EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Charge Fouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,on,BlockedCorner3,Corner3PctBlocked
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,23653.0,394,-91,768,767,177,213,84,1535,16,29,4.0,9.0,6.0,12.0,7.0,15.0,27.0,61.0,1.0,4.0,25.0,1.0,2.0,1.0,5.0,50,105,4.0,26.0,19.0,131,833,5.0,15,1.0,2.0,3.0,16.0,14.0,28.0,1.0,5.0,8.0,39.0,86.0,14,12.0,4.0,25.0,4.0,2.0,1.0,15.0,9.0,24.0,5.0,4.0,8.0,4.0,3.0,57.0,11.0,8.0,13.0,33.0,8.0,54.0,19,73,1.0,17.0,12.0,5.0,12.0,2.0,8.0,10.0,1.0,4.0,2.0,22.0,2.0,3.0,14.0,3.0,37.0,1.0,4.0,3.0,37.0,8.0,3.0,7.0,1.0,22.0,1.0,9.0,3.0,2.0,2.0,2.0,39.0,176,4.0,2.0,0.86,0.8958333333333334,1.0,0.15384615384615385,0.5,0.2,0.15384615384615385,0.47619047619047616,0.3333333333333333,0.5,0.42748091603053434,0.38235294117647056,0.4696969696969697,0.4612676056338028,0.42105263157894735,0.527027027027027,0.1984732824427481,0.038461538461538464,0.01904761904761905,0.06896551724137931,0.04,18.64988558352403,0.5454545454545454,0.20512820512820512,0.14601769911504425,0.02952029520295203,0.13541666666666666,0.088,0.14285714285714285,0.047979797979797977,0.05063291139240506,0.02531645569620253,0.017699115044247787,0.07476635514018691,0.16666666666666666,0.12345679012345678,0.171875,0.14814814814814814,0.16176470588235295,0.07142857142857142,0.013513513513513514,0.22137404580152673,0.5517241379310345,0.5925925925925926,0.6875,0.11450381679389313,0.4666666666666667,0.4666666666666667,1.0,0.46564885496183206,0.4426229508196721,0.4426229508196721,0.9259259259259259,0.007633587786259542,0.19083969465648856,0.16,0.16666666666666666,1.0,0.5294117647058824,0.4444444444444444,0.5,0.11764705882352941,0.5,1.0,0.36363636363636365,0.5,0.15151515151515152,0.2,0.4198473282442748,0.16,0.47622633587786245,0.5033384615384615,0.4855015151515152,0.06474820143884892,0.07964601769911504,0.12213740458015267,0.29770992366412213,12.894285714285713,25.557692307692307,0.23046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201196,1610612749,Ramon Sessions,Ramon Sessions,201196,MIL,8853.0,148,2,285,287,83,101,40,572,11,21,,1.0,2.0,7.0,7.0,13.0,5.0,11.0,1.0,2.0,5.0,,,,,23,45,3.0,6.0,25.0,80,315,1.0,2,,,4.0,6.0,3.0,13.0,,,13.0,19.0,22.0,24,9.0,,5.0,2.0,4.0,,20.0,6.0,26.0,5.0,1.0,12.0,3.0,5.0,58.0,,4.0,7.0,8.0,2.0,17.0,4,21,1.0,,,,6.0,4.0,4.0,8.0,1.0,2.0,2.0,14.0,1.0,7.0,4.0,,8.0,,,,18.0,,,,4.0,29.0,1.0,11.0,4.0,,,,19.0,83,1.0,4.0,0.4782608695652174,0.4782608695652174,1.0,0.5,,,0.5,0.5111111111111111,0.5,0.23076923076923078,0.5392156862745098,0.5,0.23076923076923078,0.6153846153846154,0.75,0.475,0.11764705882352941,,0.08888888888888889,0.09523809523809523,,23.867069486404834,0.42857142857142855,0.13333333333333333,0.07407407407407407,0.04040404040404041,0.19444444444444445,,0.10416666666666667,0.032,0.023255813953488372,0.07692307692307693,0.03333333333333333,,,0.06521739130434782,0.07692307692307693,0.08333333333333333,0.21428571428571427,0.125,0.047619047619047616,0.4117647058823529,0.5238095238095238,0.5789473684210527,0.45454545454545453,0.2549019607843137,0.5384615384615384,0.5833333333333334,0.2857142857142857,0.21568627450980393,0.45454545454545453,0.5,0.8,0.0196078431372549,0.09803921568627451,0.4,0.4,1.0,0.5,,,,,,0.5384615384615384,0.2857142857142857,,,0.5294117647058824,0.4,0.5203833333333334,0.5368,0.5266,0.18032786885245902,0.2,0.075,0.2375,7.353333333333333,25.483333333333334,0.2912280701754386,1.0,1.0,0.07692307692307693,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,80771.0,1346,-357,2598,2605,595,751,308,5203,49,91,7.0,13.0,13.0,24.0,25.0,74.0,66.0,158.0,34.0,69.0,193.0,6.0,14.0,17.0,45.0,140,323,84.0,227.0,76.0,608,2883,13.0,36,7.0,16.0,4.0,51.0,29.0,70.0,21.0,52.0,33.0,154.0,120.0,160,198.0,10.0,191.0,69.0,31.0,4.0,91.0,22.0,113.0,13.0,9.0,54.0,17.0,20.0,248.0,7.0,17.0,39.0,58.0,3.0,100.0,24,124,6.0,28.0,14.0,14.0,60.0,12.0,45.0,35.0,6.0,15.0,4.0,95.0,4.0,23.0,59.0,6.0,111.0,,2.0,6.0,76.0,,1.0,6.0,5.0,88.0,4.0,30.0,12.0,13.0,7.0,13.0,150.0,591,12.0,8.0,0.42857142857142855,0.4444444444444444,0.7857142857142857,0.3700440528634361,0.4375,0.40384615384615385,0.37333333333333335,0.43343653250773995,0.3611111111111111,0.4142857142857143,0.48363636363636364,0.4519230769230769,0.4959016393442623,0.5119047619047619,0.4716981132075472,0.5464285714285714,0.4127272727272727,0.01762114537444934,0.09597523219814241,0.10989010989010989,0.02072538860103627,22.967959527824622,0.631578947368421,0.02912621359223301,0.0688836104513064,0.017857142857142856,0.11271676300578035,0.02023121387283237,0.08164983164983165,0.01848998459167951,0.035256410256410256,0.007272727272727273,0.010958904109589041,0.023890784982935155,,0.050793650793650794,0.05508474576271186,0.09965635738831616,0.0995850622406639,0.14285714285714285,0.02112676056338028,0.16545454545454547,0.5384615384615384,0.6049382716049383,0.4489795918367347,0.13454545454545455,0.33783783783783783,0.43103448275862066,0.36,0.2872727272727273,0.4177215189873418,0.43137254901960786,0.4393939393939394,0.06181818181818182,0.3509090909090909,0.35751295336787564,0.36507936507936506,0.7971014492753623,0.25,0.5384615384615384,,0.2692307692307692,0.42857142857142855,0.8333333333333334,0.19672131147540983,0.5416666666666666,0.36885245901639346,0.37777777777777777,0.5781818181818181,0.3612565445026178,0.4914401834862385,0.49201829268292685,0.4888619834710744,0.05381944444444445,0.08595988538681948,0.08388157894736842,0.2532894736842105,11.230340557275541,25.859911894273136,0.22902232486528099,15.0,4.0,0.21621621621621623,0.03164556962025317,0.4411764705882353,0.4411764705882353,0.7333333333333333,1.0,2.0,4.0,7.0,54.0,2.0,1.0,9.0,1.0,6.0,6.0,0.46153846153846156,0.038461538461538464,0.5,0.05737704918032787,0.5714285714285714,0.004405286343612335,,,,,,,,,,,,True,,
202399,1610612749,Jeff Adrien,Jeff Adrien,202399,MIL,8022.0,134,-16,266,268,79,86,36,534,16,30,5.0,11.0,4.0,9.0,1.0,5.0,5.0,13.0,,,,,,,,22,48,,,12.0,56,302,5.0,13,,,2.0,12.0,5.0,17.0,,,4.0,14.0,26.0,18,,10.0,,,5.0,,4.0,1.0,5.0,1.0,,1.0,1.0,2.0,11.0,2.0,11.0,9.0,24.0,5.0,38.0,15,53,3.0,5.0,5.0,,4.0,1.0,2.0,2.0,,2.0,1.0,6.0,1.0,1.0,13.0,1.0,22.0,,3.0,,12.0,,1.0,,,17.0,1.0,9.0,,3.0,3.0,3.0,14.0,79,6.0,,0.5909090909090909,0.7647058823529411,,,,,,0.4583333333333333,0.38461538461538464,0.29411764705882354,0.4583333333333333,0.38461538461538464,0.29411764705882354,0.5,0.4,0.3684210526315789,,,0.10416666666666667,0.13333333333333333,,20.12987012987013,0.6666666666666666,0.3125,0.25806451612903225,0.1111111111111111,0.2571428571428571,0.1,0.2578125,0.1092436974789916,0.19047619047619047,,0.09090909090909091,0.1111111111111111,,0.25,0.2692307692307692,0.25806451612903225,0.23076923076923078,0.3333333333333333,0.15,0.625,0.5333333333333333,0.6153846153846154,0.5625,0.10416666666666667,0.2,0.25,,0.2708333333333333,0.38461538461538464,0.38461538461538464,0.8,,,,,,0.8461538461538461,0.45454545454545453,,,,,0.5294117647058824,0.4444444444444444,,,0.625,,0.510425,0.5465083333333333,0.5114117647058823,0.16071428571428573,0.16071428571428573,0.21428571428571427,0.25,6.447916666666665,,0.29699248120300753,,,0.2,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,2.0,0.16666666666666666,,,,,,,,,,True,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,22359.0,373,-15,720,727,237,277,95,1447,29,47,7.0,12.0,9.0,17.0,1.0,4.0,2.0,10.0,5.0,7.0,19.0,,,1.0,6.0,32,61,8.0,24.0,35.0,123,769,7.0,14,,1.0,4.0,18.0,9.0,20.0,1.0,7.0,17.0,38.0,40.0,24,21.0,12.0,19.0,7.0,3.0,1.0,23.0,11.0,34.0,9.0,2.0,14.0,3.0,6.0,79.0,5.0,20.0,16.0,26.0,5.0,47.0,26,73,2.0,14.0,10.0,4.0,13.0,2.0,8.0,7.0,1.0,5.0,1.0,20.0,1.0,2.0,12.0,1.0,31.0,1.0,,,40.0,,2.0,3.0,3.0,49.0,4.0,21.0,4.0,22.0,15.0,22.0,38.0,237,3.0,3.0,0.625,0.7692307692307693,0.875,0.3333333333333333,,0.14285714285714285,0.3333333333333333,0.5245901639344263,0.5,0.45,0.5176470588235295,0.4666666666666667,0.3888888888888889,0.5747663551401869,0.5294117647058824,0.5277777777777778,0.2823529411764706,0.041666666666666664,0.04918032786885246,0.0425531914893617,0.05263157894736842,15.35671100362757,0.65,0.15625,0.09386281588447654,0.0784313725490196,0.16326530612244897,0.05434782608695652,0.112,0.07204610951008646,0.1,0.04838709677419355,0.07766990291262135,0.06493506493506493,,0.05263157894736842,0.13333333333333333,0.11363636363636363,0.13846153846153847,0.21212121212121213,0.04878048780487805,0.5529411764705883,0.6170212765957447,0.6444444444444445,0.6206896551724138,0.047058823529411764,0.25,0.3333333333333333,,0.11764705882352941,0.2,0.2,1.0,0.058823529411764705,0.2235294117647059,0.3684210526315789,0.3888888888888889,0.8571428571428571,0.8,0.5833333333333334,0.14285714285714285,,,,0.6296296296296297,0.5294117647058824,0.2222222222222222,0.16666666666666666,0.8352941176470589,0.3684210526315789,0.5950811764705882,0.5903500000000002,0.6223092592592592,0.21359223300970873,0.2692307692307692,0.14634146341463414,0.3089430894308943,4.611475409836066,25.208333333333332,0.32916666666666666,1.0,1.0,0.25,,0.2,0.2,1.0,,1.0,,1.0,3.0,,,,1.0,6.0,14.0,0.6363636363636364,0.06666666666666667,,0.037037037037037035,,0.04,1.0,0.04,1.0,1.0,1.0,1.0,,,,,,True,,
202688,1610612749,Brandon Knight,Brandon Knight,202688,MIL,32275.0,538,-165,1040,1057,258,300,115,2097,36,65,2.0,7.0,13.0,26.0,14.0,41.0,21.0,64.0,4.0,19.0,61.0,3.0,7.0,10.0,16.0,71,170,21.0,65.0,59.0,264,1178,2.0,13,3.0,7.0,2.0,15.0,19.0,45.0,10.0,17.0,32.0,100.0,40.0,102,51.0,,61.0,19.0,12.0,1.0,60.0,24.0,84.0,18.0,6.0,26.0,10.0,24.0,192.0,,10.0,21.0,40.0,3.0,64.0,10,74,2.0,16.0,8.0,8.0,44.0,5.0,28.0,15.0,2.0,16.0,5.0,59.0,6.0,13.0,13.0,3.0,32.0,,2.0,2.0,77.0,1.0,1.0,6.0,3.0,72.0,7.0,27.0,11.0,3.0,,3.0,98.0,256,5.0,9.0,0.28169014084507044,0.28169014084507044,0.8095238095238095,0.3230769230769231,0.42857142857142855,0.5882352941176471,0.3230769230769231,0.4176470588235294,0.15384615384615385,0.4222222222222222,0.43617021276595747,0.325,0.5483870967741935,0.4943820224719101,0.35714285714285715,0.6329113924050633,0.2765957446808511,0.015384615384615385,0.07058823529411765,0.12307692307692308,0.01639344262295082,27.627118644067796,0.7457627118644068,0.06666666666666667,0.11904761904761904,0.027855153203342618,0.14893617021276595,,0.1278825995807128,0.0196078431372549,0.018518518518518517,0.009708737864077669,0.0472972972972973,,,0.09322033898305085,0.1650485436893204,0.10434782608695652,0.14285714285714285,0.16279069767441862,0.015384615384615385,0.2765957446808511,0.5538461538461539,0.631578947368421,0.3055555555555556,0.17446808510638298,0.34146341463414637,0.3684210526315789,0.07142857142857142,0.2723404255319149,0.328125,0.3333333333333333,0.38095238095238093,0.01702127659574468,0.25957446808510637,0.3114754098360656,0.31666666666666665,0.7894736842105263,0.35,0.2857142857142857,,0.35,0.42857142857142855,0.6666666666666666,0.41935483870967744,0.5,0.25806451612903225,0.625,0.5531914893617021,0.3114754098360656,0.5074434042553192,0.4830666666666667,0.5284790322580646,0.109375,0.14210526315789473,0.056818181818181816,0.3787878787878788,9.373529411764705,25.661538461538456,0.24807692307692308,2.0,1.0,0.07317073170731707,0.015625,0.5,0.5,1.0,,,,1.0,12.0,,,,1.0,2.0,2.0,0.6666666666666666,,,0.016129032258064516,,0.015151515151515152,,,,1.0,,,,,,,,True,,
203089,1610612749,John Henson,John Henson,203089,MIL,43678.0,728,-274,1396,1407,345,417,174,2803,87,136,29.0,44.0,20.0,27.0,32.0,96.0,7.0,20.0,,,,,,,,126,252,,,35.0,287,1614,33.0,60,,,7.0,73.0,30.0,47.0,,,15.0,75.0,170.0,82,,46.0,,,17.0,,29.0,17.0,46.0,15.0,2.0,15.0,2.0,12.0,109.0,16.0,57.0,33.0,85.0,18.0,136.0,74,210,6.0,17.0,13.0,4.0,21.0,4.0,11.0,22.0,2.0,10.0,9.0,43.0,2.0,7.0,39.0,5.0,65.0,,5.0,4.0,63.0,,9.0,4.0,3.0,72.0,6.0,34.0,5.0,51.0,31.0,51.0,75.0,343,4.0,5.0,0.6746031746031746,0.8252427184466019,,,,,,0.5,0.55,0.6382978723404256,0.5,0.55,0.6382978723404256,0.5035087719298246,0.5289855072463768,0.6048387096774194,,,0.06746031746031746,0.0661764705882353,,20.46163443543356,0.4883720930232558,0.3333333333333333,0.18240343347639484,0.10919540229885058,0.18435754189944134,0.09142857142857143,0.18294573643410852,0.10473457675753228,0.15853658536585366,0.10734463276836158,0.06629834254143646,0.0821917808219178,0.13793103448275862,0.16071428571428573,0.19548872180451127,0.19393939393939394,0.1774193548387097,0.2,0.056074766355140186,0.5396825396825397,0.6397058823529411,0.6850393700787402,0.6666666666666666,0.38095238095238093,0.3333333333333333,0.3595505617977528,0.65625,0.07936507936507936,0.35,0.3684210526315789,0.8571428571428571,,,,,,0.7333333333333333,0.6590909090909091,0.1724137931034483,,,,0.574468085106383,0.7407407407407407,,,0.5396825396825397,,0.5063547619047619,0.5541019607843136,0.5307148936170212,0.12142857142857143,0.12142857142857143,0.25435540069686413,0.2613240418118467,5.039285714285716,,0.24713467048710602,,1.0,0.07291666666666667,0.05,,,,,,,,,,,,,19.0,28.0,0.5490196078431373,,,,,,1.0,0.021739130434782608,1.0,1.0,6.0,,2.0,,,,,True,,
202874,1610612749,Chris Wright,Chris Wright,202874,MIL,1383.0,23,12,47,45,12,15,3,92,2,2,1.0,1.0,,,,,1.0,1.0,,,,,,,,3,3,,,1.0,7,54,1.0,1,,,,2.0,,,,,,,4.0,2,,2.0,,,,,3.0,,3.0,,,2.0,,1.0,6.0,,1.0,1.0,1.0,,2.0,1,3,,1.0,1.0,,,,,,,,,,,,1.0,,2.0,,,,2.0,,,,,3.0,1.0,2.0,,1.0,1.0,1.0,,12,1.0,,0.6666666666666666,1.0,,,,,,1.0,1.0,,1.0,1.0,,0.875,1.0,,,,,,,8.16326530612245,,,0.05263157894736842,0.14285714285714285,0.3333333333333333,,0.09090909090909091,0.09090909090909091,,,0.3333333333333333,,,,,0.1,0.3333333333333333,,,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,0.6666666666666666,,0.4780333333333333,0.4512,,0.5,0.5,0.2857142857142857,,8.533333333333333,,0.2553191489361702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,45855.0,764,-134,1471,1478,325,429,171,2949,31,56,4.0,9.0,3.0,14.0,15.0,38.0,32.0,79.0,28.0,20.0,50.0,4.0,5.0,7.0,17.0,78,173,34.0,78.0,24.0,282,1589,8.0,17,5.0,7.0,2.0,33.0,14.0,38.0,9.0,22.0,16.0,71.0,100.0,56,96.0,6.0,49.0,20.0,9.0,,28.0,16.0,44.0,12.0,4.0,18.0,3.0,7.0,104.0,5.0,12.0,33.0,64.0,13.0,110.0,17,127,3.0,30.0,18.0,12.0,18.0,4.0,12.0,17.0,2.0,6.0,6.0,35.0,3.0,7.0,45.0,4.0,77.0,,3.0,1.0,36.0,1.0,3.0,8.0,,31.0,,9.0,6.0,14.0,8.0,14.0,71.0,322,9.0,5.0,0.6410256410256411,0.6666666666666666,0.9411764705882353,0.4358974358974359,0.7142857142857143,0.4090909090909091,0.44155844155844154,0.4508670520231214,0.47058823529411764,0.3684210526315789,0.5139442231075697,0.6458333333333334,0.4583333333333333,0.5281954887218046,0.66,0.5147058823529411,0.3107569721115538,,0.05202312138728324,0.10714285714285714,,17.852906287069988,0.5142857142857142,0.21666666666666667,0.13141683778234087,0.02247191011235955,0.15714285714285714,0.024271844660194174,0.13916786226685796,0.022972972972972974,0.03409090909090909,0.03184713375796178,0.004975124378109453,0.011494252873563218,0.09375,0.11666666666666667,0.10869565217391304,0.16568047337278108,0.1597222222222222,0.15151515151515152,0.024,0.22310756972111553,0.5535714285714286,0.62,0.6129032258064516,0.15139442231075698,0.39473684210526316,0.4166666666666667,0.4666666666666667,0.3147410358565737,0.4050632911392405,0.41025641025641024,0.75,0.11155378486055777,0.199203187250996,0.4,0.4,0.9,0.375,0.4444444444444444,0.25,0.20833333333333334,0.8,0.75,0.23333333333333334,0.21428571428571427,0.2833333333333333,0.4117647058823529,0.5338645418326693,0.40816326530612246,0.487415,0.489,0.4799881355932203,0.03461538461538462,0.04945054945054945,0.11702127659574468,0.25177304964539005,10.93699421965318,25.307692307692303,0.22093813732154996,14.0,2.0,0.05263157894736842,0.012658227848101266,0.5,0.5,1.0,1.0,2.0,2.0,5.0,6.0,1.0,,1.0,,3.0,7.0,0.5,0.08333333333333333,0.5,0.08333333333333333,0.4,,,,,3.0,,,,1.0,1.0,,,True,,
2585,1610612749,Zaza Pachulia,Zaza Pachulia,2585,MIL,20858.0,348,-96,672,679,102,135,81,1351,19,53,8.0,22.0,2.0,7.0,5.0,19.0,5.0,13.0,,,1.0,,,,1.0,29,85,,1.0,25.0,83,728,9.0,25,,,5.0,23.0,3.0,9.0,,1.0,6.0,12.0,28.0,30,,12.0,,,13.0,,23.0,4.0,27.0,3.0,1.0,10.0,3.0,10.0,58.0,4.0,35.0,15.0,28.0,5.0,48.0,39,87,7.0,14.0,11.0,3.0,12.0,3.0,6.0,12.0,,6.0,2.0,24.0,,3.0,15.0,1.0,36.0,,6.0,5.0,39.0,,3.0,4.0,2.0,27.0,5.0,15.0,1.0,3.0,1.0,3.0,12.0,101,4.0,1.0,0.4827586206896552,0.6086956521739131,,,,,,0.3411764705882353,0.36,0.3333333333333333,0.3372093023255814,0.36,0.3,0.42783505154639173,0.4423076923076923,0.46153846153846156,0.011627906976744186,,0.15294117647058825,0.20754716981132076,,15.693904020752269,0.5,0.21739130434782608,0.1497326203208556,0.13513513513513514,0.17857142857142858,0.0449438202247191,0.15867158671586715,0.11206896551724138,0.18085106382978725,0.12162162162162163,0.0989010989010989,0.05,,0.14035087719298245,0.15254237288135594,0.15492957746478872,0.14516129032258066,0.2727272727272727,0.16279069767441862,0.6162790697674418,0.3584905660377358,0.4523809523809524,0.3684210526315789,0.22093023255813954,0.2631578947368421,0.29411764705882354,0.4,0.1511627906976744,0.38461538461538464,0.38461538461538464,1.0,,0.011627906976744186,,,,0.88,0.36363636363636365,,,,,0.7,0.2857142857142857,0.1,,0.627906976744186,,0.5035811764705883,0.5273304347826088,0.5526666666666666,0.15625,0.15789473684210525,0.27710843373493976,0.14457831325301204,5.56470588235294,42.5,0.15178571428571427,,,0.10526315789473684,,,,,,,,,,1.0,,,,2.0,3.0,1.0,,,,,,,,,,,2.0,,,,,,True,,
