EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Charge Fouls Drawn,RecoveredBlocks,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Corner3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,BlockingFouls,BlockedShortMidRange,LongMidRangePctBlocked,Loose Ball Fouls,Defensive 3 Seconds Violations,BlockedLongMidRange,on,3pt And 1 Free Throw Trips,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedCorner3
201977,1610612751,Marcus Thornton,Marcus Thornton,201977,BKN,7383.0,123,-51,234,239,66,64.0,20,473,6,14,,1.0,5.0,11,3.0,6.0,2.0,3.0,1.0,1.0,,1.0,7.0,24.0,,1.0,1.0,6.0,14,31,9.0,27.0,14.0,69,283,1.0,2.0,6.0,2.0,6.0,1.0,7.0,6.0,13.0,12.0,16,27.0,,24.0,7.0,,7.0,2.0,9,1.0,1.0,5.0,,2.0,20,,3.0,8.0,5.0,13,3.0,16,1.0,3,1.0,2.0,3.0,8.0,8,,11.0,16.0,,,7.0,1.0,,,,13.0,66,2.0,1.0,0.42857142857142855,0.46153846153846156,1.0,0.3333333333333333,0.5,0.14285714285714285,0.3333333333333333,0.45161290322580644,0.3333333333333333,0.47413793103448276,0.5,0.2692307692307692,0.5227272727272727,0.5,0.40625,0.46551724137931033,,,28.682170542635657,0.08333333333333333,0.04054054054054054,0.25,,0.14130434782608695,0.028037383177570093,0.08333333333333333,,0.125,0.13043478260869565,0.2222222222222222,0.030303030303030304,0.2413793103448276,0.42857142857142855,0.5,0.1896551724137931,0.45454545454545453,0.45454545454545453,0.10344827586206896,0.5,0.5,0.6666666666666666,0.05172413793103448,0.6666666666666666,0.6666666666666666,1.0,0.41379310344827586,0.2916666666666667,0.2916666666666667,1.0,0.2,1.0,1.0,0.2,,,0.07692307692307693,,0.07692307692307693,,0.46153846153846156,0.16666666666666666,0.7068965517241379,0.2916666666666667,0.5142956896551725,0.6189600000000001,0.49110769230769225,0.1076923076923077,0.18421052631578946,0.08695652173913043,0.18840579710144928,7.387096774193547,25.048148148148147,0.28205128205128205,1.0,3.0,1.0,3.0,1.0,2.0,,2.0,,5.0,1.0,4.0,1.0,1.0,,,1.0,3.0,,,,0.3333333333333333,0.06451612903225806,0.14285714285714285,0.625,,0.038461538461538464,,,0.4,,0.5,0.2,0.6,0.3333333333333333,,,,,,,,1.0,,,,,,1.0,,,True,,,,,,,,,
2733,1610612751,Shaun Livingston,Shaun Livingston,2733,BKN,1306.0,22,4,44,41,5,2.0,1,85,2,4,,,2.0,4,2.0,3.0,,,,,,,,,,,,,6,11,,,2.0,14,43,,,,1.0,1.0,,,,2.0,2.0,10,,,,,,4.0,1.0,5,1.0,,4.0,,,11,,,,2.0,2,,2,,2,1.0,1.0,,1.0,2,,1.0,4.0,,2.0,1.0,,,,,2.0,5,,,0.16666666666666666,0.16666666666666666,,,,,,0.5454545454545454,1.0,0.5454545454545454,,1.0,0.5416666666666666,,1.0,,,,28.88888888888889,0.13333333333333333,,,,0.08,,,,0.09090909090909091,0.3333333333333333,,,0.36363636363636365,0.5,0.6666666666666666,0.36363636363636365,0.5,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.36363636363636365,,0.507990909090909,,0.4356,0.08333333333333333,0.08333333333333333,,0.14285714285714285,9.0,,0.11363636363636363,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,0.09090909090909091,0.25,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203104,1610612751,Marquis Teague,Marquis Teague,203104,BKN,3881.0,65,-31,134,130,69,41.0,12,264,1,2,1.0,1.0,2.0,7,1.0,6.0,,,,,,,1.0,3.0,1.0,1.0,1.0,2.0,4,15,1.0,3.0,6.0,17,149,1.0,1.0,3.0,4.0,10.0,1.0,2.0,5.0,16.0,2.0,6,3.0,,3.0,1.0,1.0,5.0,6.0,11,3.0,3.0,4.0,,1.0,28,,,4.0,4.0,8,,8,,3,1.0,2.0,4.0,6.0,4,,4.0,8.0,,,4.0,,1.0,,1.0,16.0,69,,,0.25,0.25,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.26666666666666666,0.4,0.3055555555555556,1.5,0.4583333333333333,0.38636363636363635,1.5,0.5333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,19.047619047619047,0.13333333333333333,,0.2,,0.16,,,,,0.25,0.2222222222222222,,0.1111111111111111,0.5,0.5,0.3888888888888889,0.2857142857142857,0.4,0.3333333333333333,0.16666666666666666,0.2,,,,,,0.16666666666666666,0.3333333333333333,0.5,1.0,,,,1.0,1.0,1.0,0.08333333333333333,1.0,,,0.16666666666666666,0.5,0.2777777777777778,0.3333333333333333,0.43009166666666665,0.45225,0.421,0.18181818181818182,0.21052631578947367,0.17647058823529413,0.9411764705882353,10.933333333333334,25.7,0.5149253731343284,,,,,,,,3.0,,2.0,3.0,1.0,1.0,1.0,,,3.0,3.0,,,,,0.2,,0.3333333333333333,,,,,,,,0.5,,,,,,,,,,,0.2857142857142857,,,,0.16666666666666666,,,1.0,True,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,BKN,3260.0,54,-28,112,107,61,35.0,8,219,3,4,2.0,2.0,1.0,2,1.0,2.0,,2.0,,,,2.0,,1.0,,,,1.0,5,8,,3.0,1.0,11,118,,,,3.0,4.0,,3.0,,6.0,8.0,2,,,1.0,,,2.0,,2,,,2.0,,,4,1.0,1.0,1.0,3.0,4,2.0,6,,1,1.0,,,,6,,2.0,1.0,1.0,,1.0,,,,,6.0,61,2.0,,0.8,0.8,,,,,,0.625,0.75,0.45454545454545453,,0.42857142857142855,0.5,,0.42857142857142855,0.2727272727272727,,,9.090909090909092,0.10344827586206896,0.03225806451612903,0.058823529411764705,0.041666666666666664,0.08695652173913043,0.03636363636363636,,0.07692307692307693,,0.11764705882352941,0.06666666666666667,,0.36363636363636365,0.75,0.75,0.18181818181818182,0.5,0.5,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,,,,0.09090909090909091,,,,,,,,,,0.2857142857142857,1.0,0.2857142857142857,,0.14285714285714285,,0.6363636363636364,,0.5108363636363635,0.6408,0.48879999999999996,0.09090909090909091,0.125,,0.5454545454545454,7.725,23.900000000000002,0.5446428571428571,,1.0,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,0.1111111111111111,0.14285714285714285,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,120186.0,2003,171,3836,3836,946,1082.0,329,7672,86,141,20.0,31.0,45.0,122,86.0,172.0,19.0,46.0,1.0,4.0,4.0,7.0,73.0,211.0,4.0,15.0,13.0,56.0,217,435,92.0,257.0,170.0,880,4073,5.0,19.0,36.0,54.0,113.0,17.0,63.0,85.0,244.0,126.0,308,210.0,66.0,207.0,73.0,,241.0,142.0,383,108.0,34.0,127.0,46.0,68.0,908,8.0,5.0,51.0,98.0,149,13.0,162,5.0,89,54.0,35.0,51.0,142.0,146,5.0,186.0,212.0,18.0,12.0,70.0,29.0,12.0,8.0,12.0,240.0,936,19.0,26.0,0.2903225806451613,0.2903225806451613,0.7608695652173914,0.35797665369649806,0.2631578947368421,0.2698412698412698,0.36363636363636365,0.49885057471264366,0.4778761061946903,0.5130057803468208,0.32894736842105265,0.45170454545454547,0.5577663671373556,0.4069767441860465,0.5504587155963303,0.3713872832369942,,,21.840170737491107,0.0805921052631579,0.004930966469428008,0.09732824427480916,0.012779552715654952,0.08563218390804597,0.007926829268292683,0.002890173410404624,0.014799154334038054,0.0665024630541872,0.09885057471264368,0.08415841584158416,0.014792899408284023,0.203757225433526,0.6099290780141844,0.6935483870967742,0.17630057803468208,0.36885245901639346,0.4166666666666667,0.24855491329479767,0.5,0.5088757396449705,0.3372093023255814,0.06647398843930635,0.41304347826086957,0.41304347826086957,1.0,0.30491329479768786,0.3459715639810427,0.3459715639810427,0.6986301369863014,0.10526315789473684,0.25,1.0,0.39473684210526316,0.26666666666666666,1.0,0.17613636363636365,0.6451612903225806,0.03977272727272727,0.5714285714285714,0.3181818181818182,0.23214285714285715,0.5751445086705202,0.3526570048309179,0.4890830903790086,0.46909107142857137,0.4555959064327485,0.104,0.1437371663244353,0.04090909090909091,0.2772727272727273,10.218850574712643,25.513618677042796,0.24661105318039625,1.0,6.0,5.0,19.0,11.0,,4.0,34.0,,91.0,23.0,58.0,10.0,33.0,1.0,9.0,35.0,73.0,6.0,8.0,6.0,0.2631578947368421,0.07816091954022988,0.12056737588652482,0.6408450704225352,,0.003067484662576687,0.008771929824561403,0.07466666666666667,0.14166666666666666,0.5,0.32558139534883723,0.13333333333333333,0.15789473684210525,0.16666666666666666,,15.0,8.0,,0.006535947712418301,0.030418250950570342,3.0,12.0,0.11475409836065574,3.0,4.0,3.0,0.01744186046511628,4.0,,1.0,False,2.0,,,,,,,,
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,89987.0,1500,48,2877,2868,853,842.0,314,5745,178,279,40.0,64.0,40.0,112,70.0,193.0,4.0,11.0,2.0,3.0,,2.0,8.0,35.0,,2.0,4.0,20.0,288,584,12.0,46.0,152.0,764,3087,2.0,5.0,144.0,64.0,139.0,4.0,22.0,60.0,200.0,312.0,264,36.0,,30.0,8.0,,55.0,50.0,105,33.0,17.0,38.0,9.0,8.0,260,29.0,81.0,54.0,175.0,249,114.0,363,19.0,70,43.0,27.0,56.0,99.0,153,1.0,178.0,207.0,21.0,,97.0,17.0,33.0,24.0,33.0,195.0,847,21.0,13.0,0.5416666666666666,0.616600790513834,1.0,0.2608695652173913,0.4,0.18181818181818182,0.2926829268292683,0.4931506849315068,0.460431654676259,0.4857142857142857,0.5663716814159292,0.43478260869565216,0.5283540802213001,0.5853658536585366,0.5025125628140703,0.07301587301587302,,,25.37037037037037,0.1984126984126984,0.09299655568312284,0.1291866028708134,0.07107843137254902,0.17615384615384616,0.08600469116497264,0.054982817869415807,0.06472491909385113,0.1875,0.1935483870967742,0.13851351351351351,0.06761565836298933,0.44285714285714284,0.6379928315412187,0.7295081967213115,0.17777777777777778,0.35714285714285715,0.37383177570093457,0.30634920634920637,0.3626943005181347,0.3626943005181347,0.6428571428571429,0.01746031746031746,0.36363636363636365,0.36363636363636365,1.0,0.05555555555555555,0.22857142857142856,0.22857142857142856,1.0,0.02654867256637168,0.6666666666666666,1.0,0.017699115044247787,,,0.39751552795031053,0.625,0.012422360248447204,,0.12422360248447205,0.2,0.5158730158730159,0.26666666666666666,0.48893896000000003,0.5547281914893617,0.47090541401273905,0.13739376770538245,0.14696969696969697,0.18848167539267016,0.2617801047120419,8.554452054794513,28.136956521739126,0.2964893986791797,52.0,89.0,61.0,108.0,16.0,70.0,5.0,40.0,20.0,43.0,5.0,19.0,5.0,24.0,25.0,6.0,29.0,75.0,11.0,5.0,17.0,0.5648148148148148,0.0684931506849315,0.12544802867383512,0.43434343434343436,0.22988505747126436,0.12374581939799331,0.099644128113879,0.21825396825396826,0.10655737704918032,0.5151515151515151,0.5617977528089888,0.275,0.7876106194690266,0.5842696629213483,0.17307692307692307,6.0,,,0.09090909090909091,,13.0,5.0,0.044642857142857144,1.0,4.0,8.0,,12.0,1.0,1.0,False,,4.0,6.0,2.0,2.0,0.0380952380952381,,,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,100334.0,1672,-46,3157,3178,891,901.0,338,6335,55,88,11.0,21.0,17.0,61,31.0,75.0,25.0,87.0,1.0,6.0,6.0,17.0,56.0,145.0,7.0,14.0,14.0,47.0,103,224,81.0,232.0,83.0,532,3402,8.0,20.0,50.0,22.0,54.0,20.0,64.0,32.0,136.0,90.0,116,219.0,24.0,143.0,56.0,4.0,52.0,28.0,80,14.0,14.0,28.0,6.0,18.0,188,12.0,22.0,55.0,65.0,124,36.0,160,6.0,47,26.0,21.0,27.0,57.0,140,3.0,123.0,108.0,8.0,,38.0,11.0,11.0,6.0,11.0,136.0,890,16.0,11.0,0.4368932038834951,0.45918367346938777,0.9012345679012346,0.34913793103448276,0.4,0.3125,0.3521739130434783,0.45982142857142855,0.4074074074074074,0.4923245614035088,0.48936170212765956,0.4406779661016949,0.5298804780876494,0.5,0.5,0.5087719298245614,0.017241379310344827,0.020689655172413793,15.786500988421352,0.06506506506506507,0.023454157782515993,0.11482254697286012,0.024640657084188913,0.08119079837618404,0.023859649122807018,0.021671826625386997,0.027472527472527472,0.06649616368286446,0.0707395498392283,0.11048158640226628,0.024691358024691357,0.19298245614035087,0.625,0.6790123456790124,0.1337719298245614,0.2786885245901639,0.3333333333333333,0.16447368421052633,0.41333333333333333,0.41333333333333333,0.5483870967741935,0.19078947368421054,0.28735632183908044,0.29069767441860467,0.92,0.31798245614035087,0.38620689655172413,0.39436619718309857,0.8928571428571429,0.1276595744680851,0.16666666666666666,1.0,0.2978723404255319,0.5,0.8571428571428571,0.17796610169491525,0.5238095238095238,0.1440677966101695,0.35294117647058826,0.3983050847457627,0.2978723404255319,0.7017543859649122,0.3916083916083916,0.5177105960264902,0.49245,0.5055995652173914,0.09368635437881874,0.14960629921259844,0.09398496240601503,0.2556390977443609,9.060714285714289,24.83491379310345,0.28222996515679444,6.0,12.0,11.0,27.0,4.0,10.0,2.0,17.0,4.0,30.0,8.0,22.0,4.0,8.0,3.0,7.0,15.0,62.0,4.0,1.0,7.0,0.4074074074074074,0.07589285714285714,0.07954545454545454,0.5263157894736842,0.038834951456310676,0.016666666666666666,0.031746031746031744,0.05723905723905724,0.12698412698412698,0.6363636363636364,0.43636363636363634,0.23529411764705882,0.2553191489361702,0.5,0.3333333333333333,23.0,8.0,0.011494252873563218,0.016260162601626018,0.03375527426160337,9.0,,0.16393442622950818,1.0,4.0,4.0,,5.0,,1.0,False,3.0,2.0,,,,0.01834862385321101,,,
1718,1610612751,Paul Pierce,Paul Pierce,1718,BKN,122950.0,2049,67,3903,3896,968,1013.0,358,7799,112,182,26.0,41.0,39.0,93,56.0,130.0,12.0,22.0,,1.0,2.0,6.0,98.0,267.0,9.0,19.0,19.0,51.0,207,405,110.0,289.0,249.0,993,4089,9.0,20.0,80.0,47.0,103.0,21.0,57.0,82.0,239.0,196.0,218,312.0,18.0,267.0,98.0,2.0,112.0,63.0,175,39.0,24.0,59.0,20.0,33.0,413,9.0,16.0,103.0,190.0,310,25.0,335,3.0,84,51.0,33.0,73.0,152.0,187,4.0,236.0,298.0,24.0,18.0,118.0,27.0,27.0,17.0,30.0,236.0,960,12.0,24.0,0.47342995169082125,0.48514851485148514,0.9454545454545454,0.3806228373702422,0.45,0.3684210526315789,0.3806228373702422,0.5111111111111111,0.4563106796116505,0.5360230547550432,0.5377358490566038,0.490625,0.5969512195121951,0.6060606060606061,0.5682926829268292,0.4164265129682997,0.006920415224913495,0.00749063670411985,22.531293463143253,0.15497553017944535,0.014035087719298246,0.18101933216168717,0.015358361774744027,0.16323119777158773,0.014484356894553883,0.012953367875647668,0.013921113689095127,0.13768115942028986,0.17045454545454544,0.17848970251716248,0.008982035928143712,0.2622478386167147,0.6153846153846154,0.7272727272727273,0.1340057636887608,0.41935483870967744,0.43820224719101125,0.1873198847262248,0.4307692307692308,0.4444444444444444,0.39285714285714285,0.03170028818443804,0.5454545454545454,0.5454545454545454,1.0,0.38472622478386165,0.36704119850187267,0.36981132075471695,0.9387755102040817,0.018867924528301886,,,0.3584905660377358,0.47368421052631576,1.0,0.25625,0.6341463414634146,0.0375,0.3333333333333333,0.31875,0.37254901960784315,0.6786743515850144,0.36704119850187267,0.5126047550432276,0.535707894736842,0.4880990624999999,0.15510718789407313,0.23647294589178355,0.08056394763343404,0.2406847935548842,8.791851851851856,25.196539792387533,0.24801434793748398,13.0,20.0,15.0,33.0,23.0,10.0,,36.0,17.0,79.0,22.0,52.0,9.0,27.0,20.0,8.0,34.0,95.0,14.0,10.0,18.0,0.45454545454545453,0.08888888888888889,0.15384615384615385,0.5197368421052632,0.19318181818181818,0.016129032258064516,0.013089005235602094,0.15591397849462366,0.1893939393939394,0.6,0.5714285714285714,0.3076923076923077,0.37735849056603776,0.65,0.3076923076923077,13.0,5.0,,0.01935483870967742,0.017006802721088437,12.0,6.0,0.043010752688172046,2.0,4.0,6.0,0.03076923076923077,10.0,5.0,4.0,False,,,1.0,1.0,,,3.0,2.0,1.0
1891,1610612751,Jason Terry,Jason Terry,1891,BKN,34215.0,570,-66,1099,1094,315,348.0,138,2193,4,9,,,3.0,14,9.0,26.0,15.0,35.0,1.0,2.0,3.0,9.0,24.0,68.0,1.0,4.0,6.0,19.0,16,49,39.0,103.0,10.0,159,1213,2.0,6.0,8.0,3.0,13.0,9.0,28.0,1.0,34.0,18.0,14,99.0,18.0,67.0,24.0,1.0,40.0,16.0,56,12.0,4.0,20.0,7.0,13.0,128,,4.0,15.0,18.0,33,4.0,37,,13,6.0,7.0,9.0,27.0,48,,25.0,15.0,4.0,1.0,8.0,1.0,,,,34.0,315,12.0,,0.5625,0.5625,0.8461538461538461,0.3786407766990291,0.3333333333333333,0.32142857142857145,0.38235294117647056,0.32653061224489793,0.23076923076923078,0.4901315789473684,0.4444444444444444,0.4024390243902439,0.5031847133757962,0.4444444444444444,0.40476190476190477,0.6776315789473685,0.009708737864077669,,14.696485623003195,0.05389221556886228,0.012269938650306749,0.11363636363636363,,0.07081545064377683,0.007782101167315175,0.01652892561983471,,0.009009009009009009,0.09090909090909091,0.11650485436893204,,0.05921052631578947,0.4444444444444444,0.6666666666666666,0.09210526315789473,0.21428571428571427,0.25,0.17105263157894737,0.34615384615384615,0.34615384615384615,0.5555555555555556,0.23026315789473684,0.42857142857142855,0.4411764705882353,1.0,0.4473684210526316,0.35294117647058826,0.35294117647058826,0.75,0.2222222222222222,0.5,1.0,0.4444444444444444,0.25,1.0,,,0.21951219512195122,0.3333333333333333,0.4634146341463415,0.3157894736842105,0.7368421052631579,0.3582089552238806,0.5014456953642381,0.48398125,0.48498624999999984,0.05128205128205128,0.1509433962264151,0.050314465408805034,0.2138364779874214,12.634693877551022,25.1621359223301,0.28662420382165604,,,1.0,3.0,,,1.0,5.0,,18.0,3.0,15.0,2.0,3.0,2.0,4.0,7.0,16.0,1.0,,,0.3333333333333333,0.10204081632653061,0.3333333333333333,0.6666666666666666,,0.021052631578947368,,0.054945054945054944,0.10344827586206896,,0.75,0.3333333333333333,,,,6.0,,0.02857142857142857,,,1.0,,0.14285714285714285,,,,,2.0,,,False,,,,,,,,,
1905,1610612751,Andrei Kirilenko,Andrei Kirilenko,1905,BKN,47112.0,785,-42,1492,1506,377,463.0,177,2998,63,101,14.0,23.0,9.0,18,3.0,21.0,,2.0,,,,1.0,1.0,3.0,,1.0,1.0,2.0,75,140,1.0,5.0,59.0,212,1620,,1.0,46.0,17.0,35.0,1.0,3.0,23.0,60.0,106.0,44,3.0,,3.0,1.0,,54.0,10.0,64,8.0,2.0,39.0,10.0,5.0,138,16.0,32.0,27.0,40.0,86,49.0,135,4.0,37,27.0,10.0,26.0,54.0,62,1.0,90.0,114.0,8.0,,51.0,10.0,15.0,8.0,16.0,58.0,372,3.0,8.0,0.7066666666666667,0.7910447761194029,1.0,0.2,,0.3333333333333333,0.2,0.5357142857142857,0.4857142857142857,0.5275862068965518,0.6129032258064516,0.4868421052631579,0.5353535353535354,0.6216216216216216,0.5263157894736842,0.034482758620689655,,,14.85207100591716,0.0851063829787234,0.0735632183908046,0.140625,0.07407407407407407,0.10120845921450151,0.07373271889400922,0.05521472392638037,0.07058823529411765,0.08808290155440414,0.0875,0.12,0.07272727272727272,0.696551724137931,0.6237623762376238,0.7078651685393258,0.12413793103448276,0.5,0.5625,0.14482758620689656,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.013793103448275862,,,,0.020689655172413793,0.3333333333333333,0.3333333333333333,1.0,,,,0.03225806451612903,,,0.6052631578947368,0.6086956521739131,0.02631578947368421,,0.05263157894736842,0.5,0.7310344827586207,0.3333333333333333,0.5357520689655173,0.5696979166666667,0.5338552631578948,0.2712765957446808,0.2786885245901639,0.2169811320754717,0.2830188679245283,4.972142857142858,24.48,0.2526809651474531,18.0,27.0,19.0,30.0,8.0,16.0,,14.0,19.0,28.0,11.0,23.0,1.0,5.0,7.0,3.0,16.0,28.0,3.0,,8.0,0.6333333333333333,0.1,0.1188118811881188,0.5185185185185185,0.4222222222222222,0.08450704225352113,0.08461538461538462,0.07692307692307693,0.21428571428571427,0.5,0.6984126984126984,0.7777777777777778,0.8709677419354839,0.6666666666666666,0.4444444444444444,6.0,,,0.08695652173913043,,7.0,2.0,0.1111111111111111,1.0,1.0,5.0,,4.0,,2.0,False,,1.0,,,,0.014492753623188406,1.0,1.0,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,32007.0,533,-21,1018,1021,241,235.0,101,2039,58,91,14.0,23.0,46.0,86,25.0,51.0,,1.0,,,,1.0,,,,,,,129,228,,1.0,94.0,352,1088,,,41.0,27.0,46.0,,1.0,26.0,80.0,156.0,102,,,,,,7.0,9.0,16,5.0,4.0,4.0,1.0,2.0,41,5.0,32.0,17.0,38.0,63,39.0,102,7.0,9,7.0,2.0,16.0,28.0,52,2.0,87.0,115.0,13.0,,56.0,8.0,30.0,19.0,30.0,80.0,241,2.0,7.0,0.6046511627906976,0.6666666666666666,,,,,,0.5657894736842105,0.5869565217391305,0.5633187772925764,0.4594594594594595,0.574468085106383,0.6285714285714286,0.5,0.6557377049180327,0.004366812227074236,,,26.929824561403507,0.10026385224274406,0.0935672514619883,0.1297709923664122,0.04201680672268908,0.10784313725490197,0.08026030368763558,0.04201680672268908,0.037037037037037035,0.11290322580645161,0.08270676691729323,0.14583333333333334,0.08139534883720931,0.39737991266375544,0.6373626373626373,0.6987951807228916,0.37554585152838427,0.5348837209302325,0.5679012345679012,0.22270742358078602,0.49019607843137253,0.49019607843137253,0.8,0.004366812227074236,,,,,,,,,,,,,,0.48936170212765956,0.6086956521739131,0.02127659574468085,,,,0.4017467248908297,,0.46518275109170304,0.5145636363636364,0.487145744680851,0.20588235294117646,0.2066420664206642,0.11647727272727272,0.22727272727272727,7.715350877192984,23.1,0.23673870333988212,13.0,28.0,17.0,37.0,7.0,24.0,,13.0,8.0,12.0,1.0,5.0,,7.0,4.0,4.0,8.0,26.0,9.0,1.0,22.0,0.4594594594594595,0.05701754385964912,0.08791208791208792,0.42857142857142855,0.21052631578947367,0.11650485436893204,0.125,0.10655737704918032,0.08571428571428572,0.7333333333333333,0.6551724137931034,0.43478260869565216,0.7567567567567568,0.4642857142857143,0.07692307692307693,1.0,,,0.05263157894736842,,3.0,2.0,0.05813953488372093,,1.0,10.0,,4.0,7.0,1.0,False,,2.0,,,,0.07407407407407407,,,
