EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,on
101110,1610612764,Martell Webster,Martell Webster,101110,WAS,62672.0,1045,64,2095,2087,725,761,217,4182,20,34,3.0,9.0,9.0,11.0,5.0,13.0,22.0,48,25.0,61.0,2.0,4.0,9.0,21.0,53.0,132.0,2.0,8.0,19.0,42.0,47,95,78.0,193.0,50.0,378,2211,6.0,12.0,4.0,12.0,2.0,26.0,19.0,26,28.0,63.0,28.0,150,66,28.0,222.0,12.0,2.0,4.0,128.0,53.0,4.0,25,12.0,37,8.0,4.0,17.0,4.0,4.0,86,5.0,9.0,1.0,22,55,3.0,80,15,95,4.0,22.0,14.0,8.0,11,4.0,7.0,16.0,2.0,4.0,3.0,2.0,27,2.0,9.0,37,1.0,76,3.0,3.0,59.0,1.0,3.0,4.0,1.0,61.0,7.0,5.0,22.0,6.0,8.0,5.0,4.0,1.0,5.0,3.0,2.0,1.0,150,713,15.0,8.0,0.7021276595744681,0.717391304347826,0.9487179487179487,0.40414507772020725,0.3333333333333333,0.4444444444444444,0.4126984126984127,0.49473684210526314,0.5,0.7307692307692307,0.5694444444444444,0.5,0.6853932584269663,0.6057692307692307,0.52,0.7211538461538461,0.6701388888888888,0.042105263157894736,0.058823529411764705,0.07692307692307693,0.020833333333333332,14.505776636713735,0.4074074074074074,0.05357142857142857,0.014285714285714285,0.08688783570300158,0.014802631578947368,0.08333333333333333,0.016611295681063124,0.0858416945373467,0.015401540154015401,0.020100502512562814,0.012048192771084338,0.012345679012345678,0.018604651162790697,0.011627906976744186,0.07211538461538461,0.07,0.11555555555555555,0.08695652173913043,0.07017543859649122,0.026143790849673203,0.6,0.11805555555555555,0.5882352941176471,0.625,0.7,0.04513888888888889,0.38461538461538464,0.4166666666666667,0.4,0.16666666666666666,0.4583333333333333,0.46808510638297873,0.7727272727272727,0.21180555555555555,0.4098360655737705,0.4098360655737705,0.92,0.4583333333333333,0.4015151515151515,0.4015151515151515,0.9622641509433962,0.375,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.5,0.3333333333333333,0.25,0.5,0.12359550561797752,0.8181818181818182,0.23595505617977527,0.42857142857142855,0.47191011235955055,0.4523809523809524,0.7881944444444444,0.4140625,0.5197434628975266,0.5473973684210526,0.50999375,0.09210526315789473,0.2,0.030927835051546393,0.06878306878306878,0.3968253968253968,11.007368421052632,25.70725388601037,0.3460620525059666,,,,,,,,,,,,,,,True
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,131283.0,2188,277,4309,4277,853,899,474,8586,219,305,59.0,82.0,45.0,57.0,121.0,284.0,39.0,100,,,,,,,,,,,,,379,689,,,140.0,898,4362,78.0,125.0,,,18.0,174.0,67.0,114,,,39.0,173,500,258.0,,,90.0,,,,38.0,76,30.0,106,24.0,6.0,29.0,9.0,38.0,242,55.0,111.0,4.0,146,284,33.0,463,170,633,5.0,35.0,23.0,12.0,50,13.0,22.0,55.0,4.0,28.0,,11.0,105,5.0,21.0,88,3.0,165,17.0,21.0,174.0,4.0,17.0,16.0,4.0,206.0,23.0,,100.0,,16.0,102.0,73.0,29.0,103.0,67.0,2.0,1.0,169,836,20.0,11.0,0.6596306068601583,0.7485029940119761,,,,,,0.5500725689404935,0.624,0.5877192982456141,0.5500725689404935,0.624,0.5877192982456141,0.5741687979539642,0.6304347826086957,0.6223021582733813,,0.055152394775036286,0.08524590163934426,0.03873239436619718,0.01,18.20803295571576,0.47619047619047616,0.3333333333333333,0.03418803418803419,0.2002820874471086,0.07607950651130911,0.2453781512605042,0.10338345864661654,0.21361152508693493,0.08337518834756404,0.06598984771573604,0.07017543859649122,0.08558558558558559,0.10227272727272728,0.10555555555555556,0.15246636771300448,0.24242424242424243,0.20626151012891344,0.26666666666666666,0.1793103448275862,0.01838235294117647,0.6504854368932039,0.4426705370101596,0.7180327868852459,0.7849462365591398,0.6986301369863014,0.41219158200290273,0.426056338028169,0.4432234432234432,0.512396694214876,0.14513788098693758,0.39,0.3939393939393939,0.8974358974358975,,,,,,,,,0.656,0.7195121951219512,0.22033898305084745,,,,,,,0.5,0.7894736842105263,,,,,0.4426705370101596,,0.4925818577648766,0.5210824742268042,0.5058342105263158,0.13054830287206268,0.13054830287206268,,0.19376391982182628,0.19265033407572382,6.6000000000000005,,0.19795776282200048,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True
1733,1610612764,Al Harrington,Al Harrington,1733,WAS,11550.0,192,17,397,384,158,157,42,781,9,14,2.0,2.0,3.0,6.0,2.0,11.0,3.0,9,5.0,14.0,1.0,2.0,2.0,8.0,8.0,23.0,,2.0,2.0,10.0,14,34,13.0,37.0,2.0,69,412,3.0,4.0,1.0,4.0,,9.0,5.0,11,4.0,18.0,1.0,23,20,8.0,39.0,,2.0,,23.0,8.0,2.0,9,5.0,14,4.0,1.0,7.0,1.0,1.0,33,1.0,1.0,,5,17,2.0,24,2,26,1.0,7.0,3.0,4.0,6,2.0,4.0,9.0,1.0,2.0,2.0,2.0,15,1.0,4.0,15,3.0,28,3.0,2.0,10.0,1.0,,4.0,1.0,4.0,,,2.0,,,,,,,,1.0,,23,157,3.0,,0.7142857142857143,0.7692307692307693,1.0,0.35135135135135137,0.25,0.2222222222222222,0.35135135135135137,0.4117647058823529,0.75,0.45454545454545453,0.47183098591549294,0.5625,0.3793103448275862,0.4726027397260274,0.5625,0.38333333333333336,0.5211267605633803,0.058823529411764705,0.14285714285714285,,,20.0,0.4,0.18181818181818182,,0.14912280701754385,0.010309278350515464,0.10416666666666667,0.015384615384615385,0.13580246913580246,0.012345679012345678,,0.03571428571428571,,0.021739130434782608,,0.13513513513513514,0.25,0.05405405405405406,0.10256410256410256,0.1111111111111111,0.024390243902439025,,0.19718309859154928,0.6428571428571429,0.75,0.7777777777777778,0.15492957746478872,0.18181818181818182,0.18181818181818182,0.5,0.1267605633802817,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.19718309859154928,0.35714285714285715,0.35714285714285715,1.0,0.323943661971831,0.34782608695652173,0.34782608695652173,1.0,0.25,1.0,0.5,0.25,0.5,1.0,0.25,,,0.20689655172413793,0.5,0.27586206896551724,0.25,0.3448275862068966,0.2,0.7183098591549296,0.34782608695652173,0.5237309859154929,0.61143,0.5290051724137931,0.0273972602739726,0.05555555555555555,,0.13043478260869565,0.3333333333333333,7.961764705882352,24.881081081081074,0.3979848866498741,,,,,,,,,,,,,,,True
1889,1610612764,Andre Miller,Andre Miller,1889,WAS,5283.0,88,1,180,181,108,105,25,361,4,12,,,2.0,7.0,2.0,8.0,,4,1.0,1.0,,,1.0,1.0,,,,,,,6,24,1.0,1.0,14.0,29,206,,,,,,,3.0,11,1.0,1.0,12.0,21,4,8.0,3.0,,,,,,2.0,11,9.0,20,7.0,2.0,11.0,,,49,,,1.0,5,2,,7,1,8,,3.0,1.0,2.0,7,,7.0,1.0,,,,,8,,5.0,1,,7,,1.0,10.0,,,1.0,,15.0,1.0,,5.0,,3.0,,,,,,,,17,106,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,1.0,0.25,,0.2727272727272727,0.3,,0.375,0.453125,,0.5833333333333334,0.04,0.08333333333333333,0.08333333333333333,0.125,,19.32367149758454,0.875,,0.1111111111111111,0.041666666666666664,,0.16666666666666666,,0.08974358974358974,,,,,,,0.06666666666666667,,0.05,0.12,0.4,,,0.48,0.3333333333333333,0.36363636363636365,0.5,0.32,0.25,0.2857142857142857,,0.16,,,,0.04,1.0,1.0,1.0,,,,,,,,,,,,,,0.5833333333333334,0.2857142857142857,0.08333333333333333,1.0,,,0.52,,0.44865999999999995,,0.49242500000000006,0.1724137931034483,0.17857142857142858,,,0.7241379310344828,6.741666666666666,23.2,0.6,,,,,,,,,,,,,,,True
2772,1610612764,Trevor Ariza,Trevor Ariza,2772,WAS,163361.0,2723,196,5388,5366,1263,1440,607,10754,150,240,25.0,53.0,38.0,55.0,12.0,48.0,47.0,123,81.0,180.0,7.0,13.0,15.0,38.0,99.0,262.0,8.0,19.0,24.0,54.0,209,411,180.0,442.0,149.0,1107,5577,31.0,73.0,15.0,32.0,15.0,122.0,49.0,85,39.0,92.0,56.0,271,246,172.0,519.0,21.0,24.0,5.0,256.0,98.0,45.0,141,50.0,191,33.0,17.0,85.0,17.0,39.0,432,24.0,71.0,4.0,103,225,48.0,376,99,475,15.0,126.0,91.0,35.0,74,12.0,49.0,58.0,10.0,25.0,2.0,6.0,132,9.0,28.0,71,5.0,179,5.0,14.0,165.0,5.0,13.0,12.0,4.0,193.0,14.0,,73.0,5.0,20.0,16.0,6.0,7.0,20.0,13.0,,1.0,266,1240,21.0,15.0,0.5885167464114832,0.6243654822335025,0.9611111111111111,0.4072398190045249,0.46875,0.42391304347826086,0.4096109839816934,0.5085158150851582,0.4246575342465753,0.5764705882352941,0.5615474794841735,0.5095238095238095,0.6073446327683616,0.5880469583778015,0.5401785714285714,0.638095238095238,0.5181711606096131,0.10948905109489052,0.15416666666666667,0.08333333333333333,0.032520325203252036,17.568679059055768,0.5606060606060606,0.34285714285714286,0.025974025974025976,0.1323529411764706,0.03995498030388295,0.13975576662143827,0.034334763948497854,0.1345917111202298,0.03836833602584814,0.05719921104536489,0.04771784232365145,0.024111675126903553,0.02959830866807611,0.04424778761061947,0.06642728904847396,0.13984674329501914,0.18518518518518517,0.13464991023339318,0.15555555555555556,0.036585365853658534,0.65,0.2813599062133646,0.625,0.7389162561576355,0.5933333333333334,0.05627198124267292,0.25,0.2727272727272727,0.3333333333333333,0.14419695193434937,0.3821138211382114,0.3949579831932773,0.6382978723404256,0.21101992966002345,0.45,0.45,0.9876543209876543,0.3071512309495897,0.37786259541984735,0.3793103448275862,0.9393939393939394,0.5047619047619047,0.4716981132075472,0.24,0.12380952380952381,0.5384615384615384,0.8571428571428571,0.18095238095238095,0.42105263157894735,1.0,0.3107344632768362,0.6909090909090909,0.21468926553672316,0.39473684210526316,0.3050847457627119,0.4444444444444444,0.7995310668229777,0.3828125,0.5501495277449822,0.543017261904762,0.5494942528735635,0.08505997818974918,0.15531914893617021,0.011185682326621925,0.1102077687443541,0.24480578139114725,7.317761557177617,25.144796380090497,0.2344097995545657,8.0,4.0,3.0,,,1.0,1.0,1.0,7.0,1.0,3.0,0.0022624434389140274,0.003816793893129771,,True
201953,1610612764,Eric Maynor,Eric Maynor,201953,WAS,4171.0,70,-56,136,136,16,26,20,272,2,2,,,,,4.0,8.0,,5,,,,,,,3.0,8.0,1.0,2.0,,,6,15,3.0,8.0,1.0,22,168,,1.0,1.0,2.0,,3.0,1.0,3,,,,2,2,10.0,6.0,3.0,,,8.0,3.0,1.0,8,3.0,11,2.0,1.0,3.0,1.0,4.0,25,2.0,3.0,,2,3,,5,5,10,1.0,,,,7,,6.0,,,1.0,,,7,,1.0,2,,4,,,2.0,,,,,2.0,,,1.0,,,1.0,1.0,,1.0,,,,2,16,,,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.375,0.5,,0.375,0.4,,0.3333333333333333,0.45652173913043476,0.5,0.3333333333333333,0.4583333333333333,0.5,0.3333333333333333,0.34782608695652173,0.06666666666666667,,0.125,,20.26143790849673,1.0,,,0.10344827586206896,0.07142857142857142,0.13333333333333333,0.09523809523809523,0.11363636363636363,0.07936507936507936,0.07692307692307693,0.14285714285714285,,0.125,,,0.18181818181818182,0.16666666666666666,,0.6666666666666666,0.08333333333333333,,0.08695652173913043,1.0,1.0,0.5,0.34782608695652173,0.5,0.5714285714285714,,0.21739130434782608,,,,,,,,0.34782608695652173,0.375,0.375,0.6666666666666666,,,,,,,0.6666666666666666,0.5,1.0,,,,,,,0.43478260869565216,0.375,0.44799782608695654,0.4458166666666667,0.2947,0.041666666666666664,0.0625,,0.13636363636363635,0.09090909090909091,10.02,26.512499999999996,0.11764705882352941,,,,,,,,,,,,,,,True
202322,1610612764,John Wall,John Wall,202322,WAS,149481.0,2491,258,4932,4913,1094,1249,540,9845,195,317,13.0,27.0,64.0,104.0,33.0,105.0,159.0,423,12.0,37.0,1.0,8.0,,3.0,82.0,224.0,14.0,38.0,24.0,70.0,387,845,94.0,261.0,261.0,1317,5068,29.0,65.0,15.0,46.0,5.0,108.0,101.0,225,24.0,73.0,121.0,395,140,634.0,186.0,96.0,8.0,1.0,223.0,82.0,42.0,397,216.0,613,118.0,98.0,251.0,53.0,93.0,1442,5.0,25.0,,66,170,3.0,239,30,269,10.0,123.0,67.0,56.0,160,33.0,117.0,85.0,14.0,43.0,8.0,7.0,245,16.0,59.0,72,5.0,195,3.0,13.0,268.0,14.0,2.0,17.0,4.0,325.0,34.0,,136.0,2.0,33.0,31.0,23.0,7.0,34.0,15.0,3.0,,382,1072,25.0,22.0,0.18087855297157623,0.18276762402088773,0.6595744680851063,0.36015325670498083,0.32608695652173914,0.3287671232876712,0.36153846153846153,0.45798816568047335,0.4461538461538462,0.4488888888888889,0.47739602169981915,0.46396396396396394,0.4597315436241611,0.5245374094931617,0.47767857142857145,0.5384615384615384,0.2359855334538879,0.04970414201183432,0.10094637223974763,0.0761904761904762,0.004728132387706856,26.767404209390175,0.6530612244897959,0.023255813953488372,,0.10732323232323232,0.015318627450980392,0.09777777777777778,0.00778816199376947,0.10447100486941124,0.013192612137203167,0.023809523809523808,0.013824884792626729,0.010869565217391304,0.009324009324009324,0.004694835680751174,0.10251450676982592,0.09109730848861283,0.125,0.08678500986193294,0.13095238095238096,0.017921146953405017,0.4411764705882353,0.28661844484629295,0.6151419558359621,0.6842105263157895,0.26153846153846155,0.0949367088607595,0.3142857142857143,0.3402061855670103,0.06060606060606061,0.38245931283905965,0.375886524822695,0.37767220902612825,0.1069182389937107,0.03345388788426763,0.32432432432432434,0.32432432432432434,0.9166666666666666,0.20253164556962025,0.36607142857142855,0.36771300448430494,0.6219512195121951,0.24324324324324326,0.48148148148148145,0.15384615384615385,0.07207207207207207,0.125,1.0,0.34234234234234234,0.3684210526315789,0.9285714285714286,0.348993288590604,0.6153846153846154,0.010067114093959731,,0.2348993288590604,0.34285714285714286,0.5226039783001808,0.36771300448430494,0.5046130336058127,0.4960419999999999,0.4922583050847459,0.1140495867768595,0.14361140443505807,0.0076045627376425855,0.08200455580865604,0.2999240698557327,10.828284023668642,26.11992337164751,0.22181670721816707,7.0,3.0,3.0,,1.0,,1.0,,15.0,,1.0,0.0038314176245210726,0.004464285714285714,,True
202344,1610612764,Trevor Booker,Trevor Booker,202344,WAS,72551.0,1209,9,2344,2360,453,513,281,4704,104,147,27.0,41.0,17.0,24.0,34.0,79.0,35.0,86,,,,,,,,2.0,,1.0,,,173,312,,2.0,42.0,388,2545,36.0,60.0,,1.0,9.0,81.0,30.0,56,,,10.0,70,220,126.0,,,50.0,1.0,1.0,,12.0,26,22.0,48,16.0,6.0,19.0,1.0,6.0,118,34.0,79.0,,59,111,6.0,176,113,289,6.0,32.0,21.0,11.0,26,3.0,14.0,19.0,1.0,12.0,,2.0,45,12.0,6.0,48,,99,10.0,5.0,55.0,2.0,8.0,3.0,3.0,67.0,7.0,,34.0,,3.0,31.0,22.0,8.0,36.0,20.0,,1.0,70,452,8.0,3.0,0.6358381502890174,0.7432432432432432,,,,,,0.5544871794871795,0.6,0.5357142857142857,0.5509554140127388,0.5901639344262295,0.5357142857142857,0.563953488372093,0.5869565217391305,0.5384615384615384,0.006369426751592357,0.038461538461538464,0.05442176870748299,0.02531645569620253,0.023255813953488372,14.536621823617338,0.5777777777777777,0.11764705882352941,,0.14701986754966886,0.09552599758162031,0.17507418397626112,0.11409395973154363,0.15567765567765568,0.10044444444444445,0.0975609756097561,0.1038961038961039,0.08951406649616368,0.12195121951219512,0.0967741935483871,0.15613382899628253,0.12735849056603774,0.15328467153284672,0.1875,0.13580246913580246,0.046875,0.5555555555555556,0.4681528662420382,0.7074829931972789,0.7482014388489209,0.6730769230769231,0.2515923566878981,0.43037974683544306,0.44155844155844154,0.38235294117647056,0.27388535031847133,0.4069767441860465,0.4166666666666667,0.7714285714285715,,,,,0.006369426751592357,,,,0.6721311475409836,0.6585365853658537,0.14814814814814814,,,,0.01639344262295082,,,0.42857142857142855,0.7083333333333334,,,,,0.4745222929936306,,0.4977630990415336,0.5253489130434782,0.4461285714285715,0.09970674486803519,0.10029498525073746,,0.20876288659793815,0.18041237113402062,7.300641025641025,36.8,0.193259385665529,1.0,5.0,3.0,3.0,1.0,,,,,2.0,1.0,,,,True
202698,1610612764,Chris Singleton,Chris Singleton,202698,WAS,6765.0,113,-25,219,218,109,98,33,437,5,8,2.0,5.0,3.0,5.0,,6.0,3.0,8,,5.0,,2.0,,2.0,,3.0,,,,2.0,8,22,,8.0,5.0,21,243,2.0,6.0,,2.0,2.0,6.0,4.0,9,,4.0,2.0,10,2,14.0,,,4.0,,3.0,,1.0,2,,2,,,2.0,,,4,3.0,7.0,1.0,3,14,2.0,19,11,30,,6.0,4.0,2.0,1,1.0,,7.0,1.0,1.0,1.0,1.0,8,2.0,5.0,5,,9,,1.0,8.0,,,1.0,,8.0,1.0,,4.0,,1.0,1.0,,1.0,1.0,1.0,,,10,106,1.0,1.0,0.125,0.16666666666666666,,,,,,0.36363636363636365,0.3333333333333333,0.4444444444444444,0.26666666666666666,0.25,0.3076923076923077,0.3088235294117647,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.045454545454545456,0.125,,,16.47058823529412,0.125,0.25,0.07692307692307693,0.2153846153846154,0.09333333333333334,0.1,0.1,0.17894736842105263,0.09523809523809523,0.11538461538461539,0.1,0.06896551724137931,0.16666666666666666,,0.1,0.058823529411764705,0.39285714285714285,0.125,,,1.0,0.26666666666666666,0.625,0.7142857142857143,0.2,0.2,,,,0.26666666666666666,0.375,0.375,,0.16666666666666666,,,,0.1,,,,0.625,0.4,,0.25,,,,,,0.38461538461538464,0.6,0.15384615384615385,,0.15384615384615385,,0.5333333333333333,,0.4815216666666666,0.5414833333333333,0.4867423076923077,0.12121212121212122,0.16,,0.2857142857142857,0.47619047619047616,9.386363636363637,24.025,0.4977168949771689,,,,1.0,,,,,,,,,,,True
2400,1610612764,Drew Gooden,Drew Gooden,2400,WAS,9591.0,160,-26,317,315,140,146,34,632,13,18,8.0,9.0,4.0,5.0,2.0,7.0,9.0,20,,1.0,,,,,2.0,7.0,,,2.0,3.0,24,45,2.0,8.0,10.0,64,357,9.0,12.0,,,,18.0,7.0,18,2.0,3.0,5.0,25,24,24.0,3.0,3.0,16.0,,7.0,2.0,3.0,5,,5,,,3.0,2.0,,10,4.0,10.0,1.0,6,21,4.0,31,15,46,3.0,4.0,2.0,2.0,4,1.0,2.0,5.0,,2.0,,2.0,9,,6.0,14,2.0,19,,,13.0,2.0,,2.0,,10.0,2.0,,5.0,,1.0,2.0,2.0,,2.0,,,,23,137,3.0,,0.5,0.75,0.5,0.25,,0.6666666666666666,0.25,0.5333333333333333,0.75,0.3888888888888889,0.5094339622641509,0.75,0.47619047619047616,0.5614035087719298,0.75,0.5434782608695652,0.1509433962264151,0.06666666666666667,0.1111111111111111,0.14285714285714285,,18.64406779661017,0.4444444444444444,0.2857142857142857,0.1111111111111111,0.24705882352941178,0.10526315789473684,0.125,0.08163265306122448,0.20300751879699247,0.09722222222222222,0.1891891891891892,0.09523809523809523,0.02702702702702703,0.05714285714285714,0.14285714285714285,0.25,0.2962962962962963,0.2,0.15384615384615385,,0.125,,0.33962264150943394,0.7222222222222222,0.8125,0.23076923076923078,0.1320754716981132,0.2857142857142857,0.3333333333333333,0.5,0.37735849056603776,0.45,0.45,0.8888888888888888,0.018867924528301886,,,,0.1320754716981132,0.2857142857142857,0.2857142857142857,0.5,0.75,0.8888888888888888,,,,,,,,0.23809523809523808,0.8,,,0.14285714285714285,0.6666666666666666,0.49056603773584906,0.2857142857142857,0.4759415094339622,0.5047272727272728,0.448802380952381,0.08928571428571429,0.10416666666666667,,0.28125,0.390625,10.526666666666667,25.025,0.4416403785488959,,,,,1.0,,,,,,,,,,True
