EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,BlockingFouls,Loose Ball Fouls,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,3SecondViolations,on,Clear Path Fouls,3pt And 1 Free Throw Trips
101142,1610612750,Ronny Turiaf,Ronny Turiaf,101142,MIN,5125.0,85,-8,163,164,29.0,25.0,24.0,327,8.0,10.0,4.0,5.0,1.0,1.0,1.0,3.0,2.0,9.0,15.0,5.0,23.0,189,4.0,5.0,2.0,10.0,2.0,2.0,2.0,6.0,10.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,8.0,4.0,13.0,5.0,22.0,8.0,30.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,10.0,11.0,8.0,5.0,6.0,3.0,8.0,5.0,3.0,8.0,6.0,1.0,6.0,29.0,0.5555555555555556,0.8333333333333334,0.6,0.8,1.0,0.6,0.8,1.0,0.6388888888888888,0.8333333333333334,1.0,0.06666666666666667,0.3333333333333333,11.398963730569948,0.75,0.8333333333333334,0.30952380952380953,0.14035087719298245,0.15384615384615385,0.25,0.0975609756097561,0.05,0.14285714285714285,0.21739130434782608,0.16666666666666666,0.5,0.3,0.14285714285714285,0.2,0.2,0.75,0.6666666666666666,0.8,0.8,0.5,0.2,0.3333333333333333,0.5,1.0,0.13333333333333333,1.0,0.8,0.25,0.5,1.0,0.6666666666666666,0.5204933333333334,0.5724199999999999,0.5172,0.16666666666666666,0.16666666666666666,0.43478260869565216,0.2608695652173913,4.593333333333334,0.17791411042944785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200826,1610612750,J.J. Barea,J.J. Barea,200826,MIN,19445.0,324,9,630,634,132.0,99.0,98.0,1264,25.0,52.0,3.0,5.0,3.0,10.0,10.0,26.0,20.0,41.0,98.0,13.0,155.0,658,6.0,9.0,,21.0,7.0,20.0,5.0,34.0,6.0,76.0,,8.0,50.0,21.0,71.0,15.0,25.0,163.0,,9.0,15.0,1.0,25.0,3.0,28.0,,5.0,2.0,18.0,10.0,13.0,1.0,31.0,6.0,6.0,30.0,28.0,,17.0,6.0,,,,,,,34.0,132.0,0.07317073170731707,0.07317073170731707,0.41836734693877553,0.6666666666666666,0.35,0.4551282051282051,0.7,0.46774193548387094,0.4723926380368098,0.7,0.5,0.08163265306122448,0.07692307692307693,26.005361930294907,0.5806451612903226,0.0625,0.07281553398058252,,0.11392405063291139,0.08421052631578947,0.00906344410876133,,,,0.06779661016949153,0.046153846153846156,0.0975609756097561,0.0967741935483871,0.17647058823529413,,,0.3333333333333333,0.4807692307692308,0.5434782608695652,0.08,0.16666666666666666,0.38461538461538464,0.4166666666666667,,0.1282051282051282,0.3333333333333333,0.6,,0.3225806451612903,0.3,0.7051282051282052,0.4960745161290323,0.4880388888888889,0.4848116666666666,0.037267080745341616,0.05825242718446602,0.13548387096774195,0.21935483870967742,7.444897959183671,0.20952380952380953,6.0,1.0,3.0,1.0,19.0,55.0,3.0,6.0,5.0,10.0,20.0,58.0,3.0,6.0,5.0,11.0,21.0,39.0,55.0,19.0,6.0,6.0,19.0,3.0,3.0,5.0,2.0,8.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,0.35,0.3448275862068966,0.5,0.45454545454545453,0.3448275862068966,0.3717948717948718,0.11538461538461539,0.027522935779816515,0.034482758620689655,0.3,0.3,0.16666666666666666,0.019230769230769232,0.3333333333333333,0.3333333333333333,1.0,0.3525641025641026,0.34545454545454546,0.34545454545454546,0.3157894736842105,0.4,0.5,1.0,0.03225806451612903,0.3225806451612903,0.5,0.34545454545454546,25.581034482758618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,14640.0,244,18,502,502,190.0,121.0,72.0,1004,36.0,52.0,2.0,4.0,13.0,16.0,1.0,10.0,10.0,38.0,72.0,15.0,115.0,510,3.0,7.0,2.0,8.0,13.0,20.0,7.0,48.0,44.0,32.0,,4.0,6.0,2.0,8.0,2.0,5.0,18.0,4.0,6.0,6.0,,12.0,8.0,20.0,,18.0,7.0,7.0,5.0,5.0,1.0,12.0,5.0,8.0,18.0,22.0,2.0,22.0,12.0,4.0,3.0,1.0,6.0,2.0,,48.0,186.0,0.5789473684210527,0.5789473684210527,0.5277777777777778,0.42857142857142855,0.65,0.5319148936170213,0.375,0.7321428571428571,0.5637254901960784,0.4444444444444444,0.75,0.05555555555555555,0.1,19.256756756756758,0.5833333333333334,,0.03896103896103896,0.021739130434782608,0.08695652173913043,0.053811659192825115,0.03125,0.02564102564102564,0.025,0.015151515151515152,0.019230769230769232,,0.09090909090909091,0.12244897959183673,,,0.3333333333333333,0.5531914893617021,0.6923076923076923,0.7346938775510204,0.5833333333333334,0.10638297872340426,0.1,0.1111111111111111,1.0,0.10638297872340426,0.5,0.5,0.5,0.5714285714285714,0.8125,0.7872340425531915,0.5766290322580646,0.44893571428571427,0.5763370370370371,0.12,0.15384615384615385,0.06956521739130435,0.41739130434782606,5.190277777777777,0.3784860557768924,1.0,7.0,16.0,6.0,1.0,6.0,,,1.0,2.0,8.0,22.0,,1.0,5.0,8.0,21.0,3.0,4.0,,,1.0,,4.0,11.0,,1.0,2.0,1.0,,1.0,3.0,1.0,6.0,,2.0,,2.0,2.0,0.875,0.36363636363636365,,0.625,0.3333333333333333,0.23404255319148937,0.057692307692307696,0.05555555555555555,0.061224489795918366,0.1,0.1,,0.1702127659574468,0.4375,0.4375,1.0,0.06382978723404255,0.16666666666666666,0.16666666666666666,,,,,0.21428571428571427,0.07142857142857142,0.5,,24.85,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.043478260869565216,0.125,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,
201601,1610612750,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIN,8556.0,143,-53,273,277,71.0,63.0,44.0,550,11.0,16.0,2.0,3.0,3.0,3.0,,,12.0,13.0,28.0,2.0,34.0,328,2.0,4.0,1.0,5.0,3.0,5.0,,6.0,16.0,10.0,4.0,1.0,4.0,2.0,6.0,2.0,4.0,14.0,5.0,4.0,8.0,3.0,15.0,7.0,22.0,1.0,6.0,3.0,3.0,3.0,3.0,,6.0,,4.0,8.0,7.0,2.0,7.0,4.0,1.0,,1.0,1.0,1.0,,6.0,71.0,0.6153846153846154,0.7272727272727273,0.4642857142857143,0.5,0.6,0.5161290322580645,0.5,0.5,0.5,0.4166666666666667,0.5,0.03571428571428571,,12.195121951219512,0.5,0.3333333333333333,0.0975609756097561,0.05,0.10526315789473684,0.1,0.04666666666666667,0.10810810810810811,0.045454545454545456,,0.15384615384615385,0.10714285714285714,0.03571428571428571,0.14285714285714285,,0.07142857142857142,1.0,0.5161290322580645,0.6875,0.7333333333333333,0.5454545454545454,,,,,0.3870967741935484,0.75,0.6666666666666666,,0.5,1.0,0.6129032258064516,0.513091935483871,0.5556333333333333,0.459925,0.11764705882352941,0.12903225806451613,0.14705882352941177,0.17647058823529413,9.457142857142857,0.2600732600732601,2.0,2.0,2.0,,,1.0,,,,1.0,2.0,3.0,,,,1.0,6.0,,1.0,,,,,2.0,3.0,2.0,,,2.0,1.0,,,,1.0,,,,1.0,,1.0,0.6666666666666666,,,0.6666666666666666,0.0967741935483871,0.0625,0.04,0.025,0.16666666666666666,0.16666666666666666,1.0,0.06451612903225806,1.0,1.0,1.0,0.03225806451612903,,,,,,,,0.16666666666666666,,,24.166666666666668,,,,,,,,,,0.1,,,1.0,,,,,,,,,,,,,,,,,True,,
203133,1610612750,Robbie Hummel,Robbie Hummel,203133,MIN,39302.0,655,36,1315,1316,428.0,339.0,191.0,2631,11.0,17.0,8.0,11.0,3.0,4.0,3.0,12.0,59.0,35.0,88.0,15.0,181.0,1367,10.0,19.0,4.0,39.0,9.0,25.0,6.0,60.0,40.0,30.0,16.0,5.0,17.0,6.0,23.0,4.0,7.0,52.0,25.0,28.0,63.0,6.0,97.0,35.0,132.0,3.0,16.0,7.0,5.0,4.0,5.0,,10.0,1.0,38.0,57.0,21.0,4.0,16.0,5.0,2.0,1.0,1.0,2.0,1.0,,60.0,424.0,0.5714285714285714,0.7407407407407407,0.3977272727272727,0.5263157894736842,0.36,0.4689265536723164,0.603448275862069,0.574468085106383,0.4864864864864865,0.6290322580645161,0.6,0.056818181818181816,0.08333333333333333,12.55663430420712,0.5,0.13333333333333333,0.15869017632241814,0.05605381165919283,0.15217391304347827,0.1566265060240964,0.051829268292682924,0.037267080745341616,0.04672897196261682,0.07865168539325842,0.13385826771653545,0.15873015873015872,0.18055555555555555,0.15714285714285714,0.13636363636363635,0.029411764705882353,0.5,0.096045197740113,0.6470588235294118,0.7857142857142857,0.18181818181818182,0.06779661016949153,0.25,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.3793103448275862,0.7272727272727273,,0.0851063829787234,0.75,0.5988700564971752,0.49056468926553676,0.5323710526315789,0.45436382978723405,0.027472527472527472,0.053763440860215055,0.2154696132596685,0.3314917127071823,14.489772727272726,0.32547528517110264,21.0,10.0,39.0,5.0,22.0,50.0,3.0,3.0,10.0,17.0,32.0,89.0,5.0,10.0,12.0,22.0,96.0,,50.0,22.0,2.0,2.0,8.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,,1.0,3.0,,6.0,2.0,1.0,0.3595505617977528,0.5,0.5454545454545454,0.3595505617977528,0.5028248587570622,0.17647058823529413,0.04285714285714286,0.05,0.3559322033898305,0.3620689655172414,0.7619047619047619,0.22033898305084745,0.2564102564102564,0.2631578947368421,1.0,0.2824858757062147,0.44,0.44,1.0,0.10344827586206896,1.0,1.0,0.10638297872340426,0.3617021276595745,0.5882352941176471,0.44,24.193258426966292,7.0,2.0,,,,,,,,0.02,0.2413793103448276,0.4,,2.0,1.0,1.0,2.0,4.0,0.011235955056179775,0.01694915254237288,0.02564102564102564,0.024390243902439025,0.2857142857142857,1.0,,,,,,True,,
203498,1610612750,Shabazz Muhammad,Shabazz Muhammad,203498,MIN,5822.0,97,3,206,205,105.0,106.0,28.0,411,8.0,20.0,3.0,7.0,4.0,8.0,11.0,18.0,4.0,21.0,42.0,5.0,53.0,200,4.0,11.0,,8.0,10.0,18.0,1.0,24.0,22.0,20.0,4.0,5.0,,3.0,3.0,2.0,,9.0,3.0,2.0,9.0,1.0,12.0,8.0,20.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,8.0,4.0,5.0,11.0,8.0,1.0,9.0,6.0,,,,,,,24.0,105.0,0.5238095238095238,0.5789473684210527,0.5,0.36363636363636365,0.5555555555555556,0.5106382978723404,0.3333333333333333,0.575,0.53,0.3333333333333333,0.5714285714285714,0.11904761904761904,0.05555555555555555,24.066390041493776,0.5,0.09090909090909091,0.16071428571428573,0.05263157894736842,0.043478260869565216,0.10784313725490197,0.09090909090909091,0.12,,,0.1111111111111111,0.2,0.17391304347826086,0.05714285714285714,,0.05263157894736842,,0.425531914893617,0.4,0.5,0.5,0.3829787234042553,0.6111111111111112,0.6470588235294118,0.45454545454545453,0.0851063829787234,0.5833333333333334,0.42857142857142855,0.3333333333333333,0.4,0.5,0.5319148936170213,0.493395744680851,0.5342428571428571,0.47599,0.12,0.13333333333333333,0.1509433962264151,0.4528301886792453,6.830952380952381,0.5097087378640777,2.0,1.0,2.0,1.0,1.0,3.0,,1.0,,1.0,2.0,5.0,,1.0,1.0,2.0,6.0,,3.0,1.0,1.0,,,5.0,2.0,,1.0,2.0,,1.0,,,,3.0,,,,2.0,,1.0,0.4,,0.5,0.4,0.10638297872340426,0.2,0.16129032258064516,0.17857142857142858,0.5,0.5,1.0,0.0425531914893617,0.5,0.5,1.0,0.06382978723404255,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,,,0.05,0.05,,0.3333333333333333,23.880000000000003,,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,True,,
201567,1610612750,Kevin Love,Kevin Love,201567,MIN,15200.0,253,23,517,517,227.0,158.0,73.0,1034,26.0,38.0,10.0,14.0,11.0,17.0,14.0,26.0,22.0,46.0,86.0,60.0,194.0,546,13.0,18.0,5.0,34.0,20.0,35.0,35.0,99.0,48.0,44.0,16.0,4.0,19.0,6.0,25.0,4.0,13.0,56.0,17.0,18.0,32.0,5.0,55.0,20.0,75.0,3.0,8.0,1.0,17.0,11.0,8.0,3.0,25.0,12.0,7.0,15.0,53.0,5.0,77.0,22.0,3.0,2.0,1.0,3.0,1.0,,99.0,224.0,0.5217391304347826,0.631578947368421,0.5348837209302325,0.7222222222222222,0.5714285714285714,0.5,0.725,0.5614035087719298,0.5676470588235294,0.7083333333333334,0.6346153846153846,0.046511627906976744,0.038461538461538464,32.172470978441126,0.68,0.3333333333333333,0.19631901840490798,0.09550561797752809,0.2647058823529412,0.21645021645021645,0.07905138339920949,0.10606060606060606,0.13953488372093023,0.057971014492753624,0.2916666666666667,0.22807017543859648,0.08620689655172414,0.2830188679245283,0.2,0.04477611940298507,0.3333333333333333,0.2835820895522388,0.6842105263157895,0.7428571428571429,0.5384615384615384,0.19402985074626866,0.5384615384615384,0.56,0.5,0.16417910447761194,0.7,0.7142857142857143,0.1,0.2982456140350877,0.6470588235294118,0.6417910447761194,0.508092105263158,0.526236111111111,0.5063553571428572,0.15384615384615385,0.20754716981132076,0.17525773195876287,0.5103092783505154,8.063953488372093,0.43907156673114117,6.0,,2.0,2.0,14.0,46.0,1.0,2.0,8.0,20.0,14.0,48.0,1.0,2.0,8.0,22.0,39.0,3.0,45.0,14.0,2.0,2.0,4.0,3.0,7.0,2.0,1.0,6.0,,1.0,1.0,3.0,,2.0,1.0,14.0,,2.0,11.0,0.9285714285714286,0.2916666666666667,0.5,0.36363636363636365,0.2978723404255319,0.3582089552238806,0.07894736842105263,0.04,0.017241379310344827,0.2727272727272727,0.2727272727272727,0.5,0.014925373134328358,,,,0.34328358208955223,0.30434782608695654,0.3111111111111111,0.9285714285714286,0.1,0.5,1.0,0.03508771929824561,0.3508771929824561,0.4,0.3111111111111111,26.10625,,,,1.0,,1.0,,,,0.11764705882352941,,,,,1.0,,,2.0,0.020833333333333332,,,,,,2.0,0.021739130434782608,0.04,,,True,,
201967,1610612750,Dante Cunningham,Dante Cunningham,201967,MIN,21304.0,355,61,709,718,198.0,151.0,98.0,1427,25.0,33.0,6.0,9.0,7.0,9.0,4.0,9.0,65.0,47.0,107.0,15.0,109.0,726,8.0,15.0,2.0,18.0,9.0,22.0,6.0,24.0,78.0,16.0,10.0,2.0,14.0,11.0,25.0,6.0,8.0,61.0,13.0,13.0,33.0,3.0,49.0,21.0,70.0,1.0,17.0,7.0,8.0,5.0,4.0,,12.0,1.0,20.0,26.0,20.0,1.0,24.0,11.0,13.0,9.0,4.0,13.0,12.0,,24.0,196.0,0.8297872340425532,0.9285714285714286,0.4392523364485981,0.5333333333333333,0.4090909090909091,0.4351851851851852,0.5,0.4090909090909091,0.4579831932773109,0.5,0.46153846153846156,0.018691588785046728,,15.956151035322776,0.6666666666666666,0.13043478260869565,0.1506849315068493,0.05485232067510549,0.14606741573033707,0.14935064935064934,0.061224489795918366,0.08695652173913043,0.037037037037037035,0.043859649122807015,0.14705882352941177,0.11594202898550725,0.18292682926829268,0.15384615384615385,0.125,0.01694915254237288,0.9230769230769231,0.3055555555555556,0.7575757575757576,0.78125,0.68,0.08333333333333333,0.4444444444444444,0.4444444444444444,1.0,0.6018518518518519,0.5625,0.6666666666666666,0.16666666666666666,0.4090909090909091,0.7777777777777778,0.3148148148148148,0.47607175925925926,0.49142499999999995,0.5085409090909091,0.09401709401709402,0.09482758620689655,0.1651376146788991,0.22018348623853212,12.385046728971963,0.27926657263751764,18.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,,5.0,3.0,3.0,8.0,10.0,1.0,,3.0,3.0,3.0,2.0,1.0,,2.0,,2.0,,,1.0,,,,,,0.009259259259259259,0.030303030303030304,0.07547169811320754,0.08433734939759036,0.27692307692307694,0.28125,1.0,,,,,0.009259259259259259,,,,0.0625,,,,,,,25.7,,,,,,,,,,0.043478260869565216,,,1.0,,,,,1.0,,0.015384615384615385,,,,,,,,,,True,,
201978,1610612750,Chase Budinger,Chase Budinger,201978,MIN,5937.0,99,18,198,203,62.0,67.0,23.0,401,9.0,12.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,12.0,16.0,9.0,60.0,224,2.0,2.0,,7.0,4.0,4.0,6.0,14.0,18.0,6.0,,1.0,5.0,3.0,8.0,2.0,2.0,19.0,2.0,8.0,6.0,3.0,17.0,3.0,20.0,1.0,7.0,1.0,1.0,,2.0,1.0,3.0,1.0,3.0,8.0,8.0,,9.0,5.0,2.0,,2.0,2.0,2.0,,14.0,62.0,0.75,0.75,0.75,1.0,1.0,0.6891891891891891,1.1666666666666667,0.4444444444444444,0.7317073170731707,1.1666666666666667,0.5833333333333334,0.0625,,19.819819819819816,0.3333333333333333,0.42857142857142855,0.11764705882352941,0.044444444444444446,0.23529411764705882,0.16470588235294117,0.038461538461538464,0.07142857142857142,0.09090909090909091,,0.0625,0.05555555555555555,0.23529411764705882,0.25,0.2,0.06666666666666667,1.0,0.32432432432432434,0.75,0.8181818181818182,0.8888888888888888,0.08108108108108109,0.6666666666666666,0.6666666666666666,,0.02702702702702703,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.8918918918918919,0.566377027027027,0.619775,0.5830555555555555,0.12195121951219512,0.25,0.11666666666666667,0.23333333333333334,3.63125,0.31313131313131315,1.0,4.0,5.0,1.0,5.0,16.0,,,,4.0,9.0,21.0,1.0,1.0,,5.0,27.0,,16.0,5.0,1.0,1.0,2.0,1.0,6.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,0.42857142857142855,1.0,,0.42857142857142855,0.5675675675675675,0.08333333333333333,0.030303030303030304,0.037037037037037035,1.0,1.0,1.0,0.13513513513513514,0.8,0.8,1.0,0.43243243243243246,0.3125,0.3125,1.0,,,,0.1111111111111111,0.4444444444444444,,0.3125,24.861904761904764,1.0,,,,1.0,,,,,,0.3333333333333333,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,True,,
203144,1610612750,Alexey Shved,Alexey Shved,203144,MIN,10661.0,178,-34,350,351,103.0,93.0,50.0,701,11.0,21.0,2.0,3.0,2.0,2.0,1.0,9.0,8.0,12.0,38.0,10.0,55.0,374,2.0,5.0,,7.0,2.0,5.0,3.0,13.0,6.0,18.0,2.0,3.0,16.0,5.0,21.0,4.0,7.0,47.0,,6.0,10.0,1.0,17.0,2.0,19.0,,4.0,2.0,11.0,7.0,5.0,,16.0,6.0,5.0,10.0,20.0,2.0,14.0,10.0,4.0,1.0,2.0,4.0,2.0,,13.0,103.0,0.25,0.2727272727272727,0.3157894736842105,0.4,0.4,0.31690140845070425,0.4375,0.35714285714285715,0.36666666666666664,0.4375,0.40625,0.07894736842105263,,22.30392156862745,0.6875,0.07692307692307693,0.11235955056179775,,0.11538461538461539,0.11347517730496454,0.010582010582010581,,,,0.1,0.06666666666666667,0.1724137931034483,0.13953488372093023,,,0.5,0.29577464788732394,0.5238095238095238,0.5789473684210527,0.2727272727272727,0.1267605633802817,0.1111111111111111,0.1111111111111111,,0.11267605633802817,0.375,0.6666666666666666,0.5,0.14285714285714285,1.0,0.7605633802816901,0.5186584507042252,0.5476857142857143,0.48146785714285717,0.13333333333333333,0.23809523809523808,0.12727272727272726,0.23636363636363636,6.739473684210527,0.29428571428571426,,1.0,4.0,,6.0,29.0,1.0,3.0,2.0,9.0,7.0,33.0,1.0,3.0,2.0,9.0,12.0,9.0,29.0,6.0,1.0,2.0,7.0,2.0,2.0,4.0,,4.0,1.0,,,2.0,,6.0,,,,1.0,,0.5714285714285714,0.21212121212121213,0.3333333333333333,0.2222222222222222,0.21212121212121213,0.4647887323943662,0.09523809523809523,0.030303030303030304,0.03773584905660377,,,,0.056338028169014086,0.25,0.25,1.0,0.4084507042253521,0.20689655172413793,0.20689655172413793,0.5,0.375,0.3333333333333333,1.0,,0.6428571428571429,0.2222222222222222,0.20689655172413793,24.88787878787879,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,1.0,,True,,
