EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Offensive Fouls Drawn,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,ShortMidRangePctBlocked,PenaltyCorner3FGM,PtsUnassisted3s,SelfOReb,LostBallTurnovers,BlockingFoulsDrawn,LongMidRangePctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Charge Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,on,BlockingFouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,BlockedCorner3
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,2686.0,45,26.0,88,87,30.0,56.0,9.0,175,3.0,3.0,2.0,2.0,4.0,7.0,6.0,9.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,13.0,19.0,2.0,6.0,8.0,40.0,81,1.0,1.0,1.0,1.0,2.0,7.0,8.0,9.0,2.0,7.0,23.0,2.0,24.0,6.0,5.0,1.0,9.0,5.0,14.0,3.0,2.0,7.0,2.0,33.0,1.0,3.0,2.0,2.0,7.0,1.0,8.0,6.0,3.0,3.0,1.0,4.0,7.0,12.0,1.0,1.0,3.0,3.0,23.0,30.0,2.0,3.0,0.07692307692307693,0.07692307692307693,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6842105263157895,1.0,0.8888888888888888,0.64,1.25,0.7272727272727273,0.6666666666666666,1.1666666666666667,0.7666666666666667,0.24,30.927835051546392,0.3333333333333333,0.25,0.06666666666666667,0.21428571428571427,0.11363636363636363,0.09090909090909091,0.1111111111111111,0.18181818181818182,0.3333333333333333,0.12,1.0,1.0,0.28,0.5714285714285714,0.5714285714285714,0.36,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.04,1.0,1.0,1.0,0.2,0.2,0.2,1.0,0.5,1.0,1.0,0.18181818181818182,1.0,0.18181818181818182,0.36,0.2,0.435628,0.3605,0.4303772727272727,0.1111111111111111,0.14285714285714285,0.175,0.575,11.978947368421052,25.849999999999998,0.3409090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1536,1610612746,Stephen Jackson,Stephen Jackson,1536,LAC,1516.0,25,1.0,49,47,8.0,5.0,4.0,96,,,,,,,,,,1.0,,3.0,,,,,,,4.0,,,45,,,,,,,,,,,,,,,3.0,,2.0,,2.0,,,2.0,,4.0,,,2.0,,2.0,,2.0,2.0,1.0,1.0,,1.0,3.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,1.0,9.433962264150942,,,0.11764705882352941,,0.09523809523809523,,0.25,,,,,,,,,,,,,0.25,,,,0.75,,,,,,,,,,1.0,,0.559275,,,,,,,,24.85,0.16326530612244897,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1712,1610612746,Antawn Jamison,Antawn Jamison,1712,LAC,14849.0,247,55.0,487,486,122.0,144.0,51.0,973,15.0,27.0,4.0,7.0,3.0,10.0,3.0,14.0,1.0,12.0,7.0,29.0,,3.0,5.0,21.0,51.0,8.0,41.0,18.0,84.0,454,2.0,6.0,,4.0,3.0,7.0,4.0,10.0,6.0,4.0,15.0,32.0,10.0,24.0,28.0,7.0,3.0,4.0,7.0,4.0,,1.0,1.0,18.0,1.0,15.0,29.0,2.0,46.0,9.0,55.0,9.0,5.0,4.0,18.0,29.0,19.0,25.0,2.0,,11.0,1.0,15.0,122.0,3.0,1.0,0.7619047619047619,0.8421052631578947,1.0,0.1951219512195122,,0.2,0.4117647058823529,0.3333333333333333,0.4,0.358695652173913,0.2,0.34375,0.4077669902912621,0.2692307692307692,0.4166666666666667,0.44565217391304346,20.408163265306122,0.14285714285714285,0.047619047619047616,0.1638418079096045,0.234375,0.1825726141078838,0.15625,0.15625,0.24074074074074073,0.2,0.29347826086956524,0.5555555555555556,0.6,0.10869565217391304,0.3,0.3,0.15217391304347827,0.21428571428571427,0.21428571428571427,1.0,0.13043478260869565,0.08333333333333333,0.08333333333333333,1.0,0.31521739130434784,0.2413793103448276,0.25,1.0,0.3,,,0.4375,0.5714285714285714,0.3125,0.7391304347826086,0.25,0.5165241758241759,0.4679333333333333,0.5652966666666667,0.11764705882352941,0.18333333333333332,0.08333333333333333,0.17857142857142858,8.013725490196078,25.319512195121956,0.25051334702258726,6.0,1.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,0.16666666666666666,0.024390243902439025,0.0392156862745098,0.07407407407407407,0.034482758620689655,0.14285714285714285,0.02857142857142857,0.0425531914893617,0.03418803418803419,0.024390243902439025,0.04878048780487805,0.017241379310344827,0.03125,0.06666666666666667,0.1836734693877551,0.3333333333333333,0.8,0.3333333333333333,0.3,0.6666666666666666,0.1,0.0625,0.2,0.023809523809523808,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,4242.0,71,35.0,137,141,36.0,46.0,13.0,278,9.0,11.0,1.0,1.0,,3.0,,,,,,,,,,9.0,14.0,,,,18.0,124,1.0,3.0,,,,2.0,1.0,1.0,,,2.0,16.0,2.0,,,,2.0,,2.0,,,1.0,,4.0,,5.0,17.0,1.0,23.0,5.0,28.0,3.0,3.0,,5.0,6.0,5.0,7.0,1.0,,1.0,3.0,2.0,36.0,1.0,1.0,0.8888888888888888,1.0,,,,,0.6428571428571429,0.3333333333333333,1.0,0.6428571428571429,0.3333333333333333,1.0,0.5294117647058824,0.3333333333333333,0.25,,12.0,0.5,,0.2982456140350877,0.21739130434782608,0.275,0.47368421052631576,0.13043478260869565,0.2,0.3333333333333333,0.7857142857142857,0.8181818181818182,0.8181818181818182,0.21428571428571427,,,,,,,,,,,,,,,,,,1.0,1.0,,0.7857142857142857,,0.64675,0.5986,0.5513,0.07142857142857142,0.07142857142857142,0.1111111111111111,0.1111111111111111,2.2714285714285714,,0.26277372262773724,1.0,1.0,1.0,,1.0,2.0,,,,,2.0,,1.0,,1.0,,5.0,,,,,,,1.0,1.0,,,1.0,,7.0,1.0,5.0,7.0,6.0,,,0.07142857142857142,,,,0.11627906976744186,,0.078125,,0.14285714285714285,0.15789473684210525,,,0.3333333333333333,0.8571428571428571,0.8888888888888888,,0.6666666666666666,0.5,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,11343.0,189,56.0,377,370,90.0,126.0,39.0,747,9.0,17.0,3.0,6.0,8.0,23.0,17.0,37.0,2.0,7.0,11.0,30.0,,,4.0,34.0,77.0,13.0,37.0,28.0,135.0,337,2.0,4.0,,,4.0,8.0,6.0,21.0,7.0,9.0,27.0,14.0,54.0,33.0,30.0,11.0,16.0,6.0,22.0,5.0,1.0,10.0,2.0,50.0,,3.0,11.0,2.0,16.0,1.0,17.0,7.0,5.0,2.0,2.0,5.0,20.0,30.0,4.0,1.0,13.0,2.0,27.0,90.0,1.0,2.0,0.20588235294117646,0.20588235294117646,0.8461538461538461,0.35135135135135137,,0.35135135135135137,0.44155844155844154,0.5,0.2857142857142857,0.4692982456140351,0.5,0.32142857142857145,0.5317460317460317,0.6666666666666666,0.421875,0.32456140350877194,32.93269230769231,0.18181818181818182,,0.08461538461538462,0.06521739130434782,0.07954545454545454,0.04878048780487805,0.09803921568627451,0.07692307692307693,,0.14912280701754385,0.5294117647058824,0.5625,0.20175438596491227,0.34782608695652173,0.4,0.32456140350877194,0.4594594594594595,0.4722222222222222,0.058823529411764705,0.06140350877192982,0.2857142857142857,0.2857142857142857,1.0,0.2631578947368421,0.36666666666666664,0.36666666666666664,0.8181818181818182,,,,0.21428571428571427,0.5,0.14285714285714285,0.47368421052631576,0.36666666666666664,0.4671763157894738,0.54195,0.4532125000000001,0.11290322580645161,0.1511627906976744,0.05925925925925926,0.2,11.753246753246758,25.283783783783782,0.23872679045092837,4.0,3.0,11.0,1.0,1.0,2.0,,3.0,1.0,2.0,,,5.0,,4.0,,1.0,7.0,1.0,5.0,,,,2.0,,,,1.0,1.0,,,,,,0.2857142857142857,,0.06493506493506493,0.058823529411764705,,0.6363636363636364,0.00909090909090909,,0.005494505494505495,,0.029411764705882353,,,,0.10526315789473684,,0.5555555555555556,0.125,0.5,0.5,,0.10714285714285714,0.25,0.02631578947368421,,0.13043478260869565,1.0,6.0,1.0,2.0,1.0,0.02702702702702703,0.01639344262295082,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,
201954,1610612746,Darren Collison,Darren Collison,201954,LAC,10639.0,177,39.0,355,351,94.0,91.0,39.0,706,15.0,24.0,6.0,8.0,3.0,6.0,10.0,21.0,3.0,4.0,1.0,6.0,1.0,1.0,3.0,28.0,51.0,4.0,10.0,30.0,98.0,325,3.0,4.0,1.0,1.0,,9.0,12.0,19.0,3.0,7.0,31.0,16.0,40.0,12.0,6.0,1.0,16.0,9.0,25.0,6.0,3.0,10.0,1.0,59.0,,4.0,14.0,,18.0,4.0,22.0,8.0,3.0,5.0,6.0,19.0,30.0,37.0,2.0,1.0,16.0,3.0,31.0,94.0,,3.0,0.2857142857142857,0.2962962962962963,1.0,0.4,1.0,0.4,0.5490196078431373,0.75,0.631578947368421,0.5573770491803278,0.9,0.5454545454545454,0.6217948717948718,0.9,0.5740740740740741,0.16393442622950818,23.3502538071066,,,0.10606060606060606,0.08695652173913043,0.10112359550561797,0.1111111111111111,0.13725490196078433,0.10256410256410256,,0.39344262295081966,0.625,0.7142857142857143,0.09836065573770492,0.5,0.5,0.3442622950819672,0.47619047619047616,0.47619047619047616,0.3,0.06557377049180328,0.75,0.75,1.0,0.09836065573770492,0.16666666666666666,0.16666666666666666,1.0,0.2,1.0,1.0,0.36363636363636365,0.75,0.13636363636363635,0.5573770491803278,0.16666666666666666,0.5197683333333334,0.5480625,0.48094047619047614,0.21333333333333335,0.24615384615384617,0.09183673469387756,0.3163265306122449,9.476470588235294,25.98,0.2647887323943662,9.0,,14.0,1.0,2.0,2.0,,,,,2.0,,3.0,,5.0,3.0,1.0,5.0,3.0,4.0,,3.0,1.0,2.0,2.0,,1.0,,,2.0,1.0,1.0,2.0,,,,0.058823529411764705,0.125,,0.35714285714285715,0.00980392156862745,0.045454545454545456,0.023809523809523808,,,0.02564102564102564,0.06976744186046512,,0.05555555555555555,,0.26666666666666666,0.3333333333333333,0.4,1.0,,,,,,,,,,1.0,,,,,,2.0,,,,,True,,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,535.0,9,21.0,16,17,5.0,4.0,2.0,33,,,,,,,2.0,3.0,,,1.0,1.0,,,,2.0,3.0,1.0,1.0,4.0,11.0,10,,,,,,,,,,,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,5.0,4.0,,,2.0,,,5.0,,,1.0,1.0,,1.0,,1.0,0.6666666666666666,,,0.875,,,0.9166666666666666,,,0.25,31.57894736842105,,,,,,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,0.25,1.0,1.0,,,,,,,,0.25,1.0,0.4165,,,0.3333333333333333,0.4,,,20.166666666666668,25.9,0.3125,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,True,,,,,,,,,,,
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,2933.0,49,2.0,93,95,16.0,34.0,12.0,188,,,,,,,,1.0,,1.0,,3.0,,,,,1.0,,4.0,,,92,,,,,,,,,,,,,,,3.0,,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,1.0,2.0,,3.0,,3.0,2.0,2.0,,2.0,4.0,2.0,2.0,,,1.0,,,16.0,,,,,,,,,,,,,,,,,,0.8,6.666666666666666,,,0.05714285714285714,0.07692307692307693,0.0625,,,0.08333333333333333,,,,,,,,0.2,,,,0.2,,,,0.6,,,,,,,,,,0.8,,0.4931500000000001,,,0.16666666666666666,0.5,,,19.8,25.575,0.17204301075268819,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200797,1610612746,Ryan Hollins,Ryan Hollins,200797,LAC,7105.0,118,11.0,234,234,42.0,41.0,25.0,468,9.0,9.0,2.0,2.0,1.0,3.0,,,,,,,,,,10.0,12.0,,,10.0,30.0,229,3.0,4.0,,,3.0,9.0,2.0,2.0,,3.0,7.0,16.0,4.0,,,,2.0,,2.0,,,2.0,,4.0,,5.0,9.0,,14.0,9.0,23.0,2.0,2.0,,8.0,20.0,16.0,16.0,2.0,,7.0,2.0,7.0,42.0,,2.0,0.8,1.0,,,,,0.8333333333333334,0.75,1.0,0.8333333333333334,0.75,1.0,0.7894736842105263,0.75,0.875,,10.0,,,0.10714285714285714,0.1724137931034483,0.12389380530973451,0.15151515151515152,0.07142857142857142,0.12,0.5,0.75,1.0,1.0,0.25,0.3333333333333333,0.5,,,,,,,,,,,,,,,,1.0,1.0,,0.75,,0.5688583333333334,0.6236666666666667,0.52885,0.4117647058823529,0.4117647058823529,0.3,0.23333333333333334,3.083333333333334,,0.1794871794871795,6.0,,7.0,2.0,3.0,3.0,,,,,4.0,,1.0,,,3.0,6.0,1.0,,,,1.0,,,1.0,5.0,,1.0,,8.0,5.0,3.0,8.0,6.0,,,0.08333333333333333,,,0.14285714285714285,0.08955223880597014,0.06382978723404255,0.07894736842105263,0.05263157894736842,0.05555555555555555,0.13333333333333333,0.09090909090909091,,0.08695652173913043,0.75,0.7777777777777778,1.0,0.75,1.0,,,,,,0.3333333333333333,,,,1.0,1.0,,,0.3333333333333333,,,2.0,1.0,,,True,,,,,,,,,,,
203493,1610612746,Reggie Bullock,Reggie Bullock,203493,LAC,4819.0,80,42.0,160,155,41.0,34.0,16.0,315,3.0,3.0,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,2.0,7.0,,1.0,4.0,4.0,7.0,3.0,9.0,2.0,19.0,135,2.0,2.0,,1.0,1.0,5.0,1.0,1.0,4.0,,2.0,6.0,2.0,9.0,6.0,2.0,3.0,,3.0,,,3.0,,6.0,,1.0,3.0,1.0,5.0,2.0,7.0,1.0,1.0,,1.0,3.0,3.0,3.0,1.0,,2.0,,2.0,41.0,,,0.75,1.0,1.0,0.3333333333333333,,0.375,0.5714285714285714,1.0,1.0,0.53125,0.6666666666666666,0.2,0.5588235294117647,0.8333333333333334,0.2,0.5625,10.169491525423728,0.25,,0.045454545454545456,0.058823529411764705,0.04819277108433735,0.043478260869565216,0.038461538461538464,0.0625,,0.1875,1.0,1.0,0.0625,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.125,0.5,0.5,1.0,0.4375,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,,0.2,1.0,0.8,0.75,0.3333333333333333,0.5276033333333333,0.6078,0.5815250000000001,0.11764705882352941,0.25,0.2631578947368421,0.10526315789473684,10.057142857142855,28.133333333333333,0.25625,1.0,,1.0,,2.0,2.0,,,,,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.025,0.037037037037037035,0.029850746268656716,,0.1,,,0.125,0.058823529411764705,,0.6666666666666666,,0.6666666666666666,1.0,,,,,,,,,1.0,,,,0.125,0.5,,,,,,,True,,,,,,,,,,,
