EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,SecondChanceFtPoints,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,SelfOReb,Travels,PenaltyTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,ShortMidRangeAssists,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Charge Fouls,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,BlockedAtRim,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,FTOffRebounds,Loose Ball Fouls Drawn,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,on,HeaveAttempts,StepOutOfBoundsTurnovers,BlockingFouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,1306.0,22,-9.0,44,43,22.0,20,7.0,87,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,6,42,2.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,4.0,22.0,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,11.320754716981131,0.2,0.09523809523809523,0.25,0.23529411764705882,0.08333333333333333,0.2222222222222222,0.5,0.2727272727272727,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,0.5,0.5157833333333334,0.65905,0.5161666666666667,0.6666666666666666,0.6666666666666666,6.533333333333334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201964,1610612757,Victor Claver,Victor Claver,201964,POR,2834.0,47,14.0,97,94,38.0,40,13.0,191,5.0,6.0,1.0,2.0,3.0,3.0,,2.0,,5.0,8.0,19,90,1.0,3.0,2.0,3.0,3.0,12.0,6.0,4.0,2.0,4.0,4.0,4.0,8.0,3.0,3.0,3.0,8.0,4.0,12.0,,,,12.0,38.0,0.6,0.75,0.625,0.3333333333333333,1.0,0.5714285714285714,0.25,0.6428571428571429,0.6333333333333333,0.25,0.75,16.96428571428571,0.1111111111111111,0.1,0.125,0.11764705882352941,0.08888888888888889,0.14285714285714285,0.14285714285714285,0.13043478260869565,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.14285714285714285,,,,,0.5,0.5,0.42857142857142855,1.0,0.8571428571428571,0.5834464285714286,0.47571666666666673,0.6316357142857143,0.10526315789473684,0.631578947368421,2.775,0.3917525773195876,2.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,6.0,3.0,1.0,1.0,4.0,3.0,6.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.42857142857142855,0.125,0.5,0.5,0.4,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.2,0.16666666666666666,0.6,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,0.25,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.5,0.07142857142857142,0.125,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203115,1610612757,Will Barton,Will Barton,203115,POR,5051.0,84,1.0,173,169,68.0,93,26.0,342,8.0,14.0,2.0,3.0,4.0,7.0,3.0,6.0,10.0,13.0,30.0,51,182,2.0,4.0,5.0,5.0,12.0,13.0,12.0,14.0,4.0,5.0,10.0,4.0,25.0,5.0,6.0,9.0,16.0,5.0,21.0,,,,13.0,68.0,0.46153846153846156,0.5454545454545454,0.43333333333333335,0.5,0.4166666666666667,0.5,0.5,0.3125,0.5425531914893617,0.5,0.3611111111111111,26.60098522167488,0.21428571428571427,0.08333333333333333,0.1875,0.20270270270270271,0.06097560975609756,0.15,0.2631578947368421,0.16666666666666666,0.34146341463414637,0.5714285714285714,0.6666666666666666,0.14634146341463414,0.5,0.5,0.6666666666666666,0.24390243902439024,0.75,0.6666666666666666,0.4375,0.5714285714285714,0.6097560975609756,0.5202304878048781,0.5994499999999999,0.529975,0.09803921568627451,0.2549019607843137,9.086666666666668,0.3930635838150289,4.0,,2.0,3.0,7.0,,2.0,5.0,11.0,10.0,,,4.0,3.0,12.0,7.0,3.0,2.0,,1.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,7.0,,5.0,9.0,7.0,12.0,,5.0,1.0,1.0,0.8,0.45454545454545453,,0.45454545454545453,0.2682926829268293,0.06666666666666667,,0.5714285714285714,0.1111111111111111,,0.07142857142857142,0.038461538461538464,,0.2222222222222222,0.375,0.0975609756097561,0.17073170731707318,0.42857142857142855,0.42857142857142855,1.0,,0.125,0.125,,0.42857142857142855,0.10869565217391304,0.14285714285714285,24.88181818181818,2.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5,0.09523809523809523,0.2,0.2,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,5986.0,100,2.0,206,202,77.0,102,28.0,408,3.0,8.0,,,1.0,3.0,2.0,5.0,6.0,6.0,19.0,33,216,1.0,3.0,8.0,2.0,6.0,9.0,8.0,4.0,2.0,3.0,6.0,1.0,15.0,1.0,5.0,3.0,8.0,1.0,9.0,1.0,1.0,1.0,9.0,77.0,0.6666666666666666,0.8,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.8,0.5,0.47058823529411764,0.8,0.5625,15.546218487394958,0.05357142857142857,0.014492753623188406,0.13157894736842105,0.0851063829787234,0.010752688172043012,0.043478260869565216,0.12,0.1388888888888889,0.24242424242424243,0.375,0.5,0.15151515151515152,0.4,0.4,0.5,0.18181818181818182,,,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5632833333333332,0.51657,0.6141142857142857,0.24242424242424243,0.2727272727272727,9.147368421052633,0.3737864077669903,4.0,1.0,1.0,4.0,10.0,,,6.0,14.0,3.0,2.0,1.0,1.0,2.0,15.0,10.0,4.0,2.0,,,2.0,2.0,,3.0,,2.0,,1.0,3.0,1.0,6.0,10.0,5.0,4.0,1.0,2.0,,,0.8333333333333334,0.42857142857142855,1.0,0.42857142857142855,0.42424242424242425,0.10526315789473684,,1.0,,,,,,,1.0,0.12121212121212122,0.30303030303030304,0.4,0.4,1.0,0.2,0.14285714285714285,,,0.4,0.058823529411764705,0.1,24.292857142857144,1.0,2.0,,3.0,3.0,1.0,2.0,1.0,,,,,,2.0,0.25,,,,0.16666666666666666,0.16666666666666666,,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,2735.0,46,15.0,95,92,35.0,34,14.0,187,3.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,6.0,10.0,32,86,2.0,2.0,6.0,2.0,4.0,11.0,4.0,8.0,2.0,1.0,3.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,11.0,35.0,0.3333333333333333,0.4,0.6,1.0,0.5,0.7105263157894737,0.6666666666666666,0.7142857142857143,0.6956521739130435,0.75,0.6875,24.324324324324323,0.03333333333333333,0.03333333333333333,0.045454545454545456,0.038461538461538464,0.044444444444444446,0.1,0.07142857142857142,0.047619047619047616,0.21052631578947367,0.75,0.75,0.10526315789473684,0.5,0.5,,0.21052631578947367,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,0.6842105263157895,0.5063105263157894,,0.5604357142857143,0.1875,0.34375,9.290000000000001,0.3684210526315789,4.0,,2.0,2.0,5.0,1.0,1.0,5.0,9.0,5.0,1.0,2.0,3.0,1.0,9.0,5.0,2.0,,1.0,,,,,1.0,,,3.0,1.0,4.0,,1.0,5.0,6.0,8.0,,4.0,,,0.6,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.47368421052631576,,,0.25,,0.06666666666666667,,,,,0.6666666666666666,0.21052631578947367,0.2631578947368421,0.4,0.4,,,0.2857142857142857,0.14285714285714285,1.0,0.4,0.17391304347826086,0.2857142857142857,24.62222222222222,2.0,3.0,2.0,6.0,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,0.5,0.5,,0.75,0.75,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,,,0.5,1.0,2.0,0.1,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2590,1610612757,Mo Williams,Mo Williams,2590,POR,663.0,11,4.0,24,20,4.0,5,1.0,44,,,,,,,,,2.0,,2.0,3,26,,,,,,,,,,3.0,5.0,1.0,12.0,,1.0,,1.0,,1.0,1.0,,1.0,,4.0,,,,,,0.5,,,0.5,,,20.0,,,0.5,0.1,,,,0.5,,,,,,,,0.6666666666666666,,,,,0.3333333333333333,0.38630000000000003,,,,,21.8,0.16666666666666666,,,,1.0,1.0,,,1.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,1.0,1.0,,1.0,0.3333333333333333,,,0.5,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,,27.9,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203080,1610612757,Thomas Robinson,Thomas Robinson,203080,POR,3213.0,54,-10.0,112,109,45.0,59,15.0,221,9.0,15.0,1.0,3.0,5.0,8.0,2.0,3.0,7.0,13.0,25.0,34,125,2.0,5.0,4.0,8.0,15.0,18.0,14.0,12.0,2.0,1.0,2.0,1.0,5.0,2.0,6.0,6.0,15.0,5.0,20.0,,,,18.0,45.0,0.5384615384615384,0.5833333333333334,0.52,0.4,0.5333333333333333,0.52,0.4,0.5333333333333333,0.5862068965517241,0.4,0.5625,24.031007751937985,0.21428571428571427,0.05128205128205128,0.4,0.27906976744186046,0.1,0.058823529411764705,0.15384615384615385,0.35714285714285715,0.6,0.6,0.6923076923076923,0.12,0.6666666666666666,0.6666666666666666,0.5,0.28,0.6,0.3333333333333333,0.5333333333333333,0.625,0.6,0.589732,0.51905,0.5537333333333334,0.11764705882352941,0.5294117647058824,7.340000000000001,0.4017857142857143,,,,,,,,,,8.0,,,,2.0,,,,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,3.0,4.0,5.0,9.0,1.0,4.0,1.0,1.0,,,,,,0.08,,0.5,0.75,0.2727272727272727,0.14285714285714285,,0.5,0.14285714285714285,0.5555555555555556,,,,,,,,,,,0.14285714285714285,0.14285714285714285,,2.0,,,,1.0,,1.0,,1.0,,,,,,0.13333333333333333,0.375,1.0,0.1,0.2857142857142857,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2248,1610612757,Earl Watson,Earl Watson,2248,POR,3348.0,56,-6.0,115,116,46.0,58,17.0,231,,,,,,,,1.0,2.0,,3.0,5,122,,,,,,,,,,9.0,11.0,5.0,24.0,,,2.0,2.0,1.0,3.0,,,,,46.0,,,,,,0.375,,,0.5,,,9.701492537313433,0.06896551724137931,,,0.04081632653061224,0.019230769230769232,,0.07692307692307693,,,,,0.25,,,,0.5,,,,,0.25,0.4130875,,,,,15.799999999999999,0.4,1.0,,,,,,,1.0,1.0,2.0,,,,,3.0,,,,1.0,,4.0,3.0,1.0,6.0,1.0,5.0,2.0,1.0,8.0,,5.0,11.0,4.0,2.0,,,1.0,,1.0,1.0,,1.0,0.25,,,0.75,,0.08333333333333333,,,,0.1111111111111111,,0.25,,,,,,,,,,,,23.4,,1.0,,,2.0,1.0,1.0,,,,6.0,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,4.0,,,,,,,,,,,0.1,,,1.0,2.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,
201577,1610612757,Robin Lopez,Robin Lopez,201577,POR,358.0,6,2.0,12,13,1.0,9,1.0,25,3.0,3.0,1.0,1.0,,,,,,3.0,3.0,6,15,1.0,1.0,2.0,,,,4.0,2.0,2.0,,,,,1.0,,3.0,3.0,1.0,4.0,,,,,1.0,0.6666666666666666,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,23.076923076923077,0.75,0.3333333333333333,,0.5,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,0.6293333333333333,0.573,,0.3333333333333333,,1.3666666666666665,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,206.0,3,-1.0,7,8,,8,,15,,,,,,,1.0,1.0,1.0,2.0,2.0,4,9,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,1.0,,,1.0,,,28.57142857142857,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,0.43585,,,,,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
