EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffArc3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,DefAtRimReboundPct,SecondChanceAtRimFGA,OffTwoPtRebounds,SelfOReb,LiveBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,LostBallSteals,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefArc3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,3SecondViolations,ShortMidRangePctBlocked,on,HeaveAttempts,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,HeaveMakes,BlockedLongMidRange,Clear Path Fouls,OffensiveGoaltends,BlockedCorner3
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,1436.0,24,-8,46,42,25,20,7.0,88,1.0,1.0,3.0,1.0,2.0,2.0,6.0,8.0,12.0,57,1.0,2.0,2.0,4.0,1.0,3.0,5.0,7.0,4.0,5.0,3.0,8.0,3.0,2.0,2.0,1.0,19.0,1.0,1.0,4.0,1.0,6.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,9.0,1.0,4.0,7.0,25,4.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.55,0.6666666666666666,0.5833333333333334,21.818181818181817,0.3333333333333333,0.3636363636363636,0.25,0.1111111111111111,0.3333333333333333,0.0454545454545454,0.3333333333333333,0.6,0.3333333333333333,0.25,0.1666666666666666,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.1666666666666666,0.41225,0.3513,0.3641,0.3333333333333333,0.5833333333333334,12.033333333333331,0.5434782608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,705.0,12,5,24,23,9,9,3.0,47,1.0,1.0,1.0,1.0,3.0,3.0,5.0,,9.0,22,,,,,1.0,3.0,,2.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,2.0,9,,0.6,,0.3333333333333333,0.6428571428571429,,0.3333333333333333,0.6428571428571429,,0.3333333333333333,25.925925925925924,0.5,,,0.2,,0.0909090909090909,,,,,0.1428571428571428,1.0,1.0,0.1428571428571428,0.4285714285714285,0.3333333333333333,0.3333333333333333,0.4285714285714285,0.5013142857142857,,0.3985333333333333,,0.2222222222222222,13.24,0.375,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2857142857142857,0.25,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,1.0,1.0,1.0,1.0,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201162,1610612746,Jared Dudley,Jared Dudley,201162,LAC,1460.0,24,-11,53,51,13,21,7.0,104,,,,,1.0,,1.0,,,59,,,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,1.0,2.0,,3.0,1.0,4.0,,,,,,,1.0,1.0,,,,,,,,,13,,,,,,,,,,,3.389830508474577,,0.1333333333333333,0.1111111111111111,0.1,0.125,0.0384615384615384,,,,0.2,,,,,0.5,,,0.5,0.52,,,,,18.7,0.2452830188679245,,,,1.0,,1.0,,,1.0,,,,,,,0.5,0.125,,,,,,,0.5,,,,,24.6,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,2273.0,38,-27,70,71,21,16,17.0,141,,4.0,1.0,,,,5.0,5.0,5.0,94,,3.0,2.0,2.0,,,,,,,,,,,,,,3.0,,4.0,,4.0,9.0,13.0,,,,1.0,2.0,,2.0,3.0,,8.0,,,8.0,,,,21,,,,,,,,0.2777777777777778,0.25,,12.087912087912088,,0.2105263157894736,,0.2,0.16,0.1956521739130435,,0.1,0.2,,0.8,,,0.2,,,,0.8,0.5295,0.6192,,0.4,,3.02,0.3,,,,,,,,,,,,,,,,,0.2307692307692307,,,,,,,,,,,,,1.0,0.2,,0.5,3.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.25,0.5,0.1935483870967742,0.3333333333333333,0.1428571428571428,0.0833333333333333,0.5,1.0,0.4444444444444444,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201957,1610612746,Byron Mullens,Byron Mullens,201957,LAC,10023.0,167,-52,320,328,133,151,39.0,648,7.0,12.0,6.0,4.0,7.0,13.0,25.0,2.0,67.0,376,5.0,6.0,,13.0,6.0,10.0,1.0,34.0,10.0,2.0,4.0,6.0,3.0,1.0,,1.0,16.0,1.0,7.0,15.0,3.0,25.0,7.0,32.0,6.0,4.0,1.0,8.0,13.0,5.0,16.0,33.0,1.0,7.0,1.0,1.0,6.0,,1.0,34.0,133,1.0,0.52,0.8333333333333334,0.6,0.5078125,0.8125,0.717391304347826,0.5,0.7222222222222222,0.7083333333333334,21.79836512261581,0.1764705882352941,0.1530612244897959,0.14,0.0158730158730158,0.1486486486486486,0.046979865771812,,0.1818181818181818,0.1785714285714285,0.0714285714285714,0.1875,0.5833333333333334,1.0,0.09375,0.109375,0.5714285714285714,0.5714285714285714,0.796875,0.5175054687499999,0.5395249999999999,0.4770847826086957,0.1940298507462686,0.5074626865671642,7.931999999999999,0.415625,2.0,3.0,11.0,36.0,13.0,39.0,16.0,36.0,36.0,11.0,0.6153846153846154,0.8,0.9230769230769232,0.3333333333333333,0.3333333333333333,0.609375,0.02,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.5,0.75,0.046875,0.5625,0.3055555555555556,0.3142857142857143,1.0,0.3055555555555556,25.37692307692308,5.0,0.2,,0.1081081081081081,5.0,6.0,1.0,5.0,,2.0,,,2.0,3.0,,3.0,4.0,0.4166666666666667,0.3846153846153846,0.0697674418604651,0.074074074074074,0.0909090909090909,0.054054054054054,0.03125,0.625,0.0303030303030303,0.074074074074074,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,12.0,1.0,2.0,7.0,13.0,3.0,6.0,1.0,1.0,2.0,3.0,1.0,6.0,3.0,1.0,1.0,0.5,0.5384615384615384,0.0256410256410256,0.0277777777777777,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.8,0.25,0.25,0.5,0.0869565217391304,1.0,0.0434782608695652,1.0,0.5217391304347826,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,1805.0,30,-14,53,53,14,21,3.0,106,2.0,3.0,1.0,2.0,5.0,5.0,9.0,,10.0,68,,1.0,,,2.0,3.0,,4.0,2.0,,1.0,1.0,1.0,,,,3.0,1.0,,6.0,3.0,9.0,1.0,10.0,,,,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,2.0,,,4.0,14,,0.5555555555555556,,0.6666666666666666,0.5555555555555556,,0.6666666666666666,0.5,,0.6666666666666666,21.05263157894737,0.4285714285714285,0.4285714285714285,,0.1,0.3529411764705882,0.0526315789473684,0.2,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,1.0,0.1111111111111111,0.5555555555555556,0.4,0.4,0.3333333333333333,0.4604444444444444,,0.4414666666666666,,0.4,11.3,0.2641509433962264,1.0,,,,,,8.0,,,,0.8,0.8,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,0.1111111111111111,,0.3333333333333333,1.0,,,,1.0,,,,1.0,1.0,,1.0,,0.3333333333333333,,,,,,,1.0,0.1,0.1,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,5360.0,89,-46,167,180,55,67,18.0,347,6.0,6.0,3.0,1.0,3.0,7.0,12.0,6.0,29.0,216,,1.0,,3.0,1.0,1.0,3.0,11.0,4.0,3.0,4.0,7.0,3.0,3.0,,,18.0,2.0,2.0,6.0,2.0,10.0,3.0,13.0,3.0,2.0,,,5.0,3.0,8.0,15.0,,6.0,1.0,,10.0,,1.0,11.0,55,1.0,0.5833333333333334,,1.0,0.4791666666666667,0.375,0.8,0.5,0.375,0.7857142857142857,17.708333333333336,0.25,0.1304347826086956,0.0689655172413793,0.0555555555555555,0.1066666666666666,0.0357142857142857,,,0.2666666666666666,,0.25,1.0,1.0,0.125,0.125,0.3333333333333333,0.3333333333333333,0.75,0.5507770833333333,0.569475,0.55686,0.1034482758620689,0.3793103448275862,7.841666666666666,0.3293413173652694,,5.0,2.0,7.0,3.0,12.0,10.0,9.0,7.0,2.0,0.7142857142857143,0.7142857142857143,1.0,0.25,0.25,0.5,0.0714285714285714,0.6666666666666666,,,,1.0,0.2083333333333333,0.2916666666666667,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,24.325,,,,0.1333333333333333,,1.0,2.0,5.0,,,1.0,,4.0,,,,2.0,,1.0,0.0208333333333333,,0.0714285714285714,,0.1428571428571428,,0.1428571428571428,0.25,,1.0,1.0,1.0,,1.0,,1.0,2.0,3.0,1.0,3.0,2.0,4.0,,,,1.0,1.0,5.0,,,,,,0.3333333333333333,0.5,,,0.0909090909090909,,0.2,0.2,1.0,,,0.25,,0.2,1.0,0.2,,0.6,0.6666666666666666,1.0,2.0,0.5,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,6605.0,110,-54,204,209,64,73,29.0,413,4.0,6.0,7.0,8.0,18.0,17.0,31.0,11.0,81.0,256,3.0,6.0,3.0,9.0,3.0,5.0,6.0,18.0,26.0,13.0,1.0,14.0,1.0,10.0,,3.0,29.0,1.0,1.0,3.0,2.0,6.0,2.0,8.0,2.0,1.0,1.0,3.0,7.0,3.0,3.0,4.0,,13.0,,,15.0,1.0,3.0,18.0,64,2.0,0.5483870967741935,0.5,0.6,0.6363636363636364,0.3333333333333333,0.6,0.6557377049180327,0.4,0.6428571428571429,28.21576763485477,0.1666666666666666,0.0491803278688524,0.03125,0.0232558139534883,0.043010752688172,0.0196078431372549,,0.0555555555555555,0.05,0.0909090909090909,0.109090909090909,0.6666666666666666,0.6666666666666666,0.1272727272727272,0.3272727272727272,0.4444444444444444,0.4444444444444444,0.5454545454545454,0.4789407407407407,0.4523916666666666,0.4892444444444444,0.1111111111111111,0.2222222222222222,13.703225806451616,0.3137254901960784,5.0,2.0,11.0,22.0,12.0,24.0,8.0,24.0,22.0,11.0,0.2352941176470588,0.2352941176470588,0.6666666666666666,0.5,0.5,0.4363636363636363,0.0285714285714285,0.25,0.7142857142857143,0.7142857142857143,0.2,0.25,0.0363636363636363,0.4,0.5,0.5,0.6363636363636364,0.5,25.683333333333334,,,,0.0434782608695652,2.0,1.0,,4.0,,1.0,1.0,,3.0,1.0,,1.0,,,0.5714285714285714,0.0169491525423728,,0.0769230769230769,,,0.2222222222222222,0.0862068965517241,0.088235294117647,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,,3.0,2.0,5.0,12.0,,,,1.0,3.0,1.0,,1.0,,,,0.4,,,,,0.5,0.5,1.0,0.5,,,,0.1,1.0,0.1,1.0,0.4,0.25,,3.0,0.3333333333333333,,,1.0,2.0,2.0,0.0833333333333333,,,,,,,,,True,,,,,,,,,,,
201954,1610612746,Darren Collison,Darren Collison,201954,LAC,7255.0,121,-31,230,235,89,95,30.0,465,7.0,17.0,5.0,4.0,13.0,11.0,35.0,6.0,40.0,261,,1.0,,,3.0,14.0,4.0,19.0,14.0,10.0,12.0,22.0,10.0,5.0,1.0,4.0,56.0,2.0,5.0,7.0,,12.0,6.0,18.0,6.0,1.0,1.0,4.0,9.0,4.0,3.0,8.0,,12.0,,,9.0,2.0,1.0,19.0,89,1.0,0.3142857142857143,,0.2142857142857142,0.3863636363636363,,0.375,0.4148936170212766,,0.4318181818181818,21.052631578947366,,0.0921052631578947,0.1470588235294117,0.0434782608695652,0.109090909090909,0.0555555555555555,0.1,0.1666666666666666,0.0869565217391304,0.25,0.3863636363636363,0.4117647058823529,0.5,0.1136363636363636,0.2954545454545454,0.3076923076923077,0.3076923076923077,0.5909090909090909,0.485853409090909,0.4237,0.4715675,,0.475,9.308571428571428,0.3869565217391304,,2.0,3.0,7.0,4.0,9.0,8.0,9.0,7.0,3.0,0.3636363636363636,0.3636363636363636,0.75,0.4444444444444444,0.4444444444444444,0.2045454545454545,0.0277777777777777,0.4285714285714285,,,,0.25,0.0454545454545454,0.1590909090909091,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.4285714285714285,24.6,3.0,0.0857142857142857,,0.0344827586206896,,4.0,1.0,5.0,1.0,1.0,1.0,,3.0,3.0,,3.0,,0.1764705882352941,0.5555555555555556,0.064516129032258,0.0952380952380952,0.0714285714285714,0.037037037037037,0.0416666666666666,,0.0652173913043478,0.081081081081081,,3.0,7.0,1.0,,,,1.0,3.0,5.0,,,3.0,6.0,3.0,,,2.0,5.0,4.0,,,3.0,1.0,,,0.5,,,0.1153846153846153,0.3333333333333333,0.5,0.5,1.0,,,,,0.35,0.4285714285714285,0.05,,0.25,0.6,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,
2584,1610612746,Willie Green,Willie Green,2584,LAC,3978.0,66,-21,128,132,69,80,15.0,260,2.0,2.0,4.0,3.0,7.0,6.0,13.0,,21.0,145,1.0,3.0,,2.0,4.0,7.0,,14.0,2.0,6.0,2.0,8.0,2.0,2.0,1.0,3.0,18.0,,4.0,2.0,,6.0,2.0,8.0,2.0,2.0,,2.0,3.0,2.0,,6.0,,1.0,,1.0,,,,14.0,69,,0.4615384615384615,0.3333333333333333,0.5714285714285714,0.525,0.25,0.7,0.525,0.25,0.7,15.862068965517242,,0.0588235294117647,0.1739130434782608,,0.1052631578947368,0.0175438596491228,,,0.125,0.2857142857142857,0.1,1.0,1.0,0.2,0.35,0.4285714285714285,0.4285714285714285,0.45,0.4780199999999999,0.4383999999999999,0.4716849999999999,0.0952380952380952,0.6666666666666666,12.376923076923076,0.5390625,1.0,4.0,1.0,3.0,3.0,7.0,10.0,6.0,3.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.4285714285714285,0.4285714285714285,0.35,,0.5,0.25,0.25,1.0,1.0,0.2,0.15,0.3333333333333333,0.3333333333333333,,0.3333333333333333,24.82857142857143,,,,0.0833333333333333,1.0,1.0,,1.0,,,,,,,,,2.0,,0.3333333333333333,0.03125,0.1111111111111111,,,,0.25,,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,,1.0,,1.0,2.0,3.0,3.0,2.0,,,,1.0,1.0,,,,,,0.6666666666666666,,,0.125,,0.5,0.5,1.0,1.0,,0.25,,0.1,1.0,0.2,1.0,0.1,,,,,,,,,,,,,,1.0,2.0,0.5,,,True,,,,,,,,,,,
