EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,DefTwoPtRebounds,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,Fg3aBlocked,Offensive Fouls,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,FTDefRebounds,LostBallSteals,Offensive Fouls Drawn,BlockedLongMidRange,RecoveredBlocks,DefFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,FTOffRebounds,BadPassOutOfBoundsTurnovers,OffFTReboundPct,Technical Free Throw Trips,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Corner3Assists,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,HeaveAttempts,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,Travels,3SecondViolations,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,3265.0,54.0,-16.0,115,119,40.0,39.0,8.0,234,3.0,8.0,1.0,1.0,5.0,4.0,8.0,1.0,4.0,1.0,6.0,3.0,8.0,20.0,1.0,6.0,12.0,31.0,146.0,1.0,1.0,10.0,3.0,4.0,6.0,2.0,14.0,3.0,6.0,1.0,1.0,16.0,2.0,18.0,2.0,13.0,2.0,1.0,38.0,1.0,2.0,3.0,3.0,3.0,6.0,1.0,2.0,2.0,6.0,6.0,6.0,3.0,1.0,9.0,12.0,2.0,7.0,6.0,40.0,2.0,0.125,0.125,0.16666666666666666,0.16666666666666666,0.4,0.1,0.36538461538461536,0.07692307692307693,0.5,0.2,0.23076923076923078,0.05,0.125,29.838709677419356,1.0,0.09090909090909091,0.15,0.05,0.05357142857142857,0.07142857142857142,0.25,0.07692307692307693,0.15384615384615385,0.14285714285714285,0.0625,0.3076923076923077,0.375,0.375,0.3333333333333333,0.3076923076923077,0.5,0.5714285714285714,0.15384615384615385,0.25,0.25,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.38461538461538464,0.2,0.23076923076923078,0.5384615384615384,0.16666666666666666,0.4900519230769231,0.5968,0.504,0.22580645161290322,0.28,0.1935483870967742,7.209999999999999,26.75,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,3578.0,60.0,-10.0,127,133,48.0,49.0,10.0,260,16.0,19.0,5.0,6.0,7.0,3.0,4.0,1.0,2.0,,,,20.0,25.0,,,8.0,48.0,155.0,6.0,7.0,8.0,,4.0,18.0,32.0,8.0,,,,1.0,3.0,1.0,4.0,1.0,1.0,,2.0,9.0,1.0,3.0,6.0,11.0,4.0,15.0,1.0,,,2.0,1.0,3.0,5.0,,9.0,12.0,2.0,6.0,18.0,47.0,,0.8,0.8888888888888888,,,0.8,0.875,0.8,0.875,0.8,0.9,,0.04,,23.91304347826087,0.6666666666666666,0.11538461538461539,0.23076923076923078,0.05,0.171875,0.08695652173913043,,,0.29411764705882354,0.1111111111111111,0.25,0.76,0.8421052631578947,0.8888888888888888,0.75,0.16,0.75,0.75,0.08,0.5,0.5,,,,0.8333333333333334,0.875,0.8571428571428571,,0.76,,0.53518,0.5595600000000001,0.5732875,0.20689655172413793,0.20689655172413793,0.375,3.8999999999999995,,0.3779527559055118,3.0,3.0,6.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.5,0.5,0.05263157894736842,0.13157894736842105,0.3,0.14285714285714285,0.2222222222222222,0.058823529411764705,0.16666666666666666,1.0,1.0,0.6,0.3333333333333333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628983,1610612746,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,LAC,704.0,12.0,,25,27,16.0,10.0,4.0,52,,1.0,1.0,,1.0,,,,1.0,,,,,2.0,,,4.0,4.0,25.0,1.0,,2.0,,2.0,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,,,,1.0,1.0,,2.0,2.0,,,,2.0,,2.0,4.0,,1.0,2.0,16.0,,,,,,,,,,0.5,0.3333333333333333,,0.5,,13.793103448275863,,,,0.25,,0.09090909090909091,,0.3333333333333333,,,,0.5,,,,,,,0.5,,,,,,1.0,0.5,,,0.5,,0.44905,0.6009,0.44905,0.3333333333333333,0.3333333333333333,0.5,8.75,,0.64,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201163,1610612746,Wilson Chandler,Wilson Chandler,201163,LAC,2042.0,34.0,10.0,71,74,24.0,20.0,6.0,145,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,3.0,3.0,1.0,8.0,4.0,13.0,78.0,,1.0,1.0,3.0,,5.0,4.0,2.0,,7.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,1.0,4.0,,4.0,,,,1.0,,2.0,5.0,,2.0,4.0,,2.0,5.0,24.0,,0.6666666666666666,0.6666666666666666,0.125,0.125,1.0,1.0,0.4090909090909091,0.625,0.5,0.625,0.7272727272727273,,,19.48051948051948,0.5,,0.06666666666666667,,0.10526315789473684,,,,,0.16666666666666666,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,0.6363636363636364,0.14285714285714285,0.14285714285714285,,0.25,1.0,0.75,0.8181818181818182,0.14285714285714285,0.4486272727272728,0.43515,0.4261375,0.15384615384615385,0.4,0.38461538461538464,13.0,26.537499999999998,0.3380281690140845,,,3.0,,3.0,1.0,1.0,1.0,3.0,,,,,,,,1.5,1.5,,0.13043478260869565,,,,0.08333333333333333,0.25,,1.0,,,0.23076923076923078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.125,1.0,0.09090909090909091,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612746,Garrett Temple,Garrett Temple,202066,LAC,3768.0,63.0,-5.0,134,140,48.0,49.0,12.0,274,1.0,1.0,,,,,1.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,7.0,7.0,14.0,159.0,,1.0,2.0,1.0,5.0,7.0,4.0,,,4.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,2.0,6.0,1.0,7.0,,3.0,,1.0,,2.0,8.0,,9.0,10.0,,4.0,7.0,47.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.3181818181818182,0.3333333333333333,0.4375,0.5833333333333334,0.6363636363636364,,,12.244897959183673,0.5,0.03571428571428571,0.07407407407407407,,0.07352941176470588,0.0196078431372549,,,0.058823529411764705,0.1,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,0.18181818181818182,0.5,0.5,0.36363636363636365,0.25,0.25,,,,0.3333333333333333,0.7272727272727273,0.25,0.4942272727272728,0.4173,0.41816666666666663,0.26666666666666666,0.5,0.5,12.175,25.057142857142857,0.3582089552238806,,,,,3.0,1.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,0.07317073170731707,,,,0.05555555555555555,0.14285714285714285,,1.0,,,,3.0,,1.0,,,1.0,,3.0,,,1.0,,,,,0.2727272727272727,1.0,1.0,,,,1.0,3.0,3.0,1.0,1.0,0.25,0.14285714285714285,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612746,Danilo Gallinari,Danilo Gallinari,201568,LAC,1074.0,18.0,5.0,41,39,8.0,13.0,1.0,80,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,5.0,7.0,,2.0,4.0,14.0,42.0,,2.0,2.0,2.0,2.0,6.0,8.0,2.0,,1.0,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,2.0,4.0,,1.0,4.0,7.0,,0.8,0.8,,,0.7142857142857143,1.0,0.5555555555555556,0.5,0.6363636363636364,0.6,0.2222222222222222,,,26.19047619047619,,,0.1111111111111111,,0.09090909090909091,,,,0.14285714285714285,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.1111111111111111,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,,0.5,1.0,0.25,0.5555555555555556,,0.4789111111111111,,0.5498000000000001,0.1,0.125,0.42857142857142855,9.585714285714287,25.3,0.1951219512195122,,,,,1.0,,,,,,1.0,,,,,,,,,0.07692307692307693,,,,0.16666666666666666,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,1.0,0.25,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203210,1610612746,JaMychal Green,JaMychal Green,203210,LAC,1528.0,25.0,-19.0,54,60,28.0,22.0,5.0,114,1.0,1.0,,,,,,,,2.0,4.0,3.0,1.0,1.0,2.0,6.0,5.0,13.0,80.0,,,,3.0,4.0,10.0,2.0,,,4.0,2.0,,1.0,,1.0,,,1.0,,2.0,,,3.0,8.0,1.0,9.0,,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,6.0,,2.0,10.0,28.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.5714285714285714,1.0,0.65,1.0,0.8571428571428571,,,22.413793103448278,0.3333333333333333,,0.42857142857142855,,0.2222222222222222,,,,0.6666666666666666,0.25,,0.14285714285714285,1.0,1.0,1.0,,,,,,,0.5714285714285714,0.5,0.5,,,,1.0,1.0,0.5,0.5353785714285714,0.54,0.50315,0.2222222222222222,0.6666666666666666,0.7692307692307693,2.0,24.8,0.5185185185185185,,,3.0,,3.0,2.0,,1.0,1.0,,1.0,,,,1.0,,1.5,1.5,,0.15,,,,,0.5,,,,,0.23076923076923078,2.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,,1.0,1.0,1.0,0.6666666666666666,,,0.2857142857142857,1.0,1.0,1.0,1.0,0.6666666666666666,2.0,,,,,1.0,,,,,1.0,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629010,1610612746,Jerome Robinson,Jerome Robinson,1629010,LAC,1207.0,20.0,1.0,40,43,8.0,10.0,6.0,83,1.0,2.0,,,1.0,,2.0,,,1.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,8.0,46.0,,,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,3.0,,3.0,,,2.0,1.0,6.0,,,1.0,2.0,,2.0,,2.0,2.0,,,,3.0,,2.0,3.0,,1.0,1.0,8.0,1.0,,,0.5,0.5,0.25,,0.4166666666666667,,0.5,,0.3333333333333333,0.25,0.5,14.583333333333334,,,0.14285714285714285,,0.11764705882352941,,,,,0.5,,0.3333333333333333,0.5,0.5,,0.3333333333333333,,,,,,0.3333333333333333,0.5,0.5,,0.5,,0.5,0.6666666666666666,0.5,0.5305166666666666,,0.55985,0.14285714285714285,0.2,0.125,3.95,26.3,0.2,,,,,1.0,,,,,,,,,,,,,,,0.1,,,,,0.16666666666666666,,,,,,,,,,,,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,628.0,10.0,-13.0,24,26,5.0,19.0,3.0,50,,,,,,,2.0,,,,1.0,,,2.0,,1.0,,,35.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,2.0,,,2.0,3.0,,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,0.3333333333333333,0.5,0.5,10.714285714285714,,,0.5,,0.3333333333333333,,,,1.0,,,,,,,0.6666666666666666,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.4611,,,,,,10.649999999999999,27.2,0.20833333333333334,,,,,1.0,,,,,,,,,,,,,,,0.2,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612746,Landry Shamet,Landry Shamet,1629013,LAC,566.0,9.0,11.0,22,21,11.0,10.0,,43,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,3.0,19.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,10.0,,,,1.0,1.0,,,1.5,,1.5,,1.0,,,4.545454545454546,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.4719,,,,,,,27.7,0.5,,,,,1.0,,,,,,,,,,,,,,,0.125,,,0.3333333333333333,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
