EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,FTDefRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,DefFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,AtRimPctAssisted,ShortMidRangeFGM,AtRimAssists,LostBallSteals,Offensive Fouls Drawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,OffTwoPtRebounds,OffRebounds,SelfOReb,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BadPassTurnovers,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChancePoints,OffThreePtRebounds,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,BlockedShortMidRange,SecondChanceFg2Pct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,on,PtsPutbacks,ShortMidRangeAssists,Loose Ball Fouls,Travels,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGA,FTOffRebounds,BadPassOutOfBoundsTurnovers,Charge Fouls,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Arc3PctBlocked,PenaltyCorner3FGM,Charge Fouls Drawn,PenaltyCorner3Accuracy
1626246,1610612755,Boban Marjanovic,Boban Marjanovic,1626246,PHI,523.0,9,-17,19,18,4.0,8.0,1.0,37,1.0,1.0,2.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.5,0.4128,12.75,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,2137.0,36,-21,84,82,46.0,27.0,5.0,166,3.0,4.0,10.0,100.0,3.0,6.0,6.0,1.0,1.0,1.0,1.0,46.0,23.595505617977526,0.15,0.1875,,1.0,0.16666666666666666,0.2222222222222222,0.5062083333333334,9.78,0.5476190476190477,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,8.0,4.0,19.0,1.0,2.0,6.0,2.0,6.0,4.0,14.0,2.0,4.0,6.0,3.0,5.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,5.0,1.0,2.0,1.0,14.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.375,0.3333333333333333,0.375,0.3,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.475,0.5,0.4444444444444444,0.2,0.6666666666666666,1.0,0.25,0.25,0.5,0.18181818181818182,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.2777777777777778,0.4,0.4,0.5,1.0,0.08333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.5,0.6111111111111112,0.4,0.6771,0.4887333333333333,0.10526315789473684,0.18181818181818182,0.7368421052631579,25.2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628413,1610612755,Jonah Bolden,Jonah Bolden,1628413,PHI,1578.0,26,-5,66,63,42.0,19.0,4.0,129,,,,64.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,42.0,12.857142857142858,0.05263157894736842,0.10344827586206896,,1.0,,,0.53685,,0.6363636363636364,,,,,,,,,,2.0,5.0,1.0,2.0,,2.0,5.0,1.0,7.0,,,,1.0,2.0,1.0,4.0,,,6.0,,5.0,2.0,,,,,,,,,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,,1.0,,4.0,,,,,1.0,0.4,0.5,0.4,,,0.6,0.75,0.5833333333333334,0.6666666666666666,1.0,,,0.3333333333333333,0.2,,0.3333333333333333,0.2222222222222222,,,,,,,,,,,,1.0,0.4,0.4,1.0,,,,,1.0,0.5,1.0,0.4,,0.514875,0.16666666666666666,1.0,0.5714285714285714,26.8,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203613,1610612755,Jonathon Simmons,Jonathon Simmons,203613,PHI,1372.0,23,-18,58,56,38.0,23.0,4.0,114,2.0,4.0,7.0,70.0,1.0,3.0,3.0,,,,,38.0,25.806451612903228,0.07142857142857142,0.13636363636363635,0.08333333333333333,,0.15384615384615385,0.3076923076923077,0.49785384615384626,12.928571428571429,0.6551724137931034,1.0,1.0,1.0,1.0,3.0,2.0,3.0,,,,3.0,,2.0,4.0,2.0,6.0,1.0,15.0,,3.0,4.0,,2.0,1.0,7.0,2.0,6.0,6.0,,3.0,,1.0,,2.0,2.0,2.0,,,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,,7.0,,,0.25,0.25,1.0,0.3333333333333333,,0.3333333333333333,0.5714285714285714,0.75,0.5384615384615384,0.5,0.5357142857142857,0.5,0.46153846153846156,0.14285714285714285,0.5,1.0,0.25,,,0.2857142857142857,,0.07692307692307693,1.0,1.0,0.75,0.75,,0.23076923076923078,0.6666666666666666,1.0,1.0,0.23076923076923078,,,,,0.16666666666666666,1.0,,0.3333333333333333,,0.5384615384615384,,,0.48233333333333334,0.07142857142857142,0.125,0.4666666666666667,24.7,,,,,,,,,1.0,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,1688.0,28,-10,70,67,46.0,23.0,4.0,137,4.0,5.0,11.0,73.0,1.0,2.0,2.0,1.0,1.0,1.0,,46.0,14.864864864864865,0.05263157894736842,0.034482758620689655,0.08333333333333333,,0.36363636363636365,0.45454545454545453,0.4216,11.92727272727273,0.6571428571428571,,2.0,,1.0,3.0,,,,,,,,,5.0,,,,10.0,,4.0,8.0,,,,8.0,2.0,8.0,,,,,,2.0,2.0,4.0,1.0,1.0,1.0,10.0,,,,,,2.0,2.0,1.0,,,,,8.0,,,0.2,0.2,,,,,0.45454545454545453,0.5,0.45454545454545453,0.5,0.45454545454545453,0.5,,,,,,,,,,0.18181818181818182,,,0.6,0.6,0.3333333333333333,,,,,,,,,,0.125,,,,,0.18181818181818182,,,0.39792500000000003,,,0.8,,1.0,2.0,1.0,,,,,0.25,,,,,2.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,449.0,7,-11,14,15,,4.0,1.0,29,2.0,,2.0,27.0,1.0,2.0,3.0,,,,,,20.0,1.0,0.6666666666666666,,,0.6666666666666666,,0.45940000000000003,6.65,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.5,,0.5,,0.3333333333333333,0.5,0.5,,0.5,,1.0,0.5,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,24.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612755,Jimmy Butler,Jimmy Butler,202710,PHI,449.0,7,-11,14,15,,4.0,1.0,29,,1.0,2.0,27.0,,1.0,1.0,,,,,,33.333333333333336,,0.3333333333333333,,,,0.3333333333333333,0.5474666666666667,7.5,,1.0,1.0,,,1.0,,,,,,1.0,,,2.0,,1.0,,4.0,,,,,,,,,4.0,,,1.0,,,,1.0,1.0,,1.0,,3.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,0.5,0.5,,,0.5,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,,,,,,25.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203516,1610612755,James Ennis III,James Ennis III,203516,PHI,793.0,13,-19,28,29,4.0,8.0,2.0,57,,1.0,1.0,47.0,2.0,2.0,3.0,,,,,4.0,16.666666666666668,0.5,0.2857142857142857,1.0,,,0.3333333333333333,0.5274833333333333,19.1,0.14285714285714285,,,,,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,2.0,1.0,6.0,1.0,,,,,,,2.0,,3.0,,,,,,1.0,1.0,,1.0,,3.0,,1.0,,1.0,,1.0,2.0,1.0,3.0,,,,,,,1.0,1.0,1.0,0.5,,0.5,1.0,,0.8333333333333334,,0.75,,0.6666666666666666,,,1.0,,,,,,,,,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,1.0,,,,,,0.6666666666666666,,0.6336,,0.25,,,23.1,,,,,,,,,,,,,,,,,,,,1.0,,,0.07142857142857142,,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.5,1.5,0.2,0.25,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,66.0,1,1,2,2,,,,4,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629015,1610612755,Zhaire Smith,Zhaire Smith,1629015,PHI,250.0,4,7,10,9,8.0,,,19,,,,1.0,,,,,,,,8.0,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
