EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Fg2aBlocked,LostBallSteals,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,HeaveAttempts,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,OffLongMidRangeReboundPct,BlocksRecoveredPct,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,5148.0,86,16,170,173,59,56,25.0,343,8.0,13.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,1.0,7.0,1.0,2.0,10.0,15.0,3.0,14.0,3.0,32.0,166,2.0,1.0,2.0,4.0,3.0,1.0,5.0,16.0,4.0,9.0,7.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,15.0,1.0,11.0,3.0,1.0,15.0,1.0,16.0,2.0,2.0,3.0,2.0,2.0,1.0,5.0,3.0,3.0,8.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,58,2.0,1.0,0.8,0.8,1.0,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.5,0.5,0.2857142857142857,0.5161290322580645,0.3125,0.4827586206896552,17.733990147783253,0.6,0.1111111111111111,0.075,0.21153846153846154,0.022727272727272728,0.15217391304347827,0.011111111111111112,0.030303030303030304,0.06666666666666667,0.09090909090909091,0.16666666666666666,0.3125,0.4482758620689655,0.6153846153846154,0.6153846153846154,0.75,0.06896551724137931,1.0,1.0,1.0,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.2413793103448276,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.9310344827586207,0.5424896551724138,0.63135,0.5005928571428572,0.03333333333333333,0.0625,0.15625,2.3066666666666666,24.821428571428573,0.34705882352941175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,1811.0,30,22,58,61,26,35,4.0,119,2.0,3.0,,,,1.0,2.0,,2.0,2.0,5.0,,1.0,3.0,5.0,4.0,7.0,,18.0,61,,,,1.0,3.0,,3.0,6.0,,12.0,5.0,,1.0,1.0,1.0,,,,,3.0,,3.0,3.0,1.0,7.0,,7.0,1.0,,,,,,,,2.0,3.0,,,,,,,,,,3.0,26,1.0,,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.6,,0.75,0.375,0.75,0.375,0.5833333333333334,18.75,,0.2,0.2,0.23076923076923078,,0.21428571428571427,,,0.375,,0.18181818181818182,0.5,0.25,0.6666666666666666,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,,,,0.4166666666666667,,,,,0.5,0.25,0.8333333333333334,0.5149125,,0.5137125,,,0.16666666666666666,4.24,25.12857142857143,0.4482758620689655,4.0,1.0,1.0,4.0,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.8,0.8,1.0,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,8528.0,142,-23,287,291,69,55,41.0,578,9.0,21.0,3.0,1.0,7.0,6.0,19.0,1.0,4.0,,24.0,2.0,7.0,17.0,44.0,9.0,28.0,16.0,77.0,335,3.0,4.0,4.0,13.0,7.0,7.0,24.0,12.0,22.0,21.0,24.0,6.0,4.0,10.0,3.0,1.0,5.0,1.0,,24.0,2.0,9.0,4.0,,13.0,6.0,19.0,6.0,4.0,12.0,6.0,4.0,6.0,16.0,2.0,5.0,11.0,,,14.0,21.0,8.0,2.0,,,,22.0,68,3.0,1.0,0.35294117647058826,0.375,0.7777777777777778,0.32142857142857145,0.32142857142857145,0.38636363636363635,0.3076923076923077,0.4236111111111111,0.425,0.4695121951219512,0.5,0.3888888888888889,29.080118694362017,0.75,,0.06451612903225806,0.12,0.02857142857142857,0.0948905109489051,0.04225352112676056,0.022222222222222223,0.06896551724137931,0.03571428571428571,0.1568627450980392,0.041666666666666664,0.2916666666666667,0.42857142857142855,0.5,0.4444444444444444,0.2638888888888889,0.3157894736842105,0.375,0.16666666666666666,0.05555555555555555,0.25,0.25,1.0,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.35,0.14285714285714285,,0.35,0.6805555555555556,0.4996020833333332,0.5474625,0.4888375,0.1125,0.15384615384615385,0.3116883116883117,6.729545454545455,25.757142857142856,0.24041811846689895,8.0,3.0,3.0,8.0,6.0,2.0,0.42857142857142855,0.13636363636363635,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.75,0.42857142857142855,0.3333333333333333,1.0,2.0,4.0,2.0,1.0,2.0,4.0,6.0,2.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.25,0.15789473684210525,0.05555555555555555,0.029411764705882353,0.1,0.04,0.2,0.125,0.05555555555555555,0.5,0.5,0.5,0.3333333333333333,0.2857142857142857,0.03571428571428571,0.05194805194805195,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201937,1610612762,Ricky Rubio,Ricky Rubio,201937,UTA,10052.0,168,-13,338,345,90,86,44.0,683,12.0,21.0,,1.0,3.0,9.0,20.0,2.0,9.0,1.0,11.0,1.0,4.0,24.0,46.0,4.0,20.0,17.0,77.0,384,4.0,1.0,4.0,6.0,5.0,10.0,18.0,22.0,26.0,12.0,10.0,28.0,15.0,43.0,12.0,3.0,25.0,3.0,,101.0,1.0,5.0,8.0,,13.0,3.0,16.0,12.0,7.0,9.0,8.0,6.0,1.0,15.0,6.0,4.0,14.0,,,20.0,20.0,7.0,3.0,,,1.0,18.0,89,2.0,3.0,0.4583333333333333,0.4782608695652174,1.0,0.2,0.21052631578947367,0.5217391304347826,0.6666666666666666,0.45454545454545453,0.36363636363636365,0.506578947368421,0.5625,0.30303030303030304,23.214285714285715,0.6,,0.1111111111111111,0.05555555555555555,0.0125,0.08024691358024691,0.01875,,0.125,0.08571428571428572,0.06349206349206349,0.037037037037037035,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.4166666666666667,0.30303030303030304,0.45,0.47368421052631576,0.5555555555555556,0.13636363636363635,0.2222222222222222,0.2222222222222222,1.0,0.16666666666666666,,0.2,0.2727272727272727,0.3333333333333333,0.09090909090909091,0.36363636363636365,0.6212121212121212,0.5013830769230769,0.45645,0.46226,0.0958904109589041,0.1320754716981132,0.23376623376623376,7.0826086956521745,26.875,0.26627218934911245,2.0,,,2.0,4.0,5.0,,0.08695652173913043,0.14285714285714285,0.18181818181818182,0.18181818181818182,1.0,,0.2,,3.0,5.0,,1.0,,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,,0.25,0.2,0.2,0.05,0.025,,0.06060606060606061,0.03571428571428571,0.2,0.030303030303030304,0.07575757575757576,0.6,0.6,0.3333333333333333,,,,0.025974025974025976,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,7635.0,127,-31,259,262,59,64,35.0,521,16.0,20.0,7.0,5.0,6.0,,5.0,,,,,,,16.0,25.0,,,16.0,48.0,303,11.0,,5.0,8.0,,4.0,14.0,22.0,10.0,,,3.0,3.0,6.0,2.0,1.0,2.0,,1.0,15.0,8.0,8.0,12.0,6.0,26.0,19.0,45.0,3.0,3.0,5.0,3.0,3.0,2.0,8.0,,9.0,13.0,,2.0,17.0,19.0,8.0,2.0,1.0,1.0,12.0,14.0,59,,2.0,0.6875,0.8461538461538461,,,,0.64,0.625,0.64,0.625,0.7058823529411765,0.7,,14.046822742474916,0.625,0.5454545454545454,0.2222222222222222,0.11940298507462686,0.125,0.1652892561983471,0.152,0.0975609756097561,0.15,0.2413793103448276,0.1590909090909091,0.043478260869565216,0.8,0.8,0.8,0.6875,0.2,,,,,,,,,0.6363636363636364,,0.75,0.8333333333333334,,,0.8,0.5636800000000001,0.52345,0.553075,0.25,0.25,0.2916666666666667,2.22,,0.2277992277992278,,,,,1.0,,,0.04,,,,,,,4.0,,,,4.0,7.0,15.0,,6.0,11.0,1.0,1.0,,,1.0,1.0,,,0.36363636363636365,0.36363636363636365,0.5,0.2,0.18032786885245902,0.2692307692307692,0.1111111111111111,0.17391304347826086,0.4,0.14285714285714285,,,,,0.5714285714285714,,,0.3125,,1.0,,11.0,9.0,1.0,2.0,5.0,0.125,0.4166666666666667,,,,,,,,,,,,,,,True,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,3640.0,61,12,121,125,31,22,13.0,246,13.0,17.0,8.0,5.0,5.0,1.0,1.0,,3.0,,,,,14.0,18.0,,3.0,9.0,37.0,131,8.0,,5.0,5.0,,3.0,13.0,20.0,8.0,,,2.0,2.0,4.0,2.0,,2.0,,,10.0,2.0,6.0,4.0,1.0,11.0,7.0,18.0,2.0,2.0,1.0,1.0,1.0,,2.0,,4.0,5.0,,,8.0,12.0,4.0,2.0,,,5.0,13.0,30,,2.0,0.7142857142857143,0.9090909090909091,,,,0.7777777777777778,1.0,0.6666666666666666,1.0,0.6851851851851852,0.8125,0.14285714285714285,20.714285714285715,0.5,0.3333333333333333,0.16,0.18181818181818182,0.08695652173913043,0.1724137931034483,0.14583333333333334,0.06666666666666667,0.2,0.1,0.2,0.125,0.8095238095238095,0.7647058823529411,0.9285714285714286,0.7692307692307693,0.047619047619047616,1.0,1.0,,0.14285714285714285,,,,,1.0,,1.0,1.0,,,0.9523809523809523,0.5817595238095239,0.5737833333333334,0.64136,0.16,0.18181818181818182,0.35135135135135137,1.75,23.03333333333333,0.256198347107438,,,,,3.0,,,0.16666666666666666,0.17647058823529413,,,,,,6.0,,,,6.0,,12.0,,6.0,5.0,,,,,,,,,0.75,0.75,0.75,,0.2,0.2,0.2,0.125,,,,,,,0.75,,,0.32432432432432434,,1.0,,5.0,2.0,,3.0,5.0,,1.0,1.0,0.5,,,,,,,,,,,,,True,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,5929.0,99,-28,203,208,46,38,21.0,411,4.0,6.0,2.0,1.0,1.0,,,,4.0,,16.0,,3.0,4.0,6.0,8.0,20.0,,32.0,252,2.0,,1.0,1.0,3.0,,8.0,6.0,2.0,21.0,16.0,12.0,3.0,15.0,2.0,1.0,8.0,4.0,,33.0,,9.0,6.0,1.0,16.0,1.0,17.0,5.0,1.0,4.0,4.0,1.0,,5.0,,4.0,12.0,,,3.0,,,,,,,8.0,46,1.0,,0.75,0.75,0.875,0.4,0.4,0.6666666666666666,1.0,0.6153846153846154,1.0,0.6153846153846154,1.0,0.7692307692307693,13.656387665198238,0.8,0.16666666666666666,0.15,0.17647058823529413,,0.16483516483516483,0.012048192771084338,,0.05263157894736842,0.2631578947368421,0.16666666666666666,0.2,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.75,,,,,0.15384615384615385,,,,0.6153846153846154,1.0,,0.25,1.0,,0.75,1.0,0.5383884615384615,0.43095,0.43135,,,0.25,2.5,25.369999999999997,0.22660098522167488,8.0,2.0,2.0,8.0,,4.0,0.6666666666666666,,,0.5,0.5,0.875,0.6666666666666666,0.5,,,,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,0.024390243902439025,0.058823529411764705,,,,0.07142857142857142,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,508.0,8,-4,19,21,15,17,2.0,40,,,,,,,,1.0,1.0,1.0,2.0,,2.0,,,1.0,3.0,,3.0,28,,,,,3.0,,3.0,,,3.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,3.0,15,,,,,1.0,0.3333333333333333,0.3333333333333333,,,0.5,0.5,0.5,0.5,1.0,14.285714285714286,,,,0.3333333333333333,,0.16666666666666666,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,0.3333333333333333,0.6666666666666666,1.0,0.5525,,0.5525,,,1.0,,25.833333333333332,0.7894736842105263,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,,,,True,,,,,
203109,1610612762,Jae Crowder,Jae Crowder,203109,UTA,5510.0,92,-10,185,187,47,43,31.0,372,8.0,10.0,3.0,2.0,3.0,,2.0,1.0,4.0,,15.0,3.0,7.0,8.0,14.0,6.0,19.0,8.0,42.0,200,3.0,4.0,2.0,5.0,7.0,4.0,11.0,8.0,8.0,18.0,15.0,3.0,,3.0,,,3.0,,,6.0,1.0,10.0,6.0,3.0,19.0,3.0,22.0,3.0,2.0,,,1.0,,1.0,,1.0,3.0,,1.0,7.0,12.0,5.0,,,,,11.0,46,,,0.5,0.6666666666666666,1.0,0.3157894736842105,0.3157894736842105,0.5714285714285714,0.4,0.5151515151515151,0.2916666666666667,0.5526315789473685,0.39285714285714285,0.5757575757575758,17.48878923766816,,0.375,0.15384615384615385,0.19607843137254902,0.018518518518518517,0.17777777777777778,0.028846153846153848,0.029411764705882353,0.13333333333333333,0.15789473684210525,0.17142857142857143,0.25,0.30303030303030304,0.8,0.8888888888888888,0.5,0.06060606060606061,,,,0.12121212121212122,0.25,0.3333333333333333,1.0,0.45454545454545453,0.42857142857142855,0.42857142857142855,0.25,0.6666666666666666,,0.5833333333333334,0.8787878787878788,0.5296515151515152,0.452575,0.49424583333333333,0.15789473684210525,0.2777777777777778,0.2619047619047619,5.621428571428572,25.336842105263155,0.25405405405405407,5.0,1.0,1.0,5.0,1.0,1.0,0.14285714285714285,0.07142857142857142,0.1,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.3333333333333333,2.0,,2.0,1.0,2.0,,10.0,,4.0,2.0,1.0,,,,,,,1.0,0.6666666666666666,0.7142857142857143,0.7142857142857143,,0.04,0.045454545454545456,0.043478260869565216,,0.2,0.058823529411764705,0.06060606060606061,,,,0.6666666666666666,0.14285714285714285,0.05,0.23809523809523808,,,,,,1.0,,,,,,,,,,,2.0,2.0,1.0,0.5,0.05263157894736842,0.25,0.6666666666666666,1.0,True,,,,,
200757,1610612762,Thabo Sefolosha,Thabo Sefolosha,200757,UTA,1499.0,25,-6,50,52,8,14,4.0,102,1.0,2.0,,1.0,1.0,,1.0,1.0,3.0,1.0,,,,1.0,5.0,1.0,3.0,,5.0,60,,,1.0,2.0,1.0,,2.0,2.0,,3.0,,,2.0,2.0,,2.0,,,,6.0,,2.0,,1.0,3.0,,3.0,,,,,,,,,1.0,2.0,,,1.0,,,,,,,2.0,8,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.5,0.3125,0.3333333333333333,0.3125,0.3333333333333333,0.375,14.814814814814813,,1.0,,0.13333333333333333,,0.08,,,,,0.09090909090909091,0.25,0.25,0.5,1.0,1.0,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,,0.625,0.46811249999999993,,0.45438333333333336,,,0.4,10.1,23.400000000000002,0.16,,,,,1.0,,,0.2,0.5,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
