EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,FTOffRebounds,FTDefRebounds,DefFTReboundPct,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFtPoints,Travels,Offensive Fouls,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Corner3PctBlocked,BlockedLongMidRange,on,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,10584.0,176.0,-69.0,382.0,382.0,208.0,157.0,41.0,764.0,13.0,25.0,2.0,3.0,8.0,17.0,14.0,32.0,12.0,29.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,16.0,1.0,1.0,9.0,39.0,86.0,6.0,18.0,34.0,130.0,492.0,4.0,7.0,1.0,2.0,11.0,23.0,54.0,3.0,11.0,22.0,77.0,16.0,62.0,12.0,6.0,2.0,16.0,4.0,10.0,1.0,34.0,12.0,46.0,9.0,3.0,26.0,5.0,3.0,104.0,1.0,5.0,6.0,5.0,11.0,6.0,17.0,1.0,5.0,4.0,1.0,16.0,2.0,12.0,2.0,4.0,18.0,1.0,8.0,4.0,14.0,1.0,30.0,1.0,41.0,4.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,208.0,4.0,1.0,0.20512820512820512,0.21052631578947367,0.6666666666666666,0.3333333333333333,0.5,0.2727272727272727,0.3333333333333333,0.45348837209302323,0.5714285714285714,0.42592592592592593,0.46153846153846156,0.6111111111111112,0.4230769230769231,0.5327868852459017,0.6111111111111112,0.5,0.17307692307692307,0.05555555555555555,0.11627906976744186,0.12,0.1875,0.034482758620689655,0.0625,32.634032634032636,0.8888888888888888,0.056179775280898875,0.045454545454545456,0.08955223880597014,0.015873015873015872,0.07051282051282051,0.03468208092485549,0.08695652173913043,0.03333333333333333,0.02,0.05405405405405406,0.08571428571428572,0.09803921568627451,0.0625,0.020833333333333332,1.0,0.2403846153846154,0.52,0.5909090909090909,0.38461538461538464,0.3076923076923077,0.4375,0.5384615384615384,0.07142857142857142,0.27884615384615385,0.41379310344827586,0.42857142857142855,0.16666666666666666,0.019230769230769232,1.0,1.0,1.0,0.15384615384615385,0.25,0.26666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.1111111111111111,1.0,1.0,0.1111111111111111,0.26153846153846155,0.47058823529411764,0.03076923076923077,1.0,0.13846153846153847,0.1111111111111111,0.41346153846153844,0.25,0.4647721153846153,0.5352916666666666,0.4698907692307693,0.18181818181818182,0.20388349514563106,0.05555555555555555,0.08461538461538462,0.5923076923076923,9.611627906976741,26.37777777777778,0.5445026178010471,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,8359.0,139.0,-76.0,297.0,296.0,146.0,125.0,28.0,593.0,32.0,39.0,7.0,9.0,16.0,20.0,9.0,16.0,2.0,2.0,,,,,,,,1.0,,,1.0,43.0,57.0,,1.0,11.0,97.0,394.0,7.0,9.0,,,14.0,19.0,26.0,,1.0,8.0,46.0,64.0,22.0,,,8.0,,,4.0,,6.0,5.0,11.0,4.0,1.0,2.0,1.0,3.0,27.0,1.0,9.0,9.0,9.0,18.0,10.0,28.0,2.0,3.0,2.0,1.0,3.0,,2.0,5.0,1.0,8.0,1.0,4.0,9.0,18.0,,17.0,,16.0,4.0,,9.0,,1.0,,,4.0,1.0,46.0,146.0,2.0,1.0,0.7441860465116279,0.8205128205128205,,,,,,0.7543859649122807,0.7777777777777778,0.7307692307692307,0.7413793103448276,0.7777777777777778,0.7037037037037037,0.7578125,0.7777777777777778,0.7419354838709677,0.017241379310344827,,0.07017543859649122,0.07692307692307693,0.0625,,,21.88449848024316,0.375,0.12857142857142856,0.10465116279069768,0.15789473684210525,0.02127659574468085,0.14173228346456693,0.07518796992481203,0.08333333333333333,0.041666666666666664,,0.14285714285714285,0.1111111111111111,0.18604651162790697,0.07142857142857142,0.2,0.25,0.6724137931034483,0.8205128205128205,0.8888888888888888,0.71875,0.27586206896551724,0.5625,0.6,0.7777777777777778,0.034482758620689655,1.0,1.0,1.0,,,,,0.017241379310344827,,,,1.0,0.7777777777777778,0.14285714285714285,,,,,0.7407407407407407,0.8,,,0.037037037037037035,,0.6896551724137931,,0.5286894736842107,0.617475,0.5433538461538461,0.14285714285714285,0.14516129032258066,,0.14432989690721648,0.4742268041237113,3.9719298245614034,52.0,0.49158249158249157,1.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,0.19230769230769232,0.1,0.13333333333333333,,,,,,,,,,,,,,,True,,,
1627820,1610612746,Tyrone Wallace,Tyrone Wallace,1627820,LAC,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628983,1610612746,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,LAC,4375.0,73.0,-55.0,159.0,162.0,106.0,72.0,14.0,321.0,2.0,4.0,,,2.0,4.0,,4.0,1.0,2.0,,,,,,,2.0,5.0,,1.0,4.0,3.0,10.0,2.0,5.0,4.0,16.0,218.0,,,,,,2.0,6.0,1.0,4.0,4.0,11.0,4.0,2.0,6.0,,,4.0,2.0,1.0,,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,1.0,,3.0,,5.0,2.0,7.0,,1.0,1.0,,,,,,,,,,6.0,11.0,1.0,5.0,1.0,4.0,,,1.0,,1.0,1.0,1.0,3.0,2.0,11.0,106.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4,,0.25,0.5,0.3,,0.3333333333333333,0.4,,0.35,0.47058823529411764,,0.4583333333333333,0.3333333333333333,,0.1,,0.25,,,9.826589595375722,,,,0.10714285714285714,0.05263157894736842,0.04918032786885246,0.013513513513513514,,,0.058823529411764705,,,0.08333333333333333,0.25,,0.6666666666666666,0.26666666666666666,0.5,0.5,1.0,0.26666666666666666,,,,0.13333333333333333,0.5,0.5,,,,,,0.3333333333333333,0.4,0.4,1.0,,,,,,,,0.4,0.5,,,0.4,0.25,0.6,0.5,0.46104285714285714,,0.4904833333333333,0.0625,0.09090909090909091,,,0.6875,6.860000000000001,32.980000000000004,0.6666666666666666,1.0,,,1.0,2.0,2.0,,,,,,1.0,2.0,0.5,0.16666666666666666,,,,,,,,,,,True,,,
201568,1610612746,Danilo Gallinari,Danilo Gallinari,201568,LAC,6598.0,110.0,-43.0,242.0,240.0,146.0,108.0,29.0,482.0,9.0,14.0,2.0,3.0,5.0,9.0,6.0,15.0,2.0,13.0,1.0,4.0,,,,2.0,4.0,16.0,2.0,1.0,9.0,17.0,42.0,5.0,20.0,13.0,62.0,307.0,3.0,6.0,1.0,2.0,10.0,8.0,26.0,1.0,11.0,5.0,24.0,22.0,12.0,15.0,,4.0,16.0,4.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,1.0,4.0,5.0,11.0,16.0,5.0,21.0,3.0,5.0,4.0,1.0,2.0,,1.0,3.0,1.0,5.0,,3.0,4.0,6.0,,14.0,,16.0,3.0,,8.0,,1.0,,,,,24.0,146.0,,1.0,0.6470588235294118,0.7333333333333333,1.0,0.25,0.5,0.09090909090909091,0.25,0.40476190476190477,0.5,0.3076923076923077,0.3951612903225806,0.5625,0.25675675675675674,0.4485294117647059,0.625,0.2948717948717949,0.3225806451612903,0.05,0.14285714285714285,0.14285714285714285,0.2,0.07692307692307693,0.0625,26.545454545454547,0.4,0.1896551724137931,0.05128205128205128,0.11904761904761904,0.029411764705882353,0.16,0.044642857142857144,0.027777777777777776,0.047619047619047616,0.038461538461538464,0.13636363636363635,0.2608695652173913,0.14705882352941177,,0.1,,0.22580645161290322,0.6428571428571429,0.75,0.5555555555555556,0.24193548387096775,0.4,0.5,0.6666666666666666,0.20967741935483872,0.15384615384615385,0.16666666666666666,1.0,0.06451612903225806,0.25,0.25,1.0,0.25806451612903225,0.25,0.26666666666666666,1.0,0.375,0.6666666666666666,,,,,0.25,0.24324324324324326,0.5555555555555556,0.05405405405405406,,0.24324324324324326,0.1111111111111111,0.5483870967741935,0.25,0.48035806451612895,0.457325,0.47726486486486486,0.11940298507462686,0.1702127659574468,,0.16129032258064516,0.3870967741935484,8.788095238095238,26.420000000000005,0.6033057851239669,,,,,,,,,0.09523809523809523,,0.15384615384615385,,,,,1.0,1.0,2.0,1.0,1.0,0.5,1.0,,,,True,,,
1629010,1610612746,Jerome Robinson,Jerome Robinson,1629010,LAC,1714.0,29.0,-1.0,60.0,60.0,26.0,23.0,7.0,120.0,1.0,2.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,4.0,,,2.0,1.0,3.0,3.0,5.0,4.0,15.0,79.0,,1.0,,,2.0,,1.0,1.0,3.0,2.0,5.0,,2.0,9.0,,,4.0,2.0,,,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,4.0,,3.0,,4.0,,,2.0,,,,,,,5.0,26.0,2.0,,,,1.0,0.6,,0.3333333333333333,0.6,0.3333333333333333,,,0.6875,,0.375,0.75,0.5,0.5,0.625,,,,,,,14.492753623188406,,0.1111111111111111,0.0625,0.125,,0.11764705882352941,0.038461538461538464,,0.25,,,0.2,,1.0,0.25,,0.25,0.5,0.5,,,,,,0.125,,,,0.125,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,0.25,,0.25,1.0,0.5,,0.875,0.5,0.55655,,0.5518,0.2,0.4,,0.13333333333333333,0.3333333333333333,6.966666666666668,25.74,0.43333333333333335,,,,,,,,,,,,,,,,,2.0,,,,,,,,,True,,,
201163,1610612746,Wilson Chandler,Wilson Chandler,201163,LAC,2191.0,37.0,-5.0,74.0,78.0,30.0,20.0,6.0,152.0,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,6.0,1.0,1.0,3.0,2.0,3.0,1.0,7.0,4.0,11.0,92.0,,,1.0,1.0,3.0,,,1.0,3.0,,3.0,2.0,2.0,3.0,,,6.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,2.0,3.0,5.0,,5.0,,1.0,1.0,,1.0,,,2.0,1.0,3.0,,1.0,3.0,7.0,,3.0,,4.0,,,2.0,,,,,,,3.0,30.0,,,0.5,0.5,1.0,0.14285714285714285,1.0,0.3333333333333333,0.14285714285714285,0.6666666666666666,,,0.35,1.5,0.5,0.4583333333333333,1.5,0.5,0.7,0.14285714285714285,,,,,,18.75,0.3333333333333333,0.14285714285714285,,0.125,,0.13513513513513514,,,,,0.08333333333333333,0.2857142857142857,0.09090909090909091,0.2,,,0.1,,,,0.1,1.0,1.0,,0.1,1.0,1.0,1.0,0.1,,,,0.6,0.16666666666666666,0.16666666666666666,1.0,,,,,,,1.0,,,,,1.0,0.3333333333333333,0.8,0.16666666666666666,0.44939,0.43515,0.42655,0.16666666666666666,0.4,,0.2727272727272727,0.2727272727272727,13.166666666666666,26.457142857142856,0.40540540540540543,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,True,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,6259.0,104.0,-58.0,235.0,231.0,140.0,109.0,29.0,466.0,3.0,4.0,1.0,1.0,1.0,2.0,,6.0,,,1.0,3.0,,,1.0,2.0,2.0,10.0,1.0,,7.0,3.0,10.0,3.0,13.0,3.0,18.0,303.0,1.0,1.0,,1.0,3.0,1.0,5.0,1.0,9.0,2.0,7.0,,6.0,6.0,3.0,2.0,10.0,2.0,1.0,,8.0,4.0,12.0,3.0,1.0,5.0,2.0,1.0,28.0,4.0,,12.0,5.0,17.0,4.0,21.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,2.0,4.0,11.0,,10.0,3.0,5.0,1.0,,1.0,,2.0,,,1.0,1.0,7.0,140.0,3.0,3.0,,,0.6666666666666666,0.23076923076923078,,0.1111111111111111,0.23076923076923078,0.3,1.0,0.2,0.32608695652173914,0.5,0.17857142857142858,0.36,0.5,0.21875,0.5652173913043478,,0.1,,0.16666666666666666,,,10.0,0.5,0.10416666666666667,,0.34285714285714286,0.09523809523809523,0.20481927710843373,0.03278688524590164,,,0.12121212121212122,0.05555555555555555,0.15,0.4074074074074074,0.125,0.06666666666666667,1.0,0.17391304347826086,0.75,0.75,,0.2608695652173913,,,,,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.43478260869565216,0.2,0.2,0.5,0.5,1.0,,,,,0.5,0.14285714285714285,0.5,0.14285714285714285,0.5,0.5,,0.7391304347826086,0.2,0.5222565217391305,0.4995,0.5134892857142858,0.043478260869565216,0.1,,0.16666666666666666,0.3888888888888889,5.77,25.892307692307693,0.5957446808510638,,,1.0,1.0,1.0,,1.0,,,,0.1,,,,,,1.0,,1.0,,,,,,,True,,,
1629013,1610612746,Landry Shamet,Landry Shamet,1629013,LAC,4741.0,79.0,4.0,169.0,165.0,97.0,75.0,23.0,334.0,,1.0,,,,,,,,,,1.0,,,,1.0,2.0,10.0,2.0,1.0,4.0,,1.0,2.0,11.0,4.0,10.0,192.0,,,,2.0,,,,1.0,5.0,4.0,7.0,,,6.0,,,10.0,2.0,,1.0,3.0,2.0,5.0,1.0,1.0,2.0,,1.0,12.0,,,2.0,3.0,5.0,,5.0,,2.0,2.0,,3.0,,,,3.0,3.0,1.0,1.0,4.0,7.0,,4.0,2.0,4.0,,,,,2.0,,,,,7.0,97.0,,2.0,,,1.0,0.18181818181818182,,0.2,0.18181818181818182,,,,0.25,,0.3,0.35714285714285715,,0.5,0.9166666666666666,0.09090909090909091,,,,,0.1,8.673469387755102,1.0,0.07692307692307693,,0.05405405405405406,,0.06578947368421052,,,,,,0.11764705882352941,0.034482758620689655,0.125,,,0.08333333333333333,,,,,,,,,,,,0.08333333333333333,,,,0.8333333333333334,0.2,0.2222222222222222,1.0,,,,,,,1.0,,,0.2,,0.8,0.25,1.0,0.2,0.4795666666666667,0.5493,0.48471000000000003,,,,,0.7,3.4,26.527272727272724,0.5739644970414202,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,True,,,
203210,1610612746,JaMychal Green,JaMychal Green,203210,LAC,4797.0,80.0,-28.0,176.0,176.0,101.0,57.0,20.0,352.0,7.0,11.0,1.0,3.0,4.0,7.0,,2.0,1.0,2.0,2.0,5.0,,,1.0,2.0,7.0,11.0,1.0,5.0,6.0,8.0,15.0,9.0,16.0,5.0,48.0,237.0,1.0,3.0,1.0,1.0,5.0,5.0,10.0,6.0,8.0,4.0,32.0,12.0,4.0,27.0,,2.0,11.0,7.0,5.0,,2.0,,2.0,,,1.0,1.0,,4.0,2.0,2.0,7.0,7.0,17.0,5.0,22.0,,3.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,6.0,14.0,2.0,5.0,,6.0,,,2.0,,1.0,,,,,32.0,101.0,3.0,1.0,0.75,0.8571428571428571,1.0,0.5625,1.0,0.75,0.5625,0.5333333333333333,0.3333333333333333,0.5,0.6935483870967742,0.625,0.7777777777777778,0.7058823529411765,0.625,0.8,0.5161290322580645,,0.3333333333333333,0.36363636363636365,0.5,,,20.603015075376884,0.2857142857142857,0.16666666666666666,0.046511627906976744,0.28,0.05555555555555555,0.208955223880597,0.05063291139240506,,0.09090909090909091,0.07142857142857142,0.09090909090909091,0.3333333333333333,0.3125,0.2222222222222222,,,0.3548387096774194,0.6363636363636364,1.0,0.7142857142857143,0.06451612903225806,,,,0.06451612903225806,0.5,0.5,1.0,0.16129032258064516,0.4,0.4,1.0,0.3548387096774194,0.6363636363636364,0.6363636363636364,1.0,0.75,0.3333333333333333,,,,,0.25,0.3888888888888889,0.5714285714285714,0.1111111111111111,0.5,0.3333333333333333,0.8333333333333334,0.8709677419354839,0.6363636363636364,0.5290193548387097,0.5326666666666667,0.5256277777777778,0.06060606060606061,0.11764705882352941,,0.10416666666666667,0.6666666666666666,4.54,25.043750000000003,0.5738636363636364,,,,1.0,,,,1.0,0.07142857142857142,,,1.0,3.0,1.0,0.2,1.0,,2.0,2.0,,1.0,1.0,,,,True,,,
