EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFGA,SecondChanceFtPoints,SecondChancePoints,Steals,BadPassSteals,SecondChanceTsPct,LongMidRangeFrequency,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LostBallSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,PtsAssisted2s,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefAtRimReboundPct,AtRimPctAssisted,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,HeaveAttempts,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,LongMidRangePctBlocked
1627746,1610612757,Skal Labissiere,Skal Labissiere,1627746,POR,630.0,10,-10.0,22,23,22,23,4.0,45,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,22,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,22,1.0,0.5,0.5,0.25,0.25,0.25,0.25,0.5,15.384615384615383,0.25,1.0,1.0,0.25,0.5,0.25,1.0,0.5,0.75,0.4758375,0.4758375,0.25,0.5,1.0,5.65,25.15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,630.0,10,-10.0,22,23,22,23,4.0,45,,1.0,,1.0,,4.0,4.0,,1.0,4.0,3.0,22,,,1.0,4.0,3.0,,4.0,,2.0,4.0,,,3.0,22,,,,,,0.21428571428571427,0.21428571428571427,0.8,26.923076923076923,0.2,,,,0.8,0.2,,0.8,1.0,0.46203000000000005,0.46203000000000005,,,1.0,2.7,25.45,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.2,0.3333333333333333,0.09090909090909091,0.25,0.05555555555555555,0.09090909090909091,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,319.0,5,-6.0,12,12,12,12,1.0,24,,,,,,,,,,,,8,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,0.3333333333333333,,0.16666666666666666,0.25,0.09090909090909091,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,630.0,10,-10.0,22,23,22,23,4.0,45,,1.0,,1.0,2.0,2.0,2.0,,4.0,2.0,2.0,22,,,4.0,2.0,2.0,,2.0,2.0,1.0,2.0,,,2.0,22,2.0,,,,,0.14285714285714285,0.14285714285714285,0.3333333333333333,26.923076923076923,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.5,0.46693333333333337,0.46693333333333337,,,1.0,8.2,25.45,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203552,1610612757,Seth Curry,Seth Curry,203552,POR,461.0,8,-9.0,16,17,16,17,4.0,33,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,19,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,2.0,16,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,15.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5820833333333334,0.5820833333333334,,,1.0,1.5,27.45,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203918,1610612757,Rodney Hood,Rodney Hood,203918,POR,169.0,3,-1.0,6,6,6,6,,12,,,,,,1.0,1.0,,,1.0,,3,,,,1.0,,,1.0,,,,,,,6,,,,,,,,1.0,16.666666666666668,,,,,1.0,,,1.0,1.0,0.4776,0.4776,,,,,27.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,311.0,5,-4.0,10,11,10,11,3.0,21,,1.0,,1.0,,1.0,1.0,,1.0,1.0,3.0,14,,,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,,,3.0,10,1.0,,,0.75,0.75,0.5,0.5,0.5,23.076923076923077,0.5,,,,0.5,0.5,,0.5,1.0,0.4955,0.4955,,,1.0,2.8,25.1,1.0,,,1.0,2.0,,2.0,1.0,3.0,1.0,1.0,,1.0,0.2,0.5,0.14285714285714285,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,582.0,10,-7.0,21,20,3,7,2.0,41,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,22,,1.0,1.0,,2.0,,1.0,3.0,,,,,2.0,3,,1.0,1.0,0.5,1.0,0.5,1.0,0.5,8.695652173913043,0.5,1.0,1.0,,0.5,1.0,1.0,,1.0,0.61495,0.6302,,,1.0,1.2,23.8,0.14285714285714285,,,,,1.0,1.0,,1.0,,,0.1111111111111111,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,2.0,1.0,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,16162.0,269,-17.0,514,524,151,141,68.0,1038,29.0,45.0,7.0,13.0,8.0,16.0,4.0,34.0,60.0,21.0,109.0,576,14.0,9.0,18.0,5.0,32.0,10.0,15.0,54.0,33.0,25.0,3.0,11.0,32.0,150,2.0,0.5666666666666667,0.5,0.5493827160493827,0.5217391304347826,0.592391304347826,0.5925925925925926,0.25925925925925924,18.855218855218855,0.5555555555555556,0.6444444444444445,0.6904761904761905,0.09876543209876543,0.19753086419753085,0.5652173913043478,0.5384615384615384,0.17391304347826086,0.8148148148148148,0.525708125,0.5200068181818183,0.12359550561797752,0.16176470588235295,0.29357798165137616,4.2683333333333335,25.952380952380953,0.29377431906614787,20.0,8.0,3.0,16.0,19.0,40.0,16.0,56.0,3.0,2.0,0.09947643979057591,0.1839080459770115,0.03125,0.12589928057553956,0.05405405405405406,0.036585365853658534,0.07462686567164178,0.14705882352941177,7.0,2.0,18.0,7.0,5.0,0.5625,0.08641975308641975,0.1651376146788991,8.0,12.0,,8.0,1.0,3.0,14.0,2.0,31.0,2.0,0.5714285714285714,0.5333333333333333,0.8,0.6666666666666666,,3.0,1.0,7.0,2.0,21.0,3.0,5.0,4.0,1.0,0.3333333333333333,0.4,0.35,0.08333333333333333,0.06666666666666667,0.3157894736842105,0.1875,0.1875,1.0,0.25,0.2,False,58.0,27.0,0.8529411764705882,0.9666666666666667,0.0641025641025641,0.8275862068965517,1.0,4.0,4.0,5.0,1.0,1.0,1.0,8.0,1.0,11.0,1.0,9.0,2.0,11.0,2.0,5.0,3.0,6.0,3.0,14.0,1.0,3.0,3.0,20.0,2.0,5.0,2.0,4.0,8.0,3.0,21.0,18.0,3.0,21.0,14.0,1.0,0.25,0.3,0.3125,0.11764705882352941,0.06748466257668712,0.08571428571428572,0.06451612903225806,0.03225806451612903,0.1956521739130435,0.08823529411764706,0.6666666666666666,0.125,0.16666666666666666,1.0,0.5714285714285714,0.5714285714285714,1.0,0.06172839506172839,0.8,0.8,1.0,0.375,0.06666666666666667,0.043478260869565216,1.0,0.5420035714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,88.0,1,,4,4,4,4,,8,,1.0,,1.0,,,,,1.0,,2.0,4,,,1.0,,2.0,,,,1.0,3.0,,,2.0,4,,,,,,0.5,0.5,,50.0,1.0,,,,,1.0,,,1.0,0.5334,0.5334,,,1.0,2.3,,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
