EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,Avg2ptShotDistance,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,LostBallSteals,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,DefensiveGoaltends,OffensiveGoaltends
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,641.0,11.0,-2,20.0,20,7.0,10,2.0,40,1.0,1.0,2.0,1.0,1.0,3.0,3.0,23,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,13.636363636363637,0.2,0.1111111111111111,0.2,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.5,0.5642999999999999,0.5487,24.233333333333334,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,5973.0,100.0,-32,205.0,207,25.0,21,21.0,412,10.0,3.0,7.0,1.0,7.0,17.0,23.0,251,3.0,21.0,7.0,3.0,3.0,8.0,9.0,,25.0,1.0,0.4117647058823529,0.4117647058823529,0.5,0.5,0.7391304347826086,11.842105263157896,0.08823529411764706,0.07476635514018691,0.11538461538461539,0.43478260869565216,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.8695652173913043,0.42857142857142855,0.5716227272727273,0.586275,24.288235294117648,0.12195121951219512,1.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,11.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,8.0,15.0,2.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.0684931506849315,0.02702702702702703,0.010752688172043012,0.041666666666666664,0.047619047619047616,0.10526315789473684,0.08333333333333333,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.08695652173913043,0.043478260869565216,0.4,0.4,1.0,0.5,0.6666666666666666,0.4837,6.833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,9318.0,155.0,-34,321.0,324,85.0,85,33.0,645,3.0,7.0,25.0,7.0,9.0,28.0,89.0,376,9.0,24.0,25.0,7.0,12.0,32.0,37.0,13.0,85.0,0.8888888888888888,0.32142857142857145,0.32142857142857145,0.40555555555555556,0.45408163265306123,0.3111111111111111,32.67605633802817,0.18461538461538463,0.1696969696969697,0.16326530612244897,0.03333333333333333,0.2777777777777778,0.28,0.2916666666666667,0.8571428571428571,0.28,0.6666666666666666,0.28,0.5213533333333333,0.528446,25.24285714285714,0.26479750778816197,15.0,32.0,11.0,19.0,2.0,2.0,5.0,23.0,62.0,4.0,7.0,8.0,34.0,9.0,43.0,2.0,22.0,95.0,2.0,16.0,5.0,3.0,3.0,12.0,6.0,6.0,18.0,7.0,,14.0,,2.0,,0.17391304347826086,0.17391304347826086,0.3709677419354839,0.6666666666666666,0.16,0.03076923076923077,0.034013605442176874,0.0425531914893617,0.10526315789473684,0.16666666666666666,0.3157894736842105,0.35555555555555557,0.46875,0.5172413793103449,0.13333333333333333,0.12222222222222222,0.2111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.45454545454545453,0.08,0.5186136363636364,7.854838709677418,2.0,3.0,9.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,16.0,1.0,2.0,2.0,10.0,6.0,16.0,3.0,3.0,24.0,38.0,3.0,6.0,1.0,7.0,7.0,5.0,3.0,4.0,1.0,6.0,1.0,1.0,5.0,1.0,18.0,2.0,10.0,1.0,1.0,1.0,24.0,5.0,0.2857142857142857,0.3333333333333333,0.25,0.375,0.36363636363636365,0.42,0.4166666666666667,0.4444444444444444,0.03571428571428571,0.0967741935483871,0.09375,0.18181818181818182,0.05263157894736842,0.04,0.6666666666666666,0.036585365853658534,0.02564102564102564,0.07692307692307693,0.25,0.0196078431372549,0.2727272727272727,0.3333333333333333,0.2631578947368421,0.2777777777777778,0.4,0.18181818181818182,0.18181818181818182,0.5,1.0,0.2,1.0,0.36,0.3333333333333333,0.5,0.2857142857142857,0.10204081632653061,0.14285714285714285,0.11235955056179775,0.2696629213483146,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,9549.0,159.0,-39,328.0,330,91.0,90,35.0,658,,,1.0,1.0,,1.0,59.0,387,1.0,,,,5.0,24.0,36.0,16.0,91.0,,,,0.6666666666666666,0.6555555555555556,0.023809523809523808,14.835164835164834,0.07575757575757576,0.14457831325301204,0.06,,0.023809523809523808,,,,0.125,0.6190476190476191,,0.5021512195121951,0.47602857142857147,61.4,0.2774390243902439,18.0,25.0,16.0,,,,,28.0,41.0,3.0,,50.0,1.0,6.0,7.0,4.0,,20.0,2.0,19.0,12.0,5.0,5.0,3.0,2.0,6.0,9.0,3.0,7.0,13.0,,1.0,,0.8928571428571429,0.8928571428571429,0.6829268292682927,0.3333333333333333,0.19,0.029411764705882353,0.0728476821192053,0.020833333333333332,0.22807017543859648,0.20833333333333334,0.05263157894736842,0.5952380952380952,0.72,0.8571428571428571,0.9444444444444444,0.38095238095238093,,,,,,,0.3625,3.7341463414634144,3.0,3.0,3.0,10.0,,,,,,,3.0,2.0,,1.0,5.0,5.0,7.0,,1.0,11.0,6.0,,5.0,,2.0,,1.0,9.0,,,1.0,,1.0,4.0,,8.0,2.0,4.0,5.0,4.0,5.0,11.0,1.0,,,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.625,0.625,0.6111111111111112,,0.12195121951219512,0.16,0.0625,,,,0.10843373493975904,0.1,0.07692307692307693,0.125,,0.625,0.6666666666666666,,,,1.0,,,,,,0.375,1.0,,,0.09090909090909091,0.09302325581395349,0.0847457627118644,0.1864406779661017,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,0.2,0.17647058823529413,0.05,0.8,0.8,0.6666666666666666,1.0,,,,,,,,,,,True,,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,8741.0,146.0,-41,299.0,301,74.0,86,34.0,600,10.0,3.0,6.0,,7.0,16.0,46.0,359,2.0,21.0,6.0,3.0,7.0,16.0,21.0,13.0,74.0,1.0,0.4375,0.4375,0.6379310344827587,0.6571428571428571,0.5517241379310345,11.676646706586826,0.11475409836065574,0.0967741935483871,0.14893617021276595,0.3448275862068966,0.20689655172413793,0.5,0.5,1.0,,0.9310344827586207,0.5,0.5951586206896551,0.6291642857142857,24.15625,0.24749163879598662,7.0,11.0,1.0,1.0,4.0,2.0,,8.0,13.0,2.0,1.0,10.0,,3.0,3.0,3.0,,9.0,3.0,8.0,5.0,2.0,,2.0,1.0,2.0,4.0,,3.0,9.0,1.0,2.0,,0.625,0.7142857142857143,0.6153846153846154,0.5,0.0851063829787234,0.046153846153846156,0.03496503496503497,0.06521739130434782,0.05555555555555555,0.13636363636363635,0.1111111111111111,0.3793103448275862,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.034482758620689655,0.034482758620689655,0.4,0.4,1.0,,0.2857142857142857,0.6163000000000001,2.7384615384615385,2.0,3.0,5.0,,1.0,,1.0,,,,9.0,2.0,,2.0,6.0,3.0,5.0,,3.0,9.0,6.0,,2.0,,,,,2.0,1.0,,1.0,,,1.0,1.0,12.0,,5.0,8.0,7.0,8.0,9.0,2.0,,,1.0,0.6,0.6666666666666666,0.42857142857142855,0.75,0.5,,0.15384615384615385,0.18181818181818182,,,,0.16666666666666666,0.02564102564102564,0.02631578947368421,,,,,,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,,,,,0.7142857142857143,0.6,,,0.14705882352941177,0.2777777777777778,0.13043478260869565,0.1956521739130435,2.0,,,,1.0,1.0,,3.0,,1.0,,0.06666666666666667,,0.375,,1.0,0.5,2.0,2.0,1.0,,,,,,,,True,,
202331,1610612760,Paul George,Paul George,202331,OKC,8029.0,134.0,-16,276.0,277,72.0,74,27.0,553,11.0,5.0,23.0,5.0,10.0,34.0,96.0,323,6.0,24.0,23.0,5.0,11.0,20.0,25.0,22.0,72.0,0.8,0.29411764705882354,0.29411764705882354,0.5211267605633803,0.5792682926829268,0.4788732394366197,31.683168316831686,0.18333333333333332,0.1388888888888889,0.1590909090909091,0.15492957746478872,0.323943661971831,0.21739130434782608,0.22727272727272727,0.6,0.35714285714285715,0.7464788732394366,0.21739130434782608,0.5174563380281689,0.500375,24.88823529411765,0.2608695652173913,12.0,19.0,8.0,10.0,5.0,1.0,3.0,22.0,37.0,4.0,5.0,18.0,5.0,6.0,11.0,2.0,3.0,28.0,2.0,9.0,5.0,4.0,4.0,9.0,5.0,5.0,14.0,3.0,5.0,14.0,,2.0,,0.4090909090909091,0.4090909090909091,0.5945945945945946,0.6428571428571429,0.10714285714285714,0.03389830508474576,0.03278688524590164,0.025,0.17391304347826086,0.047619047619047616,,0.2676056338028169,0.631578947368421,0.8,0.4166666666666667,0.11267605633802817,0.14084507042253522,0.45454545454545453,0.45454545454545453,1.0,0.3333333333333333,0.07142857142857142,0.44416,7.3945945945945954,1.0,2.0,5.0,1.0,9.0,1.0,2.0,,2.0,1.0,22.0,3.0,3.0,2.0,17.0,3.0,8.0,1.0,15.0,24.0,26.0,6.0,6.0,1.0,4.0,1.0,1.0,2.0,,1.0,4.0,1.0,,,2.0,26.0,,6.0,1.0,1.0,1.0,24.0,2.0,0.6,0.16666666666666666,0.75,0.375,0.8333333333333334,0.32142857142857145,0.85,0.5227272727272727,0.029411764705882353,0.16216216216216217,0.21052631578947367,0.25,,0.043478260869565216,,0.031746031746031744,,0.08695652173913043,0.25,0.03125,0.125,0.16666666666666666,0.9,0.9,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.5,1.0,0.6666666666666666,1.0,0.35714285714285715,0.4,,0.2,0.10256410256410256,0.13953488372093023,0.17708333333333334,0.25,,,1.0,1.0,1.0,4.0,,1.0,,4.0,0.25,,0.05263157894736842,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,0.05714285714285714,True,,
202693,1610612760,Markieff Morris,Markieff Morris,202693,OKC,720.0,12.0,1,25.0,27,13.0,5,1.0,52,,,,,,,6.0,25,,,,,2.0,4.0,4.0,1.0,13.0,,,,1.0,1.0,,11.538461538461538,0.5,0.4,0.6666666666666666,,,,,,,0.5,,0.54835,0.54835,,0.52,1.0,1.0,,1.0,,,,2.0,2.0,,,4.0,1.0,,1.0,,1.0,2.0,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,0.3333333333333333,,,,,0.5,1.0,0.5,1.0,1.0,1.0,,0.5,,,,,,,8.1,,1.0,1.0,,1.0,,,,,,2.0,,,,,2.0,2.0,,2.0,6.0,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,6.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,1.0,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,True,,
203471,1610612760,Dennis Schroder,Dennis Schroder,203471,OKC,4759.0,79.0,-29,166.0,163,88.0,78,22.0,329,,1.0,6.0,5.0,1.0,6.0,26.0,188,5.0,,6.0,1.0,4.0,5.0,6.0,5.0,88.0,,0.16666666666666666,0.16666666666666666,0.5,0.52,0.2857142857142857,14.893617021276597,0.11428571428571428,0.06756756756756757,0.11538461538461539,,0.2857142857142857,0.16666666666666666,0.16666666666666666,,0.38461538461538464,0.47619047619047616,0.16666666666666666,0.48647857142857137,0.4995307692307692,25.149999999999995,0.5301204819277109,1.0,4.0,5.0,6.0,,,,9.0,15.0,2.0,,2.0,5.0,4.0,9.0,2.0,3.0,22.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,,3.0,1.0,2.0,7.0,,1.0,,0.1111111111111111,0.1111111111111111,0.6,1.0,0.02564102564102564,0.02564102564102564,0.012048192771084338,0.034482758620689655,,,0.125,0.19047619047619047,0.25,0.25,,0.23809523809523808,0.2857142857142857,,,,,,0.468,10.459999999999999,1.0,,3.0,3.0,5.0,,,,,1.0,5.0,1.0,,,2.0,3.0,8.0,1.0,3.0,12.0,16.0,3.0,,,2.0,1.0,1.0,,,,,,,,1.0,8.0,,4.0,,,,12.0,1.0,,0.2,0.5,0.375,0.5,0.34615384615384615,0.5,0.4,,,,,,,,,,,0.1111111111111111,,0.6,0.6,0.8333333333333334,0.8333333333333334,0.2,0.5,,,,,,0.23076923076923078,,,0.2,0.16,0.21052631578947367,0.07692307692307693,0.46153846153846156,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,15.0,,-3,,1,,1,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,2763.0,46.0,17,93.0,90,27.0,24,15.0,183,3.0,1.0,2.0,,1.0,5.0,8.0,71,1.0,3.0,2.0,1.0,,2.0,2.0,2.0,27.0,1.0,0.2,0.2,0.35,0.36363636363636365,0.5,11.818181818181817,,0.045454545454545456,,0.3,0.2,0.5,0.5,1.0,,0.5,0.5,0.48938500000000007,0.4666,23.52,0.2903225806451613,,,2.0,3.0,,1.0,,2.0,5.0,,,,2.0,1.0,3.0,1.0,1.0,7.0,,2.0,,4.0,2.0,,,2.0,2.0,2.0,,7.0,,1.0,,,,0.4,,0.06896551724137931,,,,0.0625,0.16666666666666666,,,,,,0.2,0.3,,,,,0.5,,15.36,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,4.0,,,,,1.0,,,,,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.16666666666666666,,,,,,,,,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,0.125,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,2.0,,,,,,,,,False,,
