EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,Corner3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,PtsPutbacks,LongMidRangeAssists,StepOutOfBoundsTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Corner3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,DefensiveGoaltends,OffensiveGoaltends,on
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,17843.0,297,32,598,603,137,147,67,1201,9.0,15.0,2.0,3.0,2.0,4.0,18.0,26.0,6.0,14.0,1.0,8.0,1.0,2.0,10.0,29.0,2.0,3.0,8.0,33.0,55.0,11.0,37.0,24.0,123.0,649,5.0,8.0,3.0,2.0,12.0,5.0,10.0,3.0,10.0,18.0,37.0,12.0,54.0,3.0,30.0,1.0,28.0,10.0,2.0,1.0,16.0,22.0,38.0,11.0,11.0,13.0,3.0,98.0,4.0,7.0,20.0,18.0,1.0,39.0,11.0,50,2.0,18.0,14.0,4.0,15.0,2.0,12.0,11.0,3.0,3.0,26.0,3.0,4.0,8.0,25.0,5.0,2.0,1.0,31.0,2.0,4.0,29.0,1.0,5.0,9.0,4.0,3.0,1.0,4.0,3.0,34.0,134,2.0,7.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.2972972972972973,0.3,0.3055555555555556,0.6,0.625,0.5,0.5380434782608695,0.45454545454545453,0.475,0.5754716981132075,0.5,0.6206896551724138,0.40217391304347827,0.02702702702702703,0.03636363636363636,0.13333333333333333,0.034482758620689655,19.555555555555557,0.5769230769230769,0.047619047619047616,0.11920529801324503,0.061946902654867256,0.14705882352941177,0.025974025974025976,0.13240418118466898,0.04119850187265917,0.09803921568627451,0.04,0.03418803418803419,0.15517241379310345,0.09615384615384616,0.0975609756097561,0.16831683168316833,0.08571428571428572,0.047619047619047616,0.75,0.16304347826086957,0.6,0.6923076923076923,0.2222222222222222,0.2826086956521739,0.6923076923076923,0.6923076923076923,0.1111111111111111,0.15217391304347827,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.08695652173913043,0.125,0.125,0.31521739130434784,0.3448275862068966,0.35714285714285715,0.1,0.2727272727272727,0.6666666666666666,1.0,0.09090909090909091,0.18181818181818182,0.2,0.5,0.1,0.4,0.375,0.5652173913043478,0.35714285714285715,0.46093555555555554,0.4395777777777778,0.45263749999999997,0.05154639175257732,0.08333333333333333,0.0975609756097561,0.3008130081300813,9.552727272727275,27.02972972972973,0.22909698996655517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,2070.0,34,8,70,68,25,29,8,138,,,,,,,,2.0,,1.0,1.0,4.0,,,3.0,8.0,,1.0,2.0,,3.0,4.0,12.0,,12.0,81,,,,,,,1.0,1.0,2.0,,3.0,,,12.0,,,8.0,3.0,1.0,1.0,,,,,,,,,,,2.0,3.0,,5.0,,5,,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,3.0,25,1.0,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,0.4,,0.5,0.4,,0.5,0.8,0.08333333333333333,0.3333333333333333,,0.125,18.75,,,0.1875,,0.14285714285714285,,0.16666666666666666,,,,,0.14285714285714285,0.4,,0.14285714285714285,0.14285714285714285,,,,,,,0.13333333333333333,,,,0.06666666666666667,,,,0.26666666666666666,0.25,0.25,0.5333333333333333,0.375,0.42857142857142855,1.0,,,,,,,,,0.6666666666666666,0.5,0.8,0.375,0.5101866666666667,,0.5131166666666668,,,,0.25,13.166666666666666,25.000000000000004,0.35714285714285715,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,23225.0,387,45,782,782,192,169,85,1564,10.0,18.0,4.0,7.0,1.0,4.0,4.0,9.0,,,21.0,45.0,4.0,6.0,5.0,10.0,,1.0,1.0,14.0,27.0,26.0,55.0,17.0,123.0,843,4.0,8.0,4.0,4.0,18.0,1.0,5.0,3.0,7.0,12.0,23.0,18.0,10.0,78.0,,,10.0,5.0,2.0,1.0,10.0,8.0,18.0,7.0,1.0,8.0,,44.0,6.0,9.0,29.0,25.0,7.0,61.0,15.0,76,1.0,16.0,10.0,6.0,3.0,1.0,3.0,5.0,,,8.0,,2.0,17.0,31.0,,,2.0,25.0,5.0,4.0,21.0,,3.0,8.0,5.0,5.0,,7.0,4.0,21.0,189,3.0,7.0,0.6428571428571429,0.75,1.0,0.4727272727272727,0.42857142857142855,0.4727272727272727,0.5185185185185185,0.5,0.2,0.6463414634146342,0.5833333333333334,0.4583333333333333,0.6684782608695652,0.6428571428571429,0.575,0.6707317073170732,0.01818181818181818,0.07407407407407407,0.1111111111111111,,11.37656427758817,0.375,0.30434782608695654,0.13157894736842105,0.06,0.15343915343915343,0.03015075376884422,0.1424802110817942,0.04297994269340974,0.0967741935483871,0.02666666666666667,0.04,0.1111111111111111,0.1388888888888889,0.15217391304347827,0.16911764705882354,0.11320754716981132,0.02564102564102564,0.5714285714285714,0.21951219512195122,0.5555555555555556,0.625,0.6,0.10975609756097561,0.4444444444444444,0.4444444444444444,0.75,,,,,0.5487804878048781,0.4666666666666667,0.4772727272727273,0.12195121951219512,0.5,0.5,1.0,0.5833333333333334,0.5714285714285714,0.5,0.3333333333333333,,0.3333333333333333,0.25,0.5,0.08333333333333333,1.0,0.8902439024390244,0.5,0.5564963414634148,0.566075,0.5585249999999999,0.03571428571428571,0.10344827586206896,0.14634146341463414,0.18699186991869918,3.6185185185185187,23.800000000000004,0.24552429667519182,,,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,0.5,0.022222222222222223,0.07692307692307693,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,True
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,20869.0,348,12,703,701,147,167,80,1404,17.0,26.0,1.0,2.0,1.0,3.0,3.0,12.0,,1.0,3.0,6.0,1.0,2.0,31.0,72.0,9.0,9.0,17.0,20.0,39.0,34.0,78.0,21.0,163.0,781,1.0,2.0,10.0,2.0,22.0,1.0,6.0,11.0,19.0,6.0,41.0,26.0,14.0,93.0,9.0,,72.0,31.0,5.0,,4.0,10.0,14.0,8.0,2.0,2.0,2.0,38.0,2.0,2.0,11.0,9.0,,20.0,4.0,24,2.0,6.0,2.0,4.0,11.0,6.0,6.0,11.0,1.0,5.0,22.0,3.0,3.0,6.0,19.0,2.0,1.0,,21.0,1.0,,25.0,,11.0,2.0,4.0,2.0,,8.0,3.0,41.0,144,3.0,2.0,0.65,0.65,0.9117647058823529,0.4358974358974359,0.5789473684210527,0.4358974358974359,0.5128205128205128,0.5,0.16666666666666666,0.6068376068376068,0.8333333333333334,0.7,0.6468253968253969,0.8461538461538461,0.7068965517241379,0.6666666666666666,,0.1282051282051282,0.11538461538461539,,18.61635220125786,0.5,,0.05454545454545454,0.014925373134328358,0.06666666666666667,0.010869565217391304,0.06060606060606061,0.012578616352201259,,0.03225806451612903,0.007194244604316547,0.07352941176470588,0.04918032786885246,0.027777777777777776,0.05042016806722689,0.10869565217391304,0.034482758620689655,0.375,0.2222222222222222,0.6538461538461539,0.7391304347826086,0.7058823529411765,0.10256410256410256,0.25,0.3,0.3333333333333333,0.008547008547008548,,,,0.05128205128205128,0.5,0.5,0.6153846153846154,0.4305555555555556,0.4305555555555556,0.9032258064516129,0.16666666666666666,0.5,1.0,0.08333333333333333,0.75,0.12,0.3333333333333333,0.08,0.68,0.5294117647058824,0.8888888888888888,0.4305555555555556,0.5334465811965813,0.4988416666666667,0.50503,0.10483870967741936,0.24444444444444444,0.13496932515337423,0.25153374233128833,4.097435897435898,26.83076923076923,0.20910384068278806,,0.16666666666666666,1.0,1.0,2.0,6.0,,,,,5.0,4.0,2.0,0.6,,,1.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,0.022222222222222223,0.5555555555555556,1.0,0.02531645569620253,,,,True
201935,1610612745,James Harden,James Harden,201935,HOU,25450.0,424,40,856,855,221,212,93,1711,35.0,56.0,5.0,7.0,12.0,15.0,24.0,64.0,2.0,7.0,,5.0,2.0,1.0,48.0,132.0,8.0,14.0,39.0,61.0,127.0,48.0,137.0,82.0,348.0,939,5.0,11.0,10.0,5.0,24.0,18.0,34.0,14.0,40.0,33.0,111.0,14.0,108.0,18.0,126.0,1.0,131.0,48.0,20.0,2.0,41.0,32.0,73.0,21.0,11.0,38.0,3.0,178.0,2.0,7.0,32.0,26.0,8.0,66.0,9.0,75,6.0,24.0,18.0,6.0,37.0,4.0,25.0,14.0,2.0,12.0,51.0,3.0,12.0,12.0,41.0,1.0,2.0,3.0,67.0,2.0,1.0,98.0,2.0,27.0,7.0,10.0,5.0,,10.0,4.0,111.0,218,1.0,7.0,0.11475409836065574,0.125,0.125,0.35036496350364965,0.35,0.35294117647058826,0.48031496062992124,0.45454545454545453,0.5294117647058824,0.5037878787878788,0.4523809523809524,0.527027027027027,0.569078947368421,0.5217391304347826,0.6111111111111112,0.5189393939393939,0.014598540145985401,0.15748031496062992,0.14285714285714285,0.015151515151515152,36.9022869022869,0.7254901960784313,0.32,0.125,0.04216867469879518,0.15763546798029557,0.009174311926605505,0.1411192214111922,0.0234375,0.04411764705882353,0.03614457831325301,0.012048192771084338,0.08536585365853659,0.1038961038961039,0.22448979591836735,0.13793103448275862,0.20689655172413793,0.046153846153846156,0.4,0.21212121212121213,0.625,0.7291666666666666,0.11428571428571428,0.24242424242424243,0.375,0.4528301886792453,0.125,0.026515151515151516,0.2857142857142857,0.3333333333333333,,0.01893939393939394,,,0.5,0.36363636363636365,0.36923076923076925,0.125,0.3333333333333333,0.7142857142857143,,0.09523809523809523,0.38095238095238093,0.20270270270270271,0.8,0.013513513513513514,0.527027027027027,0.358974358974359,0.7310606060606061,0.366412213740458,0.49297680608365024,0.5342181818181818,0.48975616438356157,0.13131313131313133,0.18,0.06896551724137931,0.31896551724137934,5.799999999999999,26.80510948905109,0.25817757009345793,,0.171875,,,,3.0,10.0,,2.0,1.0,4.0,,,0.3,,0.06666666666666667,,,,3.0,1.0,2.0,12.0,,5.0,,0.375,,0.08163265306122448,0.14285714285714285,,,True
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,8229.0,137,20,282,276,97,89,27,558,5.0,7.0,1.0,1.0,2.0,2.0,2.0,9.0,,,2.0,5.0,1.0,4.0,6.0,11.0,,3.0,4.0,7.0,16.0,8.0,16.0,4.0,42.0,313,1.0,1.0,1.0,,2.0,2.0,6.0,4.0,8.0,3.0,19.0,6.0,8.0,21.0,3.0,,11.0,6.0,,,1.0,4.0,5.0,3.0,1.0,,1.0,14.0,2.0,,4.0,6.0,2.0,12.0,2.0,14,,2.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,,,11.0,22.0,,1.0,,6.0,,1.0,6.0,,2.0,2.0,1.0,1.0,,1.0,,19.0,96,1.0,2.0,0.42857142857142855,0.42857142857142855,0.875,0.5,0.5,0.5,0.4375,1.0,0.3333333333333333,0.59375,0.5,0.5714285714285714,0.6176470588235294,0.5,0.59375,0.5,,,,,11.501597444089457,0.5,0.2,0.08695652173913043,,0.06060606060606061,0.027777777777777776,0.07407407407407407,0.015503875968992248,,,0.03508771929824561,0.17857142857142858,0.043478260869565216,,0.08695652173913043,,,,0.21875,0.7142857142857143,0.7142857142857143,0.4,0.28125,0.2222222222222222,0.2222222222222222,0.5,,,,,0.15625,0.4,0.4,0.34375,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.5,1.0,,0.5,,0.14285714285714285,1.0,0.2857142857142857,0.2857142857142857,0.75,0.71875,0.5454545454545454,0.48696249999999996,0.3971,0.508025,0.0625,0.125,0.047619047619047616,0.4523809523809524,4.9125,25.556250000000002,0.34397163120567376,,,1.0,,1.0,,,,,,2.0,,,,,,,,0.25,,1.0,,,,,,,,,,,,True
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,17048.0,284,13,565,572,109,99,63,1137,37.0,57.0,7.0,13.0,6.0,9.0,2.0,14.0,,,,,,,,,,,,39.0,71.0,,,15.0,93.0,621,8.0,15.0,,1.0,17.0,6.0,10.0,,,1.0,13.0,64.0,14.0,,,,,,9.0,,7.0,7.0,14.0,2.0,5.0,2.0,4.0,35.0,19.0,13.0,27.0,31.0,3.0,61.0,32.0,93,3.0,3.0,3.0,,6.0,2.0,3.0,8.0,1.0,3.0,14.0,4.0,3.0,11.0,24.0,,5.0,2.0,26.0,2.0,1.0,33.0,,18.0,,8.0,6.0,,8.0,3.0,13.0,107,3.0,,0.8205128205128205,0.9696969696969697,,,,,0.5492957746478874,0.5333333333333333,0.6,0.5492957746478874,0.5333333333333333,0.6,0.5406976744186046,0.53125,0.5416666666666666,,,0.1267605633802817,0.07017543859649122,,15.723270440251572,0.42857142857142855,0.2,0.2080536912751678,0.11206896551724138,0.1956521739130435,0.1366906474820144,0.20209059233449478,0.12549019607843137,0.10416666666666667,0.13559322033898305,0.12,0.14516129032258066,0.2631578947368421,0.23333333333333334,0.19791666666666666,0.19047619047619047,0.13043478260869565,0.375,0.8028169014084507,0.6491228070175439,0.6981132075471698,0.8378378378378378,0.19718309859154928,0.14285714285714285,0.2222222222222222,0.5,,,,,,,,,,,,0.8666666666666667,0.5384615384615384,0.2857142857142857,,,0.9,0.6666666666666666,,,,0.8028169014084507,,0.5427408450704224,0.5455272727272727,0.55245,0.20930232558139536,0.20930232558139536,0.1827956989247312,0.13978494623655913,2.3492957746478873,,0.1929203539823009,,0.35714285714285715,,,,,12.0,1.0,,,3.0,,,,,,,,,,1.0,,,,2.0,0.1794871794871795,,,,,1.0,2.0,True
202697,1610612745,Iman Shumpert,Iman Shumpert,202697,HOU,4117.0,69,12,143,137,66,49,15,280,1.0,2.0,1.0,1.0,,,,,1.0,1.0,3.0,4.0,,,4.0,12.0,1.0,1.0,3.0,2.0,3.0,7.0,16.0,,25.0,165,1.0,1.0,1.0,,5.0,,,1.0,3.0,,3.0,4.0,,18.0,3.0,,12.0,4.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,5.0,1.0,,6.0,,6,,1.0,,1.0,1.0,1.0,1.0,2.0,,,3.0,1.0,2.0,2.0,7.0,,,1.0,,,,,,,,,,,,,3.0,66,2.0,,1.0,1.0,0.8571428571428571,0.4375,0.3333333333333333,0.4375,0.6666666666666666,1.0,,0.6578947368421053,1.25,0.5,0.6578947368421053,1.25,0.5,0.8421052631578947,0.0625,,,0.08333333333333333,13.836477987421382,0.3333333333333333,,0.030303030303030304,,0.16129032258064516,,0.09375,,,,,,0.06666666666666667,,0.125,0.2857142857142857,,,0.10526315789473684,0.5,0.5,1.0,,,,,0.05263157894736842,1.0,1.0,1.0,0.21052631578947367,0.75,0.75,0.631578947368421,0.3333333333333333,0.36363636363636365,0.75,0.5,1.0,1.0,,0.5,,,,1.0,0.3333333333333333,0.9473684210526315,0.3333333333333333,0.5312447368421053,0.50385,0.46740000000000004,,,0.2,0.12,6.833333333333333,25.78125,0.46153846153846156,,,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,True
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,5143.0,86,7,172,174,60,61,16,346,2.0,3.0,,,1.0,1.0,,1.0,,,1.0,7.0,,2.0,4.0,12.0,,1.0,5.0,2.0,4.0,5.0,19.0,2.0,21.0,182,,,,,,1.0,1.0,1.0,7.0,2.0,7.0,4.0,,15.0,,1.0,11.0,4.0,,,1.0,,1.0,,,1.0,,2.0,,1.0,9.0,4.0,1.0,14.0,1.0,15,,1.0,,1.0,,,,2.0,,,2.0,,,5.0,9.0,,1.0,1.0,4.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,7.0,60,1.0,,1.0,1.0,1.0,0.2631578947368421,0.14285714285714285,0.2777777777777778,0.5,,1.0,0.41304347826086957,,0.3125,0.4375,,0.3888888888888889,0.8260869565217391,,,,,13.756613756613758,,0.25,0.10256410256410256,0.03125,0.1875,,0.14942528735632185,0.012048192771084338,,0.047619047619047616,,0.05555555555555555,0.125,0.2,0.17647058823529413,0.21428571428571427,,1.0,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.043478260869565216,,,,,,,,0.30434782608695654,0.14285714285714285,0.14285714285714285,0.5217391304347826,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.125,1.0,0.25,0.625,0.2,0.9565217391304348,0.36363636363636365,0.5540272727272728,,0.57371875,0.041666666666666664,0.2,,0.3333333333333333,2.9250000000000003,26.752631578947366,0.3488372093023256,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2403,1610612745,Nene,Nene,2403,HOU,2269.0,38,9,74,73,22,17,8,147,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,7.0,7.0,,,6.0,20.0,87,2.0,2.0,,2.0,6.0,2.0,2.0,,,,4.0,8.0,6.0,,,,,,,,1.0,2.0,3.0,2.0,,1.0,,8.0,3.0,2.0,1.0,2.0,,3.0,5.0,8,,3.0,2.0,1.0,1.0,,,1.0,,1.0,2.0,,1.0,1.0,5.0,,1.0,1.0,5.0,,,8.0,,4.0,,,,,,,4.0,22,,,0.5714285714285714,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,,,,,,15.476190476190476,0.5,,0.15384615384615385,0.125,0.07692307692307693,0.2,0.11538461538461539,0.16129032258064516,0.2,0.125,0.14285714285714285,0.5,0.16666666666666666,,,0.25,,,0.42857142857142855,1.0,1.0,0.6666666666666666,0.42857142857142855,1.0,1.0,0.6666666666666666,0.14285714285714285,1.0,1.0,,,,,,,,,0.5,1.0,,,,0.5,1.0,,,,0.42857142857142855,,0.48214285714285715,0.4718,0.43545,0.36363636363636365,0.36363636363636365,0.3,0.2,6.5,,0.2972972972972973,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,True
