EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,Fg2aBlocked,FTDefRebounds,PenaltyTurnovers,Charge Fouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,ShortMidRangeAssists,Travels,Loose Ball Fouls Drawn,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,SecondChanceTurnovers,Clear Path Fouls,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,on,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,6862.0,114,6,228,226,68,64,27.0,454,5.0,9.0,1.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,2.0,7.0,1.0,2.0,2.0,5.0,20.0,2.0,7.0,9.0,20.0,7.0,27.0,9.0,48.0,217,1.0,2.0,1.0,2.0,2.0,7.0,3.0,6.0,2.0,9.0,4.0,16.0,6.0,12.0,15.0,6.0,2.0,1.0,19.0,5.0,1.0,5.0,7.0,12.0,6.0,1.0,2.0,3.0,31.0,1.0,3.0,13.0,9.0,22.0,4.0,26.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,5.0,12.0,1.0,1.0,16.0,1.0,3.0,12.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,16.0,68,1.0,1.0,0.3333333333333333,0.375,0.7142857142857143,0.25925925925925924,0.5,0.2222222222222222,0.2692307692307692,0.45,0.5,0.5,0.4148936170212766,0.625,0.4,0.46153846153846156,0.5833333333333334,0.47058823529411764,0.574468085106383,0.037037037037037035,0.05,22.56809338521401,0.5,0.11842105263157894,0.045454545454545456,0.24528301886792453,0.021739130434782608,0.17054263565891473,0.03571428571428571,0.041666666666666664,0.13333333333333333,0.02702702702702703,0.10526315789473684,0.15,0.1111111111111111,0.21428571428571427,0.36363636363636365,0.038461538461538464,0.5,0.19148936170212766,0.5555555555555556,0.5555555555555556,0.4,0.1276595744680851,0.3333333333333333,0.3333333333333333,0.10638297872340426,0.4,0.4,0.5,0.14893617021276595,0.2857142857142857,0.2857142857142857,1.0,0.425531914893617,0.25,0.2631578947368421,0.6,0.5,0.5,0.5,0.5,1.0,0.2,0.6666666666666666,0.13333333333333333,0.4666666666666667,0.2857142857142857,0.7659574468085106,0.2631578947368421,0.4995554347826086,0.610625,0.46736428571428573,0.09803921568627451,0.17391304347826086,0.03571428571428571,0.14583333333333334,0.3333333333333333,8.389999999999999,26.3962962962963,0.2982456140350877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,8116.0,135,-36,285,277,90,87,23.0,562,8.0,10.0,2.0,2.0,3.0,4.0,6.0,13.0,2.0,2.0,3.0,5.0,,,1.0,4.0,17.0,,4.0,16.0,25.0,7.0,22.0,10.0,63.0,317,2.0,2.0,,,,4.0,3.0,5.0,1.0,5.0,6.0,15.0,14.0,18.0,18.0,3.0,4.0,1.0,16.0,4.0,,,5.0,5.0,4.0,1.0,,,15.0,2.0,3.0,8.0,13.0,22.0,5.0,27.0,,2.0,1.0,1.0,5.0,,3.0,3.0,2.0,,8.0,4.0,16.0,1.0,1.0,10.0,,,15.0,,2.0,1.0,4.0,2.0,2.0,2.0,2.0,14.0,84,3.0,2.0,0.4375,0.5,0.8571428571428571,0.3181818181818182,,0.2,0.3333333333333333,0.64,1.0,0.6,0.5638297872340425,1.0,0.45,0.5833333333333334,1.0,0.5357142857142857,0.46808510638297873,,,19.871794871794872,0.625,0.18571428571428572,0.04,0.12698412698412698,0.031746031746031744,0.15789473684210525,0.036231884057971016,0.045454545454545456,0.038461538461538464,0.03773584905660377,0.1111111111111111,0.21052631578947367,0.3333333333333333,0.11320754716981132,0.2,,1.0,0.2127659574468085,0.8,0.8888888888888888,0.625,0.2765957446808511,0.46153846153846156,0.5454545454545454,0.0425531914893617,1.0,1.0,0.5,0.10638297872340426,0.6,0.6,1.0,0.3617021276595745,0.23529411764705882,0.23529411764705882,0.75,1.0,1.0,,,,0.4,0.75,0.1,0.4,,0.6808510638297872,0.25,0.5171000000000001,0.4563,0.5515611111111111,0.06,0.07407407407407407,0.043478260869565216,0.06349206349206349,0.23809523809523808,6.092,27.236363636363638,0.3157894736842105,1.0,3.0,1.0,1.0,2.0,0.12,0.1,0.15384615384615385,0.2,0.037037037037037035,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,9188.0,153,-21,313,314,110,110,33.0,627,13.0,24.0,1.0,2.0,4.0,8.0,3.0,8.0,6.0,14.0,1.0,5.0,,1.0,4.0,5.0,11.0,2.0,5.0,22.0,46.0,6.0,16.0,17.0,79.0,336,3.0,6.0,2.0,3.0,,12.0,4.0,11.0,3.0,9.0,12.0,29.0,30.0,14.0,18.0,,2.0,,11.0,5.0,,3.0,3.0,6.0,1.0,2.0,2.0,,15.0,1.0,3.0,9.0,13.0,27.0,4.0,31.0,1.0,5.0,3.0,2.0,5.0,1.0,3.0,4.0,2.0,,9.0,8.0,13.0,,1.0,16.0,,,24.0,2.0,6.0,,7.0,3.0,3.0,3.0,3.0,25.0,103,,4.0,0.6818181818181818,0.7142857142857143,1.0,0.375,0.6666666666666666,0.3333333333333333,0.375,0.4782608695652174,0.5,0.36363636363636365,0.5,0.6666666666666666,0.425,0.541095890410959,0.6666666666666666,0.5,0.25806451612903225,,,23.563218390804597,0.5555555555555556,0.1625,0.03296703296703297,0.13432835820895522,0.018518518518518517,0.14965986394557823,0.027586206896551724,0.08571428571428572,,,0.029411764705882353,0.10526315789473684,0.37037037037037035,0.12962962962962962,0.15384615384615385,0.037037037037037035,1.0,0.3870967741935484,0.5416666666666666,0.7222222222222222,0.6923076923076923,0.12903225806451613,0.375,0.42857142857142855,0.22580645161290322,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.08064516129032258,0.2,0.2,1.0,0.1774193548387097,0.45454545454545453,0.45454545454545453,1.0,0.2222222222222222,0.5,0.1111111111111111,,,0.4,0.5,0.2,0.25,0.4,0.6451612903225806,0.45454545454545453,0.5173903225806452,0.44021875000000005,0.5988075000000002,0.09090909090909091,0.12,,0.1518987341772152,0.3670886075949367,7.778260869565217,24.968750000000004,0.3514376996805112,1.0,7.0,5.0,3.0,1.0,0.15217391304347827,0.25,0.125,0.45454545454545453,,0.3333333333333333,0.25,2.0,2.0,1.0,1.0,1.0,0.058823529411764705,0.2222222222222222,1.0,1.0,,,,,,,,,True,,,,,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,1161.0,19,-12,37,42,1,6,1.0,79,,1.0,,,,,,,,1.0,1.0,2.0,,,,1.0,2.0,,,,2.0,2.0,4.0,,6.0,46,,,,,,,,,,,,,,,6.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,1,,,,,1.0,0.5,,,0.6666666666666666,,,,0.5,,,0.5,,,0.6666666666666666,0.25,,17.94871794871795,,0.1,,,,0.047619047619047616,,,,,,0.5,,,,,,0.16666666666666666,,,,,,,0.16666666666666666,,,,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,0.8333333333333334,1.0,0.54147,,,,,,,,8.3,32.0,0.02702702702702703,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,True,,,,,,
202330,1610612738,Gordon Hayward,Gordon Hayward,202330,BOS,15996.0,267,-9,549,542,184,167,56.0,1091,12.0,21.0,1.0,2.0,7.0,11.0,3.0,14.0,5.0,11.0,4.0,6.0,,1.0,2.0,5.0,18.0,1.0,6.0,20.0,46.0,9.0,24.0,19.0,86.0,576,2.0,4.0,,2.0,,4.0,9.0,20.0,3.0,8.0,5.0,32.0,18.0,22.0,24.0,3.0,2.0,,18.0,5.0,,12.0,10.0,22.0,8.0,2.0,5.0,3.0,54.0,1.0,2.0,14.0,16.0,33.0,3.0,36.0,,6.0,5.0,1.0,5.0,1.0,1.0,9.0,4.0,1.0,14.0,5.0,16.0,,3.0,16.0,,1.0,19.0,1.0,8.0,,2.0,3.0,3.0,3.0,3.0,30.0,177,1.0,1.0,0.45,0.47368421052631576,0.8888888888888888,0.375,,0.375,0.375,0.43478260869565216,0.5,0.45,0.4785714285714286,0.3333333333333333,0.48214285714285715,0.5443037974683544,0.3333333333333333,0.5333333333333333,0.34285714285714286,,,15.220949263502455,0.35714285714285715,0.1032258064516129,0.013071895424836602,0.11764705882352941,0.009009009009009009,0.10948905109489052,0.011363636363636364,0.018518518518518517,,0.011494252873563218,0.14285714285714285,0.11627906976744186,0.023809523809523808,0.10204081632653061,0.19047619047619047,,1.0,0.3,0.5714285714285714,0.6666666666666666,0.5,0.2,0.21428571428571427,0.21428571428571427,0.15714285714285714,0.45454545454545453,0.45454545454545453,0.4,0.08571428571428572,0.6666666666666666,0.6666666666666666,1.0,0.2571428571428571,0.2777777777777778,0.2777777777777778,0.8,0.3333333333333333,0.5,0.16666666666666666,,,0.39285714285714285,0.6363636363636364,0.07142857142857142,0.21428571428571427,0.16666666666666666,0.6428571428571429,0.2777777777777778,0.5040171428571427,0.5225875,0.5012285714285715,0.1038961038961039,0.1509433962264151,,0.046511627906976744,0.37209302325581395,7.691304347826088,25.904166666666665,0.33515482695810567,2.0,3.0,3.0,4.0,2.0,0.06521739130434782,0.14285714285714285,,0.16666666666666666,0.018518518518518517,0.3333333333333333,1.0,,1.0,4.0,2.0,,,0.16666666666666666,,,,1.0,1.0,,,,,,True,,,,,,
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,1541.0,26,5,56,55,17,19,8.0,111,2.0,5.0,,2.0,,2.0,,1.0,,,,,,,,,1.0,,,2.0,6.0,,1.0,2.0,6.0,52,,2.0,,,2.0,2.0,,2.0,,,,,4.0,,,,,,1.0,,,,,,,,,,,,3.0,1.0,1.0,4.0,3.0,7.0,,,,,,,,,,,,2.0,2.0,,,4.0,1.0,,2.0,,1.0,,,,,,,,16,,,1.0,1.0,,,,,,0.3333333333333333,,,0.2857142857142857,,,0.375,0.3333333333333333,,0.14285714285714285,,,12.5,,0.0625,0.14285714285714285,0.1,,0.07692307692307693,0.10714285714285714,0.1,,,,0.16666666666666666,,0.125,,,,0.7142857142857143,0.4,0.5,1.0,0.14285714285714285,,,,,,,,,,,0.14285714285714285,,,,1.0,,,,,1.0,,,,,0.8571428571428571,,0.5755142857142858,0.5862,0.5862,0.125,0.14285714285714285,,0.3333333333333333,,2.25,26.4,0.30357142857142855,,2.0,2.0,,,0.3333333333333333,0.2,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,10489.0,175,26,358,349,121,111,37.0,707,6.0,11.0,1.0,3.0,1.0,2.0,3.0,11.0,7.0,15.0,1.0,3.0,,,1.0,7.0,19.0,3.0,7.0,16.0,37.0,8.0,22.0,12.0,68.0,362,1.0,3.0,1.0,1.0,4.0,9.0,2.0,9.0,3.0,8.0,7.0,20.0,22.0,10.0,24.0,,2.0,,19.0,7.0,,17.0,10.0,27.0,5.0,5.0,12.0,5.0,64.0,2.0,6.0,11.0,22.0,35.0,8.0,43.0,2.0,3.0,1.0,2.0,7.0,1.0,3.0,5.0,4.0,,12.0,12.0,18.0,1.0,2.0,11.0,,,13.0,1.0,4.0,,3.0,2.0,,2.0,2.0,20.0,116,,3.0,0.6875,0.7333333333333333,1.0,0.36363636363636365,1.0,0.375,0.36363636363636365,0.43243243243243246,0.3333333333333333,0.2222222222222222,0.4745762711864407,0.625,0.38235294117647056,0.5230769230769231,0.75,0.47619047619047616,0.3728813559322034,,,19.25,0.5833333333333334,0.23157894736842105,0.06896551724137931,0.14473684210526316,0.02702702702702703,0.19298245614035087,0.049689440993788817,0.12121212121212122,0.04,0.017543859649122806,0.2857142857142857,0.2,0.17857142857142858,0.14754098360655737,0.13333333333333333,0.06896551724137931,1.0,0.1864406779661017,0.5454545454545454,0.75,0.5,0.1864406779661017,0.2727272727272727,0.3,0.2542372881355932,0.4666666666666667,0.4666666666666667,1.0,0.05084745762711865,0.3333333333333333,0.3333333333333333,1.0,0.3220338983050847,0.3684210526315789,0.3684210526315789,1.0,0.75,0.3333333333333333,,,,0.11764705882352941,0.5,0.058823529411764705,0.4117647058823529,0.42857142857142855,0.559322033898305,0.3684210526315789,0.47743135593220337,0.6259666666666667,0.45788823529411765,0.06451612903225806,0.1,,0.1323529411764706,0.29411764705882354,10.305405405405404,25.627272727272725,0.33798882681564246,,4.0,2.0,3.0,,0.10810810810810811,0.2727272727272727,0.09090909090909091,0.2222222222222222,0.034482758620689655,0.3333333333333333,,1.0,1.0,,1.0,,0.058823529411764705,0.25,1.0,1.0,,1.0,,2.0,2.0,1.0,,,True,,,,,,
203382,1610612738,Aron Baynes,Aron Baynes,203382,BOS,3468.0,58,-23,120,118,42,26,11.0,238,1.0,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,1.0,4.0,,2.0,2.0,3.0,1.0,4.0,1.0,8.0,130,1.0,2.0,,,,2.0,1.0,1.0,,2.0,,2.0,2.0,2.0,3.0,,2.0,,4.0,1.0,,,,,,,,,,,3.0,3.0,5.0,8.0,3.0,11.0,,2.0,1.0,1.0,,,,2.0,,,2.0,9.0,11.0,,1.0,3.0,,,2.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,42,,,0.5,1.0,1.0,0.25,,,0.25,0.6666666666666666,0.5,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5714285714285714,,,7.692307692307692,,0.13157894736842105,0.07692307692307693,0.10344827586206896,,0.11940298507462686,0.045454545454545456,0.25,,,0.11764705882352941,0.23076923076923078,,0.12,,,1.0,0.2857142857142857,0.5,0.5,,0.14285714285714285,1.0,1.0,,,,,,,,,0.5714285714285714,0.25,0.25,1.0,1.0,0.5,,,,,,,0.6666666666666666,,0.8571428571428571,0.25,0.5551642857142857,0.6690499999999999,0.4894,0.125,0.25,,0.25,0.25,2.733333333333333,26.85,0.35,,,,,,,,,,0.058823529411764705,1.0,,,,,1.0,,,,,,,,,,1.0,,,,True,,,,,,
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,219.0,4,-4,6,8,4,4,,14,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.2,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,
202694,1610612738,Marcus Morris,Marcus Morris,202694,BOS,10405.0,173,45,350,344,104,83,39.0,694,4.0,10.0,2.0,5.0,1.0,3.0,5.0,8.0,5.0,11.0,4.0,7.0,,1.0,4.0,10.0,22.0,5.0,9.0,14.0,29.0,14.0,29.0,19.0,89.0,348,2.0,6.0,,1.0,6.0,10.0,3.0,8.0,8.0,13.0,7.0,37.0,16.0,12.0,42.0,,4.0,,22.0,10.0,,2.0,5.0,7.0,1.0,4.0,,1.0,19.0,4.0,8.0,16.0,21.0,40.0,12.0,52.0,1.0,,,,1.0,1.0,1.0,5.0,,2.0,6.0,7.0,14.0,3.0,2.0,18.0,1.0,,27.0,,6.0,3.0,4.0,1.0,1.0,1.0,,37.0,102,1.0,4.0,0.5714285714285714,0.6666666666666666,1.0,0.4827586206896552,,0.6153846153846154,0.4827586206896552,0.4827586206896552,0.3333333333333333,0.375,0.603448275862069,0.2857142857142857,0.7142857142857143,0.6357142857142857,0.5,0.7115384615384616,0.5,,,19.289340101522843,0.16666666666666666,0.19626168224299065,0.08695652173913043,0.20253164556962025,0.0547945205479452,0.1989247311827957,0.07272727272727272,0.09375,0.043478260869565216,0.06896551724137931,0.18,0.2,0.2222222222222222,0.21212121212121213,0.15384615384615385,0.04,,0.1724137931034483,0.4,0.5,0.5,0.13793103448275862,0.625,0.7142857142857143,0.1896551724137931,0.45454545454545453,0.45454545454545453,0.6,0.1206896551724138,0.5714285714285714,0.5714285714285714,1.0,0.3793103448275862,0.45454545454545453,0.45454545454545453,1.0,0.7142857142857143,0.4,0.14285714285714285,,,0.14285714285714285,0.3333333333333333,0.19047619047619047,0.42857142857142855,0.5555555555555556,0.6724137931034483,0.45454545454545453,0.5060219298245615,0.5760400000000001,0.5115238095238096,0.13636363636363635,0.17142857142857143,0.0967741935483871,0.11235955056179775,0.4157303370786517,9.344827586206899,25.689655172413786,0.29714285714285715,3.0,3.0,3.0,1.0,,0.10344827586206896,0.2,0.125,0.25,0.10810810810810811,0.6,0.75,,,1.0,,3.0,,,,,,2.0,,,,,1.0,,True,,,,,,
