EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,FtPoints,PenaltyFtPoints,NonHeaveArc3FGA,DefTwoPtRebounds,LostBallTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,Corner3FGA,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Corner3Frequency,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceFG3A,HeaveAttempts,Fg2aBlocked,Travels,SecondChanceTurnovers,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,on,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,3SecondViolations,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,Corner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,FTOffRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,1177.0,20.0,-18.0,41.0,41,19.0,22.0,5.0,82,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,8.0,53.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,19.0,2.0,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.638297872340425,1.0,0.14285714285714285,0.16666666666666666,0.2,0.1111111111111111,0.15789473684210525,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.75,1.0,1.0,0.3333333333333333,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.476,0.6399,0.44775,0.25,0.5,3.9,0.4634146341463415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626246,1610612755,Boban Marjanovic,Boban Marjanovic,1626246,PHI,696.0,12.0,-7.0,25.0,23,12.0,18.0,3.0,48,1.0,1.0,1.0,1.0,,,2.0,2.0,3.0,3.0,8.0,31.0,1.0,1.0,2.0,,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,2.0,1.0,3.0,,,1.0,,1.0,,,,,2.0,12.0,,0.3333333333333333,0.5,1.0,1.0,,0.75,1.0,,0.8,1.0,1.0,21.428571428571427,1.0,0.16666666666666666,,,0.18181818181818182,0.125,0.2,,,0.25,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,,,0.5,0.4486125,0.618,,0.25,0.25,7.3,0.48,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.25,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628413,1610612755,Jonah Bolden,Jonah Bolden,1628413,PHI,1019.0,17.0,-17.0,37.0,35,19.0,22.0,5.0,72,,,,,,,,,,,,45.0,,,,,,,,,,2.0,2.0,,2.0,4.0,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,19.0,,,,,,,,,,,,,6.976744186046512,0.5,,,,,,,,,,,,,,,,,,,,1.0,0.5619,,,,,,0.5135135135135135,,1.0,,,,,,,,,,1.0,,,,,,22.7,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203613,1610612755,Jonathon Simmons,Jonathon Simmons,203613,PHI,1019.0,17.0,-17.0,37.0,35,19.0,22.0,5.0,72,1.0,4.0,,1.0,,3.0,,4.0,2.0,10.0,6.0,45.0,,1.0,,,4.0,,2.0,2.0,,,,,,,,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,,,,,19.0,,0.5,0.5,0.2,,,0.16666666666666666,,,0.23076923076923078,,,39.53488372093023,0.5,0.07692307692307693,0.3,,0.2,0.05555555555555555,,,0.25,0.3333333333333333,0.25,0.3333333333333333,1.0,0.3333333333333333,,,0.5,,0.75,,0.5,0.4924636363636363,0.6715,0.59335,,,7.99,0.5135135135135135,1.0,2.0,2.0,,,,1.0,1.0,2.0,,,0.16666666666666666,,,,,0.08333333333333333,36.85,1.0,1.0,2.0,0.08333333333333333,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.1,0.25,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.5,0.07692307692307693,0.09090909090909091,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,1019.0,17.0,-17.0,37.0,35,19.0,22.0,5.0,72,1.0,1.0,,,1.0,1.0,1.0,6.0,2.0,7.0,4.0,45.0,,,,2.0,4.0,4.0,2.0,2.0,,,,,,,,,1.0,2.0,,2.0,,,,,1.0,1.0,,,,4.0,19.0,,0.5,0.5,0.2857142857142857,,0.5,0.2857142857142857,,0.5,0.2857142857142857,,0.5,18.6046511627907,,,0.1,,0.13333333333333333,,,,,0.14285714285714285,1.0,1.0,,0.8571428571428571,0.16666666666666666,0.16666666666666666,,,0.25,1.0,0.14285714285714285,0.4139857142857143,,0.433125,,1.0,9.585714285714285,0.5135135135135135,,,,,,1.0,,,,,,,0.2,0.3333333333333333,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,151.0,3.0,-1.0,4.0,5,,,,9,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,158.0,3.0,-1.0,4.0,6,,,,10,,,,,,,1.0,1.0,1.0,1.0,2.0,8.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,25.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.3741,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612755,Jimmy Butler,Jimmy Butler,202710,PHI,158.0,3.0,-1.0,4.0,6,,,,10,,,,,,,1.0,1.0,1.0,2.0,5.0,8.0,,,,,,,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.5,,,0.5,,,0.8333333333333334,,,75.0,,,0.5,,0.3333333333333333,,,,,,,,,0.5,1.0,1.0,,,,,,0.3511,,,,,11.6,,,,3.0,,,,,2.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,1.0,0.5,,,,0.6666666666666666,0.6666666666666666,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203516,1610612755,James Ennis III,James Ennis III,203516,PHI,481.0,8.0,-11.0,16.0,18,7.0,4.0,2.0,34,,,,,,,1.0,1.0,1.0,1.0,2.0,22.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,,2.0,7.0,,1.0,1.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,15.789473684210526,,,,,0.2857142857142857,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.48336666666666667,,0.48336666666666667,,1.0,7.0,0.4375,2.0,2.0,,,2.0,2.0,,,,,,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,26.35,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.6666666666666666,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200755,1610612755,JJ Redick,JJ Redick,200755,PHI,7.0,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
