EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,ShortMidRangeAssists,ShootingFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Steals,BadPassSteals,LostBallSteals,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffTwoPtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ThreePtAssists,Corner3Assists,FTOffRebounds,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3FGM,SecondChanceFtPoints,PtsPutbacks,NonHeaveArc3FGM,SelfOReb,DeadBallTurnovers,LostBallTurnovers,Travels,Charge Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,AtRimPctBlocked,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,Arc3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,PenaltyArc3Accuracy,HeaveMakes,HeaveAttempts,SecondChanceTurnovers,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceArc3FGM,Charge Fouls Drawn,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends
1626170,1610612753,Jerian Grant,Jerian Grant,1626170,ORL,841.0,14.0,18.0,33,32,33.0,32,3.0,65,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,7.0,2.0,3.0,7.0,1.0,5.0,12.0,1.0,2.0,3.0,7.0,1.0,5.0,2.0,2.0,7.0,3.0,3.0,3.0,6.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,33.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.2,0.2,0.25,0.25,0.7,28.94736842105263,1.0,0.125,0.23076923076923078,0.19047619047619047,0.3333333333333333,0.2,0.3333333333333333,0.1,1.0,1.0,0.2,0.5,0.5,1.0,0.7,1.0,0.1,1.0,0.7,0.8,0.45474999999999993,0.4128,0.45474999999999993,0.1,0.3333333333333333,1.0,13.5,26.714285714285715,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626185,1610612753,Jarell Martin,Jarell Martin,1626185,ORL,837.0,14.0,20.0,32,31,32.0,31,3.0,63,2.0,2.0,2.0,2.0,,,3.0,,3.0,2.0,2.0,5.0,,7.0,10.0,,2.0,2.0,5.0,,7.0,4.0,,3.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,,1.0,7.0,32.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4375,0.4375,0.7142857142857143,21.62162162162162,,,0.07692307692307693,0.047619047619047616,,0.1,,0.2857142857142857,1.0,1.0,,,,,0.42857142857142855,,0.2857142857142857,1.0,0.42857142857142855,1.0,0.5184857142857143,,0.5184857142857143,0.125,0.3333333333333333,1.0,2.1,24.94,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.2,0.2,0.2,1.0,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,489.0,8.0,16.0,21,20,21.0,20,2.0,41,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,2.0,,3.0,1.0,2.0,5.0,21.0,,,1.0,1.0,0.5,0.5,0.8333333333333334,0.8333333333333334,0.5,12.5,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,,0.5,0.5,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.5,1.0,0.547525,0.52965,0.547525,0.6666666666666666,1.0,1.0,2.6,26.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628982,1610612753,Melvin Frazier Jr.,Melvin Frazier Jr.,1628982,ORL,841.0,14.0,18.0,33,32,33.0,32,3.0,65,1.0,1.0,1.0,1.0,1.0,3.0,,,,2.0,5.0,,1.0,5.0,12.0,,2.0,5.0,,1.0,5.0,4.0,,,,,,,2.0,1.0,3.0,4.0,,,,,,1.0,,2.0,,1.0,5.0,33.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4166666666666667,0.4166666666666667,,15.789473684210526,,0.125,0.15384615384615385,0.14285714285714285,,0.2,,0.2,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,,,0.2,1.0,,0.2,0.4168200000000001,0.3419,0.4168200000000001,0.16666666666666666,0.16666666666666666,1.0,13.86,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,0.16666666666666666,0.05263157894736842,0.25,0.3333333333333333,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203920,1610612753,Khem Birch,Khem Birch,203920,ORL,841.0,14.0,18.0,33,32,33.0,32,3.0,65,2.0,2.0,2.0,2.0,,1.0,,,,3.0,5.0,,,6.0,12.0,,3.0,5.0,,,6.0,4.0,2.0,,2.0,2.0,,4.0,2.0,4.0,6.0,8.0,1.0,1.0,1.0,1.0,,,,,,,6.0,33.0,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.6,,15.789473684210526,1.0,0.5,0.15384615384615385,0.2857142857142857,0.3333333333333333,0.1,0.3333333333333333,0.4,1.0,1.0,0.2,,,,,,0.4,1.0,,0.4,0.45780000000000004,0.6131,0.45780000000000004,,,1.0,8.180000000000001,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.10526315789473684,,0.3333333333333333,0.4,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.07692307692307693,0.5,0.08333333333333333,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203487,1610612753,Michael Carter-Williams,Michael Carter-Williams,203487,ORL,352.0,6.0,2.0,12,12,12.0,12,1.0,24,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,2.0,7.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,,1.0,,3.0,3.0,1.0,4.0,5.0,,,,,1.0,1.0,,1.0,1.0,1.0,2.0,12.0,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,14.285714285714285,,0.5,0.42857142857142855,0.4444444444444444,,0.5,,0.5,1.0,1.0,,,,,0.5,,0.5,1.0,0.5,1.0,0.56855,,0.56855,0.5,1.0,1.0,1.1,26.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203932,1610612753,Aaron Gordon,Aaron Gordon,203932,ORL,4.0,,-2.0,1,1,1.0,1,,2,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626185,1610612753,Jarell Martin,Jarell Martin,1626185,ORL,252.0,4.0,-4.0,7,8,4.0,5,1.0,15,,,,,,,1.0,,,,,2.0,,3.0,11.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,4.0,,,,,0.75,,0.75,,1.0,25.0,,,,,,,,,,,,,,,0.5,,,,,1.0,0.560175,,,,,,,25.05,0.5714285714285714,1.0,1.0,,,1.0,,3.0,,,1.0,0.5,,0.5,,0.5,1.0,1.0,1.0,,,,,,,,,3.0,,1.0,,1.5,1.5,,0.25,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,,1.0,,,,,,,,,,,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,8194.0,137.0,-59.0,267,271,72.0,35,31.0,538,6.0,8.0,1.0,1.0,1.0,6.0,9.0,,3.0,7.0,20.0,20.0,7.0,33.0,316.0,2.0,2.0,5.0,7.0,4.0,14.0,6.0,8.0,9.0,1.0,2.0,,5.0,10.0,11.0,21.0,31.0,3.0,,5.0,,9.0,10.0,1.0,8.0,1.0,2.0,14.0,72.0,0.42857142857142855,0.5,0.35,0.4,0.325,0.4166666666666667,0.38372093023255816,0.5,0.5,15.533980582524272,0.6,0.15942028985507245,0.17857142857142858,0.168,0.07894736842105263,0.15789473684210525,0.2222222222222222,0.2,0.75,0.75,0.15,0.16666666666666666,0.2,1.0,0.225,,0.08333333333333333,1.0,0.25,0.7,0.50624,0.5506749999999999,0.4915375,0.07142857142857142,0.09523809523809523,0.42424242424242425,9.180000000000001,24.405,0.2696629213483146,3.0,11.0,2.0,4.0,4.0,2.0,12.0,,6.0,1.0,0.2,0.2857142857142857,0.2,0.3333333333333333,0.275,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,0.5,2.0,1.0,1.0,6.0,3.0,8.0,8.0,9.0,10.0,0.375,0.3,0.36363636363636365,0.10714285714285714,0.0684931506849315,0.10526315789473684,0.3333333333333333,0.15,0.24242424242424243,3.0,5.0,,2.0,1.0,1.0,5.0,5.0,5.0,2.0,0.1,0.16666666666666666,0.016129032258064516,0.1,,0.15384615384615385,0.4,,,,0.5,0.6,1.0,1.0,,,,False,,2.0,,,,0.2,,,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.12,0.06666666666666667,0.11538461538461539,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,3106.0,52.0,-10.0,103,105,47.0,51,12.0,208,2.0,6.0,1.0,3.0,,2.0,2.0,,1.0,2.0,8.0,8.0,6.0,19.0,116.0,,1.0,4.0,3.0,2.0,7.0,4.0,,2.0,2.0,3.0,2.0,7.0,1.0,4.0,5.0,5.0,,,2.0,,4.0,3.0,,6.0,,2.0,7.0,47.0,1.0,1.0,0.25,0.25,0.40625,0.35714285714285715,0.5,0.4375,0.5,17.94871794871795,,0.16666666666666666,0.047619047619047616,0.1111111111111111,0.13333333333333333,0.07142857142857142,,0.375,0.3333333333333333,0.4,0.125,,,,0.125,,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.875,0.533484375,0.674,0.5340142857142857,0.1111111111111111,0.2,0.3684210526315789,5.8625,23.612500000000004,0.4563106796116505,3.0,6.0,1.0,2.0,3.0,1.0,9.0,,2.0,1.0,0.375,0.3333333333333333,0.375,1.0,0.375,0.5,0.5,1.0,0.2857142857142857,0.5,1.0,1.0,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,0.10526315789473684,1.0,1.0,,1.0,,,,,,,0.125,,,,,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,,,,False,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,
