EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Usage,BlocksRecoveredPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg3aBlocked,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Corner3PctBlocked,Offensive Fouls Drawn,PenaltyCorner3FGA,PenaltyCorner3Frequency,HeaveAttempts,PenaltyTurnovers,3pt And 1 Free Throw Trips,OffCorner3ReboundPct,Blocked3s,BlockedArc3,on,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,PenaltyCorner3Accuracy,BlockedCorner3,Defensive 3 Seconds Violations
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,228.0,4,-4,8,8,16,1.0,1.0,10,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,12.5,1.0,1.0,0.3769,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,3341.0,56,-31,108,110,218,2.0,10.0,127,1.0,2.0,,5.0,1.0,1.0,1.0,,18.69918699186992,,0.08695652173913043,0.5124065217391305,11.28,14.0,14.0,13.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,11.0,1.0,1.0,4.0,4.0,13.0,2.0,22.0,1.0,2.0,3.0,1.0,1.0,6.0,2.0,9.0,3.0,11.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,14.0,0.75,0.75,0.75,0.3076923076923077,0.5,0.3076923076923077,0.4,0.43478260869565216,0.75,0.45652173913043476,0.75,0.5652173913043478,0.3,0.6666666666666666,0.2,0.038461538461538464,0.02857142857142857,0.15789473684210525,0.08888888888888889,0.016129032258064516,0.09090909090909091,0.06666666666666667,0.06666666666666667,0.5,0.13043478260869565,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,0.21739130434782608,0.4,0.5,0.5,0.08695652173913043,0.5,0.5,1.0,0.4782608695652174,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,0.6956521739130435,0.2727272727272727,0.5085,0.4356,0.043478260869565216,0.1,0.13636363636363635,25.607692307692307,0.12962962962962962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202326,1610612744,DeMarcus Cousins,DeMarcus Cousins,202326,GSW,7993.0,133,-29,266,268,534,9.0,41.0,288,14.0,19.0,8.0,43.0,6.0,4.0,6.0,2.0,26.860841423948223,0.3333333333333333,0.16981132075471697,0.4752037735849057,5.095121951219512,33.0,28.0,36.0,16.0,27.0,1.0,1.0,5.0,,,,,3.0,12.0,2.0,2.0,18.0,3.0,12.0,16.0,61.0,1.0,2.0,11.0,4.0,2.0,28.0,8.0,9.0,,12.0,3.0,7.0,5.0,2.0,1.0,6.0,11.0,14.0,30.0,9.0,39.0,5.0,3.0,11.0,24.0,28.0,25.0,2.0,,10.0,33.0,0.7777777777777778,0.9333333333333333,1.0,0.25,0.5,0.25,0.43902439024390244,0.42452830188679247,0.5625,0.4765625,0.55,0.22641509433962265,0.17073170731707318,0.18518518518518517,,0.21212121212121213,0.07228915662650602,0.171875,0.19230769230769232,0.06206896551724138,0.06896551724137931,0.20512820512820512,0.1836734693877551,0.13333333333333333,0.5094339622641509,0.5925925925925926,0.7272727272727273,0.8125,0.1111111111111111,0.14285714285714285,,0.09433962264150944,0.2,0.2,1.0,,,,,0.22641509433962265,0.25,0.2727272727272727,1.0,,,,0.25,0.3333333333333333,0.7358490566037735,0.25,0.50342,0.470475,0.1774193548387097,0.20408163265306123,0.18032786885245902,26.558333333333334,0.12406015037593984,3.0,5.0,2.0,2.0,1.0,1.0,3.0,6.0,2.0,2.0,1.0,4.0,11.0,6.0,1.0,3.0,5.0,3.0,5.0,2.0,2.0,12.0,1.0,6.0,7.0,6.0,1.0,19.0,2.0,1.0,2.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,11.0,1.0,2.0,0.5,0.5,0.5,0.5833333333333334,0.55,0.08333333333333333,0.2222222222222222,0.08333333333333333,0.631578947368421,1.0,0.04838709677419355,0.125,0.03333333333333333,0.058823529411764705,0.23529411764705882,0.2,0.08333333333333333,0.625,0.6,0.5,1.0,0.3333333333333333,1.0,0.5,0.07692307692307693,0.18032786885245902,,,,,,,,,,,,,True,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,5757.0,96,-10,194,198,392,5.0,22.0,202,9.0,9.0,6.0,18.0,3.0,1.0,3.0,3.0,21.238938053097346,1.0,0.12195121951219512,0.489105,13.32727272727273,14.0,12.0,26.0,3.0,3.0,2.0,6.0,14.0,3.0,6.0,1.0,1.0,4.0,13.0,5.0,1.0,11.0,7.0,19.0,10.0,53.0,1.0,6.0,5.0,1.0,1.0,20.0,2.0,21.0,,13.0,4.0,,,,2.0,1.0,4.0,1.0,5.0,2.0,7.0,2.0,,2.0,3.0,6.0,11.0,,1.0,5.0,14.0,0.9090909090909091,0.9090909090909091,1.0,0.3684210526315789,0.16666666666666666,0.3684210526315789,0.5,0.524390243902439,0.2777777777777778,0.5652173913043478,0.2777777777777778,0.4634146341463415,,,,0.01818181818181818,0.01694915254237288,0.08888888888888889,0.05,0.02,0.038461538461538464,,0.12121212121212122,,0.07317073170731707,1.0,1.0,1.0,0.4,0.4,1.0,0.34146341463414637,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.14634146341463414,0.5,0.6,1.0,0.3170731707317073,0.3076923076923077,0.3076923076923077,1.0,0.1111111111111111,1.0,1.0,0.5555555555555556,0.5,0.5365853658536586,0.3076923076923077,0.49194166666666667,0.482125,0.10869565217391304,0.18518518518518517,0.09433962264150944,27.573684210526313,0.07216494845360824,,,,,,1.0,1.0,3.0,,,1.0,2.0,5.0,,1.0,,1.0,1.0,,,2.0,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,5.0,,,1.0,0.3333333333333333,,0.75,0.8333333333333334,0.05263157894736842,,,0.5,,0.024390243902439025,,,0.03125,0.058823529411764705,,,,,,,,,1.0,,0.09433962264150944,1.0,1.0,0.16666666666666666,,,,,,,,,,True,,,,,,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,4014.0,67,-29,128,128,256,6.0,13.0,159,4.0,8.0,3.0,20.0,,,,,12.837837837837839,,0.46153846153846156,0.4429769230769231,8.723076923076924,6.0,4.0,18.0,3.0,5.0,1.0,1.0,2.0,,,,,,,,,5.0,,,4.0,14.0,,,4.0,,,6.0,4.0,,,,,1.0,4.0,1.0,,1.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,3.0,5.0,6.0,4.0,,,2.0,6.0,0.6,0.6,,,,,0.38461538461538464,0.38461538461538464,0.3333333333333333,0.4666666666666667,0.5,,0.07692307692307693,0.2,,0.07692307692307693,0.023809523809523808,0.041666666666666664,0.06,0.027777777777777776,,,0.05555555555555555,,0.38461538461538464,0.6,0.75,1.0,0.16666666666666666,0.16666666666666666,,0.15384615384615385,0.5,0.5,,,,,,,,,,,,,,,0.38461538461538464,,0.33545,,0.13333333333333333,0.13333333333333333,0.2857142857142857,,0.046875,,1.0,,,,,1.0,3.0,2.0,,,,,,,3.0,1.0,1.0,,,2.0,1.0,3.0,,3.0,1.0,,4.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.25,,0.03333333333333333,0.07692307692307693,,0.04,,0.5,,0.3333333333333333,,,,,,,,,,,,2.0,,,,,,,,,True,,,,,,,,,
1628035,1610612744,Alfonzo McKinnie,Alfonzo McKinnie,1628035,GSW,569.0,9,8,20,19,39,,,13,,,,,,,,,12.5,,,0.5634,,8.0,6.0,3.0,,,,,,,3.0,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,3.0,,,1.0,1.0,,,,,,8.0,,,,,,,,,,,,1.0,,,,0.25,0.16666666666666666,,0.1111111111111111,0.16666666666666666,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,0.5376,,,,23.433333333333334,0.4,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.5,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,5538.0,92,-3,188,186,374,6.0,18.0,188,6.0,8.0,3.0,18.0,1.0,1.0,1.0,1.0,20.909090909090907,1.0,0.14634146341463414,0.49715875,11.66111111111111,33.0,28.0,26.0,2.0,4.0,2.0,4.0,8.0,2.0,2.0,1.0,1.0,8.0,21.0,3.0,3.0,8.0,10.0,23.0,6.0,52.0,2.0,4.0,11.0,2.0,3.0,12.0,4.0,21.0,9.0,20.0,8.0,3.0,2.0,1.0,1.0,1.0,6.0,8.0,14.0,5.0,19.0,3.0,3.0,,2.0,8.0,6.0,,,1.0,33.0,0.75,0.75,0.7,0.43478260869565216,0.5,0.45454545454545453,0.4444444444444444,0.5609756097560976,0.5714285714285714,0.6046511627906976,0.6875,0.5609756097560976,0.16666666666666666,0.25,,0.17391304347826086,0.017857142857142856,0.1111111111111111,0.14,0.04854368932038835,0.05263157894736842,0.1724137931034483,0.11904761904761904,0.08333333333333333,0.0975609756097561,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,1.0,0.1951219512195122,0.5,0.5,0.75,0.04878048780487805,1.0,1.0,1.0,0.5121951219512195,0.38095238095238093,0.38095238095238093,0.625,0.14285714285714285,1.0,1.0,0.42857142857142855,0.6,0.6585365853658537,0.4,0.5272333333333333,0.41481250000000003,0.06976744186046512,0.05263157894736842,0.21153846153846154,27.76521739130435,0.17553191489361702,,,,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,7.0,,,1.0,2.0,4.0,,1.0,,1.0,1.0,1.0,2.0,,,3.0,1.0,,,,,2.0,,,,,7.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5833333333333334,,0.3333333333333333,,0.3333333333333333,,0.0851063829787234,,,0.10256410256410256,0.2,0.14285714285714285,0.05263157894736842,,,0.3333333333333333,,,,0.3333333333333333,0.08333333333333333,0.1346153846153846,,,,3.0,,,1.0,2.0,1.0,,,,True,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,5529.0,92,-9,187,187,374,4.0,19.0,188,9.0,20.0,5.0,51.0,2.0,2.0,2.0,1.0,20.091324200913242,0.5,0.14814814814814814,0.5177903846153846,5.884210526315789,33.0,27.0,26.0,8.0,12.0,1.0,1.0,3.0,,2.0,,,1.0,6.0,,3.0,10.0,1.0,8.0,1.0,24.0,,,,1.0,3.0,20.0,,3.0,,6.0,1.0,1.0,11.0,4.0,2.0,4.0,10.0,9.0,19.0,6.0,25.0,5.0,2.0,4.0,9.0,6.0,3.0,1.0,,1.0,33.0,1.0,1.0,1.0,0.125,,0.125,0.5263157894736842,0.42592592592592593,,0.42857142857142855,,0.2962962962962963,0.05263157894736842,0.08333333333333333,,0.19148936170212766,0.07017543859649122,0.18867924528301888,0.19,0.05825242718446602,0.10526315789473684,0.1724137931034483,0.1951219512195122,0.16666666666666666,0.4444444444444444,0.6666666666666666,0.7272727272727273,1.0,0.25,0.25,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.07407407407407407,,,,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,,,,,0.75,0.7407407407407407,0.16666666666666666,0.6329,0.4789,0.037037037037037035,0.05263157894736842,,26.375000000000004,0.17647058823529413,,1.0,,,,1.0,,1.0,,1.0,1.0,,5.0,,,7.0,2.0,2.0,,,3.0,9.0,3.0,8.0,7.0,1.0,1.0,16.0,,1.0,,1.0,,,1.0,,,,5.0,1.0,1.0,0.3333333333333333,,1.0,0.625,0.5,,,,0.5625,,0.043478260869565216,,0.09090909090909091,0.02631578947368421,,0.5,,1.0,,,,,,0.3333333333333333,,0.20833333333333334,,,,1.0,,,,4.0,,0.125,,,True,,,,,,,,,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,313.0,5,2,10,10,20,1.0,1.0,10,,,,,1.0,1.0,1.0,1.0,9.090909090909092,1.0,1.0,0.4457,8.4,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,4567.0,76,-24,150,150,300,4.0,11.0,169,4.0,9.0,3.0,23.0,4.0,3.0,5.0,1.0,15.517241379310345,0.2,0.16666666666666666,0.53529375,8.799999999999999,24.0,20.0,19.0,2.0,4.0,,1.0,3.0,2.0,3.0,,,3.0,10.0,,3.0,3.0,5.0,13.0,1.0,22.0,,,,,3.0,4.0,2.0,15.0,,10.0,3.0,,5.0,1.0,,3.0,6.0,7.0,13.0,3.0,16.0,3.0,3.0,,3.0,4.0,2.0,,,1.0,24.0,0.6666666666666666,0.6666666666666666,1.0,0.38461538461538464,,0.38461538461538464,0.2727272727272727,0.4375,,0.44,,0.5416666666666666,,,,0.20588235294117646,0.0625,0.14285714285714285,0.17105263157894737,0.03571428571428571,,0.21739130434782608,0.14705882352941177,0.125,0.16666666666666666,0.5,0.5,0.5,,,,0.125,0.3333333333333333,0.3333333333333333,1.0,0.125,0.6666666666666666,0.6666666666666666,1.0,0.4166666666666667,0.3,0.3,1.0,,,,,1.0,0.7083333333333334,0.3,0.6224,0.46795000000000003,0.04,0.08333333333333333,,25.584615384615386,0.16,,2.0,,,,2.0,,3.0,,,2.0,,6.0,,,4.0,1.0,,,1.0,,,2.0,,2.0,,,2.0,,,,,,,,1.0,,,6.0,2.0,,0.6666666666666666,,,1.0,1.0,,,,,,,0.2,,,0.2,0.16666666666666666,0.0625,0.6666666666666666,,,,,,0.6666666666666666,,0.2727272727272727,,,,1.0,,,,1.0,,,1.0,1.0,True,,,,,,,,,
