EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,TwoPtAssists,AtRimAssists,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Travels,PtsPutbacks,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,DefensiveGoaltends,OffensiveGoaltends
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,1103.0,18.0,3.0,35.0,34,11.0,14,6.0,69,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,38,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,11.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.625,0.625,0.75,10.0,0.1111111111111111,0.07142857142857142,0.1111111111111111,0.25,1.0,1.0,0.25,0.5,0.5,0.5,1.0,1.0,0.75,0.5,0.521625,0.5487,10.8,24.233333333333334,0.3142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,6656.0,111.0,-37.0,230.0,233,38.0,49,23.0,463,,2.0,8.0,3.0,8.0,2.0,1.0,6.0,6.0,16.0,20.0,291,3.0,,18.0,8.0,3.0,4.0,5.0,4.0,14.0,4.0,10.0,12.0,,38.0,1.0,0.375,0.375,0.16666666666666666,0.45454545454545453,0.45454545454545453,0.7272727272727273,10.15625,0.10256410256410256,0.08620689655172414,0.13333333333333333,0.09090909090909091,,,0.36363636363636365,0.36363636363636365,0.375,0.375,1.0,0.6666666666666666,0.8636363636363636,0.375,0.5691,0.56355,6.833333333333333,24.375,0.16521739130434782,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,7.0,18.0,2.0,3.0,1.0,1.0,1.0,1.0,0.5,0.07792207792207792,0.044444444444444446,0.018691588785046728,0.06666666666666667,0.045454545454545456,0.15,0.07692307692307693,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.045454545454545456,0.375,0.375,1.0,0.5,0.3333333333333333,0.4837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,10153.0,169.0,-33.0,353.0,354,90.0,108,38.0,707,3.0,10.0,5.0,9.0,28.0,7.0,25.0,65.0,11.0,33.0,102.0,417,10.0,42.0,30.0,28.0,9.0,12.0,46.0,4.0,104.0,12.0,33.0,38.0,16.0,90.0,0.9090909090909091,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.42346938775510207,0.4766355140186916,0.336734693877551,31.04325699745547,0.16666666666666666,0.1638418079096045,0.16071428571428573,0.10204081632653061,0.3,0.3333333333333333,0.05102040816326531,0.2857142857142857,0.32142857142857145,0.3333333333333333,0.8888888888888888,0.25925925925925924,0.6938775510204082,0.32142857142857145,0.5242571428571428,0.517437037037037,7.753846153846154,25.118181818181817,0.254957507082153,16.0,35.0,20.0,2.0,3.0,5.0,6.0,7.0,8.0,34.0,22.0,2.0,17.0,5.0,4.0,1.0,9.0,4.0,6.0,15.0,4.0,,14.0,1.0,2.0,,6.0,0.16,0.16,0.6,0.1619047619047619,0.02666666666666667,0.02976190476190476,0.037037037037037035,0.1016949152542373,0.16,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.5,0.125,0.20408163265306123,0.4,0.4,1.0,0.38461538461538464,0.1111111111111111,0.5147807692307692,1.0,4.0,1.0,8.0,6.0,1.0,2.0,1.0,1.0,3.0,19.0,2.0,2.0,3.0,13.0,4.0,17.0,4.0,4.0,24.0,3.0,5.0,1.0,8.0,6.0,6.0,3.0,4.0,1.0,3.0,1.0,5.0,4.0,22.0,4.0,13.0,2.0,1.0,1.0,2.0,1.0,24.0,0.2857142857142857,0.4,0.3333333333333333,0.23529411764705882,0.38461538461538464,0.37037037037037035,0.4642857142857143,0.4,0.030303030303030304,0.07692307692307693,0.08571428571428572,0.1,0.05,0.03571428571428571,0.5714285714285714,0.03225806451612903,0.043478260869565216,0.03571428571428571,0.1875,0.017857142857142856,0.5,0.3,0.3157894736842105,0.3333333333333333,0.3076923076923077,0.25,0.15384615384615385,0.5,1.0,0.2,1.0,0.2962962962962963,0.125,0.3333333333333333,0.42857142857142855,0.12149532710280374,0.17567567567567569,0.12745098039215685,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,True,,
203457,1610612760,Nerlens Noel,Nerlens Noel,203457,OKC,584.0,10.0,4.0,20.0,21,4.0,5,2.0,41,,1.0,,,,,1.0,2.0,,,2.0,26,,,,,,,,,,,2.0,3.0,1.0,4.0,,,,0.5,0.5,0.5,,19.047619047619047,,0.14285714285714285,,0.5,,,,,,,,,0.5,,0.4156,,4.85,,0.2,1.0,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,1.0,1.0,,0.25,,0.3333333333333333,,,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,10560.0,176.0,-36.0,365.0,366,99.0,117,41.0,731,,2.0,13.0,3.0,7.0,1.0,11.0,20.0,9.0,20.0,58.0,434,4.0,6.0,27.0,7.0,3.0,4.0,4.0,4.0,12.0,9.0,21.0,27.0,15.0,99.0,1.0,0.45,0.45,0.55,0.6125,0.6304347826086957,0.5,12.285012285012284,0.1232876712328767,0.11173184357541899,0.14035087719298245,0.05,,,0.325,0.175,0.42857142857142855,0.42857142857142855,1.0,0.09090909090909091,0.925,0.42857142857142855,0.59419,0.6054,2.535,24.119999999999997,0.27123287671232876,10.0,17.0,1.0,6.0,3.0,,2.0,2.0,16.0,,,3.0,11.0,6.0,3.0,3.0,2.0,1.0,2.0,4.0,,3.0,13.0,1.0,3.0,,5.0,0.7272727272727273,0.8,0.5,0.10377358490566038,0.038461538461538464,0.03488372093023256,0.05454545454545454,0.06666666666666667,0.12,0.19047619047619047,0.425,0.5882352941176471,0.6666666666666666,0.7,0.025,0.46153846153846156,0.46153846153846156,1.0,,0.2727272727272727,0.6163000000000001,2.0,2.0,4.0,6.0,1.0,,2.0,1.0,,,9.0,2.0,,2.0,6.0,4.0,7.0,1.0,3.0,14.0,,2.0,,,,,3.0,1.0,,,,1.0,1.0,13.0,1.0,6.0,10.0,9.0,1.0,10.0,4.0,14.0,,0.25,1.0,0.5714285714285714,0.5,0.5,0.6,0.5384615384615384,,0.1,0.11764705882352941,,,,0.14285714285714285,0.031914893617021274,0.0425531914893617,,0.0625,,0.4,1.0,1.0,1.0,0.5,1.0,0.5,,,,,0.5454545454545454,0.6666666666666666,0.3333333333333333,,0.13333333333333333,0.24,0.10344827586206896,0.2413793103448276,,2.0,1.0,2.0,1.0,1.0,0.05263157894736842,0.5,,,,,,,,,,,,,,,,True,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,8741.0,146.0,-41.0,299.0,301,74.0,86,34.0,600,9.0,15.0,,,1.0,1.0,25.0,37.0,,1.0,53.0,359,1.0,6.0,,,,6.0,7.0,4.0,20.0,5.0,21.0,33.0,14.0,74.0,,,,0.6756756756756757,0.6578947368421053,0.6463414634146342,0.02631578947368421,14.970059880239521,0.08196721311475409,0.13548387096774195,0.06382978723404255,0.39473684210526316,0.6,0.6428571428571429,,0.02631578947368421,,,,0.2,0.6052631578947368,,0.49595405405405407,0.366325,3.7405405405405405,61.4,0.24749163879598662,16.0,22.0,,,,,3.0,,44.0,1.0,,2.0,16.0,12.0,4.0,,3.0,2.0,6.0,9.0,3.0,7.0,13.0,,1.0,,1.0,0.88,0.88,0.3333333333333333,0.1702127659574468,0.03076923076923077,0.07692307692307693,0.021739130434782608,0.2037037037037037,0.18181818181818182,0.05555555555555555,0.5789473684210527,0.7272727272727273,0.8421052631578947,0.9375,,,,,,,0.3625,2.0,3.0,1.0,1.0,,,,,,,3.0,2.0,,1.0,5.0,2.0,4.0,,1.0,5.0,,4.0,,2.0,,1.0,9.0,,,4.0,,1.0,4.0,8.0,2.0,4.0,5.0,4.0,,5.0,4.0,5.0,,,0.6666666666666666,0.5,0.6666666666666666,0.4,0.625,0.4166666666666667,,0.10810810810810811,0.13636363636363635,0.06666666666666667,,,,0.11538461538461539,0.10526315789473684,0.08,0.14285714285714285,,0.8,,,,1.0,0.6666666666666666,,,,,,0.2,1.0,,,0.1,0.10256410256410256,0.09433962264150944,0.09433962264150944,,,2.0,,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.05263157894736842,0.7777777777777778,,,,,,,True,,
202331,1610612760,Paul George,Paul George,202331,OKC,9117.0,152.0,-13.0,317.0,316,82.0,100,34.0,633,2.0,10.0,12.0,6.0,27.0,7.0,25.0,43.0,12.0,39.0,111.0,367,8.0,30.0,30.0,27.0,6.0,8.0,14.0,4.0,36.0,13.0,26.0,31.0,29.0,82.0,0.8333333333333334,0.3076923076923077,0.3076923076923077,0.5813953488372093,0.524390243902439,0.5729166666666666,0.47560975609756095,31.90883190883191,0.19696969696969696,0.16352201257861634,0.18,0.12195121951219512,0.2,0.2857142857142857,0.14634146341463414,0.32926829268292684,0.2222222222222222,0.23076923076923078,0.6666666666666666,0.4117647058823529,0.7073170731707317,0.2222222222222222,0.5125146341463415,0.5047088235294117,8.090697674418605,24.843589743589742,0.2586750788643533,11.0,19.0,14.0,6.0,1.0,4.0,5.0,6.0,20.0,6.0,4.0,2.0,13.0,5.0,4.0,,11.0,6.0,5.0,16.0,4.0,6.0,14.0,,2.0,,1.0,0.4,0.4,0.6875,0.13978494623655913,0.028985507246376812,0.0273972602739726,0.02127659574468085,0.22,0.08695652173913043,,0.23170731707317074,0.5789473684210527,0.7333333333333333,0.36363636363636365,0.17073170731707318,0.5,0.5,1.0,0.36363636363636365,0.058823529411764705,0.438,,1.0,2.0,5.0,12.0,1.0,2.0,,2.0,2.0,25.0,4.0,3.0,2.0,19.0,4.0,9.0,2.0,17.0,31.0,6.0,7.0,1.0,4.0,1.0,1.0,2.0,,1.0,4.0,1.0,5.0,,33.0,,8.0,1.0,1.0,,1.0,1.0,31.0,0.5,0.25,0.8,0.4444444444444444,0.7727272727272727,0.4117647058823529,0.7916666666666666,0.5555555555555556,0.02564102564102564,0.16279069767441862,0.21052631578947367,0.3,,0.037037037037037035,,0.025974025974025976,,0.07692307692307693,0.25,0.02702702702702703,1.0,0.8571428571428571,0.8571428571428571,0.4166666666666667,0.09090909090909091,,0.18181818181818182,0.5,1.0,0.5,1.0,0.29411764705882354,0.4,,0.2857142857142857,0.11956521739130435,0.1568627450980392,0.17117117117117117,0.27927927927927926,1.0,,1.0,4.0,4.0,4.0,,,,1.0,1.0,,,,0.14285714285714285,0.045454545454545456,0.5,1.0,3.0,1.0,2.0,3.0,0.07317073170731707,True,,
202693,1610612760,Markieff Morris,Markieff Morris,202693,OKC,156.0,3.0,,5.0,5,,1,2.0,10,,,,,,,,1.0,,,2.0,2,,,,,,,,,,,,2.0,1.0,,,,,,,0.5,,28.57142857142857,,,,,,,,,,,,,1.0,,0.7197,,0.6,,,,1.0,,,,,1.0,,,,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,0.5,0.3333333333333333,0.6666666666666666,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203471,1610612760,Dennis Schroder,Dennis Schroder,203471,OKC,5715.0,95.0,-24.0,201.0,199,97.0,104,25.0,400,4.0,6.0,1.0,5.0,12.0,6.0,11.0,19.0,5.0,13.0,45.0,233,7.0,20.0,15.0,12.0,5.0,6.0,11.0,3.0,28.0,6.0,7.0,8.0,7.0,97.0,1.0,0.38461538461538464,0.38461538461538464,0.5789473684210527,0.578125,0.5921052631578947,0.40625,17.69911504424779,0.15,0.08139534883720931,0.16129032258064516,0.1875,0.6666666666666666,0.6666666666666666,0.03125,0.375,0.4166666666666667,0.4166666666666667,1.0,0.375,0.59375,0.4166666666666667,0.4987580645161291,0.5064433333333332,9.884210526315789,25.846153846153847,0.48258706467661694,2.0,6.0,7.0,,1.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,6.0,,1.0,,1.0,0.09090909090909091,0.09090909090909091,0.5,0.021739130434782608,0.022222222222222223,0.01020408163265306,0.030303030303030304,,,0.1,0.1875,0.3333333333333333,0.4,,0.21875,,,,0.5,0.0625,0.49140000000000006,,1.0,1.0,4.0,5.0,,,,2.0,1.0,8.0,1.0,2.0,,8.0,4.0,9.0,1.0,6.0,17.0,,1.0,,3.0,1.0,1.0,,,,2.0,1.0,,,12.0,,5.0,,,,,,17.0,1.0,0.14285714285714285,0.5,0.4444444444444444,1.0,0.34375,1.0,0.425,,0.05263157894736842,0.16666666666666666,,,,,,,,0.1111111111111111,,,0.7142857142857143,0.7142857142857143,0.2,0.25,,,,,1.0,1.0,0.25,0.25,,0.16666666666666666,0.13513513513513514,0.20833333333333334,0.17777777777777778,0.37777777777777777,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,15.0,,-3.0,,1,,1,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
