EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG3M,Points,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,Blocked2s,BlockedShortMidRange,Blocks,DefArc3ReboundPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsUnassisted2s,TwoPtAssists,ShortMidRangeAssists,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,on,Corner3Assists,Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,AtRimAssists,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LostBallSteals,Travels,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FTOffRebounds,SecondChanceTurnovers,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,HeaveAttempts,Charge Fouls,BlockedLongMidRange,3pt And 1 Free Throw Trips
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,214.0,4,4,7,7,6,4,2.0,14,2.0,1.0,1.0,2.0,1.0,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6,0.3333333333333333,33.333333333333336,0.3333333333333333,0.2,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42911666666666665,0.487,0.42911666666666665,7.0,27.8,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,292.0,5,3,9,10,8,7,2.0,19,1.0,1.0,1.0,2.0,1.0,7,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,2.0,,8,0.3333333333333333,27.272727272727273,,0.2,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43475,,0.43475,10.7,27.5,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.2,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,183.0,3,-1,6,7,5,7,1.0,13,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627823,1610612743,Juancho Hernangomez,Juancho Hernangomez,1627823,DEN,225.0,4,3,7,7,6,4,2.0,14,,,,,,5,,,,,,,,,,,1.0,,6,,,,,,,,,,,,,,,,0.8571428571428571,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629020,1610612743,Jarred Vanderbilt,Jarred Vanderbilt,1629020,DEN,292.0,5,3,9,10,8,7,2.0,19,,,,,,7,,,,,,,,,,,1.0,,8,,,,,,,,,,,,,,,,0.8888888888888888,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,0.2,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,123.0,2,2,4,5,4,5,,9,,,,1.0,,2,,1.0,,,,1.0,,2.0,,,,,4,,25.0,,,,,,,,1.0,0.5158,,0.5158,0.6,,1.0,,,,,1.0,,2.0,1.0,,2.0,,,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,131.0,2,1,3,4,3,1,1.0,7,,2.0,2.0,,2.0,5,,,2.0,2.0,,,,,,,,,3,1.0,50.0,,,,,,1.0,1.0,1.0,0.4788,,0.4788,,27.95,1.0,,,1.0,1.0,,1.0,3.0,,1.0,3.0,,3.0,1.0,,,,3.0,,,1.0,0.5,0.5,0.5,,,0.75,0.75,0.75,0.75,,,,,,,,,,0.5,0.5,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,269.0,4,4,10,10,10,9,1.0,20,,,,,,11,,,,,1.0,1.0,,3.0,,,,,10,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,16553.0,276,-7,539,541,185,173,82.0,1080,18.0,33.0,9.0,44.0,46.0,630,7.0,12.0,12.0,33.0,6.0,13.0,5.0,32.0,3.0,10.0,46.0,3.0,185,0.5111111111111111,17.24137931034483,0.015625,0.0353356890459364,0.012048192771084338,0.057692307692307696,0.2,0.36666666666666664,0.375,0.6888888888888889,0.5010177777777778,0.5345307692307693,0.4841791666666666,8.186363636363636,24.499999999999996,0.3432282003710575,7.0,10.0,13.0,2.0,16.0,18.0,108.0,3.0,3.0,21.0,20.0,42.0,13.0,7.0,11.0,36.0,21.0,0.625,0.7692307692307693,0.7777777777777778,0.391304347826087,0.25,0.391304347826087,0.36363636363636365,0.25,0.4777777777777778,0.3125,0.5194174757281553,0.35,0.13580246913580246,0.07692307692307693,0.13278008298755187,0.08695652173913043,0.1,0.3888888888888889,0.4375,0.5714285714285714,0.1111111111111111,0.3939393939393939,0.3939393939393939,0.6923076923076923,0.2222222222222222,0.3939393939393939,0.19444444444444445,21.0,0.13125,0.2,1.0,1.0,1.0,0.14084507042253522,8.0,16.0,2.0,4.0,12.0,7.0,1.0,0.17777777777777778,0.5,0.5333333333333333,0.16666666666666666,0.5,False,1.0,20.0,,3.0,2.0,4.0,1.0,5.0,13.0,3.0,1.0,3.0,3.0,7.0,22.0,3.0,3.0,10.0,5.0,20.0,6.0,12.0,6.0,3.0,6.0,4.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,7.0,3.0,11.0,1.0,22.0,2.0,31.0,4.0,1.0,16.0,1.0,1.0,1.0,0.3,0.42857142857142855,0.4411764705882353,0.475,0.06818181818181818,0.0625,0.1111111111111111,0.42857142857142855,0.18181818181818182,0.013513513513513514,0.02857142857142857,0.045454545454545456,0.10204081632653061,0.10606060606060606,1.0,0.625,0.1,0.1,1.0,0.14444444444444443,0.38461538461538464,0.38461538461538464,1.0,0.23529411764705882,0.5,0.17647058823529413,0.4117647058823529,0.42857142857142855,1.0,0.125,0.3333333333333333,0.1568627450980392,0.2857142857142857,0.18518518518518517,,,,,,,,,,,,,,,,,,,,,,,,,,
1627823,1610612743,Juancho Hernangomez,Juancho Hernangomez,1627823,DEN,647.0,11,3,21,20,7,16,1.0,41,,1.0,1.0,1.0,2.0,20,,,2.0,1.0,,,,,,,2.0,,7,0.6666666666666666,18.181818181818183,,,,,,0.3333333333333333,0.5,1.0,0.4876666666666667,,0.48135,1.9,25.35,0.3333333333333333,,,,,,1.0,3.0,,1.0,3.0,,3.0,,,1.0,2.0,3.0,,,1.0,0.5,0.5,0.5,,,0.5,0.75,0.5,0.75,0.1111111111111111,,0.14285714285714285,,,,,,,,,,,,1.0,1.0,0.2,1.0,,,,0.125,,1.0,,,,,,0.3333333333333333,,,,,False,,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
