EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGA,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,AtRimPctAssisted,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FtPoints,PenaltyFtPoints,DefLongMidRangeReboundPct,PenaltyDefPoss,ShortMidRangeFGM,Fg2aBlocked,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,Turnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGA,SecondChanceCorner3FGA,ShootingFouls,Corner3Frequency,SecondChanceCorner3Frequency,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,SecondChanceFtPoints,OffTwoPtRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Corner3Assists,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,LiveBallTurnoverPct,Corner3FGM,PenaltyCorner3FGA,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,on,SecondChanceAtRimFGA,SecondChanceFG2A,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,Fg3aBlocked,LostBallSteals,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,SecondChanceTurnovers,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,PtsUnassisted3s,Travels,Loose Ball Fouls,Offensive Fouls Drawn,Corner3PctBlocked,OffCorner3ReboundPct,SelfOReb,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted
101181,1610612765,Jose Calderon,Jose Calderon,101181,DET,226.0,4,1.0,8,9,8.0,1.0,17,13,2.0,1.0,3.0,1.0,1.0,1.0,7.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629017,1610612765,Khyri Thomas,Khyri Thomas,1629017,DET,549.0,9,6.0,18,18,17.0,1.0,36,15,,,,,,,,17.0,0.9444444444444444,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,9.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,9.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,0.75,0.75,0.75,1.5,0.75,0.75,1.5,0.75,0.3333333333333333,31.57894736842105,0.3333333333333333,0.125,0.5,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,0.5,0.5,0.5,0.4919416666666667,0.65205,0.4919416666666667,0.3333333333333333,1.0,13.399999999999999,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202720,1610612765,Jon Leuer,Jon Leuer,202720,DET,292.0,5,1.0,10,11,10.0,1.0,21,13,,,,,,,,10.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,2.0,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,2.0,1.0,1.0,,,,,,0.5,0.5,0.5,,0.5,0.5,,0.5,,18.181818181818183,,,,0.5,1.0,1.0,,,,,,,,,,,,0.5,1.0,,,0.5,,0.54915,,0.54915,,1.0,7.15,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203922,1610612765,Glenn Robinson III,Glenn Robinson III,203922,DET,292.0,5,1.0,10,11,10.0,1.0,21,13,1.0,,1.0,,,1.0,2.0,10.0,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,,1.0,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,0.5,,0.5,1.0,18.181818181818183,1.0,0.25,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,0.50445,,0.50445,,1.0,,27.6,,,1.0,2.0,,1.0,,,0.5,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612765,Zaza Pachulia,Zaza Pachulia,2585,DET,1302.0,22,1.0,45,46,21.0,4.0,91,42,,,,,,,,21.0,0.4666666666666667,,,,,1.0,4.0,,,,,,,2.0,6.0,,,5.0,,,,1.0,3.0,,,3.0,4.0,,,,,1.0,8.0,9.0,,,3.0,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.35714285714285715,,0.375,,16.3265306122449,0.125,0.30434782608695654,0.2,,,,0.6666666666666666,0.25,0.25,1.0,,,,,,,,,,,,,,0.39461666666666667,,0.37609999999999993,,0.6,14.233333333333334,,2.0,3.0,3.0,2.0,,,,0.3333333333333333,,,1.0,1.0,,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.4,0.42857142857142855,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627748,1610612765,Thon Maker,Thon Maker,1627748,DET,337.0,6,2.0,13,13,,1.0,26,10,,,,,,,,,,1.0,1.0,,,,,,3.0,,,,,1.0,1.0,,4.0,2.0,,1.0,,,,,,,2.0,,,3.0,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,0.2,,,0.2,,,0.8,35.71428571428571,,0.16666666666666666,,0.2,1.0,1.0,,,,,0.6,,,,,,,,,,,1.0,,0.56942,0.61695,,,,1.3,25.8,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,0.2,0.25,,,,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628379,1610612765,Luke Kennard,Luke Kennard,1628379,DET,1010.0,17,,35,35,11.0,3.0,70,29,1.0,,1.0,,,1.0,2.0,11.0,0.3142857142857143,,,,,2.0,3.0,3.0,3.0,,,1.0,1.0,2.0,4.0,3.0,3.0,14.0,,,,1.0,1.0,1.0,1.0,5.0,2.0,2.0,9.0,3.0,3.0,2.0,4.0,4.0,,,5.0,0.5,0.5,1.0,1.0,,1.0,1.0,0.5,1.0,0.9285714285714286,,1.25,0.875,,1.25,0.42857142857142855,26.31578947368421,0.2857142857142857,0.15789473684210525,0.4,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,1.0,1.0,1.0,,,,,,0.5,1.0,0.42857142857142855,1.0,0.45027142857142854,,0.468875,,0.35714285714285715,14.15,25.96666666666667,1.0,2.0,3.0,2.0,,1.0,,0.14285714285714285,0.125,0.2,1.0,,,5.0,,,,1.0,1.0,,2.0,2.0,,,,,,0.5,,0.08333333333333333,0.09090909090909091,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201961,1610612765,Wayne Ellington,Wayne Ellington,201961,DET,509.0,8,-6.0,18,20,4.0,2.0,38,18,,,,,,,,4.0,0.2222222222222222,,,,,,,,2.0,,1.0,,2.0,,,,2.0,2.0,,1.0,2.0,,,,2.0,2.0,,,,2.0,,1.0,2.0,3.0,,,2.0,,,,,,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,1.0,15.0,0.2,0.16666666666666666,,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,0.48075,0.59685,0.48075,1.0,1.0,,26.9,,,1.0,2.0,,,,,,,2.0,2.0,1.0,5.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,2.0,1.0,0.14285714285714285,0.08333333333333333,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202397,1610612765,Ish Smith,Ish Smith,202397,DET,952.0,16,2.0,33,32,13.0,3.0,65,23,3.0,3.0,6.0,2.0,1.0,1.0,15.0,13.0,0.3939393939393939,,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,11.11111111111111,,0.05263157894736842,,0.5,,,0.5,,,,,,,,,,,1.0,,,,0.5,,0.3665,,0.3327,,,10.45,,,,,,,,,,,,,,,3.0,,,,1.0,,,,2.0,,,,,,,,0.07692307692307693,0.08333333333333333,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204038,1610612765,Langston Galloway,Langston Galloway,204038,DET,793.0,13,1.0,27,25,11.0,3.0,52,22,,1.0,1.0,1.0,,,3.0,11.0,0.4074074074074074,,1.0,,1.0,,,,,,,,,,1.0,1.0,3.0,3.0,,,,,1.0,,2.0,,,,3.0,,,1.0,2.0,3.0,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,0.375,,,0.375,,,0.75,16.666666666666668,0.2,0.14285714285714285,0.25,0.25,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,0.5837,,0.5813166666666666,,,2.0,24.2,,2.0,,,,,,,,,,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,0.1111111111111111,,,,,3.0,,2.0,0.75,,,,,,,0.07142857142857142,,,,1.0,1.0,,,,,1.0,1.0,2.0,1.0,0.125,0.2,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
