EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3FGM,Charge Fouls Drawn,PenaltyCorner3Accuracy,on,Corner3PctBlocked
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,151.0,3.0,-1.0,4,5,9,8.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,25243.0,421.0,39.0,853,853,1706,904.0,26.0,61.0,84.0,0.1319796954314721,0.1258741258741259,0.1320754716981132,251.0,189.0,112.0,58.0,87.0,9.0,13.0,20.0,27.0,14.0,29.0,72.0,116.0,23.0,167.0,10.0,16.0,1.0,21.0,24.0,37.0,6.0,54.0,80.0,64.0,14.0,6.0,46.0,26.0,72.0,19.0,7.0,35.0,5.0,6.0,170.0,3.0,20.0,28.0,7.0,23.0,6.0,15.0,8.0,7.0,20.0,4.0,11.0,12.0,2.0,9.0,1.0,3.0,32.0,3.0,9.0,21.0,45.0,1.0,2.0,44.0,3.0,6.0,40.0,6.0,15.0,8.0,6.0,6.0,4.0,4.0,2.0,2.0,12.0,8.0,1.0,54.0,250.0,4.0,3.0,0.5555555555555556,0.6153846153846154,0.6206896551724138,0.625,0.6486486486486487,0.6206896551724138,0.625,0.6486486486486487,0.6278195488721805,0.6176470588235294,0.5869565217391305,0.05172413793103448,0.05747126436781609,0.034482758620689655,16.80244399185336,0.625,0.3888888888888889,0.1206896551724138,0.08733624454148471,0.017964071856287425,0.05808080808080808,0.06666666666666667,0.125,0.058823529411764705,0.024193548387096774,0.08695652173913043,0.125,0.18181818181818182,0.13157894736842105,0.16216216216216217,0.6666666666666666,0.75,0.6666666666666666,0.7073170731707317,0.5689655172413793,0.25,0.4827586206896552,0.5,0.5,0.8125,0.6923076923076923,0.3333333333333333,0.7297297297297297,0.7407407407407407,0.75,0.5559508620689655,0.5278153846153847,0.573281081081081,0.12,0.12,0.12574850299401197,0.32335329341317365,2.9129310344827593,0.29425556858147717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,20985.0,350.0,51.0,706,711,1417,732.0,37.0,81.0,90.0,0.22289156626506024,0.21329639889196675,0.23703703703703705,160.0,118.0,86.0,10.0,22.0,,4.0,3.0,6.0,12.0,31.0,33.0,72.0,18.0,138.0,,6.0,1.0,7.0,7.0,11.0,4.0,27.0,26.0,40.0,,7.0,31.0,7.0,38.0,4.0,3.0,16.0,11.0,4.0,83.0,5.0,4.0,40.0,4.0,9.0,5.0,9.0,6.0,3.0,9.0,1.0,5.0,7.0,2.0,4.0,,3.0,16.0,1.0,2.0,16.0,25.0,,1.0,15.0,1.0,,21.0,2.0,7.0,3.0,5.0,1.0,1.0,3.0,,,6.0,3.0,,25.0,159.0,,1.0,0.3939393939393939,0.3939393939393939,0.4583333333333333,,0.6363636363636364,0.46511627906976744,0.21428571428571427,0.4423076923076923,0.5,0.23333333333333334,0.48214285714285715,0.09722222222222222,0.13636363636363635,0.0967741935483871,18.95910780669145,0.5625,0.3076923076923077,0.20512820512820512,0.02072538860103627,0.03875968992248062,0.027950310559006212,0.012987012987012988,0.04,,0.021505376344086023,0.19230769230769232,0.17857142857142858,0.30303030303030304,0.16129032258064516,0.07142857142857142,0.5,0.17054263565891473,0.45454545454545453,0.5263157894736842,0.6,0.24031007751937986,0.3870967741935484,0.42857142857142855,0.3333333333333333,0.2857142857142857,,,0.23076923076923078,0.5,0.6124031007751938,0.5010717054263566,0.562785,0.528876923076923,0.05925925925925926,0.09090909090909091,0.050724637681159424,0.1956521739130435,8.929166666666667,0.22662889518413598,11.0,19.0,5.0,16.0,1.0,3.0,4.0,13.0,41.0,1.0,5.0,3.0,11.0,18.0,57.0,2.0,8.0,3.0,15.0,54.0,41.0,13.0,1.0,1.0,2.0,1.0,1.0,0.3157894736842105,0.25,0.2,0.3157894736842105,0.4418604651162791,0.05263157894736842,0.08333333333333333,0.14728682170542637,0.5789473684210527,0.6111111111111112,0.2727272727272727,0.12403100775193798,0.3125,0.3125,1.0,0.3178294573643411,0.3170731707317073,0.3170731707317073,1.0,0.21428571428571427,0.3333333333333333,1.0,0.35714285714285715,0.2,1.0,0.15384615384615385,0.4230769230769231,0.2727272727272727,0.3170731707317073,0.017241379310344827,25.119298245614043,,,,,,,,,,,,,True,
202710,1610612755,Jimmy Butler,Jimmy Butler,202710,PHI,18799.0,313.0,73.0,631,630,1261,643.0,18.0,31.0,46.0,0.12,0.09422492401215805,0.11570247933884298,145.0,100.0,82.0,19.0,26.0,5.0,6.0,7.0,7.0,22.0,37.0,43.0,82.0,37.0,156.0,8.0,12.0,4.0,23.0,9.0,18.0,15.0,45.0,36.0,50.0,10.0,3.0,22.0,20.0,42.0,13.0,7.0,13.0,4.0,5.0,104.0,6.0,8.0,13.0,,15.0,4.0,11.0,8.0,3.0,7.0,,6.0,5.0,,1.0,,,12.0,,1.0,6.0,14.0,2.0,,30.0,3.0,,41.0,3.0,13.0,5.0,4.0,1.0,1.0,2.0,,1.0,5.0,3.0,,45.0,145.0,,5.0,0.4186046511627907,0.47368421052631576,0.524390243902439,0.6666666666666666,0.5,0.5085470085470085,0.59375,0.5172413793103449,0.5783582089552238,0.6388888888888888,0.625,0.036585365853658534,,0.08108108108108109,20.137931034482758,0.5833333333333334,,0.07262569832402235,0.045454545454545456,0.05128205128205128,0.04778156996587031,0.045454545454545456,0.04285714285714286,0.05,0.056179775280898875,0.08450704225352113,0.05128205128205128,0.1,0.13793103448275862,0.07142857142857142,0.6,0.2222222222222222,0.7307692307692307,0.7307692307692307,0.47368421052631576,0.3162393162393162,0.5945945945945946,0.6470588235294118,0.3181818181818182,0.375,0.8333333333333334,,0.2413793103448276,1.0,0.5213675213675214,0.4843297413793104,0.5119857142857143,0.48401607142857145,0.12403100775193798,0.14130434782608695,0.14743589743589744,0.28846153846153844,8.690243902439025,0.22979397781299524,2.0,19.0,4.0,12.0,,2.0,1.0,7.0,23.0,1.0,2.0,4.0,10.0,11.0,35.0,1.0,4.0,4.0,11.0,24.0,22.0,7.0,3.0,3.0,1.0,,0.7272727272727273,0.3142857142857143,0.25,0.36363636363636365,0.3235294117647059,0.29914529914529914,,0.03571428571428571,0.1623931623931624,0.10526315789473684,0.10526315789473684,1.0,0.10256410256410256,0.3333333333333333,0.3333333333333333,1.0,0.19658119658119658,0.30434782608695654,0.3181818181818182,0.5714285714285714,0.125,,,0.125,0.5,1.0,0.034482758620689655,0.3448275862068966,0.4,0.3181818181818182,0.08108108108108109,25.714285714285715,9.0,1.0,1.0,1.0,1.0,1.0,0.02857142857142857,0.043478260869565216,0.05555555555555555,,,,True,
203516,1610612755,James Ennis III,James Ennis III,203516,PHI,8292.0,138.0,-11.0,274,276,550,309.0,9.0,14.0,21.0,0.140625,0.10687022900763359,0.09803921568627451,94.0,68.0,37.0,12.0,14.0,2.0,3.0,3.0,3.0,,3.0,13.0,19.0,10.0,48.0,2.0,3.0,,4.0,3.0,5.0,3.0,12.0,18.0,8.0,4.0,3.0,8.0,1.0,9.0,1.0,,3.0,4.0,1.0,19.0,4.0,3.0,5.0,,7.0,,3.0,1.0,2.0,5.0,,3.0,1.0,,2.0,,,6.0,1.0,2.0,11.0,20.0,1.0,,14.0,,1.0,14.0,2.0,8.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,,12.0,93.0,,,0.6923076923076923,0.8181818181818182,0.6842105263157895,0.6666666666666666,0.6,0.5,0.5,0.45,0.5454545454545454,0.5,0.5454545454545454,0.15789473684210525,0.07142857142857142,0.6666666666666666,15.822784810126581,0.8333333333333334,,0.07462686567164178,0.039473684210526314,0.07547169811320754,0.05426356589147287,0.03125,0.07142857142857142,,0.10810810810810811,0.07692307692307693,0.09523809523809523,0.05,0.3076923076923077,,1.0,0.3684210526315789,0.8571428571428571,0.9230769230769231,0.6666666666666666,0.07894736842105263,,,,0.75,0.6666666666666666,,0.3,1.0,0.868421052631579,0.5368684210526317,0.43179999999999996,0.5261549999999999,0.18181818181818182,0.32,0.08333333333333333,0.25,4.221052631578948,0.34306569343065696,1.0,2.0,2.0,8.0,,,1.0,2.0,11.0,,1.0,,4.0,4.0,19.0,,1.0,1.0,5.0,12.0,11.0,2.0,,,,,1.0,0.21052631578947367,,0.2,0.21052631578947367,0.5,,,0.05263157894736842,0.5,0.5,1.0,0.21052631578947367,0.25,0.25,1.0,0.2894736842105263,0.18181818181818182,0.18181818181818182,1.0,,,,0.25,,,0.1,0.4,,0.18181818181818182,,24.66842105263158,,,,,,,,,,1.0,3.0,1.0,True,
1626246,1610612755,Boban Marjanovic,Boban Marjanovic,1626246,PHI,2198.0,37.0,-18.0,81,79,160,102.0,3.0,8.0,13.0,0.15789473684210525,0.22857142857142856,0.2,35.0,13.0,17.0,3.0,5.0,2.0,2.0,,1.0,,2.0,7.0,12.0,5.0,19.0,3.0,3.0,3.0,9.0,2.0,5.0,2.0,6.0,8.0,6.0,2.0,2.0,1.0,,1.0,,,,,1.0,2.0,3.0,2.0,5.0,,5.0,,1.0,,1.0,1.0,,1.0,4.0,,,,1.0,5.0,1.0,1.0,7.0,11.0,,,7.0,4.0,,8.0,,2.0,2.0,1.0,,,1.0,,,1.0,1.0,,6.0,35.0,,2.0,0.5714285714285714,0.6666666666666666,0.5833333333333334,1.0,0.4,0.5833333333333334,1.0,0.4,0.59375,0.75,0.42857142857142855,0.16666666666666666,0.2,0.5,21.21212121212121,0.2,,0.3125,0.07692307692307693,0.15789473684210525,0.1111111111111111,0.2857142857142857,,,0.16666666666666666,0.25,0.375,0.25,,,1.0,0.4166666666666667,0.6,0.75,0.3333333333333333,0.16666666666666666,,,,0.6666666666666666,1.0,,0.2,,0.4166666666666667,0.4988083333333333,0.48755,0.46218000000000004,0.14285714285714285,0.14285714285714285,0.47368421052631576,0.3157894736842105,8.766666666666667,0.43209876543209874,4.0,5.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,0.14285714285714285,0.4166666666666667,0.8,0.8,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628413,1610612755,Jonah Bolden,Jonah Bolden,1628413,PHI,1851.0,31.0,,63,61,124,66.0,2.0,5.0,9.0,0.16666666666666666,0.21739130434782608,,34.0,17.0,13.0,1.0,3.0,1.0,1.0,1.0,2.0,,,1.0,3.0,1.0,12.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,3.0,,3.0,3.0,,4.0,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,3.0,,2.0,2.0,5.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,6.0,34.0,,,,,0.3333333333333333,1.0,0.5,0.39285714285714285,0.5,0.5,0.4,0.5,0.5,,,,23.684210526315788,0.6666666666666666,,0.2727272727272727,0.1875,,0.09375,0.125,,0.5,,0.3333333333333333,0.3333333333333333,0.2,0.5,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,,,,0.5,1.0,,0.4,0.5,1.0,0.5020428571428571,0.47609999999999997,0.49121,0.06666666666666667,0.25,0.25,0.5,2.8333333333333335,0.5396825396825397,,,1.0,2.0,,,,2.0,9.0,,1.0,1.0,3.0,3.0,11.0,,1.0,1.0,3.0,9.0,9.0,2.0,,,,,1.0,0.2727272727272727,,0.3333333333333333,0.2727272727272727,0.7857142857142857,,,,,,,0.14285714285714285,0.5,0.5,1.0,0.6428571428571429,0.2222222222222222,0.2222222222222222,1.0,,,,0.5,,,,0.6,0.3333333333333333,0.2222222222222222,,25.990909090909096,,,,1.0,,,,,0.5,,,,True,
200755,1610612755,JJ Redick,JJ Redick,200755,PHI,19140.0,319.0,26.0,655,648,1303,694.0,6.0,14.0,16.0,0.039735099337748346,0.0425531914893617,0.04918032786885246,189.0,152.0,80.0,3.0,3.0,,,,,2.0,6.0,16.0,33.0,17.0,139.0,,,,6.0,3.0,12.0,11.0,38.0,30.0,2.0,,,13.0,5.0,18.0,5.0,,10.0,3.0,,41.0,1.0,1.0,8.0,,2.0,,1.0,1.0,,6.0,2.0,2.0,13.0,4.0,4.0,2.0,1.0,19.0,,9.0,11.0,27.0,,1.0,19.0,,3.0,20.0,1.0,2.0,3.0,3.0,,,2.0,,,3.0,2.0,,38.0,189.0,,2.0,0.9375,0.9375,0.48484848484848486,,0.25,0.5700934579439252,0.6,0.45,0.5973451327433629,0.6,0.5294117647058824,,,,17.694369973190348,0.3157894736842105,,0.0449438202247191,0.005952380952380952,0.007575757575757576,0.006666666666666667,,,0.02631578947368421,0.010101010101010102,0.04225352112676056,0.04938271604938271,0.038461538461538464,,,0.6666666666666666,0.028037383177570093,1.0,1.0,1.0,0.056074766355140186,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.719626168224299,0.5083135514018692,0.54955,0.47179666666666675,0.03636363636363636,0.058823529411764705,0.04316546762589928,0.2733812949640288,15.800000000000002,0.2885496183206107,11.0,24.0,9.0,19.0,1.0,2.0,3.0,21.0,55.0,1.0,3.0,5.0,15.0,30.0,74.0,2.0,5.0,7.0,18.0,87.0,55.0,21.0,4.0,2.0,1.0,,0.9666666666666667,0.40540540540540543,0.4,0.3888888888888889,0.40540540540540543,0.6915887850467289,,,0.22429906542056074,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.17757009345794392,0.47368421052631576,0.47368421052631576,1.0,0.514018691588785,0.38181818181818183,0.38181818181818183,0.9523809523809523,0.4,0.5,1.0,0.6,0.3333333333333333,1.0,0.1,0.5,0.3333333333333333,0.38181818181818183,0.02631578947368421,25.50810810810811,3.0,,,,,5.0,,,,2.0,,0.6666666666666666,True,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,7421.0,124.0,-28.0,252,255,507,299.0,8.0,16.0,19.0,0.13793103448275862,0.13675213675213677,0.14583333333333334,145.0,117.0,41.0,2.0,2.0,1.0,1.0,,,3.0,5.0,6.0,9.0,2.0,38.0,2.0,2.0,2.0,6.0,1.0,2.0,,14.0,10.0,2.0,,,3.0,1.0,4.0,1.0,,3.0,,,9.0,1.0,2.0,8.0,,3.0,,3.0,2.0,1.0,2.0,1.0,2.0,3.0,,,1.0,,5.0,1.0,4.0,5.0,14.0,,1.0,3.0,,,2.0,,1.0,,,,,,,,,,,14.0,144.0,3.0,,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,0.5,0.5142857142857142,0.5,0.3888888888888889,0.5277777777777778,0.6,0.3888888888888889,,,,13.712374581939798,0.4,,0.13559322033898305,0.029850746268656716,0.02040816326530612,0.02586206896551724,0.08,,,0.02631578947368421,0.125,0.15789473684210525,0.125,0.1,,,0.05714285714285714,1.0,1.0,0.5,0.14285714285714285,0.6,0.6,1.0,0.25,1.0,,,,0.8,0.5063500000000001,0.37444999999999995,0.5079277777777776,0.027777777777777776,0.1,0.15789473684210525,0.3684210526315789,8.799999999999999,0.5753968253968254,1.0,2.0,3.0,8.0,,,6.0,5.0,18.0,,2.0,1.0,10.0,8.0,26.0,,2.0,4.0,16.0,24.0,18.0,5.0,1.0,,,,1.0,0.3076923076923077,,0.25,0.3076923076923077,0.7428571428571429,,,0.05714285714285714,0.5,0.5,1.0,0.22857142857142856,0.375,0.375,1.0,0.5142857142857142,0.2777777777777778,0.2777777777777778,1.0,,,,0.5,,,0.3333333333333333,0.5555555555555556,0.1,0.2777777777777778,,25.184615384615388,,,,,,,,,,3.0,,0.5,True,
203613,1610612755,Jonathon Simmons,Jonathon Simmons,203613,PHI,627.0,10.0,-18.0,22,23,45,34.0,,,1.0,,,,13.0,13.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,2.0,,2.0,1.0,1.0,,2.0,1.0,2.0,,2.0,,2.0,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,13.0,,,,,0.5,1.0,0.5,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,,,,13.333333333333334,,,,0.1111111111111111,,0.05263157894736842,0.3333333333333333,,,,,,,,0.3333333333333333,,0.5,0.5,0.5,,,,,,0.5,1.0,,0.6666666666666666,0.5,1.0,0.5837625,0.55445,0.5815,,,1.0,1.0,1.0,0.5909090909090909,,,,1.0,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,0.5,,,,,,,0.25,,,,0.25,,,,,,,0.5,,,,0.3333333333333333,,,,24.75,,,,,,,,,,,,,True,
