EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,DefRebounds,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,on,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShortMidRangeFGM,Fg2aBlocked,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,AtRimPctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls Drawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedShortMidRange,OffShortMidRangeReboundPct
1628388,1610612754,TJ Leaf,TJ Leaf,1628388,IND,96.0,2,5,4,3,4,3,1,7,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4,0.5,1.0,0.5,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.618,0.618,0.5,0.5,1.0,1.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,96.0,2,5,4,3,4,3,1,7,,,,,,,,,,,,,2.0,,,,,,4,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,96.0,2,5,4,3,4,3,1,7,,,,,3.0,,,,,3.0,,,,,,,,3.0,4,1.5,,1.5,20.0,,,,,,,1.0,0.53145,0.53145,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203124,1610612754,Kyle O'Quinn,Kyle O'Quinn,203124,IND,96.0,2,5,4,3,4,3,1,7,,,,,,,,,,,,,,,,,,,4,,,,20.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,96.0,2,5,4,3,4,3,1,7,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,7555.0,126,-21,253,257,54,56,22,510,9.0,2.0,21.0,8.0,39.0,1.0,8.0,4.0,,6.0,3.0,4.0,25.0,,10.0,13.0,7.0,6.0,54,0.47560975609756095,0.8,0.5,15.827338129496404,0.038461538461538464,0.031007751937984496,0.1111111111111111,,0.2571428571428571,0.3333333333333333,0.6571428571428571,0.5114114285714285,0.5486333333333333,0.17073170731707318,0.25925925925925924,0.20512820512820512,0.15384615384615385,10.785714285714286,0.2134387351778656,9.0,21.0,0.13432835820895522,0.16071428571428573,0.10526315789473684,0.23809523809523808,2.0,12.0,,2.0,3.0,14.0,,2.0,,12.0,2.0,0.21428571428571427,,0.21428571428571427,0.44285714285714284,0.5,0.4,0.34285714285714286,0.16666666666666666,0.16666666666666666,0.3333333333333333,,0.16666666666666666,25.785714285714285,1.0,,3.0,1.0,0.3333333333333333,False,6.0,1.0,2.0,2.0,1.0,5.0,11.0,1.0,2.0,1.0,1.0,11.0,273.0,2.0,3.0,1.0,1.0,3.0,20.0,2.0,9.0,2.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,16.0,1.0,9.0,3.0,1.0,2.0,1.0,7.0,14.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,4.0,1.0,0.9090909090909091,1.0,1.0,1.0,0.5238095238095238,0.6666666666666666,0.75,0.875,0.42857142857142855,0.2,0.0196078431372549,0.022222222222222223,0.07407407407407407,0.19444444444444445,0.2222222222222222,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.02857142857142857,0.3142857142857143,0.45454545454545453,0.45454545454545453,1.0,0.05714285714285714,0.5,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,1.0,0.47489999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,5766.0,96,-33,183,182,40,36,21,365,9.0,2.0,25.0,9.0,34.0,3.0,7.0,7.0,5.0,7.0,6.0,7.0,29.0,,11.0,14.0,6.0,7.0,40,0.4722222222222222,0.7,0.3181818181818182,20.098039215686274,0.08823529411764706,0.0673076923076923,0.14705882352941177,,0.3103448275862069,0.25,0.4482758620689655,0.4587689655172413,0.42924375000000003,0.17142857142857143,0.1935483870967742,0.20588235294117646,0.20588235294117646,9.84,0.2185792349726776,11.0,22.0,0.22,0.2441860465116279,0.2777777777777778,0.21428571428571427,1.0,3.0,,1.0,1.0,4.0,,1.0,,3.0,1.0,0.25,,0.25,0.43103448275862066,0.125,0.13793103448275862,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.125,,0.3333333333333333,25.5,4.0,4.0,5.0,1.0,0.8,False,6.0,2.0,3.0,1.0,6.0,3.0,10.0,,1.0,,,11.0,196.0,2.0,3.0,,,1.0,12.0,10.0,3.0,4.0,9.0,7.0,16.0,7.0,,6.0,,39.0,1.0,10.0,1.0,,1.0,,2.0,12.0,3.0,,,,1.0,,1.0,1.0,3.0,0.5454545454545454,0.6666666666666666,1.0,,0.44,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.25,0.2777777777777778,0.027777777777777776,,0.16666666666666666,0.26666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.20689655172413793,0.3448275862068966,0.3,0.3,1.0,0.034482758620689655,,,,1.0,1.0,0.6666666666666666,,,,0.5,0.5910666666666666,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.16666666666666666,0.045454545454545456,0.16666666666666666,0.3333333333333333,0.4,0.5,,,,,,,,,,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,713.0,12,-8,24,23,5,2,1,47,1.0,1.0,3.0,,2.0,,,1.0,,2.0,,,,,,,,2.0,5,0.25,,1.0,20.0,,,,,0.25,1.0,0.5,0.5294375,0.701,,,,1.0,12.266666666666667,0.20833333333333334,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,0.25,1.0,0.25,0.25,,,,,,25.1,,,1.0,,,False,1.0,,,1.0,,,2.0,,,,,1.0,26.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,3.0,,1.0,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201936,1610612754,Tyreke Evans,Tyreke Evans,201936,IND,5034.0,84,-22,167,167,52,46,16,334,22.0,7.0,28.0,8.0,61.0,2.0,5.0,9.0,1.0,19.0,,,17.0,,12.0,14.0,8.0,19.0,52,0.5648148148148148,0.5,0.6333333333333333,32.78688524590164,,,,,0.4583333333333333,0.4666666666666667,0.875,0.5253572916666666,0.4895299999999999,0.14814814814814814,0.23529411764705882,0.08196721311475409,0.3114754098360656,4.667857142857143,0.31137724550898205,8.0,17.0,0.18604651162790697,0.2236842105263158,0.35294117647058826,0.1,11.0,20.0,4.0,6.0,11.0,20.0,4.0,6.0,15.0,20.0,11.0,0.55,0.6666666666666666,0.55,0.5520833333333334,0.6,0.4166666666666667,0.4166666666666667,0.55,0.55,0.4,0.6666666666666666,0.55,26.765000000000004,2.0,1.0,6.0,3.0,0.3333333333333333,False,10.0,,,3.0,2.0,,4.0,,,1.0,4.0,10.0,179.0,,,1.0,4.0,3.0,6.0,14.0,18.0,,2.0,1.0,3.0,1.0,,1.0,,7.0,,9.0,,2.0,4.0,1.0,4.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,0.3,0.3,0.5454545454545454,0.25,0.35714285714285715,,0.3333333333333333,0.375,,0.2727272727272727,,,0.0625,0.2692307692307692,0.2857142857142857,1.0,0.45454545454545453,0.5263157894736842,0.3,0.041666666666666664,0.08333333333333333,,,,,,,,0.5454545454545454,,,1.0,0.25,1.0,0.42857142857142855,0.5394749999999999,,3.0,1.0,3.0,2.0,1.0,,,,,,,0.10714285714285714,,,,,,,1.0,1.0,0.13636363636363635,,,,,,,,,,,,,,,,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,5098.0,85,-27,162,165,34,40,16,327,7.0,2.0,15.0,2.0,30.0,,7.0,3.0,,4.0,1.0,1.0,7.0,,4.0,2.0,1.0,4.0,34,0.6,0.875,0.5,14.044943820224718,0.01818181818181818,0.011363636363636364,,,0.2916666666666667,0.5,0.6666666666666666,0.49163749999999995,0.514025,0.04,0.0625,0.23333333333333334,0.13333333333333333,6.913333333333332,0.20987654320987653,4.0,6.0,0.09523809523809523,0.08108108108108109,0.0625,0.25,4.0,7.0,,1.0,4.0,9.0,,1.0,,7.0,4.0,0.4444444444444444,,0.4444444444444444,0.5833333333333334,0.5,0.375,0.2916666666666667,0.5714285714285714,0.5714285714285714,0.25,,0.5714285714285714,25.644444444444446,,,,,,False,5.0,2.0,2.0,1.0,4.0,1.0,4.0,,2.0,1.0,2.0,8.0,174.0,2.0,2.0,1.0,2.0,2.0,8.0,8.0,12.0,2.0,3.0,1.0,4.0,1.0,,1.0,1.0,9.0,,2.0,,,,,2.0,7.0,1.0,,2.0,,,,,,1.0,0.5,0.5714285714285714,1.0,0.5,0.5333333333333333,1.0,0.6666666666666666,0.875,,0.0625,,,,0.07407407407407407,,,0.7142857142857143,0.8333333333333334,0.6,0.16666666666666666,0.16666666666666666,0.25,0.25,1.0,0.08333333333333333,,,,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5232833333333333,2.0,1.0,1.0,3.0,1.0,2.0,,,,,,,0.06666666666666667,,0.05555555555555555,,0.5,0.5,,,,0.14285714285714285,0.5,,,,,,,,,,,,,,,
