EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,FG3M,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,BlockedAtRim,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShortMidRangeAssists,Offensive Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SelfOReb,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,OffShortMidRangeReboundPct,SelfORebPct,on,Corner3Assists,Corner3PctAssisted,SecondChanceTurnovers,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,1543.0,26,-9.0,51,55,17,21,7,106,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,6.0,59.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,6.0,2.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,4.0,17,1.0,1.0,0.6,1.0,1.0,0.42857142857142855,1.0,0.6666666666666666,0.375,1.0,0.6666666666666666,0.2857142857142857,15.789473684210527,0.6666666666666666,0.1,0.16666666666666666,0.13636363636363635,0.3333333333333333,0.18181818181818182,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.6666666666666666,1.0,0.3333333333333333,0.7142857142857143,0.5540857142857144,0.3394,0.6566333333333333,0.125,0.16666666666666666,0.3333333333333333,0.6666666666666666,8.12,26.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,4823.0,80,-24.0,150,150,28,32,16,300,2.0,5.0,,1.0,3.0,9.0,3.0,1.0,7.0,20.0,4.0,24.0,159.0,1.0,2.0,3.0,,5.0,1.0,3.0,8.0,3.0,10.0,9.0,1.0,20.0,24.0,1.0,4.0,1.0,6.0,2.0,,10.0,12.0,5.0,3.0,28,0.5714285714285714,0.6666666666666666,0.35,0.5,,0.3541666666666667,0.5,,0.4,0.5,0.1875,0.16666666666666666,20.481927710843376,0.3333333333333333,0.23076923076923078,0.3225806451612903,0.2714285714285714,0.2,0.3076923076923077,0.20833333333333334,0.4,0.4,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,0.16666666666666666,,0.16666666666666666,0.375,0.4316208333333333,0.58925,0.3893083333333333,0.1724137931034483,0.2,0.125,0.125,11.125,25.5,0.18666666666666668,1.0,2.0,2.0,6.0,1.0,1.0,1.0,7.0,1.0,3.0,6.0,3.0,2.0,1.0,1.0,8.0,7.0,15.0,7.0,6.0,2.0,37.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.25,0.25,0.05,0.16666666666666666,0.75,0.05660377358490566,0.03225806451612903,0.047619047619047616,0.11538461538461539,0.16666666666666666,0.23076923076923078,0.25,0.4,1.0,0.25,0.3333333333333333,0.4,0.5,0.041666666666666664,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,713.0,12,-8.0,24,23,5,2,1,47,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,3.0,1.0,2.0,26.0,,,,1.0,1.0,,2.0,,1.0,,,,,,1.0,1.0,,3.0,,1.0,,,,2.0,5,,,0.3333333333333333,,1.0,0.25,,1.0,0.25,,1.0,0.25,20.0,,,,,,,0.25,1.0,1.0,,0.5,,,,0.25,1.0,1.0,,0.5,0.5294375,,0.701,,,,1.0,12.266666666666667,25.1,0.20833333333333334,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201936,1610612754,Tyreke Evans,Tyreke Evans,201936,IND,4285.0,71,-20.0,136,136,32,32,13,272,7.0,17.0,1.0,4.0,,4.0,18.0,4.0,7.0,23.0,18.0,50.0,147.0,,,5.0,1.0,6.0,4.0,11.0,4.0,18.0,8.0,6.0,,14.0,14.0,3.0,5.0,4.0,7.0,,,9.0,12.0,6.0,11.0,32,0.2857142857142857,0.2857142857142857,0.30434782608695654,,0.16666666666666666,0.5365853658536586,0.375,0.55,0.5319148936170213,0.5,0.55,0.43902439024390244,34.899328859060404,,0.16666666666666666,0.2962962962962963,0.2222222222222222,0.1,0.2727272727272727,0.4146341463414634,0.4117647058823529,0.5,0.2857142857142857,0.0975609756097561,,,,0.43902439024390244,0.4,0.25,0.4,0.8536585365853658,0.5189268292682926,0.5394749999999999,0.44436,0.1276595744680851,0.20689655172413793,0.1,0.22,5.2565217391304335,26.61111111111111,0.23529411764705882,,,,2.0,,10.0,10.0,6.0,2.0,,10.0,18.0,,10.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,,,,2.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,,1.0,1.0,,,0.6,0.5555555555555556,0.5555555555555556,0.13043478260869565,,0.4,,,,,,0.08333333333333333,0.2857142857142857,0.4,1.0,0.04878048780487805,,,,,0.5555555555555556,0.5555555555555556,0.6,,,0.5555555555555556,1.0,4.0,3.0,1.0,4.0,3.0,12.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,0.17647058823529413,1.0,0.25,1.0,0.75,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,5098.0,85,-27.0,162,165,34,40,16,327,5.0,7.0,1.0,2.0,1.0,4.0,7.0,1.0,8.0,15.0,9.0,30.0,174.0,2.0,2.0,7.0,2.0,3.0,1.0,4.0,8.0,7.0,2.0,4.0,,6.0,7.0,,,2.0,7.0,1.0,,4.0,2.0,1.0,4.0,34,0.5,0.5714285714285714,0.5333333333333333,1.0,0.6666666666666666,0.5833333333333334,0.875,0.5,0.6,0.875,0.5,0.375,14.044943820224718,,0.09523809523809523,0.0625,0.08108108108108109,0.25,0.07407407407407407,0.2916666666666667,0.7142857142857143,0.8333333333333334,0.6,0.16666666666666666,0.25,0.25,1.0,0.2916666666666667,0.5,0.5,0.25,0.6666666666666666,0.49163749999999995,0.5232833333333333,0.514025,0.04,0.0625,0.23333333333333334,0.13333333333333333,6.913333333333332,25.644444444444446,0.20987654320987653,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,,,8.0,12.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,9.0,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,0.4444444444444444,0.4444444444444444,0.06666666666666667,,,0.01818181818181818,,0.011363636363636364,,,,0.0625,,,0.16666666666666666,0.5,0.5,,0.08333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.5,1.0,0.5714285714285714,1.0,2.0,,1.0,2.0,,,,,,,,0.5,,0.14285714285714285,0.5,0.5,1.0,,1.0,2.0,0.05555555555555555,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,710.0,12,,27,25,7,5,5,52,,1.0,,1.0,,1.0,,,,3.0,1.0,5.0,21.0,,1.0,,,1.0,1.0,3.0,,,,,,,2.0,1.0,1.0,2.0,4.0,,1.0,1.0,2.0,1.0,3.0,7,,,,,,0.375,,0.75,0.5,,0.75,0.25,19.35483870967742,,,,,,,0.25,,,,0.25,,,,,0.5,,,0.5,0.4007375,0.415,0.400475,0.2,0.25,,0.6,10.9,23.9,0.25925925925925924,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,1.0,,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.1111111111111111,0.14285714285714285,0.125,0.25,,,,,,0.25,,,,0.25,,,,1.0,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.5,1.0,,,,,,,,,True,,,,,,,,,
202083,1610612754,Wesley Matthews,Wesley Matthews,202083,IND,1132.0,19,-8.0,33,40,7,15,3,73,,,,,,,2.0,,,,2.0,6.0,45.0,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,2.0,3.0,,,7,,,,,,0.75,,,1.0,,,1.0,10.81081081081081,,,,,,,,,,,,,,,1.0,,,,1.0,0.53175,,,0.3333333333333333,,,,,25.6,0.21212121212121213,,,,,,1.0,1.0,3.0,,,,3.0,,1.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,True,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,1657.0,28,-10.0,52,55,14,15,6,107,2.0,3.0,,,,,6.0,2.0,2.0,3.0,7.0,6.0,56.0,,1.0,,,,2.0,,4.0,6.0,2.0,,,2.0,5.0,,,1.0,2.0,,,3.0,4.0,2.0,,14,1.0,1.0,0.6666666666666666,,,0.2,,,0.2727272727272727,,,0.7,18.965517241379313,,,0.16666666666666666,0.06666666666666667,,0.2222222222222222,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6,,,1.0,1.0,0.544405,0.56155,0.539325,0.18181818181818182,0.5,,,1.3666666666666665,25.8,0.2692307692307692,,1.0,,,1.0,,,2.0,,,,,,,,1.0,3.0,4.0,3.0,1.0,,11.0,1.0,2.0,3.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,0.1,0.08333333333333333,0.09375,0.09090909090909091,,,,,1.0,,,,,0.1,,,,0.5,,,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,1.0,,,,,,0.09090909090909091,,,,,,,1.0,1.0,1.0,1.0,0.16666666666666666,0.125,True,,,,,,,,,
202711,1610612754,Bojan Bogdanovic,Bojan Bogdanovic,202711,IND,2880.0,48,-21.0,92,90,19,24,6,182,2.0,6.0,,1.0,,1.0,4.0,1.0,3.0,10.0,5.0,10.0,103.0,,,,,3.0,1.0,,2.0,4.0,1.0,2.0,1.0,4.0,5.0,,2.0,3.0,5.0,,,2.0,1.0,1.0,,19,0.3333333333333333,0.3333333333333333,0.3,,,0.3,,,0.3333333333333333,,,0.3333333333333333,17.346938775510203,0.3333333333333333,0.08695652173913043,0.07142857142857142,0.08108108108108109,0.14285714285714285,,0.4,0.3333333333333333,0.5,0.5,0.06666666666666667,,,,0.26666666666666666,0.25,,0.25,0.7333333333333333,0.5385466666666666,,0.4550625,0.06666666666666667,0.1,,,5.68,26.32,0.20652173913043478,,,1.0,3.0,1.0,1.0,1.0,1.0,,,4.0,3.0,,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,0.2,0.2,0.2,,1.0,0.03225806451612903,,0.021739130434782608,0.07692307692307693,,,0.125,0.5,,0.2,0.3333333333333333,0.3333333333333333,,0.06666666666666667,0.25,0.25,1.0,,,0.25,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,2195.0,37,-10.0,69,70,4,6,3,139,3.0,7.0,,,1.0,1.0,1.0,,4.0,9.0,2.0,8.0,70.0,,1.0,,,,,,6.0,1.0,1.0,3.0,,4.0,5.0,1.0,1.0,,1.0,,,3.0,2.0,1.0,,4,0.75,0.75,0.4444444444444444,,,0.36363636363636365,,,0.3333333333333333,,,0.18181818181818182,18.055555555555557,,0.17647058823529413,0.08333333333333333,0.13793103448275862,,0.125,0.6363636363636364,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,0.8181818181818182,0.5862318181818181,,,0.08333333333333333,0.1,,,4.533333333333334,24.799999999999997,0.057971014492753624,,1.0,,1.0,1.0,,,,,,2.0,,,,,3.0,1.0,4.0,1.0,3.0,,9.0,1.0,,1.0,5.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,0.07692307692307693,0.029411764705882353,,,0.25,0.3333333333333333,,,0.09090909090909091,,,,0.09090909090909091,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,0.125,,,,,,,,,,,,,True,,,,,,,,,
