EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,LostBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,Blocked3s,BlockedAtRim,BlockedCorner3,SecondChanceArc3PctAssisted,BlockedLongMidRange,on,BlockedArc3,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,StepOutOfBoundsTurnovers,Charge Fouls,Corner3PctBlocked,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,2878.0,48,-18.0,96,96,7.0,20.0,14.0,192,6.0,9.0,3.0,1.0,1.0,2.0,3.0,8.0,12.0,2.0,18.0,122,3.0,1.0,1.0,2.0,16.0,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,4.0,5.0,5.0,2.0,12.0,4.0,16.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,10.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6923076923076923,1.0,14.035087719298247,0.3333333333333333,1.0,0.21739130434782608,0.15384615384615385,0.29411764705882354,0.25,0.08163265306122448,0.14285714285714285,0.09090909090909091,0.25,0.2,0.5,0.2857142857142857,0.3333333333333333,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,0.5542333333333332,0.5506666666666667,0.7142,0.07692307692307693,0.07692307692307693,0.1111111111111111,2.9416666666666664,0.07291666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,2150.0,36,-5.0,79,78,38.0,64.0,6.0,157,3.0,3.0,,1.0,1.0,,1.0,6.0,9.0,2.0,20.0,91,,2.0,4.0,6.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,12.0,,2.0,2.0,,4.0,,4.0,1.0,,1.0,2.0,2.0,,2.0,1.0,1.0,3.0,,1.0,,2.0,,,,6.0,38.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.6,0.3333333333333333,0.625,0.42857142857142855,20.689655172413794,1.0,,0.06451612903225806,,0.11764705882352941,0.08333333333333333,,,,,0.10526315789473684,,0.15384615384615385,,0.2,1.0,1.0,0.6666666666666666,0.06666666666666667,,,,,0.16666666666666666,1.0,0.6,0.48721999999999993,,0.448625,,,0.3,12.31111111111111,0.4810126582278481,3.0,5.0,1.0,2.0,5.0,2.0,2.0,6.0,2.0,2.0,8.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.6,0.6,0.06666666666666667,0.3333333333333333,0.4,0.4,1.0,0.3333333333333333,0.4,25.366666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628035,1610612744,Alfonzo McKinnie,Alfonzo McKinnie,1628035,GSW,14102.0,235,7.0,482,488,158.0,243.0,62.0,970,13.0,18.0,7.0,3.0,5.0,3.0,8.0,16.0,27.0,4.0,66.0,559,8.0,4.0,8.0,22.0,26.0,2.0,2.0,4.0,2.0,2.0,,,10.0,5.0,17.0,15.0,1.0,33.0,17.0,50.0,2.0,1.0,1.0,5.0,2.0,1.0,6.0,,15.0,32.0,,10.0,1.0,10.0,3.0,,,22.0,157.0,0.8125,1.0,0.5925925925925926,0.5,0.5254237288135594,0.625,0.515625,0.6111111111111112,12.410071942446043,0.8333333333333334,0.0625,0.1271186440677966,0.041666666666666664,0.14285714285714285,0.1350210970464135,0.0787037037037037,0.030303030303030304,0.01818181818181818,0.09375,0.16666666666666666,0.09523809523809523,0.1485148514851485,0.1111111111111111,0.3050847457627119,0.7222222222222222,0.8666666666666667,0.7692307692307693,0.13559322033898305,0.375,0.42857142857142855,1.0,0.6363636363636364,0.3125,0.6,0.847457627118644,0.5510652542372881,0.4821416666666667,0.55130625,0.04918032786885246,0.10344827586206896,0.3333333333333333,4.018518518518518,0.3278008298755187,,1.0,25.0,2.0,7.0,1.0,10.0,32.0,8.0,2.0,6.0,30.0,7.0,2.0,,3.0,5.0,2.0,1.0,0.3125,0.3125,0.5423728813559322,0.01694915254237288,,,0.423728813559322,0.11864406779661017,0.2857142857142857,0.2857142857142857,1.0,0.0625,0.2857142857142857,23.878124999999997,5.0,8.0,1.0,3.0,3.0,7.0,1.0,5.0,1.0,3.0,13.0,4.0,6.0,4.0,12.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.625,0.5909090909090909,0.5909090909090909,0.14814814814814814,0.16666666666666666,0.125,0.125,0.1323529411764706,0.10714285714285714,0.08108108108108109,1.0,0.32,0.32,1.0,0.7142857142857143,0.4,0.2727272727272727,0.3333333333333333,1.0,0.4375,0.42857142857142855,1.0,0.19696969696969696,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,10766.0,179,18.0,370,372,120.0,181.0,48.0,742,9.0,14.0,,3.0,4.0,7.0,17.0,22.0,43.0,54.0,167.0,437,3.0,6.0,9.0,76.0,12.0,23.0,11.0,34.0,6.0,17.0,4.0,2.0,79.0,2.0,14.0,9.0,,23.0,3.0,26.0,8.0,5.0,3.0,8.0,7.0,8.0,16.0,4.0,4.0,8.0,2.0,32.0,,57.0,9.0,,,74.0,119.0,0.2727272727272727,0.2727272727272727,0.5116279069767442,0.6666666666666666,0.5231481481481481,0.6206896551724138,0.6240601503759399,0.7755102040816326,34.74178403755869,0.5,,0.11392405063291139,0.022988505747126436,0.14736842105263157,0.13218390804597702,0.018633540372670808,,0.04878048780487805,,0.06818181818181818,0.2,0.16666666666666666,0.058823529411764705,0.12962962962962962,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.1574074074074074,0.4117647058823529,0.5,0.42857142857142855,,0.13793103448275862,0.75,0.7314814814814815,0.4957427884615385,0.43324999999999997,0.5055826923076924,0.11570247933884298,0.17647058823529413,0.4550898203592814,9.153488372093022,0.32432432432432434,6.0,12.0,8.0,19.0,57.0,17.0,23.0,65.0,20.0,40.0,32.0,30.0,53.0,19.0,5.0,12.0,,10.0,0.43478260869565216,0.35384615384615387,0.3770491803278688,0.6018518518518519,0.1111111111111111,0.5,0.5,0.07407407407407407,0.5277777777777778,0.3333333333333333,0.3392857142857143,0.3157894736842105,0.5862068965517241,0.3584905660377358,28.624615384615385,,4.0,,,1.0,3.0,7.0,1.0,1.0,7.0,7.0,8.0,,4.0,1.0,1.0,2.0,,1.0,1.0,,,,,0.14285714285714285,0.4,0.3333333333333333,0.25,0.3181818181818182,0.09302325581395349,0.07142857142857142,0.17647058823529413,0.013513513513513514,,0.05263157894736842,0.16,,0.5,0.5,1.0,,,,,,0.10344827586206896,0.3333333333333333,0.4117647058823529,0.041916167664670656,1.0,7.0,2.0,39.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,0.015384615384615385,0.017543859649122806,0.018518518518518517,0.16666666666666666,0.7,0.14285714285714285,0.07142857142857142,,,,,,,True,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,10018.0,167,26.0,348,348,119.0,177.0,45.0,696,13.0,19.0,5.0,5.0,6.0,,9.0,14.0,30.0,14.0,60.0,395,8.0,6.0,10.0,27.0,20.0,32.0,12.0,44.0,7.0,23.0,8.0,1.0,100.0,6.0,24.0,21.0,6.0,51.0,9.0,60.0,7.0,4.0,3.0,7.0,7.0,13.0,20.0,7.0,6.0,15.0,3.0,19.0,1.0,22.0,6.0,,,27.0,118.0,0.7142857142857143,0.8333333333333334,0.4666666666666667,0.6,0.48936170212765956,0.5294117647058824,0.5263157894736842,0.5625,19.154228855721396,0.35,0.5,0.2727272727272727,0.07228915662650602,0.26373626373626374,0.26785714285714285,0.058823529411764705,0.11538461538461539,0.07317073170731707,,0.2682926829268293,0.36363636363636365,0.25675675675675674,0.29411764705882354,0.40425531914893614,0.6842105263157895,0.7647058823529411,0.6923076923076923,0.19148936170212766,,,,0.45454545454545453,0.35294117647058826,0.8333333333333334,0.7659574468085106,0.5065204545454546,0.51785,0.46643437500000007,0.11764705882352941,0.17647058823529413,0.45,4.496666666666667,0.34195402298850575,1.0,2.0,1.0,6.0,16.0,7.0,6.0,17.0,7.0,9.0,8.0,15.0,14.0,6.0,5.0,6.0,3.0,6.0,0.8333333333333334,0.35294117647058826,0.4,0.3617021276595745,0.0425531914893617,0.5,0.5,0.02127659574468085,0.3404255319148936,0.375,0.375,0.8333333333333334,0.4117647058823529,0.42857142857142855,28.705882352941178,3.0,,,,,,2.0,3.0,2.0,3.0,15.0,2.0,4.0,4.0,3.0,,,1.0,,2.0,4.0,1.0,5.0,2.0,0.6666666666666666,0.2857142857142857,0.375,0.5454545454545454,0.5357142857142857,0.13333333333333333,0.10526315789473684,0.2222222222222222,0.04285714285714286,0.04,0.05,0.24,0.4,,,,0.6,0.3333333333333333,,,,,,0.2857142857142857,0.25,2.0,3.0,3.0,3.0,2.0,,2.0,9.0,1.0,3.0,,,,,0.10526315789473684,1.0,0.2727272727272727,0.6666666666666666,,1.0,1.0,3.0,1.0,0.5,,True,,,,,,,,,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,2474.0,41,-17.0,76,81,21.0,25.0,12.0,157,2.0,2.0,,1.0,1.0,1.0,8.0,8.0,19.0,6.0,31.0,98,4.0,2.0,3.0,12.0,8.0,4.0,3.0,7.0,1.0,3.0,,1.0,17.0,,2.0,2.0,,4.0,,4.0,,,,4.0,3.0,1.0,5.0,2.0,2.0,3.0,,11.0,,7.0,3.0,,,12.0,21.0,0.5,0.5,0.42105263157894735,0.6666666666666666,0.46296296296296297,0.8333333333333334,0.5166666666666667,0.8571428571428571,38.04347826086956,0.8,,0.08695652173913043,,0.08695652173913043,0.08695652173913043,,,,,0.14285714285714285,0.1111111111111111,0.09090909090909091,,0.07407407407407407,1.0,1.0,0.5,0.2962962962962963,0.125,0.16666666666666666,1.0,,0.16666666666666666,1.0,0.37037037037037035,0.46259074074074075,0.3794,0.5680166666666667,0.10344827586206896,0.14285714285714285,0.3870967741935484,12.757894736842104,0.27631578947368424,5.0,9.0,,3.0,8.0,3.0,3.0,8.0,3.0,2.0,8.0,6.0,8.0,3.0,2.0,1.0,,,0.6666666666666666,0.375,0.375,0.2962962962962963,0.3333333333333333,0.5555555555555556,0.5555555555555556,,0.2962962962962963,0.375,0.42857142857142855,0.6666666666666666,0.5,0.375,25.987499999999997,,,,,,,2.0,2.0,,,4.0,2.0,,2.0,,1.0,,,1.0,1.0,2.0,1.0,2.0,1.0,,0.6666666666666666,0.5,0.5,0.5,0.10526315789473684,,0.25,,,,,0.5,,,,,,,,,,,0.6666666666666666,0.12903225806451613,,,,3.0,,1.0,,1.0,,,,,0.125,0.125,,0.4,,,,,,1.0,,,,True,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,6013.0,100,-5.0,204,202,35.0,67.0,24.0,406,4.0,4.0,,1.0,1.0,6.0,13.0,16.0,29.0,5.0,67.0,255,2.0,4.0,9.0,13.0,22.0,3.0,2.0,5.0,1.0,3.0,,,12.0,,4.0,2.0,,6.0,,6.0,3.0,1.0,2.0,1.0,,4.0,5.0,1.0,3.0,7.0,2.0,3.0,,5.0,1.0,,,13.0,34.0,0.6875,0.6875,0.5517241379310345,0.4444444444444444,0.62,0.55,0.6442307692307693,0.5909090909090909,24.25531914893617,0.2,,0.047619047619047616,,0.08695652173913043,0.06818181818181818,,,,,0.05555555555555555,0.1,0.075,0.16666666666666666,0.08,1.0,1.0,0.75,0.26,0.46153846153846156,0.5,0.8333333333333334,,0.1,1.0,0.5,0.47997100000000004,0.5086333333333334,0.44167500000000004,0.038461538461538464,0.03333333333333333,0.19402985074626866,12.679310344827588,0.1715686274509804,6.0,12.0,3.0,9.0,18.0,1.0,10.0,21.0,1.0,2.0,10.0,24.0,18.0,9.0,1.0,,1.0,,0.8,0.47619047619047616,0.47619047619047616,0.42,0.24,0.5,0.5,0.06,0.36,0.5,0.5,0.7777777777777778,0.1,0.5,25.857142857142858,,1.0,,,,,1.0,,1.0,3.0,6.0,1.0,,1.0,,1.0,1.0,,,,3.0,,3.0,2.0,0.3333333333333333,1.0,,0.3,0.5,0.034482758620689655,,0.07692307692307693,,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,0.08955223880597014,1.0,3.0,3.0,6.0,,,,1.0,,,,1.0,,,,0.5,0.6,0.3333333333333333,0.045454545454545456,,,1.0,,1.0,2.0,True,,,,,,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,4734.0,79,11.0,153,161,39.0,63.0,24.0,314,4.0,6.0,,2.0,2.0,3.0,8.0,7.0,20.0,6.0,20.0,160,2.0,3.0,6.0,8.0,14.0,7.0,4.0,11.0,4.0,4.0,3.0,,26.0,1.0,4.0,2.0,,6.0,2.0,8.0,5.0,4.0,1.0,,,2.0,2.0,,3.0,12.0,,4.0,,6.0,3.0,,,8.0,39.0,1.0,1.0,0.35,0.5,0.3181818181818182,0.375,0.4,0.4444444444444444,14.917127071823204,,,0.04878048780487805,0.023255813953488372,0.11428571428571428,0.07894736842105263,0.0273972602739726,0.07692307692307693,,,0.11764705882352941,,0.0967741935483871,0.25,0.2727272727272727,0.6666666666666666,1.0,1.0,0.36363636363636365,0.375,0.375,1.0,,0.25,1.0,0.36363636363636365,0.467045,0.3631,0.5089666666666667,0.12,0.13043478260869565,0.4,9.535,0.2549019607843137,,6.0,,,2.0,2.0,,2.0,2.0,2.0,,,,,,,1.0,,,,,0.09090909090909091,0.2727272727272727,,,,0.09090909090909091,,,,0.25,,57.75,,,,,,,,,,,4.0,,,2.0,1.0,,,2.0,,,,,,,,,,,0.5,0.1,0.3333333333333333,,0.03333333333333333,0.047619047619047616,,,,,,,,,,,,,,,0.2,,,4.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,3514.0,59,-12.0,124,128,38.0,69.0,12.0,252,3.0,5.0,1.0,,2.0,,2.0,3.0,9.0,1.0,19.0,152,2.0,,3.0,3.0,6.0,5.0,2.0,7.0,2.0,2.0,1.0,2.0,16.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,,,,1.0,1.0,,4.0,7.0,,5.0,,4.0,1.0,,,3.0,38.0,1.0,1.0,0.3333333333333333,,0.5,0.25,0.475,0.21428571428571427,15.441176470588234,,,,0.037037037037037035,0.034482758620689655,0.02,0.018518518518518517,,0.08333333333333333,,,,0.037037037037037035,,0.2777777777777778,0.6,0.75,1.0,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,,0.7777777777777778,0.5353138888888889,0.43516666666666665,0.5651666666666667,0.05263157894736842,0.1,0.15789473684210525,6.788888888888889,0.3064516129032258,,2.0,3.0,2.0,6.0,1.0,4.0,9.0,3.0,,,9.0,6.0,2.0,,1.0,1.0,1.0,0.75,0.4444444444444444,0.4444444444444444,0.5,0.1111111111111111,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,25.022222222222222,,2.0,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,2.0,1.0,2.0,,,0.3333333333333333,,,,0.1111111111111111,0.2,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.3333333333333333,0.5,,,,1.0,,3.0,,,,1.0,,1.0,,,,,,,0.3333333333333333,,,,,1.0,,,,True,,,,,,,,,
201973,1610612744,Jonas Jerebko,Jonas Jerebko,201973,GSW,1938.0,32,2.0,68,68,36.0,55.0,13.0,136,,2.0,1.0,,,,1.0,,4.0,3.0,6.0,74,1.0,,,2.0,,3.0,2.0,5.0,2.0,,,3.0,12.0,1.0,2.0,4.0,,6.0,6.0,12.0,,,,1.0,,,1.0,1.0,,1.0,,3.0,,4.0,2.0,,,2.0,36.0,,,,,0.1875,,0.3,0.25,13.253012048192772,1.0,,0.17391304347826086,0.05555555555555555,0.13333333333333333,0.15789473684210525,0.17647058823529413,0.14285714285714285,,,0.06666666666666667,0.3333333333333333,0.15384615384615385,,0.25,,,,0.125,,,,0.5,,,0.75,0.47933125,0.32865,0.5528,0.2,0.3333333333333333,0.3333333333333333,7.175000000000001,0.5294117647058824,,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,,3.0,2.0,1.0,,,,,1.0,0.25,0.25,0.5,0.125,,,0.25,0.25,0.5,0.5,1.0,0.3333333333333333,0.5,25.124999999999996,,,,,,2.0,,,1.0,1.0,4.0,,,2.0,5.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,0.75,0.6666666666666666,0.5,0.5,1.0,0.3125,0.3333333333333333,0.25,0.4,1.0,,,,,,,,,0.6666666666666666,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,,1.0,,,,1.0,,True,,,,,,,,,
