EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,FTDefRebounds,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefLongMidRangeReboundPct,PenaltyArc3Accuracy,OffThreePtRebounds,StepOutOfBoundsTurnovers,Charge Fouls Drawn,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,DefensiveGoaltends,OffShortMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,Corner3Assists,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,Corner3PctBlocked,LostBallSteals,on,LongMidRangeAssists,Clear Path Fouls,ShortMidRangePctBlocked,LongMidRangePctAssisted,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,BlockedLongMidRange,HeaveAttempts,Defensive 3 Seconds Violations,PenaltyCorner3FGM,LongMidRangePctBlocked,OffCorner3ReboundPct,PenaltyCorner3Accuracy,Charge Fouls,OffensiveGoaltends
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,2231.0,37,-5.0,78,81,9.0,22,9.0,159,3.0,5.0,1.0,2.0,1.0,3.0,4.0,10.0,3.0,4.0,5.0,13.0,1.0,1.0,10.0,19.0,5.0,13.0,5.0,40.0,99,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,16.0,3.0,12.0,2.0,13.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,2.0,4.0,6.0,2.0,8.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,3.0,6.0,1.0,1.0,2.0,2.0,9.0,0.2,0.2222222222222222,0.2,0.38461538461538464,0.38461538461538464,0.5263157894736842,0.5,0.25,0.546875,0.3333333333333333,0.2,0.5882352941176471,0.3333333333333333,0.2,0.40625,0.07692307692307693,0.07692307692307693,43.82022471910112,0.6,0.14814814814814814,0.09523809523809523,0.16666666666666666,0.15384615384615385,0.05405405405405406,0.2,0.18181818181818182,0.18181818181818182,0.14285714285714285,0.2,0.0625,0.15625,0.6,0.6,0.3333333333333333,0.3125,0.4,0.4,0.25,0.125,0.75,0.75,0.40625,0.38461538461538464,0.4166666666666667,0.2,0.6666666666666666,0.5,0.3333333333333333,0.6,0.3333333333333333,0.2,0.5625,0.38461538461538464,0.50035625,0.5475333333333333,0.55177,0.08823529411764706,0.05,0.14285714285714285,0.05,0.05,8.331578947368422,25.830769230769228,0.11538461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,1907.0,32,4.0,70,71,43.0,55,4.0,141,6.0,10.0,,,5.0,7.0,2.0,2.0,,,1.0,1.0,,1.0,8.0,12.0,1.0,1.0,8.0,27.0,85,,,,,6.0,8.0,1.0,20.0,14.0,2.0,,3.0,,1.0,1.0,,3.0,,3.0,,1.0,6.0,,2.0,3.0,7.0,,7.0,,,,1.0,,1.0,,1.0,,2.0,,3.0,7.0,7.0,10.0,,5.0,,20.0,43.0,0.875,0.875,,1.0,1.0,0.6666666666666666,,0.75,0.7307692307692307,,0.8333333333333334,0.75,,0.8333333333333334,0.07692307692307693,,,26.31578947368421,0.5,0.1875,,0.2857142857142857,0.21739130434782608,,,0.2,0.16666666666666666,0.25,0.3333333333333333,,0.7692307692307693,0.6,0.6666666666666666,0.8333333333333334,0.15384615384615385,1.0,1.0,1.0,,,,0.07692307692307693,1.0,1.0,,,,,0.7777777777777778,0.7142857142857143,0.1111111111111111,0.8461538461538461,1.0,0.5596653846153846,,0.58075,0.2777777777777778,0.29411764705882354,,,0.7407407407407407,2.7083333333333335,26.6,0.6142857142857143,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.08333333333333333,0.1,0.6666666666666666,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,4722.0,79,-1.0,167,171,57.0,87,17.0,338,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,7.0,,1.0,2.0,3.0,,7.0,3.0,7.0,202,,1.0,,,,1.0,1.0,1.0,2.0,2.0,,,,7.0,,,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,6.0,8.0,2.0,10.0,1.0,3.0,3.0,,,3.0,,,,3.0,,4.0,10.0,7.0,6.0,,2.0,,1.0,57.0,0.5,0.5,,,,0.6666666666666666,,,0.2,,,0.2692307692307692,,0.16666666666666666,0.7,,,8.465608465608467,,0.125,0.02564102564102564,0.041666666666666664,0.09722222222222222,0.02631578947368421,,0.1111111111111111,0.10526315789473684,,0.1,0.125,0.2,0.5,0.5,1.0,0.1,1.0,1.0,,,,,0.7,,,,1.0,,,0.5,,0.5,0.9,,0.53816,,0.5843750000000001,0.16666666666666666,0.4,,,0.14285714285714285,4.0,25.67142857142857,0.3413173652694611,,,1.0,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.14285714285714285,0.18181818181818182,,1.0,2.0,1.0,1.0,1.0,1.0,0.02702702702702703,0.25,0.029411764705882353,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,2639.0,44,-7.0,92,92,28.0,48,10.0,184,5.0,9.0,1.0,1.0,4.0,5.0,6.0,9.0,,3.0,7.0,10.0,2.0,3.0,11.0,21.0,8.0,12.0,5.0,51.0,118,1.0,2.0,2.0,8.0,5.0,8.0,4.0,19.0,,22.0,9.0,15.0,2.0,10.0,7.0,,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,3.0,4.0,4.0,7.0,,3.0,,19.0,28.0,,,0.375,0.6666666666666666,0.6666666666666666,0.5238095238095238,0.5,0.625,0.696969696969697,1.0,0.6666666666666666,0.6944444444444444,1.0,0.6923076923076923,0.36363636363636365,,,35.57692307692307,1.0,0.038461538461538464,0.047619047619047616,0.3,0.1111111111111111,0.046511627906976744,0.1,0.08333333333333333,,0.2,0.4,0.07692307692307693,0.2727272727272727,0.5555555555555556,0.625,,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.09090909090909091,,,0.30303030303030304,0.7,0.7,0.2857142857142857,0.25,1.0,0.5,0.4166666666666667,0.8,0.25,0.6363636363636364,0.7,0.49889848484848476,0.44025,0.5404916666666667,0.08333333333333333,0.125,,0.1568627450980392,0.37254901960784315,7.295238095238095,24.891666666666666,0.30434782608695654,2.0,2.0,3.0,1.0,,1.0,,,,,,,,,0.5,0.047619047619047616,0.1111111111111111,0.25,,0.6666666666666666,1.0,,,,,,0.045454545454545456,,0.05,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.06060606060606061,0.5,0.5,1.0,1.0,0.5,0.08333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,1988.0,33,-15.0,69,73,20.0,31,7.0,142,,3.0,,,,,,,,,,1.0,,,,3.0,,1.0,2.0,2.0,96,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,4.0,2.0,6.0,,,,1.0,,1.0,,1.0,,2.0,,,1.0,3.0,2.0,,1.0,,,20.0,,,,,,,,,,,,0.2,,,0.25,,,8.974358974358974,0.5,0.1111111111111111,0.05263157894736842,0.18181818181818182,0.13793103448275862,0.0625,,,0.1111111111111111,0.25,,,0.75,,,,,,,,,,,0.25,,,,,,,,,,1.0,,0.5994250000000001,,,0.2,0.25,,,,1.4666666666666668,24.8,0.2898550724637681,,,,1.0,,,,1.0,,1.0,,,,,,0.3333333333333333,0.3333333333333333,,0.2,,1.0,,,,,,0.07692307692307693,,0.08333333333333333,,,,,,,,,,,,,,,,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,2956.0,49,-16.0,102,106,37.0,56,12.0,208,9.0,12.0,1.0,1.0,3.0,4.0,2.0,5.0,,,3.0,8.0,2.0,2.0,11.0,17.0,4.0,9.0,1.0,35.0,127,1.0,1.0,3.0,8.0,3.0,5.0,2.0,6.0,10.0,12.0,9.0,3.0,,8.0,3.0,,4.0,,4.0,,3.0,8.0,1.0,1.0,2.0,4.0,1.0,5.0,,2.0,2.0,1.0,1.0,1.0,,,,2.0,,,3.0,4.0,3.0,1.0,1.0,1.0,6.0,37.0,0.45454545454545453,0.45454545454545453,0.75,0.4444444444444444,0.4444444444444444,0.6470588235294118,1.0,0.6,0.6538461538461539,1.0,0.42857142857142855,0.6481481481481481,1.0,0.42857142857142855,0.34615384615384615,,,25.0,0.5,0.07407407407407407,0.03333333333333333,0.05555555555555555,0.06666666666666667,0.018867924528301886,0.05555555555555555,0.14285714285714285,,,0.16666666666666666,,0.46153846153846156,0.75,0.75,0.3333333333333333,0.19230769230769232,0.4,0.4,1.0,,,,0.3076923076923077,0.375,0.375,0.6666666666666666,0.25,1.0,0.5,0.5714285714285714,0.75,0.2857142857142857,0.8076923076923077,0.375,0.5604346153846154,0.571825,0.5605071428571429,0.07407407407407407,0.05555555555555555,0.1111111111111111,0.22857142857142856,0.17142857142857143,3.105882352941176,25.722222222222225,0.3627450980392157,,,,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,0.25,0.14285714285714285,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,0.6666666666666666,0.038461538461538464,1.0,1.0,1.0,0.5,1.0,,1.0,,,1.0,1.0,0.25,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,1140.0,19,,43,44,7.0,8,5.0,87,5.0,8.0,1.0,1.0,2.0,4.0,,,,,,,,,5.0,8.0,,,3.0,13.0,53,1.0,1.0,,3.0,2.0,4.0,,6.0,8.0,2.0,,,2.0,,,,1.0,1.0,2.0,,,5.0,2.0,,2.0,2.0,2.0,4.0,,,,1.0,1.0,,,,,1.0,,2.0,2.0,3.0,3.0,,1.0,,6.0,7.0,0.8,1.0,,,,0.625,1.0,0.5,0.625,1.0,0.5,0.7222222222222222,1.5,0.6,,,,19.607843137254903,1.0,0.2,0.15384615384615385,,0.1111111111111111,0.08333333333333333,0.2,0.25,0.3333333333333333,,,,1.0,0.625,0.625,0.8,,,,,,,,,,,,1.0,1.0,,1.0,0.5,,1.0,,0.62375,0.5435,0.6912,0.125,0.125,,0.23076923076923078,0.46153846153846156,1.2125,,0.16279069767441862,,,2.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,
201960,1610612751,DeMarre Carroll,DeMarre Carroll,201960,BKN,2272.0,38,4.0,80,78,24.0,42,10.0,158,,,,,,,,1.0,,,,5.0,2.0,2.0,,1.0,,6.0,2.0,2.0,89,,,2.0,,,,2.0,2.0,,,,,,5.0,,1.0,1.0,1.0,2.0,,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,4.0,2.0,,1.0,,2.0,24.0,,,,,,,,,,,,0.125,,0.3333333333333333,0.8571428571428571,0.16666666666666666,,10.0,1.0,0.041666666666666664,0.05555555555555555,0.09090909090909091,0.05714285714285714,0.05405405405405406,,0.09090909090909091,,0.16666666666666666,,,,,,,0.14285714285714285,,,,,,,0.7142857142857143,,,,,,1.0,,,1.0,0.8571428571428571,,0.5271642857142858,0.5649,0.526875,0.125,0.5,,,1.0,10.3,25.38333333333333,0.3,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,0.05263157894736842,0.3333333333333333,0.05555555555555555,,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,1.0,,,,1.0,,True,,,,,,,,,,,,,,,,
202334,1610612751,Ed Davis,Ed Davis,202334,BKN,1062.0,18,1.0,34,35,,8,7.0,69,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,44,1.0,1.0,,2.0,,,,,,2.0,,,2.0,,,,,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,3.0,1.0,4.0,,,,,,,,,,,,4.0,4.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,2.5,,0.11764705882352941,0.125,0.16666666666666666,0.13043478260869565,0.06666666666666667,0.3333333333333333,0.1111111111111111,,0.3333333333333333,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.4682,0.4682,,,,,1.0,,0.6,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,
201162,1610612751,Jared Dudley,Jared Dudley,201162,BKN,432.0,7,-4.0,14,14,4.0,9,1.0,28,,,,,,,,,,,,2.0,,,,,,2.0,,,14,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.535875,,,,,,,,,25.75,0.2857142857142857,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629033,1610612751,Theo Pinson,Theo Pinson,1629033,BKN,789.0,13,13.0,30,31,20.0,24,1.0,61,,,,,,,,,,,2.0,5.0,1.0,4.0,,,2.0,5.0,,6.0,29,,,1.0,,,,4.0,6.0,,,,6.0,,5.0,2.0,1.0,2.0,,2.0,,2.0,4.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,6.0,20.0,,,,0.4,0.4,,,,0.6,,0.75,0.6,,0.75,1.0,0.2,0.2,15.15151515151515,,0.125,,,0.08333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,0.4,0.5,,,,1.0,,,1.0,1.0,0.4,0.50712,,0.5048625,,,,,1.0,,26.04,0.6666666666666666,2.0,2.0,,,,,,,,1.0,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,
1629058,1610612751,Dzanan Musa,Dzanan Musa,1629058,BKN,355.0,6,8.0,13,14,10.0,14,,27,2.0,2.0,,,2.0,2.0,,,,,,,,,2.0,2.0,,,,4.0,14,,,,,2.0,2.0,,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,2.0,,,1.0,,,,,,4.0,10.0,0.5,0.5,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,30.769230769230766,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0.6795,,0.6795,,,,,1.0,1.55,,0.7692307692307693,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203894,1610612751,Shabazz Napier,Shabazz Napier,203894,BKN,789.0,13,13.0,30,31,20.0,24,1.0,61,1.0,1.0,,,,,,,2.0,2.0,1.0,2.0,,,3.0,3.0,1.0,2.0,3.0,12.0,29,,,,,2.0,2.0,,4.0,,6.0,,3.0,,2.0,1.0,,4.0,,4.0,,3.0,8.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,3.0,3.0,,2.0,,4.0,20.0,,,,0.5,0.5,1.0,,1.0,0.9,,1.0,1.0,,1.0,0.4,,,18.18181818181818,,0.125,,0.25,0.16666666666666666,,,,,0.5,,,0.2,1.0,1.0,,,,,,0.4,1.0,1.0,0.4,0.5,0.5,,,,,,,,0.6,0.5,0.46589,,0.39495,0.3333333333333333,0.5,,,0.3333333333333333,13.733333333333334,25.9,0.6666666666666666,,,,,1.0,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,328.0,5,,13,14,6.0,7,1.0,27,,2.0,,2.0,,,,,,,,,,,,2.0,,1.0,,,11,,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.3333333333333333,,,17.64705882352941,,,0.3333333333333333,,,0.2222222222222222,0.3333333333333333,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.6149666666666667,0.6838,0.6192,,,,,,1.25,22.7,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.16666666666666666,,0.2,,,1.0,1.0,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
