EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,PtsAssisted2s,Corner3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG3M,FG3A,PtsUnassisted2s,PtsAssisted3s,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,LostBallSteals,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyFtPoints,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,Fg2aBlocked,FTOffRebounds,OffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,on,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG2A,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,Fg3aBlocked,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceFtPoints,PtsUnassisted3s,OffThreePtRebounds,Travels,Loose Ball Fouls,Offensive Fouls Drawn,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGM,SecondChanceTurnovers,PenaltyCorner3Accuracy,SelfOReb,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted
101181,1610612765,Jose Calderon,Jose Calderon,101181,DET,580.0,10,3.0,21,22,14,4.0,1.0,43,23.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,1.0,1.0,14,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627748,1610612765,Thon Maker,Thon Maker,1627748,DET,354.0,6,2.0,13,13,6,4.0,,26,10.0,,1.0,1.0,,,,,3.0,,,6,0.46153846153846156,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,30.769230769230766,1.0,0.5,0.5,1.0,1.0,0.4081,0.5,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628379,1610612765,Luke Kennard,Luke Kennard,1628379,DET,260.0,4,5.0,10,9,3,,,19,7.0,,,,,,,,,1.0,1.0,3,0.3,,,1.0,1.0,5.0,,,,,,,,,,,,,,,1.0,1.25,1.25,20.0,,,,,0.5,0.48945,,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629017,1610612765,Khyri Thomas,Khyri Thomas,1629017,DET,580.0,10,3.0,21,22,14,4.0,1.0,43,23.0,,,,,,,,,1.0,,14,0.6666666666666666,2.0,2.0,5.0,7.0,14.0,6.0,,,,,,,,2.0,1.0,1.0,1.0,0.6,0.6,0.7142857142857143,0.65,0.7,45.45454545454545,0.2,1.0,1.0,,0.5,0.48362499999999997,0.1,0.14285714285714285,10.028571428571427,2.0,2.0,,1.0,1.0,3.0,4.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3,0.2,1.0,1.0,0.1,,,,26.166666666666668,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,3.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.6,1.5,0.5625,1.5,0.5625,0.3333333333333333,0.25,0.5,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2,0.5,0.5,1.0,1.0,1.0,1.0,0.125,1.0,0.125,0.25,0.5,0.5,0.65205,0.48833125,0.21428571428571427,0.6428571428571429,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204038,1610612765,Langston Galloway,Langston Galloway,204038,DET,354.0,6,2.0,13,13,6,4.0,,26,10.0,,,,,,,,,1.0,1.0,6,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628971,1610612765,Bruce Brown,Bruce Brown,1628971,DET,94.0,2,-3.0,3,4,3,4.0,,7,3.0,,,,,,,,,,,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202720,1610612765,Jon Leuer,Jon Leuer,202720,DET,226.0,4,1.0,8,9,8,,1.0,17,13.0,,,,,,,,,,,8,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,22.22222222222222,0.5,1.0,1.0,1.0,0.5,0.54915,0.5,0.5,7.15,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,2.0,,,0.5,,0.5,,0.5,,,,0.5,,,,,,,,,,,,0.5,1.0,,,,,,0.54915,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203922,1610612765,Glenn Robinson III,Glenn Robinson III,203922,DET,226.0,4,1.0,8,9,8,,1.0,17,13.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,8,1.0,,,,,2.0,,,,,,,,,1.0,2.0,,1.0,,,,,1.0,11.11111111111111,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,1.0,1.0,,2.0,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612765,Zaza Pachulia,Zaza Pachulia,2585,DET,226.0,4,1.0,8,9,8,,1.0,17,13.0,,,,,,,,,,,8,1.0,,,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,0.25,22.22222222222222,,,,,,0.3769,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,0.3769,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627748,1610612765,Thon Maker,Thon Maker,1627748,DET,3762.0,63,-38.0,127,134,22,35.0,13.0,261,165.0,1.0,2.0,3.0,2.0,,,1.0,8.0,,,22,0.1732283464566929,4.0,8.0,6.0,12.0,20.0,12.0,,,,1.0,1.0,13.0,,9.0,8.0,,2.0,1.0,1.0,0.5,0.25,0.35714285714285715,20.422535211267608,0.3333333333333333,0.5,1.0,1.0,0.8333333333333334,0.5133354166666666,0.07692307692307693,0.14285714285714285,4.083333333333333,1.0,1.0,,4.0,,12.0,,,,,,0.5,0.041666666666666664,1.0,1.0,0.16666666666666666,,,,25.966666666666665,1.0,1.0,1.0,3.0,,,8.0,,,,,8.0,,2.0,,1.0,1.0,,,8.0,8.0,,2.0,5.0,9.0,,8.0,,,1.0,,1.0,,1.0,0.06666666666666667,0.08196721311475409,0.09090909090909091,0.125,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,,,,,,,1.0,1.0,,,,,0.5798166666666668,0.5682,,0.4,6.0,3.0,0.0967741935483871,,5.0,1.0,4.0,2.0,2.0,0.4166666666666667,0.3333333333333333,0.5,False,1.0,2.0,1.0,3.0,1.0,1.0,9.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,0.5,1.0,0.06976744186046512,0.04285714285714286,0.06666666666666667,0.10526315789473684,0.07142857142857142,0.15384615384615385,0.25,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
