EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,Fg2aBlocked,Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3FGM,NonHeaveArc3FGM,DefThreePtRebounds,DeadBallTurnovers,Turnovers,Offensive Fouls,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PtsUnassisted3s,TwoPtAssists,Corner3Assists,ShortMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsPutbacks,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,PenaltyTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Offensive Fouls Drawn,FTDefRebounds,DefFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,SelfOReb,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SelfORebPct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,LongMidRangeAssists,Blocked3s,BlockedArc3,Corner3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,1949.0,32,15,61,59,16,18,9,120,1.0,2.0,1.0,1.0,4.0,7.0,1.0,2.0,3.0,1.0,2.0,6.0,11.0,3.0,4.0,16.0,64,1.0,2.0,2.0,2.0,3.0,2.0,4.0,8.0,12.0,3.0,2.0,2.0,2.0,6.0,4.0,4.0,4,2.0,1.0,1.0,5.0,1.0,4.0,2.0,8.0,16,2.0,0.5454545454545454,0.6666666666666666,0.42857142857142855,0.4,0.5,0.5,0.5714285714285714,0.21428571428571427,22.22222222222222,0.21052631578947367,0.14285714285714285,0.25,0.2,0.2,0.14285714285714285,0.5,0.5,0.5,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.5,0.5,0.21428571428571427,1.0,0.2,1.0,0.4,0.35714285714285715,0.43757857142857143,0.504,0.43127000000000004,0.125,0.5,10.290909090909093,27.233333333333334,0.26229508196721313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,730.0,12,-6,25,25,5,12,6,50,,,,,,3.0,,,4.0,1.0,2.0,,3.0,7.0,,6.0,36,1.0,,,,,3.0,,3.0,,4.0,,,,,1.0,1.0,1,1.0,1.0,,1.0,,,,3.0,5,,,,0.3,0.5,0.3,,0.5,0.7,29.41176470588235,0.2,0.14285714285714285,,0.3333333333333333,,,,,0.3,,,,,,0.4,1.0,,,0.6666666666666666,0.7,0.515115,,0.5708,,0.5,7.966666666666666,25.228571428571428,0.2,2.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,793.0,13,6,29,26,9,3,2,55,,,,,,,,,2.0,,1.0,,,3.0,,6.0,32,,,,,,1.0,,,,2.0,,,,,1.0,2.0,2,,,,2.0,,,,,9,,,,1.0,,1.0,,,1.0,12.903225806451614,0.25,0.2857142857142857,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,,,1.0,1.0,0.5670499999999999,,0.56385,,,,25.633333333333336,0.3103448275862069,1.0,1.0,,,2.0,,6.0,,1.0,,1.0,0.6666666666666666,,0.6666666666666666,,,0.3333333333333333,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,1312.0,22,3,47,44,14,16,5,91,1.0,2.0,,1.0,,1.0,,,4.0,1.0,,1.0,3.0,4.0,1.0,9.0,56,1.0,,,,1.0,,,,2.0,4.0,2.0,4.0,,10.0,,1.0,1,,,,1.0,,1.0,,,14,,0.3333333333333333,,0.5714285714285714,,0.6428571428571429,,,0.5714285714285714,14.814814814814813,,0.058823529411764705,,,,0.2857142857142857,0.5,0.5,0.14285714285714285,,,,,,0.5714285714285714,1.0,1.0,,,0.8571428571428571,0.4842285714285714,0.56985,0.6222,,,4.266666666666667,26.225,0.2978723404255319,,,,,2.0,,3.0,,3.0,,0.5,0.5,,0.5,,,,,,,,,2.0,2.0,1.0,,1.0,,0.14285714285714285,0.25,0.5,0.5,0.5,0.5,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,1610612745,Nene,Nene,2403,HOU,3168.0,53,18,105,101,29,25,13,206,6.0,6.0,2.0,2.0,3.0,3.0,1.0,1.0,,,,10.0,10.0,,7.0,27.0,119,,2.0,10.0,3.0,3.0,,,6.0,10.0,,2.0,3.0,2.0,8.0,4.0,5.0,14,3.0,2.0,1.0,6.0,,9.0,,6.0,29,,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,,13.934426229508198,0.16666666666666666,0.1282051282051282,0.75,0.1,,0.6,1.0,1.0,0.3,1.0,1.0,0.1,1.0,1.0,,,0.6666666666666666,1.0,,0.6,0.51467,0.4431,0.5203666666666666,0.37037037037037035,0.2222222222222222,4.78,,0.2761904761904762,,,,,,,,,7.0,,,,,,,,,,,,,,,,1.0,2.0,3.0,2.0,0.06666666666666667,,,,,,,1.0,,,1.0,1.0,1.0,1.0,5.0,0.3333333333333333,0.35714285714285715,0.35714285714285715,3.0,3.0,4.0,4.0,10.0,6.0,1.0,6.0,3.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.7142857142857143,1.0,1.0,0.13043478260869565,0.2608695652173913,0.1956521739130435,0.2857142857142857,0.07692307692307693,0.22727272727272727,1.0,0.25,0.5,0.5,0.6666666666666666,0.75,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,2430.0,40,21,80,77,26,13,9,157,,,,,1.0,2.0,,,1.0,,,1.0,2.0,2.0,,5.0,85,,,,,,1.0,,3.0,,1.0,,2.0,,4.0,,1.0,2,2.0,,2.0,2.0,1.0,,,3.0,26,,0.5,,0.625,1.5,0.625,,1.5,0.5,4.3478260869565215,,0.03225806451612903,,,,,,,0.5,0.5,0.5,,,,0.25,,,,,0.5,0.5018125,,0.65805,,0.6,7.35,24.65,0.325,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,5.0,1.0,1.0,0.5,1.0,0.5,,,0.25,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,0.07692307692307693,,,,,,,2.0,,,,,2.0,,,,,,,,,1.0,2.0,,2.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,0.058823529411764705,0.029411764705882353,,,0.058823529411764705,,0.3333333333333333,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202697,1610612745,Iman Shumpert,Iman Shumpert,202697,HOU,1347.0,22,22,46,43,19,13,6,89,,,,,,,,,1.0,,,,,2.0,1.0,7.0,46,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3,,,,3.0,,4.0,,,19,,,,1.5,,0.875,0.5,,1.0,9.09090909090909,0.07692307692307693,0.1,,0.14285714285714285,,,,,,,,,,,0.5,,,,,1.0,0.57975,,,0.14285714285714285,,,24.4,0.41304347826086957,1.0,1.0,,,2.0,,3.0,,3.0,1.0,0.5,1.0,,1.0,,,0.5,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,1.0,,1.0,3.0,,,,,,,,2.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,1842.0,31,2,58,57,5,8,7,115,4.0,5.0,,,1.0,1.0,,,5.0,1.0,,5.0,6.0,5.0,3.0,19.0,70,1.0,,3.0,,,,,,6.0,5.0,2.0,2.0,2.0,6.0,2.0,2.0,2,2.0,1.0,1.0,2.0,,3.0,,,5,,0.8333333333333334,,0.7272727272727273,,0.7916666666666666,1.5,,0.45454545454545453,27.27272727272727,0.14285714285714285,0.1,,,0.25,0.45454545454545453,0.8,1.0,0.09090909090909091,1.0,1.0,,,,0.45454545454545453,1.0,,,,0.9090909090909091,0.5884909090909091,,,0.15789473684210525,,1.5833333333333333,26.759999999999998,0.08620689655172414,,,,,2.0,,6.0,1.0,1.0,,1.0,0.4,,0.4,0.16666666666666666,,,,,,,,2.0,2.0,,3.0,6.0,,,,0.4,0.4,1.0,0.4,,,,,3.0,,1.0,1.0,2.0,0.5,0.16666666666666666,0.2857142857142857,,,,,4.0,,,,,,,,,1.0,1.0,,1.0,1.0,0.4,0.4,,1.5,,,,,,,,,1.0,0.25,1.0,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,2269.0,38,9,74,73,22,17,8,147,3.0,7.0,,,,5.0,1.0,3.0,17.0,1.0,8.0,4.0,15.0,17.0,10.0,42.0,87,1.0,2.0,4.0,1.0,4.0,8.0,7.0,18.0,6.0,17.0,3.0,7.0,,17.0,1.0,5.0,7,1.0,,1.0,7.0,,13.0,,18.0,22,,0.26666666666666666,0.25,0.5,0.4583333333333333,0.5675675675675675,0.5,0.6,0.53125,46.42857142857143,0.07692307692307693,0.19230769230769232,,,0.2,0.21875,0.42857142857142855,0.42857142857142855,0.15625,,,0.09375,0.3333333333333333,0.5,0.53125,0.3333333333333333,,,0.6666666666666666,0.75,0.4922296875,0.6222,0.4464666666666666,0.09523809523809523,0.42857142857142855,6.806666666666667,26.652941176470588,0.2972972972972973,,,,,8.0,3.0,9.0,3.0,1.0,,0.375,0.47058823529411764,0.375,0.47058823529411764,0.2,0.4,,,,,,,8.0,8.0,4.0,1.0,2.0,,0.3076923076923077,0.2222222222222222,0.47058823529411764,0.47058823529411764,0.375,0.47058823529411764,15.0,4.0,3.0,2.0,1.0,1.0,1.0,,2.0,0.5,0.13513513513513514,0.11764705882352941,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,0.25,0.3333333333333333,0.5,0.3333333333333333,0.0625,0.06666666666666667,0.06451612903225806,0.2,,0.07142857142857142,,0.5,,0.3333333333333333,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,3.0,2.0,3.0,0.3333333333333333,0.125,0.375,0.15,True,,,,,,,,,,,,,,,,,,,,,,,,,,
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,21897.0,365,3,728,731,187,191,83,1459,14.0,22.0,3.0,6.0,21.0,34.0,8.0,18.0,52.0,3.0,19.0,43.0,74.0,60.0,34.0,171.0,787,4.0,,14.0,7.0,15.0,21.0,28.0,57.0,74.0,50.0,28.0,58.0,15.0,144.0,23.0,52.0,66,22.0,16.0,6.0,43.0,3.0,41.0,15.0,54.0,184,13.0,0.581081081081081,0.4666666666666667,0.5111940298507462,0.4027777777777778,0.551948051948052,0.4666666666666667,0.5490196078431373,0.44776119402985076,23.151515151515152,0.12169312169312169,0.14049586776859505,0.17142857142857143,0.08,0.11363636363636363,0.16417910447761194,0.6363636363636364,0.7,0.2537313432835821,0.6176470588235294,0.6176470588235294,0.13432835820895522,0.4444444444444444,0.4444444444444444,0.3880597014925373,0.2,0.16666666666666666,0.5,0.5277777777777778,0.6119402985074627,0.46562576923076926,0.4401363636363636,0.44920882352941177,0.08187134502923976,0.3333333333333333,9.05,27.475000000000005,0.25686813186813184,1.0,8.0,,2.0,17.0,5.0,3.0,2.0,36.0,5.0,0.058823529411764705,0.2833333333333333,0.23809523809523808,0.29310344827586204,0.02702702702702703,,0.05970149253731343,0.125,0.125,,0.05555555555555555,,16.0,16.0,28.0,16.0,37.0,3.0,0.16091954022988506,0.18110236220472442,0.3076923076923077,0.3137254901960784,0.0625,0.32,48.0,30.0,13.0,7.0,21.0,3.0,12.0,,5.0,0.5675675675675675,0.03597122302158273,0.06329113924050633,3.0,4.0,7.0,11.0,12.0,,23.0,6.0,8.0,14.0,9.0,3.0,,7.0,4.0,2.0,7.0,6.0,0.13953488372093023,0.13953488372093023,0.6363636363636364,0.4666666666666667,0.05517241379310345,0.030456852791878174,0.04093567251461988,0.09230769230769231,0.031746031746031744,0.03896103896103896,,0.10638297872340426,0.8571428571428571,0.14285714285714285,0.09523809523809523,0.26666666666666666,0.75,4.0,1.0,0.034482758620689655,,,5.0,18.0,3.0,,,0.09090909090909091,,,5.0,2.0,,,0.03125,0.2631578947368421,,False,1.0,2.0,1.0,3.0,5.0,1.0,1.0,0.016666666666666666,0.019230769230769232,0.25,0.6666666666666666,0.06666666666666667,,,,,,,,,,,,,,
