EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,FG3M,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Offensive Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShortMidRangeAssists,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfOReb,Technical Free Throw Trips,BlockedShortMidRange,OffShortMidRangeReboundPct,SelfORebPct,on,Corner3Assists,Corner3PctAssisted,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,1653.0,28,-10,61,62,35,27,8,123,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,7.0,2.0,6.0,68.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,6.0,2.0,1.0,3.0,1.0,2.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,35,1.0,1.0,1.0,0.42857142857142855,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.2222222222222222,14.705882352941176,0.5,0.06666666666666667,0.05263157894736842,0.25,0.14814814814814814,0.03225806451612903,0.09090909090909091,0.5,0.2,0.5,1.0,0.5555555555555556,0.4,0.4,1.0,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,0.25,0.7777777777777778,0.5584444444444444,0.43899999999999995,0.5827249999999999,0.3333333333333333,0.6666666666666666,6.471428571428571,26.5,0.5737704918032787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,4556.0,76,-17,145,146,35,30,16,291,4.0,6.0,2.0,1.0,2.0,2.0,7.0,3.0,1.0,8.0,18.0,4.0,23.0,153.0,1.0,2.0,3.0,1.0,6.0,1.0,3.0,8.0,3.0,4.0,8.0,6.0,1.0,15.0,5.0,20.0,,1.0,4.0,1.0,2.0,9.0,2.0,1.0,,1.0,1.0,3.0,35,2.0,0.5,0.5714285714285714,0.4444444444444444,0.5,0.16666666666666666,0.4318181818181818,0.5,0.14285714285714285,0.4423076923076923,0.5,0.1875,0.18181818181818182,18.633540372670808,0.3333333333333333,0.15384615384615385,0.08,0.25806451612903225,0.2,0.0625,0.10714285714285714,0.2222222222222222,0.24,0.3333333333333333,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.25,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,0.13636363636363635,1.0,0.2857142857142857,0.5,0.14285714285714285,0.45454545454545453,0.4593818181818182,0.60485,0.43457857142857154,0.13043478260869565,0.13043478260869565,9.666666666666666,25.5,0.2413793103448276,1.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,3.0,2.0,1.0,1.0,8.0,6.0,14.0,6.0,6.0,2.0,34.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,8.0,1.0,8.0,4.0,1.0,1.0,0.25,0.25,0.05555555555555555,0.2,0.75,0.03333333333333333,0.07142857142857142,0.2,0.06666666666666667,0.2,0.22727272727272727,0.4,0.5,0.5,0.045454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.15384615384615385,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,713.0,12,-8,24,23,5,2,1,47,1.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,3.0,1.0,2.0,26.0,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,1.0,1.0,,,3.0,,,,,,2.0,5,,,,0.3333333333333333,,1.0,0.25,,1.0,0.25,,1.0,0.25,20.0,,,,,,,,,,,,0.25,1.0,1.0,,0.5,,,,0.25,,1.0,1.0,,0.5,0.5294375,,0.701,,1.0,12.266666666666667,25.1,0.20833333333333334,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201936,1610612754,Tyreke Evans,Tyreke Evans,201936,IND,5034.0,84,-22,167,167,52,46,16,334,10.0,22.0,,3.0,7.0,,4.0,20.0,6.0,10.0,28.0,20.0,61.0,179.0,,,5.0,3.0,9.0,6.0,19.0,6.0,20.0,,9.0,8.0,,17.0,,17.0,2.0,4.0,6.0,3.0,4.0,8.0,,1.0,1.0,1.0,1.0,19.0,52,,0.3,0.3,0.35714285714285715,,0.3333333333333333,0.5520833333333334,0.375,0.6,0.5648148148148148,0.5,0.6333333333333333,0.4166666666666667,32.78688524590164,,0.18604651162790697,,0.2727272727272727,0.2236842105263158,,,0.1,0.2692307692307692,0.2857142857142857,1.0,0.4583333333333333,0.45454545454545453,0.5263157894736842,0.3,0.08333333333333333,,,,0.4166666666666667,,0.4666666666666667,0.42857142857142855,0.4,0.875,0.5253572916666666,0.5394749999999999,0.4895299999999999,0.08196721311475409,0.3114754098360656,4.667857142857143,26.765000000000004,0.31137724550898205,,,2.0,,11.0,11.0,8.0,2.0,1.0,14.0,18.0,,11.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,,3.0,2.0,1.0,2.0,1.0,,,12.0,,14.0,8.0,,0.5454545454545454,0.55,0.55,0.10714285714285714,,0.3333333333333333,,,,0.0625,0.35294117647058826,0.041666666666666664,,,,,0.55,0.55,0.5454545454545454,,0.55,0.14814814814814814,0.23529411764705882,,1.0,4.0,4.0,1.0,4.0,4.0,15.0,1.0,1.0,1.0,1.0,2.0,0.25,0.6666666666666666,0.13636363636363635,1.0,0.25,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,4285.0,71,-20,136,136,32,32,13,272,4.0,6.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,7.0,13.0,7.0,23.0,147.0,1.0,1.0,5.0,2.0,3.0,1.0,4.0,8.0,5.0,,1.0,3.0,,4.0,,4.0,,,,,2.0,7.0,1.0,,,,,4.0,32,1.0,0.5714285714285714,0.5714285714285714,0.5384615384615384,1.0,0.6666666666666666,0.575,1.25,0.5,0.575,1.25,0.5,0.35,13.422818791946309,,0.08333333333333333,,0.037037037037037035,0.06349206349206349,,,0.2,0.045454545454545456,,,0.3,0.6666666666666666,0.8,0.75,0.15,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,0.5,0.25,0.65,0.49687749999999997,0.5779,0.514025,0.21739130434782608,0.17391304347826086,6.476923076923078,25.114285714285717,0.23529411764705882,1.0,2.0,4.0,2.0,3.0,3.0,,,,6.0,9.0,,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,9.0,,3.0,1.0,2.0,,,,,3.0,,,,,1.0,0.42857142857142855,0.42857142857142855,0.07692307692307693,,,,,,,0.07142857142857142,0.2,0.5,0.5,,0.1,0.6,0.6,1.0,1.0,0.6,,,,1.0,1.0,,1.0,1.0,,,,,,2.0,,1.0,,0.16666666666666666,0.5,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,1003.0,17,-1,42,40,26,17,6,82,,2.0,1.0,,1.0,,,2.0,2.0,1.0,3.0,3.0,10.0,41.0,,1.0,,1.0,2.0,3.0,8.0,,2.0,1.0,2.0,,,2.0,2.0,4.0,,2.0,4.0,1.0,2.0,5.0,,,,,,8.0,26,,,,0.3333333333333333,,0.5,0.6666666666666666,,0.8,0.7142857142857143,,0.8,0.5,23.404255319148938,,,0.08333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.125,,0.14285714285714285,0.5,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,0.2,,0.4,0.8333333333333334,0.449,0.415,0.38886000000000004,,0.8,4.666666666666667,26.633333333333336,0.6190476190476191,,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,,,1.0,,,,,,,,,1.0,,,,2.0,1.0,,1.0,2.0,,2.0,1.0,,,0.6666666666666666,0.6666666666666666,,,0.5,0.16666666666666666,,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.5,0.5,,,0.5,0.14285714285714285,0.25,1.0,,,1.0,,,2.0,6.0,,1.0,,1.0,,,0.6666666666666666,,,,,0.5,,,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.2,1.0,,,,,,,,,,True,,,,,,,,
202083,1610612754,Wesley Matthews,Wesley Matthews,202083,IND,1015.0,17,-1,34,36,15,11,5,70,,1.0,,,,,1.0,3.0,1.0,,2.0,3.0,6.0,36.0,,,,,,1.0,,,3.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,15,,,,,,,0.3,,,0.5,,,0.6,17.5,,0.1,,,0.0625,,,,,,,0.2,,,,0.2,,,,0.6,,,,1.0,0.8,0.53499,,0.61695,,,9.75,25.7,0.4411764705882353,,,,,1.0,1.0,3.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,1.0,,3.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.25,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,True,,,,,,,,
202711,1610612754,Bojan Bogdanovic,Bojan Bogdanovic,202711,IND,2606.0,43,-18,90,86,32,31,3,176,3.0,4.0,,1.0,2.0,,1.0,4.0,2.0,4.0,8.0,5.0,16.0,105.0,,,,1.0,4.0,2.0,6.0,2.0,4.0,,1.0,1.0,2.0,4.0,,4.0,,,1.0,,2.0,4.0,,,,,,6.0,32,,0.25,0.25,0.5,,0.25,0.4230769230769231,,0.16666666666666666,0.5333333333333333,,0.375,0.38461538461538464,17.204301075268816,0.5,0.05,,0.08333333333333333,0.0625,,,,,0.3333333333333333,,0.3076923076923077,0.75,1.0,0.3333333333333333,0.07692307692307693,,,,0.3076923076923077,,0.3333333333333333,0.5,0.3333333333333333,0.6923076923076923,0.5208307692307692,,0.4878916666666666,,0.375,6.05,26.9,0.35555555555555557,,1.0,3.0,1.0,1.0,1.0,5.0,,4.0,6.0,3.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,5.0,,6.0,1.0,,1.0,0.2,0.2,0.125,,1.0,,,,,0.125,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.07692307692307693,0.25,0.25,1.0,,0.25,0.14285714285714285,0.125,,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,1.0,0.16666666666666666,1.0,1.0,,,,,,True,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,1657.0,28,-10,52,55,14,15,6,107,2.0,3.0,1.0,,,,,6.0,2.0,2.0,3.0,7.0,6.0,56.0,,1.0,,,,2.0,,4.0,6.0,2.0,2.0,,,2.0,3.0,5.0,,,,,1.0,2.0,,1.0,,1.0,1.0,,14,,1.0,1.0,0.6666666666666666,,,0.2,,,0.2727272727272727,,,0.7,18.965517241379313,,,0.1,0.16666666666666666,0.06666666666666667,0.09375,0.09090909090909091,,0.2222222222222222,,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6,0.5,,,1.0,1.0,0.544405,0.56155,0.539325,,,1.3666666666666665,25.8,0.2692307692307692,,,,1.0,,,2.0,,,,,,,,1.0,3.0,4.0,3.0,1.0,,11.0,1.0,,,,,,,,3.0,,4.0,2.0,,,,,,,,0.08333333333333333,,,,,,,,,0.1,,,,,,0.18181818181818182,0.5,,,1.0,,,1.0,,,,,,1.0,1.0,,,,0.5,,,,,,,,,0.09090909090909091,,,,,,,,,1.0,1.0,1.0,0.16666666666666666,0.125,True,,,,,,,,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,2194.0,37,-5,70,68,11,11,2,138,2.0,6.0,1.0,,,,,,,2.0,7.0,,4.0,74.0,,1.0,,,,,,4.0,,,1.0,3.0,,4.0,1.0,5.0,1.0,1.0,1.0,,,2.0,,1.0,,1.0,1.0,,11,1.0,1.0,1.0,0.2857142857142857,,,0.2857142857142857,,,0.2857142857142857,,,,11.11111111111111,,0.21428571428571427,,0.07142857142857142,0.14285714285714285,0.034482758620689655,,,0.125,,1.0,0.8571428571428571,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,,0.8571428571428571,0.5710857142857143,,,,,2.185714285714286,,0.15714285714285714,,,1.0,,,,,,,,,,,,4.0,1.0,5.0,1.0,4.0,,11.0,1.0,4.0,2.0,2.0,,,,,2.0,1.0,,,,,,,,,,0.1,,,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,1.0,,,True,,,,,,,,
