EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,FG3APct,DefLongMidRangeReboundPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,ShortMidRangeFGA,FG2A,Fouls,Loose Ball Fouls,ShortMidRangeFrequency,Avg2ptShotDistance,ShortMidRangeFGM,FG2M,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Fg2Pct,EfgPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,ShootingFouls,Charge Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,AtRimAssists,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Steals,BadPassSteals,Offensive Fouls Drawn,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,HeaveAttempts,LongMidRangeAssists,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,PtsUnassisted3s,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,DefensiveGoaltends,3pt And 1 Free Throw Trips,SecondChanceCorner3FGA,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,SecondChanceCorner3Frequency,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,363.0,6,-6.0,11,12,6.0,6.0,1.0,23,1.0,1.0,13,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,0.5,0.5,8.333333333333334,0.25,0.125,0.5,1.0,1.0,1.0,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,101.0,2,-3.0,3,3,,,,6,,,5,,,1.0,1.0,1.0,,,,,,,,33.333333333333336,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5253,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,365.0,6,-5.0,11,12,6.0,9.0,,23,,,16,,,,,,,,,,6.0,,,9.090909090909092,,,,,,,0.5454545454545454,,,,,,,,0.3768,,1.0,1.0,1.0,1.0,1.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201942,1610612759,DeMar DeRozan,DeMar DeRozan,201942,SAS,200.0,3,-7.0,5,6,,3.0,,11,,2.0,11,,,,,,,,,,,0.5,,40.0,,,,,,,,,,,,,,,0.37215,,2.0,2.0,,,1.0,7.75,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202700,1610612759,Donatas Motiejunas,Donatas Motiejunas,202700,SAS,1110.0,18,1.0,34,35,23.0,16.0,5.0,69,1.0,13.0,32,,8.0,2.0,4.0,7.0,2.0,2.0,1.0,8.0,23.0,0.5909090909090909,0.5714285714285714,28.205128205128204,0.2857142857142857,0.2,0.3333333333333333,0.09090909090909091,0.1,0.6153846153846154,0.6764705882352942,1.0,1.0,1.0,0.1,0.3333333333333333,0.1,0.6,0.5146850000000001,24.8,4.0,9.0,1.0,,0.4,3.7888888888888883,2.0,6.0,2.0,,2.0,,6.0,0.6666666666666666,0.6,0.5,0.5,4.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,1.0,10.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,0.5714285714285714,0.75,0.5,0.2,0.125,0.125,0.16666666666666666,1.0,0.14285714285714285,0.16666666666666666,0.5,0.25,0.5,0.8,0.8,0.75,1.0,1.0,1.0,0.42857142857142855,1.0,0.14285714285714285,0.6168,0.4841214285714286,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629022,1610612759,Lonnie Walker IV,Lonnie Walker IV,1629022,SAS,820.0,14,8.0,26,25,20.0,9.0,5.0,51,,4.0,16,,4.0,1.0,2.0,2.0,,,,4.0,20.0,0.3333333333333333,0.6666666666666666,19.35483870967742,0.2,0.16666666666666666,,,,1.0,0.7692307692307693,1.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.40421666666666667,25.8,2.0,5.0,,,0.3333333333333333,12.56,1.0,2.0,4.0,1.0,2.0,,5.0,0.4,0.3333333333333333,0.5,0.5,,,,,,,,,1.0,,,2.0,3.0,,,,1.0,1.0,,,,1.0,,,,,,,,,0.6666666666666666,,0.6666666666666666,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,0.3487,0.3938,,1.0,3.0,1.0,0.2,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201967,1610612759,Dante Cunningham,Dante Cunningham,201967,SAS,777.0,13,7.0,24,23,18.0,9.0,5.0,47,,6.0,16,,3.0,1.0,4.0,6.0,,,,3.0,18.0,1.0,0.75,10.344827586206897,0.2,0.2727272727272727,,,,0.5,0.75,2.0,2.0,2.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.45744999999999997,24.9,1.0,1.0,,,0.3333333333333333,6.5,,,,,,,,,1.0,,,,,,,,,1.0,,,,3.0,,1.0,1.0,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,1.5,0.75,1.5,1.0,0.25,0.3333333333333333,,0.14285714285714285,,0.4,,,,,,,,,,,,,0.5,,0.433875,0.5,,,,0.4,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,270.0,4,-3.0,8,11,6.0,8.0,,19,1.0,1.0,11,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,6.0,0.25,0.25,25.0,,0.2,,0.5,1.0,1.0,0.75,1.0,1.0,1.0,1.0,,1.0,1.0,0.53535,25.4,,,,,,,,,,2.0,2.0,,4.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,1.0,,0.53535,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202347,1610612759,Quincy Pondexter,Quincy Pondexter,202347,SAS,724.0,12,7.0,23,21,17.0,8.0,5.0,44,,,16,,,,1.0,1.0,,,,,17.0,,,7.142857142857142,,0.125,,,,,0.7391304347826086,1.0,1.0,1.0,0.5,,0.5,0.5,0.44745,24.3,1.0,1.0,2.0,,0.5,8.5,,,,1.0,2.0,1.0,5.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.5,,0.44745,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,615.0,10,7.0,18,20,13.0,5.0,3.0,38,,3.0,15,,3.0,,,,,,,3.0,13.0,0.5,0.5,13.636363636363637,,,,,,1.0,0.7222222222222222,1.0,3.0,1.0,1.0,,0.3333333333333333,1.0,0.5476000000000001,23.599999999999998,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5476000000000001,,,,,,,,,,,,,1.0,,,1.0,3.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
