EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FtPoints,Points,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,Charge Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,on,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,Arc3PctBlocked,Clear Path Fouls
1627746,1610612757,Skal Labissiere,Skal Labissiere,1627746,POR,319.0,5,-6,12,12,12,12,1,24,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,1.0,12,1.0,0.5,15.384615384615383,0.5,0.5,0.5,0.5,0.486325,0.486325,7.8,25.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,628.0,10,-9,24,23,15,14,2,47,,4.0,3.0,1.0,4.0,19,,1.0,3.0,4.0,2.0,15,,0.8,23.076923076923077,,0.8,0.75,1.0,0.5118699999999999,0.4899125,1.2,25.099999999999998,0.625,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,0.3333333333333333,0.4,0.2857142857142857,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,16481.0,275,-23,526,536,163,153,69,1062,8.0,16.0,4.0,60.0,21.0,584,14.0,18.0,5.0,15.0,54.0,162,2.0,0.25925925925925924,18.451400329489292,0.09876543209876543,0.19753086419753085,0.17391304347826086,0.8148148148148148,0.525708125,0.5200068181818183,4.2683333333333335,25.952380952380953,0.30988593155893535,29.0,45.0,7.0,13.0,34.0,20.0,109.0,9.0,8.0,32.0,58.0,16.0,20.0,41.0,58.0,27.0,33.0,25.0,3.0,32.0,2.0,0.8529411764705882,0.9666666666666667,0.5666666666666667,0.5,0.5493827160493827,0.5217391304347826,0.592391304347826,0.5925925925925926,0.10309278350515463,0.18181818181818182,0.1276595744680851,0.06329113924050633,0.08695652173913043,0.14492753623188406,0.5555555555555556,0.6444444444444445,0.6904761904761905,0.8275862068965517,0.5652173913043478,0.5384615384615384,0.29357798165137616,8.0,12.0,1.0,4.0,7.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,7.0,8.0,1.0,2.0,18.0,2.0,10.0,21.0,8.0,1.0,3.0,5.0,11.0,3.0,14.0,2.0,1.0,9.0,2.0,31.0,4.0,11.0,2.0,5.0,17.0,3.0,7.0,5.0,2.0,6.0,3.0,14.0,1.0,3.0,3.0,20.0,2.0,5.0,2.0,4.0,8.0,4.0,3.0,3.0,11.0,21.0,18.0,3.0,21.0,14.0,1.0,1.0,0.3333333333333333,0.4,0.35,0.5714285714285714,0.5333333333333333,0.5625,0.08333333333333333,0.06666666666666667,0.25,0.3,0.3125,0.11764705882352941,0.06547619047619048,0.0392156862745098,0.05555555555555555,0.08450704225352113,0.06153846153846154,0.03125,0.045454545454545456,0.1956521739130435,0.3157894736842105,0.08823529411764706,0.6666666666666666,0.125,0.16666666666666666,1.0,0.08641975308641975,0.5714285714285714,0.5714285714285714,1.0,0.06172839506172839,0.8,0.8,1.0,0.1875,0.1875,1.0,0.8,0.6666666666666666,0.375,0.06666666666666667,0.043478260869565216,1.0,0.25,0.2,0.5420035714285715,0.12359550561797752,0.16176470588235295,0.1651376146788991,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,401.0,7,-6,16,15,16,15,1,31,2.0,,,5.0,,12,,5.0,,,2.0,16,2.0,,35.29411764705882,0.4,,,0.4,0.46732000000000007,0.46732000000000007,7.019999999999999,,1.0,,2.0,,2.0,,2.0,2.0,,2.0,2.0,,,,,,,1.0,3.0,1.0,2.0,1.0,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,0.4,,,,0.4,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203552,1610612757,Seth Curry,Seth Curry,203552,POR,12805.0,213,-13,406,411,111,112,59,817,10.0,22.0,4.0,21.0,30.0,433,2.0,5.0,4.0,21.0,17.0,111,2.0,0.5882352941176471,11.974789915966387,0.19607843137254902,0.43137254901960786,0.4444444444444444,0.6666666666666666,0.49431400000000003,0.4740277777777778,10.395238095238096,26.02333333333333,0.2733990147783251,2.0,4.0,2.0,3.0,5.0,4.0,47.0,2.0,2.0,12.0,,4.0,11.0,16.0,18.0,5.0,8.0,4.0,2.0,12.0,1.0,,,0.23809523809523808,0.4,0.4215686274509804,0.5555555555555556,0.4339622641509434,0.6,0.06875,0.06060606060606061,0.06637168141592921,0.09090909090909091,0.07692307692307693,0.0625,0.0784313725490196,0.5,0.5,,0.3333333333333333,0.6666666666666666,0.2553191489361702,2.0,2.0,1.0,2.0,7.0,4.0,8.0,2.0,,,7.0,2.0,11.0,2.0,4.0,,7.0,2.0,10.0,27.0,2.0,1.0,7.0,,7.0,3.0,10.0,2.0,1.0,3.0,1.0,23.0,,2.0,,1.0,2.0,,4.0,2.0,2.0,4.0,3.0,1.0,,1.0,1.0,5.0,2.0,1.0,,,,,3.0,,,1.0,1.0,,1.0,1.0,,0.8181818181818182,0.36666666666666664,0.5,0.3793103448275862,1.0,0.5833333333333334,0.5833333333333334,,,,0.8,0.08333333333333333,,0.014388489208633094,,0.0091324200913242,0.01694915254237288,,0.038461538461538464,,0.023809523809523808,0.05555555555555555,,1.0,0.1,0.1,,0.13725490196078433,0.2857142857142857,0.2857142857142857,,0.1568627450980392,0.5,0.5,1.0,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.3333333333333333,1.0,,0.3333333333333333,,,0.5,0.3333333333333333,0.54925,,,0.14893617021276595,1.0,1.0,2.0,1.0,6.0,3.0,1.0,0.25,0.5,1.0,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,
203918,1610612757,Rodney Hood,Rodney Hood,203918,POR,14176.0,236,-21,448,457,146,135,58,905,22.0,25.0,6.0,42.0,30.0,504,4.0,8.0,8.0,24.0,17.0,145,4.0,0.4166666666666667,17.864077669902912,0.3055555555555556,0.3472222222222222,0.375,0.5972222222222222,0.4793887323943662,0.47931,9.023809523809526,26.250000000000004,0.32589285714285715,7.0,13.0,2.0,4.0,22.0,25.0,102.0,5.0,9.0,28.0,14.0,7.0,13.0,22.0,27.0,7.0,23.0,33.0,3.0,28.0,3.0,0.3181818181818182,0.3181818181818182,0.5238095238095238,0.625,0.5347222222222222,0.59375,0.5930232558139535,0.6666666666666666,0.07738095238095238,0.08974358974358974,0.08130081300813008,0.07352941176470588,0.08064516129032258,0.08333333333333333,0.18055555555555555,0.5384615384615384,0.5833333333333334,0.14285714285714285,0.25,0.5,0.27450980392156865,1.0,2.0,13.0,2.0,7.0,1.0,5.0,,1.0,2.0,10.0,2.0,11.0,3.0,4.0,4.0,13.0,3.0,30.0,27.0,,1.0,10.0,2.0,1.0,7.0,8.0,5.0,2.0,1.0,,23.0,3.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,,4.0,1.0,2.0,,3.0,,6.0,,3.0,1.0,,,1.0,2.0,4.0,14.0,1.0,1.0,,1.0,1.0,,0.8181818181818182,0.36666666666666664,0.375,0.3793103448275862,0.75,0.5625,0.65,0.047619047619047616,0.07692307692307693,0.045454545454545456,0.6666666666666666,0.14285714285714285,0.06666666666666667,0.0070921985815602835,0.03488372093023256,0.01762114537444934,,0.018518518518518517,,0.039473684210526314,0.07894736842105263,0.1111111111111111,0.02857142857142857,1.0,0.5909090909090909,0.6190476190476191,0.38461538461538464,0.09722222222222222,0.2857142857142857,0.2857142857142857,0.5,0.06944444444444445,0.2,0.2,1.0,0.4,0.4,0.8,0.25,0.5,,,0.125,0.5,0.3333333333333333,0.4166666666666667,0.48759166666666665,0.18072289156626506,0.2692307692307692,0.12745098039215685,,,4.0,1.0,6.0,,1.0,0.25,,,0.5,1.0,1.0,1.0,0.25,0.03225806451612903,,,,,,,True,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,3357.0,56,-17,110,111,38,45,13,221,1.0,12.0,3.0,7.0,14.0,133,2.0,2.0,3.0,12.0,6.0,38,1.0,0.6666666666666666,19.2,0.047619047619047616,0.5714285714285714,0.6,0.9047619047619048,0.5300666666666667,0.56821,5.557142857142858,25.085714285714285,0.34545454545454546,4.0,5.0,1.0,2.0,4.0,1.0,21.0,1.0,1.0,6.0,4.0,6.0,3.0,9.0,12.0,4.0,6.0,4.0,1.0,6.0,1.0,0.5,0.6666666666666666,0.5714285714285714,0.5,0.47619047619047616,0.5,0.45652173913043476,0.42857142857142855,0.12,0.2857142857142857,0.1956521739130435,0.375,,0.2777777777777778,0.23809523809523808,0.8,1.0,0.5,0.4,0.5,0.2857142857142857,1.0,2.0,,,1.0,,2.0,,,,4.0,1.0,4.0,1.0,,,2.0,1.0,4.0,12.0,2.0,,4.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,15.0,,3.0,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.5,0.5,0.5,0.14285714285714285,0.2,,1.0,,,0.08108108108108109,,0.047619047619047616,0.06666666666666667,0.07142857142857142,0.125,,,0.3333333333333333,0.08333333333333333,,,,,0.047619047619047616,,,,0.09523809523809523,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,,,0.3333333333333333,0.3333333333333333,0.4328,0.045454545454545456,0.125,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203090,1610612757,Maurice Harkless,Maurice Harkless,203090,POR,1493.0,25,-11,49,52,10,5,5,101,,1.0,1.0,5.0,2.0,47,,1.0,1.0,,3.0,10,,0.2857142857142857,19.642857142857142,,0.14285714285714285,0.5,1.0,0.6009,0.6827,1.58,41.3,0.20408163265306123,3.0,5.0,1.0,1.0,3.0,,6.0,1.0,,2.0,6.0,,4.0,5.0,6.0,1.0,,,,2.0,,1.0,1.0,0.6,1.0,0.42857142857142855,0.5,0.42857142857142855,0.5,0.23529411764705882,,0.17391304347826086,0.2,0.2,,0.7142857142857143,0.6,0.6,1.0,0.5,1.0,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,1.0,,1.0,,5.0,,1.0,,1.0,1.0,,2.0,2.0,,2.0,1.0,2.0,,1.0,,4.0,1.0,,1.0,,,,,,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,0.5,0.5,,0.05263157894736842,,0.04,,,0.3333333333333333,,0.2857142857142857,,,1.0,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,9283.0,155,-10,290,294,39,41,39,584,12.0,,,24.0,1.0,324,6.0,2.0,1.0,,15.0,38,,0.04,10.240963855421688,0.48,,,0.48,0.4859740000000001,0.44494999999999996,6.900000000000001,23.1,0.13448275862068965,4.0,11.0,,,7.0,4.0,21.0,2.0,1.0,8.0,6.0,8.0,26.0,38.0,50.0,10.0,7.0,5.0,,8.0,,0.42857142857142855,0.5,0.2916666666666667,1.0,0.34,1.1666666666666667,0.3888888888888889,1.0,0.23853211009174313,0.15384615384615385,0.2111801242236025,0.13953488372093023,0.275,0.15,0.44,0.36363636363636365,0.5714285714285714,0.5,,,0.38095238095238093,1.0,5.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,8.0,3.0,2.0,,,5.0,13.0,11.0,24.0,9.0,2.0,10.0,3.0,59.0,5.0,7.0,,4.0,12.0,2.0,2.0,,2.0,5.0,3.0,2.0,,2.0,,7.0,,1.0,,1.0,1.0,,,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.36363636363636365,0.08333333333333333,0.7142857142857143,0.4444444444444444,,0.08045977011494253,0.0847457627118644,0.0821917808219178,0.1935483870967742,0.02702702702702703,,0.06,0.34615384615384615,0.16666666666666666,0.18181818181818182,0.5,0.25,0.2727272727272727,0.3333333333333333,0.04,,,,0.04,1.0,1.0,1.0,,,,0.8333333333333334,0.2,,,0.3333333333333333,1.0,,,0.54488,0.1111111111111111,0.11538461538461539,0.09523809523809523,,,,,,,,,,,,,1.0,,,,0.2222222222222222,,,,,,True,,,,,,,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,1370.0,23,-3,43,44,22,21,6,87,,1.0,,7.0,3.0,51,2.0,5.0,1.0,1.0,1.0,22,,0.3,26.923076923076923,,0.1,,1.0,0.547,0.5962166666666667,1.8,24.400000000000002,0.5116279069767442,3.0,7.0,3.0,5.0,3.0,8.0,17.0,3.0,4.0,13.0,4.0,,3.0,4.0,7.0,,5.0,8.0,2.0,13.0,2.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6,0.45,0.75,0.6071428571428571,0.8125,0.15,,0.1111111111111111,0.2,0.14285714285714285,,0.7,0.42857142857142855,0.6,0.6666666666666666,0.8333333333333334,0.6,0.7647058823529411,1.0,2.0,,,,1.0,2.0,,1.0,1.0,,,1.0,1.0,,2.0,4.0,1.0,2.0,3.0,,,,2.0,,,,,,,,,,3.0,,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,,2.0,,,2.0,1.0,1.0,,1.0,1.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.2857142857142857,0.2857142857142857,,,0.5,,0.1875,,0.15,0.3,,,,,,0.25,1.0,,,,,,,,0.2,0.5,0.5,1.0,,,,1.0,0.5,,,0.16666666666666666,1.0,,,0.53345,0.16666666666666666,0.2222222222222222,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
