EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,ShootingFouls,Fouls,FG3APct,Usage,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFtPoints,LongMidRangeAssists,BadPassSteals,LostBallTurnovers,SecondChanceTurnovers,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3PctAssisted,DefensiveGoaltends,on
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,355.0,6,-5.0,12,12,4,1,24,1.0,1.0,16,1.0,1.0,2.0,1.0,7.692307692307692,1.0,1.0,0.5997,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,8861.0,148,-16.0,287,291,129,39,578,9.0,12.0,332,8.0,15.0,30.0,0.25,18.862275449101798,0.1875,0.75,0.49809680851063837,26.96666666666667,136.0,13.0,24.0,5.0,7.0,6.0,11.0,1.0,7.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,16.0,36.0,4.0,9.0,53.0,5.0,9.0,1.0,10.0,8.0,16.0,2.0,4.0,6.0,28.0,24.0,8.0,12.0,8.0,1.0,2.0,3.0,6.0,1.0,7.0,1.0,5.0,1.0,15.0,2.0,7.0,1.0,8.0,9.0,2.0,19.0,10.0,29.0,2.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,10.0,5.0,1.0,2.0,4.0,10.0,1.0,1.0,11.0,1.0,5.0,1.0,12.0,10.0,2.0,12.0,9.0,1.0,28.0,135.0,2.0,1.0,0.75,1.0,1.0,0.3333333333333333,0.5,0.36363636363636365,0.4444444444444444,0.5555555555555556,0.5,0.4583333333333333,0.5,0.55,0.5,0.5,0.6086956521739131,0.08333333333333333,0.08333333333333333,0.14285714285714285,0.2,0.2857142857142857,0.125,0.09,0.07865168539325842,0.1702127659574468,0.038461538461538464,0.11564625850340136,0.06382978723404255,0.11627906976744186,0.06666666666666667,0.046511627906976744,0.044444444444444446,0.06060606060606061,0.22727272727272727,0.15,0.2857142857142857,0.08333333333333333,0.75,0.5,0.5416666666666666,0.5909090909090909,0.6923076923076923,0.14583333333333334,0.14285714285714285,0.16666666666666666,1.0,0.10416666666666667,0.4,0.4,1.0,0.0625,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.2222222222222222,1.0,0.7,0.7142857142857143,0.2,0.1,0.55,0.5454545454545454,0.05,1.0,0.15,0.3333333333333333,0.25,0.5160833333333333,0.5017078947368422,0.09615384615384616,0.125,0.18867924528301888,0.5283018867924528,4.955555555555557,0.4738675958188153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,23722.0,395,-24.0,796,792,206,112,1588,23.0,51.0,916,23.0,13.0,33.0,0.4722222222222222,15.053763440860214,0.21296296296296297,0.7777777777777778,0.528587037037037,24.109803921568627,211.0,16.0,33.0,5.0,10.0,5.0,9.0,6.0,21.0,1.0,3.0,11.0,28.0,1.0,3.0,10.0,4.0,1.0,4.0,23.0,57.0,15.0,27.0,118.0,6.0,12.0,4.0,17.0,6.0,15.0,4.0,14.0,10.0,34.0,28.0,18.0,45.0,8.0,,4.0,10.0,16.0,5.0,21.0,5.0,10.0,3.0,47.0,7.0,22.0,,27.0,41.0,3.0,71.0,29.0,100.0,2.0,9.0,6.0,6.0,5.0,10.0,2.0,2.0,16.0,5.0,3.0,2.0,2.0,24.0,4.0,,36.0,4.0,15.0,5.0,10.0,9.0,1.0,10.0,6.0,,34.0,205.0,6.0,5.0,0.6086956521739131,0.7368421052631579,1.0,0.29411764705882354,0.2857142857142857,0.29411764705882354,0.40350877192982454,0.5,0.4,0.4212962962962963,0.375,0.41379310344827586,0.47580645161290325,0.4722222222222222,0.4857142857142857,0.17543859649122806,0.21212121212121213,0.14285714285714285,0.375,0.17647058823529413,,0.19158878504672897,0.08870967741935484,0.16875,0.0440251572327044,0.18181818181818182,0.07125307125307126,0.11607142857142858,0.08139534883720931,0.056910569105691054,0.16091954022988506,0.25,0.16363636363636364,0.14912280701754385,0.21739130434782608,0.03389830508474576,0.6,0.3055555555555556,0.48484848484848486,0.6153846153846154,0.625,0.19444444444444445,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.027777777777777776,0.3333333333333333,0.3333333333333333,,0.25925925925925924,0.39285714285714285,0.39285714285714285,1.0,0.17391304347826086,0.17391304347826086,1.0,0.625,0.5,,0.0625,0.3103448275862069,0.5555555555555556,0.3448275862068966,0.3,0.13793103448275862,0.25,0.17391304347826086,0.5298392857142857,0.5067120689655172,0.12605042016806722,0.22058823529411764,0.1440677966101695,0.288135593220339,4.778947368421052,0.2650753768844221,3.0,5.0,3.0,3.0,1.0,3.0,0.04,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,39009.0,650,-13.0,1313,1304,411,167,2617,149.0,158.0,1492,147.0,15.0,40.0,0.47878787878787876,29.166666666666668,0.45151515151515154,0.7606060606060606,0.5031888036809816,27.587341772151888,456.0,50.0,93.0,2.0,4.0,23.0,44.0,9.0,30.0,20.0,49.0,5.0,9.0,2.0,2.0,3.0,54.0,21.0,52.0,79.0,172.0,59.0,95.0,430.0,4.0,10.0,11.0,21.0,33.0,75.0,23.0,55.0,63.0,198.0,20.0,138.0,57.0,6.0,2.0,54.0,18.0,66.0,40.0,106.0,27.0,41.0,17.0,252.0,6.0,2.0,,28.0,38.0,2.0,68.0,8.0,76.0,,27.0,10.0,47.0,31.0,13.0,1.0,1.0,60.0,24.0,1.0,1.0,1.0,109.0,4.0,9.0,114.0,2.0,30.0,20.0,4.0,,2.0,5.0,3.0,,190.0,449.0,5.0,16.0,0.12658227848101267,0.13157894736842105,0.3220338983050847,0.37341772151898733,0.41818181818181815,0.3782051282051282,0.45930232558139533,0.4,0.44,0.5075757575757576,0.40476190476190477,0.5192307692307693,0.5603674540682415,0.43478260869565216,0.6,0.10465116279069768,0.15053763440860216,0.13333333333333333,0.7833333333333333,0.07142857142857142,,0.10326086956521739,0.0051813471502590676,0.109375,0.022641509433962263,0.10576923076923077,0.01228878648233487,0.011904761904761904,,0.023474178403755867,0.08108108108108109,0.11940298507462686,0.11627906976744186,0.11458333333333333,0.09375,,0.6,0.2818181818181818,0.5376344086021505,0.6329113924050633,0.12,0.09090909090909091,0.3,0.34615384615384615,,0.1484848484848485,0.40816326530612246,0.40816326530612246,0.2,0.02727272727272727,0.5555555555555556,0.5555555555555556,0.4,0.3624161073825503,0.3698630136986301,0.3148148148148148,0.19047619047619047,0.5,,0.09523809523809523,0.3384615384615385,0.5227272727272727,0.023076923076923078,0.6666666666666666,0.4,0.40384615384615385,0.3673469387755102,0.4677692307692308,0.49770984251968503,0.10249307479224377,0.15,0.04883720930232558,0.4604651162790698,7.821511627906979,0.3472962680883473,9.0,4.0,8.0,17.0,16.0,3.0,,0.42857142857142855,1.0,2.0,3.0,120.0,3.0,13.0,7.0,1.0,1.0,5.0,4.0,3.0,7.0,1.0,1.0,2.0,0.2727272727272727,0.0189873417721519,0.020134228187919462,0.019230769230769232,0.5,0.2222222222222222,0.5,0.043478260869565216,,,,,True
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,32608.0,543,-16.0,1103,1097,297,134,2200,89.0,99.0,1265,88.0,11.0,27.0,0.3498233215547703,25.893566322478158,0.31448763250883394,0.5123674911660777,0.4703636524822694,25.721212121212126,350.0,27.0,46.0,4.0,6.0,6.0,12.0,32.0,78.0,28.0,60.0,3.0,10.0,2.0,1.0,3.0,35.0,6.0,21.0,87.0,184.0,38.0,31.0,319.0,10.0,15.0,7.0,30.0,24.0,48.0,7.0,24.0,12.0,81.0,44.0,130.0,72.0,4.0,1.0,35.0,12.0,28.0,19.0,47.0,11.0,18.0,8.0,113.0,3.0,9.0,,22.0,28.0,1.0,51.0,12.0,63.0,9.0,12.0,2.0,17.0,12.0,8.0,,1.0,25.0,5.0,,1.0,4.0,41.0,2.0,2.0,40.0,1.0,12.0,6.0,10.0,5.0,5.0,10.0,7.0,,79.0,343.0,1.0,3.0,0.25287356321839083,0.25882352941176473,0.631578947368421,0.3838383838383838,0.2916666666666667,0.3877551020408163,0.47282608695652173,0.6666666666666666,0.5,0.508833922261484,0.5909090909090909,0.4791666666666667,0.5281456953642384,0.6,0.50625,0.06521739130434782,0.043478260869565216,0.08974358974358974,0.68,0.04,,0.0958904109589041,0.02786377708978328,0.10185185185185185,0.013824884792626729,0.0984251968503937,0.022222222222222223,0.014285714285714285,0.03418803418803419,0.017543859649122806,0.10810810810810811,0.08849557522123894,0.08823529411764706,0.1,0.10714285714285714,0.06293706293706294,0.7,0.1625441696113074,0.5869565217391305,0.6136363636363636,0.2222222222222222,0.2756183745583039,0.41025641025641024,0.4507042253521127,0.34375,0.21201413427561838,0.4666666666666667,0.49122807017543857,0.17857142857142858,0.0353356890459364,0.3,0.3333333333333333,1.0,0.39325842696629215,0.39325842696629215,0.6,0.2727272727272727,0.6666666666666666,0.25,0.09090909090909091,0.16666666666666666,0.5,0.041666666666666664,0.3333333333333333,0.2916666666666667,0.2857142857142857,0.3977272727272727,0.4627611111111112,0.45838732394366205,0.0472972972972973,0.06153846153846154,0.09404388714733543,0.25391849529780564,9.916304347826088,0.3173164097914778,5.0,4.0,2.0,10.0,5.0,1.0,0.045454545454545456,0.22727272727272727,,2.0,2.0,42.0,1.0,8.0,2.0,,,,,,2.0,,,,0.2857142857142857,0.010101010101010102,,,,0.4,0.5,0.019801980198019802,0.05,0.1,,,True
202683,1610612757,Enes Kanter,Enes Kanter,202683,POR,26303.0,438,-8.0,878,875,248,131,1753,4.0,4.0,991,4.0,18.0,36.0,0.02962962962962963,17.391304347826086,0.02962962962962963,0.7185185185185186,0.5040796296296296,25.05,275.0,52.0,93.0,24.0,44.0,13.0,26.0,12.0,27.0,4.0,11.0,,,,,,1.0,,1.0,68.0,131.0,1.0,30.0,169.0,26.0,47.0,,61.0,17.0,36.0,,1.0,15.0,49.0,74.0,62.0,3.0,38.0,,1.0,15.0,11.0,8.0,19.0,5.0,7.0,3.0,46.0,12.0,34.0,1.0,35.0,61.0,2.0,98.0,47.0,145.0,2.0,10.0,6.0,11.0,4.0,15.0,2.0,3.0,26.0,7.0,3.0,1.0,3.0,38.0,9.0,1.0,39.0,2.0,14.0,7.0,9.0,5.0,4.0,9.0,5.0,,49.0,273.0,4.0,7.0,0.5441176470588235,0.7551020408163265,1.0,0.25,,0.25,0.5190839694656488,0.5531914893617021,0.4722222222222222,0.5148148148148148,0.5531914893617021,0.4594594594594595,0.5487012987012987,0.5754716981132075,0.5104166666666666,0.11450381679389313,0.12903225806451613,0.1111111111111111,0.4230769230769231,0.09523809523809523,0.041666666666666664,0.23828125,0.12274368231046931,0.2023121387283237,0.06779661016949153,0.22377622377622378,0.1013215859030837,0.15702479338842976,0.09375,0.056338028169014086,0.20952380952380953,0.26666666666666666,0.2459016393442623,0.21875,0.15555555555555556,0.0392156862745098,0.5555555555555556,0.6888888888888889,0.5591397849462365,0.6419753086419753,0.4807692307692308,0.2,0.4444444444444444,0.5,0.8333333333333334,0.08148148148148149,0.36363636363636365,0.36363636363636365,0.5,,,,,0.25,0.25,1.0,0.9361702127659575,0.5454545454545454,0.08333333333333333,,0.7027027027027027,0.5,,,0.02702702702702703,,0.25,0.5255527777777778,0.48943918918918916,0.09523809523809523,0.0979020979020979,0.3609467455621302,0.28994082840236685,4.3396946564885495,0.3132118451025057,,9.0,1.0,4.0,7.0,4.0,0.1,,,,,,,3.0,4.0,,,,,,,,,,,,,0.11428571428571428,,,,,,,,,True
202323,1610612757,Evan Turner,Evan Turner,202323,POR,7387.0,123,-3.0,253,249,98,24,502,,,290,,4.0,9.0,,13.818181818181818,,0.4,0.4723799999999999,,115.0,6.0,10.0,1.0,2.0,3.0,4.0,4.0,13.0,1.0,2.0,,,,,,,,,11.0,25.0,,10.0,32.0,2.0,4.0,,4.0,6.0,11.0,,,7.0,19.0,16.0,6.0,,2.0,,,6.0,6.0,13.0,19.0,9.0,4.0,2.0,51.0,3.0,4.0,,12.0,12.0,1.0,25.0,7.0,32.0,,1.0,1.0,5.0,4.0,2.0,2.0,,7.0,4.0,,3.0,,9.0,,,13.0,1.0,7.0,,3.0,2.0,1.0,3.0,1.0,,19.0,112.0,3.0,,0.7272727272727273,0.8,,,,,0.44,0.5,0.5454545454545454,0.44,0.5,0.5454545454545454,0.5161290322580645,0.5,0.6333333333333333,0.24,0.4,0.15384615384615385,0.7142857142857143,0.3333333333333333,,0.17142857142857143,0.07142857142857142,0.2033898305084746,0.05357142857142857,0.18604651162790697,0.0625,0.13636363636363635,0.045454545454545456,0.02127659574468085,0.15625,0.11538461538461539,0.3333333333333333,0.21739130434782608,0.15384615384615385,,0.3333333333333333,0.4,0.6,1.0,0.6666666666666666,0.52,0.3076923076923077,0.36363636363636365,0.75,0.08,0.5,0.5,1.0,,,,,,,,0.5,0.5,,,0.36363636363636365,0.75,,,,,,0.4502,0.46322727272727277,0.22580645161290322,0.22580645161290322,0.125,0.59375,7.047999999999999,0.45454545454545453,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,True
203552,1610612757,Seth Curry,Seth Curry,203552,POR,11323.0,189,43.0,388,372,179,49,760,18.0,27.0,406,17.0,4.0,20.0,0.675,10.222222222222221,0.45,0.775,0.49498589743589744,26.485185185185188,196.0,2.0,4.0,1.0,1.0,1.0,3.0,,3.0,3.0,6.0,4.0,9.0,2.0,1.0,1.0,8.0,4.0,8.0,5.0,13.0,12.0,7.0,53.0,1.0,3.0,4.0,8.0,2.0,7.0,5.0,9.0,7.0,26.0,6.0,4.0,33.0,2.0,1.0,8.0,,4.0,2.0,6.0,1.0,2.0,,14.0,1.0,3.0,,4.0,10.0,,14.0,4.0,18.0,1.0,9.0,2.0,1.0,1.0,1.0,,,2.0,1.0,,,,8.0,1.0,1.0,9.0,,1.0,2.0,3.0,2.0,1.0,3.0,2.0,,24.0,192.0,3.0,1.0,0.6,0.75,0.9166666666666666,0.4444444444444444,0.5555555555555556,0.46153846153846156,0.38461538461538464,0.3333333333333333,0.2857142857142857,0.575,0.5714285714285714,0.59375,0.6022727272727273,0.5714285714285714,0.65,,,,0.5,,,0.08064516129032258,0.02857142857142857,0.06153846153846154,0.012345679012345678,0.07407407407407407,0.021505376344086023,0.04,,0.014492753623188406,0.14545454545454545,0.02564102564102564,0.03333333333333333,0.0784313725490196,,0.047619047619047616,0.6666666666666666,0.1,0.5,0.5,0.5,0.075,,,,0.15,0.5,0.5,0.6666666666666666,0.225,0.4444444444444444,0.5,1.0,0.4444444444444444,0.4444444444444444,0.875,0.14285714285714285,1.0,,0.2857142857142857,0.1875,0.3333333333333333,0.0625,1.0,0.5,0.5,0.47058823529411764,0.5064625,0.4821,0.047619047619047616,0.07142857142857142,0.1509433962264151,0.49056603773584906,11.715384615384616,0.5051546391752577,2.0,,2.0,7.0,,1.0,0.047619047619047616,0.2857142857142857,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,1.0,,,,0.5,0.037037037037037035,,,0.5,0.5,1.0,0.03571428571428571,,0.1111111111111111,1.0,,True
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,8236.0,137,6.0,282,280,109,21,562,27.0,28.0,316,27.0,11.0,22.0,0.509090909090909,19.934640522875817,0.4909090909090909,0.7636363636363637,0.5205236363636364,25.667857142857144,99.0,11.0,14.0,2.0,3.0,4.0,5.0,4.0,8.0,3.0,5.0,,1.0,,,,12.0,2.0,6.0,18.0,27.0,12.0,3.0,75.0,3.0,6.0,1.0,9.0,5.0,7.0,2.0,6.0,3.0,19.0,32.0,4.0,36.0,2.0,,12.0,2.0,5.0,4.0,9.0,4.0,3.0,1.0,22.0,,3.0,,16.0,10.0,1.0,27.0,3.0,30.0,1.0,2.0,,2.0,2.0,2.0,,,4.0,,,3.0,2.0,9.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,19.0,99.0,4.0,1.0,0.8888888888888888,0.9411764705882353,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.5,0.7142857142857143,0.6545454545454545,0.6428571428571429,0.6153846153846154,0.6578947368421053,0.6428571428571429,0.6333333333333333,0.07407407407407407,0.07142857142857142,0.125,0.5,0.3333333333333333,,0.14925373134328357,0.04477611940298507,0.27586206896551724,,0.208,0.022388059701492536,0.038461538461538464,0.03571428571428571,,0.2222222222222222,0.09375,0.17647058823529413,0.2558139534883721,0.3333333333333333,0.043478260869565216,,0.2545454545454545,0.7857142857142857,0.8461538461538461,0.8181818181818182,0.14545454545454545,0.5,0.5714285714285714,1.0,0.09090909090909091,0.6,0.6,1.0,0.01818181818181818,,,,0.4444444444444444,0.4444444444444444,1.0,0.42857142857142855,0.6666666666666666,0.5,,0.38461538461538464,0.8,,,0.46153846153846156,0.3333333333333333,0.4444444444444444,0.46996000000000004,0.5720192307692308,0.03571428571428571,0.07142857142857142,0.12,0.25333333333333335,6.051851851851852,0.35106382978723405,1.0,,1.0,2.0,,,0.07692307692307693,0.14285714285714285,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,2.0,True
203918,1610612757,Rodney Hood,Rodney Hood,203918,POR,14742.0,246,-2.0,497,483,229,55,980,17.0,28.0,555,16.0,8.0,21.0,0.4375,14.107142857142858,0.265625,0.609375,0.4889190476190476,25.710714285714285,245.0,5.0,11.0,,1.0,1.0,3.0,11.0,18.0,4.0,7.0,6.0,11.0,,5.0,6.0,6.0,2.0,7.0,20.0,36.0,12.0,20.0,96.0,3.0,4.0,4.0,16.0,7.0,12.0,7.0,13.0,15.0,50.0,18.0,22.0,27.0,,1.0,6.0,3.0,4.0,4.0,8.0,4.0,1.0,1.0,20.0,3.0,2.0,,8.0,9.0,1.0,18.0,5.0,23.0,2.0,3.0,1.0,3.0,,1.0,,,4.0,4.0,,1.0,,16.0,1.0,2.0,24.0,1.0,6.0,5.0,3.0,2.0,1.0,3.0,1.0,,48.0,242.0,6.0,4.0,0.45,0.45,0.75,0.42857142857142855,0.5384615384615384,0.4444444444444444,0.5555555555555556,0.75,0.5833333333333334,0.59375,0.75,0.7,0.64,0.8,0.7575757575757576,0.08333333333333333,0.18181818181818182,0.05555555555555555,0.75,0.1,,0.05806451612903226,0.014285714285714285,0.08080808080808081,0.03260869565217391,0.06692913385826772,0.021551724137931036,,0.038461538461538464,0.038461538461538464,0.05970149253731343,0.05084745762711865,0.06896551724137931,0.08641975308641975,0.05555555555555555,0.07692307692307693,0.3333333333333333,0.171875,0.45454545454545453,0.5555555555555556,0.6,0.28125,0.6111111111111112,0.6470588235294118,0.45454545454545453,0.109375,0.5714285714285714,0.5714285714285714,0.25,0.171875,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.125,,,,0.12,0.3333333333333333,0.24,0.8333333333333334,0.28,0.2857142857142857,0.375,0.51053125,0.46990000000000004,0.1,0.14634146341463414,0.16666666666666666,0.5208333333333334,9.725,0.49295774647887325,4.0,4.0,2.0,2.0,3.0,,,0.5,,2.0,2.0,9.0,,,,1.0,,1.0,,,1.0,,,,0.5,,,,,0.5,0.5,0.034482758620689655,,,,,True
