EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Corner3Assists,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,Corner3FGM,FTDefRebounds,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefAtRimReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Steals,BadPassSteals,Technical Free Throw Trips,PtsUnassisted3s,ShortMidRangeAssists,SecondChanceAtRimPctAssisted,FTOffRebounds,LostBallSteals,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,SecondChanceCorner3FGA,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls,ShortMidRangePctBlocked,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Corner3PctBlocked
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,1193.0,20,-13,42,40,21,32.0,5.0,82,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,4.0,2.0,4.0,46,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,21,1.0,1.0,0.2,0.1111111111111111,0.2,0.5,0.4444444444444444,0.4,0.5,1.0,21.27659574468085,0.1111111111111111,0.2,0.25,0.14285714285714285,0.15,0.3333333333333333,0.16666666666666666,0.25,1.0,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.47085000000000005,0.5013416666666667,0.1,0.16666666666666666,0.5,7.9799999999999995,25.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,1777.0,30,-6,63,64,29,30.0,6.0,127,1.0,1.0,1.0,,1.0,,1.0,,5.0,4.0,1.0,2.0,6.0,1.0,6.0,66,1.0,,2.0,1.0,4.0,,5.0,,1.0,1.0,2.0,,1.0,5.0,1.0,3.0,2.0,5.0,2.0,7.0,1.0,2.0,1.0,,2.0,,,,,,29,,,0.5,0.3125,0.3333333333333333,0.5,0.75,,,,14.285714285714286,0.15384615384615385,0.3,0.05555555555555555,0.21739130434782608,0.06896551724137931,,0.25,0.16666666666666666,,0.125,0.125,,,,,0.125,0.625,0.5,0.2,,0.8,0.875,0.5021625000000001,0.52721,,,0.3333333333333333,2.6999999999999997,26.0,0.4603174603174603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.16666666666666666,0.25,0.16666666666666666,1.0,1.0,0.5,0.5,0.5,1.0,0.09090909090909091,0.25,0.2,0.2,0.5,1.0,1.0,0.2,0.2,1.0,1.0,0.5,1.0,0.25,0.2,0.558125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628391,1610612749,D.J. Wilson,D.J. Wilson,1628391,MIL,2564.0,43,-21,92,93,43,51.0,9.0,185,7.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,,7.0,11.0,5.0,2.0,19.0,102,1.0,,,4.0,1.0,12.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,3.0,5.0,9.0,1.0,10.0,5.0,7.0,2.0,1.0,2.0,,1.0,,1.0,1.0,43,0.8571428571428571,0.8571428571428571,0.6363636363636364,0.53125,0.5588235294117647,,0.3125,0.09090909090909091,0.14285714285714285,,23.52941176470588,0.23809523809523808,0.23076923076923078,0.03571428571428571,0.23529411764705882,0.022727272727272728,,0.2857142857142857,0.3333333333333333,1.0,0.4375,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.0625,0.25,0.0625,1.0,0.6,0.2,,0.75,0.5015562499999999,0.50288,,,,5.854545454545455,23.619999999999997,0.4673913043478261,6.0,,2.0,,,,1.0,,,2.0,,2.0,6.0,2.0,3.0,,,,,2.0,1.0,7.0,1.0,6.0,1.0,1.0,0.2,,0.2,,0.5,,0.4,0.5,0.2857142857142857,,,0.125,0.14285714285714285,,0.8571428571428571,1.0,,,,,,0.6666666666666666,,,0.288,0.3157894736842105,1.0,1.0,5.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2857142857142857,0.8333333333333334,0.25,0.25,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612749,George Hill,George Hill,201588,MIL,644.0,11,-2,20,22,6,9.0,1.0,42,1.0,,1.0,1.0,1.0,,,,2.0,,1.0,2.0,2.0,1.0,3.0,18,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,6,1.0,1.0,0.5,0.25,0.25,,0.5,0.5,1.0,,19.047619047619047,,,,,,,,,,0.25,0.25,1.0,1.0,1.0,,,0.5,,1.0,,,0.75,0.4896749999999999,0.5667,,,0.3333333333333333,7.199999999999999,26.299999999999997,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,377.0,6,-5,13,13,6,1.0,,26,,,,,2.0,,,,,,,2.0,,,,17,,,,1.0,,,,,,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,,,,6,,,,,,,,,,,13.333333333333334,,,,,,,,,,,1.0,,,,,,,,,,,,0.3806,0.323,,,,12.6,,0.46153846153846156,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204025,1610612749,Tim Frazier,Tim Frazier,204025,MIL,2035.0,34,-15,74,75,35,50.0,8.0,149,5.0,2.0,2.0,,,1.0,,,4.0,2.0,5.0,6.0,4.0,2.0,15.0,79,2.0,,4.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,7.0,1.0,4.0,16.0,,1.0,7.0,8.0,,8.0,2.0,5.0,4.0,1.0,2.0,,,,,,35,0.2,0.2,0.8333333333333334,0.65,0.6818181818181818,1.0,0.4,0.16666666666666666,,1.0,17.073170731707318,0.3888888888888889,0.1,,0.2857142857142857,,,0.16666666666666666,0.16666666666666666,,0.5,,,,,0.1,,0.4,1.0,0.5,,0.5,0.9,0.586935,0.672175,,,0.26666666666666666,3.6833333333333336,26.549999999999997,0.47297297297297297,5.0,2.0,2.0,1.0,,,1.0,2.0,,2.0,,2.0,6.0,8.0,,,1.0,1.0,,2.0,1.0,3.0,1.0,6.0,1.0,,0.25,,0.25,1.0,1.0,1.0,0.5,0.6,0.6666666666666666,,,,0.42857142857142855,,1.0,1.0,0.25,0.25,,1.0,,1.0,,0.25,0.5986,0.4,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,0.6,0.2,,,,1.0,1.0,,3.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202703,1610612749,Nikola Mirotic,Nikola Mirotic,202703,MIL,1235.0,21,-10,43,43,5,21.0,2.0,86,2.0,,,,1.0,,2.0,,5.0,,2.0,3.0,7.0,,10.0,52,,,,,,4.0,5.0,,1.0,,1.0,,,2.0,,1.0,,2.0,,2.0,,1.0,2.0,,,,,,,,5,1.0,1.0,0.6666666666666666,0.5,0.5,,0.7,,,,30.434782608695652,,0.2,,0.06666666666666667,,,,0.25,,0.2,0.1,,,,,0.2,0.5,,,,,0.9,0.532235,,,,,3.466666666666667,25.87142857142857,0.11627906976744186,2.0,,,,,,2.0,,,,,,,,6.0,,,,,4.0,4.0,4.0,,,,1.0,0.2857142857142857,,0.2857142857142857,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,0.5,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203503,1610612749,Tony Snell,Tony Snell,203503,MIL,1243.0,21,-15,47,49,31,30.0,7.0,96,,,,,1.0,,1.0,,1.0,1.0,,1.0,2.0,,3.0,54,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,1.0,,1.0,1.0,31,,,,0.5,0.5,,0.6666666666666666,,,,5.555555555555555,0.09090909090909091,,,0.058823529411764705,,,,,1.0,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,,0.5,0.6666666666666666,0.49535,0.457425,,,,10.0,24.950000000000003,0.6595744680851063,,,,1.0,,1.0,1.0,,,,1.0,,3.0,,3.0,,1.0,,,,,,,3.0,,1.0,0.5,1.0,0.5,,,,0.75,0.75,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,0.2,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628425,1610612749,Sterling Brown,Sterling Brown,1628425,MIL,1352.0,23,-8,53,52,33,30.0,5.0,105,2.0,,2.0,,,,3.0,3.0,3.0,2.0,1.0,2.0,6.0,2.0,13.0,54,,,,2.0,5.0,2.0,3.0,,1.0,3.0,4.0,2.0,,11.0,,2.0,1.0,3.0,,3.0,1.0,3.0,2.0,,2.0,1.0,,,,,33,1.0,1.0,0.5,0.6875,0.7222222222222222,,0.75,,,,17.24137931034483,0.07692307692307693,0.2222222222222222,,0.13636363636363635,,,,0.14285714285714285,,0.25,,,,,,0.375,0.375,,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0,0.53538125,0.5446642857142857,0.1111111111111111,0.3333333333333333,,2.2,24.950000000000003,0.6226415094339622,1.0,,1.0,2.0,,1.0,3.0,,,1.0,2.0,2.0,10.0,,9.0,,2.0,1.0,,1.0,,1.0,,10.0,,1.0,0.5,0.4,0.5,,0.5,,0.5714285714285714,0.625,1.0,,,,0.2,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,,,0.5,0.5,0.6666666666666666,,0.7692307692307693,1.0,,,1.0,,,,1.0,,,1.0,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,,,1.0,,,,,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,34.0,1,-2,2,1,2,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
