EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceArc3FGM,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,FTOffRebounds,LostBallTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,BlockedCorner3,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,Charge Fouls Drawn,on,Corner3PctBlocked,3SecondViolations
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,187.0,3.0,-2.0,5.0,7.0,3.0,3.0,1.0,12.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,2.0,8.0,,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.40575,,0.3898,,,,,1.0,15.2,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,111.0,2.0,-2.0,2.0,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,1177.0,20.0,-18.0,41.0,41.0,19.0,22.0,5.0,82.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,4.0,4.0,,,,8.0,53.0,1.0,1.0,,,,2.0,2.0,2.0,,,,4.0,2.0,6.0,,,,,2.0,,2.0,,,1.0,1.0,,4.0,1.0,2.0,2.0,,,2.0,3.0,5.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,4.0,19.0,,0.25,0.3333333333333333,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.638297872340425,1.0,,,0.14285714285714285,0.16666666666666666,0.2,0.1111111111111111,0.15789473684210525,0.2222222222222222,0.3333333333333333,,,,,0.2222222222222222,,,,0.75,1.0,1.0,0.3333333333333333,0.25,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,0.75,,0.476,0.6399,0.44775,,,,0.25,0.5,3.9,,0.4634146341463415,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,False,,
1626246,1610612755,Boban Marjanovic,Boban Marjanovic,1626246,PHI,6276.0,105.0,-26.0,227.0,220.0,88.0,66.0,39.0,447.0,9.0,13.0,6.0,1.0,3.0,6.0,11.0,9.0,13.0,,2.0,,2.0,,,1.0,,,,24.0,37.0,,3.0,16.0,64.0,280.0,7.0,8.0,,2.0,5.0,19.0,6.0,12.0,,,6.0,18.0,26.0,22.0,,1.0,,2.0,10.0,1.0,11.0,1.0,,6.0,2.0,2.0,23.0,3.0,10.0,7.0,15.0,1.0,23.0,13.0,36.0,,2.0,1.0,1.0,4.0,2.0,10.0,,3.0,14.0,4.0,9.0,18.0,,7.0,16.0,4.0,19.0,6.0,,4.0,3.0,,,3.0,,3.0,3.0,,18.0,88.0,3.0,0.5416666666666666,0.65,,,,,,0.6486486486486487,0.875,0.5,0.6,0.7,0.5,0.64,0.6785714285714286,0.5625,0.075,0.05405405405405406,0.07692307692307693,0.09090909090909091,,23.42007434944238,0.2857142857142857,0.3333333333333333,0.3409090909090909,0.1388888888888889,0.14,0.0967741935483871,0.23404255319148937,0.1262135922330097,0.15384615384615385,0.09523809523809523,0.1,0.29411764705882354,0.4,0.2857142857142857,0.1590909090909091,,,1.0,0.325,0.6923076923076923,0.75,0.4444444444444444,0.275,0.5454545454545454,0.6,0.5,0.325,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.05,,,,0.025,,,,0.6,0.2,,,,0.25,0.3333333333333333,,,,0.4,,0.47311875,0.5307,0.4736833333333333,0.13043478260869565,0.13953488372093023,,0.296875,0.28125,8.881081081081081,24.033333333333335,0.3876651982378855,5.0,,,8.0,,,,2.0,,,,,,,,0.21052631578947367,,0.8333333333333334,,,,,,,,1.0,,,,,,False,,
1628413,1610612755,Jonah Bolden,Jonah Bolden,1628413,PHI,3731.0,62.0,-34.0,142.0,135.0,86.0,48.0,17.0,277.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,3.0,11.0,,2.0,5.0,1.0,1.0,3.0,13.0,2.0,13.0,151.0,1.0,1.0,,,1.0,3.0,1.0,1.0,2.0,5.0,2.0,10.0,,2.0,9.0,11.0,3.0,,2.0,,2.0,,,,2.0,,4.0,,3.0,3.0,2.0,3.0,8.0,3.0,11.0,,1.0,1.0,,4.0,2.0,4.0,1.0,,8.0,5.0,5.0,10.0,1.0,2.0,4.0,2.0,4.0,2.0,,,1.0,,,1.0,,1.0,1.0,,10.0,86.0,,,,1.0,0.23076923076923078,,0.4,0.23076923076923078,1.0,1.0,1.0,0.39285714285714285,1.0,0.6666666666666666,0.40625,0.75,0.625,0.9285714285714286,,,,,15.094339622641508,0.5,0.6,0.07407407407407407,0.07142857142857142,0.1111111111111111,,0.09259259259259259,0.0410958904109589,,,,0.07142857142857142,,0.16666666666666666,0.09090909090909091,0.2,,1.0,0.07142857142857142,1.0,1.0,,,,,,,,,,0.14285714285714285,,,,0.7857142857142857,0.2727272727272727,0.2727272727272727,1.0,1.0,,,,,0.16666666666666666,1.0,,0.8333333333333334,0.4,1.0,0.2727272727272727,0.5303571428571429,0.4893,0.5161,0.125,0.6666666666666666,,0.23076923076923078,0.7692307692307693,1.9,26.053846153846152,0.6056338028169014,1.0,,,2.0,,,,2.0,,,,,,,,0.07692307692307693,0.18181818181818182,1.0,,,,,,,1.0,,,,,,,False,,
203613,1610612755,Jonathon Simmons,Jonathon Simmons,203613,PHI,2698.0,45.0,-34.0,106.0,102.0,68.0,52.0,12.0,208.0,4.0,8.0,2.0,3.0,7.0,,6.0,4.0,6.0,2.0,4.0,,1.0,,,4.0,,,2.0,8.0,20.0,2.0,8.0,3.0,25.0,129.0,1.0,2.0,,1.0,,2.0,5.0,11.0,,2.0,1.0,11.0,4.0,12.0,6.0,3.0,,2.0,,2.0,2.0,2.0,,,,,6.0,,2.0,5.0,2.0,,7.0,2.0,9.0,1.0,1.0,1.0,,4.0,1.0,2.0,,1.0,6.0,4.0,2.0,2.0,,,2.0,,4.0,2.0,,,,,,,,,,,11.0,68.0,,0.25,0.2857142857142857,1.0,0.25,,,0.2857142857142857,0.4,0.5,0.45454545454545453,0.39285714285714285,0.3333333333333333,0.38461538461538464,0.4166666666666667,0.3333333333333333,0.39285714285714285,0.2857142857142857,0.1,0.125,0.16666666666666666,,30.252100840336137,0.6666666666666666,,0.09090909090909091,0.06060606060606061,0.2777777777777778,,0.175,0.04,,,,0.07692307692307693,,0.25,0.26666666666666666,0.3333333333333333,0.07142857142857142,,0.2857142857142857,0.5,0.5714285714285714,0.5,0.21428571428571427,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.14285714285714285,0.5,0.6666666666666666,1.0,0.14285714285714285,,,,0.6666666666666666,0.3333333333333333,,,,0.5384615384615384,0.42857142857142855,,0.15384615384615385,,0.5714285714285714,,0.5074185185185185,0.6368999999999999,0.5445000000000001,0.06666666666666667,0.09090909090909091,,0.08,0.44,8.72,27.7375,0.6415094339622641,1.0,,,2.0,1.0,1.0,,3.0,,,,,0.125,,,0.2857142857142857,,0.5,,,,,,,1.0,2.0,,,,,,False,0.25,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,4300.0,72.0,-20.0,162.0,152.0,98.0,60.0,17.0,314.0,4.0,7.0,,3.0,5.0,4.0,13.0,3.0,5.0,,,,,,,,,,,11.0,25.0,,,,22.0,179.0,,,,,,,8.0,17.0,,,,16.0,10.0,12.0,,,,,6.0,5.0,11.0,2.0,3.0,3.0,,3.0,27.0,1.0,,2.0,2.0,1.0,5.0,1.0,6.0,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,4.0,4.0,,,1.0,,,,,,1.0,,,1.0,,1.0,,,16.0,98.0,,0.45454545454545453,0.45454545454545453,,,,,,0.44,,0.47058823529411764,0.44,,0.47058823529411764,0.44,,0.47058823529411764,,,,,,14.525139664804469,,0.25,0.05714285714285714,,0.06896551724137931,0.04,0.0625,0.014084507042253521,,0.058823529411764705,,0.06666666666666667,0.07692307692307693,,0.038461538461538464,0.3333333333333333,,,0.28,0.5714285714285714,0.5714285714285714,0.75,0.52,0.3076923076923077,0.3076923076923077,0.25,0.2,0.6,0.6,0.3333333333333333,,,,,,,,,,,,,,0.29411764705882354,0.6,,,,0.28,,0.43851599999999996,,0.4301764705882353,,,,,0.7272727272727273,9.18,,0.6049382716049383,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,False,,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,8276.0,138.0,-75.0,285.0,284.0,90.0,55.0,43.0,569.0,12.0,22.0,1.0,5.0,7.0,9.0,14.0,,,,,,,,,,,,,21.0,36.0,,,13.0,55.0,361.0,1.0,1.0,,,,2.0,7.0,11.0,,,4.0,18.0,30.0,12.0,,,,1.0,17.0,7.0,24.0,6.0,1.0,12.0,2.0,3.0,55.0,,3.0,7.0,1.0,3.0,11.0,3.0,14.0,1.0,8.0,6.0,2.0,5.0,2.0,4.0,,1.0,9.0,4.0,10.0,18.0,1.0,,17.0,1.0,19.0,7.0,,4.0,1.0,4.0,3.0,1.0,,5.0,3.0,,18.0,90.0,1.0,0.7142857142857143,0.75,,,,,,0.5833333333333334,1.0,0.6363636363636364,0.5833333333333334,1.0,0.6363636363636364,0.625,1.0,0.5625,,0.027777777777777776,0.045454545454545456,,,15.963855421686748,0.5555555555555556,0.5,0.018518518518518517,0.030927835051546393,0.10606060606060606,,0.06666666666666667,0.019867549668874173,0.030303030303030304,,,,0.05263157894736842,,0.10909090909090909,0.09090909090909091,0.07142857142857142,0.6,0.6111111111111112,0.5454545454545454,0.5714285714285714,0.75,0.3888888888888889,0.6428571428571429,0.6428571428571429,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,0.6363636363636364,0.7142857142857143,,,,0.6111111111111112,,0.5142972222222222,0.4147,0.5520909090909091,0.175,0.175,,0.03636363636363636,0.32727272727272727,4.144444444444444,,0.3157894736842105,1.0,,,2.0,,,,3.0,,3.0,,,,,,0.025,0.041666666666666664,1.0,,,,1.0,2.0,,1.0,2.0,1.0,1.0,,,,False,,1.0
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,10157.0,169.0,-60.0,350.0,354.0,97.0,60.0,54.0,704.0,6.0,14.0,2.0,2.0,4.0,7.0,29.0,9.0,13.0,2.0,6.0,,2.0,2.0,9.0,15.0,5.0,2.0,4.0,22.0,56.0,11.0,21.0,6.0,83.0,433.0,1.0,5.0,3.0,7.0,,11.0,6.0,11.0,2.0,6.0,2.0,20.0,14.0,30.0,30.0,15.0,9.0,5.0,16.0,3.0,19.0,1.0,2.0,10.0,4.0,2.0,41.0,3.0,4.0,22.0,15.0,1.0,38.0,7.0,45.0,5.0,3.0,2.0,1.0,7.0,3.0,5.0,,2.0,12.0,,7.0,8.0,,1.0,10.0,,9.0,5.0,,1.0,,,,,,,,,20.0,97.0,1.0,0.3181818181818182,0.3181818181818182,0.9090909090909091,0.5238095238095238,0.42857142857142855,0.3333333333333333,0.5238095238095238,0.39285714285714285,0.2,0.5454545454545454,0.5,0.4583333333333333,0.5294117647058824,0.51875,0.4583333333333333,0.5555555555555556,0.2727272727272727,0.08928571428571429,0.07142857142857142,0.13793103448275862,,22.38442822384428,0.5833333333333334,0.2,0.20833333333333334,0.03225806451612903,0.2716049382716049,0.06,0.24183006535947713,0.040229885057471264,0.05660377358490566,0.03125,0.1111111111111111,0.1875,0.18518518518518517,0.3076923076923077,0.2535211267605634,0.4,0.1282051282051282,,0.18181818181818182,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.37662337662337664,0.2413793103448276,0.28,0.14285714285714285,0.16883116883116883,0.6923076923076923,0.6923076923076923,0.2222222222222222,0.07792207792207792,0.3333333333333333,0.3333333333333333,1.0,0.19480519480519481,0.6,0.6,0.8888888888888888,0.16666666666666666,0.16666666666666666,,,0.4166666666666667,0.23529411764705882,0.5,0.11764705882352941,0.23529411764705882,0.5,0.45454545454545453,0.6,0.48296623376623377,0.56576875,0.5200058823529412,0.06329113924050633,0.08620689655172414,,0.13253012048192772,0.24096385542168675,9.444642857142858,24.98095238095238,0.27714285714285714,,3.0,3.0,,,,,4.0,,3.0,,,,,,0.020833333333333332,,,0.6,1.0,,,,,2.0,1.0,,,,,,False,,
202710,1610612755,Jimmy Butler,Jimmy Butler,202710,PHI,9198.0,153.0,-40.0,317.0,319.0,86.0,63.0,48.0,636.0,7.0,19.0,5.0,4.0,9.0,13.0,28.0,5.0,17.0,,2.0,,1.0,,1.0,8.0,,1.0,3.0,25.0,64.0,1.0,10.0,24.0,77.0,390.0,5.0,9.0,,1.0,4.0,14.0,8.0,22.0,1.0,3.0,10.0,29.0,20.0,30.0,,7.0,1.0,1.0,12.0,12.0,24.0,8.0,4.0,5.0,2.0,5.0,60.0,1.0,9.0,10.0,7.0,,17.0,10.0,27.0,4.0,9.0,7.0,2.0,5.0,5.0,8.0,,1.0,13.0,3.0,7.0,13.0,,3.0,21.0,2.0,27.0,10.0,,4.0,1.0,2.0,2.0,,1.0,3.0,2.0,,29.0,86.0,4.0,0.4,0.47619047619047616,,0.1,,0.3333333333333333,0.1111111111111111,0.390625,0.5555555555555556,0.36363636363636365,0.3581081081081081,0.5,0.38,0.4418604651162791,0.5833333333333334,0.46774193548387094,0.13513513513513514,0.015625,0.05263157894736842,,,26.612903225806452,0.38461538461538464,,0.10606060606060606,0.07964601769911504,0.14705882352941177,0.02564102564102564,0.12686567164179105,0.06578947368421052,0.10638297872340426,0.037037037037037035,,0.125,0.08333333333333333,0.1,0.15,0.125,0.08695652173913043,0.6666666666666666,0.25675675675675674,0.3684210526315789,0.3888888888888889,0.42857142857142855,0.3783783783783784,0.4642857142857143,0.4642857142857143,0.3076923076923077,0.22972972972972974,0.29411764705882354,0.29411764705882354,0.6,0.02702702702702703,,,,0.10810810810810811,0.125,0.125,,0.5,0.1,,,,0.36,0.4444444444444444,,0.12,0.3333333333333333,0.3918918918918919,0.14285714285714285,0.4603027397260274,0.5127555555555555,0.46177083333333324,0.12195121951219512,0.1388888888888889,,0.18181818181818182,0.37662337662337664,8.975000000000001,27.57,0.27129337539432175,3.0,,3.0,8.0,1.0,,,,1.0,2.0,,,,,,0.07317073170731707,0.04,0.6,,,,1.0,,,2.0,1.0,,,,1.0,,False,,
203516,1610612755,James Ennis III,James Ennis III,203516,PHI,7684.0,128.0,-91.0,261.0,266.0,63.0,54.0,39.0,527.0,10.0,13.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,4.0,10.0,1.0,1.0,1.0,1.0,13.0,2.0,,4.0,13.0,17.0,5.0,23.0,5.0,46.0,346.0,3.0,5.0,1.0,3.0,,9.0,6.0,6.0,1.0,5.0,,15.0,18.0,8.0,15.0,13.0,1.0,1.0,6.0,1.0,7.0,,1.0,2.0,3.0,1.0,15.0,6.0,4.0,8.0,7.0,,15.0,10.0,25.0,,2.0,1.0,1.0,5.0,3.0,3.0,1.0,,8.0,2.0,12.0,20.0,,1.0,9.0,1.0,7.0,4.0,,,,,,,,,,,15.0,63.0,,0.6923076923076923,0.9,1.0,0.21739130434782608,0.3333333333333333,0.2,0.21739130434782608,0.7647058823529411,0.6,1.0,0.5125,0.5625,0.6818181818181818,0.5348837209302325,0.5625,0.6818181818181818,0.575,0.058823529411764705,0.07692307692307693,,,16.666666666666668,0.625,,0.1320754716981132,0.044444444444444446,0.14545454545454545,0.11764705882352941,0.1388888888888889,0.07092198581560284,0.07142857142857142,0.1388888888888889,0.06666666666666667,0.12,0.17647058823529413,0.09090909090909091,0.1111111111111111,0.3,,,0.325,0.7692307692307693,0.8333333333333334,0.6,0.05,0.5,0.5,1.0,0.05,1.0,1.0,1.0,0.25,0.4,0.4,1.0,0.325,0.07692307692307693,0.07692307692307693,1.0,0.5,0.125,1.0,1.0,0.25,0.45454545454545453,1.0,0.09090909090909091,0.36363636363636365,,0.9,0.07692307692307693,0.542605,0.54391,0.5592409090909091,0.09302325581395349,0.2,,0.1956521739130435,0.32608695652173914,4.294117647058824,24.686956521739134,0.2413793103448276,3.0,,,6.0,,,,2.0,1.0,1.0,,,,,,,0.0625,0.75,,,1.0,,1.0,1.0,,3.0,,,,,3.0,False,,
200755,1610612755,JJ Redick,JJ Redick,200755,PHI,4997.0,83.0,-73.0,180.0,180.0,72.0,46.0,26.0,360.0,1.0,1.0,,,,1.0,3.0,4.0,11.0,3.0,5.0,1.0,1.0,,4.0,14.0,,2.0,8.0,6.0,15.0,7.0,19.0,7.0,40.0,242.0,,,1.0,1.0,,3.0,1.0,7.0,2.0,8.0,7.0,15.0,10.0,2.0,21.0,14.0,4.0,,5.0,,5.0,,,3.0,2.0,,10.0,,,,2.0,,2.0,,2.0,,,,,1.0,,6.0,1.0,,7.0,5.0,5.0,9.0,,2.0,4.0,,9.0,1.0,1.0,1.0,,,,,,,,,15.0,72.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.3684210526315789,1.0,0.25,0.3684210526315789,0.4,,0.14285714285714285,0.4852941176470588,1.5,0.26666666666666666,0.527027027027027,1.5,0.3888888888888889,0.5588235294117647,,,,,20.85308056872038,0.14285714285714285,,0.06666666666666667,,,,0.028169014084507043,,,,,0.09090909090909091,0.0625,,,,,,0.029411764705882353,1.0,1.0,1.0,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.3235294117647059,0.36363636363636365,0.36363636363636365,0.75,0.14705882352941177,0.6,0.6,1.0,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,,1.0,1.0,1.0,,,,,0.5333333333333333,0.25,0.5882352941176471,0.2857142857142857,0.4943235294117648,,0.46347333333333346,0.05555555555555555,0.0625,0.05,0.075,0.375,15.706666666666669,25.110526315789475,0.4,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,2.0,,False,,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,6272.0,105.0,-10.0,219.0,214.0,110.0,70.0,40.0,433.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,,,2.0,4.0,13.0,1.0,1.0,7.0,5.0,8.0,6.0,17.0,2.0,30.0,254.0,1.0,1.0,,1.0,2.0,4.0,1.0,2.0,3.0,9.0,,11.0,10.0,,18.0,13.0,4.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,8.0,5.0,1.0,14.0,2.0,16.0,,3.0,2.0,1.0,2.0,2.0,2.0,1.0,,4.0,2.0,7.0,15.0,2.0,,2.0,,2.0,1.0,,,,,,,,,,,11.0,110.0,,1.0,1.0,1.0,0.35294117647058826,,0.3333333333333333,0.35294117647058826,0.625,1.0,0.5,0.56,0.5,0.5,0.5769230769230769,0.6666666666666666,0.5,0.68,,,,,11.49425287356322,0.5,0.16666666666666666,0.10869565217391304,0.013513513513513514,0.16326530612244897,,0.1368421052631579,0.009433962264150943,,,,0.13043478260869565,0.05555555555555555,0.2,0.18181818181818182,,,,0.12,1.0,1.0,1.0,0.12,0.3333333333333333,0.3333333333333333,1.0,0.08,0.5,0.5,1.0,0.16,0.5,0.5,1.0,0.52,0.3076923076923077,0.3076923076923077,1.0,0.5,,,,0.5,0.09090909090909091,1.0,0.18181818181818182,0.6363636363636364,0.14285714285714285,0.8,0.3076923076923077,0.52374,0.646725,0.5397545454545455,0.038461538461538464,0.1111111111111111,,0.13333333333333333,0.36666666666666664,8.25,25.24117647058824,0.502283105022831,1.0,,,,,,1.0,,,,,,,,0.16666666666666666,0.04,,1.0,,,2.0,,2.0,1.0,1.0,1.0,,,1.0,,,False,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,2026.0,34.0,-19.0,82.0,79.0,46.0,27.0,5.0,161.0,2.0,3.0,,1.0,1.0,,3.0,1.0,4.0,1.0,3.0,,1.0,2.0,2.0,5.0,,2.0,4.0,3.0,10.0,3.0,8.0,4.0,19.0,95.0,,,,1.0,,,2.0,6.0,2.0,6.0,4.0,14.0,2.0,4.0,6.0,5.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,,,2.0,13.0,,,3.0,3.0,,6.0,,6.0,,,,,1.0,,,,,1.0,1.0,3.0,4.0,,,7.0,,5.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,14.0,46.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.375,,0.3333333333333333,0.375,0.3,,0.3333333333333333,0.4166666666666667,,0.4166666666666667,0.475,,0.5,0.4444444444444444,0.2,,0.6666666666666666,,24.137931034482758,1.0,,0.15,,0.2727272727272727,,0.1935483870967742,,,,,,0.25,0.5,0.2,1.0,,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,,0.2222222222222222,0.25,0.25,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.2777777777777778,0.4,0.4,0.5,,1.0,,,,0.08333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.5,0.6111111111111112,0.4,0.5062083333333334,0.6771,0.4887333333333333,0.10526315789473684,0.18181818181818182,,,0.7368421052631579,9.78,25.2125,0.5609756097560976,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,False,,
1629015,1610612755,Zhaire Smith,Zhaire Smith,1629015,PHI,329.0,5.0,12.0,13.0,12.0,11.0,3.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
