EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceFG2A,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,FtPoints,SecondChanceFG2M,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,DefTwoPtRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,OffFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,SecondChanceTurnovers,BlockedAtRim,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGA,PenaltyArc3FGM,BadPassSteals,Charge Fouls,ThreePtShootingFoulsDrawn,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,LongMidRangePctAssisted,SelfOReb,OffAtRimReboundPct,SelfORebPct,AtRimPctBlocked,LostBallOutOfBoundsTurnovers,on,DefensiveGoaltends,SecondChanceFtPoints,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,HeaveAttempts,BlockedLongMidRange,SecondChanceArc3FGM,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1626170,1610612753,Jerian Grant,Jerian Grant,1626170,ORL,352.0,6,2,12,12,12,12.0,1.0,24,2.0,2.0,2.0,7,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,12,1.0,21.428571428571427,1.0,1.0,1.0,1.0,0.496275,0.496275,26.35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1626185,1610612753,Jarell Martin,Jarell Martin,1626185,ORL,468.0,8,3,15,15,12,12.0,2.0,30,3.0,2.0,5.0,9,3.0,3.0,,,,,,,,,12,0.8333333333333334,33.333333333333336,,0.5,0.5,1.0,0.5188916666666666,0.49825,25.02,0.8,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.4,1.0,0.3333333333333333,0.4,1.0,1.0,0.6666666666666666,1.5,0.625,0.6666666666666666,1.5,0.625,0.125,0.125,0.09090909090909091,0.08333333333333333,0.125,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.375,0.625,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628982,1610612753,Melvin Frazier Jr.,Melvin Frazier Jr.,1628982,ORL,385.0,6,2,13,13,12,13.0,1.0,26,,,,7,,,,,,,,,,,12,,13.333333333333334,,,,,0.37795,0.37795,,0.9230769230769231,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,0.09090909090909091,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,12.75,1.0,1.0,1.0,0.5,0.5,0.3419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203487,1610612753,Michael Carter-Williams,Michael Carter-Williams,203487,ORL,5539.0,92,-15,185,186,71,59.0,20.0,371,6.0,1.0,8.0,189,1.0,6.0,6.0,12.0,2.0,30.0,3.0,2.0,8.0,4.0,71,0.25806451612903225,19.626168224299064,0.375,0.1935483870967742,0.14285714285714285,0.5483870967741935,0.4661112903225806,0.46898571428571423,24.875,0.3837837837837838,7.0,9.0,3.0,3.0,1.0,2.0,,,,,10.0,23.0,2.0,33.0,,,4.0,4.0,6.0,,14.0,8.0,3.0,1.0,11.0,18.0,2.0,20.0,,,,,14.0,0.4,0.4,0.5,0.25,,,0.25,0.43478260869565216,0.6666666666666666,0.41935483870967744,0.5,0.5714285714285714,0.4852941176470588,0.5,0.7,0.2391304347826087,0.020833333333333332,0.1978021978021978,0.009433962264150943,0.025,0.24242424242424243,,0.2903225806451613,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.06451612903225806,0.5,0.5,1.0,,,,0.42857142857142855,1.0,,,0.12121212121212122,0.42424242424242425,7.343478260869565,10.0,4.0,4.0,0.3225806451612903,0.12903225806451613,0.39925,1.0,2.0,2.0,1.0,1.0,7.0,2.0,6.0,12.0,3.0,1.0,6.0,3.0,3.0,2.0,2.0,1.0,7.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,12.0,1.0,1.0,12.0,1.0,1.0,2.0,8.0,2.0,3.0,2.0,1.0,2.0,0.5,0.16666666666666666,0.15555555555555556,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.23076923076923078,0.2,0.2,1.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.09375,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203920,1610612753,Khem Birch,Khem Birch,203920,ORL,4255.0,71,-18,141,142,45,36.0,16.0,283,,,,144,,,1.0,2.0,1.0,5.0,2.0,,4.0,2.0,45,,12.650602409638555,0.5,,,0.4,0.48650000000000004,0.50068,,0.3191489361702128,5.0,6.0,2.0,2.0,,,,,,,7.0,15.0,,20.0,,,4.0,2.0,5.0,,4.0,10.0,,1.0,4.0,15.0,6.0,21.0,4.0,1.0,4.0,3.0,4.0,0.7142857142857143,0.8333333333333334,,,,,,0.4666666666666667,0.4,0.4666666666666667,0.4,0.4,0.5882352941176471,0.4,0.4,0.10810810810810811,0.023809523809523808,0.18666666666666668,0.06896551724137931,,0.04,0.75,0.4,0.8333333333333334,0.8333333333333334,0.6,,,,,,,,0.4,1.0,,,0.2,0.2,5.086666666666668,8.0,1.0,5.0,0.5333333333333333,0.06666666666666667,0.5092800000000001,2.0,3.0,2.0,,,6.0,2.0,,4.0,,,1.0,1.0,,,,,10.0,1.0,1.0,2.0,2.0,2.0,,,2.0,6.0,1.0,,8.0,,1.0,,7.0,3.0,5.0,,1.0,,0.4,,0.2631578947368421,0.4117647058823529,0.13333333333333333,0.16666666666666666,0.25,0.25,0.3333333333333333,1.0,,,,,0.6,0.6666666666666666,,,0.29411764705882354,0.29411764705882354,2.0,2.0,5.0,1.0,1.0,3.0,0.13333333333333333,0.25,1.0,0.1111111111111111,0.15,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203082,1610612753,Terrence Ross,Terrence Ross,203082,ORL,5151.0,86,-17,172,172,59,46.0,19.0,344,20.0,5.0,21.0,182,6.0,20.0,4.0,4.0,3.0,8.0,4.0,4.0,8.0,1.0,59,0.6,24.12060301507538,0.5,0.5714285714285714,0.45454545454545453,0.8,0.5175714285714287,0.4987772727272727,26.23333333333333,0.3430232558139535,5.0,7.0,1.0,1.0,1.0,1.0,,,1.0,1.0,6.0,14.0,6.0,41.0,,1.0,2.0,2.0,5.0,2.0,16.0,6.0,12.0,,5.0,11.0,1.0,12.0,,,,,16.0,0.5,0.5,0.6666666666666666,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.4,0.42857142857142855,0.25,0.45454545454545453,0.5125,0.25,0.5714285714285714,0.1388888888888889,,0.13924050632911392,,,0.16,,0.2,0.7142857142857143,0.7142857142857143,0.4,0.02857142857142857,1.0,1.0,1.0,,,,0.09090909090909091,1.0,0.09090909090909091,1.0,0.04878048780487805,0.3902439024390244,7.3428571428571425,4.0,3.0,3.0,0.11428571428571428,0.08571428571428572,0.6132666666666666,1.0,2.0,1.0,,5.0,11.0,1.0,6.0,6.0,6.0,5.0,,,,1.0,,1.0,6.0,4.0,1.0,,4.0,,,1.0,3.0,7.0,,2.0,12.0,,,,12.0,1.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.13953488372093023,0.11764705882352941,0.11764705882352941,0.2222222222222222,0.09090909090909091,0.25,0.25,1.0,,,0.25,0.25,0.5,0.5,1.0,0.25,0.1282051282051282,0.23529411764705882,,,,,1.0,,,,,,,,,1.0,1.0,3.0,1.0,1.0,0.6,0.25,0.2,0.045454545454545456,,,,,,,,True,,,,,,,,,,,,,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,3207.0,53,-20,103,103,22,10.0,14.0,206,10.0,4.0,11.0,111,4.0,10.0,2.0,4.0,2.0,10.0,1.0,1.0,2.0,,22,0.5,19.35483870967742,0.5,0.45454545454545453,0.5,0.5,0.46980909090909084,0.46025,25.91818181818182,0.21359223300970873,,,,,,1.0,,,,,5.0,11.0,2.0,16.0,,3.0,,2.0,4.0,1.0,7.0,2.0,3.0,2.0,3.0,7.0,3.0,10.0,,,,,7.0,0.2,0.2,0.5,0.18181818181818182,,0.25,0.18181818181818182,0.45454545454545453,0.5,0.36363636363636365,,0.4375,0.36363636363636365,,0.4375,0.11538461538461539,0.06060606060606061,0.1346153846153846,0.043478260869565216,0.06896551724137931,0.1111111111111111,,,,,,0.045454545454545456,,,,,,,,,,,,0.4375,13.727272727272727,5.0,6.0,1.0,0.22727272727272727,0.2727272727272727,0.5731166666666666,,,3.0,2.0,2.0,,,,8.0,3.0,2.0,2.0,,2.0,,,,4.0,1.0,,,1.0,,,1.0,1.0,5.0,,,1.0,,,,,,,,,,,,0.15384615384615385,,0.3333333333333333,,0.125,0.6,0.6,,0.3333333333333333,0.5,0.2,0.2,,,,0.2,,,,2.0,1.0,,,,0.18181818181818182,,,0.027777777777777776,,0.1,,3.0,1.0,1.0,,,0.5,0.75,0.25,,0.3333333333333333,0.5,,,,,,True,,,,,,,,,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,2301.0,38,1,77,78,29,20.0,12.0,155,4.0,1.0,7.0,77,3.0,4.0,,1.0,,3.0,,,1.0,,29,0.5,17.204301075268816,,0.2857142857142857,0.2,0.7142857142857143,0.4919071428571428,0.45920999999999995,25.142857142857142,0.37662337662337664,2.0,3.0,,,1.0,3.0,,,1.0,2.0,3.0,7.0,1.0,12.0,,,2.0,1.0,2.0,1.0,7.0,2.0,3.0,1.0,5.0,10.0,3.0,13.0,1.0,,1.0,,7.0,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.5,0.32142857142857145,0.5,0.5,0.4,0.5,0.5833333333333334,0.23809523809523808,0.047619047619047616,0.23809523809523808,0.06666666666666667,,0.26666666666666666,,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.4,0.5,0.16666666666666666,0.5833333333333334,10.042857142857144,1.0,3.0,2.0,0.07142857142857142,0.21428571428571427,0.62845,1.0,2.0,,1.0,,3.0,1.0,2.0,4.0,,,1.0,,1.0,,,,5.0,1.0,,,1.0,,,,,1.0,,,3.0,,1.0,,3.0,1.0,2.0,,,,0.5,,0.23809523809523808,0.1,0.6,0.16666666666666666,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,,,1.0,0.5,,,0.13333333333333333,0.25,,,2.0,,,1.0,,,,0.08333333333333333,0.07692307692307693,,0.3333333333333333,,,1.0,1.0,,,,,,,1.0,1.0,0.2,0.1111111111111111,,,True,,,,,,,,,,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,1908.0,32,-2,67,69,34,37.0,5.0,136,,,2.0,69,,,1.0,1.0,1.0,2.0,,,2.0,,34,0.2857142857142857,15.068493150684931,,,,0.8571428571428571,0.5286714285714286,0.5233333333333333,22.9,0.5074626865671642,1.0,4.0,1.0,2.0,1.0,2.0,,,,,1.0,5.0,1.0,9.0,,,,1.0,3.0,,4.0,2.0,3.0,,1.0,4.0,,4.0,,,,,4.0,1.0,1.0,1.0,0.5,,,0.5,0.2,0.3333333333333333,0.35714285714285715,,0.3333333333333333,0.5,,0.5,0.07142857142857142,,0.13793103448275862,,,0.1,,0.5714285714285714,0.25,0.3333333333333333,1.0,0.2857142857142857,0.5,0.5,1.0,,,,0.6666666666666666,0.5,,,,0.4444444444444444,5.4,,1.0,,,0.14285714285714285,,,,,,,4.0,,2.0,,,,,,,,,,3.0,1.0,,,2.0,,1.0,,2.0,3.0,,,2.0,,,,4.0,,1.0,1.0,,1.0,,,0.2,0.1111111111111111,,1.0,,,,,,,,,,,,,0.125,0.16666666666666666,,1.0,,,,,0.2,,,,,,,,,1.0,1.0,,,,,,,,,,,0.25,,True,,,,,,,,,,,,,
202696,1610612753,Nikola Vucevic,Nikola Vucevic,202696,ORL,1281.0,21,3,44,43,26,23.0,4.0,87,1.0,1.0,1.0,45,1.0,1.0,2.0,4.0,1.0,10.0,1.0,,2.0,1.0,26,0.14285714285714285,18.75,0.5,0.14285714285714285,0.25,0.7142857142857143,0.4987714285714286,0.507325,25.8,0.5909090909090909,4.0,4.0,2.0,2.0,,,,,,,4.0,6.0,,8.0,,,4.0,2.0,3.0,,4.0,2.0,,,2.0,5.0,3.0,8.0,,,,,4.0,0.25,0.5,,,,,,0.6666666666666666,0.6666666666666666,0.5714285714285714,1.0,0.5,0.5714285714285714,1.0,0.5,0.25,,0.3333333333333333,0.15789473684210525,,0.2857142857142857,,0.5714285714285714,1.0,1.0,0.25,,,,,,,,0.5,1.0,,,0.5,0.5,5.383333333333333,1.0,1.0,2.0,0.14285714285714285,0.14285714285714285,0.5493,2.0,2.0,,,,,2.0,,6.0,,,2.0,1.0,1.0,1.0,,,3.0,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,1.0,,1.0,,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,4.0,,3.0,,,,,,,0.23076923076923078,,0.25,,,,,,,,,,,,,,0.4,,,1.0,True,,,,,,,,,,,,,
