EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PtsPutbacks,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,HeaveMakes,HeaveAttempts,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Travels,Charge Fouls Drawn,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Loose Ball Fouls Drawn,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,on,2pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct
1626185,1610612753,Jarell Martin,Jarell Martin,1626185,ORL,103.0,2,-5.0,3,3,3,3,6,6,1,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201571,1610612753,D.J. Augustin,D.J. Augustin,201571,ORL,7636.0,127,-64.0,245,245,58,20,490,308,8,58,0.23673469387755103,21.0,5.0,11.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,6.0,16.0,2.0,3.0,7.0,10.0,19.0,8.0,19.0,10.0,54.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,8.0,3.0,19.0,2.0,18.0,18.0,6.0,16.0,6.0,4.0,1.0,11.0,5.0,16.0,4.0,1.0,5.0,1.0,5.0,37.0,1.0,1.0,3.0,2.0,6.0,1.0,7.0,1.0,1.0,4.0,1.0,2.0,4.0,6.0,3.0,6.0,1.0,11.0,2.0,3.0,1.0,1.0,1.0,1.0,19.0,0.1,0.1,0.75,0.42105263157894735,0.5,0.42105263157894735,0.5263157894736842,0.6666666666666666,1.0,0.5789473684210527,0.4,0.8,0.6190476190476191,0.4,0.8636363636363636,0.5,0.05263157894736842,0.21052631578947367,0.2727272727272727,0.2,0.0625,17.51824817518248,0.6666666666666666,0.5,0.047619047619047616,0.015151515151515152,0.023809523809523808,0.0380952380952381,0.008130081300813009,0.03571428571428571,0.03225806451612903,0.16666666666666666,0.05555555555555555,0.2894736842105263,0.45454545454545453,0.625,0.2,0.13157894736842105,0.4,0.5,0.07894736842105263,1.0,1.0,0.07894736842105263,0.6666666666666666,0.6666666666666666,1.0,0.42105263157894735,0.375,0.4,0.6666666666666666,0.4,0.5,0.4,0.1,1.0,0.1,1.0,0.7,0.42857142857142855,0.7894736842105263,0.375,0.507225,0.5257,0.513735,0.09523809523809523,0.13636363636363635,0.05,0.07407407407407407,0.35185185185185186,6.826315789473685,25.347368421052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202696,1610612753,Nikola Vucevic,Nikola Vucevic,202696,ORL,8842.0,147,-66.0,286,285,81,43,571,351,16,81,0.28321678321678323,25.0,9.0,18.0,2.0,4.0,3.0,4.0,6.0,17.0,3.0,10.0,,,,,3.0,13.0,,2.0,5.0,18.0,45.0,3.0,13.0,11.0,56.0,3.0,5.0,,6.0,4.0,8.0,2.0,5.0,4.0,18.0,28.0,8.0,9.0,,13.0,3.0,4.0,,6.0,9.0,15.0,5.0,4.0,3.0,1.0,2.0,39.0,7.0,12.0,19.0,,31.0,9.0,40.0,2.0,1.0,8.0,,5.0,3.0,13.0,5.0,12.0,,14.0,,5.0,,5.0,3.0,5.0,18.0,0.7777777777777778,0.875,1.0,0.23076923076923078,0.4,0.23076923076923078,0.4,0.6,0.5,0.3879310344827586,0.6,0.5384615384615384,0.4307692307692308,0.6,0.6,0.22413793103448276,,0.08888888888888889,0.16666666666666666,0.058823529411764705,,24.45141065830721,0.6153846153846154,,0.27941176470588236,0.08860759493670886,0.24,0.2627118644067797,0.06338028169014084,0.15151515151515152,0.28125,0.14285714285714285,0.2631578947368421,0.3103448275862069,0.5,0.6,0.6666666666666666,0.29310344827586204,0.35294117647058826,0.375,0.1724137931034483,0.3,0.3,,,,,0.22413793103448276,0.23076923076923078,0.23076923076923078,1.0,0.8,0.5,,0.3076923076923077,0.75,,,0.38461538461538464,0.4,0.5344827586206896,0.23076923076923078,0.4913,0.5154,0.5267153846153847,0.07936507936507936,0.1,,0.10714285714285714,0.32142857142857145,7.624444444444445,25.607692307692307,4.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.031746031746031744,0.037037037037037035,0.05263157894736842,0.044444444444444446,0.36363636363636365,0.22580645161290322,0.030303030303030304,0.8,0.8333333333333334,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
203082,1610612753,Terrence Ross,Terrence Ross,203082,ORL,4080.0,68,-8.0,133,128,60,34,261,151,4,60,0.45112781954887216,13.0,1.0,3.0,,,1.0,2.0,,1.0,1.0,3.0,1.0,3.0,1.0,2.0,6.0,14.0,,5.0,10.0,2.0,7.0,7.0,17.0,7.0,32.0,,,,,1.0,4.0,6.0,12.0,4.0,24.0,2.0,2.0,18.0,3.0,12.0,5.0,,,3.0,2.0,5.0,2.0,,1.0,2.0,,12.0,,3.0,2.0,,5.0,,5.0,3.0,2.0,3.0,,,1.0,3.0,2.0,5.0,,8.0,,,2.0,,,,24.0,0.5,0.5,0.8571428571428571,0.4117647058823529,0.5,0.375,0.2857142857142857,,0.25,0.5208333333333334,,0.625,0.5925925925925926,,0.6666666666666666,0.7083333333333334,,,,,,20.13422818791946,1.0,,0.07692307692307693,,0.125,0.1,,,,0.09090909090909091,,0.125,0.3333333333333333,0.3333333333333333,,0.041666666666666664,,,0.125,0.3333333333333333,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333,1.0,0.5833333333333334,0.42857142857142855,0.42857142857142855,0.8333333333333334,,,,0.125,0.5,0.125,0.5,0.625,0.5,0.8333333333333334,0.4166666666666667,0.5090543478260869,,0.5185066666666667,0.07692307692307693,,0.10526315789473684,,0.75,8.885714285714284,26.38235294117647,,,,1.0,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,0.1,0.21428571428571427,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,6950.0,116,-81.0,222,225,55,19,447,289,6,55,0.24774774774774774,17.0,4.0,9.0,,,,,2.0,6.0,3.0,8.0,3.0,7.0,2.0,3.0,3.0,13.0,2.0,,5.0,9.0,23.0,6.0,20.0,5.0,41.0,,2.0,3.0,3.0,,2.0,2.0,8.0,3.0,9.0,10.0,8.0,15.0,3.0,12.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,,,,2.0,10.0,,4.0,3.0,,7.0,,7.0,5.0,5.0,6.0,,3.0,2.0,9.0,2.0,7.0,,6.0,,2.0,,,,,9.0,0.5555555555555556,0.5555555555555556,0.8333333333333334,0.3,0.25,0.3157894736842105,0.391304347826087,,,0.4186046511627907,0.3,0.3,0.44565217391304346,0.3,0.375,0.46511627906976744,0.05,0.043478260869565216,0.1111111111111111,,,22.177419354838708,0.6666666666666666,,0.05555555555555555,,0.0975609756097561,0.07368421052631578,,,0.07142857142857142,0.1111111111111111,0.0625,0.20930232558139536,0.4444444444444444,0.5,0.5,0.13953488372093023,0.3333333333333333,0.3333333333333333,0.18604651162790697,0.375,0.375,0.16279069767441862,0.42857142857142855,0.5,1.0,0.3023255813953488,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,0.4,,,0.3,0.6666666666666666,0.5,,0.6744186046511628,0.25,0.5079916666666667,0.43622500000000003,0.4902444444444445,0.044444444444444446,0.08,,0.07317073170731707,0.21951219512195122,9.36521739130435,25.605000000000008,,,,,4.0,,,2.0,,1.0,,1.0,,,,,1.0,,,,,,0.12,,,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.14285714285714285,0.2,0.5,1.0,,,,,,,,,True,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,5789.0,96,-47.0,190,190,44,13,380,230,7,44,0.23157894736842105,17.0,4.0,5.0,2.0,3.0,1.0,1.0,,2.0,,3.0,2.0,7.0,1.0,1.0,1.0,6.0,,,3.0,4.0,10.0,3.0,13.0,6.0,23.0,2.0,5.0,1.0,6.0,1.0,1.0,1.0,4.0,4.0,9.0,4.0,4.0,9.0,,6.0,1.0,2.0,,1.0,1.0,2.0,,1.0,,,1.0,5.0,4.0,6.0,7.0,,13.0,4.0,17.0,2.0,1.0,2.0,,1.0,2.0,3.0,5.0,7.0,,7.0,,1.0,1.0,4.0,4.0,4.0,9.0,0.5,0.6666666666666666,1.0,0.23076923076923078,0.25,0.23076923076923078,0.4,0.4,1.0,0.3695652173913043,0.3333333333333333,0.5,0.4423076923076923,0.42857142857142855,0.6428571428571429,0.5652173913043478,,0.2,,0.5,,13.615023474178404,0.6666666666666666,,0.14285714285714285,0.06896551724137931,0.17647058823529413,0.1566265060240964,0.041237113402061855,0.09090909090909091,0.07407407407407407,0.125,0.2,0.21739130434782608,0.8,0.8,0.5,0.08695652173913043,,,0.13043478260869565,,,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.5,0.6666666666666666,,0.2,1.0,0.2,1.0,0.6,,0.782608695652174,0.16666666666666666,0.5153239130434782,0.531475,0.49677,0.08,0.09090909090909091,0.07142857142857142,0.2608695652173913,0.391304347826087,8.84,24.384615384615383,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,1.0,,0.043478260869565216,0.07692307692307693,,0.2857142857142857,0.16666666666666666,0.07692307692307693,0.5,,,,,1.0,,,1.0,,,,0.16666666666666666,,,2.0,1.0,0.3333333333333333,,,,,,True,,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,1932.0,32,,63,60,22,28,123,68,2,22,0.3492063492063492,8.0,1.0,4.0,1.0,1.0,,2.0,,,,1.0,2.0,5.0,,1.0,,1.0,,,,1.0,5.0,2.0,6.0,4.0,12.0,1.0,1.0,,2.0,,2.0,,1.0,,,2.0,,6.0,,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,3.0,,3.0,,3.0,1.0,1.0,,,2.0,,2.0,1.0,3.0,,4.0,,2.0,,,,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.2,1.0,,0.36363636363636365,1.0,,0.46153846153846156,1.0,,0.5454545454545454,,,,,,21.126760563380284,,,0.23076923076923078,,,0.13636363636363635,,,0.16666666666666666,0.6666666666666666,,0.36363636363636365,0.25,0.25,1.0,,,,0.09090909090909091,,,0.45454545454545453,0.4,0.4,1.0,0.09090909090909091,,,,1.0,1.0,,0.6666666666666666,,0.3333333333333333,,,,0.9090909090909091,,0.5334500000000001,0.674,0.5146666666666667,0.15384615384615385,0.2857142857142857,,0.16666666666666666,,5.08,23.533333333333335,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,
203487,1610612753,Michael Carter-Williams,Michael Carter-Williams,203487,ORL,1281.0,21,3.0,44,43,26,23,87,45,6,26,0.5909090909090909,4.0,3.0,4.0,,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,5.0,7.0,,,4.0,14.0,1.0,2.0,,2.0,1.0,2.0,,,4.0,6.0,6.0,4.0,,,,,,,,2.0,2.0,,2.0,,,,6.0,,1.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,2.0,,4.0,,1.0,,,,,6.0,0.6,0.6,,,,,0.7142857142857143,0.5,0.5,0.7142857142857143,0.5,0.5,0.7777777777777778,0.5,0.75,,,,,,,20.833333333333336,1.0,,,,0.125,0.06666666666666667,,,,,,0.5714285714285714,0.75,0.75,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,0.5,,,0.5,1.0,,,,,0.5714285714285714,,0.42878571428571427,0.39925,0.4167,0.125,0.125,,0.14285714285714285,0.42857142857142855,5.2,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,0.14285714285714285,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,
203932,1610612753,Aaron Gordon,Aaron Gordon,203932,ORL,7597.0,127,-62.0,244,246,56,32,490,307,14,56,0.22950819672131148,20.0,7.0,13.0,2.0,3.0,1.0,1.0,2.0,7.0,4.0,5.0,2.0,5.0,,2.0,5.0,9.0,,1.0,2.0,13.0,25.0,7.0,14.0,6.0,53.0,2.0,5.0,,4.0,3.0,6.0,1.0,4.0,2.0,11.0,10.0,16.0,15.0,6.0,9.0,5.0,,,8.0,8.0,16.0,5.0,3.0,5.0,3.0,,40.0,6.0,7.0,13.0,,20.0,7.0,27.0,6.0,3.0,5.0,1.0,6.0,4.0,11.0,5.0,15.0,1.0,10.0,,4.0,,1.0,1.0,1.0,11.0,0.38461538461538464,0.45454545454545453,0.7142857142857143,0.5,0.25,0.5,0.52,0.4,0.5,0.6025641025641025,0.4,0.45,0.6022727272727273,0.3333333333333333,0.4583333333333333,0.358974358974359,,,,,,20.37037037037037,0.45454545454545453,,0.21666666666666667,0.08823529411764706,0.17073170731707318,0.19801980198019803,0.05084745762711865,0.1,0.16666666666666666,0.3,0.11764705882352941,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.1794871794871795,0.2857142857142857,0.2857142857142857,0.1282051282051282,0.8,0.8,0.1282051282051282,0.4,0.4,1.0,0.23076923076923078,0.5555555555555556,0.5555555555555556,0.6,0.6,0.6666666666666666,,0.1,1.0,0.2,,0.2,0.5,0.6923076923076923,0.5555555555555556,0.5183141025641026,0.5470200000000001,0.48501500000000003,0.09302325581395349,0.13793103448275862,,0.07547169811320754,0.20754716981132076,6.788,24.971428571428568,4.0,,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,0.08695652173913043,0.06666666666666667,,0.25,0.20833333333333334,0.1111111111111111,,,0.75,,,,,,1.0,,,,,,,,1.0,,,,1.0,2.0,0.25,True,,,,,
1626170,1610612753,Jerian Grant,Jerian Grant,1626170,ORL,841.0,14,18.0,33,32,33,32,65,12,3,33,1.0,3.0,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,,,7.0,1.0,,7.0,2.0,3.0,,7.0,1.0,5.0,,,1.0,,2.0,3.0,,7.0,1.0,5.0,2.0,2.0,,,7.0,,,,3.0,,3.0,,,3.0,,,6.0,,3.0,1.0,,4.0,,4.0,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,5.0,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,0.2,,0.2,0.25,,0.25,0.7,,,,,,28.94736842105263,1.0,,0.125,,0.23076923076923078,0.19047619047619047,,,0.3333333333333333,,0.3333333333333333,0.1,1.0,1.0,,,,,0.2,0.5,0.5,,,,,0.7,,,,,,1.0,0.1,1.0,,,0.7,,0.8,,0.45474999999999993,0.4128,0.45474999999999993,0.1,0.3333333333333333,,,1.0,13.5,26.714285714285715,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,
