EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefLongMidRangeReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,LostBallSteals,BadPassTurnovers,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,BadPassSteals,NonShootingPenaltyNonTakeFouls,LongMidRangeFGM,LongMidRangeFGA,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,Corner3FGA,PenaltyCorner3FGA,OffThreePtRebounds,SelfOReb,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,PenaltyCorner3Frequency,on,SecondChanceArc3FGM,SecondChanceFG3M,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,BlockedAtRim,StepOutOfBoundsTurnovers,Charge Fouls Drawn,OffLongMidRangeReboundPct,Corner3FGM,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceFtPoints,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Charge Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,OffensiveGoaltends
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,1312.0,22,19,53,54,24,39,4.0,107,8.0,12.0,1.0,2.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,11.0,17.0,1.0,1.0,5.0,30.0,49,1.0,3.0,2.0,5.0,5.0,1.0,1.0,3.0,16.0,20.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,6.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,24,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,0.6470588235294118,0.3333333333333333,1.0,0.6944444444444444,0.3333333333333333,1.0833333333333333,0.7142857142857143,0.3333333333333333,1.0,0.05555555555555555,0.058823529411764705,0.08333333333333333,38.983050847457626,0.5,1.0,0.13333333333333333,0.25,0.17391304347826086,0.3333333333333333,0.16666666666666666,0.25,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.875,0.2777777777777778,0.6,0.6,1.0,0.05555555555555555,1.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.16666666666666666,1.0,0.7222222222222222,1.0,0.5642527777777777,0.5244666666666666,0.583175,0.14285714285714285,0.15,0.06666666666666667,0.5333333333333333,3.9,26.6,0.4528301886792453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,789.0,13,13,30,31,20,24,1.0,61,,,,,,,,,,1.0,,,,,,1.0,,,29,,,,,,,,,,,,,1.0,,,1.0,2.0,,3.0,3.0,,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,20,,,,,,,,,,,,,,,1.0,,,6.0606060606060606,,,0.25,0.25,0.25,0.3333333333333333,,,0.5,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.5106,,,0.5,1.0,,,,26.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629033,1610612751,Theo Pinson,Theo Pinson,1629033,BKN,1312.0,22,19,53,54,24,39,4.0,107,,1.0,,,,,,,3.0,7.0,2.0,4.0,,1.0,3.0,7.0,,9.0,49,,,,,,2.0,4.0,,6.0,,,9.0,7.0,3.0,,1.0,2.0,,3.0,3.0,1.0,,,1.0,,,,,1.0,,,,,,,,,6.0,24,,,0.42857142857142855,0.5,0.42857142857142855,,,,0.5625,,0.75,0.5625,,0.75,0.875,,,15.254237288135593,1.0,,0.13333333333333333,0.125,0.13043478260869565,0.3333333333333333,,0.25,,,0.125,,,,,,,,0.875,0.42857142857142855,0.5,,,,,,1.0,0.5,1.0,0.42857142857142855,0.48912500000000003,,0.5048625,,,,0.6666666666666666,3.9,26.257142857142856,0.4528301886792453,0.16666666666666666,1.0,1.0,1.0,3.0,3.0,3.0,6.0,2.0,2.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629058,1610612751,Dzanan Musa,Dzanan Musa,1629058,BKN,878.0,15,14,36,37,14,29,3.0,73,2.0,2.0,,,2.0,2.0,,,,1.0,,,2.0,2.0,,1.0,,4.0,34,,,,2.0,2.0,,,,4.0,2.0,2.0,,1.0,,,,,,,,3.0,,1.0,3.0,2.0,1.0,4.0,,,,,,,,,,,4.0,14,0.5,0.5,,,,1.0,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.3333333333333333,,,15.384615384615383,1.0,,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,,,,,,1.0,1.0,,,1.0,,0.6479499999999999,,0.6795,,,,1.0,1.55,24.5,0.3888888888888889,,,,,,,,,2.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203894,1610612751,Shabazz Napier,Shabazz Napier,203894,BKN,1312.0,22,19,53,54,24,39,4.0,107,2.0,4.0,,1.0,1.0,1.0,,,2.0,4.0,,,4.0,6.0,2.0,4.0,7.0,21.0,49,,1.0,,3.0,3.0,,,,6.0,,8.0,6.0,4.0,2.0,2.0,2.0,3.0,,5.0,7.0,,,,,,1.0,1.0,,5.0,8.0,3.0,,,,,,,6.0,24,,,0.5,,0.5,0.6666666666666666,,1.0,0.7,,1.0,0.8076923076923077,,1.0,0.4,0.3333333333333333,0.5,22.033898305084747,,,0.2,0.25,0.21739130434782608,,0.3333333333333333,0.25,0.25,,0.4,0.5,1.0,,,,,,0.4,0.5,0.5,1.0,,,0.3333333333333333,1.0,,,0.8,0.5,0.52367,0.5376,0.5371666666666667,0.3076923076923077,0.375,,0.2857142857142857,7.866666666666667,26.0,0.4528301886792453,0.16666666666666666,,,,8.0,8.0,5.0,16.0,1.0,1.0,,1.0,,,,,,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.09523809523809523,0.2,0.2,1.0,1.0,0.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,847.0,14,6,36,36,10,21,4.0,72,1.0,4.0,,2.0,1.0,2.0,,,,,,,1.0,4.0,,1.0,2.0,4.0,31,,2.0,,1.0,2.0,,1.0,2.0,4.0,,2.0,,,,1.0,1.0,3.0,,4.0,7.0,,,,,,,2.0,,2.0,3.0,1.0,,,,,,,4.0,10,,,,,,0.25,,0.5,0.2,,0.3333333333333333,0.3333333333333333,,0.5,0.2,0.25,0.25,14.285714285714286,,,0.23076923076923078,0.2,0.2222222222222222,,,0.5,,,0.8,0.25,0.3333333333333333,,,,,,,,,1.0,,,0.6666666666666666,0.5,,,1.0,,0.5654399999999999,0.6838,0.5338333333333333,0.2,0.25,,1.0,2.225,22.7,0.2777777777777778,0.6,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,0.16666666666666666,0.14285714285714285,0.1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.5,0.125,0.3333333333333333,0.2,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,110.0,2,5,4,4,4,4,,8,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,8876.0,148,-89,318,320,46,81,39.0,638,8.0,19.0,1.0,2.0,3.0,6.0,9.0,33.0,12.0,37.0,2.0,5.0,25.0,66.0,12.0,37.0,11.0,97.0,398,1.0,3.0,5.0,7.0,12.0,2.0,5.0,1.0,21.0,8.0,42.0,21.0,37.0,12.0,2.0,7.0,9.0,,16.0,18.0,8.0,6.0,1.0,14.0,2.0,5.0,12.0,1.0,9.0,13.0,5.0,1.0,,,1.0,1.0,1.0,21.0,46,0.16,0.16666666666666666,0.32432432432432434,0.4,0.32432432432432434,0.3787878787878788,0.3333333333333333,0.5833333333333334,0.4174757281553398,0.5,0.5882352941176471,0.4532710280373832,0.5,0.6176470588235294,0.3592233009708738,0.030303030303030304,0.05263157894736842,33.51800554016621,0.5714285714285714,,0.0989010989010989,0.14583333333333334,0.11510791366906475,0.05,0.11428571428571428,0.09090909090909091,0.26666666666666666,1.0,0.18446601941747573,0.42105263157894735,0.4444444444444444,0.25,0.32038834951456313,0.2727272727272727,0.28125,0.1111111111111111,0.3592233009708738,0.32432432432432434,0.3333333333333333,0.4,0.5,,0.35294117647058826,0.5,0.29411764705882354,0.4,0.5436893203883495,0.32432432432432434,0.48863300970873785,0.5610999999999999,0.5325676470588236,0.06542056074766354,0.07246376811594203,0.05154639175257732,0.21649484536082475,8.807575757575759,25.867567567567566,0.14465408805031446,0.1875,2.0,2.0,1.0,11.0,18.0,8.0,43.0,7.0,2.0,7.0,,0.02702702702702703,0.02702702702702703,0.4,5.0,,8.0,14.0,,2.0,2.0,2.0,2.0,0.020202020202020204,0.012048192771084338,0.04878048780487805,0.13592233009708737,0.5714285714285714,0.5714285714285714,0.05263157894736842,,,,1.0,,,,,,,0.015873015873015872,,,False,1.0,1.0,15.0,2.0,7.0,7.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.5,0.030303030303030304,0.125,0.4166666666666667,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,2435.0,41,-28,89,89,37,45,9.0,178,3.0,13.0,,1.0,1.0,5.0,1.0,1.0,,,,,4.0,15.0,,,15.0,23.0,120,,1.0,,1.0,5.0,,,6.0,8.0,8.0,,,,,2.0,2.0,1.0,,3.0,6.0,,1.0,,1.0,,2.0,5.0,,13.0,19.0,9.0,2.0,,,,2.0,1.0,8.0,37,1.0,1.0,,,,0.26666666666666666,,0.2,0.26666666666666666,,0.2,0.4791666666666667,,0.4444444444444444,,0.13333333333333333,0.15384615384615385,25.510204081632654,,,0.06666666666666667,0.15384615384615385,0.10714285714285714,,,0.2222222222222222,,0.5,0.8666666666666667,0.23076923076923078,0.2727272727272727,1.0,0.06666666666666667,1.0,1.0,1.0,,,,1.0,,,1.0,0.2,,,0.8666666666666667,,0.5489333333333334,0.6155,0.5830400000000001,0.391304347826087,0.391304347826087,,0.34782608695652173,3.5333333333333328,,0.4157303370786517,0.2,,,,5.0,6.0,2.0,13.0,1.0,,,2.0,,,,1.0,2.0,,1.0,3.0,1.0,3.0,1.0,,0.03571428571428571,0.06521739130434782,0.06666666666666667,0.06666666666666667,,,,,,2.0,,1.0,1.0,,0.1111111111111111,,0.11764705882352941,,,,False,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,3933.0,66,-14,137,140,37,63,16.0,277,1.0,2.0,,1.0,,1.0,1.0,1.0,,6.0,,1.0,2.0,3.0,,6.0,3.0,7.0,173,,1.0,,,1.0,,1.0,1.0,1.0,2.0,2.0,,6.0,,,,4.0,1.0,5.0,7.0,,3.0,,3.0,,3.0,9.0,1.0,6.0,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,37,0.5,0.5,,,,0.6666666666666666,,,0.2222222222222222,,,0.3181818181818182,,0.16666666666666666,0.6666666666666666,,,8.974358974358974,,0.2,0.1,,0.06666666666666667,0.06666666666666667,0.125,,,1.0,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,,0.6666666666666666,,,1.0,,,0.5,,0.5,,0.8888888888888888,,0.5412222222222223,,0.5843750000000001,0.1,0.25,,0.14285714285714285,4.0,25.616666666666664,0.27007299270072993,0.1111111111111111,,,,2.0,3.0,2.0,7.0,3.0,,,2.0,,,,3.0,1.0,,,,1.0,2.0,,,0.027777777777777776,0.029850746268656716,,,,,,,,1.0,1.0,,1.0,1.0,0.03225806451612903,,0.034482758620689655,0.14285714285714285,,,False,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,
