EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,Blocked3s,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,LostBallSteals,BadPassTurnovers,Offensive Fouls Drawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsUnassisted2s,BadPassSteals,NonShootingPenaltyNonTakeFouls,LongMidRangeFGM,LongMidRangeFGA,FtPoints,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,PenaltyFtPoints,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,on,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsPutbacks,Fg3aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,OffThreePtRebounds,BlockedAtRim,OffThreePtReboundPct,OffArc3ReboundPct,StepOutOfBoundsTurnovers,Charge Fouls Drawn,OffLongMidRangeReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,BlockedLongMidRange,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceFtPoints,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Charge Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,OffensiveGoaltends
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,878.0,15,14,36,37,14,29,3.0,73,5.0,8.0,1.0,2.0,2.0,2.0,2.0,4.0,7.0,12.0,14.0,34,1.0,3.0,2.0,2.0,2.0,4.0,14.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,14,1.0,1.0,0.5833333333333334,0.3333333333333333,1.0,0.5833333333333334,0.3333333333333333,1.0,0.5833333333333334,0.3333333333333333,1.0,0.08333333333333333,0.125,33.333333333333336,1.0,1.0,0.125,0.14285714285714285,0.13333333333333333,1.0,0.25,0.5,0.6666666666666666,0.625,0.7142857142857143,1.0,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,0.5643583333333333,0.5244666666666666,0.62565,0.14285714285714285,0.2857142857142857,4.683333333333334,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,355.0,6,8,13,14,10,14,,27,,,,,,,,,,,,14,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,10,,,,,,,,,,,,,,7.692307692307692,,,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.7692307692307693,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629033,1610612751,Theo Pinson,Theo Pinson,1629033,BKN,878.0,15,14,36,37,14,29,3.0,73,,1.0,,,,,,,,1.0,9.0,34,,,,,,6.0,,,1.0,1.0,,2.0,2.0,1.0,,1.0,,,,,,,,6.0,14,,,,,,0.9,,1.5,0.9,,1.5,,,15.384615384615383,1.0,,0.125,0.14285714285714285,0.13333333333333333,,0.25,,0.2,,,,,,,,,,,,,1.0,0.47402,,0.49635,,0.6666666666666666,3.9,0.3888888888888889,,,1.0,,,,,,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,9.0,4.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,1.0,1.0,0.75,1.0,0.75,0.8,0.25,0.8,0.75,0.75,1.0,1.0,0.75,26.700000000000003,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629058,1610612751,Dzanan Musa,Dzanan Musa,1629058,BKN,878.0,15,14,36,37,14,29,3.0,73,2.0,2.0,,,2.0,2.0,,,2.0,2.0,4.0,34,,,,2.0,2.0,4.0,2.0,,,,,,,3.0,1.0,3.0,2.0,,,,,,,4.0,14,0.5,0.5,1.0,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,,,15.384615384615383,1.0,,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,1.0,1.0,1.0,0.6479499999999999,,0.6795,,1.0,1.55,0.3888888888888889,1.0,4.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,2.0,1.0,2.0,,,,,0.3333333333333333,,0.3333333333333333,,,,,,24.5,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203894,1610612751,Shabazz Napier,Shabazz Napier,203894,BKN,878.0,15,14,36,37,14,29,3.0,73,2.0,4.0,,1.0,1.0,1.0,,,3.0,5.0,17.0,34,,1.0,,2.0,2.0,4.0,,2.0,2.0,2.0,,4.0,6.0,,,,,,,,,,,4.0,14,,,0.6,,1.0,0.75,,1.0,0.85,,1.0,0.4,0.5,25.64102564102564,,,0.25,0.2857142857142857,0.26666666666666666,,0.25,,0.5,0.5,1.0,,,,,,1.0,,,0.5,1.0,0.875,0.5392874999999999,0.5376,0.6145499999999999,,0.23529411764705882,5.16,0.3888888888888889,1.0,1.0,3.0,6.0,2.0,0.3333333333333333,0.3,0.3333333333333333,2.0,3.0,,,2.0,3.0,,,6.0,3.0,2.0,5.0,5.0,3.0,10.0,1.0,1.0,,,0.6666666666666666,,0.6666666666666666,0.375,,0.375,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,26.3,6.0,,,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,0.2222222222222222,0.16666666666666666,0.2857142857142857,0.6666666666666666,0.125,1.0,1.0,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,523.0,9,6,23,23,4,15,3.0,46,1.0,2.0,,,1.0,2.0,,,1.0,2.0,4.0,20,,,,1.0,2.0,4.0,,1.0,1.0,3.0,,4.0,5.0,,,,,,,,,,,4.0,4,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,0.6666666666666666,0.5,0.5,11.538461538461538,,,0.42857142857142855,0.25,0.36363636363636365,,0.5,,1.0,0.5,1.0,,,,,,,,,1.0,0.5,1.0,0.49115,,0.49115,,1.0,3.2,0.17391304347826086,,2.0,2.0,3.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,2.0,,,,,2.0,,1.0,1.0,1.0,,0.1111111111111111,0.08333333333333333,,,,,,,2.0,1.0,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,8876.0,148,-89,318,320,46,81,39.0,638,8.0,19.0,1.0,2.0,3.0,6.0,9.0,33.0,25.0,66.0,97.0,398,1.0,3.0,5.0,7.0,12.0,21.0,8.0,2.0,7.0,9.0,,16.0,18.0,8.0,1.0,14.0,2.0,1.0,,,1.0,1.0,1.0,21.0,46,0.16,0.16666666666666666,0.3787878787878788,0.3333333333333333,0.5833333333333334,0.4174757281553398,0.5,0.5882352941176471,0.4532710280373832,0.5,0.6176470588235294,0.030303030303030304,0.05263157894736842,33.51800554016621,0.5714285714285714,,0.0989010989010989,0.14583333333333334,0.11510791366906475,0.05,0.09090909090909091,1.0,0.18446601941747573,0.42105263157894735,0.4444444444444444,0.25,0.32038834951456313,0.2727272727272727,0.28125,0.1111111111111111,0.4,0.5,,0.35294117647058826,0.5,0.5436893203883495,0.48863300970873785,0.5610999999999999,0.5325676470588236,0.05154639175257732,0.21649484536082475,8.807575757575759,0.14465408805031446,5.0,12.0,9.0,13.0,5.0,0.26666666666666666,0.06542056074766354,0.07246376811594203,12.0,37.0,2.0,5.0,12.0,37.0,2.0,5.0,21.0,37.0,12.0,11.0,18.0,8.0,43.0,7.0,2.0,7.0,,0.32432432432432434,0.4,0.32432432432432434,0.3592233009708738,0.1875,0.3592233009708738,0.32432432432432434,0.3333333333333333,0.29411764705882354,0.4,0.32432432432432434,25.867567567567566,42.0,5.0,,8.0,14.0,11.0,,2.0,2.0,2.0,2.0,0.020202020202020204,0.012048192771084338,0.04878048780487805,0.11428571428571428,0.13592233009708737,0.5714285714285714,0.5714285714285714,0.05263157894736842,1.0,,,,,False,1.0,2.0,1.0,2.0,15.0,2.0,1.0,7.0,7.0,3.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.5,0.02702702702702703,0.030303030303030304,0.02702702702702703,0.015873015873015872,0.125,0.4166666666666667,0.4,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,2869.0,48,-23,106,106,47,55,10.0,212,6.0,17.0,,1.0,3.0,7.0,2.0,2.0,8.0,20.0,39.0,135,,1.0,,4.0,8.0,20.0,14.0,2.0,3.0,2.0,1.0,6.0,9.0,,,2.0,,3.0,,,1.0,3.0,1.0,20.0,47,0.875,0.875,0.4,,0.5,0.4523809523809524,,0.6111111111111112,0.5909090909090909,,0.6666666666666666,0.1,0.11764705882352941,29.661016949152543,,0.3333333333333333,0.09090909090909091,0.21428571428571427,0.1388888888888889,,0.2222222222222222,0.3333333333333333,0.8095238095238095,0.35294117647058826,0.4,0.8333333333333334,0.09523809523809523,1.0,1.0,1.0,1.0,,,0.7777777777777778,0.42857142857142855,0.8571428571428571,0.55325,0.6155,0.5736611111111112,,0.5128205128205128,3.155,0.44339622641509435,3.0,7.0,16.0,25.0,12.0,0.2,0.375,0.3870967741935484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,6.0,2.0,13.0,1.0,,,2.0,1.0,1.0,1.0,0.047619047619047616,0.14285714285714285,0.047619047619047616,1.0,1.0,0.1111111111111111,1.0,1.0,26.6,2.0,1.0,2.0,,1.0,20.0,3.0,1.0,3.0,1.0,,0.03225806451612903,0.05454545454545454,0.05555555555555555,0.16666666666666666,0.047619047619047616,,,,9.0,1.0,1.0,,,False,,,,,,,,1.0,,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,2.0,0.08333333333333333,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,4367.0,73,-9,154,157,47,73,17.0,311,1.0,2.0,,1.0,,1.0,1.0,1.0,2.0,3.0,7.0,188,,1.0,,,1.0,1.0,2.0,,,6.0,1.0,7.0,9.0,,,3.0,,1.0,,,1.0,1.0,1.0,1.0,47,0.5,0.5,0.6666666666666666,,,0.2,,,0.2916666666666667,,0.16666666666666666,,,8.522727272727273,,0.16666666666666666,0.1276595744680851,,0.08823529411764706,0.11764705882352941,,1.0,0.2,0.5,0.5,1.0,0.1,1.0,1.0,,1.0,,,0.5,,0.9,0.53816,,0.5843750000000001,,0.14285714285714285,4.0,0.3051948051948052,3.0,9.0,6.0,4.0,1.0,,0.09090909090909091,0.25,,7.0,,1.0,,7.0,,1.0,,7.0,,2.0,3.0,2.0,7.0,3.0,,,2.0,,,,0.7,0.18181818181818182,0.7,,,0.5,,,25.67142857142857,2.0,3.0,1.0,,,3.0,,1.0,2.0,,,0.02564102564102564,0.02631578947368421,,0.10526315789473684,,,,,1.0,,1.0,1.0,,False,,,,,,,,1.0,1.0,,1.0,,3.0,,,,,1.0,,,,,,,,,0.125,,,,,,,1.0,,0.02702702702702703,0.029411764705882353,2.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,8658.0,144,-27,309,309,100,135,32.0,618,14.0,21.0,2.0,2.0,7.0,9.0,10.0,22.0,24.0,47.0,105.0,359,3.0,6.0,15.0,10.0,18.0,40.0,8.0,3.0,8.0,8.0,1.0,17.0,23.0,8.0,2.0,10.0,1.0,2.0,,,1.0,2.0,1.0,40.0,100,0.16666666666666666,0.18181818181818182,0.5106382978723404,0.5,0.5555555555555556,0.5753424657534246,0.6818181818181818,0.5178571428571429,0.6046511627906976,0.6818181818181818,0.5909090909090909,0.06382978723404255,0.14285714285714285,27.906976744186046,0.8,0.125,0.09195402298850575,0.1509433962264151,0.11428571428571428,0.07692307692307693,0.10256410256410256,0.5,0.2876712328767123,0.6666666666666666,0.7777777777777778,0.14285714285714285,0.3013698630136986,0.45454545454545453,0.45454545454545453,0.2,0.18181818181818182,1.0,0.5,0.32142857142857145,0.7777777777777778,0.6438356164383562,0.5087102739726027,0.46955,0.525175,0.14285714285714285,0.38095238095238093,6.525531914893617,0.32362459546925565,6.0,8.0,21.0,29.0,14.0,0.2857142857142857,0.16470588235294117,0.23728813559322035,11.0,24.0,3.0,9.0,12.0,26.0,3.0,10.0,24.0,24.0,11.0,12.0,15.0,11.0,33.0,5.0,3.0,6.0,2.0,0.46153846153846156,0.3,0.46153846153846156,0.3561643835616438,0.1,0.3287671232876712,0.4583333333333333,0.4782608695652174,0.32142857142857145,0.3333333333333333,0.4583333333333333,25.253846153846155,40.0,2.0,,,4.0,21.0,1.0,3.0,6.0,2.0,,0.03529411764705882,0.0392156862745098,0.024390243902439025,0.10714285714285714,0.0547945205479452,,,,11.0,,1.0,,0.058823529411764705,False,3.0,5.0,3.0,5.0,12.0,4.0,1.0,3.0,3.0,,2.0,,2.0,,1.0,,,,,,1.0,0.3333333333333333,0.6,0.038461538461538464,,0.041666666666666664,0.0625,,0.2727272727272727,0.45454545454545453,0.6,0.6666666666666666,,3.0,,0.04411764705882353,0.04838709677419355,,,,1.0,2.0,1.0,1.0,0.0273972602739726,0.5,0.5,1.0,0.03571428571428571,,,,,,,,,,,,,,,,
