EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,SecondChancePoints,Loose Ball Fouls Drawn,SecondChanceTsPct,SecondChancePointsPct,SecondChanceAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,LiveBallTurnovers,BadPassTurnovers,BlockedAtRim,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,ShortMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,LongMidRangeAssists,Steals,BadPassSteals,LostBallTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffTwoPtRebounds,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceShotQualityAvg,DefLongMidRangeReboundPct,Clear Path Fouls,on,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Corner3Assists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGA,ShortMidRangeAssists,FTDefRebounds,Charge Fouls,ShortMidRangePctBlocked,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,665.0,11,7.0,27,25,27.0,13.0,4.0,52,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,4.0,25,1.0,1.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,27.0,1.0,1.0,0.2,0.2,0.3333333333333333,0.3333333333333333,0.8,19.35483870967742,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.2,0.42857142857142855,0.2,1.0,1.0,0.8,0.2,1.0,0.8,1.0,0.5236,0.5236,1.0,0.4,29.625,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627824,1610612738,Guerschon Yabusele,Guerschon Yabusele,1627824,BOS,758.0,13,6.0,30,29,27.0,18.0,4.0,59,2.0,3.0,2.0,3.0,,,2.0,3.0,,4.0,8.0,26,2.0,3.0,,4.0,8.0,2.0,,,1.0,,3.0,1.0,,1.0,2.0,4.0,7.0,2.0,8.0,27.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,20.588235294117645,,0.09090909090909091,0.06666666666666667,,0.1111111111111111,1.0,0.6666666666666666,1.0,,1.0,0.6666666666666666,,1.0,0.6742,0.6742,1.0,1.5,,0.9,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.1,0.3333333333333333,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,860.0,14,5.0,34,32,31.0,18.0,4.0,66,1.0,2.0,1.0,2.0,,,1.0,2.0,,2.0,4.0,31,1.0,2.0,,2.0,4.0,2.0,,1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,4.0,31.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,7.894736842105263,,,,,,1.0,0.5,0.5,,1.0,0.5,,1.0,0.52505,0.52505,1.0,2.2,,0.9117647058823529,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,0.25,0.08333333333333333,0.3333333333333333,,,,,2.0,2.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,408.0,7,-2.0,17,16,14.0,8.0,2.0,33,2.0,2.0,2.0,2.0,,,3.0,4.0,1.0,,6.0,17,2.0,3.0,1.0,,4.0,,,,,,,,1.0,1.0,1.0,,,,4.0,14.0,0.75,0.6666666666666666,0.6,0.5,0.6,0.5,0.2,31.57894736842105,0.5,,0.125,0.5,,0.4,1.0,1.0,,0.5,1.0,,0.6,0.60494,0.6554,0.6666666666666666,8.225,23.7,0.8235294117647058,1.0,1.0,6.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,1.0,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.2,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202954,1610612738,Brad Wanamaker,Brad Wanamaker,202954,BOS,1032.0,17,-6.0,40,39,37.0,25.0,4.0,79,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,10.0,42,2.0,5.0,1.0,3.0,10.0,4.0,1.0,3.0,3.0,2.0,6.0,,,,,3.0,4.0,1.0,10.0,37.0,0.3333333333333333,0.4,0.5,0.5833333333333334,0.5555555555555556,0.625,0.14285714285714285,25.0,,,,,,0.14285714285714285,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.44589285714285715,0.4479416666666667,1.0,12.983333333333334,27.4,0.925,,,,,,,,,,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,0.125,0.14285714285714285,,,,,,,1.0,3.0,,,,2.0,1.0,,,,,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,645.0,11,,24,24,23.0,18.0,2.0,48,1.0,2.0,1.0,2.0,,,1.0,2.0,,2.0,4.0,23,1.0,2.0,,2.0,4.0,,,,,,,4.0,1.0,5.0,6.0,1.0,2.0,,4.0,23.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,11.538461538461538,0.125,0.5714285714285714,0.3333333333333333,0.16666666666666666,0.4,1.0,0.5,0.5,,1.0,0.5,,1.0,0.5246,0.5246,1.0,2.4,,0.9583333333333334,1.0,1.0,2.0,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,0.1,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1111111111111111,0.3333333333333333,1.0,0.4304,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,274.0,5,-12.0,10,10,10.0,7.0,,20,,,,,,,,3.0,,,,16,,3.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,30.0,,,,,,,,,,,,,,0.3859333333333333,0.3859333333333333,,20.433333333333334,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,278.0,5,-11.0,9,10,7.0,8.0,,19,,,,,1.0,1.0,,,1.0,,,13,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,7.0,,,,,,,1.0,11.11111111111111,0.5,,0.2,,,,,,1.0,,,1.0,1.0,0.5364,0.5364,,,26.4,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202330,1610612738,Gordon Hayward,Gordon Hayward,202330,BOS,172.0,3,-11.0,6,7,6.0,7.0,,13,,,,,,,,1.0,,,,11,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,6.0,,,,,,,,16.666666666666668,,1.0,0.3333333333333333,,1.0,,,,,,,,,0.3934,0.3934,,8.8,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203382,1610612738,Aron Baynes,Aron Baynes,203382,BOS,68.0,1,-6.0,3,3,3.0,3.0,,6,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
