EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,Corner3Assists,OffThreePtRebounds,OffRebounds,NonShootingFoulsDrawn,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,PenaltyAtRimFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,Fg3aBlocked,ShortMidRangeAssists,FTDefRebounds,LostBallTurnovers,Travels,ShootingFouls,Offensive Fouls Drawn,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LongMidRangePctAssisted,PenaltyArc3Accuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,OffTwoPtRebounds,Loose Ball Fouls Drawn,OffTwoPtReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedAtRim,OffShortMidRangeReboundPct,SecondChanceFtPoints,PtsPutbacks,OffCorner3ReboundPct,on,Clear Path Fouls,Blocked3s,BlockedCorner3,Charge Fouls Drawn,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,3046.0,51,-13,108,110,6,28,8.0,218,3.0,5.0,3.0,8.0,2.0,5.0,3.0,11.0,8.0,18.0,3.0,11.0,4.0,29.0,114,2.0,2.0,1.0,5.0,2.0,14.0,6.0,3.0,11.0,3.0,1.0,4.0,4.0,8.0,4.0,1.0,3.0,20.0,2.0,4.0,6.0,6.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,6,0.125,0.125,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.4444444444444444,1.0,0.43103448275862066,1.0,0.48333333333333334,1.25,0.3793103448275862,0.05555555555555555,0.125,29.56521739130435,0.75,0.12121212121212122,0.11764705882352941,0.12,0.1111111111111111,0.4,0.14285714285714285,1.0,0.1724137931034483,0.6,0.6,0.3333333333333333,0.27586206896551724,0.375,0.42857142857142855,0.1724137931034483,0.4,0.4,0.3793103448275862,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5517241379310345,0.2727272727272727,0.4869172413793104,0.39865,0.1,0.15789473684210525,0.1724137931034483,9.699999999999998,25.827272727272724,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,491.0,8,5,19,20,10,11,3.0,39,1.0,3.0,,,,,,,1.0,3.0,,,6.0,8.0,21,,1.0,3.0,3.0,2.0,,,,,,,1.0,1.0,2.0,,1.0,,5.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,4.0,7.0,1.0,3.0,,,,,3.0,10,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,0.5,,,,27.272727272727273,,,0.2,0.14285714285714285,,,0.2,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,1.0,,0.5751000000000001,0.572,0.6,0.6,0.375,1.7666666666666666,,0.5263157894736842,1.0,1.0,1.0,1.0,1.0,0.2,0.1111111111111111,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,3973.0,66,10,144,143,40,50,14.0,287,10.0,13.0,2.0,7.0,,3.0,3.0,9.0,12.0,23.0,3.0,9.0,9.0,42.0,145,5.0,9.0,3.0,13.0,4.0,20.0,3.0,6.0,9.0,3.0,3.0,9.0,2.0,11.0,2.0,8.0,,24.0,2.0,4.0,7.0,8.0,5.0,2.0,3.0,4.0,,3.0,2.0,6.0,,1.0,3.0,10.0,14.0,2.0,8.0,1.0,,1.0,,13.0,40,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5217391304347826,0.5555555555555556,0.515625,0.4166666666666667,0.5526315789473685,0.5,0.28125,0.13043478260869565,,27.672955974842765,0.6666666666666666,0.11428571428571428,0.0625,0.08955223880597014,0.13333333333333333,0.14285714285714285,0.07407407407407407,,0.40625,0.7692307692307693,1.0,0.1,0.21875,0.2857142857142857,0.2857142857142857,0.09375,,,0.28125,0.3333333333333333,0.375,0.3333333333333333,0.6875,0.3333333333333333,0.527578125,0.5338916666666667,0.21052631578947367,0.27586206896551724,0.30952380952380953,5.960869565217391,25.677777777777777,0.2777777777777778,5.0,,1.0,1.0,,0.03225806451612903,0.013888888888888888,0.037037037037037035,0.4166666666666667,1.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.1111111111111111,0.23076923076923078,0.1111111111111111,0.5,0.07692307692307693,0.5,0.2,1.0,1.0,0.6,0.3333333333333333,1.0,0.8,0.25,0.47214999999999996,0.11904761904761904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201162,1610612751,Jared Dudley,Jared Dudley,201162,BKN,4934.0,82,9,176,176,45,74,16.0,352,,,,,1.0,2.0,2.0,9.0,1.0,2.0,2.0,9.0,4.0,12.0,176,,,2.0,5.0,2.0,,6.0,,9.0,2.0,,9.0,2.0,11.0,2.0,7.0,,24.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,,3.0,1.0,4.0,,1.0,10.0,6.0,4.0,,1.0,1.0,1.0,1.0,,5.0,45,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.5,,0.36363636363636365,0.5,0.46153846153846156,0.625,0.8181818181818182,,,8.808290155440416,0.75,0.02127659574468085,0.027777777777777776,0.024096385542168676,,,0.03225806451612903,,,,,,,,,0.18181818181818182,0.5,0.5,0.8181818181818182,0.2222222222222222,0.2222222222222222,1.0,0.8181818181818182,0.2222222222222222,0.50845,0.52805,0.08333333333333333,0.3333333333333333,0.4166666666666667,21.6,25.766666666666666,0.2556818181818182,,,,,1.0,,,,,,,,,1.0,3.0,,,,1.0,,3.0,,2.0,,,,5.0,2.0,,,,,,,,,,0.06666666666666667,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201960,1610612751,DeMarre Carroll,DeMarre Carroll,201960,BKN,2251.0,38,22,80,78,37,48,10.0,158,1.0,2.0,1.0,1.0,,1.0,,3.0,2.0,4.0,1.0,7.0,4.0,11.0,79,2.0,2.0,2.0,9.0,4.0,,,3.0,3.0,,,,,,,,,,2.0,3.0,5.0,8.0,2.0,1.0,1.0,2.0,,2.0,,2.0,2.0,,2.0,4.0,4.0,,2.0,,,,,9.0,37,1.0,1.0,,0.14285714285714285,0.14285714285714285,0.5,1.0,0.3181818181818182,0.5833333333333334,0.4230769230769231,0.6428571428571429,0.6363636363636364,,,16.483516483516482,1.0,0.15,0.1,0.125,,,0.1111111111111111,,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,1.0,1.0,0.09090909090909091,,,0.2727272727272727,,,,0.8181818181818182,,0.5245,0.548875,0.15384615384615385,0.3333333333333333,0.8181818181818182,8.55,24.22857142857143,0.4625,1.0,,2.0,3.0,,0.1111111111111111,0.075,0.14285714285714285,0.16666666666666666,,,1.0,,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,0.375,1.0,,,,,,,1.0,0.16666666666666666,,,,1.0,,,,,0.25,,,1.0,4.0,1.0,3.0,1.0,1.0,0.045454545454545456,0.2,0.36363636363636365,0.25,0.25,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,432.0,7,-4,14,14,4,9,1.0,28,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,4,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,2596.0,43,16,93,91,39,60,9.0,184,5.0,10.0,,4.0,,,2.0,4.0,5.0,14.0,3.0,6.0,6.0,25.0,82,1.0,6.0,1.0,12.0,2.0,8.0,3.0,6.0,4.0,2.0,2.0,1.0,,1.0,,1.0,,2.0,2.0,,3.0,4.0,,,,1.0,,1.0,3.0,4.0,,1.0,4.0,4.0,7.0,1.0,3.0,,,,,12.0,39,0.2,0.2,0.3333333333333333,0.5,0.5,0.35714285714285715,0.16666666666666666,0.475,0.55,0.5681818181818182,0.6,0.3,0.14285714285714285,0.25,25.0,0.25,,0.09523809523809523,0.045454545454545456,,,0.05263157894736842,,0.5,0.5,0.5555555555555556,0.2,0.2,,,,,,0.2,0.5,0.5,,0.8,0.5,0.5440825,0.5320199999999999,0.18181818181818182,0.1875,0.48,3.314285714285714,25.183333333333334,0.41935483870967744,4.0,,,1.0,,,0.022222222222222223,,0.4,1.0,1.0,1.0,,,2.0,1.0,1.0,,,2.0,4.0,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,0.1,,0.25,,,1.0,1.0,1.0,,,,0.25,0.2,,0.08,2.0,3.0,1.0,,2.0,,0.75,,1.0,1.0,2.0,1.0,2.0,1.0,,0.03571428571428571,,0.1,0.5,0.5,0.2,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.5,0.1,1.0,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,3339.0,56,-13,118,120,15,42,8.0,238,5.0,8.0,,1.0,2.0,2.0,3.0,10.0,7.0,11.0,3.0,10.0,4.0,27.0,128,2.0,3.0,,4.0,12.0,2.0,9.0,,10.0,3.0,1.0,,,,,,,,7.0,3.0,10.0,10.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,2.0,3.0,4.0,,2.0,,,,,4.0,15,0.8571428571428571,0.8571428571428571,1.0,0.3,0.3,0.6363636363636364,0.6666666666666666,0.5476190476190477,0.6666666666666666,0.5869565217391305,0.6666666666666666,0.47619047619047616,0.09090909090909091,,20.634920634920636,0.6666666666666666,0.08333333333333333,0.3684210526315789,0.18181818181818182,0.10526315789473684,0.16666666666666666,0.25,,0.38095238095238093,0.625,0.7142857142857143,0.8,0.047619047619047616,,,0.09523809523809523,1.0,1.0,0.47619047619047616,0.3,0.3,1.0,0.8571428571428571,0.3,0.5524809523809524,0.6225666666666666,0.08695652173913043,0.15384615384615385,0.14814814814814814,5.309090909090909,25.57,0.1271186440677966,3.0,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,1.0,,,,1.0,0.5,0.5,,0.125,,,,,0.5,1.0,1.0,0.5,,,0.6666666666666666,,0.52725,0.07407407407407407,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,2336.0,39,-10,82,85,6,17,6.0,167,7.0,10.0,,1.0,,,,,7.0,11.0,,,5.0,19.0,83,,,2.0,2.0,14.0,,,,,,1.0,1.0,,1.0,,1.0,,2.0,3.0,5.0,9.0,13.0,1.0,,1.0,1.0,,,1.0,2.0,,,6.0,7.0,5.0,1.0,1.0,1.0,,1.0,,2.0,6,1.0,1.0,,,,0.6363636363636364,,0.6363636363636364,,0.7307692307692307,1.0,,0.09090909090909091,,17.045454545454547,0.5,0.23809523809523808,0.17647058823529413,0.21052631578947367,0.4444444444444444,,0.21428571428571427,,0.9090909090909091,0.7,0.7777777777777778,1.0,0.09090909090909091,,,,,,,,,,0.9090909090909091,,0.6052727272727272,,0.09090909090909091,0.09090909090909091,0.10526315789473684,2.1818181818181817,,0.07317073170731707,,,1.0,4.0,2.0,0.058823529411764705,0.10810810810810811,0.0625,,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,4.0,2.0,,,1.0,1.0,1.0,,0.1,,1.0,0.14285714285714285,,1.0,1.0,1.0,,,,,,0.617,0.10526315789473684,,,,1.0,,1.0,,,,,,,,3.0,,0.15,,,,,,,,,,,,,,0.25,,,,,1.0,0.1111111111111111,,,,True,,,,,,,,,,,,,,,
202334,1610612751,Ed Davis,Ed Davis,202334,BKN,1154.0,19,19,41,39,21,27,5.0,80,4.0,6.0,1.0,2.0,,,,,5.0,8.0,,,2.0,12.0,32,4.0,5.0,2.0,10.0,8.0,2.0,,,,,2.0,,,,,,,,5.0,5.0,11.0,13.0,,,,,,,,,,,5.0,1.0,2.0,,,1.0,,1.0,1.0,10.0,21,0.8,1.0,,,,0.625,0.8,0.625,0.8,0.6666666666666666,0.8333333333333334,,0.25,,19.565217391304348,,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,,0.45454545454545453,1.0,0.75,0.6666666666666666,1.0,0.75,0.25,0.5,0.5,,,,,,,,0.75,,0.5518500000000001,0.57898,,,0.8333333333333334,2.4125,,0.5121951219512195,4.0,,1.0,2.0,1.0,0.14285714285714285,0.10526315789473684,,0.8,1.0,1.0,3.0,,,,2.0,2.0,,,6.0,,,,1.0,,,3.0,,,,1.0,1.0,1.0,,0.3333333333333333,,1.0,0.5,1.0,0.5,1.0,,,,,0.75,,0.4188,0.5,,,1.0,,2.0,1.0,,,,,,,,1.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,1.0,0.2,2.0,2.0,0.3333333333333333,True,,,,,,,,,,,,,,,
