EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FTA,Technical Free Throw Trips,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Charge Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,Corner3FGA,PenaltyCorner3FGA,PtsPutbacks,SelfOReb,LostBallSteals,BadPassTurnovers,SelfORebPct,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceFtPoints,Corner3FGM,PenaltyCorner3FGM,PtsAssisted3s,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffShortMidRangeReboundPct,ShortMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,SecondChanceArc3FGM,SecondChanceFG3M,Arc3Assists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,SecondChanceFg3Pct,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Defensive 3 Seconds Violations
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,1091.0,18.0,-24,39.0,38,4.0,5,5.0,77,1.0,4.0,1.0,3.0,6.0,1.0,3.0,1.0,4.0,10.0,1.0,3.0,11.0,56,1.0,1.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.4,0.4230769230769231,0.4230769230769231,0.23076923076923078,0.1,0.25,30.232558139534884,0.2,0.1,0.3333333333333333,0.3076923076923077,0.25,0.3333333333333333,0.46153846153846156,0.5,0.5,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5384615384615384,0.3333333333333333,0.5022346153846154,0.5214,0.7412,4.61,25.5,0.10256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,3747.0,62.0,-9,142.0,143,61.0,84,13.0,285,11.0,25.0,9.0,4.0,6.0,1.0,1.0,,15.0,32.0,1.0,1.0,53.0,169,,10.0,28.0,2.0,3.0,1.0,1.0,3.0,5.0,6.0,2.0,13.0,4.0,9.0,12.0,1.0,1.0,7.0,25.0,,61.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.46875,0.5,0.5888888888888889,0.030303030303030304,0.09375,0.12,30.573248407643312,0.19047619047619047,0.13725490196078433,0.125,0.7575757575757576,0.44,0.5,0.18181818181818182,0.6666666666666666,0.6666666666666666,1.0,0.030303030303030304,1.0,1.0,,0.8181818181818182,0.7878787878787878,1.0,0.5572893939393939,0.547225,0.5831136363636363,3.728125,26.6,0.4295774647887324,1.0,3.0,5.0,1.0,1.0,1.0,20.0,1.0,4.0,2.0,6.0,1.0,1.0,9.0,24.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,16.0,2.0,1.0,12.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,2.0,24.0,2.0,1.0,0.25,0.6,0.25,0.6818181818181818,0.25,0.7058823529411765,0.3333333333333333,0.5,0.1,0.025,0.07407407407407407,0.04477611940298507,0.04,0.08,0.1,0.1111111111111111,0.09090909090909091,0.23076923076923078,0.4,0.9090909090909091,0.030303030303030304,0.75,0.3333333333333333,1.0,0.5555555555555556,0.09090909090909091,1.0,0.2727272727272727,0.27906976744186046,0.03773584905660377,0.4528301886792453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,1907.0,32.0,4,70.0,71,43.0,55,4.0,141,,,,,,,4.0,,,,,4.0,1.0,85,,,,,,4.0,,,1.0,1.0,1.0,2.0,1.0,5.0,6.0,,,2.0,4.0,,43.0,,,,,,,0.08333333333333333,1.0,,,7.894736842105263,0.14285714285714285,0.21739130434782608,0.3333333333333333,,,,,,,,1.0,,,,,1.0,,0.5377125,,0.53385,,25.525,0.6142857142857143,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,4.0,,1.0,,,,,,,,2.0,,,4.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,0.25,,,0.25,0.09090909090909091,,0.037037037037037035,,,0.2,0.3333333333333333,0.2,,1.0,,,,,,,1.0,,0.2,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,2382.0,40.0,-30,87.0,87,37.0,43,9.0,174,4.0,6.0,5.0,3.0,5.0,3.0,6.0,1.0,7.0,12.0,3.0,7.0,29.0,120,1.0,8.0,2.0,12.0,9.0,6.0,3.0,,1.0,1.0,1.0,2.0,4.0,5.0,7.0,2.0,,5.0,8.0,1.0,37.0,0.14285714285714285,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.6052631578947368,0.6363636363636364,0.3684210526315789,,,25.0,0.3076923076923077,0.17857142857142858,0.75,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.2631578947368421,0.6,0.6,0.3333333333333333,0.3157894736842105,0.5,0.5,0.5,0.4166666666666667,0.6842105263157895,0.5,0.5168842105263157,0.5153,0.55835,5.733333333333333,24.91428571428571,0.42528735632183906,1.0,1.0,4.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,6.0,2.0,4.0,4.0,22.0,,,,1.0,1.0,1.0,,2.0,2.0,,,,2.0,,,4.0,,,6.0,,1.0,4.0,,,,,,,,,22.0,,0.5,1.0,0.75,0.5,0.75,0.5,0.8076923076923077,1.0,,0.06666666666666667,0.037037037037037035,0.05555555555555555,0.044444444444444446,0.06666666666666667,0.058823529411764705,0.14285714285714285,,,0.1111111111111111,,,0.05263157894736842,0.5,1.0,,0.8,0.25,0.6666666666666666,0.18181818181818182,0.26666666666666666,0.06896551724137931,0.7586206896551724,,,,1.0,1.0,2.0,1.0,2.0,2.0,0.1111111111111111,0.05263157894736842,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,801.0,13.0,-11,29.0,30,14.0,17,3.0,59,,,,,,,1.0,,,,,1.0,2.0,42,,,,,,1.0,,,,,,,,1.0,2.0,,,1.0,2.0,,14.0,,,,,,,0.5,1.0,,,6.25,,0.125,,,,,,,,,1.0,,,,,1.0,,0.50895,,0.50895,,25.6,0.4827586206896552,,,,,,1.0,2.0,,,2.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,0.16666666666666666,0.1111111111111111,,0.07142857142857142,0.16666666666666666,,0.3333333333333333,,,,,,,,,,,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,2051.0,34.0,-23,74.0,74,37.0,44,6.0,148,7.0,7.0,4.0,1.0,4.0,1.0,5.0,,8.0,11.0,3.0,7.0,26.0,98,,6.0,10.0,6.0,6.0,5.0,1.0,,2.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,,37.0,0.625,0.625,0.42857142857142855,0.42857142857142855,0.7272727272727273,0.6944444444444444,0.7222222222222222,0.3888888888888889,,,27.160493827160494,0.09090909090909091,0.12,,0.3888888888888889,1.0,1.0,0.2222222222222222,0.25,0.25,1.0,0.2777777777777778,0.2,0.2,,0.4444444444444444,0.7777777777777778,0.2,0.5783944444444444,,0.5839888888888889,2.5727272727272723,25.114285714285717,0.5,1.0,1.0,4.0,,,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,12.0,,,1.0,,,2.0,1.0,,2.0,1.0,2.0,1.0,4.0,,2.0,1.0,,,3.0,2.0,,,,,,,,,,,12.0,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6111111111111112,1.0,0.6666666666666666,0.5,0.5,0.14285714285714285,,,,,,0.16666666666666666,,0.2,0.125,,0.5714285714285714,,1.0,1.0,1.0,1.0,0.2222222222222222,,0.05555555555555555,,0.07692307692307693,0.46153846153846156,,,,2.0,1.0,,,,1.0,,0.1111111111111111,0.1111111111111111,,2.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.14285714285714285,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,962.0,16.0,5,41.0,41,10.0,21,4.0,82,1.0,4.0,2.0,,,,,,1.0,4.0,,1.0,4.0,36,,2.0,,2.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,7.0,,,3.0,3.0,,10.0,,,,,0.25,0.2,0.3333333333333333,0.2,0.25,0.25,12.765957446808512,0.14285714285714285,0.19047619047619047,,0.8,0.25,0.3333333333333333,,,,,,,,,0.6666666666666666,1.0,,0.5654399999999999,0.6838,0.5338333333333333,2.225,22.7,0.24390243902439024,,2.0,1.0,,,,2.0,,2.0,,1.0,,1.0,2.0,4.0,,,,1.0,2.0,3.0,,3.0,,,,,,,,,2.0,,2.0,,1.0,1.0,1.0,,,,,,,,4.0,,,,0.5,,0.3333333333333333,,0.5,,,0.21428571428571427,0.14285714285714285,0.1111111111111111,0.13043478260869565,0.08333333333333333,0.125,,,0.6,0.3333333333333333,,,,1.0,,,0.5,,,0.2,0.25,,1.0,,1.0,,1.0,1.0,,1.0,,,0.3333333333333333,0.2,0.3333333333333333,,,,,,,,,,,,,,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201162,1610612751,Jared Dudley,Jared Dudley,201162,BKN,491.0,8.0,5,19.0,20,10.0,11,3.0,39,,,,,,,2.0,1.0,,,,2.0,,21,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,10.0,,,,,,,,1.0,,,13.636363636363637,,,,,,,,,,,1.0,,,1.0,,1.0,,0.517125,,0.517125,,25.4,0.5263157894736842,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201960,1610612751,DeMarre Carroll,DeMarre Carroll,201960,BKN,1798.0,30.0,-12,67.0,65,27.0,32,7.0,132,,,,,2.0,,3.0,1.0,,3.0,,3.0,,84,1.0,,,,,3.0,,1.0,,,,,1.0,3.0,4.0,,,1.0,,,27.0,,,,,,,,0.5,0.3333333333333333,,8.108108108108109,0.09090909090909091,0.14285714285714285,,,,,0.3333333333333333,,,,0.5,,,1.0,,0.5,,0.46455,,0.5376,10.700000000000001,25.766666666666666,0.40298507462686567,,,,1.0,,3.0,,,,,,,3.0,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.07142857142857142,0.02857142857142857,,0.07142857142857142,0.5,,,0.125,,,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629033,1610612751,Theo Pinson,Theo Pinson,1629033,BKN,1312.0,22.0,19,53.0,54,24.0,39,4.0,107,,1.0,,,,3.0,7.0,1.0,,1.0,3.0,7.0,9.0,49,1.0,,,,9.0,7.0,3.0,,3.0,3.0,3.0,6.0,1.0,3.0,3.0,2.0,,,,,24.0,,,0.42857142857142855,0.42857142857142855,,0.5625,0.5625,0.875,,,15.254237288135593,0.125,0.13043478260869565,,0.125,,,,,,,0.875,0.42857142857142855,0.5,1.0,,1.0,0.42857142857142855,0.48912500000000003,,0.5048625,3.9,26.257142857142856,0.4528301886792453,,,,,2.0,4.0,,,,,,2.0,4.0,,6.0,,,,,,2.0,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,6.0,,0.5,,,,0.75,,0.75,1.0,,0.13333333333333333,,,,,,0.3333333333333333,,0.16666666666666666,0.25,,,,,,,,1.0,0.5,,,,0.6666666666666666,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,0.14285714285714285,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
