EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,ShootingFouls,DefensiveGoaltends,OffensiveGoaltends,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PtsUnassisted3s,SelfOReb,Charge Fouls Drawn,SelfORebPct,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,3SecondViolations,OffFTReboundPct,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,BlockedLongMidRange
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,2544.0,42,14.0,84,81,25,21.0,13.0,165,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,6.0,7.0,70,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,25,1.0,0.16666666666666666,0.16666666666666666,0.5,0.35,0.35,0.6,11.11111111111111,0.037037037037037035,0.02564102564102564,0.16666666666666666,1.0,0.2,0.5,0.5,0.2,0.5,0.5,0.3,0.3,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.6,0.3333333333333333,0.5086250000000001,0.57885,13.899999999999999,23.766666666666666,0.2976190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,6706.0,112,-34.0,238,236,118,108.0,27.0,474,1.0,6.0,4.0,13.0,5.0,3.0,5.0,17.0,8.0,16.0,44.0,7.0,22.0,71.0,279,11.0,26.0,21.0,17.0,5.0,18.0,6.0,24.0,3.0,3.0,54.0,8.0,20.0,26.0,3.0,2.0,1.0,6.0,12.0,7.0,11.0,1.0,3.0,13.0,,2.0,1.0,2.0,2.0,118,1.0,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.4015151515151515,0.46710526315789475,0.3333333333333333,33.08270676691729,0.13559322033898305,0.1792452830188679,0.15384615384615385,1.0,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.19696969696969696,0.3076923076923077,0.3076923076923077,0.07575757575757576,0.25757575757575757,0.29411764705882354,0.3125,1.0,0.09375,0.25,0.7121212121212122,0.29411764705882354,0.5342128787878788,0.52335625,7.204545454545454,24.85454545454546,0.4957983193277311,11.0,25.0,1.0,4.0,4.0,11.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,18.0,1.0,5.0,2.0,6.0,4.0,12.0,7.0,21.0,4.0,6.0,32.0,6.0,2.0,7.0,1.0,3.0,12.0,3.0,1.0,5.0,11.0,1.0,6.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,10.0,1.0,1.0,32.0,5.0,1.0,0.1875,0.2,0.3333333333333333,0.36363636363636365,0.2,0.3333333333333333,0.36363636363636365,0.40625,0.46153846153846156,0.4444444444444444,0.045454545454545456,0.1590909090909091,0.16,0.5,0.058823529411764705,0.5,0.5,0.07692307692307693,0.23404255319148937,0.019230769230769232,0.05128205128205128,0.0625,0.14285714285714285,0.02564102564102564,0.08823529411764706,0.25,0.19444444444444445,0.36363636363636365,0.3787878787878788,0.44,0.5238095238095238,0.09090909090909091,0.5,0.4,0.4,1.0,0.36363636363636365,0.25,0.18181818181818182,0.5,1.0,0.36363636363636365,0.25,1.0,0.34375,0.36363636363636365,0.3333333333333333,0.375,0.5402272727272728,0.13333333333333333,0.18867924528301888,0.16901408450704225,0.4507042253521127,,,,,,,,,,,,,,,,,,,,,True,,,,
202693,1610612760,Markieff Morris,Markieff Morris,202693,OKC,3099.0,52,4.0,106,106,36,24.0,16.0,212,1.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0,3.0,8.0,2.0,7.0,17.0,104,4.0,2.0,6.0,5.0,2.0,3.0,1.0,4.0,1.0,,9.0,6.0,9.0,11.0,,,,,2.0,,7.0,1.0,,6.0,,2.0,2.0,2.0,1.0,36,1.0,0.2857142857142857,0.2857142857142857,0.375,0.4,0.4722222222222222,0.4666666666666667,16.0,0.16216216216216217,0.17307692307692307,0.2727272727272727,0.5,0.2,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5,0.5,0.13333333333333333,0.3333333333333333,0.4,0.4,1.0,0.1,0.3,0.6666666666666666,0.4,0.50333,0.488845,7.8374999999999995,24.385714285714283,0.33962264150943394,1.0,3.0,,1.0,1.0,2.0,,,,,,,1.0,5.0,,1.0,,,2.0,2.0,2.0,6.0,1.0,2.0,9.0,4.0,,1.0,,,3.0,,,2.0,3.0,,2.0,2.0,1.0,,1.0,,,,,7.0,1.0,3.0,1.0,,9.0,,1.0,0.6666666666666666,0.6666666666666666,,0.25,,0.3333333333333333,,0.35,0.5,0.4090909090909091,,0.125,0.3333333333333333,,,1.0,,0.058823529411764705,0.2,,0.03773584905660377,0.07692307692307693,0.1,,0.1111111111111111,0.125,0.23076923076923078,,0.2,0.3333333333333333,0.5,1.0,1.0,,,,1.0,,,,,,,,0.2,0.5,,0.3333333333333333,0.5679,0.17647058823529413,0.3,0.11764705882352941,0.5294117647058824,3.0,,,,,,,,,,,,,,,,,,,,True,,,,
203457,1610612760,Nerlens Noel,Nerlens Noel,203457,OKC,3191.0,53,7.0,109,109,33,25.0,16.0,218,4.0,7.0,1.0,1.0,,,,,,12.0,20.0,,,24.0,111,,6.0,,,,,,,,,,3.0,4.0,14.0,2.0,,2.0,4.0,4.0,,9.0,3.0,,4.0,1.0,3.0,2.0,3.0,2.0,33,,,,0.6,0.6,0.5714285714285714,,19.68503937007874,0.08333333333333333,0.08,0.1,0.6666666666666666,0.35,0.5714285714285714,0.5714285714285714,0.05,1.0,1.0,,,,,,,,0.6,,0.5349950000000001,0.6437799999999999,4.16,,0.30275229357798167,7.0,12.0,3.0,5.0,3.0,4.0,,,,,,,,,5.0,8.0,,,,10.0,3.0,5.0,,,6.0,18.0,6.0,2.0,,,,,3.0,7.0,1.0,,10.0,,,1.0,,2.0,1.0,,1.0,2.0,,1.0,,1.0,6.0,,,0.75,1.0,,,0.625,0.6,0.625,0.6,0.625,0.6,,0.1,0.16666666666666666,,,,,0.21212121212121213,0.07142857142857142,0.15789473684210525,0.19230769230769232,0.3333333333333333,0.1,0.15384615384615385,,0.25,0.07692307692307693,,0.6,0.5833333333333334,0.7,0.7142857142857143,,,,,0.625,0.6,,,,,,,0.8,0.75,,,0.5304333333333333,0.047619047619047616,0.047619047619047616,0.4166666666666667,0.25,3.0,1.0,1.0,0.18181818181818182,0.16666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,
203471,1610612760,Dennis Schroder,Dennis Schroder,203471,OKC,9041.0,151,-21.0,316,312,142,129.0,41.0,628,6.0,9.0,9.0,15.0,2.0,1.0,6.0,18.0,9.0,19.0,35.0,6.0,20.0,69.0,346,10.0,34.0,15.0,18.0,6.0,9.0,8.0,17.0,4.0,2.0,42.0,6.0,14.0,16.0,4.0,3.0,1.0,1.0,6.0,3.0,11.0,1.0,,14.0,2.0,,,,,142,0.8333333333333334,0.3,0.3,0.5428571428571428,0.509090909090909,0.5390625,0.36363636363636365,19.444444444444443,0.07228915662650602,0.10071942446043165,0.1,,0.16363636363636364,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.6,0.6,0.03636363636363636,0.32727272727272727,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.043478260869565216,0.391304347826087,0.5636363636363636,0.3333333333333333,0.5028305555555556,0.49829090909090906,10.362857142857143,25.455000000000002,0.44936708860759494,4.0,11.0,1.0,2.0,1.0,4.0,,,,,2.0,2.0,2.0,13.0,2.0,4.0,2.0,2.0,,10.0,7.0,13.0,2.0,6.0,26.0,4.0,,2.0,,4.0,5.0,2.0,1.0,1.0,8.0,,2.0,5.0,4.0,1.0,1.0,,,,,18.0,,8.0,1.0,,26.0,1.0,1.0,0.10526315789473684,0.10526315789473684,1.0,0.2,0.5,0.5384615384615384,0.8333333333333334,0.43478260869565216,0.8333333333333334,0.48148148148148145,,0.05714285714285714,0.18181818181818182,,,0.8333333333333334,,0.011363636363636364,0.14285714285714285,0.014925373134328358,0.012903225806451613,,,0.020833333333333332,0.044444444444444446,0.1111111111111111,0.13636363636363635,0.16666666666666666,0.2,0.36363636363636365,0.4444444444444444,,0.2222222222222222,,,,0.3333333333333333,0.5,,,,0.3333333333333333,1.0,1.0,0.17391304347826086,0.25,,0.2222222222222222,0.533675,0.12698412698412698,0.18604651162790697,0.14492753623188406,0.37681159420289856,3.0,,,0.05,,,,3.0,1.0,2.0,0.037037037037037035,,,,,,,,,,True,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,4759.0,79,-29.0,166,163,88,78.0,22.0,329,5.0,10.0,,,,,,1.0,1.0,11.0,19.0,,1.0,23.0,188,1.0,2.0,,,,1.0,1.0,2.0,1.0,,5.0,8.0,9.0,16.0,4.0,4.0,,2.0,4.0,3.0,5.0,1.0,,5.0,,2.0,2.0,2.0,2.0,88,,,,0.5789473684210527,0.55,0.5476190476190477,0.05,13.297872340425533,0.20512820512820512,0.12162162162162163,0.25,1.0,0.5,0.5,0.5555555555555556,,,,,0.05,,,,,0.125,0.5,,0.4623526315789474,0.47602857142857147,4.894736842105263,61.4,0.5301204819277109,6.0,9.0,1.0,2.0,3.0,3.0,,,,,,,,1.0,1.0,2.0,,,1.0,3.0,5.0,7.0,,1.0,11.0,20.0,,4.0,,,,1.0,2.0,4.0,1.0,,7.0,2.0,2.0,,,,1.0,,1.0,2.0,,,1.0,,11.0,1.0,1.0,0.9090909090909091,0.9090909090909091,,,0.5,0.7142857142857143,0.5,0.625,0.5,0.6111111111111112,,0.21052631578947367,0.3333333333333333,0.1,,0.5,,0.09090909090909091,0.02857142857142857,0.05128205128205128,0.07228915662650602,0.16666666666666666,,0.034482758620689655,0.2608695652173913,,0.038461538461538464,,0.45,0.6666666666666666,1.0,1.0,,,,,1.0,0.5,,,,,,,0.375,1.0,,,0.3625,,,0.13043478260869565,0.4782608695652174,3.0,,,,0.1,0.8,1.0,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,True,,,,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,5715.0,95,-24.0,201,199,97,104.0,25.0,400,,1.0,1.0,1.0,6.0,3.0,,3.0,1.0,6.0,12.0,3.0,9.0,27.0,233,4.0,2.0,9.0,3.0,,,3.0,3.0,3.0,,9.0,6.0,12.0,17.0,3.0,,3.0,,1.0,,7.0,2.0,,8.0,2.0,3.0,3.0,3.0,1.0,97,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.54,0.42857142857142855,11.504424778761063,0.13043478260869565,0.12790697674418605,0.1111111111111111,0.3333333333333333,0.047619047619047616,,,0.047619047619047616,1.0,1.0,0.2857142857142857,0.14285714285714285,,,,0.3,0.1,0.9047619047619048,,0.5912880952380952,0.58316,3.0083333333333333,23.799999999999997,0.48258706467661694,5.0,10.0,1.0,1.0,3.0,5.0,3.0,,,1.0,,,,6.0,1.0,1.0,,,2.0,4.0,3.0,6.0,1.0,3.0,12.0,10.0,2.0,2.0,,,,,2.0,3.0,5.0,1.0,5.0,1.0,1.0,,,,,,1.0,9.0,1.0,4.0,1.0,,12.0,5.0,1.0,0.8333333333333334,1.0,,0.25,1.0,0.5,1.0,0.45,1.0,0.5,,0.16666666666666666,0.2,,,1.0,0.5,0.05660377358490566,0.125,0.044444444444444446,0.05102040816326531,0.06896551724137931,,0.06060606060606061,0.07407407407407407,0.3,0.12903225806451613,0.1111111111111111,0.47619047619047616,0.5,0.625,0.8,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,0.5,0.6,0.3333333333333333,,0.4871,0.16666666666666666,0.26666666666666666,0.14814814814814814,0.4444444444444444,1.0,,,0.125,,,,,,,,,,,,,,,,,True,,,,
202331,1610612760,Paul George,Paul George,202331,OKC,7381.0,123,8.0,259,254,116,112.0,32.0,513,1.0,7.0,5.0,10.0,8.0,3.0,4.0,18.0,6.0,12.0,28.0,8.0,26.0,83.0,270,9.0,14.0,24.0,18.0,4.0,5.0,4.0,9.0,3.0,2.0,22.0,13.0,20.0,23.0,6.0,5.0,1.0,5.0,13.0,5.0,14.0,1.0,1.0,27.0,2.0,,,,,116,1.0,0.3076923076923077,0.3076923076923077,0.42857142857142855,0.4444444444444444,0.5547945205479452,0.48148148148148145,29.351535836177472,0.19696969696969696,0.16379310344827586,0.17647058823529413,,0.12962962962962962,0.14285714285714285,0.2,0.18518518518518517,0.5,0.5,0.14814814814814814,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.14285714285714285,0.2857142857142857,0.6851851851851852,0.2222222222222222,0.5010537037037037,0.5044357142857143,8.62142857142857,24.923076923076923,0.44787644787644787,6.0,11.0,,,3.0,6.0,4.0,,2.0,1.0,2.0,3.0,1.0,35.0,1.0,1.0,2.0,5.0,,8.0,5.0,12.0,2.0,23.0,39.0,10.0,,3.0,,1.0,1.0,2.0,1.0,2.0,6.0,1.0,3.0,8.0,5.0,2.0,3.0,,1.0,1.0,2.0,44.0,1.0,11.0,7.0,,39.0,3.0,7.0,0.4166666666666667,0.4166666666666667,0.4,0.2222222222222222,1.0,0.4166666666666667,0.6666666666666666,0.38095238095238093,0.6666666666666666,0.5588235294117647,,0.10714285714285714,0.09090909090909091,0.2857142857142857,,0.6153846153846154,0.3333333333333333,0.029411764705882353,0.12,0.01818181818181818,0.024390243902439025,,0.08695652173913043,0.02631578947368421,0.21212121212121213,0.1875,0.10526315789473684,0.16666666666666666,0.2037037037037037,0.5454545454545454,0.6,0.5,0.4,0.5,0.5,1.0,,,0.3333333333333333,,,0.5,0.6666666666666666,1.0,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.4226,0.19696969696969696,0.2894736842105263,0.0963855421686747,0.46987951807228917,4.0,,,,,,,,1.0,3.0,0.03333333333333333,,,,,,1.0,3.0,2.0,0.07142857142857142,True,,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,53.0,1,-3.0,2,3,2,3.0,,5,,,,,,,,,,1.0,1.0,,,2.0,5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1.0,1.0,1.0,,50.0,,,,,,,,,,,,,,,,,,1.0,,0.7725,0.7725,1.8,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,2678.0,45,-27.0,97,95,51,39.0,13.0,192,,,,,2.0,2.0,,3.0,2.0,1.0,2.0,,5.0,2.0,122,4.0,,,3.0,,,2.0,2.0,1.0,,6.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,,,,,,,,51,,,,0.5,0.14285714285714285,0.14285714285714285,0.7142857142857143,8.035714285714285,0.09090909090909091,0.09090909090909091,0.16666666666666666,,,,,,,,0.2857142857142857,0.42857142857142855,,,,0.4,0.4,1.0,,0.6076083333333334,0.6000375,0.8500000000000001,26.240000000000002,0.5257731958762887,1.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,2.0,1.0,,1.0,1.0,,,,1.0,,0.2,,0.2,,,,,,0.5,,,0.09090909090909091,0.05,0.02,,,0.07692307692307693,0.07692307692307693,,0.125,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,1.0,,,0.2,1.0,,,0.5664,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
