EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyCorner3FGM,OffThreePtRebounds,Charge Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,PenaltyCorner3Accuracy,SecondChanceFtPoints,PtsUnassisted3s,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Corner3PctBlocked,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Offensive Fouls,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,on,HeaveAttempts,OffCorner3ReboundPct,Travels,OffLongMidRangeReboundPct
101181,1610612765,Jose Calderon,Jose Calderon,101181,DET,260.0,4,5.0,10,9,3,19,7,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627748,1610612765,Thon Maker,Thon Maker,1627748,DET,2714.0,45,-8.0,94,96,23,190,108,1.0,3.0,,,8.0,,,23,0.24468085106382978,32.0,8.0,4.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,6.0,6.0,11.0,10.0,8.0,20.0,1.0,2.0,1.0,1.0,6.0,8.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,9.0,6.0,9.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,0.5454545454545454,1.0,0.2857142857142857,1.0,0.4,1.0,0.47619047619047616,0.2727272727272727,0.2857142857142857,0.3333333333333333,26.21359223300971,0.5,0.5,0.09090909090909091,0.10344827586206896,0.09090909090909091,0.09090909090909091,0.0625,0.1,0.16666666666666666,0.09090909090909091,0.1111111111111111,0.11764705882352941,0.25,0.3333333333333333,0.5714285714285714,0.8,1.0,0.14285714285714285,0.3333333333333333,0.5,1.0,0.047619047619047616,1.0,1.0,1.0,0.19047619047619047,0.2857142857142857,0.3333333333333333,0.6666666666666666,1.0,1.0,0.8095238095238095,0.495847619047619,0.5798166666666668,0.5682,0.13043478260869565,0.23076923076923078,0.4,4.354545454545454,25.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628379,1610612765,Luke Kennard,Luke Kennard,1628379,DET,7960.0,133,-64.0,276,273,65,549,339,3.0,7.0,1.0,,18.0,3.0,2.0,65,0.23550724637681159,103.0,32.0,2.0,9.0,,1.0,2.0,5.0,9.0,7.0,14.0,2.0,,13.0,14.0,32.0,15.0,5.0,60.0,,3.0,4.0,8.0,1.0,12.0,20.0,13.0,4.0,4.0,,4.0,2.0,,,6.0,8.0,16.0,,16.0,1.0,,2.0,,3.0,1.0,3.0,6.0,7.0,6.0,1.0,3.0,,1.0,1.0,,1.0,,,12.0,1.0,,0.7142857142857143,0.7142857142857143,0.4375,0.5,0.5851063829787234,0.5,0.6020408163265306,0.5454545454545454,0.3191489361702128,0.125,0.3333333333333333,,16.720257234726688,0.3333333333333333,,0.1568627450980392,,0.10526315789473684,0.12962962962962962,,,,0.043478260869565216,0.2631578947368421,0.1276595744680851,,0.19148936170212766,0.2222222222222222,0.3333333333333333,1.0,0.19148936170212766,0.5555555555555556,0.5555555555555556,0.8,0.2978723404255319,0.5,0.5384615384615384,0.5714285714285714,0.0425531914893617,0.2765957446808511,,,0.18181818181818182,0.5,0.5106382978723404,0.45341702127659567,0.52015,0.46069090909090904,0.061224489795918366,0.08823529411764706,0.2,10.624999999999998,26.173333333333336,1.0,1.0,8.0,2.0,3.0,1.0,2.0,9.0,2.0,6.0,1.0,3.0,8.0,27.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.3333333333333333,0.6,1.0,1.0,0.06666666666666667,0.07142857142857142,0.07692307692307693,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,0.6153846153846154,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.09090909090909091,0.18181818181818182,0.5,0.6153846153846154,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629017,1610612765,Khyri Thomas,Khyri Thomas,1629017,DET,517.0,9,10.0,18,16,10,34,9,,,,,,1.0,1.0,10,0.5555555555555556,,,1.0,1.0,,,,1.0,2.0,,,1.0,,1.0,2.0,3.0,2.0,1.0,5.0,,,,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,0.5,0.5,0.6666666666666666,,0.4,,0.5,,0.4,,,,27.77777777777778,,,0.5,,0.25,0.3333333333333333,,,,,0.5,0.3333333333333333,,0.2,1.0,1.0,,0.4,0.5,0.5,1.0,,,,,0.2,0.2,,,,,0.6,0.44483999999999996,,0.4315333333333333,0.2,0.3333333333333333,,8.299999999999999,26.45,,1.0,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
204038,1610612765,Langston Galloway,Langston Galloway,204038,DET,4774.0,80,-26.0,168,161,54,329,189,2.0,4.0,1.0,,10.0,2.0,1.0,54,0.32142857142857145,73.0,20.0,,2.0,,,2.0,,2.0,2.0,2.0,12.0,,6.0,2.0,6.0,18.0,,22.0,1.0,4.0,,3.0,,3.0,,6.0,,2.0,2.0,,1.0,1.0,,7.0,3.0,10.0,2.0,12.0,1.0,1.0,,,1.0,,4.0,10.0,1.0,,,,,2.0,1.0,1.0,2.0,,,3.0,4.0,,,,0.3333333333333333,,0.4583333333333333,0.15,0.4583333333333333,0.15,0.75,,,,13.227513227513228,1.0,,0.09090909090909091,0.017543859649122806,0.22580645161290322,0.15625,0.02127659574468085,,0.05,0.11764705882352941,0.09090909090909091,0.2,,0.08333333333333333,,,,0.08333333333333333,,,,0.08333333333333333,1.0,1.0,,0.5,0.25,,,0.2,,0.8333333333333334,0.5382187500000001,0.48462000000000005,0.558325,,,0.13636363636363635,8.666666666666666,25.027777777777775,5.0,6.0,1.0,1.0,4.0,,1.0,6.0,1.0,3.0,1.0,7.0,4.0,18.0,1.0,,,1.0,,,,1.0,0.3333333333333333,0.25,0.14285714285714285,0.3333333333333333,0.3,0.3,,,,,,0.4166666666666667,0.4166666666666667,1.0,0.16666666666666666,0.16666666666666666,1.0,0.8,0.25,1.0,0.6,0.1,,0.16666666666666666,0.13636363636363635,1.0,1.0,1.0,0.02702702702702703,0.041666666666666664,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628971,1610612765,Bruce Brown,Bruce Brown,1628971,DET,1257.0,21,-15.0,44,44,7,88,60,,1.0,,,3.0,2.0,1.0,7,0.1590909090909091,14.0,2.0,2.0,3.0,,1.0,1.0,,1.0,,,,,1.0,2.0,4.0,1.0,2.0,6.0,,,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,,,1.0,3.0,4.0,,4.0,,,,,,,2.0,2.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,2.0,,,,,0.5,1.0,0.4,1.0,0.5,1.0,0.2,,,,12.765957446808512,,,0.23076923076923078,,0.25,0.23529411764705882,,,,0.16666666666666666,0.2857142857142857,0.25,1.0,0.6,0.6666666666666666,0.6666666666666666,,0.2,,,,,,,,,0.2,,,1.0,1.0,0.8,0.57872,,0.6302,0.16666666666666666,0.2,0.3333333333333333,2.8499999999999996,25.0,,,,,,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201961,1610612765,Wayne Ellington,Wayne Ellington,201961,DET,4839.0,81,-60.0,167,169,27,336,225,2.0,4.0,2.0,,10.0,3.0,2.0,27,0.16167664670658682,63.0,20.0,,1.0,,,,,1.0,1.0,3.0,2.0,,10.0,1.0,5.0,12.0,2.0,16.0,,3.0,,,2.0,5.0,,10.0,2.0,2.0,1.0,1.0,,2.0,,5.0,2.0,7.0,2.0,9.0,1.0,1.0,,,1.0,,1.0,3.0,5.0,2.0,,,1.0,,,,,,,5.0,1.0,1.0,,,0.2,,0.4117647058823529,0.375,0.4444444444444444,0.5,0.7058823529411765,0.4,1.0,,10.0,1.0,,0.0625,0.031746031746031744,0.14705882352941177,0.10606060606060606,0.020202020202020204,0.0625,,0.07142857142857142,,0.1724137931034483,,0.058823529411764705,,,,0.058823529411764705,,,,0.17647058823529413,0.3333333333333333,0.5,,0.11764705882352941,0.5882352941176471,,,,,0.7647058823529411,0.4972029411764706,0.52365,0.48224999999999996,,,0.3125,11.72,26.13333333333333,1.0,,3.0,1.0,3.0,1.0,4.0,4.0,1.0,5.0,1.0,4.0,2.0,9.0,3.0,1.0,,1.0,,,,0.75,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.5,0.625,0.08333333333333333,0.3333333333333333,,,0.16666666666666666,0.5,1.0,1.0,0.3,0.3,0.6666666666666666,1.0,0.3333333333333333,1.0,,1.0,0.25,0.3,0.3125,,,,,,,,2.0,3.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,
202397,1610612765,Ish Smith,Ish Smith,202397,DET,4082.0,68,-27.0,142,141,48,283,153,7.0,12.0,5.0,1.0,29.0,3.0,3.0,48,0.3380281690140845,59.0,15.0,1.0,6.0,,,2.0,4.0,8.0,3.0,13.0,1.0,,3.0,8.0,27.0,4.0,3.0,22.0,1.0,,3.0,7.0,2.0,11.0,,3.0,1.0,5.0,3.0,2.0,1.0,,,2.0,4.0,8.0,,8.0,3.0,2.0,1.0,,4.0,,4.0,6.0,3.0,4.0,,2.0,,1.0,1.0,,1.0,,,11.0,1.0,,,,0.2962962962962963,0.42857142857142855,0.3064516129032258,0.5625,0.3333333333333333,0.6111111111111112,0.12903225806451613,0.037037037037037035,0.16666666666666666,,23.56687898089172,0.75,,0.12903225806451613,,0.06060606060606061,0.09375,,,,0.07692307692307693,0.13333333333333333,0.07692307692307693,,0.1935483870967742,0.16666666666666666,0.2,,0.25806451612903225,0.5,0.5,,0.41935483870967744,0.23076923076923078,0.23076923076923078,,0.03225806451612903,0.0967741935483871,,,0.25,,0.3225806451612903,0.4258903225806452,0.3806,0.3866125,0.06060606060606061,0.06896551724137931,0.5,11.688888888888888,25.4,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,16.0,3.0,1.0,,2.0,,1.0,1.0,,1.0,0.25,,1.0,0.25,,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.125,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201933,1610612765,Blake Griffin,Blake Griffin,201933,DET,2095.0,35,-9.0,76,75,17,151,95,7.0,10.0,5.0,1.0,23.0,1.0,1.0,17,0.2236842105263158,29.0,10.0,4.0,9.0,1.0,,1.0,,3.0,,,,,10.0,4.0,12.0,10.0,5.0,25.0,1.0,,,2.0,2.0,2.0,,10.0,1.0,3.0,1.0,2.0,1.0,2.0,,1.0,3.0,5.0,2.0,7.0,2.0,1.0,,,2.0,2.0,3.0,4.0,6.0,5.0,1.0,3.0,,,,,,,,2.0,,,,,0.3333333333333333,,0.45454545454545453,,0.5208333333333334,0.25,0.45454545454545453,0.08333333333333333,0.1111111111111111,,30.232558139534884,1.0,,0.25,0.07407407407407407,0.058823529411764705,0.13793103448275862,0.046511627906976744,0.13333333333333333,,0.3333333333333333,,0.058823529411764705,,0.4090909090909091,0.4444444444444444,0.5,,0.13636363636363635,,,,,,,,,0.45454545454545453,1.0,,0.3333333333333333,,0.8636363636363636,0.5033477272727273,0.5466,0.3757,0.125,0.21428571428571427,0.08,3.916666666666666,26.07,,,4.0,,,,1.0,4.0,,4.0,,1.0,8.0,9.0,4.0,,1.0,,,1.0,,0.75,0.4,,,0.4,1.0,1.0,,,,0.25,0.25,,,,0.4,0.4,0.75,,,,,0.3333333333333333,,0.4,0.16,,,,,,,,2.0,3.0,,,,,1.0,1.0,2.0,1.0,1.0,0.09090909090909091,1.0,,,,,,,,,,,,True,,,,
202704,1610612765,Reggie Jackson,Reggie Jackson,202704,DET,3994.0,67,-39.0,137,136,17,273,190,9.0,15.0,6.0,3.0,36.0,3.0,1.0,17,0.12408759124087591,45.0,19.0,3.0,10.0,,1.0,2.0,7.0,12.0,2.0,5.0,7.0,2.0,9.0,12.0,27.0,16.0,5.0,53.0,2.0,4.0,2.0,7.0,2.0,6.0,2.0,9.0,2.0,6.0,6.0,,,3.0,1.0,2.0,2.0,4.0,4.0,8.0,1.0,1.0,1.0,,2.0,,2.0,7.0,8.0,6.0,,3.0,,,,,,,,6.0,2.0,,0.08333333333333333,0.08333333333333333,0.4444444444444444,0.2857142857142857,0.5581395348837209,0.25,0.5760869565217391,0.3333333333333333,0.37209302325581395,0.07407407407407407,0.1,0.08333333333333333,30.188679245283016,0.5,0.3333333333333333,0.09090909090909091,0.057692307692307696,0.08333333333333333,0.08695652173913043,0.03614457831325301,0.03571428571428571,0.1111111111111111,,,0.09523809523809523,,0.23255813953488372,0.3,0.3333333333333333,0.3333333333333333,0.27906976744186046,0.5833333333333334,0.6363636363636364,,0.11627906976744186,0.4,0.4,,0.16279069767441862,0.20930232558139536,,0.3333333333333333,0.25,0.5,0.6046511627906976,0.47902790697674413,0.49697,0.4266625,0.06521739130434782,0.1,0.11320754716981132,8.45185185185185,25.13125,5.0,,3.0,,2.0,,1.0,8.0,1.0,9.0,,1.0,22.0,18.0,3.0,,,2.0,1.0,,,0.75,0.5,0.25,,0.5,0.5833333333333334,0.6428571428571429,,,,,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.125,,0.3333333333333333,0.16981132075471697,,,1.0,,,,,2.0,6.0,1.0,,1.0,,,2.0,,2.0,1.0,0.1,,1.0,1.0,0.5,1.0,,,,,,,,True,,,,
