EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,Fg3aBlocked,FTDefRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SelfOReb,Charge Fouls Drawn,TwoPtShootingFoulsDrawn,AtRimPctBlocked,OffCorner3ReboundPct,SelfORebPct,TwoPtShootingFoulsDrawnPct,OffTwoPtRebounds,OffTwoPtReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Travels,SecondChanceCorner3Accuracy,OffAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,on,LongMidRangeFGM,HeaveAttempts,Charge Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangeAssists,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,DefensiveGoaltends,OffensiveGoaltends
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,4014.0,67,-22.0,133,130,72.0,67,17.0,263,4.0,6.0,3.0,4.0,3.0,9.0,2.0,2.0,15.0,2.0,2.0,12.0,7.0,17.0,2.0,15.0,14.0,34.0,153.0,2.0,4.0,8.0,2.0,12.0,14.0,28.0,14.0,6.0,15.0,2.0,8.0,3.0,11.0,1.0,2.0,6.0,2.0,25.0,2.0,3.0,1.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,6.0,5.0,3.0,8.0,1.0,1.0,11.0,1.0,16.0,8.0,2.0,1.0,1.0,2.0,2.0,28.0,72.0,3.0,8.0,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.4117647058823529,0.5,0.3125,0.35,0.425,0.5,0.46875,30.666666666666668,0.3333333333333333,0.038461538461538464,0.0967741935483871,0.05555555555555555,0.07017543859649122,0.03076923076923077,0.0625,0.07142857142857142,0.15,1.0,0.1875,0.6666666666666666,0.6666666666666666,0.28125,0.3333333333333333,0.3333333333333333,0.0625,0.46875,0.13333333333333333,0.13333333333333333,1.0,0.2,0.75,0.6,0.16666666666666666,0.65625,0.13333333333333333,0.44943064516129033,0.504,0.4485052631578947,0.8235294117647058,7.394117647058823,27.82,0.5413533834586466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,5825.0,97,-10.0,198,191,97.0,95,26.0,389,,2.0,,1.0,2.0,8.0,1.0,6.0,20.0,3.0,4.0,9.0,2.0,11.0,10.0,29.0,5.0,39.0,216.0,4.0,1.0,3.0,5.0,10.0,5.0,22.0,2.0,6.0,20.0,6.0,,1.0,1.0,1.0,,,,3.0,,5.0,4.0,12.0,,12.0,3.0,2.0,1.0,2.0,,,1.0,3.0,2.0,10.0,12.0,,,6.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,2.0,22.0,97.0,1.0,1.0,0.3448275862068966,0.5,0.3448275862068966,0.18181818181818182,0.3333333333333333,0.425,0.6538461538461539,0.4642857142857143,0.7333333333333333,0.725,19.911504424778762,0.6666666666666666,0.09302325581395349,0.11627906976744186,,0.10465116279069768,,,0.10526315789473684,0.1111111111111111,0.6666666666666666,0.05,,,0.2,0.25,0.2857142857142857,0.025,0.5,0.3,0.3157894736842105,0.6,0.07692307692307693,,0.6923076923076923,0.4444444444444444,0.775,0.3,0.5093650000000001,0.5958,0.544976923076923,0.5641025641025641,8.754545454545454,25.224137931034488,0.4898989898989899,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,24.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.8,0.25,0.3,0.3,0.034482758620689655,0.09090909090909091,0.125,0.05,0.375,0.0625,0.125,0.125,0.5,0.225,0.4444444444444444,0.4444444444444444,0.75,0.8333333333333334,0.2,0.3333333333333333,1.0,0.07692307692307693,1.0,0.024390243902439025,0.03333333333333333,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,2719.0,45,-10.0,94,92,66.0,69,11.0,186,,1.0,,1.0,,,,,7.0,,,4.0,,1.0,1.0,9.0,4.0,7.0,92.0,,,1.0,1.0,5.0,3.0,6.0,,,7.0,,1.0,,1.0,,,1.0,,2.0,1.0,4.0,1.0,5.0,1.0,6.0,2.0,2.0,,1.0,,,,1.0,1.0,3.0,3.0,,,5.0,,8.0,,1.0,,1.0,1.0,,6.0,66.0,,,0.1111111111111111,0.2,0.1111111111111111,,,0.15,0.25,0.25,0.3333333333333333,0.9,14.285714285714285,1.0,0.043478260869565216,0.19047619047619047,0.041666666666666664,0.11363636363636363,0.02127659574468085,,0.1,0.23076923076923078,,0.1,,,,,,,0.7,,,,0.16666666666666666,,0.6666666666666666,,1.0,,0.512205,,0.534175,0.8571428571428571,2.1,25.744444444444444,0.7021276595744681,1.0,2.0,,1.0,1.0,,,,,,3.0,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,0.125,,0.2,0.5,0.5,1.0,,,,,0.16666666666666666,1.0,0.2857142857142857,,,1.0,1.0,4.0,1.0,0.5,0.14285714285714285,0.8,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,1604.0,27,12.0,54,52,18.0,16,6.0,106,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,2.0,,1.0,6.0,8.0,60.0,,1.0,1.0,,,4.0,6.0,,,,,,,,,,,,,1.0,1.0,2.0,3.0,2.0,5.0,2.0,,2.0,,,,,,,,2.0,,,4.0,,6.0,1.0,,,,,,6.0,18.0,,1.0,,,,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,9.523809523809524,,0.25,0.07142857142857142,0.0625,0.13636363636363635,0.08333333333333333,0.07142857142857142,,0.125,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,1.0,1.0,,,0.6666666666666666,,0.5165000000000001,,0.5358,0.75,4.05,22.7,0.3333333333333333,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.5,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,0.4,,,,1.0,2.0,,,,0.5,1.0,0.125,0.16666666666666666,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,3826.0,64,8.0,134,129,75.0,75,19.0,263,3.0,5.0,3.0,5.0,2.0,5.0,,2.0,7.0,2.0,2.0,3.0,5.0,10.0,5.0,10.0,1.0,26.0,133.0,3.0,3.0,7.0,4.0,5.0,1.0,19.0,4.0,12.0,7.0,2.0,1.0,3.0,4.0,,3.0,,1.0,11.0,,3.0,4.0,7.0,,7.0,3.0,2.0,1.0,3.0,,1.0,3.0,6.0,2.0,,4.0,1.0,,2.0,,2.0,1.0,,,,,,19.0,75.0,,1.0,0.5,0.8,0.5,0.5,0.42857142857142855,0.625,0.75,0.6190476190476191,0.7307692307692307,0.5,17.763157894736842,0.5,0.12121212121212122,0.10344827586206896,,0.11290322580645161,,,0.15384615384615385,,,0.25,0.6,1.0,0.25,0.4,0.4,,0.35,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.4166666666666667,0.6,0.25,0.6666666666666666,0.75,0.2857142857142857,0.5274275000000002,0.52245,0.5517291666666666,0.7307692307692307,3.7400000000000007,25.270000000000003,0.5597014925373134,3.0,3.0,1.0,2.0,2.0,1.0,,2.0,6.0,6.0,3.0,2.0,,,2.0,1.0,1.0,,,,0.6,0.6,0.2,0.6666666666666666,1.0,1.0,,0.2,,,,0.06666666666666667,0.2,0.2727272727272727,0.5,0.15,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.16666666666666666,1.0,,,0.23076923076923078,,,,0.4,,,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,2642.0,44,-17.0,88,82,18.0,12,12.0,170,,4.0,,,3.0,3.0,2.0,2.0,5.0,1.0,,2.0,3.0,9.0,3.0,6.0,2.0,17.0,109.0,1.0,1.0,1.0,,2.0,,2.0,4.0,,5.0,2.0,1.0,1.0,2.0,,1.0,,1.0,5.0,,2.0,1.0,3.0,1.0,4.0,,,,1.0,2.0,1.0,4.0,5.0,1.0,1.0,3.0,,,2.0,,2.0,,1.0,,1.0,1.0,,2.0,18.0,,,0.5,,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,0.53125,0.3333333333333333,0.4,20.792079207920793,0.2,0.05555555555555555,0.11764705882352941,,0.08571428571428572,0.022222222222222223,,,0.1,,0.26666666666666666,,,0.2,1.0,1.0,0.13333333333333333,0.3333333333333333,0.4,0.4,0.5,,,0.6666666666666666,,0.6666666666666666,0.4,0.46179333333333333,0.3347,0.4504833333333333,0.11764705882352941,6.388888888888889,27.083333333333332,0.20454545454545456,1.0,1.0,,,,1.0,1.0,1.0,3.0,2.0,9.0,2.0,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.75,0.75,,0.2222222222222222,,,,,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.06666666666666667,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.0625,,0.17647058823529413,,,1.0,0.5,,,0.1,1.0,0.047619047619047616,,,,1.0,1.0,,0.125,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202702,1610612745,Kenneth Faried,Kenneth Faried,202702,HOU,2445.0,41,8.0,86,81,62.0,55,12.0,167,5.0,6.0,4.0,4.0,2.0,4.0,,1.0,1.0,,1.0,1.0,7.0,10.0,1.0,1.0,,17.0,76.0,,5.0,6.0,1.0,1.0,,13.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,2.0,4.0,9.0,14.0,3.0,17.0,2.0,1.0,1.0,,,,,,,2.0,4.0,,,,,,,,,,,,13.0,62.0,1.0,,1.0,1.0,1.0,0.7,0.8333333333333334,0.7727272727272727,0.9285714285714286,0.7727272727272727,0.9285714285714286,0.09090909090909091,11.34020618556701,,0.42857142857142855,0.18181818181818182,0.09090909090909091,0.3023255813953488,0.06976744186046512,0.1,0.375,0.2,,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.36363636363636365,0.5,0.5,,0.09090909090909091,1.0,1.0,,0.5714285714285714,1.0,0.14285714285714285,1.0,0.6363636363636364,1.0,0.5049045454545454,0.66475,0.5296785714285714,0.7647058823529411,2.9400000000000004,26.3,0.7209302325581395,,,,,,,3.0,,6.0,10.0,3.0,,,1.0,,,,,,,0.7142857142857143,0.8333333333333334,1.0,,1.0,1.0,,,,,0.3333333333333333,0.4,0.6666666666666666,0.14285714285714285,0.5,,,,,1.0,,,,,,,,0.35294117647058826,,,,,,,,1.0,0.047619047619047616,,0.8,,,,,0.1111111111111111,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,,True,,,,,,,,,,,,,,,,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,1906.0,32,-13.0,57,58,15.0,15,7.0,115,6.0,7.0,2.0,2.0,,,,,,,,,6.0,7.0,,,3.0,15.0,68.0,,2.0,2.0,,,,4.0,4.0,,,,,1.0,1.0,1.0,,,,3.0,2.0,1.0,1.0,3.0,6.0,9.0,2.0,2.0,,,,,,,,2.0,3.0,,,4.0,,6.0,,3.0,3.0,,3.0,1.0,4.0,15.0,,,,,,0.8571428571428571,1.0,0.8571428571428571,1.0,0.75,1.0,,15.384615384615383,,0.08333333333333333,0.06666666666666667,0.11764705882352941,0.07407407407407407,0.2,0.14285714285714285,0.16666666666666666,0.1111111111111111,0.3333333333333333,1.0,0.8571428571428571,0.8571428571428571,,,,,,,,,1.0,1.0,,,1.0,,0.5766714285714285,0.5472333333333333,0.626,0.26666666666666666,0.9857142857142857,,0.2631578947368421,,,,,,,3.0,,4.0,8.0,,,,1.0,,,,,,,0.6666666666666666,1.0,,,0.6666666666666666,0.6666666666666666,,,,,0.2,,,,,,,,,,,,,,,0.3,,0.26666666666666666,,,3.0,,,,0.3,4.0,0.3076923076923077,0.375,0.6666666666666666,,,,,0.3333333333333333,2.0,3.0,2.0,4.0,0.6666666666666666,1.0,0.6666666666666666,,,True,,,,,,,,,,,,,,,,,,,,
202697,1610612745,Iman Shumpert,Iman Shumpert,202697,HOU,1270.0,21,-8.0,47,45,32.0,28,6.0,92,,,,,,,,,3.0,,,2.0,,,1.0,4.0,,3.0,56.0,,,,,2.0,,,,,3.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,,,2.0,,2.0,,,,,,,,32.0,1.0,,0.25,,0.25,,,0.375,,0.3,,1.0,11.320754716981131,,0.1,0.14285714285714285,,0.11764705882352941,,,,0.16666666666666666,,,,,,,,,0.75,,,,,,1.0,,1.0,,0.5061,,0.4485,,,26.075000000000003,0.6808510638297872,1.0,1.0,,,,,,,,,3.0,,,,,,1.0,,,,,,1.0,,,,,,,,,0.2,,,,0.25,1.0,1.0,1.0,,,,,,,0.2,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2403,1610612745,Nene,Nene,2403,HOU,730.0,12,-6.0,25,25,5.0,12,6.0,50,3.0,3.0,1.0,1.0,,,,,,,,,3.0,3.0,,,2.0,8.0,36.0,,1.0,1.0,,,,2.0,4.0,,,,,1.0,1.0,1.0,,,,3.0,4.0,,2.0,2.0,6.0,8.0,,,,,,,2.0,2.0,,,2.0,,2.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,17.64705882352941,,0.4,,0.4444444444444444,0.2857142857142857,0.375,0.375,0.3333333333333333,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,0.5936666666666667,0.4144,0.6902,0.25,0.7666666666666666,,0.2,,,,,,,2.0,,6.0,2.0,,,,,,,,,,,0.3333333333333333,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,0.25,,0.75,,,1.0,,1.0,,0.25,2.0,0.2857142857142857,,0.3333333333333333,,,,,0.6666666666666666,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,2.0,True,,,,,,,,,,,,,,,,,,,,
