EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,PenaltyFG2M,PtsUnassisted2s,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,Arc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,on,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,Charge Fouls,Defensive 3 Seconds Violations,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,LongMidRangeAssists,FTDefRebounds,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,DefensiveGoaltends,OffensiveGoaltends,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,HeaveAttempts,FTOffRebounds,BlockedLongMidRange,3SecondViolations,OffFTReboundPct,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,230.0,4.0,1.0,8.0,8,8.0,8,1.0,16,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,0.25,0.25,33.333333333333336,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,0.3242,0.3242,1.0,21.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,268.0,4.0,1.0,10.0,10,10.0,10,1.0,20,,2.0,,2.0,4.0,2.0,,2.0,,,,,,,,,,,,,,,,2.0,10.0,,,0.5,0.5,18.181818181818183,,,,,0.5747,0.5747,1.0,3.1999999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,249.0,4.0,1.0,9.0,9,9.0,9,1.0,18,,,,,4.0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629126,1610612760,Deonte Burton,Deonte Burton,1629126,OKC,268.0,4.0,1.0,10.0,10,10.0,10,1.0,20,,3.0,,2.0,4.0,3.0,,2.0,,,,,,1.0,2.0,,,,,,,,,2.0,10.0,,,0.2,0.2,45.45454545454545,,0.16666666666666666,,,0.53217,0.53217,1.0,2.6999999999999997,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.2,0.2,,0.4,0.5,0.5,0.2,0.4,0.5,0.8,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.25,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.25,1.0,0.4,0.4,0.3981,26.799999999999997,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203457,1610612760,Nerlens Noel,Nerlens Noel,203457,OKC,268.0,4.0,1.0,10.0,10,10.0,10,1.0,20,,,,,4.0,,,,,,,,1.0,3.0,3.0,,,,,,,,,,10.0,,,,,,0.3333333333333333,0.5,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.6666666666666666,,,0.6666666666666666,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612760,Paul George,Paul George,202331,OKC,19.0,,,1.0,1,1.0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203471,1610612760,Dennis Schroder,Dennis Schroder,203471,OKC,38.0,1.0,,2.0,2,2.0,2,,4,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,3174.0,53.0,14.0,105.0,102,26.0,26,16.0,207,2.0,4.0,,10.0,92.0,,,,1.0,2.0,,5.0,1.0,2.0,2.0,,1.0,1.0,1.0,6.0,2.0,,,,26.0,,,0.4166666666666667,,10.56910569105691,0.03333333333333333,0.0425531914893617,,0.16666666666666666,0.5218791666666667,0.57885,,13.899999999999999,0.24761904761904763,,,,,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,0.5,,0.4166666666666667,,1.0,,,,0.16666666666666666,,,0.6666666666666666,4.0,1.0,8.0,,2.0,,4.0,,1.0,,,,,0.6666666666666666,,0.058823529411764705,,,0.0625,,,0.3333333333333333,0.5,,23.7875,False,1.0,1.0,4.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.25,0.25,0.16666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,7435.0,124.0,-40.0,258.0,261,53.0,50,26.0,519,1.0,7.0,,25.0,320.0,1.0,,2.0,1.0,6.0,1.0,17.0,6.0,10.0,12.0,,3.0,5.0,1.0,19.0,,,,2.0,53.0,1.0,,0.5,0.2,10.452961672473867,0.07142857142857142,0.07936507936507936,0.043478260869565216,0.04,0.5751375,0.6000375,0.08,5.971428571428571,0.2054263565891473,2.0,4.0,1.0,1.0,2.0,2.0,1.0,,,,,,0.2857142857142857,1.0,0.5,0.2,,0.16,0.5,0.5,0.08,0.2,1.0,0.88,8.0,2.0,18.0,1.0,4.0,4.0,8.0,,4.0,2.0,,1.0,1.0,0.72,,0.09523809523809523,0.017094017094017096,,0.125,,1.0,0.32,0.4,0.4837,24.266666666666666,False,,,10.0,2.0,3.0,7.0,21.0,3.0,5.0,4.0,,2.0,1.0,1.0,3.0,,,1.0,0.3888888888888889,0.3888888888888889,0.125,,,,,0.4,0.375,0.375,1.0,0.4,0.375,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,2.0,1.0,0.4,0.041666666666666664,0.06451612903225806,0.07142857142857142,0.4,0.4,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,11835.0,197.0,-43.0,412.0,414,122.0,121,43.0,826,24.0,77.0,23.0,114.0,486.0,21.0,6.0,32.0,39.0,53.0,26.0,120.0,19.0,38.0,45.0,,9.0,23.0,9.0,19.0,19.0,26.0,1.0,32.0,122.0,7.0,1.0,0.4672131147540984,0.4444444444444444,31.72866520787746,0.15447154471544716,0.16748768472906403,0.08823529411764706,0.21621621621621623,0.525254054054054,0.52335625,0.2807017543859649,7.781818181818182,0.2961165048543689,20.0,41.0,4.0,11.0,12.0,29.0,7.0,50.0,3.0,2.0,3.0,2.0,0.37662337662337664,0.3333333333333333,0.4099099099099099,0.40625,0.6666666666666666,0.36936936936936937,0.4878048780487805,0.5405405405405406,0.10810810810810811,0.34375,0.36363636363636365,0.6756756756756757,29.0,8.0,34.0,7.0,11.0,8.0,29.0,5.0,15.0,7.0,1.0,0.13793103448275862,0.14285714285714285,0.3063063063063063,0.04672897196261682,0.1875,0.03626943005181347,0.0392156862745098,0.16129032258064516,0.016129032258064516,0.1,0.26126126126126126,0.25,0.5190178571428571,25.13235294117647,False,3.0,6.0,5.0,3.0,9.0,11.0,30.0,9.0,14.0,5.0,7.0,5.0,4.0,1.0,2.0,5.0,1.0,0.9090909090909091,0.3235294117647059,0.3235294117647059,0.1935483870967742,0.25,0.3333333333333333,0.25,0.2608695652173913,0.04504504504504504,0.3103448275862069,0.32142857142857145,0.8888888888888888,0.09375,0.3103448275862069,2.0,5.0,7.0,9.0,2.0,14.0,8.0,1.0,,2.0,,0.6086956521739131,0.023255813953488372,0.03278688524590164,0.2916666666666667,0.4,0.4,1.0,0.35714285714285715,2.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,17.0,4.0,3.0,2.0,8.0,1.0,6.0,4.0,6.0,1.0,1.0,1.0,4.0,14.0,1.0,0.2857142857142857,0.36363636363636365,0.42857142857142855,0.42857142857142855,0.53125,0.029411764705882353,0.1038961038961039,0.0975609756097561,0.25,0.041666666666666664,0.034482758620689655,0.5714285714285714,0.09090909090909091,0.2777777777777778,0.3333333333333333,0.35714285714285715,0.4,0.14285714285714285,0.5,1.0,0.2,1.0,0.3333333333333333,0.375,0.11570247933884298,0.16091954022988506,0.14912280701754385,,,,,,,,,,,,,,,,,
