EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,FG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,Offensive Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShortMidRangeAssists,SecondChanceAtRimPctAssisted,OffArc3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SelfOReb,Technical Free Throw Trips,BlockedShortMidRange,OffShortMidRangeReboundPct,SelfORebPct,on,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls Drawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,1897.0,32,-19.0,61,63,23,17,11.0,124,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,7.0,2.0,1.0,5.0,72.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,5.0,1.0,6.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,23,1.0,1.0,0.2857142857142857,0.5,1.0,0.2222222222222222,0.5,0.5,0.22727272727272727,0.5,0.5,0.2222222222222222,15.492957746478874,1.0,0.034482758620689655,0.14285714285714285,0.07142857142857142,0.02631578947368421,0.06666666666666667,0.15384615384615385,1.0,0.4444444444444444,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.5,1.0,0.5,0.6666666666666666,0.5330333333333334,0.43899999999999995,0.6295999999999999,0.18181818181818182,0.2222222222222222,0.4,0.4,8.785714285714286,26.5,0.3770491803278688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,5766.0,96,-33.0,183,182,40,36,21.0,365,6.0,9.0,3.0,1.0,2.0,3.0,10.0,3.0,1.0,11.0,25.0,4.0,9.0,34.0,196.0,2.0,3.0,7.0,1.0,7.0,1.0,7.0,12.0,3.0,6.0,10.0,1.0,22.0,7.0,29.0,2.0,12.0,3.0,11.0,14.0,6.0,1.0,,1.0,1.0,7.0,40,0.5454545454545454,0.6666666666666666,0.44,0.6666666666666666,0.14285714285714285,0.43103448275862066,0.6666666666666666,0.125,0.4722222222222222,0.7,0.3181818181818182,0.13793103448275862,20.098039215686274,0.25,0.08823529411764706,0.2777777777777778,0.2441860465116279,0.0673076923076923,0.14705882352941177,0.26666666666666666,1.0,0.3103448275862069,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3448275862068966,0.3,0.3,1.0,0.10344827586206896,1.0,0.25,0.5,0.125,0.4482758620689655,0.4587689655172413,0.5910666666666666,0.42924375000000003,0.17142857142857143,0.1935483870967742,0.20588235294117646,0.20588235294117646,9.84,25.5,0.2185792349726776,2.0,2.0,6.0,1.0,1.0,1.0,3.0,5.0,10.0,3.0,4.0,1.0,1.0,9.0,7.0,16.0,7.0,6.0,3.0,39.0,1.0,11.0,3.0,1.0,2.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.25,0.25,0.04,0.16666666666666666,0.8,0.22,0.027777777777777776,0.045454545454545456,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.21428571428571427,0.3333333333333333,0.20689655172413793,0.3333333333333333,0.4,0.5,0.034482758620689655,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,713.0,12,-8.0,24,23,5,2,1.0,47,1.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,3.0,1.0,,2.0,26.0,,,,1.0,1.0,,2.0,,1.0,,,,,,,,3.0,,,,,,,,,2.0,5,,,0.3333333333333333,,1.0,0.25,,1.0,0.25,,1.0,0.25,20.0,,,,,,,,,0.25,1.0,1.0,,0.5,,,,0.25,,1.0,1.0,,0.5,0.5294375,,0.701,,,,1.0,12.266666666666667,25.1,0.20833333333333334,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201936,1610612754,Tyreke Evans,Tyreke Evans,201936,IND,4556.0,76,-17.0,145,146,35,30,16.0,291,9.0,21.0,,2.0,6.0,,3.0,18.0,4.0,9.0,26.0,18.0,7.0,55.0,153.0,,,5.0,2.0,7.0,4.0,13.0,4.0,18.0,,9.0,,16.0,,16.0,4.0,7.0,,11.0,13.0,7.0,1.0,1.0,1.0,1.0,13.0,35,0.2222222222222222,0.2222222222222222,0.34615384615384615,,0.2857142857142857,0.5454545454545454,0.375,0.5909090909090909,0.55,0.5,0.5909090909090909,0.4090909090909091,34.161490683229815,,,0.2903225806451613,0.22857142857142856,,,0.28,1.0,0.4772727272727273,0.42857142857142855,0.5,0.2222222222222222,0.06818181818181818,,,,0.4090909090909091,,0.5454545454545454,0.3333333333333333,0.36363636363636365,0.8863636363636364,0.5302170454545454,0.5394749999999999,0.49594090909090904,0.14,0.21875,0.09090909090909091,0.23636363636363636,4.223076923076922,26.577777777777776,0.2413793103448276,,,2.0,,10.0,10.0,2.0,,14.0,18.0,,10.0,3.0,1.0,1.0,2.0,1.0,,1.0,5.0,,7.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,,2.0,,,,,,,0.6,0.5555555555555556,0.5555555555555556,0.11538461538461539,,0.4,0.1794871794871795,,,,0.06666666666666667,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.045454545454545456,,,,,0.5555555555555556,0.5555555555555556,0.6,,0.5555555555555556,,1.0,4.0,3.0,1.0,4.0,3.0,12.0,2.0,1.0,1.0,1.0,1.0,0.25,0.75,0.14285714285714285,1.0,0.25,1.0,0.75,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,4823.0,80,-24.0,150,150,28,32,16.0,300,5.0,7.0,2.0,1.0,2.0,1.0,4.0,6.0,,8.0,15.0,8.0,2.0,30.0,159.0,2.0,2.0,7.0,2.0,3.0,,4.0,8.0,6.0,1.0,2.0,,5.0,1.0,6.0,2.0,6.0,1.0,4.0,2.0,1.0,,,,,4.0,28,0.5,0.5714285714285714,0.5333333333333333,1.0,0.6666666666666666,0.6086956521739131,0.875,0.6666666666666666,0.625,0.875,0.6666666666666666,0.34782608695652173,14.457831325301205,,0.018867924528301886,0.06451612903225806,0.07142857142857142,0.011904761904761904,,0.07692307692307693,,0.30434782608695654,0.7142857142857143,0.8333333333333334,0.6,0.17391304347826086,0.25,0.25,1.0,0.2608695652173913,0.5,0.6666666666666666,0.5,,0.6521739130434783,0.49273043478260864,0.5232833333333333,0.5298666666666666,0.041666666666666664,0.0625,0.23333333333333334,0.13333333333333333,6.913333333333332,25.5875,0.18666666666666668,2.0,2.0,4.0,2.0,4.0,4.0,,,8.0,12.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,9.0,,3.0,3.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,0.5,0.5,0.06666666666666667,,,0.07692307692307693,,0.058823529411764705,,,0.0625,0.2,,0.17391304347826086,0.5,0.5,,0.08695652173913043,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,,1.0,2.0,,1.0,2.0,,,,,,2.0,,0.5,,0.14285714285714285,0.5,0.5,1.0,,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,1483.0,25,-12.0,52,47,16,6,10.0,99,1.0,3.0,1.0,,1.0,1.0,4.0,1.0,1.0,2.0,8.0,1.0,2.0,9.0,51.0,,1.0,,,1.0,1.0,3.0,4.0,1.0,1.0,2.0,,2.0,2.0,4.0,2.0,5.0,,2.0,2.0,1.0,,,,,3.0,16,1.0,1.0,0.25,,,0.3888888888888889,,0.75,0.45,,0.75,0.1111111111111111,18.0327868852459,,0.043478260869565216,0.2222222222222222,0.08,0.058823529411764705,0.08333333333333333,0.125,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.25,0.25,1.0,0.1111111111111111,1.0,0.5,,0.5,0.4444444444444444,0.4933222222222223,0.415,0.4523,0.1,0.1111111111111111,,0.3333333333333333,10.8125,27.5,0.3076923076923077,,,1.0,,1.0,1.0,,,,,,1.0,,2.0,,2.0,,1.0,1.0,4.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,0.09090909090909091,,,,,,1.0,0.1111111111111111,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,3.0,,,,1.0,,,1.0,,,,,1.0,,,0.1,,,,,,,,True,,,,,,,,,,,,,,,,
202083,1610612754,Wesley Matthews,Wesley Matthews,202083,IND,1818.0,30,-15.0,54,57,13,10,8.0,111,,2.0,,,1.0,,1.0,5.0,1.0,,3.0,5.0,3.0,6.0,66.0,,,,,1.0,1.0,,,5.0,,,,1.0,,1.0,,1.0,,2.0,3.0,,,,,,,13,,,,,,0.1875,,,0.3333333333333333,,,0.625,17.46031746031746,,,,0.038461538461538464,,,,,0.25,,,,0.125,,,,0.625,,0.5,,0.5,0.875,0.54915625,,0.627775,0.1111111111111111,,,,7.0,26.080000000000002,0.24074074074074073,,,,,1.0,1.0,,,,3.0,,1.0,,,,,,,,,,1.0,,,,,,2.0,2.0,,1.0,,,,,,,1.0,0.2,0.2,,,,0.0625,,,,0.2,,,,,,,,,0.2,0.2,1.0,,0.2,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,,
202711,1610612754,Bojan Bogdanovic,Bojan Bogdanovic,202711,IND,3348.0,56,-31.0,106,102,20,21,8.0,208,2.0,6.0,,,1.0,,1.0,5.0,2.0,3.0,12.0,6.0,1.0,10.0,124.0,,,,,4.0,2.0,,2.0,5.0,1.0,1.0,,3.0,1.0,4.0,2.0,5.0,,3.0,1.0,1.0,,,,,,20,0.3333333333333333,0.3333333333333333,0.25,,,0.25,,,0.2777777777777778,,,0.3333333333333333,19.29824561403509,,0.02631578947368421,0.06666666666666667,0.06976744186046512,0.017857142857142856,0.06666666666666667,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.05555555555555555,,,,0.2777777777777778,,0.16666666666666666,,0.3333333333333333,0.6666666666666666,0.5105444444444445,,0.4316583333333333,0.05555555555555555,0.08333333333333333,,,6.408333333333334,26.583333333333332,0.18867924528301888,,1.0,5.0,1.0,1.0,1.0,,,4.0,3.0,,1.0,2.0,1.0,,1.0,,1.0,,2.0,,2.0,1.0,,1.0,4.0,2.0,,4.0,,1.0,,,,,,,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,,1.0,0.07142857142857142,,,,,0.1111111111111111,0.1,0.5,0.2777777777777778,0.2,0.2,,0.05555555555555555,0.2,0.2,1.0,,0.2,,,,,,,,,,,2.0,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,1657.0,28,-10.0,52,55,14,15,6.0,107,2.0,3.0,1.0,,,,,6.0,2.0,2.0,3.0,7.0,2.0,6.0,56.0,,1.0,,,,2.0,,4.0,6.0,2.0,2.0,,2.0,3.0,5.0,1.0,2.0,,3.0,4.0,2.0,1.0,,1.0,1.0,,14,1.0,1.0,0.6666666666666666,,,0.2,,,0.2727272727272727,,,0.7,18.965517241379313,,0.1,0.16666666666666666,0.06666666666666667,0.09375,0.09090909090909091,0.2222222222222222,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6,0.5,,,1.0,1.0,0.544405,0.56155,0.539325,0.18181818181818182,0.5,,,1.3666666666666665,25.8,0.2692307692307692,,,,1.0,,,,,,,,,,1.0,3.0,4.0,3.0,1.0,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,0.1,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,0.5,,,,,,0.09090909090909091,,,1.0,1.0,1.0,0.16666666666666666,0.125,True,,,,,,,,,,,,,,,,
1628388,1610612754,TJ Leaf,TJ Leaf,1628388,IND,454.0,8,2.0,14,16,3,8,4.0,30,,1.0,,,,,,1.0,,,1.0,1.0,,,10.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,3,,,,,,,,,,,,0.5,10.526315789473685,,,,0.09090909090909091,,,,,0.5,,,,,,,,0.5,,,,,1.0,0.52065,,,,,,,1.5,26.4,0.21428571428571427,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.125,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
