EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG2M,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,LongMidRangePctBlocked,BadPassOutOfBoundsTurnovers,Travels,3pt And 1 Free Throw Trips,BlockedAtRim,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,BlockedCorner3,DefensiveGoaltends,HeaveAttempts,BlockedLongMidRange,Charge Fouls,on,OffensiveGoaltends
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,7613.0,127,-13,245,247,76,55,42,492,3.0,8.0,2.0,2.0,2.0,10.0,3.0,3.0,6.0,1.0,5.0,18.0,3.0,7.0,4.0,5.0,21.0,8.0,24.0,13.0,47.0,297,4.0,3.0,8.0,4.0,13.0,5.0,4.0,5.0,5.0,8.0,2.0,24.0,18.0,5.0,2.0,3.0,3.0,6.0,3.0,3.0,15.0,4.0,1.0,2.0,11.0,1.0,14.0,5.0,19,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,13.0,1.0,13.0,2.0,18.0,2.0,9.0,1.0,5.0,76,1.0,1.0,0.8,0.8,1.0,0.3333333333333333,0.375,0.3333333333333333,0.23809523809523808,0.37777777777777777,0.375,0.44339622641509435,0.43333333333333335,0.17857142857142858,0.5333333333333333,0.09523809523809523,0.125,0.1,18.58108108108108,0.5,0.16666666666666666,0.1527777777777778,0.011111111111111112,0.05555555555555555,0.08695652173913043,0.12037037037037036,0.03676470588235294,0.027777777777777776,0.10810810810810811,0.13636363636363635,0.12903225806451613,0.21052631578947367,0.06896551724137931,0.03333333333333333,0.17777777777777778,0.375,0.42857142857142855,1.0,0.2222222222222222,0.2,0.2222222222222222,0.5,0.06666666666666667,0.13333333333333333,0.5,0.5,1.0,0.4,0.2777777777777778,0.2777777777777778,1.0,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.42857142857142855,1.0,0.2222222222222222,0.4444444444444444,0.7111111111111111,0.2777777777777778,0.5105055555555555,0.52491,0.4690277777777777,0.17307692307692307,0.32142857142857145,0.2765957446808511,0.10638297872340426,7.414285714285714,24.620833333333326,0.31020408163265306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,23585.0,393,71,750,747,187,174,103,1497,28.0,40.0,6.0,11.0,23.0,50.0,34.0,4.0,11.0,2.0,21.0,60.0,2.0,4.0,17.0,66.0,124.0,25.0,71.0,45.0,252.0,841,13.0,2.0,6.0,5.0,23.0,37.0,22.0,22.0,83.0,66.0,66.0,39.0,60.0,21.0,4.0,32.0,19.0,51.0,17.0,16.0,121.0,7.0,6.0,11.0,23.0,1.0,35.0,14.0,49,5.0,11.0,8.0,14.0,8.0,4.0,18.0,5.0,8.0,17.0,1.0,39.0,1.0,49.0,4.0,17.0,7.0,77.0,184,1.0,4.0,0.5,0.515625,0.52,0.352112676056338,0.3333333333333333,0.352112676056338,0.532258064516129,0.5307692307692308,0.47368421052631576,0.5787037037037037,0.5476190476190477,0.5857142857142857,0.3641025641025641,0.03225806451612903,0.075,0.02,27.052023121387283,0.7777777777777778,0.0625,0.09090909090909091,0.027777777777777776,0.08661417322834646,0.047619047619047616,0.08947368421052632,0.03581267217630854,0.012987012987012988,0.06086956521739131,0.06097560975609756,0.09523809523809523,0.12121212121212122,0.1,0.05154639175257732,0.20512820512820512,0.7,0.7567567567567568,0.4642857142857143,0.2564102564102564,0.46,0.46938775510204084,0.6086956521739131,0.17435897435897435,0.05641025641025641,0.36363636363636365,0.36363636363636365,0.5,0.3076923076923077,0.35,0.3559322033898305,0.5238095238095238,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.5,1.0,0.1864406779661017,0.288135593220339,0.5692307692307692,0.35,0.4816607692307692,0.4852321428571429,0.4706194915254237,0.0861244019138756,0.12408759124087591,0.09126984126984126,0.32936507936507936,9.310483870967742,24.829577464788734,0.24933333333333332,4.0,8.0,15.0,3.0,5.0,4.0,6.0,20.0,7.0,36.0,4.0,1.0,2.0,10.0,6.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3181818181818182,0.46153846153846156,0.5405405405405406,0.5169491525423728,0.014084507042253521,0.016666666666666666,0.05555555555555555,0.02040816326530612,0.07317073170731707,0.037037037037037035,1.0,0.4411764705882353,0.4411764705882353,0.4,0.6666666666666666,0.25,0.7272727272727273,0.0847457627118644,0.6,0.23529411764705882,0.013888888888888888,,,,,,,,,,,,,,True,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,5265.0,88,-18,171,165,30,22,23,336,2.0,7.0,2.0,1.0,5.0,8.0,10.0,,1.0,,,2.0,,,,10.0,25.0,,3.0,4.0,24.0,199,2.0,,,,2.0,6.0,1.0,,6.0,10.0,10.0,,2.0,,5.0,13.0,3.0,16.0,2.0,5.0,35.0,,,3.0,2.0,,5.0,,5,,2.0,2.0,1.0,1.0,1.0,2.0,,4.0,10.0,1.0,4.0,,5.0,1.0,3.0,,6.0,30,,,0.5,0.5,,,,,0.4,0.35714285714285715,0.5,0.4,0.5,0.42857142857142855,0.10714285714285714,0.2,0.42857142857142855,0.125,16.161616161616163,0.5,,0.038461538461538464,,0.13636363636363635,,0.06756756756756757,,,,,0.047619047619047616,0.0625,0.10526315789473684,,0.25,0.2857142857142857,0.5,0.5,0.2857142857142857,0.625,0.7142857142857143,0.6,0.35714285714285715,0.03571428571428571,,,,0.07142857142857142,,,,1.0,,,,,0.14285714285714285,,0.35714285714285715,,0.44714107142857146,,0.44030714285714284,0.1,0.1111111111111111,0.08333333333333333,0.25,9.175999999999998,24.333333333333332,0.17543859649122806,1.0,,3.0,,1.0,,1.0,3.0,,,,,1.0,8.0,,,,,,,,,,,,,,,,,,0.5,0.5,0.42857142857142855,,,,,,0.3333333333333333,,0.3,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.14285714285714285,,,,1.0,0.1,,,,,,,,,,,,True,
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,28132.0,469,51,897,894,215,195,125,1791,32.0,55.0,11.0,14.0,24.0,52.0,11.0,2.0,8.0,1.0,10.0,30.0,2.0,6.0,9.0,61.0,118.0,12.0,38.0,47.0,205.0,1009,15.0,2.0,7.0,4.0,28.0,28.0,13.0,15.0,55.0,64.0,58.0,36.0,30.0,10.0,11.0,5.0,6.0,11.0,4.0,3.0,28.0,7.0,17.0,24.0,45.0,1.0,70.0,24.0,94,4.0,12.0,1.0,8.0,3.0,10.0,18.0,3.0,25.0,48.0,4.0,65.0,2.0,61.0,5.0,26.0,5.0,55.0,212,3.0,5.0,0.5245901639344263,0.5925925925925926,1.0,0.3157894736842105,0.2857142857142857,0.3157894736842105,0.5169491525423728,0.5064102564102564,0.5454545454545454,0.5601092896174863,0.56,0.55,0.24358974358974358,0.09322033898305085,0.14545454545454545,0.057692307692307696,19.36416184971098,0.4444444444444444,0.05,0.1485148514851485,0.06028368794326241,0.16216216216216217,0.04093567251461988,0.15299334811529933,0.052980132450331126,0.09183673469387756,0.044444444444444446,0.1326530612244898,0.16260162601626016,0.14634146341463414,0.15966386554621848,0.05555555555555555,0.3525641025641026,0.5818181818181818,0.6808510638297872,0.5625,0.3333333333333333,0.46153846153846156,0.4897959183673469,0.4166666666666667,0.07051282051282051,0.05128205128205128,0.25,0.25,1.0,0.19230769230769232,0.3333333333333333,0.3333333333333333,1.0,0.5,0.045454545454545456,0.2727272727272727,0.3333333333333333,1.0,0.34146341463414637,0.21951219512195122,0.5961538461538461,0.3333333333333333,0.48951730769230767,0.4864566666666666,0.49316829268292683,0.15730337078651685,0.18705035971223022,0.13658536585365855,0.2682926829268293,5.555084745762711,24.705263157894738,0.23968784838350055,6.0,8.0,5.0,1.0,4.0,3.0,9.0,14.0,4.0,,14.0,,2.0,2.0,,,11.0,3.0,5.0,1.0,4.0,3.0,,2.0,15.0,,,5.0,15.0,11.0,0.3076923076923077,0.6,0.5,0.4878048780487805,,,,0.03816793893129771,0.05660377358490566,0.1724137931034483,0.7333333333333333,0.45454545454545453,0.45454545454545453,0.8,0.5454545454545454,,0.5714285714285714,0.0975609756097561,0.25,0.3333333333333333,0.05128205128205128,2.0,,1.0,2.0,1.0,10.0,0.027777777777777776,,,,,,,True,
203486,1610612743,Mason Plumlee,Mason Plumlee,203486,DEN,3736.0,62,-50,116,121,16,15,16,237,5.0,6.0,2.0,1.0,1.0,3.0,2.0,,,,,1.0,,,1.0,6.0,11.0,,1.0,7.0,19.0,162,3.0,,,2.0,6.0,2.0,1.0,,2.0,6.0,6.0,,1.0,,2.0,2.0,4.0,6.0,4.0,1.0,16.0,2.0,7.0,2.0,5.0,,7.0,9.0,16,,1.0,,1.0,1.0,1.0,2.0,,5.0,9.0,1.0,10.0,1.0,10.0,2.0,6.0,,2.0,16,1.0,,0.5,0.75,,,,,0.5454545454545454,0.5,0.6666666666666666,0.59375,0.75,0.3333333333333333,0.08333333333333333,0.18181818181818182,,0.6666666666666666,13.333333333333332,0.5,,0.14285714285714285,0.125,0.1111111111111111,0.125,0.1320754716981132,0.125,0.16666666666666666,0.13333333333333333,0.2727272727272727,0.06666666666666667,0.1111111111111111,0.13333333333333333,,0.5,0.8333333333333334,0.8333333333333334,0.4,0.25,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,0.08333333333333333,,,,0.6666666666666666,,,,,0.3333333333333333,0.3333333333333333,0.5833333333333334,,0.5128272727272727,0.4526333333333334,0.42545,0.375,0.4,0.3157894736842105,0.10526315789473684,6.654545454545455,41.8,0.13793103448275862,2.0,1.0,,,,,2.0,1.0,,,4.0,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,0.6666666666666666,0.5,0.3333333333333333,,,,0.10714285714285714,0.1,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,True,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,12640.0,211,36,395,407,69,79,48,802,10.0,18.0,6.0,3.0,,3.0,,3.0,8.0,,4.0,10.0,1.0,2.0,,10.0,21.0,7.0,18.0,6.0,47.0,459,6.0,1.0,2.0,2.0,11.0,3.0,1.0,2.0,7.0,14.0,6.0,21.0,10.0,4.0,2.0,6.0,,6.0,,2.0,12.0,7.0,3.0,11.0,12.0,1.0,24.0,10.0,34,,2.0,1.0,2.0,1.0,3.0,5.0,2.0,12.0,26.0,1.0,6.0,,10.0,2.0,5.0,1.0,7.0,68,1.0,1.0,0.7,1.0,1.0,0.3888888888888889,0.5,0.3888888888888889,0.47619047619047616,0.5256410256410257,0.5625,0.5465116279069767,0.6111111111111112,0.5833333333333334,0.46153846153846156,0.09523809523809523,0.05555555555555555,0.3333333333333333,10.714285714285714,0.4,0.16666666666666666,0.08955223880597014,0.027522935779816515,0.14864864864864866,0.0958904109589041,0.11057692307692307,0.054945054945054944,0.02631578947368421,0.08928571428571429,0.041666666666666664,0.12,0.1111111111111111,0.13559322033898305,,0.46153846153846156,0.5555555555555556,0.5882352941176471,0.7,0.07692307692307693,,,,,0.20512820512820512,0.375,0.375,1.0,0.2564102564102564,0.4,0.4,1.0,0.75,,0.25,0.5,1.0,0.75,,0.9230769230769231,0.4,0.5681038461538461,0.5328125,0.5551,0.11904761904761904,0.20833333333333334,0.23404255319148937,0.14893617021276595,2.1523809523809527,24.36111111111111,0.17468354430379746,3.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,6.0,,,3.0,1.0,,1.0,1.0,1.0,,2.0,,,,2.0,1.0,,1.0,3.0,1.0,1.0,0.5,0.3333333333333333,0.625,,,,0.02,0.047619047619047616,0.2,0.3333333333333333,,,,0.5,,0.3333333333333333,0.25,1.0,,,,,,,,1.0,0.11764705882352941,1.0,1.0,1.0,,,,True,
203115,1610612743,Will Barton,Will Barton,203115,DEN,11797.0,197,-13,378,374,87,83,54,752,11.0,19.0,9.0,,9.0,23.0,5.0,1.0,3.0,,9.0,30.0,,2.0,5.0,22.0,47.0,10.0,33.0,7.0,81.0,426,10.0,,2.0,1.0,13.0,3.0,7.0,,12.0,14.0,30.0,30.0,29.0,9.0,6.0,9.0,3.0,12.0,3.0,6.0,27.0,,10.0,12.0,12.0,5.0,29.0,10.0,39,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,8.0,,9.0,,12.0,,6.0,,12.0,84,1.0,,0.3181818181818182,0.35,1.0,0.30303030303030304,,0.3125,0.46808510638297873,0.4625,0.5,0.47093023255813954,0.5,0.6,0.4125,0.1276595744680851,0.15789473684210525,0.13043478260869565,20.412844036697248,0.3333333333333333,0.45454545454545453,0.08633093525179857,0.07462686567164178,0.20689655172413793,,0.1218274111675127,0.049019607843137254,0.15,,0.09523809523809523,0.05454545454545454,0.11904761904761904,0.2127659574468085,0.05,0.2375,0.5789473684210527,0.6875,0.18181818181818182,0.2875,0.391304347826087,0.45,0.4444444444444444,0.0625,0.0375,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3,0.3,1.0,0.75,,0.16666666666666666,,,,0.5,0.65,0.3103448275862069,0.4914500000000001,0.5435681818181819,0.4617555555555556,0.06976744186046512,0.11320754716981132,0.16049382716049382,0.14814814814814814,6.476595744680851,25.596969696969698,0.23015873015873015,6.0,,2.0,1.0,2.0,1.0,6.0,3.0,2.0,,4.0,,,1.0,2.0,,1.0,,,,,,,,4.0,1.0,1.0,3.0,5.0,2.0,0.2857142857142857,0.6,1.0,0.6,,,,0.043478260869565216,0.04,0.18181818181818182,0.4,0.4,0.4,0.5,0.6666666666666666,0.16666666666666666,,0.2,0.5,0.2,,,,,1.0,,,,1.0,,,1.0,1.0,,True,
203914,1610612743,Gary Harris,Gary Harris,203914,DEN,23709.0,395,83,759,755,203,182,106,1514,31.0,42.0,3.0,9.0,9.0,26.0,10.0,1.0,13.0,2.0,15.0,33.0,1.0,1.0,3.0,43.0,78.0,16.0,46.0,23.0,157.0,826,5.0,1.0,3.0,,9.0,16.0,6.0,9.0,26.0,52.0,34.0,42.0,32.0,15.0,5.0,15.0,8.0,23.0,7.0,5.0,54.0,2.0,4.0,13.0,21.0,2.0,36.0,7.0,43,1.0,9.0,6.0,6.0,4.0,3.0,9.0,4.0,11.0,28.0,1.0,20.0,3.0,26.0,4.0,13.0,2.0,26.0,200,3.0,2.0,0.6046511627906976,0.6190476190476191,0.875,0.34782608695652173,0.3333333333333333,0.35555555555555557,0.5512820512820513,0.5403225806451613,0.5625,0.5814814814814815,0.5625,0.5,0.3709677419354839,0.0641025641025641,0.047619047619047616,0.11538461538461539,16.382252559726965,0.6666666666666666,0.1111111111111111,0.08076923076923077,0.017391304347826087,0.10236220472440945,0.013513513513513514,0.08785529715762273,0.015873015873015872,,,0.058823529411764705,0.07407407407407407,0.11940298507462686,0.0970873786407767,0.017241379310344827,0.3387096774193548,0.7380952380952381,0.775,0.5483870967741935,0.20967741935483872,0.34615384615384615,0.391304347826087,0.8888888888888888,0.08064516129032258,0.10483870967741936,0.07692307692307693,0.07692307692307693,1.0,0.2661290322580645,0.45454545454545453,0.45454545454545453,0.8666666666666667,0.375,0.25,0.125,1.0,1.0,0.4090909090909091,0.13636363636363635,0.7096774193548387,0.46875,0.5119475609756098,0.4893714285714286,0.5091840909090909,0.09774436090225563,0.14942528735632185,0.05732484076433121,0.16560509554140126,5.473076923076923,25.182608695652174,0.26745718050065875,2.0,6.0,3.0,,3.0,1.0,3.0,7.0,1.0,6.0,2.0,,1.0,6.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,7.0,1.0,1.0,3.0,8.0,5.0,0.16666666666666666,0.6,0.4375,0.38636363636363635,,,0.05263157894736842,0.029411764705882353,0.021739130434782608,0.125,0.625,0.3,0.3,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.13636363636363635,,0.3333333333333333,,,,1.0,,,2.0,0.058823529411764705,,,,1.0,2.0,,True,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,24183.0,403,108,774,760,192,170,108,1534,42.0,68.0,30.0,15.0,20.0,49.0,15.0,,,,14.0,35.0,1.0,4.0,6.0,70.0,132.0,14.0,35.0,46.0,228.0,826,31.0,1.0,4.0,7.0,50.0,30.0,6.0,16.0,53.0,72.0,68.0,33.0,35.0,14.0,8.0,68.0,29.0,97.0,23.0,39.0,223.0,12.0,29.0,30.0,65.0,5.0,100.0,41.0,141,14.0,11.0,6.0,15.0,9.0,9.0,24.0,5.0,20.0,37.0,,59.0,,57.0,3.0,24.0,6.0,53.0,190,5.0,5.0,0.5142857142857142,0.6792452830188679,0.7857142857142857,0.4,0.25,0.4,0.5303030303030303,0.5449101796407185,0.6142857142857143,0.5876288659793815,0.6410256410256411,0.5760869565217391,0.20958083832335328,0.06060606060606061,0.07352941176470588,0.061224489795918366,24.357541899441344,0.625,0.3333333333333333,0.24344569288389514,0.12831858407079647,0.23076923076923078,0.07894736842105263,0.23929471032745592,0.10846560846560846,0.15,0.05084745762711865,0.26436781609195403,0.205607476635514,0.273972602739726,0.2692307692307692,0.1891891891891892,0.40718562874251496,0.6176470588235294,0.6666666666666666,0.40476190476190477,0.2934131736526946,0.40816326530612246,0.43478260869565216,0.55,0.08982035928143713,,,,,0.20958083832335328,0.4,0.4,0.7857142857142857,0.8571428571428571,,0.11428571428571428,0.25,,0.4166666666666667,0.16666666666666666,0.6167664670658682,0.4,0.4723482035928143,0.5272537037037037,0.4504958333333334,0.1276595744680851,0.1568627450980392,0.21929824561403508,0.2324561403508772,5.863636363636363,25.55142857142857,0.24806201550387597,19.0,8.0,8.0,,,1.0,20.0,17.0,1.0,9.0,34.0,,6.0,21.0,8.0,,5.0,2.0,6.0,2.0,4.0,3.0,,,6.0,,,2.0,6.0,3.0,0.16666666666666666,0.6451612903225806,0.5666666666666667,0.5138888888888888,,,,0.1553398058252427,0.023255813953488372,0.07692307692307693,0.5,0.5333333333333333,0.5333333333333333,1.0,0.6333333333333333,0.10526315789473684,0.5333333333333333,,,0.16666666666666666,,,,4.0,2.0,,4.0,0.17647058823529413,,,,,,1.0,True,
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,483.0,8,8,17,17,16,13,3,34,,,,,,2.0,,,,,,1.0,,,1.0,,2.0,,1.0,,,15,1.0,,,,,2.0,1.0,,,,,,1.0,,,,2.0,2.0,1.0,,6.0,,1.0,,,,,1.0,1,1.0,,,,,,,,,1.0,,,,,,,,,16,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,15.0,,,,0.25,,,,0.14285714285714285,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.42911666666666665,0.487,0.42911666666666665,,,,,7.0,27.8,0.9411764705882353,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
