EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFtPoints,Fg2aBlocked,LongMidRangeAssists,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Loose Ball Fouls,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,SecondChanceTurnovers,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffShortMidRangeReboundPct
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,2044.0,34,-15.0,73,72,34.0,26.0,11.0,145,2.0,5.0,,1.0,,1.0,3.0,,,,2.0,,,1.0,3.0,8.0,,2.0,1.0,7.0,78.0,1.0,2.0,,,,2.0,2.0,2.0,1.0,4.0,6.0,,,,2.0,,,,,,,,,,,1.0,2.0,1.0,6.0,1.0,7.0,,1.0,,1.0,2.0,4.0,,2.0,,4.0,,2.0,1.0,1.0,1.0,1.0,4.0,34.0,,1.0,1.0,,,,,0.375,0.5,1.0,0.3,0.5,0.6666666666666666,0.2916666666666667,0.5,0.6666666666666666,0.2,15.66265060240964,,0.0625,0.03333333333333333,0.14285714285714285,,0.1,0.024390243902439025,0.06666666666666667,,,,0.2,0.15384615384615385,,1.0,0.5,0.4,0.4,1.0,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2,,,,0.5,,,,,0.3333333333333333,0.7,,0.5508,0.43899999999999995,0.6566333333333333,0.16666666666666666,0.2,0.2857142857142857,0.5714285714285714,7.725,26.5,0.4657534246575342,2.0,2.0,,,,,3.0,,,,,1.0,,,,,,,,,0.75,,,,,,0.6666666666666666,1.0,,1.0,,,,,,,,,,1.0,,,,,False,,,,,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,3451.0,58,-35.0,109,113,37.0,33.0,17.0,222,4.0,7.0,2.0,3.0,5.0,1.0,5.0,,,1.0,2.0,,,1.0,6.0,17.0,1.0,2.0,8.0,23.0,129.0,2.0,3.0,,,3.0,7.0,1.0,7.0,1.0,7.0,6.0,6.0,3.0,4.0,2.0,1.0,5.0,4.0,9.0,4.0,,4.0,,22.0,1.0,6.0,7.0,5.0,13.0,7.0,20.0,3.0,,,3.0,2.0,9.0,,7.0,,12.0,,5.0,,,,,7.0,37.0,3.0,0.5,0.75,1.0,0.5,,0.5,0.35294117647058826,0.6666666666666666,0.14285714285714285,0.39473684210526316,0.6666666666666666,0.125,0.46,0.7,0.3181818181818182,0.10526315789473684,22.22222222222222,1.0,0.16129032258064516,0.1276595744680851,0.30434782608695654,0.047619047619047616,0.2222222222222222,0.10294117647058823,0.2,,0.14285714285714285,0.18181818181818182,0.16666666666666666,0.3181818181818182,,,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.25,0.2631578947368421,0.2631578947368421,0.2,0.2,1.0,,,,,0.10526315789473684,0.5,0.5,1.0,1.0,0.6666666666666666,,,,0.125,0.47368421052631576,0.5,0.46277368421052634,0.5910666666666666,0.42924375000000003,0.20833333333333334,0.22727272727272727,0.30434782608695654,0.30434782608695654,8.51764705882353,25.799999999999997,0.3394495412844037,1.0,2.0,1.0,5.0,1.0,1.0,1.0,,2.0,,2.0,,3.0,,,1.0,,1.0,0.058823529411764705,,0.25,0.07692307692307693,,0.2,0.25,1.0,0.25,0.5,,1.0,,,,,,0.2,,,,2.0,,,,,False,1.0,1.0,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,734.0,12,-1.0,25,24,9.0,5.0,2.0,49,1.0,1.0,,,,,1.0,,,1.0,2.0,,,1.0,1.0,2.0,1.0,2.0,,5.0,24.0,,,,,,,1.0,1.0,1.0,5.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,5.0,9.0,,,,,0.5,,0.5,0.5,,1.0,0.625,,1.25,0.625,,1.25,0.5,14.814814814814813,,,,,,,,,,,,,,,,0.25,1.0,1.0,,,0.25,,,,,,,,0.5,0.5,0.5,,,,,,,0.5,0.75,0.5,0.562875,,0.616225,,,,1.0,9.850000000000001,25.05,0.36,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,3.0,,,,,,,,,,,,,,,,False,,,1.0,1.0,1.0,1.0,,,,,,
201936,1610612754,Tyreke Evans,Tyreke Evans,201936,IND,2840.0,47,-17.0,97,99,41.0,35.0,14.0,196,4.0,15.0,,,1.0,,1.0,,,7.0,13.0,1.0,4.0,5.0,4.0,17.0,7.0,13.0,1.0,30.0,105.0,,,1.0,4.0,,3.0,1.0,6.0,5.0,14.0,,8.0,12.0,,13.0,7.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,,6.0,7.0,13.0,,13.0,,4.0,,4.0,2.0,4.0,,4.0,1.0,4.0,,2.0,,,,,14.0,41.0,,,,0.5714285714285714,0.5384615384615384,0.25,0.5384615384615384,0.23529411764705882,,0.16666666666666666,0.48333333333333334,0.375,0.6363636363636364,0.46875,0.375,0.6363636363636364,0.43333333333333335,32.43243243243243,,0.2413793103448276,,0.3157894736842105,,0.2708333333333333,,,,0.07692307692307693,0.45454545454545453,0.2,0.2777777777777778,1.0,,0.5,0.26666666666666666,0.3076923076923077,,0.03333333333333333,0.03333333333333333,,,,,,,,0.43333333333333335,0.5384615384615384,0.5384615384615384,0.5714285714285714,,,1.0,0.25,1.0,0.45454545454545453,0.9333333333333333,0.5384615384615384,0.5417766666666667,0.5394749999999999,0.4792818181818182,0.0625,0.10526315789473684,0.1,0.4666666666666667,2.941176470588235,26.71538461538462,0.422680412371134,1.0,5.0,,,2.0,,,,2.0,2.0,,2.0,,1.0,,,,,0.11764705882352941,0.13333333333333333,,,,,,,0.45454545454545453,0.2,9.0,2.0,,,,,,,,,,,,,,,False,,,4.0,4.0,0.8,0.8,1.0,,,,,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,2903.0,48,-17.0,93,95,30.0,34.0,13.0,188,4.0,5.0,2.0,2.0,2.0,,2.0,,1.0,3.0,4.0,1.0,1.0,1.0,6.0,9.0,3.0,5.0,2.0,23.0,104.0,2.0,2.0,1.0,1.0,,7.0,2.0,3.0,1.0,4.0,4.0,8.0,9.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,1.0,4.0,,2.0,,2.0,,1.0,,,,,4.0,30.0,1.0,0.3333333333333333,0.4,1.0,0.6,1.0,0.6,0.6666666666666666,1.0,0.6666666666666666,0.75,1.1666666666666667,0.5,0.7666666666666667,1.1666666666666667,0.5,0.35714285714285715,14.150943396226415,,0.04,0.029411764705882353,0.05,,0.044444444444444446,0.018518518518518517,,,,0.1,,0.05263157894736842,,,0.35714285714285715,0.8,0.8,0.5,0.14285714285714285,0.14285714285714285,,,,0.07142857142857142,,,,0.2857142857142857,0.75,0.75,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.25,0.7142857142857143,0.75,0.506075,0.5375,0.514025,0.06666666666666667,0.1,0.30434782608695654,0.17391304347826086,5.666666666666667,25.82,0.3225806451612903,1.0,2.0,2.0,,,,,,3.0,1.0,2.0,,,,,,,,,,,0.125,,1.0,1.0,,0.5,0.5,,,,,0.5,,,,,,,1.0,,,,,False,,,,,,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,1052.0,18,-11.0,43,38,25.0,12.0,8.0,81,,2.0,,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,,,2.0,1.0,6.0,2.0,3.0,2.0,10.0,42.0,,1.0,,,,,1.0,3.0,3.0,8.0,,2.0,,,2.0,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,1.0,,1.0,2.0,3.0,,1.0,,1.0,2.0,6.0,1.0,2.0,1.0,2.0,,1.0,,,,,8.0,25.0,,,,,0.6666666666666666,,0.6666666666666666,0.16666666666666666,,0.3333333333333333,0.4444444444444444,,0.6666666666666666,0.5,,0.6666666666666666,0.3333333333333333,22.0,,,0.05263157894736842,0.16666666666666666,0.16666666666666666,0.0625,0.08,0.1111111111111111,0.16666666666666666,,,,0.16666666666666666,,,0.2222222222222222,,,,0.1111111111111111,0.3333333333333333,,,,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.5,0.5,,1.0,,,,,0.3333333333333333,0.5555555555555556,0.5,0.4402777777777778,0.415,0.39493333333333336,0.1,0.14285714285714285,,0.8,10.899999999999999,26.633333333333336,0.5813953488372093,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,0.16666666666666666,,6.0,,,,,,,,,,,,,,,,False,,,1.0,2.0,0.6666666666666666,0.5,,1.0,1.0,0.16666666666666666,1.0,
202083,1610612754,Wesley Matthews,Wesley Matthews,202083,IND,1246.0,21,-25.0,42,43,21.0,17.0,6.0,85,,1.0,,,,,1.0,,,1.0,3.0,,,1.0,,2.0,1.0,3.0,,3.0,49.0,,,,,,,,1.0,1.0,,,,3.0,,3.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,3.0,,3.0,,,,1.0,1.0,,,,,,,,,21.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.3,,,0.3,,,0.6,16.3265306122449,,0.1,,,,0.058823529411764705,,,,0.25,,,,,,0.2,,,,,0.2,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5,0.8,0.3333333333333333,0.54763,,0.627775,,,,,9.5,25.7,0.5,,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,0.5,,,2.0,,,,,,,,,,,,,,,False,,,,,,,,,,,,
202711,1610612754,Bojan Bogdanovic,Bojan Bogdanovic,202711,IND,1866.0,31,-26.0,66,63,28.0,27.0,5.0,129,,3.0,,,4.0,,,,,,3.0,,,2.0,,7.0,,3.0,,,83.0,,,,,,,,3.0,2.0,,,,,,3.0,,1.0,,1.0,,,1.0,,2.0,,,,,1.0,,1.0,3.0,,1.0,3.0,1.0,4.0,,1.0,1.0,,,,,,,,,28.0,,,,,,,,,,,,,,,,,0.3,18.30985915492958,1.0,,,,,,,,,,,,,,,0.3,,,,0.4,,,,,,,,,0.3,,,,,,,,,0.4,0.6,,0.46312,,0.44199,,,,,5.857142857142857,28.766666666666666,0.42424242424242425,,1.0,,,1.0,,1.0,,,,,,2.0,,,,,,0.14285714285714285,0.3333333333333333,0.25,,,,,,0.2,,,1.0,,,,,,,,,,,,,,,False,,,,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,1556.0,26,,50,52,19.0,18.0,7.0,102,2.0,3.0,,1.0,,,,,,,4.0,,1.0,2.0,2.0,3.0,,4.0,2.0,6.0,51.0,,1.0,,1.0,,,,,2.0,,4.0,,,,4.0,,1.0,3.0,4.0,3.0,,1.0,,11.0,1.0,2.0,2.0,,2.0,3.0,5.0,,,,,1.0,2.0,,3.0,1.0,3.0,1.0,2.0,1.0,,1.0,1.0,,19.0,,1.0,1.0,,,,,0.6666666666666666,,,0.2857142857142857,,,0.375,,,0.5714285714285714,14.035087719298247,,,0.10526315789473684,0.2222222222222222,0.1111111111111111,0.06896551724137931,0.10714285714285714,0.08333333333333333,0.1111111111111111,,,,0.25,,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,0.5714285714285714,,,,0.5,,0.5,,,1.0,1.0,,0.5543285714285714,0.56155,0.539325,0.25,0.5,,,1.3666666666666665,25.825,0.38,,,,,,,,1.0,,,,,,,,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,0.2
1628388,1610612754,TJ Leaf,TJ Leaf,1628388,IND,586.0,10,7.0,19,20,8.0,12.0,5.0,39,,2.0,,,,,,,,,1.0,,,,,2.0,,1.0,2.0,2.0,10.0,,,,,2.0,2.0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,1.0,,2.0,,1.0,,,,,2.0,8.0,,,,,,,,,,,,,,0.25,1.0,0.5,0.3333333333333333,16.0,,0.18181818181818182,0.125,,,0.14285714285714285,0.07692307692307693,0.2,,0.5,,0.5,,,,0.6666666666666666,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,0.5531,,0.618,0.25,0.3333333333333333,1.0,1.0,1.55,26.4,0.42105263157894735,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,0.5,0.5,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,96.0,2,5.0,4,3,4.0,3.0,1.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
203124,1610612754,Kyle O'Quinn,Kyle O'Quinn,203124,IND,96.0,2,5.0,4,3,4.0,3.0,1.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,False,,,,,,,,,,,,
