EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,PenaltyOffPossExcludingTakeFouls,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGA,DefTwoPtRebounds,ShootingFouls,Offensive Fouls,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,FG2M,PenaltyFG2M,PtsUnassisted2s,TwoPtAssists,ShortMidRangeAssists,Fg2Pct,PenaltyFg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsAssisted2s,FTDefRebounds,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,ShortMidRangePctAssisted,Charge Fouls,DefShortMidRangeReboundPct,on,Loose Ball Fouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,AtRimAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,LostBallSteals,SecondChanceTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Travels,LongMidRangePctBlocked,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedAtRim,BlockedLongMidRange,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,339.0,6,10.0,12,11,11.0,7,2.0,23,2.0,2.0,9,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,11.0,14.285714285714285,0.3333333333333333,0.2,0.5,0.5,1.0,0.4411,0.487,0.4411,7.0,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,872.0,15,6.0,28,27,13.0,20,3.0,55,,2.0,25,1.0,1.0,2.0,2.0,1.0,1.0,6.0,,2.0,5.0,,13.0,25.806451612903228,,0.16666666666666666,,,,0.4809071428571428,,0.49758749999999996,15.8,0.4642857142857143,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,5.0,12.0,3.0,3.0,9.0,9.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,0.75,0.8,1.0,0.8,0.8571428571428571,1.125,0.8571428571428571,1.125,0.7142857142857143,0.2727272727272727,0.3333333333333333,0.16666666666666666,0.5,0.2222222222222222,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,1.0,1.0,0.6666666666666666,0.25,1.0,0.5,1.0,0.7142857142857143,1.0,0.75,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,116.0,2,-1.0,4,4,3.0,4,1.0,8,,,3,,,,,,,,,,,,3.0,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627823,1610612743,Juancho Hernangomez,Juancho Hernangomez,1627823,DEN,872.0,15,6.0,28,27,13.0,20,3.0,55,,1.0,25,,,,,,,,,,3.0,,13.0,12.903225806451614,,,,,,0.4876666666666667,,0.48135,1.9,0.4642857142857143,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,,1.0,,,1.0,3.0,,1.0,1.0,2.0,,3.0,,1.0,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.6666666666666666,0.09090909090909091,,0.16666666666666666,,0.1111111111111111,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.5,1.0,0.5,,1.0,,1.0,25.35,1.0,2.0,1.0,1.0,0.2857142857142857,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629020,1610612743,Jarred Vanderbilt,Jarred Vanderbilt,1629020,DEN,225.0,4,3.0,7,7,6.0,4,2.0,14,,,5,,,,,,,,,,1.0,,6.0,,,,,,,,,,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,703.0,12,5.0,23,22,9.0,18,1.0,45,1.0,3.0,20,,3.0,,1.0,,,2.0,,,1.0,,9.0,16.666666666666668,,,,,0.25,0.42746249999999997,,0.3926,6.800000000000001,0.391304347826087,1.0,,,,,,1.0,,,,1.0,6.0,,,6.0,,,1.0,,,1.0,1.0,,,,,,6.0,,,,,,0.75,1.0,0.75,1.0,0.25,0.1,,0.06666666666666667,,0.125,,0.25,,,,,0.25,,,,,,,,0.5,,1.0,24.1,1.0,,,,,,0.25,1.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,275.0,5,7.0,7,8,4.0,1,1.0,15,,,7,,,,,,,,,,,,4.0,37.5,,,,,,0.50455,,0.4788,,0.5714285714285714,,1.0,1.0,,,1.0,2.0,1.0,2.0,2.0,3.0,6.0,1.0,2.0,3.0,6.0,,2.0,1.0,,,,,,,,,3.0,,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.75,1.0,0.75,1.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,1.0,0.5,1.0,0.5,0.5,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203486,1610612743,Mason Plumlee,Mason Plumlee,203486,DEN,604.0,10,,20,19,6.0,16,1.0,39,1.0,2.0,20,1.0,,2.0,2.0,1.0,1.0,6.0,,,4.0,,6.0,9.523809523809524,,,,,0.5,0.3881,,,11.65,0.3,1.0,,,,,,,,,,,2.0,,,,,,,,,3.0,4.0,,,,1.0,1.0,,,,,,,0.5,,0.5,,,0.3333333333333333,,0.23076923076923078,,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,0.5,,,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,354.0,6,-6.0,11,10,,10,1.0,21,,1.0,11,,,,,,,,,,1.0,,,33.333333333333336,,,,,,0.5096166666666667,,,2.6,,,,1.0,,,,1.0,,,,2.0,2.0,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,0.14285714285714285,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,1.0,,,23.65,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,1.0,,,,,1.0,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,144.0,2,-2.0,5,6,5.0,6,1.0,11,,,6,,,,,,,,,,,,5.0,16.666666666666668,,,,,,0.40515,,0.40515,,1.0,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
