EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,LiveBallTurnovers,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,TwoPtAssists,Arc3Assists,AtRimAssists,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted3s,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,Assisted3sPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,OffThreePtRebounds,Travels,BlockingFouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,HeaveAttempts,DefShortMidRangeReboundPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffShortMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,NonShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,ShortMidRangeAssists,RecoveredBlocks,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,FTOffRebounds,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,BlockedShortMidRange,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,LongMidRangePctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,992.0,17,-3.0,34,34,23.0,25,5,68,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,33,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,23.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,12.82051282051282,0.5,0.16666666666666666,0.25,0.09090909090909091,0.13333333333333333,0.4,0.25,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,1.0,1.0,0.5,1.0,0.75,0.46575,0.6315,0.3808,0.25,0.25,0.5,0.5,6.075,0.6764705882352942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,967.0,16,,33,35,23.0,12,4,68,,1.0,,,,,2.0,1.0,4.0,7.0,38,,,,,2.0,5.0,,2.0,,,,,2.0,,2.0,,,,1.0,,,2.0,1.0,2.0,,1.0,5.0,22.0,,,0.25,,,0.35714285714285715,,0.375,0.4375,,0.5,25.0,,,,0.2,,,,,0.14285714285714285,,,,0.2857142857142857,,,,,0.5714285714285714,0.4579142857142857,,0.40824999999999995,0.125,0.2,,0.7142857142857143,10.350000000000001,0.696969696969697,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,0.25,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.14285714285714285,1.0,1.0,0.14285714285714285,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,24.366666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,1229.0,20,-2.0,42,41,30.0,17,7,83,4.0,5.0,2.0,2.0,2.0,3.0,,4.0,5.0,10.0,44,2.0,2.0,4.0,2.0,3.0,6.0,4.0,4.0,,,2.0,,3.0,,3.0,,,,,,2.0,3.0,1.0,2.0,,1.0,6.0,29.0,0.5,0.5,0.8,1.0,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.4,0.625,0.6666666666666666,0.5,15.686274509803921,,,0.3333333333333333,0.2,,,0.3333333333333333,,0.7142857142857143,0.8,0.8,0.5,,0.6666666666666666,1.0,0.6,0.6666666666666666,1.0,0.6033928571428572,0.5457666666666666,0.61829,0.125,0.16666666666666666,0.4,0.6,2.0,0.7142857142857143,,,,,2.0,,2.0,,2.0,2.0,,2.0,2.0,,2.0,,,2.0,4.0,,10.0,1.0,,,,,,,0.2857142857142857,,,,0.1111111111111111,,0.25,,,,,0.2857142857142857,,,0.4,,,26.2,1.0,1.0,2.0,2.0,2.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,1562.0,26,-12.0,52,55,38.0,33,7,107,,1.0,,1.0,,1.0,3.0,1.0,4.0,10.0,58,,1.0,,1.0,4.0,7.0,2.0,,,1.0,1.0,1.0,4.0,1.0,5.0,,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,,1.0,7.0,38.0,1.0,1.0,0.25,,0.25,0.6666666666666666,,0.5,0.7142857142857143,,0.5833333333333334,14.754098360655737,0.3333333333333333,0.058823529411764705,0.16666666666666666,0.17647058823529413,0.043478260869565216,,0.16666666666666666,,0.16666666666666666,,,,0.5,1.0,,0.2,,0.5,0.4601166666666667,0.4443,0.4319,0.14285714285714285,0.2,,0.7,15.775,0.7307692307692307,,,1.0,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,3.0,,7.0,2.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,0.5,0.18181818181818182,,0.2857142857142857,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,,,1.0,23.75,,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203946,1610612741,Cameron Bairstow,Cameron Bairstow,203946,CHI,3809.0,63,-20.0,127,127,49.0,61,17,254,1.0,5.0,1.0,3.0,1.0,2.0,6.0,3.0,14.0,10.0,149,1.0,3.0,4.0,2.0,6.0,8.0,4.0,2.0,2.0,5.0,,,2.0,6.0,8.0,1.0,,3.0,3.0,1.0,6.0,8.0,3.0,5.0,1.0,3.0,8.0,48.0,0.6666666666666666,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.3125,0.5,0.5,12.925170068027212,,0.1111111111111111,,0.041666666666666664,0.1,0.07142857142857142,,0.1111111111111111,0.35714285714285715,0.2,0.3333333333333333,,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.5,0.35714285714285715,0.4366857142857143,0.5549666666666667,0.4414833333333334,0.1875,0.1875,0.4,0.8,10.37857142857143,0.3858267716535433,,3.0,,,,,,,,4.0,,,4.0,,,,2.0,,1.0,,2.0,2.0,,,,,,,,0.14285714285714285,0.4,,0.05714285714285714,0.08333333333333333,0.05263157894736842,0.21428571428571427,,,,,,,,,,,,,1.0,,,,,2.0,,,,,1.0,2.0,1.0,1.0,,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.06666666666666667,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,1632.0,27,-20.0,51,51,2.0,17,5,102,3.0,3.0,,,,,6.0,6.0,12.0,16.0,77,1.0,1.0,2.0,,,,12.0,,,,,,3.0,,3.0,,,,,,2.0,3.0,4.0,4.0,,2.0,,2.0,1.0,1.0,0.5,1.0,,0.46153846153846156,1.0,,0.5333333333333333,1.0,,26.315789473684212,,,,0.17647058823529413,,,,,0.23076923076923078,1.0,1.0,1.0,0.46153846153846156,,,,,0.3076923076923077,0.47917499999999996,0.426,,0.13333333333333333,0.14285714285714285,0.125,,11.366666666666667,0.0392156862745098,,3.0,,,1.0,,,,1.0,4.0,,,,,,,,1.0,1.0,,3.0,3.0,,,,,,,0.07692307692307693,,,,0.2,,0.3333333333333333,0.23076923076923078,,,,0.07692307692307693,,,,,,45.2,,,,1.0,,,,3.0,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,1926.0,32,-4.0,67,66,46.0,35,10,133,2.0,5.0,,,,1.0,3.0,3.0,11.0,9.0,63,,,,1.0,6.0,5.0,2.0,4.0,,2.0,,,2.0,2.0,4.0,1.0,,1.0,2.0,,,,1.0,,,,5.0,45.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,,0.16666666666666666,0.32142857142857145,,0.2777777777777778,0.32142857142857145,,0.2777777777777778,20.51282051282051,,0.09090909090909091,,0.08,0.06896551724137931,,,0.1111111111111111,0.35714285714285715,0.4,0.5,0.5,0.21428571428571427,,,0.1111111111111111,,0.5714285714285714,0.48782499999999995,,0.4403611111111111,,,,0.5555555555555556,9.29090909090909,0.6865671641791045,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,1.0,3.0,,,2.0,1.0,1.0,,3.0,,6.0,2.0,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.09090909090909091,0.2,0.5,0.125,,0.2222222222222222,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.14285714285714285,0.5,0.5,0.2222222222222222,0.5,0.5,23.73333333333333,,,3.0,,2.0,,,,,,1.0,3.0,1.0,2.0,2.0,,1.0,1.0,0.1111111111111111,,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,1036.0,17,-5.0,38,34,27.0,16,5,72,3.0,4.0,,,1.0,2.0,2.0,4.0,6.0,14.0,33,,,3.0,2.0,4.0,9.0,2.0,6.0,,,,1.0,3.0,,3.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,26.0,0.25,0.25,0.6666666666666666,,0.5,0.6875,0.75,0.5833333333333334,0.7777777777777778,0.75,0.6428571428571429,23.25581395348837,1.0,,,0.1111111111111111,,,,,0.5,0.75,0.75,0.3333333333333333,0.25,,,0.3333333333333333,0.5,0.75,0.48891249999999997,0.3702,0.4166833333333333,0.125,0.16666666666666666,0.21428571428571427,0.6428571428571429,7.7,0.7105263157894737,,,,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,,2.0,1.0,,,,,,2.0,1.0,1.0,,0.5,0.5,0.5,0.25,,,1.0,0.16666666666666666,0.25,0.16666666666666666,,,,,0.25,0.5,0.5,0.3333333333333333,0.5,0.5,26.0,2.0,2.0,,,,,1.0,1.0,,,,3.0,,,,,,1.0,,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,219.0,4,-6.0,7,7,2.0,7,1,14,,,,,,,,,,,8,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,330.0,6,-3.0,11,10,,9,2,21,,1.0,,1.0,,,1.0,,2.0,,13,,1.0,,,,,,,,2.0,,,1.0,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,15.384615384615383,,0.2857142857142857,,0.25,0.25,,,,0.5,,,,0.5,1.0,,,,0.5,0.4547,0.5002,,,,,,9.45,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
