EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,FtPoints,SecondChanceFG2M,PenaltyFtPoints,FTOffRebounds,LostBallSteals,LostBallTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,SecondChanceTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,Clear Path Fouls,on
101249,1610612765,John Lucas III,John Lucas III,101249,DET,7633.0,127,-44,242,241,49.0,67,18,483,1.0,3.0,1.0,7.0,11.0,22.0,1.0,3.0,1.0,4.0,13.0,2.0,2.0,1.0,3.0,13.0,32,5.0,16.0,41,265,3.0,2.0,2.0,6.0,5.0,10.0,1.0,4.0,13.0,6.0,20.0,12.0,3.0,13.0,4.0,1.0,19.0,10.0,29,5.0,5.0,4.0,9.0,6.0,68,1.0,1.0,2.0,2.0,4,2.0,6,1.0,4.0,4.0,3.0,2.0,3.0,3.0,6.0,2.0,2.0,9,1.0,3.0,13.0,49.0,2.0,0.23076923076923078,0.23076923076923078,0.8,0.3125,1.0,0.25,0.3125,0.40625,0.5,0.4270833333333333,0.6,0.4642857142857143,0.4270833333333333,0.6,0.4642857142857143,0.3333333333333333,0.03125,0.14285714285714285,20.149253731343283,0.5,0.025,0.012987012987012988,0.058823529411764705,0.022727272727272728,0.03508771929824561,0.01652892561983471,0.037037037037037035,0.03125,0.08333333333333333,0.06896551724137931,0.038461538461538464,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.14583333333333334,0.14285714285714285,0.16666666666666666,0.4583333333333333,0.5,0.5,0.18181818181818182,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.2708333333333333,0.3076923076923077,0.3076923076923077,0.75,0.4,1.0,1.0,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3958333333333333,0.3076923076923077,0.44176702127659573,0.4505166666666667,0.3869923076923077,0.14634146341463414,0.3170731707317073,13.928125,26.893749999999997,0.2024793388429752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200761,1610612765,Shawne Williams,Shawne Williams,200761,DET,5072.0,85,-6,160,164,55.0,39,21,324,3.0,6.0,,,4.0,8.0,2.0,7.0,2.0,,5.0,,,,3.0,7.0,14,2.0,12.0,21,172,2.0,,1.0,4.0,2.0,3.0,2.0,5.0,11.0,10.0,4.0,6.0,,5.0,,1.0,2.0,2.0,4,,2.0,1.0,1.0,,10,,2.0,2.0,6.0,8,3.0,11,1.0,1.0,,3.0,,2.0,1.0,4.0,,6.0,13,1.0,4.0,11.0,55.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.16666666666666666,,0.4,0.16666666666666666,0.5,0.6666666666666666,0.38461538461538464,0.6666666666666666,0.625,0.40384615384615385,0.6666666666666666,0.6875,0.46153846153846156,0.07142857142857142,,15.873015873015873,0.75,0.10909090909090909,0.03389830508474576,0.08,,0.1,0.023529411764705882,0.07692307692307693,,0.18181818181818182,0.08695652173913043,0.0625,0.23076923076923078,0.5,0.6,0.6666666666666666,,,,0.3076923076923077,0.5,0.5,0.75,0.2692307692307692,0.2857142857142857,0.2857142857142857,1.0,0.19230769230769232,,,,,,,0.25,0.375,,0.6923076923076923,,0.5045499999999999,0.49844999999999995,0.5928249999999999,0.19047619047619047,0.5238095238095238,11.2,24.48333333333333,0.34375,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.047619047619047616,0.125,0.3333333333333333,0.3333333333333333,0.375,0.6666666666666666,1.0,0.038461538461538464,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201975,1610612765,Jodie Meeks,Jodie Meeks,201975,DET,43927.0,732,-62,1456,1438,418.0,388,197,2894,31.0,51.0,22.0,43.0,22.0,53.0,12.0,27.0,7.0,27.0,76.0,,,6.0,22.0,75.0,147,39.0,103.0,335,1594,12.0,,,8.0,15.0,28.0,9.0,29.0,82.0,128.0,22.0,111.0,6.0,76.0,27.0,8.0,32.0,7.0,39,5.0,2.0,19.0,6.0,7.0,85,,,8.0,28.0,39,,39,,28.0,20.0,15.0,,6.0,8.0,23.0,3.0,20.0,43,,56.0,82.0,416.0,7.0,0.8533333333333334,0.8533333333333334,0.9487179487179487,0.3786407766990291,,0.3103448275862069,0.3786407766990291,0.5102040816326531,0.5357142857142857,0.534,0.3333333333333333,0.5,0.5946428571428571,0.3333333333333333,0.5869565217391305,0.412,0.05442176870748299,0.06976744186046512,17.912218268090154,0.6521739130434783,0.06208425720620843,,0.03864734299516908,,0.0547112462006079,,,,0.06962025316455696,0.05263157894736842,,0.204,0.6078431372549019,0.6739130434782609,0.7419354838709677,0.172,0.5116279069767442,0.55,0.212,0.41509433962264153,0.41509433962264153,0.9545454545454546,0.108,0.4444444444444444,0.4444444444444444,1.0,0.304,0.35526315789473684,0.35526315789473684,0.9259259259259259,,,,0.12280701754385964,0.38596491228070173,0.2727272727272727,0.616,0.35526315789473684,0.5138322000000001,0.36680999999999997,0.47976052631578936,0.023880597014925373,0.24477611940298508,9.458503401360547,25.092233009708742,0.28708791208791207,3.0,6.0,,3.0,68.0,4.0,25.0,,8.0,9.0,73.0,11.0,35.0,1.0,1.0,,1.0,,0.3333333333333333,0.09803921568627451,,,0.07194244604316546,,,0.10526315789473684,0.5,0.42857142857142855,0.13090909090909092,0.2046783625730994,3.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,0.08333333333333333,0.045454545454545456,0.9090909090909091,0.009615384615384616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203083,1610612765,Andre Drummond,Andre Drummond,203083,DET,150121.0,2502,-57,4827,4809,979.0,873,672,9636,400.0,687.0,93.0,268.0,1.0,4.0,,,,,2.0,,,,2.0,494.0,959,,2.0,1130,5202,363.0,,,407.0,92.0,170.0,,2.0,237.0,572.0,416.0,,,,,58.0,38.0,17.0,55,13.0,4.0,29.0,6.0,3.0,127,103.0,329.0,208.0,415.0,667,437.0,1104,65.0,73.0,55.0,40.0,7.0,19.0,80.0,120.0,24.0,125.0,285,23.0,274.0,235.0,976.0,18.0,0.5789473684210527,0.8313953488372093,,,,,,0.5151199165797706,0.5411764705882353,0.514047866805411,0.5013774104683195,0.5348837209302325,0.5017761989342806,0.5012315270935961,0.5021186440677966,0.002081165452653486,0.06047966631908238,0.05970149253731343,22.039298990971854,0.3333333333333333,0.25475751995089013,0.1909460243760882,0.3032069970845481,0.14405594405594405,0.2691144708423326,0.17719442165709598,0.12832929782082325,0.12641509433962264,0.30490018148820325,0.3192771084337349,0.1608910891089109,0.7148803329864725,0.5822416302765647,0.6201550387596899,0.5625,0.27887617065556713,0.34701492537313433,0.36904761904761907,0.004162330905306972,0.25,0.25,1.0,,,,,0.002081165452653486,,,,,,,,0.011627906976744186,,0.7169614984391259,,0.5835182481751827,0.5964477815699657,0.6110370588235294,0.3601769911504425,0.2097345132743363,2.647862356621481,80.44999999999999,0.20281748498031904,80.0,135.0,,,142.0,182.0,53.0,5.0,18.0,21.0,365.0,35.0,161.0,152.0,94.0,54.0,153.0,86.0,0.5013774104683195,0.0611353711790393,0.024390243902439025,0.22060957910014514,0.19193857965451055,0.5620915032679739,,0.7848837209302325,0.5925925925925926,,0.14811407543698252,0.14838709677419354,44.0,6.0,2.0,6.0,4.0,6.0,3.0,28.0,7.0,,,39.0,23.0,0.46808510638297873,0.2639138240574506,0.6451612903225806,,173.0,330.0,43.0,300.0,2.0,17.0,42.0,3.0,1.0,1.0,4.0,12.0,13.0,11.0,5.0,0.1996779388083736,0.1945945945945946,0.26063829787234044,0.9090909090909091,0.5242424242424243,0.07514450867052024,,,,,,,,,,,,True
203113,1610612765,Quincy Miller,Quincy Miller,203113,DET,1914.0,32,3,59,59,6.0,10,9,118,,1.0,,2.0,,,,,,1.0,7.0,,1.0,,1.0,,3,1.0,7.0,3,59,,,1.0,,,1.0,,1.0,,,,3.0,,7.0,1.0,2.0,1.0,2.0,3,2.0,,1.0,,,8,1.0,,,4.0,4,1.0,5,1.0,,,1.0,,,,1.0,,2.0,2,,,,6.0,,,,1.0,0.14285714285714285,,,0.14285714285714285,,,0.15,,,0.15,,,0.7,0.6666666666666666,0.5,15.714285714285715,1.0,0.18181818181818182,,,0.06666666666666667,0.14285714285714285,0.02857142857142857,,0.08333333333333333,0.14285714285714285,,0.14285714285714285,0.1,,,,0.2,,,,,,,,,,,0.7,0.14285714285714285,0.14285714285714285,1.0,1.0,,,,0.5,,0.8,0.14285714285714285,0.5329750000000001,0.51765,0.476025,,,3.9000000000000004,25.642857142857142,0.1016949152542373,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2406,1610612765,Caron Butler,Caron Butler,2406,DET,56182.0,936,11,1774,1773,349.0,289,222,3547,8.0,10.0,4.0,11.0,36.0,76.0,17.0,35.0,8.0,36.0,94.0,3.0,5.0,8.0,17.0,48.0,97,53.0,129.0,280,1934,14.0,7.0,10.0,35.0,8.0,16.0,11.0,25.0,60.0,62.0,34.0,150.0,9.0,93.0,36.0,3.0,27.0,20.0,47,11.0,9.0,14.0,10.0,3.0,114,2.0,2.0,22.0,63.0,88,6.0,94,1.0,29.0,19.0,19.0,3.0,16.0,14.0,33.0,5.0,31.0,68,3.0,21.0,60.0,348.0,3.0,0.6458333333333334,0.6739130434782609,0.9433962264150944,0.4108527131782946,0.7,0.44,0.4140625,0.4948453608247423,0.5,0.5641592920353983,0.6875,0.5975609756097561,0.5889830508474576,0.7,0.6413043478260869,0.5707964601769911,0.030927835051546393,0.09090909090909091,13.199214916584888,0.5757575757575758,0.10641891891891891,0.003372681281618887,0.09166666666666666,0.007462686567164179,0.10216346153846154,0.004645760743321719,,0.01,0.13392857142857142,0.08379888268156424,0.008620689655172414,0.04424778761061947,0.8,1.0,0.75,0.048672566371681415,0.36363636363636365,0.4,0.336283185840708,0.47368421052631576,0.47368421052631576,0.6388888888888888,0.15486725663716813,0.4857142857142857,0.4857142857142857,1.0,0.415929203539823,0.3829787234042553,0.3870967741935484,0.9166666666666666,0.20833333333333334,0.6,1.0,0.1951219512195122,0.4146341463414634,0.47058823529411764,0.6150442477876106,0.3870967741935484,0.497825777777778,0.4929583333333334,0.49248624999999996,0.125,0.21428571428571427,15.583505154639175,25.309302325581392,0.19673055242390078,2.0,3.0,5.0,3.0,25.0,6.0,11.0,2.0,10.0,3.0,27.0,3.0,7.0,2.0,1.0,1.0,2.0,1.0,0.42857142857142855,0.2,0.028985507246376812,0.004524886877828055,0.06134969325153374,0.5,0.20833333333333334,0.07317073170731707,0.6666666666666666,0.375,0.03896103896103896,0.06930693069306931,3.0,1.0,,4.0,2.0,3.0,,1.0,2.0,2.0,2.0,5.0,5.0,0.08823529411764706,0.11219512195121951,0.5,0.015384615384615385,2.0,2.0,2.0,4.0,1.0,1.0,4.0,,,,,,,,1.0,0.0048543689320388345,,0.11475409836065574,0.08333333333333333,1.0,,4.0,1.0,1.0,0.007751937984496124,0.010638297872340425,0.8,1.0,,,,,True
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,19933.0,332,-62,637,633,174.0,143,99,1270,9.0,14.0,2.0,14.0,14.0,38.0,5.0,11.0,5.0,1.0,5.0,,,,2.0,25.0,66,6.0,16.0,82,694,3.0,,1.0,2.0,6.0,12.0,4.0,7.0,28.0,40.0,10.0,18.0,,5.0,1.0,2.0,19.0,3.0,22,2.0,1.0,12.0,5.0,2.0,47,4.0,4.0,12.0,21.0,33,8.0,41,1.0,7.0,5.0,5.0,3.0,3.0,4.0,9.0,4.0,6.0,15,,18.0,27.0,173.0,2.0,0.8,0.8,1.0,0.375,,0.5714285714285714,0.375,0.3787878787878788,0.5,0.4146341463414634,0.25,0.631578947368421,0.44565217391304346,0.25,0.6086956521739131,0.1951219512195122,0.030303030303030304,,13.254593175853017,0.5555555555555556,0.09210526315789473,0.016194331983805668,0.1276595744680851,0.044444444444444446,0.10248447204968944,0.02373887240356083,0.016129032258064516,0.05970149253731343,0.07894736842105263,0.1232876712328767,0.02040816326530612,0.17073170731707318,0.6428571428571429,0.75,0.7777777777777778,0.17073170731707318,0.14285714285714285,0.14285714285714285,0.4634146341463415,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.13414634146341464,0.45454545454545453,0.45454545454545453,1.0,0.06097560975609756,0.2,0.2,1.0,,,,0.2631578947368421,0.10526315789473684,,0.36585365853658536,0.2,0.47630731707317076,0.5302333333333333,0.49179210526315786,0.024390243902439025,0.34146341463414637,13.054545454545453,23.893749999999997,0.2731554160125589,2.0,2.0,1.0,4.0,14.0,1.0,4.0,,2.0,2.0,21.0,1.0,7.0,2.0,,1.0,2.0,,0.3333333333333333,0.14285714285714285,,0.02631578947368421,0.1,,0.25,0.10526315789473684,1.0,0.8,0.07954545454545454,0.09722222222222222,,,1.0,,,,,1.0,,,,4.0,2.0,,0.09722222222222222,0.5,,,1.0,,,,2.0,,,,,1.0,,,,,0.009174311926605505,,0.14285714285714285,0.25,,,,,,,,,,,,,,True
203484,1610612765,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DET,109961.0,1833,52,3537,3545,679.0,651,503,7082,103.0,173.0,27.0,87.0,52.0,134.0,28.0,82.0,17.0,76.0,211.0,5.0,13.0,16.0,46.0,182.0,394,104.0,293.0,752,3802,46.0,6.0,20.0,61.0,29.0,61.0,22.0,63.0,139.0,224.0,140.0,282.0,30.0,207.0,76.0,19.0,55.0,26.0,81,20.0,6.0,33.0,10.0,12.0,188,4.0,27.0,44.0,76.0,126,33.0,159,13.0,60.0,42.0,38.0,8.0,17.0,31.0,69.0,16.0,57.0,110,2.0,97.0,139.0,677.0,15.0,0.6153846153846154,0.6511627906976745,0.9038461538461539,0.35494880546075086,0.3,0.3492063492063492,0.35986159169550175,0.4619289340101523,0.47540983606557374,0.49199417758369723,0.4393939393939394,0.5,0.5143835616438356,0.4420289855072464,0.5227272727272727,0.4264919941775837,0.048223350253807105,0.09195402298850575,19.164265129682995,0.5507246376811594,0.06307053941908713,0.021243115656963022,0.08888888888888889,0.008016032064128256,0.07058823529411765,0.01751412429378531,0.010101010101010102,,0.08396946564885496,0.09192200557103064,0.034574468085106384,0.25181950509461426,0.5953757225433526,0.6319018404907976,0.6213592233009708,0.12663755458515283,0.3103448275862069,0.34177215189873417,0.1950509461426492,0.3880597014925373,0.39097744360902253,0.5961538461538461,0.11935953420669577,0.34146341463414637,0.34146341463414637,0.9642857142857143,0.3071324599708879,0.36018957345971564,0.3619047619047619,0.881578947368421,0.19696969696969696,0.38461538461538464,0.8,0.13709677419354838,0.3709677419354839,0.34782608695652173,0.6783114992721979,0.3671497584541063,0.5279264275256222,0.5337783333333335,0.5156194214876034,0.08111702127659574,0.1848404255319149,8.283502538071065,25.559726962457336,0.19197059655074922,17.0,28.0,7.0,6.0,76.0,20.0,15.0,2.0,18.0,21.0,103.0,11.0,45.0,12.0,8.0,4.0,13.0,8.0,0.43478260869565216,0.057803468208092484,0.013513513513513514,0.023529411764705882,0.052763819095477386,0.6153846153846154,0.10606060606060606,0.22580645161290322,0.6071428571428571,0.35294117647058826,0.06906077348066299,0.10514018691588785,6.0,8.0,2.0,7.0,6.0,3.0,3.0,4.0,7.0,1.0,5.0,6.0,4.0,0.08695652173913043,0.05314009661835749,0.6296296296296297,0.016891891891891893,16.0,26.0,3.0,20.0,4.0,4.0,,1.0,1.0,,,,,,,0.02586206896551724,0.03076923076923077,0.08088235294117647,0.3939393939393939,0.6153846153846154,0.125,1.0,1.0,2.0,0.0034129692832764505,0.004739336492890996,0.14285714285714285,1.0,1.0,0.007462686567164179,,,True
201229,1610612765,Anthony Tolliver,Anthony Tolliver,201229,DET,37175.0,620,93,1212,1192,321.0,270,160,2404,20.0,33.0,3.0,5.0,2.0,8.0,25.0,54.0,10.0,23.0,69.0,1.0,2.0,5.0,13.0,25.0,46,48.0,123.0,218,1285,11.0,3.0,7.0,27.0,7.0,13.0,11.0,23.0,58.0,38.0,12.0,144.0,,69.0,23.0,5.0,25.0,8.0,33,7.0,1.0,17.0,6.0,2.0,74,8.0,14.0,17.0,50.0,69,24.0,93,,11.0,10.0,9.0,3.0,8.0,12.0,21.0,4.0,30.0,67,5.0,37.0,58.0,321.0,8.0,0.76,0.95,1.0,0.3902439024390244,0.42857142857142855,0.4782608695652174,0.3902439024390244,0.5434782608695652,0.5384615384615384,0.5739644970414202,0.6388888888888888,0.6527777777777778,0.6022099447513812,0.7105263157894737,0.7073170731707317,0.727810650887574,0.10869565217391304,,14.449213161659513,0.42857142857142855,0.12953367875647667,0.038461538461538464,0.10119047619047619,0.03686635944700461,0.12093862815884476,0.0378657487091222,0.060240963855421686,0.050314465408805034,0.08620689655172414,0.08661417322834646,,0.1952662721893491,0.6060606060606061,0.7142857142857143,0.7,0.029585798816568046,0.6,0.6,0.047337278106508875,0.25,0.25,1.0,0.31952662721893493,0.46296296296296297,0.4716981132075472,1.0,0.40828402366863903,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.5,1.0,0.2777777777777778,0.3611111111111111,0.38461538461538464,0.9230769230769231,0.3333333333333333,0.5606357988165681,0.535203125,0.5595027777777777,0.12385321100917432,0.26605504587155965,4.658695652173913,24.92439024390244,0.26485148514851486,6.0,10.0,5.0,6.0,24.0,7.0,11.0,2.0,1.0,1.0,29.0,3.0,12.0,5.0,5.0,,5.0,2.0,0.6363636363636364,0.15151515151515152,0.04,0.03225806451612903,0.17073170731707318,0.4,0.2777777777777778,0.2777777777777778,0.6,0.6,0.07777777777777778,0.21818181818181817,2.0,1.0,3.0,,1.0,,11.0,2.0,5.0,,2.0,1.0,1.0,0.09090909090909091,0.1292517006802721,1.0,0.016,6.0,8.0,4.0,10.0,,2.0,6.0,1.0,,,,,,,,0.031746031746031744,,0.14634146341463414,0.4444444444444444,0.75,0.16666666666666666,2.0,1.0,,0.008130081300813009,,0.4,1.0,,,0.018518518518518517,,True
201858,1610612765,Cartier Martin,Cartier Martin,201858,DET,5274.0,88,10,168,169,49.0,48,28,337,1.0,2.0,,,2.0,5.0,,3.0,1.0,5.0,10.0,,2.0,2.0,4.0,3.0,7,5.0,13.0,21,159,,,2.0,,,1.0,2.0,5.0,6.0,6.0,,12.0,3.0,10.0,5.0,1.0,2.0,2.0,4,1.0,1.0,1.0,1.0,,10,,,2.0,4.0,8,,8,,2.0,1.0,,,,2.0,2.0,,3.0,10,,3.0,6.0,49.0,,1.0,1.0,0.8,0.38461538461538464,,0.4,0.38461538461538464,0.42857142857142855,,0.525,,0.5,0.525,,0.5,0.65,0.14285714285714285,,10.526315789473685,,0.07272727272727272,,0.06666666666666667,,0.07058823529411765,,,,0.13636363636363635,0.045454545454545456,,0.1,0.5,1.0,1.0,,,,0.25,0.4,0.4,1.0,0.15,,,,0.5,0.5,0.5,0.8,1.0,,,0.16666666666666666,0.6666666666666666,0.5,0.75,0.5,0.48774750000000006,0.59175,0.4276166666666666,,0.2857142857142857,14.12857142857143,25.37692307692308,0.2916666666666667,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,0.5,,,,,,,,,,,2.0,1.0,,,,1.0,,1.0,2.0,,,,,0.2222222222222222,0.047619047619047616,,,,,,,,,1.0,,,,,,,,,,,0.125,,,,,,,,,,,,,,,True
