EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Fg2aBlocked,OffThreePtRebounds,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,BlockedLongMidRange,OffensiveGoaltends,Charge Fouls Drawn,FTOffRebounds,Charge Fouls,BlockingFoulsDrawn,OffFTReboundPct,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,on,Arc3PctBlocked,3pt And 1 Free Throw Trips,DefensiveGoaltends,BlockedCorner3
200779,1610612760,Steve Novak,Steve Novak,200779,OKC,2107.0,35.0,-18,66,66,32.0,11,10.0,132,1.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,7.0,5.0,78,1.0,1.0,1.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,32.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,0.25,0.625,0.25,0.625,0.7,14.473684210526315,1.0,0.043478260869565216,0.02702702702702703,0.1,0.3,0.3333333333333333,0.3333333333333333,1.0,0.4,0.25,0.25,1.0,0.3,0.5,0.5,0.25,0.7,0.506375,0.5108874999999999,1.0,21.866666666666664,23.942857142857143,0.48484848484848486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201571,1610612760,D.J. Augustin,D.J. Augustin,201571,OKC,4594.0,77.0,-37,148,150,54.0,60,20.0,298,,2.0,,1.0,,1.0,4.0,1.0,2.0,6.0,1.0,5.0,9.0,175,1.0,2.0,1.0,2.0,5.0,,3.0,4.0,12.0,15.0,8.0,1.0,33.0,,,8.0,2.0,2.0,2.0,,1.0,5.0,52.0,,,1.0,0.2,0.5,0.2,0.3333333333333333,0.5,0.3181818181818182,0.625,0.375,0.625,0.45454545454545453,8.333333333333334,1.0,,,,0.18181818181818182,,,,0.09090909090909091,,,,0.36363636363636365,0.25,,0.25,0.7272727272727273,0.5034500000000001,0.46577500000000005,0.5555555555555556,9.166666666666666,24.659999999999997,0.36486486486486486,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,6.0,8.0,1.0,1.0,1.0,3.0,2.0,1.0,0.13333333333333333,0.06896551724137931,0.10810810810810811,0.15,0.1875,0.047619047619047616,0.125,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,1.0,0.25,0.25,1.0,1.0,0.25,1.0,0.25,0.5772,0.08333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,731.0,12.0,-12,24,25,13.0,25,4.0,49,,,,1.0,,,,,,3.0,,1.0,2.0,30,,3.0,,,2.0,,,,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,1.0,1.0,2.0,13.0,,,,,,,,,,,0.2,0.25,0.25,21.428571428571427,,,0.07692307692307693,,,,,,0.25,,,,,,,,0.75,0.5475875,0.5385666666666666,1.0,3.6666666666666665,23.0,0.5416666666666666,,2.0,2.0,,1.0,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,1.0,2.0,,0.16666666666666666,,0.125,1.0,,,,0.5,,,0.25,,,,,,,0.6666666666666666,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203087,1610612760,Jeremy Lamb,Jeremy Lamb,203087,OKC,37958.0,633.0,-72,1218,1212,337.0,378,149.0,2430,17.0,46.0,4.0,15.0,,3.0,96.0,34.0,66.0,139.0,38.0,111.0,295.0,1290,8.0,18.0,15.0,37.0,71.0,52.0,87.0,94.0,32.0,44.0,15.0,8.0,100.0,7.0,8.0,107.0,17.0,14.0,27.0,29.0,52.0,69.0,332.0,0.3939393939393939,0.4126984126984127,0.7631578947368421,0.34234234234234234,0.40540540540540543,0.3486238532110092,0.4748201438848921,0.4444444444444444,0.492,0.5545454545454546,0.5384615384615384,0.5916666666666667,0.444,21.67630057803468,0.6296296296296297,0.017994858611825194,0.013029315960912053,0.022556390977443608,0.184,0.3695652173913043,0.37777777777777777,0.4117647058823529,0.06,0.26666666666666666,0.2857142857142857,1.0,0.384,0.05454545454545454,,0.6181818181818182,0.608,0.5000766129032258,0.47466851851851855,0.24067796610169492,9.267625899280574,25.524324324324326,0.2766830870279146,31.0,41.0,3.0,18.0,52.0,34.0,9.0,15.0,49.0,10.0,80.0,34.0,12.0,9.0,3.0,9.0,36.0,60.0,99.0,21.0,4.0,3.0,41.0,55.0,27.0,0.15037593984962405,0.17142857142857143,0.15763546798029557,0.14285714285714285,0.17647058823529413,0.1568627450980392,0.21052631578947367,0.164,0.7560975609756098,0.775,0.208,0.34615384615384615,0.375,0.3541666666666667,0.3541666666666667,0.7352941176470589,0.36,0.05454545454545454,0.4411764705882353,0.3617021276595745,0.49397826086956526,0.10037174721189591,0.17088607594936708,2.0,28.0,10.0,6.0,1.0,17.0,10.0,1.0,4.0,3.0,0.5384615384615384,0.04316546762589928,0.024390243902439025,0.0044444444444444444,,0.09491525423728814,3.0,5.0,3.0,1.0,1.0,3.0,7.0,15.0,4.0,27.0,6.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,7.0,1.0,2.0,2.0,8.0,1.0,4.0,2.0,2.0,2.0,2.0,6.0,4.0,2.0,0.4,0.4666666666666667,0.52,0.009009009009009009,0.07692307692307693,0.021739130434782608,0.06666666666666667,0.061224489795918366,0.018518518518518517,0.013513513513513514,0.019230769230769232,0.13392857142857142,0.022388059701492536,0.6666666666666666,0.41935483870967744,0.3333333333333333,0.2,0.6,0.3333333333333333,0.04,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,True,,,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,6133.0,102.0,-57,207,205,105.0,81,28.0,412,,8.0,,3.0,,2.0,8.0,5.0,4.0,17.0,3.0,11.0,18.0,243,2.0,9.0,2.0,7.0,10.0,4.0,6.0,8.0,1.0,2.0,,,5.0,1.0,1.0,13.0,1.0,1.0,2.0,4.0,4.0,10.0,105.0,0.5,0.5,0.6666666666666666,0.2727272727272727,0.2857142857142857,0.2727272727272727,0.23529411764705882,0.2222222222222222,0.30357142857142855,0.3125,0.3103448275862069,0.3125,0.39285714285714285,13.080168776371307,0.5,0.014084507042253521,0.00847457627118644,,0.2857142857142857,,,,0.10714285714285714,,,,0.2857142857142857,0.125,,0.3125,0.5714285714285714,0.4741410714285714,0.481709375,0.5555555555555556,11.247058823529413,24.29090909090909,0.5072463768115942,3.0,5.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,,1.0,5.0,6.0,12.0,4.0,3.0,,3.0,2.0,1.0,0.11320754716981132,0.13513513513513514,0.12222222222222222,0.09523809523809523,0.1875,0.10714285714285714,0.2222222222222222,0.17857142857142858,0.6,0.6,0.14285714285714285,0.25,0.3333333333333333,0.375,0.375,0.6666666666666666,0.4,0.125,0.4,0.375,0.41885,0.034482758620689655,0.05555555555555555,,6.0,,1.0,,1.0,1.0,,,,0.6,0.058823529411764705,,,,0.3333333333333333,,,1.0,,1.0,2.0,,2.0,2.0,3.0,,,,1.0,,,,,1.0,,,,,,3.0,,,1.0,1.0,3.0,2.0,,0.6666666666666666,,0.6,,0.25,,,0.2,,0.04,,0.0625,,0.6666666666666666,0.6666666666666666,,,,,0.2,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,True,,,,
203956,1610612760,Mitch McGary,Mitch McGary,203956,OKC,4886.0,81.0,-44,161,161,65.0,41,20.0,322,3.0,6.0,,1.0,,,,,18.0,32.0,,1.0,41.0,196,11.0,17.0,,,24.0,26.0,,,3.0,5.0,2.0,1.0,12.0,6.0,12.0,31.0,,,5.0,5.0,7.0,24.0,65.0,0.7222222222222222,0.8125,,,,,0.5625,0.6470588235294118,0.5454545454545454,0.6470588235294118,0.5540540540540541,0.6666666666666666,0.030303030303030304,23.204419889502763,,0.12,0.14285714285714285,0.14285714285714285,0.18181818181818182,0.5,0.6,1.0,0.030303030303030304,,,,,,,,0.6060606060606061,0.545680303030303,0.5171882352941176,0.5853658536585366,5.6187499999999995,24.1,0.40372670807453415,13.0,19.0,9.0,2.0,7.0,,,,5.0,,10.0,,2.0,2.0,,,10.0,6.0,19.0,4.0,,1.0,8.0,10.0,5.0,0.15789473684210525,0.3125,0.22857142857142856,0.125,0.07692307692307693,0.2916666666666667,0.375,0.5757575757575758,0.6842105263157895,0.7647058823529411,0.21212121212121213,0.2857142857142857,0.2857142857142857,,,,,0.5294117647058824,,,0.524125,0.1388888888888889,0.14285714285714285,1.0,7.0,2.0,3.0,6.0,4.0,5.0,2.0,1.0,,0.7,0.09375,0.10526315789473684,0.17647058823529413,0.2,0.17073170731707318,3.0,3.0,7.0,,,,3.0,5.0,,,4.0,,,3.0,2.0,1.0,,1.0,2.0,1.0,,,2.0,,4.0,,,4.0,,4.0,1.0,2.0,,0.6,0.6,,,0.16666666666666666,,0.6,0.17647058823529413,0.05263157894736842,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.25,0.6153846153846154,1.0,0.6,1.0,0.3333333333333333,,,,,,0.7777777777777778,,1.0,,,,,,,,,,,,,,True,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,3382.0,56.0,1,107,107,27.0,30,16.0,214,2.0,4.0,1.0,2.0,1.0,1.0,4.0,,10.0,18.0,1.0,6.0,36.0,113,3.0,6.0,1.0,1.0,13.0,14.0,3.0,4.0,3.0,5.0,1.0,,12.0,1.0,1.0,13.0,4.0,3.0,5.0,1.0,1.0,13.0,27.0,0.7,0.7,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5555555555555556,0.5,0.4791666666666667,0.6428571428571429,0.6,0.7222222222222222,0.25,27.77777777777778,0.8,0.037037037037037035,0.018867924528301886,,0.16666666666666666,0.5,0.5,0.5,0.08333333333333333,0.5,0.5,1.0,0.16666666666666666,0.14285714285714285,1.0,,0.5,0.50025,0.5055,0.3611111111111111,8.205555555555556,24.399999999999995,0.2523364485981308,5.0,6.0,2.0,3.0,8.0,,,,13.0,,6.0,,2.0,1.0,1.0,2.0,4.0,6.0,12.0,1.0,,,12.0,15.0,8.0,0.14285714285714285,0.18181818181818182,0.15625,0.05,0.2222222222222222,0.21428571428571427,0.125,0.25,0.8333333333333334,1.0,0.3333333333333333,0.375,0.5,,,,,0.2857142857142857,,,,0.27586206896551724,0.34782608695652173,2.0,2.0,4.0,3.0,,1.0,1.0,,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,,,0.05555555555555555,,,2.0,,,,,,,,,,,2.0,,1.0,1.0,,3.0,,,,3.0,,,,,,,,,,,,,,0.25,,,0.3333333333333333,0.125,,,0.23076923076923078,,,0.8,0.6666666666666666,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,True,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,4697.0,78.0,13,158,154,39.0,34,17.0,312,8.0,11.0,,1.0,,,8.0,2.0,25.0,37.0,1.0,9.0,79.0,157,3.0,6.0,,2.0,18.0,16.0,3.0,8.0,9.0,14.0,5.0,3.0,33.0,2.0,4.0,20.0,5.0,4.0,10.0,,7.0,17.0,38.0,0.32,0.34782608695652173,1.0,0.1111111111111111,,0.1111111111111111,0.6756756756756757,0.5,0.5760869565217391,0.375,0.6290322580645161,0.5666666666666667,0.1956521739130435,40.449438202247194,0.5,0.047619047619047616,0.04285714285714286,,0.2391304347826087,0.7272727272727273,0.7272727272727273,0.25,0.021739130434782608,,,,0.17391304347826086,,,0.25,0.5652173913043478,0.5256641304347826,0.47663125,0.22784810126582278,7.762162162162162,26.37777777777778,0.2468354430379747,14.0,17.0,1.0,3.0,9.0,1.0,,,26.0,,34.0,1.0,5.0,4.0,1.0,1.0,10.0,3.0,16.0,6.0,4.0,1.0,17.0,33.0,11.0,0.06976744186046512,0.2777777777777778,0.16455696202531644,0.047619047619047616,0.09090909090909091,0.23809523809523808,0.3333333333333333,0.3695652173913043,0.8235294117647058,0.8235294117647058,0.1956521739130435,0.3333333333333333,0.375,0.125,0.125,1.0,,0.125,,0.125,0.4527,0.19298245614035087,0.22916666666666666,,8.0,12.0,1.0,1.0,2.0,5.0,2.0,5.0,3.0,0.8,0.02702702702702703,,0.03571428571428571,0.05263157894736842,0.10126582278481013,2.0,2.0,1.0,,,,4.0,4.0,,,4.0,,,3.0,,1.0,1.0,,3.0,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,0.1111111111111111,,,0.42857142857142855,0.1111111111111111,0.043478260869565216,,0.09090909090909091,,,0.42857142857142855,,0.5,1.0,,,,,,,1.0,,,,1.0,2.0,1.0,0.2,,,,,,,,,True,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,17970.0,300.0,-12,578,571,150.0,152,75.0,1149,20.0,40.0,3.0,8.0,2.0,3.0,23.0,5.0,37.0,81.0,10.0,31.0,121.0,598,14.0,23.0,2.0,8.0,44.0,58.0,27.0,23.0,6.0,11.0,4.0,2.0,27.0,10.0,15.0,55.0,4.0,3.0,15.0,17.0,34.0,44.0,145.0,0.7837837837837838,0.8787878787878788,0.9,0.3225806451612903,0.25,0.3225806451612903,0.4567901234567901,0.6086956521739131,0.4642857142857143,0.5483870967741935,0.491869918699187,0.5945945945945946,0.2767857142857143,20.726172465960666,0.26666666666666666,0.05181347150259067,0.04895104895104895,0.08108108108108109,0.35714285714285715,0.5,0.5,0.9,0.07142857142857142,0.375,0.375,1.0,0.20535714285714285,0.0967741935483871,0.6666666666666666,0.16129032258064516,0.4642857142857143,0.4824732142857144,0.45147419354838714,0.36363636363636365,11.12716049382716,24.503225806451614,0.25951557093425603,13.0,21.0,8.0,4.0,20.0,7.0,2.0,,17.0,4.0,16.0,7.0,5.0,3.0,2.0,,13.0,25.0,40.0,2.0,,,22.0,22.0,8.0,0.125,0.1326530612244898,0.12751677852348994,0.12631578947368421,0.12244897959183673,0.171875,0.058823529411764705,0.1875,0.6190476190476191,0.6842105263157895,0.17857142857142858,0.2,0.21052631578947367,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.14285714285714285,0.25806451612903225,,0.30434782608695654,0.5652583333333333,0.06722689075630252,0.09090909090909091,4.0,17.0,10.0,3.0,4.0,2.0,11.0,,4.0,3.0,0.5,0.037037037037037035,0.09523809523809523,0.043010752688172046,0.03896103896103896,0.14049586776859505,5.0,9.0,4.0,,2.0,1.0,5.0,10.0,1.0,3.0,8.0,,,2.0,2.0,,1.0,2.0,3.0,,4.0,1.0,1.0,,21.0,2.0,2.0,21.0,,23.0,14.0,1.0,0.25,0.5,0.4642857142857143,,0.05,,,0.08,0.06382978723404255,0.013888888888888888,0.0625,0.125,0.03333333333333333,0.6086956521739131,0.6153846153846154,0.75,0.6428571428571429,0.5555555555555556,,0.14285714285714285,,,0.5,1.0,0.5,,,,1.0,2.0,,0.04,2.0,6.0,1.0,1.0,,,,,True,,,,
201627,1610612760,Anthony Morrow,Anthony Morrow,201627,OKC,17879.0,298.0,6,580,577,139.0,231,65.0,1157,10.0,20.0,9.0,16.0,2.0,3.0,40.0,7.0,27.0,55.0,24.0,56.0,133.0,596,8.0,17.0,5.0,10.0,31.0,32.0,72.0,40.0,7.0,14.0,2.0,3.0,35.0,4.0,8.0,28.0,1.0,1.0,5.0,10.0,23.0,31.0,138.0,0.5925925925925926,0.6153846153846154,1.0,0.42857142857142855,0.5,0.42857142857142855,0.4909090909090909,0.47058823529411764,0.5675675675675675,0.5740740740740741,0.5833333333333334,0.5740740740740741,0.5045045045045045,18.140243902439025,0.2,0.023529411764705882,0.027210884353741496,0.018867924528301886,0.18018018018018017,0.5,0.5,0.7,0.14414414414414414,0.5625,0.5625,1.0,0.36036036036036034,0.1111111111111111,0.6666666666666666,0.25925925925925924,0.5765765765765766,0.4986148648648648,0.48465185185185183,0.23308270676691728,11.658181818181818,24.728571428571428,0.2396551724137931,5.0,8.0,2.0,12.0,27.0,15.0,4.0,3.0,7.0,5.0,22.0,15.0,7.0,6.0,1.0,2.0,7.0,13.0,20.0,15.0,7.0,,18.0,10.0,4.0,0.06878306878306878,0.07777777777777778,0.07168458781362007,0.05405405405405406,0.05263157894736842,0.07246376811594203,0.09523809523809523,0.07207207207207207,0.625,0.7142857142857143,0.24324324324324326,0.4444444444444444,0.4444444444444444,0.375,0.375,1.0,0.23529411764705882,0.07407407407407407,0.42857142857142855,0.375,0.4729055555555555,0.043859649122807015,0.07017543859649122,2.0,17.0,,1.0,4.0,8.0,4.0,,,,0.4722222222222222,0.01818181818181818,0.125,0.03225806451612903,0.04081632653061224,0.12781954887218044,3.0,4.0,1.0,,1.0,1.0,6.0,12.0,1.0,,2.0,,,,1.0,2.0,,,,1.0,2.0,6.0,2.0,1.0,,,,,,,,4.0,0.2,0.5,0.4411764705882353,,,,,,0.019230769230769232,0.03076923076923077,,0.10344827586206896,0.017241379310344827,,0.4,0.5833333333333334,0.23529411764705882,0.75,0.3333333333333333,0.058823529411764705,,,0.25,1.0,0.5,,,,,,,,,1.0,,,1.0,1.0,0.017543859649122806,,True,,,,
