EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,LongMidRangePctBlocked,PenaltyCorner3Accuracy,BlockedLongMidRange,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Corner3PctBlocked,HeaveMakes,on,Clear Path Fouls
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,39039.0,651,-10.0,1237,1252,190,213.0,137.0,2489,15.0,33.0,5.0,10.0,2.0,12.0,22.0,13.0,50.0,7.0,18.0,1.0,3.0,2.0,38.0,133.0,1.0,6.0,6.0,20.0,40.0,105.0,45.0,151.0,23.0,238.0,1248,5.0,14.0,2.0,9.0,3.0,19.0,3.0,12.0,6.0,22.0,15.0,39.0,12.0,68.0,123.0,12.0,8.0,2.0,131.0,38.0,7.0,1.0,43.0,4.0,47.0,3.0,1.0,21.0,8.0,14.0,98.0,3.0,10.0,22.0,39.0,2.0,63.0,13.0,76.0,2.0,24.0,13.0,11.0,8.0,4.0,6.0,12.0,2.0,2.0,20.0,1.0,3.0,34.0,3.0,64.0,2.0,3.0,4.0,40.0,3.0,2.0,3.0,32.0,2.0,10.0,5.0,4.0,1.0,1.0,3.0,1.0,5.0,4.0,1.0,39.0,190,2.0,5.0,0.15,0.16666666666666666,0.9111111111111111,0.2980132450331126,0.2222222222222222,0.2727272727272727,0.30201342281879195,0.38095238095238093,0.35714285714285715,0.25,0.419921875,0.34782608695652173,0.35294117647058826,0.43726937269372695,0.38,0.45348837209302323,0.58984375,0.006622516556291391,0.06666666666666667,0.21212121212121213,0.007518796992481203,20.905172413793103,0.4,0.04878048780487805,0.09466019417475728,0.022727272727272728,0.10526315789473684,0.017045454545454544,0.09822866344605476,0.021103896103896104,0.027972027972027972,0.013245033112582781,0.0273972602739726,0.014705882352941176,0.025,0.08108108108108109,0.06451612903225806,0.1357142857142857,0.11464968152866242,0.07692307692307693,0.0125,0.8,0.12890625,0.45454545454545453,0.5769230769230769,0.06666666666666667,0.0859375,0.5454545454545454,0.5454545454545454,0.08333333333333333,0.1953125,0.26,0.26,0.3076923076923077,0.0703125,0.3888888888888889,0.3888888888888889,1.0,0.51953125,0.2857142857142857,0.2878787878787879,0.8947368421052632,0.43478260869565216,0.5,0.13043478260869565,0.3333333333333333,1.0,0.2608695652173913,0.16666666666666666,1.0,0.058823529411764705,0.058823529411764705,0.5882352941176471,0.3,0.71875,0.2900763358778626,0.510001968503937,0.5206099999999999,0.48389531249999995,0.03759398496240601,0.08695652173913043,0.07983193277310924,0.1638655462184874,11.384761904761902,25.986754966887418,0.15359741309620048,,,,,,,,,,,,,,,,,,,,,,,,True,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,22349.0,372,13.0,695,711,164,132.0,98.0,1406,28.0,56.0,2.0,2.0,18.0,20.0,49.0,6.0,22.0,3.0,5.0,1.0,1.0,,20.0,53.0,4.0,8.0,2.0,11.0,54.0,127.0,23.0,58.0,41.0,218.0,739,4.0,6.0,5.0,9.0,3.0,26.0,10.0,33.0,2.0,11.0,14.0,40.0,14.0,94.0,54.0,15.0,,2.0,51.0,20.0,15.0,1.0,50.0,11.0,61.0,7.0,4.0,26.0,14.0,10.0,133.0,1.0,3.0,13.0,17.0,,30.0,4.0,34.0,,10.0,4.0,6.0,19.0,1.0,14.0,6.0,5.0,2.0,25.0,,3.0,5.0,1.0,22.0,1.0,1.0,1.0,49.0,,,8.0,47.0,6.0,19.0,6.0,3.0,2.0,1.0,3.0,,5.0,3.0,,40.0,164,3.0,6.0,0.12962962962962962,0.12962962962962962,0.782608695652174,0.39655172413793105,0.5555555555555556,0.18181818181818182,0.4107142857142857,0.4251968503937008,0.6666666666666666,0.30303030303030304,0.4783783783783784,0.7666666666666667,0.29545454545454547,0.5325,0.7647058823529411,0.38235294117647056,0.31351351351351353,0.017241379310344827,0.11811023622047244,0.19642857142857142,0.018867924528301886,27.675276752767527,0.76,,0.07172995780590717,0.010714285714285714,0.13131313131313133,0.011235955056179775,0.08928571428571429,0.01084010840108401,0.03333333333333333,,,0.014492753623188406,,0.05555555555555555,0.08333333333333333,0.08,0.1282051282051282,0.14285714285714285,,0.6,0.3027027027027027,0.5,0.6222222222222222,0.14285714285714285,0.2648648648648649,0.40816326530612246,0.4444444444444444,0.05,0.11891891891891893,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.02702702702702703,0.6,0.6,1.0,0.2864864864864865,0.37735849056603776,0.38461538461538464,0.75,0.13333333333333333,1.0,0.06666666666666667,1.0,1.0,0.5333333333333333,0.5,1.0,0.4090909090909091,,0.25,0.18181818181818182,0.6162162162162163,0.39215686274509803,0.5156150273224045,0.5077954545454545,0.5296267441860465,0.10309278350515463,0.13970588235294118,0.11926605504587157,0.1834862385321101,6.907874015748033,26.105172413793106,0.23597122302158274,6.0,10.0,1.0,1.0,1.0,0.08163265306122448,0.5,0.3333333333333333,0.017241379310344827,,,,,,,,,,,,,,,True,
201145,1610612763,Jeff Green,Jeff Green,201145,MEM,25286.0,421,20.0,787,794,169,121.0,117.0,1581,32.0,57.0,6.0,11.0,9.0,23.0,56.0,8.0,29.0,5.0,13.0,,1.0,6.0,12.0,32.0,,2.0,4.0,13.0,63.0,142.0,17.0,45.0,47.0,224.0,771,11.0,21.0,,3.0,7.0,29.0,9.0,21.0,5.0,19.0,8.0,41.0,54.0,72.0,39.0,12.0,8.0,3.0,29.0,12.0,17.0,1.0,23.0,5.0,28.0,3.0,2.0,12.0,4.0,7.0,61.0,3.0,13.0,18.0,37.0,4.0,59.0,16.0,75.0,5.0,7.0,5.0,2.0,8.0,1.0,7.0,5.0,1.0,1.0,13.0,3.0,3.0,13.0,1.0,26.0,,1.0,1.0,38.0,1.0,1.0,,58.0,,27.0,3.0,4.0,2.0,1.0,4.0,,6.0,3.0,,41.0,169,5.0,3.0,0.42857142857142855,0.4576271186440678,0.7647058823529411,0.37777777777777777,,0.2631578947368421,0.40476190476190477,0.44366197183098594,0.5238095238095238,0.42857142857142855,0.4732620320855615,0.4583333333333333,0.4125,0.5209302325581395,0.5,0.45555555555555555,0.24064171122994651,0.022222222222222223,0.11971830985915492,0.17543859649122806,0.03125,24.64864864864865,0.6153846153846154,0.16666666666666666,0.13357400722021662,0.03903903903903904,0.13953488372093023,0.030612244897959183,0.1354679802955665,0.037122969837587005,0.036036036036036036,0.06666666666666667,,0.038461538461538464,,0.13043478260869565,0.1375,0.13333333333333333,0.1326530612244898,0.16129032258064516,0.05747126436781609,0.5,0.3048128342245989,0.5614035087719298,0.6808510638297872,0.5625,0.2994652406417112,0.4107142857142857,0.46,0.17391304347826086,0.15508021390374332,0.27586206896551724,0.2857142857142857,0.625,0.06951871657754011,0.38461538461538464,0.38461538461538464,0.8,0.1711229946524064,0.375,0.3870967741935484,0.75,0.4583333333333333,0.5454545454545454,0.041666666666666664,,,0.08333333333333333,,,0.225,0.15,0.325,0.3076923076923077,0.5454545454545454,0.41379310344827586,0.4939932065217392,0.525704761904762,0.49911216216216214,0.12735849056603774,0.16167664670658682,0.12946428571428573,0.18303571428571427,7.631690140845069,27.517777777777777,0.21473951715374842,6.0,2.0,,,1.0,0.10714285714285714,0.3333333333333333,0.6666666666666666,,1.0,1.0,1.0,1.0,0.034482758620689655,0.16666666666666666,,,,,,,,,True,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,13622.0,227,32.0,430,424,111,66.0,53.0,854,8.0,16.0,2.0,4.0,5.0,22.0,44.0,16.0,34.0,,,,,,,3.0,,,,2.0,46.0,94.0,,3.0,31.0,123.0,423,7.0,11.0,,,4.0,18.0,17.0,23.0,,2.0,11.0,45.0,54.0,38.0,,,4.0,,3.0,,5.0,,15.0,12.0,27.0,8.0,4.0,11.0,2.0,2.0,66.0,1.0,12.0,10.0,31.0,2.0,43.0,13.0,56.0,3.0,5.0,3.0,2.0,8.0,3.0,7.0,12.0,1.0,1.0,20.0,1.0,5.0,5.0,,15.0,,1.0,5.0,32.0,,3.0,1.0,38.0,,16.0,4.0,7.0,2.0,1.0,1.0,4.0,9.0,6.0,,45.0,111,,4.0,0.5869565217391305,0.6136363636363636,,,,,,0.48936170212765956,0.6363636363636364,0.7391304347826086,0.4742268041237113,0.6363636363636364,0.68,0.5347826086956522,0.6923076923076923,0.703125,0.030927835051546393,,0.05319148936170213,0.125,,27.66393442622951,0.4,0.18181818181818182,0.2152777777777778,0.07643312101910828,0.14084507042253522,0.018867924528301886,0.19069767441860466,0.06190476190476191,0.0851063829787234,0.07462686567164178,0.06976744186046512,0.02564102564102564,,0.2558139534883721,0.23404255319148937,0.16666666666666666,0.16071428571428573,0.06666666666666667,0.06666666666666667,0.6666666666666666,0.16494845360824742,0.5,0.5714285714285714,0.625,0.4536082474226804,0.5,0.5365853658536586,0.36363636363636365,0.35051546391752575,0.47058823529411764,0.47058823529411764,0.875,,,,,0.030927835051546393,,,,0.36363636363636365,0.5,,,,,,,0.2,,0.08,,0.1958762886597938,,0.4263572164948453,0.4514000000000001,0.4630499999999999,0.14414414414414414,0.14814814814814814,0.14634146341463414,0.36585365853658536,11.067021276595744,25.03333333333333,0.25813953488372093,5.0,2.0,,,1.0,0.06818181818181818,,1.0,,,3.0,,,,,2.0,,,,,,,,True,
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,80891.0,1348,99.0,2554,2582,518,492.0,324.0,5136,104.0,171.0,31.0,60.0,35.0,69.0,155.0,9.0,32.0,,,,,,,,,,,,182.0,358.0,,,55.0,419.0,2508,39.0,79.0,,,13.0,91.0,27.0,61.0,,,19.0,73.0,274.0,90.0,,,58.0,,,,22.0,,29.0,8.0,37.0,4.0,4.0,8.0,2.0,19.0,82.0,28.0,88.0,88.0,187.0,30.0,305.0,121.0,426.0,13.0,29.0,20.0,9.0,26.0,6.0,11.0,43.0,15.0,8.0,69.0,10.0,17.0,63.0,4.0,148.0,1.0,16.0,19.0,92.0,,18.0,4.0,85.0,,36.0,9.0,63.0,,,46.0,17.0,63.0,39.0,,73.0,518,10.0,8.0,0.7527472527472527,0.8954248366013072,,,,,,0.5083798882681564,0.4936708860759494,0.4426229508196721,0.5083798882681564,0.4936708860759494,0.4426229508196721,0.525062656641604,0.5055555555555555,0.5,,,0.061452513966480445,0.08771929824561403,,15.900578821927136,0.37681159420289856,0.4,0.2139588100686499,0.0898876404494382,0.21307506053268765,0.08945686900958466,0.21367521367521367,0.08978328173374613,0.10509554140127389,0.07303370786516854,0.09385113268608414,0.08641975308641975,0.1,0.20344827586206896,0.21863799283154123,0.21967213114754097,0.22549019607843138,0.17757009345794392,0.08441558441558442,0.6190476190476191,0.4776536312849162,0.6081871345029239,0.6666666666666666,0.7019230769230769,0.4329608938547486,0.44516129032258067,0.46621621621621623,0.7971014492753623,0.0893854748603352,0.28125,0.28125,1.0,,,,,,,,,0.759493670886076,0.5166666666666667,,,,,,,0.5737704918032787,,,,0.4776536312849162,,0.5080234636871508,0.5649523076923076,0.5210737704918033,0.09230769230769231,0.09230769230769231,0.2171837708830549,0.17422434367541767,5.3910614525139655,,0.2028191072826938,18.0,4.0,,,,0.04516129032258064,0.0967741935483871,0.5142857142857142,,,3.0,1.0,3.0,,,,5.0,6.0,3.0,2.0,0.0684931506849315,,,True,
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,27006.0,450,22.0,833,843,223,224.0,107.0,1676,12.0,22.0,1.0,1.0,5.0,8.0,23.0,25.0,48.0,8.0,15.0,2.0,3.0,3.0,15.0,37.0,,1.0,8.0,19.0,45.0,93.0,23.0,52.0,21.0,180.0,875,6.0,12.0,2.0,4.0,1.0,19.0,11.0,17.0,10.0,22.0,7.0,59.0,52.0,38.0,69.0,,,1.0,36.0,15.0,5.0,1.0,21.0,2.0,23.0,2.0,,3.0,9.0,9.0,48.0,2.0,5.0,15.0,14.0,,29.0,7.0,36.0,6.0,14.0,7.0,7.0,11.0,4.0,9.0,6.0,2.0,,17.0,2.0,4.0,7.0,3.0,23.0,1.0,,,15.0,1.0,,,28.0,8.0,9.0,1.0,1.0,,,1.0,,1.0,,,59.0,223,1.0,,0.5777777777777777,0.5777777777777777,1.0,0.4423076923076923,0.5,0.45454545454545453,0.45098039215686275,0.4838709677419355,0.5,0.6470588235294118,0.5482758620689655,0.5625,0.6666666666666666,0.5580645161290323,0.5625,0.6666666666666666,0.3586206896551724,0.019230769230769232,0.053763440860215055,0.13636363636363635,,17.842323651452283,0.6470588235294118,,0.05017921146953405,0.016181229773462782,0.11627906976744186,0.01904761904761905,0.07107843137254902,0.016908212560386472,0.02197802197802198,0.018867924528301886,0.008928571428571428,0.02564102564102564,,0.05154639175257732,0.03571428571428571,0.061224489795918366,0.12745098039215685,0.07407407407407407,0.08571428571428572,,0.15172413793103448,0.5454545454545454,0.631578947368421,0.5,0.15862068965517243,0.34782608695652173,0.38095238095238093,0.25,0.3310344827586207,0.5208333333333334,0.5208333333333334,0.72,0.10344827586206896,0.5333333333333333,0.5714285714285714,1.0,0.25517241379310346,0.40540540540540543,0.40540540540540543,1.0,0.0625,1.0,0.1875,0.6666666666666666,1.0,0.0625,,,0.1282051282051282,0.07692307692307693,0.48717948717948717,0.42105263157894735,0.5103448275862069,0.4166666666666667,0.4956291666666666,0.43987499999999996,0.5087065789473685,0.05844155844155844,0.08823529411764706,0.10555555555555556,0.3277777777777778,12.088172043010752,25.138461538461538,0.26770708283313327,4.0,,,,,0.08695652173913043,,0.8,,2.0,1.0,,,,0.6666666666666666,,,,,,,0.06666666666666667,,True,
201979,1610612763,Nick Calathes,Nick Calathes,201979,MEM,32195.0,537,85.0,1018,1022,213,167.0,149.0,2040,38.0,64.0,,1.0,13.0,20.0,54.0,3.0,22.0,1.0,4.0,,1.0,1.0,9.0,24.0,2.0,5.0,,2.0,61.0,140.0,10.0,28.0,13.0,165.0,934,1.0,9.0,2.0,6.0,,8.0,17.0,29.0,,3.0,3.0,37.0,48.0,74.0,21.0,9.0,,,24.0,9.0,14.0,,73.0,18.0,91.0,15.0,3.0,43.0,13.0,17.0,200.0,3.0,4.0,22.0,34.0,3.0,59.0,7.0,66.0,1.0,48.0,31.0,17.0,23.0,6.0,20.0,14.0,3.0,1.0,37.0,4.0,4.0,17.0,,65.0,,5.0,2.0,26.0,1.0,,2.0,25.0,,10.0,4.0,4.0,,,1.0,2.0,4.0,3.0,,37.0,213,9.0,3.0,0.39344262295081966,0.39344262295081966,0.7,0.35714285714285715,0.3333333333333333,,0.35714285714285715,0.4357142857142857,0.1111111111111111,0.5862068965517241,0.4523809523809524,0.26666666666666666,0.53125,0.46089385474860334,0.26666666666666666,0.5138888888888888,0.16666666666666666,,0.1,0.125,,18.19713563605729,0.6216216216216216,0.10344827586206896,0.09686609686609686,0.009732360097323601,0.13924050632911392,0.02727272727272727,0.1100196463654224,0.013435700575815739,0.007142857142857143,0.01875,,0.03488372093023256,,0.12,0.05,0.12213740458015267,0.11504424778761062,0.2,0.0125,0.75,0.38095238095238093,0.59375,0.6785714285714286,0.5526315789473685,0.32142857142857145,0.37037037037037035,0.4,0.15,0.13095238095238096,0.13636363636363635,0.15,,0.023809523809523808,0.25,0.25,1.0,0.14285714285714285,0.375,0.375,0.6666666666666666,0.06666666666666667,,0.06666666666666667,,,0.3333333333333333,0.4,1.0,0.40625,0.03125,0.0625,,0.5476190476190477,0.375,0.5026895833333332,0.46833928571428574,0.5036140625000001,0.05714285714285714,0.06802721088435375,0.048484848484848485,0.22424242424242424,6.718571428571428,24.939285714285713,0.20923379174852652,10.0,3.0,,,,0.07407407407407407,,0.7692307692307693,,,3.0,,3.0,0.09090909090909091,,1.0,,,,,,,,True,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,20726.0,345,133.0,659,671,226,189.0,88.0,1330,36.0,59.0,13.0,18.0,18.0,24.0,59.0,20.0,59.0,,,,,,2.0,5.0,1.0,1.0,1.0,3.0,80.0,177.0,2.0,5.0,56.0,222.0,599,18.0,30.0,1.0,1.0,18.0,57.0,18.0,56.0,1.0,3.0,21.0,60.0,58.0,102.0,6.0,,18.0,3.0,1.0,1.0,19.0,,26.0,16.0,42.0,14.0,2.0,14.0,7.0,5.0,100.0,5.0,26.0,19.0,59.0,9.0,87.0,31.0,118.0,4.0,13.0,6.0,7.0,10.0,6.0,7.0,13.0,3.0,3.0,23.0,3.0,6.0,7.0,,23.0,,6.0,2.0,71.0,1.0,3.0,1.0,71.0,,34.0,4.0,4.0,,,4.0,,4.0,4.0,,60.0,226,1.0,3.0,0.3625,0.4084507042253521,1.0,0.4,1.0,0.3333333333333333,0.5,0.4519774011299435,0.6,0.32142857142857145,0.45604395604395603,0.6290322580645161,0.3305084745762712,0.5162790697674419,0.6951219512195121,0.410958904109589,0.027472527472527472,,0.10734463276836158,0.13559322033898305,,31.11111111111111,0.43478260869565216,0.4090909090909091,0.25213675213675213,0.10655737704918032,0.18627450980392157,0.07246376811594203,0.23214285714285715,0.09904153354632587,0.12987012987012986,0.13978494623655913,0.04054054054054054,0.06779661016949153,0.1,0.23376623376623376,0.2876712328767123,0.23809523809523808,0.17721518987341772,0.21739130434782608,0.05194805194805195,1.0,0.3241758241758242,0.6101694915254238,0.7058823529411765,0.3333333333333333,0.3241758241758242,0.4067796610169492,0.4897959183673469,0.20833333333333334,0.3241758241758242,0.3389830508474576,0.3448275862068966,0.6,,,,,0.027472527472527472,0.4,0.4,1.0,0.5806451612903226,0.7222222222222222,,,,0.03225806451612903,1.0,1.0,0.3050847457627119,,0.05084745762711865,0.3333333333333333,0.3516483516483517,1.0,0.4587966480446927,0.5367708333333333,0.4493701754385965,0.16113744075829384,0.1650485436893204,0.25675675675675674,0.2702702702702703,8.804519774011299,45.279999999999994,0.34294385432473445,8.0,5.0,,,,0.1694915254237288,0.07692307692307693,0.4444444444444444,,,2.0,,,0.01694915254237288,,,,,,,,,1.0,True,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,29188.0,486,107.0,930,949,198,167.0,132.0,1879,61.0,105.0,18.0,23.0,25.0,3.0,17.0,4.0,13.0,1.0,7.0,,,1.0,1.0,3.0,1.0,1.0,,1.0,68.0,135.0,2.0,10.0,19.0,161.0,834,20.0,28.0,1.0,1.0,,43.0,15.0,26.0,,2.0,6.0,36.0,72.0,64.0,6.0,,26.0,,3.0,1.0,17.0,,19.0,6.0,25.0,4.0,2.0,11.0,6.0,2.0,56.0,8.0,26.0,15.0,32.0,4.0,51.0,34.0,85.0,4.0,50.0,33.0,17.0,17.0,4.0,9.0,11.0,8.0,1.0,28.0,1.0,6.0,15.0,,47.0,3.0,3.0,1.0,23.0,,1.0,1.0,33.0,,17.0,2.0,5.0,3.0,,4.0,,8.0,4.0,,36.0,198,4.0,,0.5294117647058824,0.6545454545454545,1.0,0.2,1.0,,0.2,0.5037037037037037,0.7142857142857143,0.5769230769230769,0.4896551724137931,0.7413793103448276,0.5357142857142857,0.5062893081761006,0.7413793103448276,0.5806451612903226,0.06896551724137931,,0.1259259259259259,0.14285714285714285,,17.155963302752294,0.6071428571428571,0.14285714285714285,0.09014084507042254,0.06565656565656566,0.10638297872340426,0.08888888888888889,0.09475806451612903,0.06995884773662552,0.08843537414965986,0.06015037593984962,0.04310344827586207,0.0945945945945946,0.0625,0.08333333333333333,0.08547008547008547,0.1,0.08080808080808081,0.16666666666666666,0.06896551724137931,0.5,0.7241379310344828,0.580952380952381,0.6777777777777778,0.5409836065573771,0.11724137931034483,0.17647058823529413,0.2,0.3333333333333333,0.0896551724137931,0.3076923076923077,0.3076923076923077,0.5,0.04827586206896552,0.14285714285714285,0.14285714285714285,1.0,0.020689655172413793,0.3333333333333333,0.3333333333333333,1.0,0.7931034482758621,0.782608695652174,,,,0.034482758620689655,1.0,1.0,0.8928571428571429,0.03571428571428571,0.03571428571428571,,0.7931034482758621,0.3333333333333333,0.6087544827586208,0.59355,0.6724053571428572,0.10828025477707007,0.11564625850340136,0.2670807453416149,0.2236024844720497,3.677777777777778,23.9,0.2129032258064516,15.0,5.0,,,3.0,0.11764705882352941,0.16666666666666666,0.6,,,1.0,1.0,1.0,,,1.0,,,,,,,,True,
2757,1610612763,Beno Udrih,Beno Udrih,2757,MEM,48242.0,804,14.0,1527,1539,252,295.0,174.0,3066,36.0,53.0,1.0,1.0,8.0,26.0,64.0,54.0,113.0,3.0,10.0,,1.0,1.0,8.0,44.0,2.0,5.0,2.0,12.0,116.0,230.0,11.0,54.0,46.0,311.0,1525,7.0,11.0,2.0,6.0,,20.0,20.0,36.0,3.0,13.0,5.0,54.0,92.0,140.0,30.0,3.0,,2.0,42.0,8.0,13.0,,84.0,36.0,120.0,23.0,13.0,41.0,20.0,23.0,276.0,,7.0,23.0,38.0,1.0,62.0,7.0,69.0,1.0,22.0,13.0,9.0,36.0,7.0,23.0,14.0,13.0,3.0,50.0,4.0,7.0,26.0,1.0,42.0,,,,47.0,3.0,1.0,2.0,57.0,4.0,27.0,1.0,3.0,,,1.0,2.0,3.0,2.0,,54.0,252,3.0,1.0,0.39655172413793105,0.39655172413793105,0.9090909090909091,0.2037037037037037,0.3333333333333333,0.23076923076923078,0.21153846153846154,0.5043478260869565,0.6363636363636364,0.5555555555555556,0.4665492957746479,0.5882352941176471,0.5,0.5,0.5555555555555556,0.5094339622641509,0.19014084507042253,,0.05652173913043478,0.11320754716981132,,20.703575547866205,0.72,0.025,0.07210626185958255,0.012152777777777778,0.09019607843137255,,0.07800511508951406,0.009126466753585397,0.0055248618784530384,0.015306122448979591,0.01507537688442211,,,0.07647058823529412,0.059880239520958084,0.07894736842105263,0.09392265193370165,0.08108108108108109,0.007246376811594203,0.6666666666666666,0.18661971830985916,0.6792452830188679,0.7659574468085106,0.4444444444444444,0.22535211267605634,0.40625,0.4482758620689655,0.34615384615384615,0.397887323943662,0.4778761061946903,0.48214285714285715,0.3888888888888889,0.035211267605633804,0.3,0.3,1.0,0.15492957746478872,0.18181818181818182,0.18181818181818182,0.875,0.058823529411764705,1.0,0.058823529411764705,,,0.29411764705882354,0.4,0.5,0.16326530612244897,0.02040816326530612,0.24489795918367346,0.16666666666666666,0.3767605633802817,0.19047619047619047,0.4679900709219859,0.4372500000000001,0.4553063829787235,0.08766233766233766,0.1062992125984252,0.06430868167202572,0.17363344051446947,12.06739130434783,25.833333333333332,0.1650294695481336,7.0,3.0,,,,0.09375,1.0,0.875,,1.0,2.0,,,0.008849557522123894,1.0,,,,1.0,,,,,True,
