EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Fg3aBlocked,FTOffRebounds,BlockingFouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PtsPutbacks,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,BlockedLongMidRange,BlockedCorner3,Arc3PctBlocked,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,34488.0,575,25.0,1127,1131,372,392,97,2258,23.0,36,1.0,1.0,10.0,17.0,25.0,45.0,42.0,87.0,2.0,6.0,1.0,1.0,3.0,21.0,61.0,1.0,6.0,26.0,90.0,168,23.0,67.0,57.0,306.0,1227,4.0,9.0,2.0,2.0,10.0,31.0,59.0,7.0,29.0,44.0,127.0,20.0,160.0,24.0,45.0,1.0,60.0,21.0,7.0,107.0,66.0,173.0,49.0,17.0,59.0,14.0,34.0,412.0,3.0,4.0,24.0,42.0,3.0,69.0,7.0,76.0,3.0,28.0,17.0,11.0,25.0,8.0,18.0,19.0,4.0,7.0,1.0,1.0,44.0,1.0,16.0,11.0,35.0,1.0,2.0,3.0,55.0,3.0,2.0,5.0,65.0,1.0,4.0,10.0,21.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,125.0,370,6.0,20.0,0.1111111111111111,0.1111111111111111,0.34782608695652173,0.34328358208955223,0.2413793103448276,0.3484848484848485,0.5357142857142857,0.4444444444444444,0.5254237288135594,0.5297872340425532,0.36363636363636365,0.4715909090909091,0.569811320754717,0.4166666666666667,0.5575221238938053,0.2851063829787234,0.041666666666666664,0.1388888888888889,0.022222222222222223,0.011494252873563218,24.89927477840451,0.5681818181818182,0.08571428571428572,0.11570247933884298,0.014035087719298246,0.1348314606741573,0.014084507042253521,0.12199630314232902,0.014056224899598393,0.0196078431372549,0.013333333333333334,0.009259259259259259,0.012345679012345678,0.0196078431372549,0.08870967741935484,0.08333333333333333,0.16793893129770993,0.13138686131386862,0.14634146341463414,0.02727272727272727,0.75,0.15319148936170213,0.6388888888888888,0.7419354838709677,0.17391304347826086,0.19148936170212766,0.5555555555555556,0.5681818181818182,0.2,0.3702127659574468,0.4827586206896552,0.4883720930232558,0.023809523809523808,0.02553191489361702,0.3333333333333333,0.3333333333333333,0.5,0.25957446808510637,0.3442622950819672,0.3442622950819672,0.3333333333333333,0.09090909090909091,1.0,0.09090909090909091,0.09090909090909091,0.19318181818181818,0.5882352941176471,0.03409090909090909,0.3333333333333333,0.29545454545454547,0.23076923076923078,0.43829787234042555,0.35,0.4552476495726496,0.4394222222222222,0.44711724137931025,0.040983606557377046,0.05649717514124294,0.032679738562091505,0.4150326797385621,12.18809523809524,25.659701492537312,0.3300798580301686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101126,1610612746,Nate Robinson,Nate Robinson,101126,LAC,3243.0,54,-14.0,101,101,9,5,9,202,2.0,3,,1.0,,1.0,1.0,3.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,,,1.0,5.0,14,4.0,11.0,4.0,26.0,115,,1.0,1.0,2.0,5.0,,1.0,1.0,2.0,,3.0,2.0,8.0,9.0,3.0,,10.0,3.0,1.0,8.0,3.0,11.0,1.0,2.0,4.0,,4.0,25.0,2.0,,,3.0,,3.0,2.0,5.0,,5.0,1.0,4.0,1.0,,,2.0,1.0,1.0,,1.0,3.0,2.0,,1.0,4.0,,1.0,,3.0,,1.0,,4.0,,,2.0,,,,,,,,,3.0,9,,,0.2,0.2,0.75,0.36363636363636365,0.5,0.36363636363636365,0.35714285714285715,,,0.44,0.75,0.5,0.48148148148148145,0.8333333333333334,0.5,0.44,0.07142857142857142,,,0.125,26.785714285714285,0.3333333333333333,,0.09090909090909091,,,0.10526315789473684,0.06521739130434782,0.04081632653061224,,,,0.10526315789473684,,0.09090909090909091,0.1111111111111111,0.07692307692307693,,,,,0.12,0.6666666666666666,0.6666666666666666,0.5,0.12,0.3333333333333333,0.3333333333333333,,0.32,0.25,0.2857142857142857,,0.04,1.0,1.0,1.0,0.4,0.3,0.3,0.6666666666666666,0.5,,0.5,,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,,0.56,0.3,0.5141840000000001,0.5811,0.58295,0.07407407407407407,0.125,0.19230769230769232,0.11538461538461539,13.82142857142857,25.30909090909091,0.0891089108910891,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,29056.0,484,41.0,952,957,209,248,89,1909,12.0,20,3.0,4.0,,3.0,6.0,12.0,40.0,66.0,7.0,22.0,1.0,1.0,3.0,28.0,68.0,10.0,4.0,10.0,58.0,98,35.0,90.0,36.0,257.0,1012,3.0,8.0,11.0,3.0,27.0,6.0,15.0,5.0,13.0,9.0,36.0,104.0,12.0,96.0,9.0,,68.0,28.0,6.0,13.0,12.0,25.0,11.0,1.0,10.0,,3.0,62.0,2.0,2.0,13.0,20.0,4.0,37.0,5.0,42.0,1.0,9.0,6.0,3.0,9.0,3.0,6.0,11.0,2.0,3.0,1.0,3.0,20.0,1.0,2.0,15.0,33.0,1.0,,1.0,36.0,,3.0,1.0,38.0,1.0,7.0,8.0,4.0,1.0,,,1.0,,1.0,1.0,34.0,207,2.0,2.0,0.896551724137931,0.896551724137931,0.9142857142857143,0.3888888888888889,0.38461538461538464,0.3888888888888889,0.5918367346938775,0.375,0.4,0.5877659574468085,0.631578947368421,0.48214285714285715,0.6218905472636815,0.65,0.546875,0.4787234042553192,0.061224489795918366,0.2,0.08333333333333333,0.015151515151515152,20.892687559354226,0.45,0.12903225806451613,0.06191950464396285,0.00847457627118644,0.08176100628930817,0.010362694300518135,0.06846473029045644,0.009324009324009324,,0.0196078431372549,0.009523809523809525,0.006802721088435374,0.021739130434782608,0.02912621359223301,0.05434782608695652,0.09375,0.075,0.10256410256410256,0.011494252873563218,1.0,0.10638297872340426,0.6,0.75,0.8333333333333334,0.06382978723404255,0.5,0.5454545454545454,0.8333333333333334,0.35106382978723405,0.6060606060606061,0.6153846153846154,0.925,0.11702127659574468,0.3181818181818182,0.3333333333333333,1.0,0.3617021276595745,0.4117647058823529,0.4117647058823529,0.8928571428571429,0.21052631578947367,0.75,0.05263157894736842,0.5263157894736842,0.10714285714285714,,0.10714285714285714,0.3333333333333333,0.35714285714285715,0.4,0.5851063829787234,0.4117647058823529,0.5002231382978725,0.5130208333333334,0.45782321428571426,0.06091370558375635,0.0761904761904762,0.10505836575875487,0.14007782101167315,14.300000000000002,25.113333333333326,0.21953781512605042,,6.0,0.5454545454545454,,,6.0,1.0,1.0,1.0,4.0,2.0,4.0,0.011111111111111112,0.045454545454545456,0.03225806451612903,0.6666666666666666,0.6,0.8333333333333334,0.043478260869565216,,,,,,,,,,True
201150,1610612746,Spencer Hawes,Spencer Hawes,201150,LAC,76438.0,1274,-92.0,2469,2479,609,650,212,4948,57.0,103,11.0,23.0,11.0,14.0,30.0,80.0,21.0,56.0,9.0,30.0,1.0,1.0,5.0,46.0,146.0,10.0,16.0,33.0,108.0,239,55.0,176.0,44.0,425.0,2682,13.0,36.0,11.0,4.0,36.0,23.0,43.0,17.0,38.0,13.0,110.0,164.0,52.0,165.0,,1.0,145.0,46.0,26.0,49.0,39.0,88.0,29.0,10.0,24.0,8.0,17.0,215.0,10.0,19.0,72.0,144.0,12.0,228.0,30.0,258.0,2.0,24.0,18.0,6.0,27.0,6.0,14.0,34.0,3.0,13.0,,11.0,61.0,2.0,21.0,118.0,173.0,1.0,12.0,7.0,70.0,12.0,1.0,3.0,68.0,4.0,,30.0,6.0,53.0,,,38.0,15.0,53.0,36.0,110.0,607,12.0,5.0,0.7592592592592593,0.82,1.0,0.3125,0.4473684210526316,0.3142857142857143,0.45188284518828453,0.3611111111111111,0.5348837209302325,0.45903614457831327,0.3404255319148936,0.5987654320987654,0.4753914988814318,0.36,0.6043956043956044,0.42409638554216866,0.1087866108786611,0.1941747572815534,0.0625,0.017857142857142856,18.697092381302905,0.4426229508196721,0.12,0.18556701030927836,0.029141104294478526,0.17777777777777778,0.02012072434607646,0.18289585097375105,0.025239338555265448,0.045,0.031746031746031744,0.015209125475285171,0.023376623376623377,0.008928571428571428,0.19923371647509577,0.21304347826086956,0.15087719298245614,0.1891025641025641,0.13978494623655913,0.00909090909090909,0.6792452830188679,0.24819277108433735,0.5533980582524272,0.6867469879518072,0.7543859649122807,0.1927710843373494,0.375,0.4,0.7,0.13493975903614458,0.375,0.38181818181818183,0.8571428571428571,0.07228915662650602,0.3,0.3,1.0,0.35180722891566263,0.3150684931506849,0.3150684931506849,1.0,0.48936170212765956,0.4782608695652174,0.02127659574468085,0.2127659574468085,0.1728395061728395,0.7857142857142857,0.06172839506172839,0.2,0.4074074074074074,0.48484848484848486,0.672289156626506,0.31724137931034485,0.4996747584541063,0.4788642857142858,0.48008395061728387,0.06802721088435375,0.11320754716981132,0.08470588235294117,0.25882352941176473,7.861924686192463,25.423863636363635,0.24665856622114216,,2.0,0.18181818181818182,,,2.0,,1.0,2.0,,,,,,0.013157894736842105,0.18181818181818182,0.2,1.0,,16.0,1.0,2.0,3.0,2.0,,,,,True
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,30297.0,505,16.0,976,990,206,210,106,1966,67.0,96,22.0,40.0,7.0,15.0,2.0,3.0,,,,,,,,1.0,2.0,1.0,,1.0,69.0,99,1.0,2.0,38.0,179.0,1073,23.0,42.0,1.0,9.0,55.0,7.0,15.0,,1.0,24.0,38.0,94.0,44.0,,3.0,,2.0,1.0,4.0,9.0,6.0,15.0,6.0,,4.0,1.0,4.0,36.0,22.0,47.0,45.0,90.0,22.0,157.0,70.0,227.0,9.0,15.0,12.0,3.0,14.0,1.0,7.0,11.0,1.0,7.0,,3.0,25.0,1.0,10.0,24.0,43.0,1.0,5.0,3.0,77.0,9.0,,1.0,93.0,11.0,,31.0,22.0,16.0,,,9.0,7.0,16.0,13.0,38.0,206,5.0,6.0,0.6811594202898551,0.9591836734693877,,0.5,,0.5,0.696969696969697,0.5476190476190477,0.4666666666666667,0.698019801980198,0.5348837209302325,0.4375,0.6258741258741258,0.5392156862745098,0.475,0.019801980198019802,0.04040404040404041,0.041666666666666664,,,15.113122171945701,0.56,0.5945945945945946,0.2735562310030395,0.17803030303030304,0.28662420382165604,0.1164021164021164,0.2777777777777778,0.152317880794702,0.20212765957446807,0.15942028985507245,0.16831683168316833,0.11805555555555555,0.1111111111111111,0.16822429906542055,0.3076923076923077,0.33587786259541985,0.2956521739130435,0.2619047619047619,0.3333333333333333,0.8125,0.9504950495049505,0.6979166666666666,0.7282608695652174,0.7014925373134329,0.0297029702970297,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.019801980198019802,0.5,0.5,,0.9302325581395349,0.55,,0.023255813953488372,0.9375,0.4666666666666667,,,0.0625,,0.9702970297029703,0.5,0.6695148514851484,0.5736337837837838,0.636640625,0.256198347107438,0.2605042016806723,0.30726256983240224,0.2122905027932961,1.0434343434343432,25.799999999999997,0.21106557377049182,,,,,,,,1.0,,,,,,,0.02857142857142857,0.09090909090909091,,,,40.0,,,1.0,,2.0,,,,True
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,26216.0,437,-57.0,832,835,97,129,54,1667,38.0,66,4.0,11.0,2.0,5.0,10.0,24.0,5.0,20.0,,,,,,,,,,,53.0,110,,,28.0,134.0,877,5.0,13.0,,3.0,13.0,3.0,10.0,,,1.0,7.0,74.0,32.0,,,,,,16.0,7.0,9.0,16.0,7.0,2.0,1.0,1.0,5.0,41.0,7.0,12.0,19.0,33.0,9.0,61.0,19.0,80.0,2.0,11.0,5.0,6.0,9.0,,5.0,16.0,3.0,4.0,,2.0,25.0,2.0,2.0,28.0,69.0,1.0,4.0,10.0,38.0,2.0,2.0,1.0,46.0,2.0,,23.0,1.0,7.0,,,6.0,1.0,7.0,3.0,7.0,97,3.0,1.0,0.6981132075471698,0.74,,,,,0.4818181818181818,0.38461538461538464,0.3,0.4818181818181818,0.38461538461538464,0.3,0.5075757575757576,0.43333333333333335,0.2916666666666667,,0.14545454545454545,0.18181818181818182,0.125,0.05,17.581187010078388,0.36,0.28125,0.12840466926070038,0.05454545454545454,0.12582781456953643,0.03954802259887006,0.12745098039215685,0.04785894206549118,0.1016949152542373,0.0625,0.020618556701030927,0.050359712230215826,,0.16304347826086957,0.14285714285714285,0.08421052631578947,0.13793103448275862,0.08571428571428572,0.04878048780487805,0.42857142857142855,0.6,0.5757575757575758,0.7037037037037037,0.7105263157894737,0.21818181818181817,0.4166666666666667,0.47619047619047616,0.7,0.18181818181818182,0.25,0.2631578947368421,0.6,,,,,,,,,0.8461538461538461,0.36363636363636365,,,0.5,0.4,,,,,0.6,,0.49180545454545443,0.54597,0.49034000000000005,0.17557251908396945,0.17557251908396945,0.09701492537313433,0.05223880597014925,5.919090909090908,,0.11658653846153846,,,,,,,,,5.0,3.0,,,,,,,,,,6.0,,,,,,,,,True
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,23665.0,394,-86.0,743,757,146,160,71,1500,20.0,37,1.0,5.0,5.0,11.0,18.0,42.0,12.0,30.0,5.0,9.0,,1.0,2.0,6.0,24.0,3.0,2.0,4.0,50.0,109,11.0,33.0,12.0,145.0,828,1.0,10.0,3.0,1.0,3.0,7.0,21.0,3.0,6.0,2.0,25.0,36.0,64.0,30.0,3.0,,24.0,6.0,6.0,21.0,16.0,37.0,10.0,6.0,11.0,3.0,7.0,90.0,1.0,4.0,13.0,19.0,1.0,33.0,5.0,38.0,2.0,13.0,8.0,5.0,10.0,3.0,5.0,5.0,,5.0,1.0,,15.0,,1.0,15.0,34.0,,3.0,1.0,17.0,,1.0,,25.0,1.0,,12.0,1.0,3.0,,,1.0,1.0,3.0,2.0,25.0,146,2.0,,0.36,0.36,0.9090909090909091,0.3333333333333333,0.5,0.3333333333333333,0.45871559633027525,0.1,0.3333333333333333,0.46830985915492956,0.07692307692307693,0.42592592592592593,0.4707792207792208,0.10714285714285714,0.44642857142857145,0.2323943661971831,0.05504587155963303,0.13513513513513514,0.023809523809523808,,20.28811524609844,0.6666666666666666,0.02702702702702703,0.07539682539682539,0.01809954751131222,0.10743801652892562,0.0064516129032258064,0.08579088471849866,0.013297872340425532,0.015625,0.0273972602739726,0.011904761904761904,0.007692307692307693,,0.03225806451612903,0.08450704225352113,0.11363636363636363,0.12087912087912088,0.06666666666666667,0.02666666666666667,0.6666666666666666,0.2605633802816901,0.5405405405405406,0.625,0.35,0.29577464788732394,0.42857142857142855,0.43902439024390244,0.3888888888888889,0.2112676056338028,0.4,0.4,0.3333333333333333,0.06338028169014084,0.5555555555555556,0.5555555555555556,1.0,0.16901408450704225,0.25,0.25,0.8333333333333334,0.38461538461538464,0.2,,0.23076923076923078,0.4074074074074074,0.45454545454545453,0.07407407407407407,0.5,0.14814814814814814,0.5,0.49295774647887325,0.25,0.4789732394366196,0.525815,0.49084814814814814,0.0784313725490196,0.1,0.020689655172413793,0.1724137931034483,8.489908256880733,24.75151515151515,0.19650067294751009,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,True
2045,1610612746,Hedo Turkoglu,Hedo Turkoglu,2045,LAC,21348.0,356,-9.0,677,682,97,128,40,1359,4.0,5,1.0,2.0,1.0,2.0,2.0,3.0,7.0,18.0,6.0,8.0,2.0,,,17.0,50.0,1.0,2.0,5.0,13.0,26,23.0,58.0,6.0,101.0,732,2.0,5.0,3.0,,7.0,1.0,3.0,2.0,5.0,,8.0,14.0,12.0,60.0,9.0,,50.0,17.0,,9.0,13.0,22.0,6.0,7.0,2.0,3.0,4.0,57.0,1.0,2.0,19.0,25.0,10.0,54.0,3.0,57.0,,10.0,5.0,5.0,9.0,4.0,3.0,6.0,,6.0,1.0,1.0,15.0,,,13.0,25.0,,1.0,,12.0,3.0,1.0,1.0,9.0,,,3.0,,3.0,,,1.0,2.0,3.0,1.0,8.0,97,3.0,,0.5384615384615384,0.5833333333333334,0.8695652173913043,0.39655172413793105,0.4,0.39655172413793105,0.5,0.4,0.3333333333333333,0.5654761904761905,0.4375,0.5,0.5738636363636364,0.4375,0.5,0.6904761904761905,,,,,14.18732782369146,0.6,0.3125,0.12254901960784313,0.012048192771084338,0.16521739130434782,0.007407407407407408,0.13793103448275862,0.009966777408637873,0.05128205128205128,,,,0.043478260869565216,0.13432835820895522,0.1206896551724138,0.11392405063291139,0.16279069767441862,0.1724137931034483,,0.3333333333333333,0.05952380952380952,0.8,0.8,0.25,0.03571428571428571,0.6666666666666666,0.6666666666666666,0.5,0.21428571428571427,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.09523809523809523,0.75,0.75,0.8333333333333334,0.5952380952380952,0.34,0.34,0.8823529411764706,0.25,0.5,0.25,0.125,0.25,0.5,,,0.625,0.4,0.75,0.34,0.5012392857142857,0.51155,0.46336875,0.045454545454545456,0.10344827586206896,0.06930693069306931,0.07920792079207921,14.603846153846153,25.341379310344823,0.1432791728212703,1.0,1.0,0.3333333333333333,0.5,,,,,,,,1.0,,,,,,,0.01694915254237288,2.0,1.0,,,,,,,,True
200770,1610612746,Jordan Farmar,Jordan Farmar,200770,LAC,19932.0,332,3.0,655,640,168,156,50,1295,6.0,11,,,,,2.0,5.0,9.0,20.0,6.0,15.0,,2.0,2.0,18.0,46.0,3.0,2.0,9.0,17.0,36,24.0,61.0,5.0,111.0,661,1.0,2.0,3.0,,8.0,2.0,4.0,4.0,11.0,1.0,17.0,10.0,24.0,54.0,18.0,,46.0,18.0,3.0,32.0,8.0,40.0,5.0,3.0,23.0,4.0,5.0,88.0,4.0,1.0,11.0,15.0,,26.0,5.0,31.0,1.0,14.0,8.0,6.0,15.0,7.0,10.0,9.0,,5.0,,,24.0,1.0,4.0,16.0,33.0,,2.0,,15.0,1.0,3.0,1.0,6.0,,,2.0,1.0,2.0,,,2.0,,2.0,2.0,17.0,168,1.0,1.0,0.29411764705882354,0.29411764705882354,0.75,0.39344262295081966,0.36363636363636365,0.39344262295081966,0.4722222222222222,0.5,0.5,0.5463917525773195,0.8,0.5333333333333333,0.555,0.8,0.53125,0.6288659793814433,0.08333333333333333,0.09090909090909091,,0.1,17.415730337078653,0.625,,0.07614213197969544,0.0064516129032258064,0.09482758620689655,0.027210884353741496,0.08306709265175719,0.016556291390728478,,,0.015625,0.027777777777777776,0.02564102564102564,0.06060606060606061,0.05172413793103448,0.1095890410958904,0.07526881720430108,0.17391304347826086,0.0196078431372549,1.0,0.1134020618556701,0.5454545454545454,0.6,0.16666666666666666,0.05154639175257732,0.4,0.4,,0.20618556701030927,0.45,0.5,0.4444444444444444,0.15463917525773196,0.4,0.4,0.8333333333333334,0.4742268041237113,0.391304347826087,0.391304347826087,0.7222222222222222,,,,0.6,,,0.13333333333333333,1.0,0.6,0.2222222222222222,0.7422680412371134,0.391304347826087,0.5079917525773195,0.4013,0.4651133333333334,0.020202020202020204,0.05263157894736842,0.07207207207207207,0.15315315315315314,12.322222222222223,25.234426229508195,0.2564885496183206,,2.0,0.6666666666666666,,,2.0,,,2.0,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,True
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,15389.0,256,-24.0,510,507,252,254,42,1017,40.0,54,11.0,15.0,21.0,25.0,7.0,23.0,14.0,37.0,,,,,,,1.0,1.0,,,61.0,114,,1.0,38.0,160.0,557,12.0,20.0,1.0,3.0,27.0,32.0,51.0,,,22.0,86.0,60.0,62.0,,,,1.0,,8.0,19.0,8.0,27.0,7.0,1.0,9.0,4.0,6.0,62.0,8.0,13.0,16.0,35.0,4.0,55.0,21.0,76.0,3.0,4.0,1.0,3.0,7.0,2.0,6.0,9.0,,1.0,,1.0,16.0,1.0,10.0,9.0,26.0,1.0,2.0,4.0,46.0,4.0,,3.0,53.0,7.0,,22.0,8.0,3.0,,,3.0,,3.0,2.0,86.0,251,5.0,8.0,0.4918032786885246,0.5660377358490566,,,,,0.5350877192982456,0.6,0.6274509803921569,0.5304347826086957,0.5714285714285714,0.6274509803921569,0.5797101449275363,0.6136363636363636,0.6515151515151515,0.008695652173913044,0.07017543859649122,0.1111111111111111,0.08695652173913043,,27.64811490125673,0.4375,0.19047619047619047,0.22580645161290322,0.09774436090225563,0.20512820512820512,0.07766990291262135,0.21888412017167383,0.08898305084745763,0.3142857142857143,0.021739130434782608,0.019230769230769232,0.08860759493670886,0.041666666666666664,0.2909090909090909,0.2,0.17777777777777778,0.20634920634920634,0.2,0.06521739130434782,0.6666666666666666,0.46956521739130436,0.7407407407407407,0.8333333333333334,0.575,0.2,0.30434782608695654,0.3333333333333333,0.14285714285714285,0.3217391304347826,0.3783783783783784,0.3783783783783784,0.42857142857142855,,,,,0.008695652173913044,,,,0.7142857142857143,0.7333333333333333,,0.047619047619047616,0.49019607843137253,0.84,,,,,0.4782608695652174,,0.5043895652173913,0.5102875,0.5087843137254904,0.16923076923076924,0.17054263565891473,0.16875,0.5375,8.182456140350876,25.9,0.49411764705882355,,,,,,,,,1.0,,,,,,,0.09090909090909091,,,,16.0,,,1.0,1.0,1.0,,,,True
