EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsPutbacks,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,Travels,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,HeaveMakes
101109,1610612742,Raymond Felton,Raymond Felton,101109,DAL,2221.0,37,-14.0,76,76,17,4.0,8.0,152,3.0,6.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,6.0,12,1.0,4.0,3,18,89,1.0,1.0,2.0,2.0,4.0,3.0,2.0,6.0,4.0,8.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,2.0,2.0,4,4,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,5,4,1.0,1.0,5,1.0,2,1.0,6.0,17,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.5,1.0,0.5,0.46875,1.0,0.2857142857142857,0.5,1.0,0.375,0.25,0.16666666666666666,0.3333333333333333,25.88235294117647,0.5,0.10526315789473684,0.125,0.11428571428571428,0.2,0.2,0.6666666666666666,0.375,0.5,0.75,0.3333333333333333,0.0625,1.0,1.0,0.3125,0.4,0.4,0.5,0.0625,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.625,0.3333333333333333,0.47424375,0.41393571428571435,0.11764705882352941,0.15384615384615385,0.1111111111111111,0.3333333333333333,9.891666666666667,24.9,0.2236842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101111,1610612742,Charlie Villanueva,Charlie Villanueva,101111,DAL,15561.0,259,,523,528,156,89.0,62.0,1051,12.0,22.0,6.0,10.0,23.0,5.0,10.0,20.0,12.0,24.0,63.0,15.0,27.0,55,33.0,83.0,6,159,567,7.0,13.0,26.0,6.0,13.0,27.0,,45.0,34.0,20.0,99.0,63.0,24.0,3.0,3.0,2.0,5.0,,1.0,2.0,12.0,10.0,31.0,44,55,3.0,2.0,2.0,3.0,1.0,6.0,1.0,8.0,2.0,15.0,1.0,24,5,,,8,,4,,45.0,156,,0.6296296296296297,0.7727272727272727,1.0,0.39759036144578314,0.39759036144578314,0.4909090909090909,0.5384615384615384,0.46153846153846156,0.5543478260869565,0.65,0.5625,0.5598591549295775,0.65,0.5487804878048781,0.6014492753623188,0.05454545454545454,0.13636363636363635,25.295109612141655,0.25,0.18674698795180722,0.11235955056179775,0.1607843137254902,0.2553191489361702,0.1694915254237288,0.10714285714285714,0.15942028985507245,0.5454545454545454,0.631578947368421,0.5,0.16666666666666666,0.43478260869565216,0.43478260869565216,0.07246376811594203,0.5,0.5,1.0,0.14492753623188406,0.45652173913043476,0.38095238095238093,0.38095238095238093,1.0,0.15,0.3,0.375,0.7608695652173914,0.38095238095238093,0.5356670289855073,0.5553937499999999,0.028169014084507043,0.06779661016949153,0.16352201257861634,0.2830188679245283,7.887272727272725,24.686746987951807,0.2982791586998088,6.0,10.0,4.0,9.0,2.0,2.0,5.0,2.0,5.0,6.0,4.0,7.0,11.0,10.0,2.0,2.0,8.0,1.0,3.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,7.0,3.0,10.0,7.0,1.0,1.0,0.5714285714285714,0.4074074074074074,0.15789473684210525,0.07142857142857142,0.053691275167785234,0.019801980198019802,0.04,0.08928571428571429,0.020833333333333332,0.044444444444444446,0.025974025974025976,0.15,0.11475409836065574,0.04,0.7,0.6,0.45,0.45,1.0,0.5,0.6,0.16666666666666666,0.1,1.0,1.0,0.25,0.4,1.0,0.6666666666666666,0.4166666666666667,0.4,0.534634375,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,120234.0,2004,220.0,4010,3973,929,757.0,418.0,7983,156.0,262.0,69.0,75.0,168.0,163.0,375.0,44.0,14.0,39.0,149.0,47.0,394.0,805,59.0,193.0,157,1122,4181,35.0,60.0,91.0,112.0,208.0,61.0,82.0,357.0,252.0,536.0,135.0,147.0,39.0,24.0,154.0,105.0,259.0,81.0,108.0,37.0,623.0,50.0,55.0,110,133,109.0,42.0,91.0,14.0,65.0,51.0,7.0,142.0,26.0,65.0,13.0,145,215,3.0,32.0,209,15.0,78,29.0,346.0,916,18.0,0.3197969543147208,0.32390745501285345,0.7627118644067796,0.30569948186528495,0.3089005235602094,0.4894409937888199,0.5833333333333334,0.5384615384615384,0.4834669338677355,0.5714285714285714,0.5111524163568774,0.5128440366972477,0.5833333333333334,0.5636942675159236,0.1933867735470942,0.02981366459627329,0.061068702290076333,27.266681445355797,0.6408450704225352,0.04266873545384019,0.0782472613458529,0.05446058091286307,0.04783599088838269,0.05069124423963134,0.07865168539325842,0.2625250501002004,0.5954198473282443,0.6341463414634146,0.4166666666666667,0.1683366733466934,0.44642857142857145,0.46875,0.375751503006012,0.43466666666666665,0.43466666666666665,0.2883435582822086,0.04408817635270541,0.1492985971943888,0.26174496644295303,0.2635135135135135,0.6666666666666666,0.25650557620817843,0.05204460966542751,0.17472118959107807,0.4559118236472946,0.2653061224489796,0.48462705823293173,0.4721988764044944,0.07351555136663525,0.08986175115207373,0.08110516934046345,0.3181818181818182,10.929813664596272,25.257512953367875,0.23167082294264338,22.0,27.0,44.0,20.0,4.0,7.0,6.0,2.0,10.0,11.0,6.0,17.0,17.0,10.0,24.0,5.0,18.0,,5.0,23.0,7.0,67.0,26.0,2.0,4.0,9.0,8.0,18.0,13.0,4.0,22.0,8.0,,6.0,0.35294117647058826,0.2786885245901639,0.05319148936170213,,0.014481094127111826,0.008143322475570033,0.012385568120624663,0.02506265664160401,0.016129032258064516,0.0056179775280898875,0.00823045267489712,0.028846153846153848,0.07809110629067245,0.0137524557956778,0.36363636363636365,0.18666666666666668,0.45454545454545453,0.45454545454545453,0.95,0.35064935064935066,0.8148148148148148,0.3181818181818182,0.09090909090909091,0.5714285714285714,0.75,0.12987012987012986,0.2,1.0,0.6376811594202898,0.42857142857142855,0.23404255319148937,0.48614883720930246,3.0,42.0,2.0,1.0,9.0,9.0,7.0,25.0,13.0,10.0,4.0,4.0,1.0,0.0051813471502590676,0.047619047619047616,0.006711409395973154,0.0078125,,,,,,,,,,True,,
202329,1610612742,Al-Farouq Aminu,Al-Farouq Aminu,202329,DAL,30026.0,500,83.0,989,1032,266,271.0,119.0,2021,23.0,52.0,8.0,3.0,13.0,2.0,12.0,34.0,7.0,6.0,25.0,5.0,28.0,77,18.0,59.0,38,148,974,7.0,19.0,20.0,8.0,14.0,12.0,13.0,29.0,42.0,14.0,54.0,25.0,6.0,7.0,12.0,7.0,19.0,5.0,9.0,3.0,45.0,28.0,49.0,81,113,25.0,8.0,9.0,,5.0,7.0,,16.0,3.0,28.0,7.0,52,39,3.0,2.0,53,3.0,24,4.0,29.0,260,2.0,0.75,0.875,1.0,0.3050847457627119,0.3050847457627119,0.36363636363636365,0.3684210526315789,0.5714285714285714,0.40441176470588236,0.38636363636363635,0.3076923076923077,0.45962732919254656,0.43478260869565216,0.4142857142857143,0.4338235294117647,0.09090909090909091,0.11538461538461539,15.51270815074496,0.5625,0.13802816901408452,0.16470588235294117,0.14666666666666667,0.10852713178294573,0.1875,0.1346153846153846,0.38235294117647056,0.4423076923076923,0.5,0.6956521739130435,0.09558823529411764,0.23076923076923078,0.25,0.08823529411764706,0.16666666666666666,0.16666666666666666,1.0,0.25,0.18382352941176472,0.24,0.24,1.0,0.3076923076923077,0.2692307692307692,0.19230769230769232,0.8161764705882353,0.24,0.559351838235294,0.5341250000000001,0.15286624203821655,0.24489795918367346,0.13513513513513514,0.19594594594594594,5.132467532467533,24.035593220338985,0.268958543983822,7.0,17.0,6.0,12.0,1.0,2.0,,,1.0,,1.0,3.0,,8.0,2.0,10.0,20.0,2.0,4.0,32.0,6.0,17.0,4.0,1.0,4.0,2.0,3.0,21.0,16.0,3.0,22.0,15.0,3.0,5.0,0.3333333333333333,,0.14285714285714285,0.06896551724137931,0.06472491909385113,0.054945054945054944,0.06109979633401222,0.072,0.03896103896103896,0.07476635514018691,0.051094890510948905,0.12280701754385964,0.17796610169491525,0.07228915662650602,0.6818181818181818,1.0,0.35294117647058826,0.35294117647058826,1.0,0.7727272727272727,0.4117647058823529,0.42857142857142855,0.09090909090909091,0.5,1.0,0.045454545454545456,,,0.75,,,0.5596249999999999,3.0,,,,,1.0,1.0,,2.0,,1.0,1.0,2.0,,0.07692307692307693,,0.06666666666666667,,,,,,,,,,True,,
2199,1610612742,Tyson Chandler,Tyson Chandler,2199,DAL,137162.0,2286,230.0,4534,4512,1059,880.0,488.0,9046,268.0,371.0,65.0,7.0,25.0,18.0,44.0,,,,,,293.0,440,,,185,771,4738,85.0,135.0,218.0,43.0,75.0,,59.0,145.0,426.0,160.0,,,,28.0,71.0,13.0,84.0,10.0,24.0,38.0,181.0,188.0,346.0,570,864,42.0,20.0,43.0,9.0,21.0,62.0,1.0,105.0,24.0,67.0,5.0,169,241,47.0,8.0,257,23.0,111,31.0,145.0,1046,24.0,0.726962457337884,0.9681818181818181,,,,0.6659090909090909,0.6296296296296297,0.5733333333333334,0.6659090909090909,0.6296296296296297,0.5733333333333334,0.6896243291592129,0.6488095238095238,0.625,,0.06363636363636363,0.0673854447439353,12.888107791446982,0.4095238095238095,0.23796423658872076,0.25895316804407714,0.24495412844036699,0.23647294589178355,0.23847695390781562,0.25742574257425743,0.8431818181818181,0.7223719676549866,0.7745664739884393,0.7126865671641791,0.056818181818181816,0.28,0.3181818181818182,0.1,0.4090909090909091,0.4090909090909091,0.9444444444444444,,,,,,0.8666666666666667,,,0.8431818181818181,,0.6336054545454546,0.6345239999999999,0.21022727272727273,0.21022727272727273,0.2827496757457847,0.1880674448767834,2.85931818181818,,0.23356859285399206,83.0,128.0,40.0,,,,,,,,,,,146.0,3.0,79.0,214.0,1.0,36.0,294.0,19.0,22.0,22.0,1.0,10.0,3.0,24.0,90.0,55.0,33.0,91.0,56.0,1.0,9.0,,,0.3302752293577982,0.00909090909090909,0.15070422535211267,0.11095505617977527,0.1374296435272045,0.21610169491525424,0.15977961432506887,0.09230769230769231,0.11428571428571428,0.23903508771929824,0.2595419847328244,0.16101694915254236,0.6153846153846154,0.7142857142857143,,,,0.9481481481481482,0.6484375,0.12048192771084337,,,,,,,0.6153846153846154,,,0.5934032258064519,48.0,,,,9.0,6.0,27.0,7.0,9.0,,1.0,1.0,2.0,,0.12,,0.09868421052631579,5.0,10.0,5.0,,,,,,,True,,
202718,1610612742,Chandler Parsons,Chandler Parsons,202718,DAL,100257.0,1671,222.0,3317,3276,756,659.0,364.0,6593,126.0,206.0,32.0,41.0,100.0,27.0,56.0,75.0,13.0,76.0,196.0,32.0,194.0,362,107.0,271.0,105,814,3463,19.0,40.0,81.0,30.0,61.0,45.0,31.0,151.0,162.0,226.0,294.0,196.0,76.0,26.0,84.0,36.0,120.0,21.0,51.0,29.0,276.0,61.0,116.0,192,239,49.0,12.0,48.0,8.0,21.0,29.0,5.0,77.0,14.0,47.0,14.0,102,134,8.0,13.0,141,15.0,65,8.0,151.0,748,8.0,0.4175257731958763,0.43783783783783786,0.9158878504672897,0.3948339483394834,0.3948339483394834,0.5359116022099447,0.475,0.4918032786885246,0.5600315955766193,0.5273972602739726,0.5660377358490566,0.5864553314121037,0.54,0.604,0.42812006319115326,0.0718232044198895,0.07766990291262135,20.527156549520765,0.6233766233766234,0.10964083175803403,0.12079207920792079,0.11324376199616124,0.10626702997275204,0.13535911602209943,0.0916030534351145,0.325434439178515,0.6116504854368932,0.6631578947368421,0.4523809523809524,0.1579778830963665,0.41,0.44565217391304346,0.08846761453396525,0.48214285714285715,0.5,0.4074074074074074,0.11848341232227488,0.30963665086887837,0.3877551020408163,0.38974358974358975,0.881578947368421,0.3018867924528302,0.12264150943396226,0.3018867924528302,0.7535545023696683,0.3877551020408163,0.5444193522906792,0.5293858490566038,0.10058309037900874,0.15776699029126215,0.09950859950859951,0.1855036855036855,5.914364640883979,24.73763837638377,0.2279167922821827,17.0,28.0,21.0,31.0,8.0,16.0,6.0,5.0,17.0,14.0,13.0,33.0,20.0,18.0,15.0,14.0,31.0,2.0,15.0,47.0,11.0,37.0,27.0,2.0,9.0,5.0,6.0,13.0,9.0,2.0,14.0,8.0,3.0,5.0,0.3939393939393939,0.4444444444444444,0.1875,0.02531645569620253,0.029922779922779922,0.026923076923076925,0.02892030848329049,0.03757225433526012,0.028112449799196786,0.024943310657596373,0.02689486552567237,0.0851063829787234,0.13101604278074866,0.036303630363036306,0.5714285714285714,0.3170731707317073,0.41333333333333333,0.4189189189189189,1.0,0.3835616438356164,0.6071428571428571,0.23529411764705882,0.2191780821917808,0.5,1.0,0.2328767123287671,0.29411764705882354,0.8,0.65625,0.46153846153846156,0.4375,0.5518132075471699,4.0,27.0,,2.0,4.0,2.0,6.0,5.0,9.0,,1.0,,2.0,0.007380073800738007,0.08,0.00510204081632653,0.02702702702702703,1.0,,,1.0,4.0,1.0,0.03571428571428571,0.013333333333333334,0.014598540145985401,True,,
200765,1610612742,Rajon Rondo,Rajon Rondo,200765,DAL,57467.0,958,-57.0,1914,1912,436,335.0,186.0,3826,69.0,112.0,21.0,24.0,68.0,38.0,116.0,22.0,5.0,6.0,20.0,12.0,131.0,296,13.0,42.0,8,309,2018,11.0,21.0,29.0,29.0,52.0,17.0,5.0,78.0,68.0,194.0,33.0,19.0,6.0,18.0,152.0,73.0,225.0,43.0,81.0,54.0,523.0,45.0,55.0,105,141,41.0,23.0,67.0,17.0,53.0,31.0,5.0,98.0,15.0,27.0,6.0,91,40,2.0,1.0,20,4.0,7,5.0,78.0,428,3.0,0.2595419847328244,0.26356589147286824,0.8461538461538461,0.30952380952380953,0.3170731707317073,0.44256756756756754,0.5238095238095238,0.5576923076923077,0.4452662721893491,0.4827586206896552,0.5289855072463768,0.44653179190751446,0.46774193548387094,0.52,0.1242603550295858,0.060810810810810814,0.11607142857142858,20.805998125585756,0.6836734693877551,0.0912106135986733,0.14376996805111822,0.1091703056768559,0.046948356807511735,0.16,0.17346938775510204,0.33136094674556216,0.6160714285714286,0.696969696969697,0.2753623188405797,0.20118343195266272,0.35294117647058826,0.38095238095238093,0.3431952662721893,0.3275862068965517,0.3275862068965517,0.3684210526315789,0.0650887573964497,0.05917159763313609,0.3,0.3,0.6666666666666666,0.30434782608695654,0.07246376811594203,0.17391304347826086,0.4556213017751479,0.3157894736842105,0.49419332344213657,0.49525588235294127,0.020527859237536656,0.023411371237458192,0.09385113268608414,0.2524271844660194,9.733108108108109,24.654761904761905,0.2277951933124347,4.0,9.0,13.0,7.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,8.0,5.0,4.0,30.0,12.0,23.0,1.0,5.0,36.0,1.0,18.0,14.0,3.0,8.0,,5.0,4.0,2.0,2.0,4.0,1.0,,6.0,0.25,0.29411764705882354,0.1282051282051282,0.0196078431372549,0.03479576399394856,0.05042016806722689,0.0389321468298109,0.05714285714285714,0.03125,0.020618556701030927,0.055248618784530384,0.06842105263157895,0.13023255813953488,0.005780346820809248,0.25,0.041666666666666664,0.3181818181818182,0.3181818181818182,1.0,0.3103448275862069,0.4444444444444444,0.25,0.10344827586206896,0.3333333333333333,1.0,0.1724137931034483,0.2,,0.6190476190476191,0.2,0.3333333333333333,0.4760477272727273,1.0,6.0,1.0,,17.0,1.0,2.0,7.0,14.0,,,,,,0.07352941176470588,,0.03508771929824561,,,,,,,,,,True,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,23692.0,395,120.0,769,772,150,150.0,80.0,1541,15.0,44.0,11.0,17.0,46.0,8.0,20.0,9.0,1.0,11.0,44.0,10.0,40.0,110,16.0,53.0,23,151,762,2.0,6.0,9.0,9.0,21.0,11.0,9.0,27.0,12.0,68.0,24.0,43.0,11.0,12.0,42.0,26.0,68.0,18.0,28.0,10.0,162.0,16.0,27.0,43,51,11.0,4.0,14.0,6.0,11.0,9.0,1.0,23.0,2.0,10.0,,25,39,,2.0,29,1.0,10,5.0,27.0,149,4.0,0.15,0.15,0.5,0.3018867924528302,0.3076923076923077,0.36363636363636365,0.3333333333333333,0.42857142857142855,0.39263803680981596,0.35,0.28125,0.4265536723163842,0.4090909090909091,0.35526315789473684,0.32515337423312884,0.10909090909090909,0.20454545454545456,22.90950744558992,0.6086956521739131,0.10588235294117647,0.12213740458015267,0.11139896373056994,0.14736842105263157,0.13333333333333333,0.08571428571428572,0.26993865030674846,0.3409090909090909,0.42857142857142855,0.2,0.2822085889570552,0.3695652173913043,0.3953488372093023,0.12269938650306748,0.4,0.4,0.375,0.05521472392638037,0.26993865030674846,0.25,0.2558139534883721,0.2727272727272727,0.34375,0.03125,0.3125,0.5950920245398773,0.2558139534883721,0.4974006211180125,0.5152399999999999,0.05813953488372093,0.08403361344537816,0.059602649006622516,0.17880794701986755,7.281818181818183,25.805660377358485,0.19505851755526657,1.0,3.0,5.0,5.0,,,,1.0,4.0,,1.0,4.0,,,8.0,1.0,7.0,,,8.0,2.0,7.0,3.0,,5.0,,1.0,,,,,,,2.0,0.25,,,,0.030837004405286344,0.007751937984496124,0.02247191011235955,0.05747126436781609,0.02666666666666667,,0.010416666666666666,0.014285714285714285,0.13541666666666666,0.02247191011235955,,,0.5555555555555556,0.5555555555555556,1.0,0.3,0.3333333333333333,,,,,0.4,0.25,,0.45454545454545453,,,0.48967777777777777,2.0,24.0,1.0,1.0,4.0,,,1.0,9.0,,,,,0.018867924528301886,0.06521739130434782,0.022727272727272728,,,,,,,,,,,True,,
2210,1610612742,Richard Jefferson,Richard Jefferson,2210,DAL,34624.0,577,18.0,1132,1161,260,213.0,113.0,2293,26.0,44.0,10.0,3.0,17.0,4.0,15.0,29.0,6.0,20.0,42.0,10.0,33.0,76,32.0,71.0,36,198,1185,2.0,6.0,15.0,6.0,13.0,16.0,13.0,37.0,44.0,22.0,96.0,42.0,20.0,12.0,18.0,10.0,28.0,7.0,7.0,7.0,66.0,24.0,34.0,60,67,15.0,8.0,14.0,3.0,11.0,12.0,5.0,26.0,10.0,26.0,1.0,55,49,1.0,7.0,47,,19,3.0,35.0,253,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4507042253521127,0.4507042253521127,0.4342105263157895,0.3333333333333333,0.46153846153846156,0.5510204081632653,0.2692307692307692,0.41379310344827586,0.5823529411764706,0.4166666666666667,0.4868421052631579,0.48299319727891155,0.15789473684210525,0.18181818181818182,15.494071146245059,0.5384615384615384,0.08994708994708994,0.11940298507462686,0.1001727115716753,0.0873015873015873,0.12403100775193798,0.16071428571428573,0.29931972789115646,0.5909090909090909,0.7222222222222222,0.8076923076923077,0.11564625850340136,0.17647058823529413,0.23076923076923078,0.10204081632653061,0.26666666666666666,0.26666666666666666,,0.19727891156462585,0.2857142857142857,0.47619047619047616,0.47619047619047616,1.0,0.3448275862068966,0.20689655172413793,0.3448275862068966,0.782312925170068,0.47619047619047616,0.5542993197278911,0.5884862068965518,0.11976047904191617,0.2,0.07575757575757576,0.18686868686868688,6.6000000000000005,24.2718309859155,0.22968197879858657,2.0,5.0,5.0,12.0,,2.0,1.0,1.0,5.0,3.0,1.0,7.0,4.0,,3.0,4.0,3.0,,2.0,7.0,1.0,7.0,3.0,,,2.0,3.0,4.0,3.0,1.0,4.0,2.0,,3.0,0.14285714285714285,0.25,0.08695652173913043,,0.008547008547008548,0.02247191011235955,0.013232514177693762,0.017543859649122806,0.010101010101010102,,0.02097902097902098,0.056910569105691054,0.10344827586206896,0.014285714285714285,0.5,0.3333333333333333,0.41379310344827586,0.41379310344827586,1.0,0.38461538461538464,0.4,0.5,0.15384615384615385,,,0.38461538461538464,0.2,1.0,0.5,0.16666666666666666,0.3,0.57835,8.0,,,,4.0,1.0,1.0,1.0,5.0,,,,,,0.23529411764705882,,0.02857142857142857,,,,,1.0,,,,0.013888888888888888,True,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,79600.0,1327,121.0,2630,2552,557,397.0,266.0,5182,24.0,42.0,9.0,62.0,120.0,148.0,315.0,3.0,,64.0,163.0,35.0,234.0,477,66.0,166.0,146,812,2793,12.0,23.0,68.0,41.0,91.0,35.0,71.0,195.0,306.0,162.0,195.0,163.0,64.0,10.0,58.0,26.0,84.0,16.0,41.0,9.0,194.0,47.0,149.0,218,238,20.0,7.0,34.0,5.0,18.0,19.0,5.0,53.0,13.0,55.0,,89,165,17.0,10.0,159,6.0,50,24.0,195.0,555,24.0,0.6538461538461539,0.6538461538461539,0.9848484848484849,0.39759036144578314,0.39759036144578314,0.49056603773584906,0.5217391304347826,0.45054945054945056,0.5178849144634525,0.4787234042553192,0.49206349206349204,0.5645161290322581,0.5862068965517241,0.60625,0.2581648522550544,0.020964360587002098,0.11904761904761904,25.957302609284987,0.6415094339622641,0.18695106649937265,0.11463414634146342,0.1623860811930406,0.23443223443223443,0.15807560137457044,0.09649122807017543,0.06531881804043546,0.5714285714285714,0.6486486486486487,0.5416666666666666,0.18662519440124417,0.5166666666666667,0.5254237288135594,0.48989113530326595,0.46984126984126984,0.47435897435897434,0.8040540540540541,0.004665629860031105,0.2534992223950233,0.39263803680981596,0.39263803680981596,0.984375,0.07142857142857142,,0.2777777777777778,0.3234836702954899,0.39263803680981596,0.45026702954898906,0.4363400793650793,0.07692307692307693,0.09596928982725528,0.08374384236453201,0.24014778325123154,14.632704402515724,25.03915662650603,0.211787072243346,1.0,5.0,5.0,2.0,1.0,1.0,,6.0,23.0,14.0,7.0,24.0,14.0,,10.0,11.0,9.0,,22.0,20.0,1.0,13.0,16.0,,3.0,1.0,5.0,17.0,14.0,3.0,17.0,4.0,,3.0,0.2916666666666667,0.4,0.38596491228070173,,0.010428736964078795,0.03081232492997199,0.01639344262295082,0.01953125,,0.010309278350515464,0.02097902097902098,0.16738197424892703,0.12162162162162163,0.0030120481927710845,0.23529411764705882,0.3387096774193548,0.6666666666666666,0.6666666666666666,1.0,0.10638297872340426,0.2,,0.02127659574468085,1.0,1.0,0.48936170212765956,0.2608695652173913,1.0,0.5555555555555556,,0.4,0.4877,23.0,3.0,,,8.0,3.0,4.0,1.0,4.0,10.0,,,,,0.016666666666666666,,0.07042253521126761,,,2.0,1.0,3.0,,0.009523809523809525,,0.017857142857142856,True,,
