EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,Corner3Assists,BlockingFouls,Charge Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,HeaveAttempts,on,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,Defensive 3 Seconds Violations,HeaveMakes
1890,1610612739,Shawn Marion,Shawn Marion,1890,CLE,20938.0,349,6.0,668,670,66.0,62.0,73.0,1338,22.0,30.0,4.0,7.0,1.0,2.0,4.0,14.0,7.0,4.0,18.0,5.0,1.0,3.0,2.0,5.0,1.0,26.0,51.0,6.0,23.0,9.0,79,709,5.0,8.0,6.0,2.0,12.0,1.0,3.0,1.0,3.0,2.0,7.0,42.0,10.0,18.0,4.0,5.0,2.0,6.0,11.0,4.0,15.0,4.0,6.0,3.0,2.0,34.0,3.0,7.0,10.0,16.0,1.0,27.0,10.0,37,1.0,10.0,10.0,5.0,1.0,4.0,2.0,1.0,1.0,7.0,2.0,1.0,10.0,17.0,1.0,8.0,1.0,12.0,6.0,9.0,1.0,6.0,1.0,1.0,2.0,10.0,6.0,1.0,7.0,66.0,0.8076923076923077,0.875,1.0,0.2608695652173913,0.3333333333333333,0.2608695652173913,0.5098039215686274,0.625,0.3333333333333333,0.47297297297297297,0.35714285714285715,0.4166666666666667,0.49375,0.375,0.5,0.3108108108108108,0.11764705882352941,0.13333333333333333,0.14285714285714285,11.477572559366754,0.7142857142857143,0.1111111111111111,0.06986899563318777,0.0330188679245283,0.10752688172043011,0.030612244897959183,0.08074534161490683,0.03225806451612903,0.05405405405405406,0.03571428571428571,0.045454545454545456,0.07246376811594203,0.08974358974358974,0.04878048780487805,0.12121212121212122,0.07407407407407407,0.02857142857142857,0.6,0.40540540540540543,0.7333333333333333,0.8461538461538461,0.8636363636363636,0.1891891891891892,0.2857142857142857,0.3333333333333333,0.5,0.0945945945945946,0.24324324324324326,0.2222222222222222,0.2222222222222222,1.0,0.06756756756756757,0.4,0.4,1.0,0.5,0.5714285714285714,0.5,0.35714285714285715,0.07142857142857142,0.3333333333333333,0.5,0.5,0.3333333333333333,0.7162162162162162,0.4,0.5628520270270271,0.5901444444444445,0.5449583333333333,0.075,0.10526315789473684,0.1518987341772152,0.08860759493670886,5.347058823529411,23.869565217391305,0.09880239520958084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,30378.0,506,8.0,966,965,135.0,105.0,100.0,1931,30.0,49.0,5.0,11.0,1.0,2.0,17.0,52.0,33.0,11.0,22.0,5.0,1.0,3.0,12.0,39.0,3.0,63.0,134.0,23.0,61.0,52.0,247,1038,6.0,16.0,8.0,8.0,26.0,9.0,16.0,3.0,9.0,15.0,42.0,86.0,40.0,63.0,10.0,39.0,12.0,16.0,38.0,2.0,40.0,2.0,28.0,6.0,4.0,82.0,5.0,22.0,41.0,80.0,7.0,128.0,27.0,155,5.0,10.0,6.0,16.0,,11.0,15.0,5.0,1.0,31.0,1.0,1.0,18.0,34.0,1.0,57.0,2.0,60.0,25.0,7.0,,6.0,,,1.0,7.0,5.0,,42.0,135.0,0.6825396825396826,0.7413793103448276,0.9130434782608695,0.3770491803278688,0.3333333333333333,0.3770491803278688,0.4701492537313433,0.375,0.5625,0.5,0.375,0.54,0.5538116591928252,0.4482758620689655,0.6176470588235294,0.3128205128205128,0.11940298507462686,0.12244897959183673,0.1346153846153846,23.281393217231898,0.5161290322580645,0.4117647058823529,0.2507836990595611,0.0718954248366013,0.29927007299270075,0.0364963503649635,0.26535087719298245,0.060948081264108354,0.09523809523809523,0.05172413793103448,0.044444444444444446,0.16666666666666666,0.27184466019417475,0.3,0.31,0.2702702702702703,0.054945054945054944,0.7142857142857143,0.2512820512820513,0.6122448979591837,0.6976744186046512,0.7333333333333333,0.26666666666666666,0.3269230769230769,0.37777777777777777,0.6470588235294118,0.16923076923076924,0.11282051282051282,0.5,0.5,1.0,0.2,0.3076923076923077,0.3157894736842105,0.8333333333333334,0.4583333333333333,0.45454545454545453,,0.20833333333333334,0.125,0.08,0.5,0.12,0.3333333333333333,0.5641025641025641,0.3076923076923077,0.5123835897435898,0.5512479166666666,0.478966,0.11574074074074074,0.16129032258064516,0.10526315789473684,0.1700404858299595,7.922388059701493,24.72459016393443,0.13975155279503104,16.0,2.0,2.0,6.0,2.0,6.0,1.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,7.0,1.0,2.0,4.0,0.25,0.01639344262295082,0.09090909090909091,0.02564102564102564,0.07058823529411765,0.02127659574468085,0.48484848484848486,0.5333333333333333,0.625,0.4,1.0,0.24,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,34055.0,568,12.0,1078,1075,140.0,97.0,124.0,2153,41.0,58.0,1.0,1.0,9.0,10.0,11.0,43.0,37.0,3.0,13.0,2.0,,,20.0,51.0,6.0,68.0,138.0,23.0,64.0,47.0,252,1179,4.0,11.0,8.0,3.0,20.0,14.0,22.0,6.0,9.0,18.0,64.0,42.0,94.0,39.0,,51.0,20.0,7.0,60.0,24.0,84.0,17.0,41.0,8.0,11.0,192.0,4.0,3.0,16.0,18.0,,34.0,7.0,41,1.0,24.0,15.0,19.0,2.0,13.0,10.0,6.0,2.0,29.0,,5.0,13.0,33.0,3.0,41.0,1.0,56.0,19.0,5.0,,1.0,,1.0,3.0,5.0,2.0,,64.0,140.0,0.3088235294117647,0.3088235294117647,0.5652173913043478,0.359375,0.6666666666666666,0.359375,0.4927536231884058,0.36363636363636365,0.6363636363636364,0.5074257425742574,0.4473684210526316,0.7419354838709677,0.5535714285714286,0.5,0.8076923076923077,0.31683168316831684,0.050724637681159424,0.06896551724137931,0.06976744186046512,20.619396903015485,0.6551724137931034,,0.05128205128205128,0.00872093023255814,0.10457516339869281,0.02666666666666667,0.06746031746031746,0.01417004048582996,,0.0234375,0.04,0.037383177570093455,0.044642857142857144,0.06818181818181818,0.0761904761904762,0.16666666666666666,0.009615384615384616,0.4,0.2871287128712871,0.7068965517241379,0.7592592592592593,0.3170731707317073,0.21287128712871287,0.2558139534883721,0.275,0.2727272727272727,0.18316831683168316,0.06435643564356436,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.2524752475247525,0.39215686274509803,0.39215686274509803,0.55,0.05263157894736842,1.0,,0.10526315789473684,0.3157894736842105,0.3225806451612903,0.9,,,0.6039603960396039,0.39215686274509803,0.5195863861386137,0.4257714285714286,0.5227854838709678,0.10407239819004525,0.12418300653594772,0.07936507936507936,0.25396825396825395,8.367391304347825,25.184375000000003,0.12987012987012986,16.0,,6.0,9.0,3.0,30.0,,9.0,1.0,1.0,1.0,2.0,1.0,,4.0,3.0,,3.0,3.0,0.375,,,,,,0.43243243243243246,0.43243243243243246,0.3125,,,0.2903225806451613,0.6666666666666666,3.0,7.0,1.0,3.0,4.0,4.0,0.5,1.0,0.058823529411764705,,,,True,,,,,,,
203079,1610612739,Dion Waiters,Dion Waiters,203079,CLE,12450.0,208,-4.0,396,392,63.0,58.0,46.0,788,11.0,25.0,2.0,3.0,1.0,3.0,3.0,8.0,34.0,3.0,9.0,,1.0,3.0,1.0,9.0,1.0,27.0,67.0,4.0,18.0,4.0,70,420,2.0,6.0,1.0,1.0,5.0,3.0,8.0,1.0,5.0,,9.0,26.0,28.0,12.0,,9.0,1.0,5.0,14.0,5.0,19.0,2.0,8.0,4.0,2.0,43.0,,1.0,4.0,6.0,,10.0,1.0,11,,9.0,5.0,7.0,1.0,7.0,7.0,,1.0,14.0,3.0,3.0,12.0,15.0,,9.0,,6.0,4.0,4.0,,2.0,,,2.0,4.0,2.0,,9.0,63.0,0.48148148148148145,0.48148148148148145,1.0,0.2222222222222222,0.2,0.2222222222222222,0.40298507462686567,0.3333333333333333,0.375,0.38823529411764707,0.2857142857142857,0.34615384615384615,0.40229885057471265,0.35714285714285715,0.34615384615384615,0.21176470588235294,0.07462686567164178,0.2,,22.444444444444443,0.5,,0.046153846153846156,0.00819672131147541,0.07017543859649122,,0.053475935828877004,0.005714285714285714,,0.024390243902439025,,0.08823529411764706,,0.06382978723404255,0.0975609756097561,,,0.5,0.29411764705882354,0.44,0.55,0.8181818181818182,0.09411764705882353,0.375,0.375,,0.4,0.10588235294117647,0.3333333333333333,0.3333333333333333,1.0,0.10588235294117647,0.1111111111111111,0.1111111111111111,1.0,0.42857142857142855,0.6666666666666666,0.5,,0.14285714285714285,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.5058823529411764,0.1111111111111111,0.49690235294117646,0.5133916666666667,0.5252307692307692,0.04597701149425287,0.057971014492753624,0.07142857142857142,0.12857142857142856,11.464179104477612,24.222222222222225,0.1590909090909091,13.0,,,2.0,,,,4.0,1.0,3.0,,,,2.0,2.0,,,1.0,,,,,,,,0.38235294117647056,0.38235294117647056,0.3076923076923077,,,0.15384615384615385,,,3.0,,1.0,,,,,,,,,True,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,38136.0,636,5.0,1207,1204,163.0,126.0,136.0,2411,65.0,100.0,11.0,27.0,5.0,10.0,22.0,53.0,45.0,,1.0,,,,,1.0,,111.0,198.0,,2.0,33.0,255,1303,15.0,36.0,,,30.0,7.0,15.0,,1.0,2.0,16.0,196.0,26.0,,14.0,1.0,,16.0,28.0,7.0,35.0,5.0,25.0,2.0,1.0,77.0,11.0,45.0,32.0,73.0,8.0,113.0,57.0,170,11.0,19.0,12.0,14.0,9.0,6.0,21.0,8.0,,35.0,1.0,1.0,26.0,58.0,5.0,48.0,9.0,45.0,24.0,16.0,,12.0,,,4.0,16.0,9.0,,16.0,163.0,0.8828828828828829,0.9423076923076923,,,,,0.5606060606060606,0.4166666666666667,0.4666666666666667,0.555,0.4166666666666667,0.4375,0.5769230769230769,0.4166666666666667,0.4444444444444444,0.01,0.08080808080808081,0.1,0.09433962264150944,18.65889212827988,0.4,0.34782608695652173,0.18717948717948718,0.11568123393316196,0.18497109826589594,0.0650887573964497,0.18650088809946713,0.1003584229390681,0.11627906976744186,0.11347517730496454,0.07142857142857142,0.1694915254237288,0.21705426356589147,0.17482517482517482,0.1951219512195122,0.16,0.15942028985507245,0.5625,0.5,0.65,0.7222222222222222,0.8769230769230769,0.265,0.41509433962264153,0.4583333333333333,0.7727272727272727,0.225,0.005,,,,0.005,,,,0.75,0.4074074074074074,0.36363636363636365,,,0.625,0.5,,,0.51,,0.5060912499999999,0.534479411764706,0.5210656249999999,0.1085972850678733,0.1095890410958904,0.11764705882352941,0.06274509803921569,6.651515151515151,24.8,0.13504556752278377,24.0,,,1.0,,,,7.0,3.0,1.0,3.0,1.0,6.0,3.0,3.0,,1.0,1.0,,,,0.022222222222222223,,0.11764705882352941,0.05263157894736842,0.5333333333333333,0.5454545454545454,1.0,,,0.0625,,,2.0,2.0,1.0,,,,,,1.0,0.038461538461538464,,True,,,,,,,
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,4493.0,75,-27.0,139,137,10.0,16.0,24.0,276,,2.0,,,,,1.0,2.0,2.0,,5.0,1.0,,,3.0,5.0,3.0,2.0,6.0,3.0,10.0,,13,146,1.0,1.0,4.0,,8.0,1.0,1.0,,,,2.0,4.0,,9.0,,5.0,3.0,1.0,3.0,3.0,6.0,2.0,2.0,1.0,,15.0,1.0,2.0,5.0,3.0,,8.0,3.0,11,1.0,1.0,,6.0,,6.0,1.0,,,7.0,1.0,,1.0,6.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,2.0,10.0,1.0,1.0,1.0,0.3,,0.3,0.3333333333333333,1.0,1.0,0.40625,0.8,1.0,0.40625,0.8,1.0,0.625,0.16666666666666666,0.5,,13.609467455621303,0.8571428571428571,,0.08333333333333333,0.03225806451612903,0.2,0.038461538461538464,0.13114754098360656,0.03409090909090909,0.038461538461538464,,,0.18181818181818182,,0.09090909090909091,0.15,0.4,0.1,1.0,0.125,,,,0.125,0.5,0.5,1.0,0.125,0.3125,,,,0.3125,0.6,0.6,1.0,,,,0.2,0.6,,,,,0.75,0.6,0.5406031250000001,0.52515,0.3426,,,0.6153846153846154,0.15384615384615385,10.950000000000001,23.990000000000002,0.07194244604316546,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,0.5,,,,0.047619047619047616,0.08333333333333333,0.5,0.5,1.0,,,,,2.0,1.0,1.0,,,,0.6666666666666666,1.0,,,,,True,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,31936.0,532,-2.0,1011,1011,139.0,113.0,107.0,2022,59.0,86.0,3.0,5.0,9.0,14.0,14.0,35.0,53.0,3.0,6.0,1.0,1.0,2.0,18.0,54.0,4.0,91.0,174.0,21.0,60.0,61.0,306,1099,5.0,14.0,5.0,10.0,29.0,11.0,21.0,3.0,14.0,8.0,39.0,94.0,88.0,39.0,2.0,53.0,18.0,9.0,94.0,23.0,117.0,10.0,56.0,16.0,22.0,257.0,2.0,7.0,16.0,38.0,2.0,56.0,10.0,66,4.0,17.0,14.0,32.0,12.0,26.0,26.0,6.0,,58.0,2.0,9.0,11.0,26.0,1.0,70.0,5.0,77.0,40.0,10.0,,7.0,,,3.0,10.0,7.0,1.0,39.0,139.0,0.5164835164835165,0.5222222222222223,0.6190476190476191,0.35,0.21428571428571427,0.3559322033898305,0.5229885057471264,0.35714285714285715,0.5238095238095238,0.5235042735042735,0.5,0.44285714285714284,0.5711610486891385,0.6041666666666666,0.5131578947368421,0.2564102564102564,0.05172413793103448,0.05813953488372093,0.08571428571428572,28.421052631578945,0.5517241379310345,0.10526315789473684,0.11343283582089553,0.021739130434782608,0.11764705882352941,0.014814814814814815,0.11464968152866242,0.019693654266958426,0.049019607843137254,0.016129032258064516,,0.07920792079207921,0.10909090909090909,0.14516129032258066,0.10204081632653061,0.15789473684210525,0.036036036036036036,0.7,0.36752136752136755,0.686046511627907,0.7283950617283951,0.711864406779661,0.14957264957264957,0.4,0.4375,0.2857142857142857,0.2264957264957265,0.02564102564102564,0.5,0.5,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.6111111111111112,0.2631578947368421,0.6,0.3333333333333333,0.05263157894736842,0.21052631578947367,0.4,0.6428571428571429,0.05714285714285714,0.5,0.6239316239316239,0.33962264150943394,0.5407394849785407,0.4730178571428572,0.5540544117647058,0.15471698113207547,0.19607843137254902,0.09477124183006536,0.12745098039215685,7.90574712643678,25.671666666666667,0.13748763600395647,18.0,1.0,2.0,12.0,3.0,24.0,,3.0,4.0,4.0,2.0,,,2.0,10.0,2.0,1.0,,1.0,0.6,,0.018867924528301886,,,0.046511627906976744,0.33962264150943394,0.34615384615384615,0.05555555555555555,1.0,1.0,0.34285714285714286,0.16666666666666666,2.0,13.0,1.0,3.0,1.0,1.0,0.5,1.0,0.01639344262295082,1.0,0.047619047619047616,1.0,True,,,,,,,
203925,1610612739,Joe Harris,Joe Harris,203925,CLE,4266.0,71,7.0,133,131,26.0,25.0,14.0,264,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,7.0,2.0,,1.0,1.0,3.0,,3.0,5.0,3.0,10.0,3.0,18,149,1.0,1.0,2.0,,5.0,1.0,2.0,1.0,3.0,3.0,8.0,4.0,2.0,9.0,,3.0,1.0,1.0,2.0,,2.0,,1.0,,1.0,4.0,,,1.0,4.0,,5.0,,5,,,,1.0,,1.0,1.0,,,2.0,,,4.0,10.0,,2.0,,4.0,1.0,,,,,,,,,,8.0,26.0,0.6666666666666666,0.6666666666666666,1.0,0.3,0.3333333333333333,0.3,0.6,1.0,0.5,0.5,0.8333333333333334,0.5,0.5625,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.2,0.3333333333333333,,11.920529801324504,0.5,,0.11764705882352941,,0.03571428571428571,,0.08064516129032258,,,,,,0.2,0.14285714285714285,,0.08333333333333333,,,0.2,0.6666666666666666,1.0,1.0,0.06666666666666667,,,,0.06666666666666667,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,,0.4,0.5,0.2,,0.8666666666666667,0.3333333333333333,0.5587033333333334,0.640075,0.5162,0.125,0.2,0.2777777777777778,0.4444444444444444,5.94,24.06,0.19548872180451127,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,0.5,,,,,,1.0,1.0,,0.5,1.0,0.4,0.5,,,,,,1.0,,,0.09090909090909091,,,,True,,,,,,,
2034,1610612739,Mike Miller,Mike Miller,2034,CLE,5693.0,95,3.0,175,176,45.0,11.0,19.0,351,,,,,,,,,,2.0,4.0,,1.0,2.0,4.0,7.0,1.0,,,6.0,11.0,,18,187,,,1.0,,3.0,,,1.0,3.0,,3.0,,,18.0,,7.0,4.0,,5.0,1.0,6.0,1.0,2.0,1.0,2.0,13.0,,,3.0,5.0,1.0,9.0,,9,,,,1.0,,1.0,1.0,,,2.0,,1.0,9.0,16.0,,1.0,,,,,,,,,,,,,3.0,45.0,,,1.0,0.5454545454545454,0.3333333333333333,0.5454545454545454,,,,0.8181818181818182,1.5,0.5,0.8181818181818182,1.5,0.5,1.0,,,,6.701030927835052,0.5,0.3333333333333333,0.09259259259259259,,0.13043478260869565,,0.1038961038961039,,,,,0.05555555555555555,,0.19047619047619047,0.10526315789473684,0.25,,,,,,,,,,,,0.36363636363636365,0.5,0.5,1.0,0.6363636363636364,0.5714285714285714,0.5714285714285714,1.0,,,,,1.0,,,0.6666666666666666,0.5,1.0,0.5714285714285714,0.5471318181818181,0.57345,0.5137499999999999,,,0.16666666666666666,0.16666666666666666,,25.636363636363637,0.2571428571428571,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,1.0,1.0,,,,,True,,,,,,,
203805,1610612739,Will Cherry,Will Cherry,203805,CLE,448.0,7,,14,13,,2.0,,27,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,2,15,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,2.0,,,2.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,13.333333333333334,,,,,0.6666666666666666,,0.25,,,,,,,,0.5,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,0.692575,,,,,,,0.2,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
