EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGM,PtsUnassisted3s,Travels,SecondChanceTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,PenaltyArc3Accuracy,SecondChanceFtPoints,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,HeaveAttempts,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,BlockingFouls,Charge Fouls Drawn,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,3SecondViolations,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,2487.0,41,-15,79,82,18,31,7,161,3,4,2.0,2.0,2.0,2.0,1.0,5,4,9,1,9,82,2.0,2.0,4.0,2.0,3.0,1.0,5,4,4.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,1.0,4.0,2.0,3,4.0,9,5.0,14,1.0,1.0,3.0,2.0,1.0,1.0,4,2.0,3,3,3,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,5,18,0.5,1.0,0.4444444444444444,1.0,0.6666666666666666,0.4444444444444444,1.0,0.6666666666666666,0.45,1.0,0.8333333333333334,16.091954022988507,0.75,0.6666666666666666,0.09375,0.13793103448275862,0.2222222222222222,0.06666666666666667,0.12195121951219512,0.11363636363636363,0.17647058823529413,0.1111111111111111,0.09090909090909091,0.16666666666666666,0.14285714285714285,0.2857142857142857,0.6666666666666666,0.4444444444444444,0.75,0.75,0.3333333333333333,0.5555555555555556,0.2,0.2,1.0,1.0,1.0,0.6666666666666666,1.0,0.4444444444444444,0.5059777777777777,0.60765,0.5287333333333334,0.2,0.2,0.4444444444444444,0.5555555555555556,5.7333333333333325,0.22784810126582278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101135,1610612744,David Lee,David Lee,101135,GSW,4594.0,77,-30,160,159,59,75,25,319,6,10,1.0,3.0,2.0,3.0,4.0,12,11,28,6,28,189,1.0,6.0,2.0,3.0,7.0,,6,14,8.0,2.0,4.0,1.0,5.0,,1.0,2.0,11.0,2.0,3.0,3.0,13,3.0,19,6.0,25,3.0,3.0,2.0,2.0,2.0,,4,3.0,5,4,8,,3.0,2.0,2.0,2.0,2.0,,,6,59,0.6363636363636364,0.7,0.39285714285714285,0.16666666666666666,0.42857142857142855,0.39285714285714285,0.16666666666666666,0.42857142857142855,0.4375,0.16666666666666666,0.42857142857142855,19.25133689839572,0.5,0.3333333333333333,0.28888888888888886,0.04285714285714286,0.15,0.10526315789473684,0.24615384615384617,0.056179775280898875,0.07692307692307693,,0.07142857142857142,0.18181818181818182,0.29411764705882354,0.16666666666666666,1.0,0.35714285714285715,0.6,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.36363636363636365,0.25,0.5,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.35714285714285715,0.4352035714285714,0.47397500000000004,0.3905571428571429,0.0967741935483871,0.0967741935483871,0.07142857142857142,0.21428571428571427,7.917857142857144,0.36875,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,0.07142857142857142,0.1,0.08333333333333333,0.25,0.05263157894736842,0.2,0.35294117647058826,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,16263.0,271,-124,572,575,220,280,62,1147,3,9,1.0,3.0,1.0,3.0,2.0,7,8,27,5,30,666,1.0,3.0,8.0,2.0,5.0,2.0,9,4,12.0,2.0,8.0,4.0,12.0,3.0,5.0,2.0,28.0,,4.0,14.0,19,4.0,37,4.0,41,5.0,2.0,6.0,4.0,5.0,2.0,11,16.0,27,7,11,1.0,4.0,10.0,5.0,12.0,7.0,,,9,220,0.25,0.2857142857142857,0.2962962962962963,0.3333333333333333,0.4,0.23148148148148148,0.6666666666666666,0.2692307692307692,0.2542372881355932,0.6666666666666666,0.3,10.954616588419405,0.5454545454545454,0.13333333333333333,0.1130952380952381,0.01951219512195122,0.208955223880597,,0.14042553191489363,0.014492753623188406,0.02631578947368421,0.014084507042253521,,0.11363636363636363,0.13846153846153847,0.21052631578947367,0.5833333333333334,0.16666666666666666,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.12962962962962962,0.2857142857142857,0.4,,0.5,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.6666666666666666,0.5044490740740742,0.6533599999999999,0.5501807692307692,0.07017543859649122,0.13333333333333333,0.26666666666666666,0.3,10.225925925925928,0.38461538461538464,3.0,11.0,4.0,1.0,1.0,,,3.0,2.0,0.14814814814814814,0.2222222222222222,0.2857142857142857,,0.017241379310344827,,0.0847457627118644,0.2037037037037037,0.2727272727272727,0.2727272727272727,0.3333333333333333,1.0,7.0,1.0,1.0,1.0,2.0,2.0,20.0,1.0,2.0,6.0,3.0,27.0,2.0,3.0,1.0,8.0,9.0,20.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,0.1111111111111111,0.6666666666666666,0.125,0.1111111111111111,0.5,0.2,0.02564102564102564,0.12962962962962962,0.14285714285714285,0.14285714285714285,1.0,0.37037037037037035,0.1,0.1,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,1.0,0.15384615384615385,0.5,0.46153846153846156,0.1,25.577777777777783,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,3569.0,59,-19,130,132,44,65,10,262,6,7,,,2.0,3.0,2.0,5,10,15,8,55,145,,,,4.0,7.0,7.0,27,8,12.0,,14.0,4.0,18.0,2.0,9.0,1.0,40.0,1.0,,4.0,5,,9,1.0,10,7.0,5.0,7.0,6.0,2.0,1.0,9,,2,9,9,,3.0,,,,,,,27,44,0.4,0.4,0.6666666666666666,,0.5714285714285714,0.6527777777777778,,0.6666666666666666,0.675,,0.7105263157894737,35.0,0.7777777777777778,,0.1282051282051282,,0.26666666666666666,0.041666666666666664,0.16666666666666666,0.01818181818181818,,,0.05555555555555555,0.1,0.2,0.25,,0.19444444444444445,0.8571428571428571,0.8571428571428571,0.5,0.1388888888888889,0.4,0.4,0.5,,,0.2,0.6666666666666666,0.7777777777777778,0.5265041666666668,,0.4925766666666667,0.07692307692307693,0.16666666666666666,,0.4909090909090909,7.799999999999998,0.3384615384615385,2.0,3.0,,2.0,4.0,,1.0,5.0,1.0,,,,,,,0.07142857142857142,0.08333333333333333,0.6666666666666666,0.6666666666666666,,2.0,4.0,,,1.0,1.0,7.0,17.0,,,7.0,9.0,21.0,,,4.0,8.0,21.0,17.0,7.0,1.0,2.0,,,,,,,,,1.0,0.7777777777777778,0.42857142857142855,,0.5,0.42857142857142855,0.5833333333333334,0.3333333333333333,0.06666666666666667,0.1111111111111111,0.5,0.5,1.0,0.4722222222222222,0.4117647058823529,0.4117647058823529,0.7142857142857143,,,,,,,0.06666666666666667,1.0,0.4666666666666667,0.4117647058823529,25.423809523809524,3.0,6.0,1.0,1.0,2.0,1.0,0.42857142857142855,,,,,,,,,,,,,,True,,,,,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,5151.0,86,-68,179,178,70,72,19,357,7,12,2.0,3.0,5.0,8.0,,5,9,26,12,36,222,2.0,4.0,8.0,6.0,12.0,7.0,19,6,12.0,4.0,3.0,,3.0,,,1.0,6.0,,7.0,5.0,8,2.0,15,7.0,22,3.0,2.0,4.0,2.0,2.0,2.0,6,4.0,7,11,15,1.0,7.0,,,,,,,19,70,0.3333333333333333,0.42857142857142855,0.34615384615384615,0.5,0.5,0.36363636363636365,0.5,0.46153846153846156,0.45,0.6666666666666666,0.5588235294117647,23.115577889447238,0.6666666666666666,0.3333333333333333,0.1568627450980392,0.09859154929577464,0.25,,0.18309859154929578,0.07865168539325842,0.06666666666666667,0.09090909090909091,,0.25,0.10526315789473684,0.2777777777777778,,0.36363636363636365,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.15151515151515152,,,,0.75,0.6666666666666666,0.6153846153846154,0.625,0.5757575757575758,0.4975727272727272,0.6331249999999999,0.5320692307692307,0.1794871794871795,0.21875,0.2222222222222222,0.5277777777777778,8.430769230769231,0.39106145251396646,2.0,9.0,1.0,,2.0,,,2.0,1.0,0.038461538461538464,0.08333333333333333,,,0.15789473684210525,,0.15,0.2727272727272727,0.2222222222222222,0.2222222222222222,,,1.0,,,,,2.0,6.0,,,1.0,2.0,7.0,,,,1.0,6.0,6.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.2857142857142857,,,0.2857142857142857,0.21212121212121213,,0.047619047619047616,0.030303030303030304,,,,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.07692307692307693,0.3333333333333333,25.357142857142858,,,,,1.0,,,4.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,3044.0,51,-19,101,104,36,57,10,205,4,5,2.0,2.0,1.0,1.0,2.0,5,8,15,1,29,116,2.0,3.0,4.0,2.0,4.0,1.0,8,6,10.0,2.0,2.0,1.0,3.0,1.0,1.0,,7.0,,1.0,1.0,2,,3,1.0,4,2.0,1.0,3.0,2.0,1.0,1.0,4,4.0,4,2,1,1.0,1.0,1.0,,1.0,1.0,,,8,36,0.375,0.42857142857142855,0.5333333333333333,0.6666666666666666,0.5,0.5384615384615384,0.6666666666666666,0.5,0.5576923076923077,0.6666666666666666,0.5714285714285714,26.785714285714285,0.75,,0.05405405405405406,0.03333333333333333,0.125,,0.06666666666666667,0.0196078431372549,0.07692307692307693,,,0.1,0.0625,0.14285714285714285,1.0,0.19230769230769232,0.8,0.8,0.5,0.19230769230769232,0.4,0.4,,0.6666666666666666,1.0,0.14285714285714285,1.0,0.6153846153846154,0.5051380000000001,0.5691999999999999,0.46357500000000007,0.038461538461538464,0.06666666666666667,0.13793103448275862,0.27586206896551724,10.28,0.3564356435643564,2.0,5.0,,,1.0,,,,,,,,,,,,0.19230769230769232,0.4,0.4,0.5,1.0,1.0,,,,,3.0,10.0,,,3.0,4.0,11.0,,,1.0,3.0,12.0,9.0,3.0,1.0,1.0,,,,,,1.0,,,,1.0,0.36363636363636365,,0.3333333333333333,0.4,0.4230769230769231,,0.07692307692307693,0.038461538461538464,1.0,1.0,1.0,0.38461538461538464,0.3,0.3,1.0,,,,,,,,,0.42857142857142855,0.3333333333333333,28.827272727272724,1.0,,,1.0,,,0.3333333333333333,,,,,1.0,0.5,,,,,,,,True,,,,,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,10196.0,170,-85,357,356,129,183,40,713,12,16,,2.0,2.0,6.0,10.0,25,27,53,9,63,432,2.0,5.0,6.0,8.0,18.0,2.0,18,30,24.0,,22.0,7.0,29.0,6.0,10.0,3.0,65.0,1.0,2.0,3.0,9,,12,3.0,15,6.0,6.0,6.0,4.0,7.0,2.0,13,6.0,17,11,12,1.0,4.0,1.0,,1.0,1.0,,,18,129,0.5555555555555556,0.5555555555555556,0.5094339622641509,0.4,0.4444444444444444,0.5094339622641509,0.4,0.4444444444444444,0.5344827586206896,0.5,0.45,17.617866004962778,0.46153846153846156,,0.09574468085106383,0.014705882352941176,0.06818181818181818,0.030303030303030304,0.08695652173913043,0.01775147928994083,0.04081632653061224,,0.03225806451612903,0.08333333333333333,0.02857142857142857,0.08108108108108109,1.0,0.3018867924528302,0.75,0.75,0.6666666666666666,0.4716981132075472,0.4,0.4,0.5,0.4,,0.3333333333333333,0.3333333333333333,0.3018867924528302,0.45727169811320745,0.4907,0.44420000000000004,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.2857142857142857,8.843396226415093,0.36134453781512604,5.0,12.0,1.0,1.0,9.0,,4.0,6.0,2.0,0.018867924528301886,,,,,,0.17142857142857143,0.22641509433962265,0.4166666666666667,0.45454545454545453,0.4,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,0.08333333333333333,,,,,,,True,,,,,,,,
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,6718.0,112,-27,241,241,93,107,23,482,12,19,3.0,5.0,5.0,6.0,1.0,10,32,62,22,89,280,3.0,7.0,10.0,9.0,24.0,8.0,29,52,12.0,6.0,5.0,3.0,8.0,2.0,4.0,,19.0,1.0,7.0,2.0,13,5.0,20,8.0,28,2.0,1.0,3.0,1.0,7.0,2.0,10,11.0,18,17,23,4.0,12.0,3.0,2.0,3.0,1.0,,,29,93,0.8125,0.896551724137931,0.5161290322580645,0.42857142857142855,0.375,0.5075757575757576,0.42857142857142855,0.375,0.5866666666666667,0.5555555555555556,0.45161290322580644,31.954887218045112,0.3,0.625,0.19402985074626866,0.09722222222222222,0.08695652173913043,0.029411764705882353,0.16666666666666666,0.07547169811320754,0.09090909090909091,0.10344827586206896,0.03571428571428571,0.13636363636363635,0.30434782608695654,0.1111111111111111,0.3333333333333333,0.2878787878787879,0.631578947368421,0.7058823529411765,0.5833333333333334,0.15151515151515152,0.1,0.1111111111111111,1.0,0.7142857142857143,0.6,0.21428571428571427,0.8333333333333334,0.3484848484848485,0.4697953124999999,0.5246571428571428,0.44007692307692303,0.16216216216216217,0.17142857142857143,0.11235955056179775,0.3258426966292135,11.520967741935484,0.38589211618257263,19.0,33.0,3.0,1.0,1.0,,4.0,4.0,1.0,0.04838709677419355,0.10526315789473684,0.1,,0.09523809523809523,,0.13636363636363635,0.5,0.5757575757575758,0.5757575757575758,0.9473684210526315,1.0,1.0,,,1.0,1.0,,3.0,,,3.0,1.0,4.0,,,1.0,4.0,3.0,2.0,,,1.0,,3.0,1.0,,,,1.0,2.0,1.0,1.0,0.25,,0.25,0.3333333333333333,0.06060606060606061,,,0.015151515151515152,1.0,1.0,1.0,0.045454545454545456,,,,,,,,,,0.03571428571428571,1.0,0.10714285714285714,,36.85,,,2.0,1.0,1.0,1.0,,4.0,,,,1.0,,,2.0,1.0,,,,,True,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,2653.0,44,-15,92,98,23,33,8,190,2,3,,,,,1.0,2,3,6,3,15,108,,,,1.0,1.0,3.0,5,4,2.0,,5.0,,5.0,,3.0,,10.0,,,,10,2.0,12,,12,,,3.0,2.0,,1.0,3,9.0,11,5,3,1.0,2.0,1.0,1.0,1.0,,,,5,23,0.6666666666666666,0.6666666666666666,0.5,,1.0,0.5454545454545454,,1.0,0.625,,1.25,14.851485148514852,1.0,0.2857142857142857,0.3225806451612903,,,,0.2564102564102564,,,,,0.1,0.18181818181818182,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,0.5,1.0,,,,,,0.7272727272727273,0.5143136363636363,0.4539,0.3903,0.16666666666666666,0.2857142857142857,,0.3333333333333333,6.083333333333333,0.25,,1.0,1.0,,2.0,,,3.0,,0.16666666666666666,,0.5,,,,0.7,0.09090909090909091,,,,,,,,,,2.0,5.0,,1.0,,2.0,5.0,,1.0,,,6.0,5.0,2.0,,,,,,,,,,1.0,,1.0,0.4,,,0.4,0.45454545454545453,,,,,,,0.45454545454545453,0.4,0.4,1.0,,,,1.0,,,,,,0.4,25.36,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,
203200,1610612744,Justin Holiday,Justin Holiday,203200,GSW,7522.0,125,-82,270,269,127,159,34,539,5,12,,,2.0,6.0,2.0,6,11,32,11,54,317,,3.0,,5.0,15.0,7.0,23,12,10.0,,16.0,1.0,17.0,1.0,9.0,3.0,35.0,,1.0,2.0,12,1.0,15,1.0,16,5.0,4.0,5.0,4.0,,1.0,5,3.0,6,7,12,2.0,3.0,2.0,1.0,2.0,,,,23,127,0.5454545454545454,0.5454545454545454,0.34375,,0.3333333333333333,0.39814814814814814,,0.3076923076923077,0.4576271186440678,,0.38333333333333336,20.915032679738562,1.0,0.06666666666666667,0.15,0.009523809523809525,0.05714285714285714,,0.12173913043478261,0.007352941176470588,,,,0.125,0.12903225806451613,0.06666666666666667,,0.2222222222222222,0.4166666666666667,0.5555555555555556,0.6,0.1111111111111111,0.3333333333333333,0.4,0.5,,,0.23076923076923078,0.3333333333333333,0.6296296296296297,0.4950212962962964,0.417325,0.4917538461538461,0.05454545454545454,0.09090909090909091,,0.42592592592592593,10.496875000000001,0.4703703703703704,4.0,14.0,4.0,,4.0,,,2.0,4.0,0.125,0.25,0.16666666666666666,,0.02857142857142857,,0.2,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.5,2.0,5.0,,1.0,,1.0,5.0,17.0,,3.0,10.0,7.0,22.0,,4.0,2.0,11.0,18.0,17.0,5.0,,1.0,,,,,,1.0,,2.0,4.0,0.8571428571428571,0.3181818181818182,,0.18181818181818182,0.3181818181818182,0.4074074074074074,,,0.09259259259259259,0.4,0.4,1.0,0.3148148148148148,0.29411764705882354,0.29411764705882354,0.8,0.14285714285714285,,,0.42857142857142855,,,0.038461538461538464,,0.38461538461538464,0.29411764705882354,25.309090909090912,2.0,3.0,,1.0,,,0.2,,,,,,,,,,1.0,,,,True,,,,,,,,
