EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3pt And 1 Free Throw Trips,HeaveAttempts,Defensive 3 Seconds Violations,DefensiveGoaltends,3SecondViolations,BlockedLongMidRange,OffensiveGoaltends,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,130150.0,2169,595,4275,4254,1238,1145,496.0,8529,56.0,86.0,4.0,8.0,22.0,35.0,85.0,180.0,155.0,310.0,16.0,41.0,3.0,7.0,4.0,10.0,99.0,236.0,11.0,18.0,34.0,78.0,296.0,576.0,115.0,277.0,226.0,1163.0,4531,27.0,55.0,14.0,25.0,15.0,111.0,88.0,177.0,38.0,88.0,166.0,456.0,72.0,520.0,153.0,192.0,2.0,236.0,99.0,14.0,464.0,156.0,620.0,103.0,53.0,243.0,42.0,179.0,1396.0,12.0,28.0,3.0,64.0,180.0,4.0,248.0,43.0,291.0,15.0,125.0,71.0,54.0,85.0,22.0,68.0,49.0,9.0,17.0,2.0,3.0,134.0,9.0,36.0,57.0,3.0,147.0,2.0,6.0,9.0,225.0,2.0,6.0,15.0,9.0,249.0,12.0,12.0,35.0,3.0,85.0,11.0,8.0,3.0,11.0,9.0,440.0,1217,18.0,73.0,0.12162162162162163,0.12203389830508475,0.4434782608695652,0.4151624548736462,0.56,0.4318181818181818,0.4151624548736462,0.5138888888888888,0.4909090909090909,0.4971751412429379,0.5492379835873388,0.6,0.5471698113207547,0.5985477178423236,0.6379310344827587,0.6426553672316384,0.324736225087925,0.024305555555555556,0.046511627906976744,0.03888888888888889,0.00967741935483871,22.6625386996904,0.6343283582089553,0.03333333333333333,0.01875,0.12977649603460706,0.023236514522821577,0.10078740157480315,0.018072289156626505,0.12067260138476756,0.021401819154628143,0.020710059171597635,0.027874564459930314,0.022413793103448276,0.015184381778741865,0.024630541871921183,0.13537117903930132,0.10217391304347827,0.1513859275053305,0.10537190082644628,0.08609271523178808,0.03537735849056604,0.8181818181818182,0.10082063305978899,0.6511627906976745,0.6829268292682927,0.125,0.21101992966002345,0.4722222222222222,0.4913294797687861,0.17647058823529413,0.3634232121922626,0.5,0.504885993485342,0.09032258064516129,0.04806565064478312,0.3902439024390244,0.3902439024390244,0.75,0.27667057444314186,0.4194915254237288,0.4194915254237288,0.3939393939393939,0.1,0.5,0.5,0.0875,0.42857142857142855,1.0,0.225,0.6111111111111112,0.5454545454545454,0.1320754716981132,0.6285714285714286,0.03773584905660377,0.4,0.2943396226415094,0.4358974358974359,0.42555685814771393,0.4194915254237288,0.4660592614302463,0.4588775,0.451066603773585,0.04323094425483504,0.05843071786310518,0.010714285714285714,0.09544282029234738,0.39208942390369733,12.619270833333331,25.24620938628159,0.2895906432748538,,,,,,,,,,,,,,,,True
101126,1610612746,Nate Robinson,Nate Robinson,101126,LAC,1342.0,22,12,49,47,16,19,3.0,96,1.0,1.0,,,,,1.0,1.0,1.0,3.0,,,,,,,2.0,3.0,,,1.0,1.0,3.0,5.0,2.0,3.0,,12.0,42,,,,,,,,1.0,1.0,1.0,,3.0,4.0,2.0,6.0,,,3.0,2.0,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,,,,,2.0,,2.0,,2.0,,,,,2.0,,2.0,1.0,,,1.0,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,3.0,16,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.6,,,0.75,,0.75,0.75,,0.75,0.375,,,,,21.56862745098039,0.6666666666666666,,,0.11764705882352941,,,,0.08333333333333333,,,,,,,0.5,,,,,,,0.125,1.0,1.0,1.0,0.125,1.0,1.0,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,0.5,1.0,0.5,0.6666666666666666,0.46895624999999996,,0.5074,,,,,0.25,13.48,25.76666666666667,0.32653061224489793,,,,,,,,,,,,,,,,True
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,105091.0,1752,530,3477,3445,895,813,400.0,6922,39.0,69.0,4.0,7.0,7.0,11.0,21.0,43.0,111.0,224.0,51.0,105.0,4.0,6.0,12.0,23.0,104.0,236.0,12.0,24.0,15.0,48.0,171.0,336.0,155.0,341.0,142.0,949.0,3633,15.0,26.0,16.0,30.0,10.0,88.0,24.0,46.0,27.0,71.0,53.0,182.0,304.0,38.0,450.0,15.0,4.0,236.0,104.0,17.0,69.0,31.0,100.0,20.0,11.0,50.0,7.0,12.0,231.0,1.0,6.0,4.0,33.0,52.0,6.0,91.0,11.0,102.0,2.0,28.0,21.0,7.0,39.0,10.0,25.0,30.0,4.0,14.0,6.0,3.0,69.0,2.0,15.0,57.0,6.0,96.0,1.0,5.0,2.0,116.0,8.0,1.0,12.0,5.0,159.0,4.0,27.0,35.0,15.0,16.0,6.0,4.0,2.0,6.0,3.0,171.0,878,7.0,7.0,0.8888888888888888,0.8994082840236687,0.967741935483871,0.45454545454545453,0.5333333333333333,0.38028169014084506,0.45454545454545453,0.5089285714285714,0.5769230769230769,0.5217391304347826,0.5960118168389956,0.6964285714285714,0.5512820512820513,0.6307901907356949,0.7083333333333334,0.6134751773049646,0.5036927621861153,0.050595238095238096,0.14492753623188406,0.16279069767441862,,20.350609756097562,0.5652173913043478,0.07228915662650602,0.03225806451612903,0.045494313210848646,0.006109979633401222,0.06639839034205232,0.0018726591760299626,0.051829268292682924,0.004617414248021108,0.010452961672473868,0.004651162790697674,0.004166666666666667,0.0026954177897574125,,0.023809523809523808,0.03804347826086957,0.07304785894206549,0.07258064516129033,0.048,0.0061162079510703364,0.5,0.1019202363367799,0.5652173913043478,0.6610169491525424,0.7948717948717948,0.06351550960118169,0.4883720930232558,0.5833333333333334,0.7619047619047619,0.3308714918759232,0.4955357142857143,0.4955357142857143,0.9459459459459459,0.155096011816839,0.4857142857142857,0.4857142857142857,1.0,0.34859675036927623,0.4406779661016949,0.4406779661016949,0.9519230769230769,0.125,0.5714285714285714,0.25,0.10714285714285714,0.6666666666666666,1.0,0.42857142857142855,0.5,1.0,0.09401709401709402,0.6363636363636364,0.19658119658119658,0.5217391304347826,0.41025641025641024,0.3125,0.6056129985228951,0.4406779661016949,0.5070727474150667,0.4887755813953488,0.508994017094017,0.06963788300835655,0.09536784741144415,0.042735042735042736,0.09272918861959958,0.1917808219178082,14.233928571428573,24.962756598240468,0.2574058096059822,5.0,,,,,,,,,,,,,,,True
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,5865.0,98,-30,202,197,62,84,18.0,399,4.0,11.0,2.0,4.0,2.0,3.0,,2.0,1.0,3.0,,,,,,,,1.0,,,,,5.0,16.0,,1.0,5.0,15.0,208,2.0,5.0,,,,4.0,2.0,4.0,,,4.0,8.0,6.0,4.0,,,4.0,,,3.0,3.0,,3.0,,,1.0,,2.0,6.0,2.0,5.0,,2.0,7.0,2.0,11.0,7.0,18.0,,8.0,3.0,5.0,1.0,,,1.0,,1.0,,,2.0,,,7.0,,13.0,1.0,,,6.0,3.0,,,,6.0,,,1.0,,2.0,1.0,,1.0,1.0,1.0,8.0,62,4.0,,0.6,1.0,,,,,,0.3125,0.4,0.5,0.29411764705882354,0.4,0.5,0.375,0.4,0.6666666666666666,0.058823529411764705,0.1875,0.18181818181818182,0.5,,10.045662100456621,0.5,0.16666666666666666,,0.13725490196078433,0.07936507936507936,0.06896551724137931,0.05263157894736842,0.1125,0.06930693069306931,0.05263157894736842,0.17647058823529413,0.037037037037037035,0.03571428571428571,0.1,0.15,0.07692307692307693,0.16666666666666666,0.08333333333333333,,,1.0,0.6470588235294118,0.36363636363636365,0.4444444444444444,0.5,0.11764705882352941,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,,0.058823529411764705,,,,0.8,0.5,,,,,,,,0.75,0.6666666666666666,,,,,0.7058823529411765,,0.5214062500000001,0.5912999999999999,0.573075,0.05555555555555555,0.058823529411764705,,0.26666666666666666,0.5333333333333333,5.88125,69.9,0.3069306930693069,,1.0,1.0,,,,,,,,,,,,,True
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,141361.0,2356,583,4647,4619,1353,1262,534.0,9266,286.0,425.0,51.0,84.0,90.0,128.0,86.0,216.0,192.0,478.0,3.0,6.0,,,1.0,3.0,7.0,19.0,,2.0,2.0,6.0,564.0,1119.0,10.0,25.0,311.0,1469.0,4919,68.0,129.0,,2.0,44.0,180.0,148.0,274.0,3.0,9.0,126.0,431.0,758.0,370.0,24.0,6.0,62.0,18.0,7.0,50.0,210.0,144.0,354.0,89.0,55.0,116.0,31.0,63.0,852.0,31.0,82.0,13.0,109.0,238.0,35.0,382.0,126.0,508.0,31.0,63.0,37.0,26.0,90.0,20.0,47.0,62.0,3.0,43.0,,7.0,152.0,17.0,46.0,87.0,8.0,196.0,7.0,13.0,21.0,391.0,6.0,20.0,11.0,10.0,427.0,45.0,,188.0,2.0,46.0,35.0,29.0,6.0,35.0,21.0,429.0,1332,18.0,37.0,0.6719858156028369,0.7110694183864915,0.8,0.4,,0.3333333333333333,0.4166666666666667,0.5040214477211796,0.5271317829457365,0.5401459854014599,0.5061188811188811,0.5190839694656488,0.5388692579505301,0.550187265917603,0.5844155844155844,0.5969529085872576,0.021853146853146852,0.044682752457551385,0.07058823529411765,0.09259259259259259,,28.256322494770867,0.5921052631578947,0.2517985611510791,0.07602339181286549,0.1590909090909091,0.06226271829916477,0.1586608442503639,0.04240766073871409,0.15895556573522676,0.05517578125,0.12602739726027398,0.06191950464396285,0.025437201907790145,0.04093567251461988,0.045871559633027525,0.13916500994035785,0.17346938775510204,0.16500994035785288,0.15047619047619049,0.18518518518518517,0.06019417475728155,0.6,0.3715034965034965,0.6729411764705883,0.7240506329113924,0.6643356643356644,0.1888111888111888,0.39814814814814814,0.4387755102040816,0.3953488372093023,0.4178321678321678,0.401673640167364,0.401673640167364,0.8072916666666666,0.005244755244755245,0.5,0.5,1.0,0.016608391608391608,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.6412213740458015,0.6071428571428571,0.2549019607843137,,,,0.015267175572519083,,,0.45229681978798586,0.703125,0.01060070671378092,0.3333333333333333,0.02120141342756184,0.3333333333333333,0.39335664335664333,0.3888888888888889,0.4877150043744533,0.5423777227722771,0.5081718085106383,0.1474010861132661,0.14896988906497624,0.07407407407407407,0.12253233492171545,0.29339686861810754,10.060500446827533,26.671999999999997,0.2911555842479019,,1.0,1.0,6.0,2.0,,,,,,,,,,,True
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,117544.0,1959,612,3817,3822,944,860,462.0,7639,250.0,332.0,87.0,132.0,55.0,69.0,6.0,19.0,,,,,,,,,,2.0,,,,1.0,256.0,351.0,,2.0,99.0,611.0,4035,88.0,135.0,,,26.0,202.0,57.0,71.0,,1.0,64.0,178.0,368.0,144.0,,,128.0,2.0,,9.0,22.0,12.0,34.0,8.0,4.0,8.0,1.0,13.0,80.0,71.0,183.0,3.0,173.0,345.0,39.0,557.0,257.0,814.0,16.0,52.0,39.0,13.0,27.0,15.0,13.0,46.0,1.0,14.0,,,73.0,17.0,19.0,90.0,1.0,178.0,1.0,28.0,12.0,219.0,,46.0,3.0,,267.0,22.0,,86.0,,59.0,151.0,96.0,47.0,151.0,94.0,178.0,931,18.0,25.0,0.71875,0.9583333333333334,,,,,,0.7293447293447294,0.6518518518518519,0.8028169014084507,0.7252124645892352,0.6518518518518519,0.7916666666666666,0.6418067226890757,0.6158536585365854,0.6095890410958904,0.0056657223796034,0.02564102564102564,0.024096385542168676,0.05263157894736842,,12.5890190673099,0.3698630136986301,0.38235294117647056,0.02054794520547945,0.27101335428122547,0.1659111514052584,0.30244755244755245,0.12369337979094076,0.28075880758807586,0.15146094215861658,0.13861386138613863,0.17647058823529413,0.1761467889908257,0.116751269035533,0.1388888888888889,0.23529411764705882,0.2912621359223301,0.286697247706422,0.31786542923433875,0.2553191489361702,0.1839080459770115,0.6225165562913907,0.9405099150141643,0.7530120481927711,0.7716049382716049,0.716,0.053824362606232294,0.3157894736842105,0.3333333333333333,0.8333333333333334,,,,,,,,,0.0056657223796034,,,,0.9777777777777777,0.6590909090909091,0.20689655172413793,,,,,,,0.9583333333333334,0.7971014492753623,,,0.013888888888888888,,0.9461756373937678,,0.6823771306818182,0.6156452173913042,0.7001507042253522,0.20623501199040767,0.20722891566265061,,0.33060556464811786,0.29132569558101473,0.9589743589743592,33.8,0.2473146450091695,,,8.0,10.0,9.0,8.0,7.0,,,,,,,,,True
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,11248.0,187,25,368,368,139,150,45.0,736,7.0,12.0,1.0,2.0,2.0,6.0,5.0,10.0,2.0,5.0,4.0,9.0,,,2.0,6.0,3.0,13.0,,2.0,2.0,7.0,14.0,27.0,7.0,22.0,6.0,55.0,397,1.0,4.0,,2.0,,2.0,2.0,8.0,4.0,13.0,4.0,20.0,22.0,6.0,18.0,3.0,,13.0,3.0,1.0,6.0,2.0,8.0,1.0,1.0,5.0,,1.0,18.0,,,,5.0,6.0,1.0,12.0,,12.0,,6.0,3.0,3.0,4.0,,3.0,1.0,,1.0,,,5.0,,,10.0,2.0,20.0,,1.0,1.0,7.0,,,,1.0,8.0,,,3.0,,1.0,3.0,,2.0,3.0,1.0,20.0,139,1.0,1.0,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.3181818181818182,,0.3076923076923077,0.3181818181818182,0.5185185185185185,0.25,0.25,0.5,0.16666666666666666,0.38095238095238093,0.5188679245283019,0.16666666666666666,0.43478260869565216,0.4489795918367347,0.037037037037037035,0.08333333333333333,,,13.809523809523808,0.8,0.05555555555555555,,0.05263157894736842,,0.08620689655172414,,0.06395348837209303,,,,,,,0.05,,0.10526315789473684,0.1111111111111111,,,0.3333333333333333,0.24489795918367346,0.5833333333333334,0.6363636363636364,0.8571428571428571,0.20408163265306123,0.5,0.5,0.8,0.10204081632653061,0.4,0.4,0.5,0.1836734693877551,0.4444444444444444,0.4444444444444444,1.0,0.2653061224489796,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.3333333333333333,0.5,1.0,,,,0.3333333333333333,,,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.6938775510204082,0.23076923076923078,0.5163885416666667,0.4735125,0.5461425,0.057692307692307696,0.1,,0.03636363636363636,0.36363636363636365,6.903703703703704,24.62727272727273,0.37771739130434784,,,,,,1.0,,,,,,,,,,True
200770,1610612746,Jordan Farmar,Jordan Farmar,200770,LAC,8834.0,147,-5,296,283,126,108,35.0,579,2.0,3.0,,,1.0,1.0,,1.0,1.0,4.0,1.0,8.0,,1.0,,2.0,6.0,18.0,2.0,2.0,1.0,9.0,3.0,8.0,7.0,26.0,3.0,30.0,308,,,2.0,3.0,,6.0,1.0,1.0,1.0,11.0,3.0,8.0,2.0,4.0,18.0,3.0,,18.0,6.0,,8.0,4.0,12.0,3.0,1.0,5.0,1.0,2.0,28.0,1.0,1.0,,1.0,6.0,1.0,8.0,2.0,10.0,1.0,,,,3.0,1.0,1.0,2.0,,2.0,,,5.0,,3.0,9.0,2.0,20.0,,1.0,,4.0,,1.0,1.0,,4.0,,,,,2.0,2.0,1.0,1.0,3.0,2.0,8.0,126,1.0,2.0,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.2692307692307692,0.6666666666666666,0.09090909090909091,0.2692307692307692,0.375,,1.0,0.39705882352941174,1.0,0.20833333333333334,0.4166666666666667,1.0,0.2857142857142857,0.7647058823529411,,,,,12.312312312312311,0.6,0.07692307692307693,,0.061855670103092786,0.011764705882352941,0.030303030303030304,0.017543859649122806,0.05384615384615385,0.014084507042253521,,,0.027777777777777776,,0.05555555555555555,0.02631578947368421,0.034482758620689655,0.13333333333333333,0.034482758620689655,,0.047619047619047616,0.6666666666666666,0.08823529411764706,0.6666666666666666,0.6666666666666666,0.5,0.029411764705882353,,,,0.11764705882352941,0.25,0.25,,0.23529411764705882,0.125,0.125,1.0,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.8333333333333334,,,,0.3333333333333333,,,0.6666666666666666,1.0,1.0,0.08333333333333333,1.0,0.16666666666666666,,0.75,0.1111111111111111,0.8529411764705882,0.3333333333333333,0.5328514705882352,0.540375,0.5552041666666666,,,,0.2,0.26666666666666666,11.725,24.961538461538456,0.42567567567567566,,,,,,,,1.0,1.0,,,,,,,True
201150,1610612746,Spencer Hawes,Spencer Hawes,201150,LAC,15389.0,256,-24,510,507,252,254,42.0,1017,11.0,18.0,3.0,5.0,3.0,4.0,5.0,16.0,2.0,8.0,1.0,4.0,,1.0,,,11.0,33.0,,3.0,7.0,14.0,18.0,42.0,12.0,37.0,5.0,77.0,557,3.0,6.0,,4.0,2.0,8.0,7.0,13.0,7.0,14.0,4.0,39.0,24.0,12.0,36.0,,4.0,33.0,11.0,5.0,8.0,3.0,11.0,2.0,1.0,6.0,1.0,1.0,25.0,6.0,1.0,,16.0,25.0,1.0,42.0,7.0,49.0,,8.0,6.0,2.0,8.0,1.0,7.0,8.0,,1.0,,4.0,16.0,,11.0,31.0,,43.0,,2.0,2.0,8.0,,3.0,,,6.0,,,2.0,,1.0,10.0,8.0,2.0,10.0,6.0,39.0,251,6.0,1.0,0.6666666666666666,0.75,1.0,0.32432432432432434,,0.5,0.32432432432432434,0.42857142857142855,0.5,0.5384615384615384,0.45569620253164556,0.3,0.6481481481481481,0.4695121951219512,0.36363636363636365,0.6724137931034483,0.46835443037974683,0.11904761904761904,0.16666666666666666,0.125,,17.594254937163374,0.5,0.047619047619047616,,0.16129032258064516,0.007518796992481203,0.20512820512820512,0.05825242718446602,0.1759656652360515,0.029661016949152543,0.02857142857142857,,,0.06329113924050633,0.041666666666666664,0.16363636363636364,0.2545454545454545,0.044444444444444446,0.2222222222222222,0.13333333333333333,,0.6,0.22784810126582278,0.6111111111111112,0.7333333333333333,0.5454545454545454,0.20253164556962025,0.3125,0.35714285714285715,0.8,0.10126582278481013,0.25,0.25,1.0,0.05063291139240506,0.25,0.25,1.0,0.4177215189873418,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6,,0.1,,,0.3,,,0.14814814814814814,0.75,,,0.5185185185185185,0.5,0.6962025316455697,0.3333333333333333,0.49834683544303815,0.5009,0.4915425925925927,0.024691358024691357,0.045454545454545456,,0.1038961038961039,0.5064935064935064,7.423809523809526,25.49189189189189,0.49411764705882355,,,2.0,,1.0,,,,,,,,,,,True
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,50482.0,841,107,1677,1637,719,640,176.0,3314,9.0,26.0,1.0,2.0,2.0,8.0,20.0,44.0,41.0,94.0,15.0,37.0,1.0,1.0,2.0,13.0,50.0,148.0,2.0,7.0,15.0,58.0,70.0,164.0,65.0,185.0,122.0,457.0,1812,3.0,7.0,3.0,8.0,8.0,23.0,23.0,64.0,17.0,71.0,63.0,160.0,58.0,82.0,156.0,39.0,,144.0,50.0,4.0,35.0,21.0,56.0,12.0,9.0,21.0,3.0,11.0,133.0,2.0,1.0,4.0,18.0,23.0,6.0,47.0,7.0,54.0,2.0,28.0,21.0,7.0,21.0,3.0,15.0,16.0,1.0,6.0,1.0,3.0,37.0,3.0,13.0,24.0,1.0,51.0,1.0,1.0,5.0,79.0,,1.0,3.0,2.0,137.0,6.0,8.0,40.0,11.0,12.0,3.0,3.0,,6.0,4.0,155.0,703,5.0,8.0,0.4142857142857143,0.4142857142857143,0.8,0.35135135135135137,0.375,0.23943661971830985,0.35911602209944754,0.4268292682926829,0.42857142857142855,0.359375,0.4799426934097421,0.5,0.3592592592592593,0.5555555555555556,0.6052631578947368,0.47878787878787876,0.5300859598853869,0.024390243902439025,0.07692307692307693,0.045454545454545456,,23.636363636363637,0.5675675675675675,0.08955223880597014,0.07017543859649122,0.04781704781704782,0.0021231422505307855,0.07058823529411765,0.00749063670411985,0.05570652173913043,0.0040650406504065045,0.008849557522123894,,,0.01015228426395939,,0.055900621118012424,0.028901734104046242,0.061224489795918366,0.0673076923076923,0.0851063829787234,0.010309278350515464,0.6666666666666666,0.07449856733524356,0.34615384615384615,0.375,0.5555555555555556,0.12607449856733524,0.45454545454545453,0.47619047619047616,0.4,0.2693409742120344,0.43617021276595747,0.43617021276595747,0.3902439024390244,0.10601719197707736,0.40540540540540543,0.40540540540540543,0.9333333333333333,0.42406876790830944,0.33783783783783783,0.3448275862068966,0.76,0.13333333333333333,0.5,1.0,0.06666666666666667,1.0,,0.4666666666666667,0.2857142857142857,1.0,0.05925925925925926,0.25,0.0962962962962963,0.15384615384615385,0.42962962962962964,0.25862068965517243,0.6045845272206304,0.3472222222222222,0.4803551020408164,0.5226791666666667,0.45947945736434115,0.1297709923664122,0.20202020202020202,0.05641025641025641,0.05032822757111598,0.350109409190372,13.397560975609755,26.116756756756754,0.4287418008348241,1.0,4.0,,,,,,3.0,3.0,3.0,0.016216216216216217,0.02027027027027027,,,,True
