EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsAssisted2s,PtsPutbacks,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShortMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,DefFTReboundPct,ShortMidRangePctAssisted,PenaltyAtRimFGM,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedShortMidRange,ShortMidRangePctBlocked,OffFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,Travels,Corner3Frequency,PenaltyCorner3Frequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,BlockingFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallTurnovers,Technical Free Throw Trips,on,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsAssisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Assisted3sPct,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,BlockedArc3,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked
202391,1610612747,Jeremy Lin,Jeremy Lin,202391,LAL,898.0,15,31,31,22.0,19,8,62,1.0,3.0,3.0,,3.0,,,1.0,,,1.0,6.0,1.0,9.0,11.0,22,,,,,,1.0,5.0,,9.0,11.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,5.0,1.0,9.0,,3.0,1.0,11.0,22.0,,1.0,0.16666666666666666,,0.2,0.14285714285714285,,0.2,0.45454545454545453,,0.5555555555555556,0.14285714285714285,0.16666666666666666,0.3333333333333333,34.21052631578947,0.5,0.16666666666666666,0.07142857142857142,0.2,,0.18181818181818182,0.0625,,0.16666666666666666,,0.5,0.2,,0.2,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,,,,,,0.14285714285714285,,0.6,,0.5714285714285714,0.5517214285714286,,0.5856600000000001,0.3,0.3333333333333333,,1.0,5.683333333333334,26.4,0.7096774193548387,10.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203944,1610612747,Julius Randle,Julius Randle,203944,LAL,702.0,12,22,23,14.0,14,3,45,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,3.0,,,2.0,30,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,14.0,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,12.5,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,1.0,,0.3333333333333333,0.44506666666666667,,0.5697,,,,,9.566666666666666,,0.6363636363636364,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101179,1610612747,Ronnie Price,Ronnie Price,101179,LAL,54480.0,908,1777,1778,467.0,563,217,3555,24.0,41.0,10.0,6.0,21.0,10.0,37.0,85.0,5.0,28.0,40.0,99.0,104.0,27.0,200.0,1942,3.0,9.0,5.0,,12.0,6.0,30.0,34.0,17.0,50.0,56.0,83.0,9.0,109.0,145.0,48.0,43.0,326.0,6.0,8.0,18.0,23.0,42.0,14.0,56.0,3.0,62.0,32.0,30.0,34.0,20.0,14.0,48.0,12.0,32.0,107.0,7.0,44.0,11.0,36.0,2.0,12.0,7.0,47.0,462.0,20.0,3.0,0.40404040404040403,0.3333333333333333,0.2,0.42610837438423643,0.42857142857142855,0.2578125,0.45454545454545453,0.42857142857142855,0.32894736842105265,0.5123152709359606,0.09090909090909091,0.14634146341463414,13.176007866273354,0.7083333333333334,0.041666666666666664,0.012403100775193798,0.07114624505928854,0.023166023166023165,0.05093167701863354,0.015486725663716814,0.006134969325153374,0.005952380952380952,0.028846153846153848,0.03571428571428571,0.07537688442211055,0.05555555555555555,0.025423728813559324,0.2019704433497537,0.5853658536585366,0.6857142857142857,0.10344827586206896,0.2857142857142857,0.3157894736842105,0.18226600985221675,0.2702702702702703,0.2777777777777778,0.4187192118226601,0.35714285714285715,0.15625,0.4375,0.7142857142857143,0.5228305,0.48671,0.49515725806451616,0.056338028169014086,0.11009174311926606,0.06,0.25,8.912121212121212,25.814423076923074,0.26280247608328644,-74.0,1.0,4.0,24.0,,4.0,3.0,4.0,1.0,0.3,0.3,0.01910828025477707,0.25,0.4,0.2857142857142857,0.25,18.0,1.0,1.0,1.0,0.015873015873015872,0.16666666666666666,4.0,,,,1.0,0.09523809523809523,,0.028708133971291867,0.06285714285714286,0.2916666666666667,,0.4,19.0,6.0,1.0,2.0,0.09359605911330049,0.09375,24.0,5.0,31.0,7.0,12.0,24.0,,0.2980769230769231,0.20588235294117646,0.30392156862745096,0.2823529411764706,0.2823529411764706,0.17857142857142858,0.2891566265060241,14.0,,False,7.0,2.0,2.0,2.0,81.0,2.0,36.0,23.0,13.0,3.0,9.0,2.0,3.0,6.0,0.8709677419354839,0.4,0.02702702702702703,0.3684210526315789,0.3684210526315789,1.0,0.8333333333333334,0.4,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,
201156,1610612747,Nick Young,Nick Young,201156,LAL,60011.0,1000,1976,1979,565.0,676,249,3955,31.0,59.0,10.0,10.0,50.0,50.0,142.0,180.0,17.0,49.0,91.0,251.0,225.0,132.0,563.0,2143,9.0,17.0,23.0,10.0,46.0,21.0,51.0,67.0,53.0,164.0,126.0,178.0,12.0,34.0,41.0,19.0,10.0,89.0,11.0,6.0,29.0,46.0,79.0,17.0,96.0,1.0,23.0,15.0,8.0,28.0,12.0,16.0,44.0,14.0,33.0,83.0,4.0,102.0,4.0,148.0,10.0,36.0,14.0,162.0,560.0,9.0,12.0,0.36254980079681276,0.5294117647058824,0.4117647058823529,0.4527310924369748,0.45,0.4703389830508475,0.5235404896421846,0.5,0.5669014084507042,0.4726890756302521,0.04780876494023904,0.1016949152542373,25.453740593182825,0.6363636363636364,0.0757825370675453,0.008368200836820083,0.0926517571884984,0.03985507246376811,0.08152173913043478,0.017119838872104734,0.0055248618784530384,0.014084507042253521,0.039473684210526314,0.06666666666666667,0.09361702127659574,0.08974358974358974,0.0036101083032490976,0.12394957983193278,0.5254237288135594,0.5849056603773585,0.10504201680672269,0.2,0.21739130434782608,0.29831932773109243,0.352112676056338,0.35714285714285715,0.37815126050420167,0.425,0.0847457627118644,0.4152542372881356,0.5966386554621849,0.48510753715498955,0.5193148148148149,0.4705327586206896,0.10831721470019343,0.1299638989169675,0.08170515097690942,0.2912966252220249,12.605976095617526,25.433777777777774,0.2859311740890688,-67.0,6.0,6.0,56.0,8.0,11.0,6.0,11.0,5.0,0.3076923076923077,0.3218390804597701,0.006191950464396285,0.45454545454545453,0.26,0.15,1.0,5.0,4.0,2.0,3.0,0.05,0.4,7.0,,,,3.0,0.08,,0.0776255707762557,0.08071748878923767,0.3548387096774194,0.16666666666666666,0.7,45.0,18.0,1.0,3.0,0.09453781512605042,0.15254237288135594,63.0,15.0,83.0,23.0,96.0,63.0,1.0,0.3688888888888889,0.34328358208955223,0.3721973094170404,0.35,0.3559322033898305,0.30612244897959184,0.3539325842696629,16.0,8.0,False,20.0,8.0,5.0,6.0,153.0,2.0,7.0,6.0,1.0,5.0,1.0,1.0,5.0,,0.6144578313253012,0.2608695652173913,0.014084507042253521,0.4444444444444444,0.4444444444444444,1.0,0.49206349206349204,0.29411764705882354,0.6,0.4444444444444444,1.0,6.0,3.0,3.0,5.0,20.0,2.0,0.013333333333333334,0.016666666666666666,0.041666666666666664,0.15,0.16666666666666666,1.0,0.08333333333333333,,,,,,,
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,112120.0,1869,3684,3678,870.0,1066,453,7362,143.0,227.0,44.0,78.0,194.0,130.0,339.0,5.0,1.0,3.0,351.0,760.0,11.0,124.0,835.0,4125,83.0,151.0,3.0,26.0,198.0,57.0,138.0,7.0,45.0,165.0,266.0,5.0,30.0,75.0,103.0,33.0,32.0,234.0,38.0,131.0,108.0,217.0,382.0,172.0,554.0,11.0,34.0,30.0,4.0,60.0,25.0,46.0,106.0,30.0,105.0,163.0,18.0,130.0,6.0,168.0,13.0,74.0,16.0,161.0,858.0,8.0,12.0,0.4618421052631579,0.5496688741721855,0.41304347826086957,0.46108949416342415,0.5584415584415584,0.41379310344827586,0.49233490566037735,0.5857988165680473,0.47413793103448276,0.014267185473411154,0.039473684210526314,0.09251101321585903,22.59057542031731,0.5660377358490566,0.19135802469135801,0.09160839160839161,0.20149253731343283,0.08501118568232663,0.19461077844311378,0.09003729355354288,0.13648293963254593,0.10863509749303621,0.08403361344537816,0.1936416184971098,0.22418136020151133,0.1366906474820144,0.028795811518324606,0.29442282749675747,0.6299559471365639,0.6941747572815534,0.251621271076524,0.4020618556701031,0.41711229946524064,0.4396887159533074,0.3834808259587021,0.3857566765578635,0.00648508430609598,0.006493506493506494,0.30344827586206896,0.020689655172413793,0.3086900129701686,0.4564176394293123,0.5140524390243902,0.4524258620689653,0.0889423076923077,0.09013398294762484,0.237125748502994,0.19760479041916168,10.724868421052628,24.29090909090909,0.23615635179153094,-392.0,53.0,91.0,436.0,88.0,51.0,43.0,51.0,27.0,0.6210826210826211,0.7100977198697068,0.057971014492753624,0.5294117647058824,0.8076923076923077,0.5909090909090909,0.5824175824175825,10.0,57.0,5.0,18.0,0.4222222222222222,0.47435897435897434,26.0,3.0,,,8.0,0.03608247422680412,0.03333333333333333,0.18693693693693694,0.19476744186046513,0.5314685314685315,0.11320754716981132,0.5909090909090909,6.0,4.0,6.0,10.0,0.007782101167315175,0.027586206896551724,1.0,1.0,3.0,2.0,6.0,1.0,2.0,0.2727272727272727,0.2857142857142857,0.2727272727272727,0.2,0.2,0.3333333333333333,0.2,35.0,1.0,False,2.0,1.0,1.0,2.0,3.0,,28.0,24.0,4.0,10.0,2.0,2.0,11.0,,0.3333333333333333,0.6666666666666666,0.0058997050147492625,0.3333333333333333,0.3333333333333333,0.5,,1.0,,0.25,1.0,2.0,,1.0,,,,,,0.08888888888888889,0.012987012987012988,0.5,,,2.0,1.0,1.0,,,,
201961,1610612747,Wayne Ellington,Wayne Ellington,201961,LAL,98860.0,1648,3212,3215,710.0,834,405,6427,61.0,105.0,27.0,22.0,58.0,77.0,205.0,199.0,20.0,43.0,160.0,368.0,240.0,51.0,638.0,3418,14.0,28.0,25.0,,49.0,31.0,70.0,50.0,22.0,141.0,136.0,199.0,27.0,81.0,104.0,43.0,22.0,231.0,8.0,22.0,59.0,115.0,176.0,30.0,206.0,5.0,32.0,22.0,10.0,34.0,20.0,16.0,50.0,5.0,44.0,75.0,2.0,73.0,7.0,62.0,2.0,19.0,8.0,137.0,701.0,5.0,6.0,0.43478260869565216,0.5,0.44285714285714284,0.48273026315789475,0.46226415094339623,0.49583333333333335,0.5,0.46226415094339623,0.5300751879699248,0.39473684210526316,0.07336956521739131,0.19047619047619047,18.622379526272802,0.68,0.11175898931000972,0.01794453507340946,0.11752988047808766,0.02,0.11365120836054866,0.01845018450184502,0.024691358024691357,0.012012012012012012,0.017595307917888565,0.13245033112582782,0.0987012987012987,0.1794871794871795,0.015479876160990712,0.17269736842105263,0.580952380952381,0.7176470588235294,0.09539473684210527,0.3793103448275862,0.4074074074074074,0.3371710526315789,0.375609756097561,0.3811881188118812,0.32730263157894735,0.37735849056603776,0.225,0.35833333333333334,0.5674342105263158,0.49557351973684216,0.49698902439024384,0.49503625000000007,0.03354632587859425,0.04935064935064935,0.0768025078369906,0.22100313479623823,12.635597826086956,25.045416666666664,0.22104607721046077,-117.0,8.0,10.0,184.0,12.0,2.0,,2.0,1.0,0.575,0.5974025974025974,0.01757469244288225,0.5,0.6753246753246753,0.18867924528301888,0.8,16.0,2.0,3.0,4.0,0.017094017094017096,0.5,16.0,,,,1.0,0.06896551724137931,,0.07065217391304347,0.13649025069637882,0.47540983606557374,0.125,0.5925925925925926,41.0,7.0,9.0,,0.06743421052631579,0.058333333333333334,77.0,16.0,89.0,19.0,81.0,77.0,2.0,0.37083333333333335,0.38,0.37083333333333335,0.3869346733668342,0.39487179487179486,0.37209302325581395,0.3869346733668342,14.0,6.0,False,12.0,3.0,5.0,7.0,186.0,,23.0,16.0,7.0,5.0,2.0,,3.0,3.0,0.6966292134831461,0.28,0.014634146341463415,0.2926829268292683,0.2926829268292683,0.9166666666666666,0.6623376623376623,0.25,1.0,0.42857142857142855,2.0,5.0,4.0,,1.0,2.0,1.0,0.016666666666666666,0.020100502512562814,0.03389830508474576,0.09433962264150944,0.4,1.0,0.008298755186721992,,,,,,,
202325,1610612747,Wesley Johnson,Wesley Johnson,202325,LAL,134369.0,2239,4415,4401,1096.0,1252,526,8816,79.0,120.0,28.0,26.0,54.0,89.0,256.0,169.0,8.0,39.0,194.0,430.0,257.0,90.0,751.0,4915,31.0,59.0,17.0,11.0,106.0,37.0,76.0,57.0,17.0,145.0,134.0,167.0,14.0,99.0,124.0,50.0,31.0,273.0,19.0,45.0,86.0,145.0,251.0,67.0,318.0,5.0,59.0,43.0,16.0,50.0,33.0,37.0,87.0,20.0,102.0,160.0,3.0,89.0,7.0,112.0,10.0,48.0,8.0,144.0,1083.0,16.0,5.0,0.4511627906976744,0.5254237288135594,0.4868421052631579,0.4810771470160116,0.625,0.48120300751879697,0.508843537414966,0.6385542168674698,0.5105633802816901,0.37409024745269287,0.03255813953488372,0.058333333333333334,16.27953146714314,0.5747126436781609,0.10877719429857464,0.02805486284289277,0.13169984686064318,0.03518518518518519,0.1163141993957704,0.029850746268656716,0.0262582056892779,0.022167487684729065,0.03464203233256351,0.08740359897172237,0.14519427402862986,0.09146341463414634,0.013089005235602094,0.17467248908296942,0.6583333333333333,0.6991150442477876,0.07860262008733625,0.48148148148148145,0.52,0.3726346433770015,0.34765625,0.35177865612648224,0.24599708879184862,0.10526315789473684,0.21052631578947367,0.2932330827067669,0.5487627365356623,0.5048534306569342,0.5210151785714286,0.5103227272727273,0.07015130674002751,0.10256410256410256,0.1411451398135819,0.19307589880159787,12.667209302325583,24.839299610894948,0.24824462061155153,-310.0,16.0,25.0,254.0,22.0,45.0,30.0,45.0,23.0,0.654639175257732,0.6939890710382514,0.032388663967611336,0.5111111111111111,0.6179775280898876,0.32894736842105265,0.64,18.0,20.0,8.0,3.0,0.14084507042253522,0.6923076923076923,20.0,3.0,,,12.0,0.07407407407407407,0.025423728813559324,0.08113207547169811,0.1642512077294686,0.6835443037974683,0.4375,0.7142857142857143,88.0,18.0,15.0,5.0,0.12809315866084425,0.13533834586466165,59.0,11.0,91.0,18.0,21.0,59.0,2.0,0.3540856031128405,0.3157894736842105,0.3568627450980392,0.34911242603550297,0.35119047619047616,0.28205128205128205,0.3532934131736527,17.0,3.0,False,32.0,7.0,5.0,11.0,252.0,2.0,25.0,19.0,6.0,7.0,2.0,1.0,6.0,,0.9230769230769231,0.6470588235294118,0.01171875,0.36363636363636365,0.36363636363636365,0.96875,0.8983050847457628,0.625,1.0,0.3888888888888889,6.0,9.0,1.0,2.0,1.0,3.0,3.0,0.0038910505836575876,0.005917159763313609,0.037383177570093455,0.11842105263157894,0.6666666666666666,1.0,0.011583011583011582,1.0,,1.0,,,,
202334,1610612747,Ed Davis,Ed Davis,202334,LAL,106522.0,1775,3449,3453,838.0,999,457,6902,235.0,357.0,81.0,31.0,90.0,,1.0,,,,266.0,448.0,,89.0,621.0,3868,89.0,143.0,,25.0,203.0,60.0,100.0,,18.0,138.0,186.0,,50.0,64.0,94.0,31.0,28.0,218.0,45.0,180.0,102.0,217.0,357.0,225.0,582.0,16.0,46.0,36.0,10.0,30.0,11.0,28.0,58.0,11.0,118.0,196.0,7.0,141.0,2.0,182.0,24.0,98.0,5.0,138.0,838.0,13.0,5.0,0.59375,0.6223776223776224,0.6,0.59375,0.6223776223776224,0.6,0.5891840607210627,0.6041666666666666,0.5798319327731093,,0.11160714285714286,0.09523809523809523,14.676367285499248,0.5172413793103449,0.20471698113207548,0.14073494917904614,0.2056451612903226,0.0989010989010989,0.20501285347043702,0.12975778546712802,0.2,0.12790697674418605,0.0958904109589041,0.2315112540192926,0.21693121693121692,0.1694915254237288,0.12307692307692308,0.796875,0.6582633053221288,0.7275541795665634,0.20089285714285715,0.34444444444444444,0.41333333333333333,0.002232142857142857,,,,,0.81,,0.796875,0.5610600446428571,0.5744170731707318,0.5390739999999999,0.18773946360153257,0.18773946360153257,0.32689210950080516,0.2222222222222222,2.5979910714285714,,0.24296897651493188,-295.0,85.0,131.0,346.0,132.0,91.0,68.0,93.0,59.0,0.650375939849624,0.865,0.10810810810810811,0.6344086021505376,,0.916083916083916,0.648854961832061,5.0,38.0,4.0,14.0,0.31666666666666665,0.6451612903225806,53.0,,2.0,1.0,18.0,0.16666666666666666,,0.15566037735849056,0.24307692307692308,0.6510638297872341,0.10588235294117647,0.654320987654321,,,3.0,2.0,,,,,,,,,2.0,,,,,,,,19.0,,False,,,,,,,30.0,24.0,6.0,11.0,4.0,4.0,28.0,,,,1.0,,,,,,,,,,,,,,5.0,,,0.1111111111111111,,,,,4.0,6.0,,1.0,,,
2430,1610612747,Carlos Boozer,Carlos Boozer,2430,LAL,100763.0,1679,3310,3311,778.0,926,416,6621,194.0,303.0,68.0,75.0,183.0,98.0,250.0,,,,367.0,736.0,,93.0,827.0,3736,67.0,102.0,,25.0,159.0,57.0,128.0,,30.0,144.0,246.0,,64.0,75.0,95.0,33.0,27.0,210.0,25.0,82.0,97.0,238.0,370.0,109.0,479.0,10.0,41.0,21.0,20.0,42.0,23.0,50.0,92.0,28.0,79.0,182.0,13.0,107.0,,148.0,20.0,75.0,9.0,144.0,768.0,19.0,9.0,0.4986413043478261,0.6568627450980392,0.4453125,0.4986413043478261,0.6568627450980392,0.4453125,0.516875,0.6794871794871795,0.4864864864864865,,0.08695652173913043,0.13861386138613863,23.57916997092255,0.45652173913043476,0.228626320845341,0.06507936507936508,0.20421052631578948,0.06906077348066299,0.22097625329815304,0.0659679408138101,0.08913649025069638,0.07323943661971831,0.07308970099667775,0.2361111111111111,0.20170454545454544,0.21138211382113822,0.03322259136212625,0.4116847826086957,0.6402640264026402,0.7432950191570882,0.24864130434782608,0.4098360655737705,0.46296296296296297,0.33967391304347827,0.392,0.39357429718875503,,,0.53125,,0.4116847826086957,0.4854267663043478,0.5255929411764706,0.5026726562499999,0.09481668773704172,0.09481668773704172,0.19226118500604594,0.17412333736396615,8.615353260869565,,0.2350453172205438,-312.0,50.0,71.0,488.0,70.0,12.0,10.0,12.0,6.0,0.6648501362397821,0.7349397590361446,0.04395604395604396,0.5,0.7959183673469388,0.696078431372549,0.704225352112676,15.0,35.0,9.0,7.0,0.35,0.52,41.0,2.0,,,2.0,0.11475409836065574,0.019417475728155338,0.225201072386059,0.22631578947368422,0.654639175257732,0.2,0.6029411764705882,,,5.0,10.0,,,,,,,,,5.0,,,,,,,,19.0,,False,,,,,,,20.0,16.0,4.0,14.0,,5.0,32.0,,,,0.004,,,,,,,,,,,,,,,,,0.04918032786885246,,,,,1.0,4.0,1.0,,1.0,,
203135,1610612747,Robert Sacre,Robert Sacre,203135,LAL,64421.0,1074,2085,2082,408.0,435,250,4167,32.0,54.0,9.0,46.0,134.0,32.0,88.0,1.0,1.0,,110.0,276.0,1.0,52.0,272.0,2218,22.0,49.0,1.0,18.0,62.0,14.0,39.0,,17.0,45.0,70.0,1.0,13.0,32.0,53.0,10.0,16.0,127.0,20.0,61.0,44.0,78.0,136.0,86.0,222.0,8.0,25.0,18.0,7.0,15.0,10.0,19.0,34.0,7.0,59.0,119.0,9.0,69.0,4.0,76.0,2.0,29.0,10.0,45.0,407.0,12.0,10.0,0.39855072463768115,0.4489795918367347,0.358974358974359,0.3971119133574007,0.44,0.358974358974359,0.43312101910828027,0.47692307692307695,0.42452830188679247,0.0036101083032490976,0.04710144927536232,0.14814814814814814,14.689742507387082,0.4411764705882353,0.11659192825112108,0.07549504950495049,0.13213213213213212,0.0796812749003984,0.1217564870259481,0.0764872521246459,0.07106598984771574,0.07954545454545454,0.09216589861751152,0.10650887573964497,0.1141732283464567,0.189873417721519,0.05228758169934641,0.19494584837545126,0.5925925925925926,0.6956521739130435,0.48375451263537905,0.34328358208955223,0.35658914728682173,0.3176895306859206,0.36363636363636365,0.36363636363636365,0.0036101083032490976,0.02,0.23076923076923078,,0.19855595667870035,0.42790090252707585,0.48420595238095254,0.4362923076923077,0.09539473684210527,0.09570957095709572,0.22794117647058823,0.16544117647058823,10.011594202898552,26.8,0.19568345323741007,-100.0,17.0,27.0,150.0,18.0,42.0,30.0,42.0,23.0,0.6818181818181818,0.7425742574257426,0.07492795389048991,0.5476190476190477,0.875,0.54,0.6296296296296297,6.0,14.0,,12.0,0.21875,0.7391304347826086,4.0,5.0,,,11.0,0.03731343283582089,0.07352941176470588,0.1375,0.10384615384615385,0.40625,0.11764705882352941,0.4444444444444444,,,5.0,1.0,,,,,,,,,,,,,,,,,5.0,,False,,,,,,,21.0,20.0,1.0,2.0,4.0,1.0,20.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,
