EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FTDefRebounds,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,HeaveAttempts,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,BlockedLongMidRange,DefensiveGoaltends,BlockedCorner3,Arc3PctBlocked,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,129549.0,2159,667,4294,4249,1155.0,1097,490.0,8543,61.0,98.0,3.0,6.0,23.0,40.0,87.0,174.0,174.0,334.0,14.0,35.0,3.0,7.0,3.0,8.0,98.0,231.0,8.0,18.0,30.0,73.0,322.0,606.0,112.0,266.0,213.0,1193.0,4447,22.0,49.0,11.0,25.0,15.0,92.0,91.0,163.0,33.0,81.0,165.0,446.0,80.0,564.0,150.0,186.0,2.0,231.0,98.0,16.0,479.0,188.0,667.0,129.0,59.0,257.0,37.0,185.0,1522.0,9.0,27.0,3.0,74.0,168.0,242.0,39.0,281.0,16.0,115.0,70.0,45.0,95.0,21.0,74.0,49.0,9.0,21.0,1.0,3.0,144.0,10.0,37.0,53.0,3.0,153.0,4.0,8.0,8.0,225.0,1.0,5.0,15.0,9.0,232.0,9.0,7.0,32.0,2.0,82.0,12.0,1.0,1.0,9.0,3.0,13.0,10.0,430.0,1135.0,17.0,71.0,0.12422360248447205,0.12461059190031153,0.44642857142857145,0.42105263157894735,0.44,0.4074074074074074,0.42105263157894735,0.5313531353135313,0.4489795918367347,0.558282208588957,0.5619266055045872,0.5202702702702703,0.5758196721311475,0.6062308478038815,0.5679012345679012,0.6696696696696697,0.30504587155963303,0.026402640264026403,0.08163265306122448,0.034482758620689655,0.005988023952095809,23.111751389174724,0.6597222222222222,0.018404907975460124,0.11764705882352941,0.022900763358778626,0.115625,0.013177159590043924,0.11702127659574468,0.01933404940923738,0.024793388429752067,0.030534351145038167,0.018050541516245487,0.012448132780082987,0.014925373134328358,0.11440677966101695,0.09713024282560706,0.13916500994035785,0.11875,0.10625,0.03827751196172249,0.7692307692307693,0.11238532110091744,0.6224489795918368,0.6777777777777778,0.14754098360655737,0.19954128440366972,0.5,0.5178571428571429,0.1839080459770115,0.3830275229357798,0.5209580838323353,0.5240963855421686,0.08620689655172414,0.040137614678899085,0.4,0.4,0.7142857142857143,0.26490825688073394,0.42424242424242425,0.42424242424242425,0.40816326530612246,0.08108108108108109,0.5,0.6666666666666666,0.0945945945945946,0.42857142857142855,1.0,0.24324324324324326,0.4444444444444444,0.5,0.16393442622950818,0.575,0.03278688524590164,0.375,0.29918032786885246,0.410958904109589,0.41743119266055045,0.42424242424242425,0.4651067660550458,0.4645203389830508,0.4548909836065573,0.0379041248606466,0.05087440381558029,0.007462686567164179,0.07711651299245599,0.3738474434199497,12.69075907590759,25.268421052631584,0.2689799720540289,,,,,,,,,,,,,,,,True
101126,1610612746,Nate Robinson,Nate Robinson,101126,LAC,3320.0,55,-8,109,110,24.0,25,14.0,219,1.0,4.0,,1.0,,1.0,,2.0,5.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,10.0,,1.0,,1.0,6.0,15.0,4.0,12.0,1.0,25.0,108,,1.0,1.0,2.0,,3.0,,1.0,1.0,2.0,,3.0,6.0,6.0,9.0,3.0,,10.0,3.0,,5.0,2.0,7.0,1.0,1.0,,1.0,4.0,16.0,1.0,,,,3.0,3.0,1.0,4.0,,2.0,2.0,,3.0,,3.0,1.0,,,1.0,,4.0,1.0,,3.0,,5.0,,1.0,,2.0,,,,,2.0,,,1.0,,,,,,,,,,3.0,24.0,,,0.5,0.5,0.75,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4,,,0.4444444444444444,0.5,0.5,0.44642857142857145,0.5,0.5,0.4444444444444444,,,,,25.396825396825395,0.75,,0.07142857142857142,,,0.034482758620689655,0.05263157894736842,0.017857142857142856,,,,0.041666666666666664,,0.08333333333333333,0.07692307692307693,0.058823529411764705,,,,,0.14814814814814814,0.25,0.25,1.0,0.07407407407407407,,,,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4,0.07407407407407407,0.5,0.5,1.0,0.37037037037037035,0.3,0.3,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,,0.5925925925925926,0.3,0.491512962962963,0.56985,0.58295,0.03571428571428571,0.0625,,0.12,0.12,12.713333333333335,25.475000000000005,0.22018348623853212,,,,,,,,,,,,,,,,True
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,144541.0,2409,626,4782,4745,1228.0,1197,546.0,9527,56.0,97.0,6.0,10.0,9.0,15.0,28.0,63.0,163.0,320.0,60.0,134.0,4.0,8.0,13.0,27.0,140.0,324.0,19.0,37.0,23.0,68.0,247.0,480.0,200.0,458.0,183.0,1277.0,4956,17.0,37.0,23.0,45.0,14.0,117.0,39.0,76.0,36.0,95.0,66.0,252.0,438.0,56.0,576.0,24.0,4.0,324.0,140.0,25.0,94.0,43.0,137.0,29.0,14.0,66.0,11.0,17.0,317.0,6.0,10.0,6.0,52.0,82.0,145.0,22.0,167.0,3.0,39.0,28.0,11.0,51.0,15.0,34.0,44.0,6.0,17.0,7.0,7.0,95.0,3.0,18.0,72.0,7.0,134.0,2.0,6.0,3.0,162.0,12.0,1.0,16.0,6.0,203.0,5.0,34.0,44.0,19.0,22.0,8.0,,,6.0,2.0,8.0,5.0,237.0,1208.0,12.0,10.0,0.8866396761133604,0.8938775510204081,0.96,0.4366812227074236,0.5111111111111111,0.37894736842105264,0.4366812227074236,0.5145833333333333,0.4594594594594595,0.5131578947368421,0.5831556503198294,0.6280487804878049,0.543859649122807,0.6172106824925816,0.6477272727272727,0.6019900497512438,0.488272921108742,0.052083333333333336,0.16494845360824742,0.12698412698412698,0.003125,20.39193936032538,0.5368421052631579,0.03296703296703297,0.052262587635436585,0.007530120481927711,0.07202216066481995,0.007566204287515763,0.058489742470536885,0.007543611504007544,0.009900990099009901,0.006644518272425249,0.006420545746388443,0.007079646017699115,0.008771929824561403,0.028846153846153848,0.042682926829268296,0.08258527827648116,0.07734806629834254,0.055865921787709494,0.006564551422319475,0.625,0.10341151385927505,0.5773195876288659,0.691358024691358,0.8035714285714286,0.06716417910447761,0.4444444444444444,0.509090909090909,0.75,0.3411513859275053,0.509375,0.5109717868338558,0.9386503067484663,0.14285714285714285,0.44776119402985076,0.45112781954887216,1.0,0.34541577825159914,0.43209876543209874,0.43209876543209874,0.9428571428571428,0.12195121951219512,0.6,0.5,0.0975609756097561,0.5,1.0,0.45121951219512196,0.5135135135135135,0.9473684210526315,0.08771929824561403,0.6,0.15789473684210525,0.48148148148148145,0.39766081871345027,0.3382352941176471,0.591684434968017,0.43209876543209874,0.503603038379531,0.4921666666666667,0.4956283625730994,0.06370070778564206,0.08477842003853564,0.04042553191489362,0.09162098668754894,0.19733750978856696,14.323749999999995,24.959606986899566,0.2567963195315767,1.0,11.0,7.0,0.002183406113537118,0.007462686567164179,0.08527131782945736,,,,,,,,,,True
201150,1610612746,Spencer Hawes,Spencer Hawes,201150,LAC,29056.0,484,41,952,957,209.0,248,89.0,1909,19.0,41.0,2.0,8.0,4.0,4.0,11.0,27.0,6.0,18.0,2.0,12.0,,1.0,1.0,3.0,18.0,53.0,,1.0,4.0,6.0,36.0,86.0,20.0,65.0,11.0,143.0,1012,2.0,13.0,,2.0,,4.0,8.0,12.0,5.0,9.0,5.0,36.0,66.0,6.0,60.0,,2.0,52.0,18.0,16.0,18.0,16.0,34.0,12.0,4.0,8.0,4.0,6.0,84.0,2.0,5.0,1.0,25.0,56.0,84.0,8.0,92.0,1.0,8.0,3.0,5.0,8.0,2.0,5.0,17.0,2.0,3.0,,6.0,25.0,1.0,7.0,48.0,2.0,75.0,1.0,6.0,3.0,24.0,,5.0,,2.0,21.0,3.0,,10.0,,2.0,19.0,,,13.0,6.0,19.0,13.0,36.0,207.0,8.0,2.0,0.9166666666666666,0.9428571428571428,1.0,0.3076923076923077,,0.5555555555555556,0.3125,0.4186046511627907,0.15384615384615385,0.6666666666666666,0.4370860927152318,0.13333333333333333,0.7380952380952381,0.446875,0.13333333333333333,0.72,0.4304635761589404,0.18604651162790697,0.2926829268292683,0.1111111111111111,0.05555555555555555,17.568850902184238,0.32,0.03225806451612903,0.17337461300309598,0.0211864406779661,0.15723270440251572,0.010362694300518135,0.16804979253112035,0.016317016317016316,0.025,0.0392156862745098,0.009523809523809525,0.013605442176870748,,0.22330097087378642,0.18478260869565216,0.125,0.175,0.10256410256410256,0.012987012987012988,0.6842105263157895,0.271523178807947,0.4634146341463415,0.6551724137931034,0.9473684210526315,0.17880794701986755,0.4074074074074074,0.4583333333333333,0.8181818181818182,0.11920529801324503,0.3333333333333333,0.35294117647058826,1.0,0.07947019867549669,0.16666666666666666,0.16666666666666666,1.0,0.3509933774834437,0.33962264150943394,0.33962264150943394,1.0,0.5333333333333333,0.25,0.5,0.06666666666666667,,,0.06666666666666667,,,0.19047619047619047,1.0,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.7019867549668874,0.34615384615384615,0.514584,0.4415541666666667,0.5116095238095238,0.06329113924050633,0.10752688172043011,,0.027972027972027972,0.2517482517482518,7.48720930232558,25.556923076923074,0.21953781512605042,,3.0,,,,0.0967741935483871,1.0,1.0,1.0,1.0,1.0,,,,,True
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,127252.0,2121,646,4153,4146,973.0,938,506.0,8299,275.0,375.0,91.0,147.0,51.0,70.0,7.0,20.0,,,,,,,,,1.0,4.0,,1.0,,2.0,282.0,395.0,1.0,4.0,149.0,716.0,4312,93.0,152.0,,1.0,40.0,226.0,51.0,70.0,,2.0,95.0,197.0,408.0,156.0,,3.0,140.0,4.0,1.0,13.0,28.0,19.0,47.0,15.0,4.0,13.0,2.0,13.0,113.0,84.0,209.0,1.0,194.0,393.0,637.0,294.0,931.0,21.0,68.0,55.0,13.0,39.0,12.0,19.0,48.0,2.0,20.0,,2.0,87.0,15.0,23.0,94.0,1.0,188.0,3.0,26.0,15.0,295.0,,55.0,4.0,1.0,377.0,30.0,,116.0,,89.0,144.0,,,91.0,45.0,144.0,93.0,197.0,962.0,22.0,30.0,0.723404255319149,0.9622641509433962,,0.25,,,0.25,0.7139240506329114,0.6118421052631579,0.7285714285714285,0.7105263157894737,0.6078431372549019,0.7083333333333334,0.6236933797909407,0.576530612244898,0.556497175141243,0.010025062656641603,0.03291139240506329,0.032,0.05,,13.905887317999579,0.4482758620689655,0.006024096385542169,0.2797153024911032,0.1778723404255319,0.30990415335463256,0.12352941176470589,0.28902018709995075,0.15795148247978436,0.16712328767123288,0.19230769230769232,0.1781818181818182,0.11180124223602485,0.15228426395939088,0.23010752688172043,0.30484988452655887,0.3037475345167653,0.3247311827956989,0.2670807453416149,0.20588235294117646,0.6458333333333334,0.9398496240601504,0.7333333333333333,0.7575757575757576,0.7236363636363636,0.05012531328320802,0.35,0.3684210526315789,0.7142857142857143,,,,,,,,,0.010025062656641603,0.25,0.25,,0.9607843137254902,0.6190476190476191,0.18681318681318682,,,,0.006535947712418301,,,0.9722222222222222,0.7285714285714285,,,0.027777777777777776,,0.949874686716792,0.25,0.6732430904522614,0.596836046511628,0.6802302816901408,0.23917525773195877,0.24116424116424118,,0.31564245810055863,0.2751396648044693,1.0250632911392406,29.8,0.23428846616903443,,50.0,,,,0.4672897196261682,,,3.0,10.0,6.0,8.0,9.0,,,True
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,14943.0,249,-25,503,504,126.0,156,53.0,1007,26.0,38.0,5.0,6.0,5.0,6.0,8.0,19.0,2.0,13.0,,,,,,,,,,,,,36.0,70.0,,,15.0,87.0,504,7.0,9.0,,,2.0,16.0,7.0,14.0,,,2.0,16.0,54.0,18.0,,,10.0,,,6.0,7.0,2.0,9.0,2.0,,2.0,1.0,4.0,20.0,4.0,10.0,,6.0,16.0,24.0,14.0,38.0,,14.0,7.0,7.0,3.0,2.0,1.0,9.0,2.0,2.0,,1.0,12.0,,1.0,21.0,6.0,52.0,1.0,3.0,3.0,25.0,5.0,3.0,,4.0,28.0,2.0,,14.0,,1.0,10.0,,,5.0,5.0,10.0,5.0,16.0,125.0,7.0,1.0,0.75,0.8709677419354839,,,,,,0.5142857142857142,0.7777777777777778,0.5,0.5142857142857142,0.7777777777777778,0.5,0.5240963855421686,0.8,0.5,,0.08571428571428572,0.07894736842105263,0.15789473684210525,,16.843971631205676,0.25,,0.10126582278481013,0.06578947368421052,0.06666666666666667,0.04,0.08870967741935484,0.05555555555555555,0.11904761904761904,0.044444444444444446,0.046153846153846156,0.04,0.04,0.1,0.16666666666666666,0.05,0.05555555555555555,0.1111111111111111,,0.5,0.5428571428571428,0.6842105263157895,0.7428571428571429,0.7692307692307693,0.2714285714285714,0.42105263157894735,0.5,0.625,0.18571428571428572,0.15384615384615385,0.15384615384615385,1.0,,,,,,,,,0.6666666666666666,0.8333333333333334,,,,,,,,0.42857142857142855,0.8333333333333334,,,,,0.5428571428571428,,0.4721799999999999,0.48629999999999995,0.4745642857142857,0.17073170731707318,0.17073170731707318,,0.1839080459770115,0.1839080459770115,6.222857142857142,,0.2504970178926441,,2.0,,,,0.1111111111111111,,,,,,,,,,True
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,105091.0,1752,530,3477,3445,895.0,813,400.0,6922,215.0,326.0,38.0,60.0,60.0,92.0,63.0,148.0,149.0,370.0,3.0,6.0,,,1.0,3.0,6.0,13.0,,,1.0,4.0,427.0,844.0,9.0,19.0,225.0,1106.0,3633,47.0,89.0,,,37.0,131.0,92.0,180.0,2.0,7.0,87.0,277.0,592.0,262.0,21.0,6.0,40.0,13.0,6.0,38.0,160.0,112.0,272.0,66.0,46.0,86.0,23.0,51.0,656.0,16.0,58.0,11.0,79.0,181.0,282.0,85.0,367.0,27.0,46.0,29.0,17.0,71.0,13.0,38.0,47.0,3.0,33.0,,4.0,118.0,10.0,36.0,57.0,7.0,139.0,7.0,10.0,17.0,295.0,6.0,14.0,9.0,6.0,309.0,33.0,,141.0,1.0,29.0,26.0,,,22.0,4.0,26.0,17.0,277.0,878.0,14.0,21.0,0.6932084309133489,0.7272727272727273,0.7777777777777778,0.47368421052631576,,0.2857142857142857,0.47368421052631576,0.5059241706161137,0.5280898876404494,0.5111111111111111,0.5104287369640788,0.5280898876404494,0.5080213903743316,0.5524475524475524,0.6064814814814815,0.5819327731092437,0.0220162224797219,0.045023696682464455,0.07668711656441718,0.08783783783783784,,28.40447154471545,0.6016949152542372,0.08870967741935484,0.15835520559930008,0.059063136456211814,0.158953722334004,0.0299625468164794,0.15853658536585366,0.048812664907651716,0.12195121951219512,0.06046511627906977,0.020833333333333332,0.026954177897574125,0.03680981595092025,0.11904761904761904,0.18206521739130435,0.17380352644836272,0.14516129032258066,0.2,0.06994818652849741,0.6538461538461539,0.37775202780996525,0.6595092024539877,0.7142857142857143,0.6837209302325581,0.17149478563151796,0.42567567567567566,0.4666666666666667,0.4126984126984127,0.4287369640787949,0.4027027027027027,0.4027027027027027,0.825503355704698,0.006952491309385863,0.5,0.5,1.0,0.015063731170336037,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.6741573033707865,0.6333333333333333,0.3157894736842105,,,,,,,0.4919786096256685,0.6521739130434783,0.016042780748663103,0.3333333333333333,0.0213903743315508,0.25,0.39976825028968715,0.46153846153846156,0.49048997682502893,0.5574666666666667,0.513901871657754,0.14609053497942387,0.148109243697479,0.05,0.11844484629294756,0.2504520795660036,10.12796208530807,25.284210526315793,0.2574058096059822,,22.0,,,,0.26506024096385544,,,,2.0,,,4.0,,,True
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,98034.0,1634,557,3244,3234,744.0,687,389.0,6478,74.0,127.0,8.0,15.0,15.0,25.0,7.0,23.0,6.0,15.0,50.0,139.0,4.0,12.0,5.0,23.0,52.0,153.0,1.0,14.0,6.0,26.0,87.0,165.0,102.0,292.0,53.0,533.0,3336,9.0,17.0,5.0,26.0,8.0,41.0,19.0,33.0,11.0,49.0,10.0,81.0,132.0,42.0,303.0,3.0,6.0,153.0,52.0,20.0,61.0,29.0,90.0,20.0,9.0,37.0,6.0,18.0,209.0,10.0,16.0,6.0,57.0,104.0,179.0,32.0,211.0,3.0,55.0,37.0,18.0,38.0,12.0,31.0,29.0,4.0,7.0,3.0,1.0,67.0,3.0,17.0,88.0,1.0,167.0,2.0,8.0,5.0,61.0,1.0,2.0,10.0,4.0,65.0,3.0,,32.0,,2.0,32.0,6.0,1.0,21.0,9.0,38.0,26.0,81.0,732.0,11.0,2.0,0.7586206896551724,0.7857142857142857,0.9901960784313726,0.3493150684931507,0.19230769230769232,0.22448979591836735,0.3493150684931507,0.5272727272727272,0.5294117647058824,0.5757575757575758,0.5251641137855579,0.38372093023255816,0.4329268292682927,0.5461065573770492,0.43617021276595747,0.4550561797752809,0.6389496717724289,0.12121212121212122,0.13385826771653545,0.13043478260869565,,15.024363833243099,0.5671641791044776,0.04918032786885246,0.09719626168224299,0.017718715393133997,0.11608961303462322,0.019193857965451054,0.1031390134529148,0.018258426966292134,0.03484320557491289,0.01020408163265306,0.009523809523809525,0.01662049861495845,0.025,0.0664819944598338,0.09253731343283582,0.13101604278074866,0.1095890410958904,0.1349206349206349,0.012244897959183673,0.6842105263157895,0.2778993435448578,0.5826771653543307,0.6727272727272727,0.7432432432432432,0.05032822757111598,0.30434782608695654,0.35,0.7142857142857143,0.03282275711159737,0.4,0.4,1.0,0.3041575492341357,0.3597122302158273,0.36231884057971014,1.0,0.3347921225382932,0.33986928104575165,0.33986928104575165,0.9807692307692307,0.3488372093023256,0.5333333333333333,0.5,0.27906976744186046,0.3333333333333333,1.0,0.32558139534883723,0.07142857142857142,1.0,0.3048780487804878,0.6,0.2804878048780488,0.21739130434782608,0.3170731707317073,0.23076923076923078,0.9168490153172867,0.33986928104575165,0.5705060175054704,0.5534088235294118,0.5499634146341464,0.06584362139917696,0.16494845360824742,,0.07692307692307693,0.15196998123827393,4.206666666666667,24.572260273972606,0.22934648581997533,1.0,18.0,,0.003424657534246575,0.007194244604316547,0.21428571428571427,,,,,3.0,2.0,1.0,5.0,,True
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,12169.0,203,-39,408,409,90.0,115,46.0,817,11.0,21.0,,1.0,4.0,8.0,6.0,20.0,3.0,12.0,2.0,5.0,,,1.0,1.0,,12.0,,,,1.0,20.0,53.0,2.0,17.0,9.0,55.0,419,,1.0,,,1.0,1.0,5.0,11.0,1.0,2.0,4.0,17.0,18.0,22.0,6.0,,,12.0,,4.0,19.0,7.0,26.0,4.0,3.0,10.0,1.0,8.0,59.0,2.0,3.0,,7.0,11.0,20.0,5.0,25.0,2.0,7.0,4.0,3.0,8.0,,5.0,5.0,,3.0,1.0,,13.0,,2.0,10.0,,24.0,1.0,1.0,1.0,10.0,,1.0,,,13.0,3.0,,8.0,,,2.0,,,1.0,1.0,2.0,2.0,17.0,90.0,4.0,,0.45,0.45,1.0,0.11764705882352941,,0.5,0.11764705882352941,0.37735849056603776,,0.45454545454545453,0.32857142857142857,,0.5,0.36666666666666664,0.25,0.6071428571428571,0.24285714285714285,0.07547169811320754,0.09523809523809523,0.1,,19.213973799126638,0.6153846153846154,,0.09243697478991597,0.022727272727272728,0.1076923076923077,0.024691358024691357,0.09782608695652174,0.023474178403755867,0.02631578947368421,0.02564102564102564,0.01818181818181818,0.01694915254237288,0.045454545454545456,0.06976744186046512,,0.1951219512195122,0.13725490196078433,,0.046511627906976744,1.0,0.3,0.5238095238095238,0.5789473684210527,0.5454545454545454,0.2857142857142857,0.3,0.3333333333333333,0.5,0.17142857142857143,0.25,0.25,,0.07142857142857142,0.4,0.4,1.0,0.17142857142857143,,,,1.0,,,,,,,,,0.6153846153846154,0.5,0.07692307692307693,1.0,0.07692307692307693,,0.5428571428571428,,0.5028514492753623,0.6545,0.5781958333333334,0.10666666666666667,0.13793103448275862,,0.01818181818181818,0.3090909090909091,7.979245283018868,25.66470588235294,0.22058823529411764,,2.0,,,,0.13333333333333333,,,,,,,,,,True
200770,1610612746,Jordan Farmar,Jordan Farmar,200770,LAC,4082.0,68,-15,142,135,51.0,41,14.0,277,2.0,3.0,,,1.0,1.0,,,,1.0,,,,,,,2.0,11.0,,,,4.0,2.0,4.0,2.0,11.0,,10.0,146,,,,,,,1.0,1.0,,4.0,,2.0,2.0,2.0,6.0,,,11.0,2.0,,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,,1.0,,1.0,4.0,5.0,1.0,6.0,,,,,2.0,3.0,,3.0,,2.0,,,5.0,,1.0,3.0,2.0,9.0,,1.0,,3.0,,,1.0,,,,,,,,2.0,,,1.0,1.0,2.0,2.0,2.0,51.0,1.0,,0.5,0.5,1.0,0.18181818181818182,,,0.18181818181818182,0.5,,1.0,0.3333333333333333,,0.2,0.3333333333333333,,0.2,0.7333333333333333,,,,,12.82051282051282,0.4,,0.10256410256410256,0.029411764705882353,0.047619047619047616,,0.08333333333333333,0.014925373134328358,,,0.058823529411764705,,,0.0625,0.125,0.13333333333333333,0.058823529411764705,,,1.0,0.2,0.6666666666666666,0.6666666666666666,0.5,,,,,0.06666666666666667,,,,,,,,0.7333333333333333,0.18181818181818182,0.18181818181818182,1.0,,,,,,,,,,0.2,1.0,,,0.8,,0.9333333333333333,0.18181818181818182,0.5249166666666667,,0.56851,,,,,0.2,5.8999999999999995,25.74545454545455,0.3591549295774648,,,,,,,,,,,,,,,,True
