EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGA,PenaltyAtRimFGA,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,Arc3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,SelfOReb,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceTurnovers,HeaveAttempts,ShortMidRangePctBlocked,BlockedAtRim,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,BlockedLongMidRange,DefensiveGoaltends,BlockedCorner3
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,35.0,1,2,5,1,5,1.0,7,4,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200770,1610612746,Jordan Farmar,Jordan Farmar,200770,LAC,3995.0,67,135,138,52,84,15.0,273,130,52,0.3851851851851852,10.0,2.0,4.0,1.0,4.0,1.0,4.0,6.0,11.0,2.0,4.0,4.0,12.0,6.0,11.0,3.0,29.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,8.0,2.0,6.0,15.0,3.0,11.0,6.0,1.0,10.0,2.0,12.0,2.0,5.0,2.0,3.0,26.0,1.0,2.0,4.0,1.0,7.0,1.0,8.0,7.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,5.0,4.0,3.0,1.0,2.0,8.0,1.0,0.25,0.25,0.8333333333333334,0.5454545454545454,0.5,0.5454545454545454,0.3333333333333333,1.0,0.25,0.5652173913043478,1.0,0.5,0.6041666666666666,1.0,0.5,0.4782608695652174,0.08333333333333333,0.25,17.880794701986755,0.3333333333333333,0.2,0.10256410256410256,0.1,0.043478260869565216,0.1016949152542373,0.015625,0.05555555555555555,0.0625,0.1875,0.058823529411764705,0.3333333333333333,0.17391304347826086,0.5,0.6666666666666666,0.17391304347826086,0.25,0.25,0.17391304347826086,0.25,0.25,1.0,0.4782608695652174,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.5,0.5,0.6521739130434783,0.5454545454545454,0.48126739130434787,0.46716875,0.08333333333333333,0.15384615384615385,0.06896551724137931,0.27586206896551724,10.05,26.027272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,469.0,8,17,21,2,6,2.0,38,8,2,0.11764705882352941,11.0,2.0,3.0,,,,,,,,,2.0,3.0,,,1.0,5.0,,1.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,,1.0,2.0,3.0,6.0,1.0,7.0,,,,,,,,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,0.6666666666666666,,,0.6666666666666666,,,0.625,,,,,,21.05263157894737,,1.0,0.5,0.25,,0.375,0.14285714285714285,,,1.0,0.25,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,1.0,,0.7141666666666667,0.634,0.25,0.25,,,0.10000000000000002,,1.0,1.0,1.0,0.2,0.5,1.0,1.0,1.0,0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203099,1610612746,Jared Cunningham,Jared Cunningham,203099,LAC,5336.0,89,180,188,70,113,15.0,368,186,70,0.3888888888888889,-5.0,4.0,12.0,1.0,2.0,3.0,6.0,2.0,6.0,,2.0,8.0,20.0,4.0,13.0,7.0,35.0,,,1.0,3.0,7.0,1.0,6.0,13.0,16.0,,12.0,,6.0,2.0,2.0,5.0,5.0,10.0,2.0,4.0,,1.0,25.0,1.0,5.0,3.0,,8.0,1.0,9.0,3.0,,3.0,5.0,,4.0,2.0,7.0,6.0,,12.0,9.0,13.0,,4.0,13.0,2.0,1.0,1.0,1.0,0.3076923076923077,0.16666666666666666,0.3076923076923077,0.4,,0.42857142857142855,0.42424242424242425,,0.34615384615384615,0.44871794871794873,0.16666666666666666,0.38235294117647056,0.3939393939393939,0.1,0.16666666666666666,23.46938775510204,0.7142857142857143,,0.06,0.19230769230769232,0.034482758620689655,0.10526315789473684,0.011904761904761904,0.047619047619047616,,0.05263157894736842,0.21739130434782608,,0.36363636363636365,0.3333333333333333,0.4,0.06060606060606061,0.5,0.5,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,,0.7575757575757576,0.3333333333333333,0.5577030303030303,0.5958230769230769,0.13513513513513514,0.16666666666666666,0.02857142857142857,0.37142857142857144,7.475,24.776923076923076,,4.0,,,,1.0,,0.3076923076923077,0.5245500000000001,2.0,2.0,7.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.2,1.0,0.21212121212121213,0.2857142857142857,0.2857142857142857,1.0,0.5,0.5,0.5,0.3076923076923077,0.25,0.07692307692307693,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,577.0,10,20,24,13,21,1.0,44,22,13,0.65,-4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,1.0,,,,,3.0,,,2.0,,2.0,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,2.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,4.761904761904762,,,0.4,,,0.3333333333333333,,,0.5,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,0.5707,0.5707,,,,1.0,2.2,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201150,1610612746,Spencer Hawes,Spencer Hawes,201150,LAC,3236.0,54,107,108,32,37,12.0,215,126,32,0.29906542056074764,-27.0,2.0,5.0,1.0,3.0,3.0,8.0,2.0,8.0,1.0,3.0,6.0,16.0,2.0,8.0,10.0,28.0,2.0,4.0,5.0,2.0,6.0,1.0,3.0,8.0,6.0,6.0,6.0,,8.0,2.0,1.0,7.0,5.0,12.0,3.0,3.0,,4.0,29.0,1.0,4.0,8.0,,12.0,5.0,17.0,1.0,1.0,,2.0,,2.0,,2.0,5.0,,6.0,7.0,12.0,,4.0,8.0,,0.5,0.6,1.0,0.25,0.3333333333333333,0.25,0.375,0.5,0.3333333333333333,0.375,0.4,0.3888888888888889,0.4666666666666667,0.4166666666666667,0.4,0.3333333333333333,0.0625,0.2,26.666666666666668,1.0,,0.36363636363636365,0.2857142857142857,0.045454545454545456,0.3333333333333333,0.08620689655172414,0.0625,0.5,0.3333333333333333,0.23076923076923078,1.0,0.20833333333333334,0.4,0.5,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.375,0.6666666666666666,0.3333333333333333,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5416666666666666,0.25,0.49159166666666665,0.43458888888888886,0.14285714285714285,0.2,0.17857142857142858,0.2857142857142857,10.774999999999999,25.549999999999997,2.0,,4.0,0.1111111111111111,0.07692307692307693,0.5,0.4,,0.44743750000000004,,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,,2.0,1.0,,,,,,,,0.2,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.06666666666666667,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,188.0,3,6,8,4,7,1.0,14,12,4,0.6666666666666666,-10.0,,,,1.0,,1.0,,,,,,2.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,0.5,1.0,,,1.0,,,1.0,,,,,,,0.5,,,0.5,,,,,,,,,,,,0.3651,0.3651,,,,,13.85,,,,,,,,,,0.2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203493,1610612746,Reggie Bullock,Reggie Bullock,203493,LAC,2704.0,45,93,95,41,76,7.0,188,82,41,0.44086021505376344,7.0,2.0,3.0,,,1.0,2.0,,2.0,,1.0,3.0,5.0,2.0,6.0,1.0,13.0,1.0,1.0,2.0,1.0,2.0,,2.0,3.0,6.0,,6.0,,2.0,,1.0,,1.0,1.0,,,,,3.0,,3.0,1.0,1.0,5.0,,5.0,,,,2.0,,2.0,,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.6,1.0,0.5,0.5454545454545454,1.0,0.25,0.5909090909090909,1.0,0.375,0.5454545454545454,0.2,0.3333333333333333,12.745098039215685,1.0,0.25,0.030303030303030304,0.17647058823529413,,0.08,,,,0.08333333333333333,0.21428571428571427,,0.2727272727272727,0.6666666666666666,1.0,,,,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,,,,0.25,,0.8181818181818182,,0.5556272727272727,0.5476000000000001,0.09090909090909091,0.2,0.15384615384615385,0.23076923076923078,9.52,24.083333333333332,,1.0,,,,1.0,,0.25,0.3685,1.0,2.0,4.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,0.36363636363636365,0.5,0.5,1.0,,,1.0,0.25,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,1055.0,18,35,39,6,10,,74,45,6,0.17142857142857143,-10.0,,,,1.0,,4.0,3.0,5.0,,1.0,,5.0,4.0,6.0,4.0,16.0,,,,,1.0,,1.0,,,,9.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,2.0,4.0,,2.0,,,,,0.75,0.6666666666666666,,0.8,,,,0.5454545454545454,,,0.6153846153846154,,,0.5454545454545454,0.2,,40.0,1.0,,,,,,,,,,,,,,,0.09090909090909091,,,0.36363636363636365,,,,0.45454545454545453,0.6,0.6,0.6666666666666666,0.5,,0.5454545454545454,0.75,0.48464999999999997,0.4228,0.15384615384615385,0.2857142857142857,,,14.680000000000001,30.316666666666663,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,168.0,3,5,7,3,4,,12,3,3,0.6,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
