EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations,on,Clear Path Fouls,HeaveMakes
101109,1610612742,Raymond Felton,Raymond Felton,101109,DAL,2369.0,39,-11,81,83,30,13,6,164,3.0,6,1.0,3.0,4.0,1.0,5.0,1.0,3.0,2.0,7.0,15,4.0,4,18,87,1.0,4.0,7.0,2.0,4.0,12.0,2.0,12.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,11.0,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,3,1.0,4,2.0,1.0,1.0,1.0,1.0,12.0,30,2.0,0.14285714285714285,0.14285714285714285,0.4666666666666667,0.5714285714285714,0.3684210526315789,0.4444444444444444,0.42857142857142855,0.5454545454545454,0.21052631578947367,0.2,0.3333333333333333,0.25,25.84269662921348,0.5,0.14285714285714285,0.10526315789473684,0.15384615384615385,0.2857142857142857,1.0,0.3157894736842105,0.5,0.75,0.21052631578947367,0.75,1.0,0.2631578947368421,0.2,0.2,1.0,0.05263157894736842,0.15789473684210525,0.1111111111111111,0.2222222222222222,0.5263157894736842,0.484063888888889,0.4002,0.44515625000000003,0.6666666666666666,8.846666666666668,31.125,0.37037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101111,1610612742,Charlie Villanueva,Charlie Villanueva,101111,DAL,12417.0,207,-20,435,436,147,126,51,871,8.0,22,7.0,10.0,20.0,6.0,8.0,17.0,52.0,18.0,24.0,50,69.0,5,125,470,11.0,5.0,10.0,29.0,3.0,52.0,30.0,18.0,,52.0,4.0,2.0,4.0,6.0,2.0,2.0,1.0,16.0,13,29,43,2.0,2.0,2.0,2.0,1.0,6.0,8.0,3.0,,21,6,,6,2.0,9.0,5.0,9.0,6.0,52.0,147,2.0,0.625,0.75,0.48,0.5,0.5042016806722689,0.6282051282051282,0.5122950819672131,0.6341463414634146,0.5798319327731093,0.08,0.18181818181818182,,26.31578947368421,0.25,0.0962962962962963,0.12264150943396226,0.11363636363636363,0.10256410256410256,0.6666666666666666,0.18487394957983194,0.36363636363636365,0.4444444444444444,0.16806722689075632,0.5,0.5,0.06722689075630252,0.75,0.75,1.0,0.14285714285714285,0.4369747899159664,0.1794871794871795,0.46153846153846156,0.7647058823529411,0.5353768907563025,0.5712423076923077,0.5767141025641026,0.416,7.148000000000001,24.6,0.33793103448275863,4.0,10.0,3.0,6.0,2.0,2.0,5.0,11.0,18.0,1.0,3.0,8.0,24.0,5.0,3.0,5.0,19.0,13.0,72.0,8.0,18.0,1.0,4.0,9.0,1.0,13.0,3.0,14.0,5.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,0.34782608695652173,0.6,0.4482758620689655,0.34782608695652173,0.45454545454545453,0.59375,0.59375,0.2,0.07692307692307693,0.0703125,0.16883116883116883,0.044444444444444446,0.05963302752293578,0.1016949152542373,0.04878048780487805,0.03571428571428571,0.02857142857142857,0.1,0.07692307692307693,0.18181818181818182,0.13636363636363635,0.07462686567164178,0.375,0.6,0.35294117647058826,0.35294117647058826,1.0,0.34615384615384615,0.34615384615384615,1.0,0.625,0.4,0.125,1.0,1.0,0.1875,0.3333333333333333,1.0,0.42857142857142855,0.28205128205128205,0.45454545454545453,0.4444444444444444,0.34615384615384615,0.008333333333333333,0.0196078431372549,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,115958.0,1933,218,3860,3833,978,890,414,7693,157.0,266,88.0,64.0,150.0,149.0,336.0,49.0,147.0,49.0,370.0,752,196.0,164,1093,4089,52.0,122.0,222.0,64.0,93.0,391.0,246.0,494.0,2.0,145.0,23.0,141.0,97.0,238.0,74.0,23.0,29.0,573.0,65,117,141,111.0,70.0,89.0,13.0,60.0,48.0,137.0,29.0,14.0,145,208,1.0,211,29.0,15.0,2.0,17.0,7.0,380.0,966,19.0,0.3324324324324324,0.33884297520661155,0.4920212765957447,0.5495495495495496,0.4899789029535865,0.5209790209790209,0.5235803657362849,0.5756676557863502,0.20675105485232068,0.030585106382978722,0.05639097744360902,0.05333333333333334,26.994711427914464,0.6496350364963503,0.0526742301458671,0.06105610561056106,0.0375,0.0539906103286385,0.4117647058823529,0.2805907172995781,0.5902255639097744,0.6254980079681275,0.15822784810126583,0.4266666666666667,0.4507042253521127,0.35443037974683544,0.44345238095238093,0.44345238095238093,0.2953020134228188,0.05168776371308017,0.1550632911392405,0.3076923076923077,0.17132867132867133,0.4873417721518987,0.492137684989429,0.5042255102040817,0.48567271126760553,0.35773101555352244,10.533111702127659,25.211224489795917,0.2533678756476684,19.0,23.0,54.0,19.0,5.0,11.0,6.0,15.0,44.0,3.0,11.0,12.0,63.0,29.0,8.0,22.0,88.0,18.0,144.0,14.0,44.0,104.0,8.0,16.0,,46.0,6.0,24.0,7.0,29.0,2.0,8.0,6.0,61.0,9.0,7.0,12.0,78.0,12.0,,9.0,0.7619047619047619,0.32142857142857145,0.36363636363636365,0.28125,0.3247422680412371,0.5576923076923077,0.5540540540540541,0.5714285714285714,0.057692307692307696,,0.013733905579399141,0.07876712328767123,0.013008130081300813,0.01348314606741573,0.025252525252525252,0.010238907849829351,0.0063025210084033615,0.012526096033402923,0.014705882352941176,0.0661764705882353,0.08083140877598152,0.0728476821192053,0.014613778705636743,0.4140127388535032,0.21875,0.3877551020408163,0.3877551020408163,0.9473684210526315,0.29931972789115646,0.3013698630136986,0.6818181818181818,0.3108108108108108,0.8260869565217391,0.14864864864864866,0.45454545454545453,0.8,0.14864864864864866,0.2727272727272727,1.0,0.6136363636363636,0.05244755244755245,0.4,0.24489795918367346,0.30344827586206896,0.07821782178217822,0.0959409594095941,0.08051235132662397,6.0,45.0,1.0,8.0,41.0,8.0,6.0,20.0,33.0,17.0,11.0,1.0,2.0,2.0,1.0,0.00510204081632653,0.006802721088435374,0.2631578947368421,0.005076142131979695,,,,,,,,True,,
202718,1610612742,Chandler Parsons,Chandler Parsons,202718,DAL,131179.0,2186,202,4355,4326,1139,1051,485,8681,174.0,285,60.0,46.0,123.0,31.0,74.0,99.0,248.0,52.0,251.0,482,347.0,139,1037,4626,55.0,53.0,98.0,71.0,45.0,238.0,224.0,278.0,,248.0,35.0,109.0,52.0,161.0,32.0,20.0,34.0,374.0,161,259,323,69.0,52.0,62.0,10.0,28.0,34.0,96.0,19.0,19.0,140,185,10.0,193,14.0,17.0,4.0,19.0,9.0,236.0,1126,13.0,0.44621513944223107,0.46473029045643155,0.520746887966805,0.5408163265306123,0.5416164053075995,0.5710059171597633,0.5697802197802198,0.6040609137055838,0.41857659831121835,0.07261410788381743,0.07017543859649122,0.0975609756097561,20.42224928948437,0.6458333333333334,0.11641359363702097,0.11619891678975874,0.08505747126436781,0.11875,0.47368421052631576,0.34378769601930037,0.6105263157894737,0.6566037735849056,0.14837153196622438,0.37398373983739835,0.4144144144144144,0.08926417370325694,0.4189189189189189,0.43661971830985913,0.41935483870967744,0.11942098914354644,0.2991556091676719,0.35502958579881655,0.3076923076923077,0.7623642943305187,0.550792882991556,0.5549572463768118,0.5534396449704139,0.22950819672131148,5.670124481327803,24.724783861671476,0.26153846153846155,23.0,40.0,41.0,36.0,8.0,22.0,8.0,19.0,96.0,7.0,21.0,21.0,132.0,26.0,15.0,43.0,106.0,29.0,363.0,20.0,96.0,71.0,23.0,38.0,3.0,75.0,23.0,64.0,14.0,34.0,2.0,3.0,14.0,62.0,6.0,8.0,13.0,85.0,11.0,4.0,11.0,0.9166666666666666,0.3804034582132565,0.3488372093023256,0.4084507042253521,0.3804034582132565,0.4727272727272727,0.49489795918367346,0.5196078431372549,0.19658119658119658,0.02654867256637168,0.02865761689291101,0.11574074074074074,0.031988873435326845,0.02982885085574572,0.0367170626349892,0.029850746268656716,0.020833333333333332,0.036101083032490974,0.01818181818181818,0.14316239316239315,0.11715481171548117,0.11176470588235295,0.0343980343980344,0.4885057471264368,0.30434782608695654,0.36363636363636365,0.3673469387755102,1.0,0.3870967741935484,0.38866396761133604,0.8854166666666666,0.40816326530612246,0.575,0.22448979591836735,0.36363636363636365,1.0,0.21428571428571427,0.3333333333333333,0.8571428571428571,0.6833333333333333,0.11242603550295859,0.42105263157894735,0.40384615384615385,0.3870967741935484,0.10379464285714286,0.15625,0.10221793635486982,9.0,33.0,2.0,4.0,17.0,6.0,6.0,7.0,18.0,23.0,,8.0,2.0,1.0,2.0,0.005763688760806916,0.004032258064516129,0.30434782608695654,0.022727272727272728,3.0,1.0,1.0,0.04054054054054054,0.010101010101010102,,,True,,
2199,1610612742,Tyson Chandler,Tyson Chandler,2199,DAL,100257.0,1671,222,3317,3276,756,659,364,6593,197.0,272,44.0,4.0,16.0,11.0,33.0,,,,212.0,321,,139,563,3463,97.0,30.0,52.0,,45.0,105.0,304.0,120.0,,,21.0,61.0,8.0,69.0,7.0,1.0,35.0,146.0,242,406,620,28.0,17.0,29.0,8.0,15.0,49.0,78.0,19.0,3.0,124,180,33.0,195,24.0,64.0,23.0,65.0,42.0,105.0,748,19.0,0.7169811320754716,0.9681528662420382,0.660436137071651,0.5769230769230769,0.660436137071651,0.5769230769230769,0.683252427184466,0.6176470588235294,,0.06542056074766354,0.0661764705882353,0.1875,12.965921192758252,0.3717948717948718,0.22873345935727787,0.24248240563019835,0.22492401215805471,0.22070844686648503,0.6461538461538462,0.8473520249221184,0.7242647058823529,0.7755905511811023,0.04984423676012461,0.25,0.3076923076923077,0.102803738317757,0.3333333333333333,0.3333333333333333,0.9090909090909091,,,0.8461538461538461,,0.8473520249221184,0.6372373831775702,0.5928077777777778,0.6302096153846153,0.18650088809946713,2.834267912772585,,0.2279167922821827,61.0,91.0,27.0,,,,,,,,,,,63.0,,,170.0,,,110.0,,22.0,60.0,154.0,,137.0,27.0,214.0,15.0,14.0,1.0,5.0,6.0,50.0,2.0,15.0,9.0,83.0,41.0,1.0,7.0,,,,,,0.6494845360824743,0.6494845360824743,0.6692913385826772,0.3375,,0.14864864864864866,0.2712871287128713,0.11538461538461539,0.13753213367609254,0.2138728323699422,0.1566265060240964,0.09297052154195011,0.11735941320293398,0.10810810810810811,0.24033149171270718,0.26737967914438504,0.2824427480916031,0.1724137931034483,0.7106598984771574,0.5,,,,,,,0.9381443298969072,0.6703296703296703,,,,,,,0.6136363636363636,,,,,0.21391752577319587,0.21391752577319587,0.3019538188277087,44.0,,,4.0,11.0,1.0,19.0,6.0,8.0,16.0,,,1.0,1.0,,,,0.09836065573770492,,,,5.0,,,8.0,2.0,True,,
200765,1610612742,Rajon Rondo,Rajon Rondo,200765,DAL,46808.0,780,-15,1565,1553,385,343,159,3118,55.0,93,20.0,17.0,49.0,29.0,95.0,18.0,16.0,9.0,101.0,237,34.0,8,243,1652,20.0,29.0,51.0,11.0,5.0,72.0,60.0,142.0,1.0,15.0,13.0,128.0,59.0,187.0,33.0,26.0,49.0,433.0,52,89,121,34.0,15.0,60.0,14.0,48.0,27.0,87.0,13.0,6.0,72,38,2.0,18,5.0,4.0,2.0,4.0,1.0,72.0,378,2.0,0.297029702970297,0.30612244897959184,0.42616033755274263,0.5686274509803921,0.43357933579335795,0.5403225806451613,0.43548387096774194,0.5217391304347826,0.12546125461254612,0.05485232067510549,0.08602150537634409,0.10204081632653061,20.89041095890411,0.6896551724137931,0.10483870967741936,0.11804613297150611,0.08280254777070063,0.062146892655367235,0.25,0.34317343173431736,0.5913978494623656,0.6470588235294118,0.18081180811808117,0.3469387755102041,0.38636363636363635,0.3505535055350554,0.30526315789473685,0.30526315789473685,0.3793103448275862,0.06642066420664207,0.05904059040590406,0.3225806451612903,0.14516129032258066,0.46863468634686345,0.49911685185185195,0.4923882352941176,0.49148934426229507,0.2962962962962963,9.743881856540083,24.655882352941177,0.24600638977635783,5.0,10.0,13.0,6.0,,1.0,,2.0,5.0,1.0,3.0,3.0,11.0,10.0,1.0,4.0,24.0,3.0,27.0,6.0,5.0,64.0,11.0,21.0,,35.0,2.0,32.0,1.0,12.0,3.0,1.0,6.0,23.0,,5.0,13.0,5.0,2.0,,6.0,0.8181818181818182,0.3235294117647059,0.25,0.2727272727272727,0.3333333333333333,0.5,0.4791666666666667,0.46153846153846156,0.047619047619047616,,0.04085603112840467,0.14522821576763487,0.05527638190954774,0.04488078541374474,0.06470588235294118,0.04504504504504504,0.02145922746781116,0.05263157894736842,0.06382978723404255,0.1728395061728395,0.13609467455621302,0.16666666666666666,0.006993006993006993,0.32727272727272727,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.3125,0.3125,0.6,0.4166666666666667,0.5,0.041666666666666664,,,0.125,0.3333333333333333,,0.65,0.03225806451612903,,0.3333333333333333,0.3333333333333333,0.01824817518248175,0.020833333333333332,0.09876543209876543,1.0,6.0,,15.0,19.0,4.0,2.0,7.0,,2.0,,,,,,,,0.4,,,,,,,,,True,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,23927.0,399,82,784,776,207,211,87,1560,23.0,43,9.0,14.0,38.0,8.0,16.0,12.0,42.0,13.0,45.0,97,54.0,21,165,830,5.0,11.0,19.0,16.0,10.0,41.0,10.0,80.0,1.0,41.0,11.0,47.0,29.0,76.0,24.0,5.0,17.0,181.0,26,42,50,12.0,6.0,13.0,,9.0,3.0,16.0,3.0,2.0,29,32,,26,6.0,,,,,38.0,203,3.0,0.1111111111111111,0.11363636363636363,0.4639175257731959,0.5789473684210527,0.4768211920529801,0.44285714285714284,0.5030487804878049,0.4880952380952381,0.3576158940397351,0.1134020618556701,0.18604651162790697,0.07894736842105263,20.179372197309416,0.8125,0.10612244897959183,0.11357340720221606,0.03125,0.08602150537634409,,0.2847682119205298,0.5348837209302325,0.6571428571428571,0.25165562913907286,0.3684210526315789,0.4,0.10596026490066225,0.5,0.5,0.5,0.07947019867549669,0.2781456953642384,0.2571428571428571,0.37142857142857144,0.6423841059602649,0.49924865771812077,0.49744374999999996,0.4960484848484849,0.24848484848484848,7.128865979381445,25.737037037037037,0.26403061224489793,1.0,3.0,6.0,6.0,,,1.0,3.0,12.0,1.0,4.0,2.0,18.0,2.0,1.0,4.0,9.0,3.0,39.0,2.0,12.0,25.0,2.0,6.0,,15.0,1.0,8.0,2.0,4.0,,1.0,2.0,10.0,,,8.0,7.0,,,5.0,0.7222222222222222,0.3333333333333333,0.25,0.1875,0.33962264150943394,0.4,0.3888888888888889,0.45,0.037037037037037035,,0.02608695652173913,0.12931034482758622,0.013888888888888888,0.0213903743315508,0.05952380952380952,0.013157894736842105,,0.019230769230769232,,0.18181818181818182,0.1566265060240964,0.06060606060606061,0.02702702702702703,0.043478260869565216,,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.5833333333333334,0.3333333333333333,0.3333333333333333,,,,0.4444444444444444,0.25,1.0,0.6666666666666666,0.08571428571428572,0.3333333333333333,0.15384615384615385,0.2926829268292683,0.04430379746835443,0.0673076923076923,0.05454545454545454,2.0,15.0,,5.0,6.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,True,,
202962,1610612742,Greg Smith,Greg Smith,202962,DAL,7182.0,120,-49,232,241,38,65,17,473,5.0,10,,,,,,,,,5.0,10,,4,14,258,2.0,,,,1.0,1.0,8.0,2.0,,,2.0,2.0,1.0,3.0,1.0,,2.0,7.0,9,12,19,6.0,3.0,3.0,,2.0,4.0,7.0,,1.0,22,8,2.0,8,,5.0,1.0,5.0,2.0,1.0,38,,0.8,1.0,0.5,,0.5,,0.5,0.5,,0.2,0.2,,8.366533864541834,0.42857142857142855,0.10588235294117647,0.10256410256410256,0.13636363636363635,0.125,0.4,1.0,0.5,0.625,,,,,,,,,,,,1.0,0.6317299999999999,0.5169,,0.07142857142857142,1.69,,0.16379310344827586,1.0,2.0,,,,,,,,,,,,1.0,,,2.0,,,2.0,,,2.0,5.0,,3.0,,7.0,,1.0,,,2.0,14.0,1.0,1.0,1.0,4.0,4.0,,,,,,,,0.5,0.5,0.5,,,0.06756756756756757,0.09375,0.045454545454545456,0.059322033898305086,0.03571428571428571,0.045454545454545456,0.125,0.034482758620689655,0.06666666666666667,0.06451612903225806,0.13043478260869565,,,0.8,,,,,,,,1.0,0.5,,,,,,,,,,,,0.2857142857142857,0.2857142857142857,0.14285714285714285,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,True,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,71750.0,1196,135,2380,2323,560,482,248,4703,26.0,41,8.0,43.0,83.0,135.0,277.0,3.0,153.0,36.0,204.0,401,156.0,133,724,2549,26.0,37.0,81.0,36.0,79.0,192.0,284.0,124.0,,153.0,7.0,55.0,24.0,79.0,16.0,8.0,7.0,182.0,143,204,227,17.0,11.0,31.0,3.0,19.0,12.0,43.0,12.0,,84,153,22.0,148,30.0,16.0,2.0,16.0,5.0,192.0,554,30.0,0.696078431372549,0.6995073891625616,0.5087281795511222,0.4567901234567901,0.5305206463195691,0.4829059829059829,0.5778491171749599,0.6121794871794872,0.2800718132854578,0.017456359102244388,0.04878048780487805,0.03614457831325301,24.925149700598805,0.7209302325581395,0.19562243502051985,0.1705937794533459,0.1625615763546798,0.2692307692307692,0.3125,0.07360861759425494,0.6341463414634146,0.6666666666666666,0.1490125673249551,0.5180722891566265,0.5375,0.49730700179533216,0.48736462093862815,0.4909090909090909,0.8148148148148148,0.005385996409335727,0.2746858168761221,0.06837606837606838,0.3076923076923077,0.35368043087971274,0.4570721723518852,0.4857857142857142,0.4426192307692306,0.26519337016574585,14.65561097256858,25.007692307692306,0.23529411764705882,3.0,6.0,4.0,3.0,1.0,1.0,,,58.0,7.0,24.0,13.0,61.0,16.0,8.0,25.0,79.0,13.0,180.0,2.0,58.0,39.0,12.0,10.0,1.0,38.0,23.0,23.0,2.0,12.0,,2.0,5.0,57.0,,5.0,7.0,38.0,14.0,,5.0,0.9836065573770492,0.391025641025641,0.32,0.3611111111111111,0.391025641025641,0.6153846153846154,0.5490196078431373,0.6370967741935484,0.3709677419354839,0.020833333333333332,0.013404825737265416,0.11515151515151516,0.03418803418803419,0.020054694621695533,0.017777777777777778,0.01092896174863388,0.011834319526627219,0.01818181818181818,0.09210526315789473,0.14925373134328357,0.11618257261410789,0.11235955056179775,0.007017543859649123,0.5384615384615384,0.4186046511627907,1.0,1.0,1.0,0.3790849673202614,0.3790849673202614,0.9827586206896551,0.11764705882352941,0.5,0.0196078431372549,1.0,1.0,0.47058823529411764,0.2916666666666667,1.0,0.5,,,0.3611111111111111,0.3790849673202614,0.07082630691399663,0.08755760368663594,0.10911602209944751,23.0,3.0,,9.0,6.0,2.0,4.0,1.0,8.0,5.0,7.0,4.0,,,,,,0.3333333333333333,0.025157232704402517,1.0,,,0.007220216606498195,,,2.0,True,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,43685.0,728,91,1467,1454,471,448,183,2921,29.0,52,15.0,4.0,13.0,13.0,32.0,25.0,84.0,27.0,46.0,97,109.0,41,256,1544,8.0,17.0,28.0,37.0,14.0,93.0,26.0,66.0,1.0,83.0,11.0,70.0,40.0,110.0,25.0,15.0,18.0,260.0,32,53,61,33.0,15.0,19.0,9.0,13.0,16.0,35.0,12.0,12.0,69,63,1.0,55,7.0,6.0,3.0,6.0,1.0,93.0,464,7.0,0.2826086956521739,0.2826086956521739,0.4742268041237113,0.6071428571428571,0.5218446601941747,0.6076923076923076,0.5541125541125541,0.636986301369863,0.529126213592233,0.1134020618556701,0.1346153846153846,0.07692307692307693,15.918611609814482,0.5428571428571428,0.06926406926406926,0.07886904761904762,0.05555555555555555,0.06097560975609756,0.16666666666666666,0.2524271844660194,0.5576923076923077,0.6444444444444445,0.06310679611650485,0.3076923076923077,0.3333333333333333,0.1553398058252427,0.40625,0.4482758620689655,0.3076923076923077,0.12135922330097088,0.4077669902912621,0.23076923076923078,0.4153846153846154,0.7815533980582524,0.5410624390243904,0.5028933333333333,0.5401937500000001,0.36328125,7.946391752577319,24.965137614678905,0.3210633946830266,1.0,3.0,10.0,17.0,1.0,2.0,8.0,10.0,24.0,6.0,16.0,7.0,41.0,2.0,7.0,18.0,25.0,15.0,108.0,,24.0,43.0,3.0,5.0,,21.0,,8.0,1.0,6.0,1.0,2.0,1.0,40.0,,4.0,11.0,21.0,2.0,,7.0,0.8780487804878049,0.3761467889908257,0.3888888888888889,0.40540540540540543,0.37962962962962965,0.25,0.4807692307692308,0.4807692307692308,,,0.011682242990654205,0.1,0.010452961672473868,0.011188811188811189,0.012048192771084338,,0.019736842105263157,0.013574660633484163,,0.09090909090909091,0.10828025477707007,0.07547169811320754,0.009523809523809525,0.3103448275862069,,0.68,0.68,1.0,0.2857142857142857,0.2857142857142857,0.7916666666666666,0.11538461538461539,0.3333333333333333,0.07692307692307693,0.5,1.0,0.6153846153846154,0.375,0.8333333333333334,0.6666666666666666,0.15384615384615385,0.8,0.25925925925925924,0.2891566265060241,0.09821428571428571,0.1826086956521739,0.09765625,,15.0,,9.0,18.0,,4.0,8.0,7.0,3.0,1.0,1.0,,,1.0,,,1.0,0.009174311926605505,1.0,,,0.09375,,,,True,,
