EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeAssists,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SelfOReb,BadPassOutOfBoundsTurnovers,SelfORebPct,SecondChanceFtPoints,Charge Fouls,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Travels,BlockingFouls,on,FTOffRebounds,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,BlockedCorner3,Arc3PctBlocked,HeaveMakes
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,4274.0,71,-15.0,130,135,26.0,22.0,16,265,6.0,11.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,8.0,19.0,1.0,11.0,27.0,142,2.0,3.0,4.0,3.0,3.0,1.0,4.0,10.0,8.0,8.0,2.0,1.0,3.0,5.0,1.0,6.0,1.0,3.0,2.0,13.0,1.0,4.0,3.0,7.0,10.0,5.0,15.0,3.0,1.0,2.0,3.0,2.0,3.0,6.0,9.0,1.0,8.0,11.0,1.0,4.0,2.0,1.0,1.0,1.0,10.0,25.0,2.0,0.5,0.5714285714285714,0.4210526315789473,0.6666666666666666,1.0,0.4,0.6666666666666666,0.75,0.54,0.6666666666666666,0.8333333333333334,0.05,0.1578947368421052,0.2727272727272727,18.79194630872483,0.14,0.0784313725490196,0.1111111111111111,0.0625,0.1298701298701298,0.0746268656716417,0.0909090909090909,0.0666666666666666,0.08,0.0769230769230769,0.0952380952380952,0.25,0.0769230769230769,0.0952380952380952,0.1666666666666666,0.55,0.5454545454545454,0.75,0.6666666666666666,0.1,0.3,0.3333333333333333,0.3333333333333333,0.05,1.0,0.6666666666666666,0.5,1.0,0.25,0.6,0.5350368421052631,0.6528,0.6395,0.1739130434782608,0.1818181818181818,0.1481481481481481,0.3703703703703703,7.036842105263157,37.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201977,1610612738,Marcus Thornton,Marcus Thornton,201977,BOS,7118.0,119,14.0,234,233,56.0,47.0,28,467,7.0,12.0,1.0,1.0,,2.0,7.0,7.0,21.0,21.0,5.0,17.0,40.0,26.0,4.0,68.0,240,1.0,2.0,8.0,1.0,9.0,6.0,,11.0,16.0,18.0,2.0,20.0,4.0,4.0,2.0,6.0,,2.0,2.0,14.0,1.0,1.0,2.0,9.0,11.0,2.0,13.0,5.0,4.0,1.0,,,7.0,2.0,3.0,,8.0,6.0,2.0,4.0,,1.0,,1.0,11.0,56.0,,0.4705882352941176,0.5,0.425,0.5,0.1111111111111111,0.4848484848484848,1.0,0.3666666666666666,0.5,1.0,0.3666666666666666,0.3939393939393939,0.1,0.1666666666666666,28.517110266159698,0.1184210526315789,0.0135135135135135,0.074074074074074,0.0263157894736842,0.1067961165048543,0.0178571428571428,,0.0526315789473684,,0.0303030303030303,0.1666666666666666,0.0476190476190476,0.12,0.0526315789473684,0.125,0.1818181818181818,0.5833333333333334,0.7,0.2857142857142857,0.106060606060606,0.3181818181818182,0.3333333333333333,0.3333333333333333,0.3181818181818182,0.25,1.0,0.1333333333333333,,0.3333333333333333,0.5757575757575758,0.4749638461538461,0.5234666666666667,0.4497357142857142,0.0588235294117647,0.0952380952380952,0.1176470588235294,0.1617647058823529,12.484999999999996,25.865384615384617,0.2393162393162393,3.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,10.0,2.0,2.0,3.0,24.0,6.0,1.0,8.0,2.0,7.0,6.0,1.0,3.0,2.0,1.0,1.0,0.8,0.3846153846153846,1.0,0.5,0.4,0.2857142857142857,1.0,0.4285714285714285,0.6,0.3333333333333333,0.7142857142857143,0.0757575757575757,0.4,0.4,1.0,0.3809523809523809,0.3809523809523809,0.75,0.25,1.0,1.0,0.25,1.0,1.0,0.0666666666666666,1.0,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,2813.0,47,20.0,89,90,40.0,27.0,9,179,3.0,5.0,1.0,1.0,,2.0,3.0,,3.0,2.0,2.0,4.0,11.0,3.0,7.0,18.0,73,1.0,1.0,5.0,1.0,6.0,2.0,3.0,5.0,2.0,6.0,,2.0,1.0,8.0,3.0,11.0,2.0,5.0,2.0,25.0,,,2.0,5.0,9.0,,9.0,1.0,1.0,,,,5.0,,2.0,,9.0,10.0,,2.0,3.0,,,,5.0,39.0,2.0,0.25,0.25,0.3636363636363636,1.0,0.1666666666666666,0.3928571428571428,1.25,0.125,0.4736842105263157,1.25,0.2272727272727272,0.2142857142857142,0.0909090909090909,0.2,23.76237623762376,0.1470588235294117,,0.1052631578947368,,0.1320754716981132,,,,,,0.2142857142857142,,0.1666666666666666,0.1538461538461538,,0.3571428571428571,0.6,0.75,0.3333333333333333,0.2142857142857142,0.2142857142857142,,,0.1428571428571428,0.5,1.0,0.25,,0.25,0.5714285714285714,0.4964678571428571,0.6869,0.450225,0.125,0.1538461538461538,0.2777777777777778,0.2777777777777778,7.90909090909091,24.53333333333333,0.449438202247191,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,3.0,,,,1.0,5.0,5.0,,3.0,,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,,1.0,0.3333333333333333,0.3333333333333333,,,0.0714285714285714,1.0,1.0,1.0,,,,0.5,1.0,1.0,,,,,,,,1.0,2.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,6301.0,105,18.0,211,208,55.0,61.0,20,419,9.0,16.0,3.0,8.0,5.0,6.0,9.0,3.0,6.0,,,17.0,31.0,,8.0,42.0,218,3.0,8.0,6.0,8.0,10.0,,1.0,17.0,22.0,12.0,4.0,,3.0,4.0,2.0,6.0,,1.0,3.0,14.0,3.0,7.0,5.0,17.0,22.0,10.0,32.0,,,,2.0,,4.0,6.0,13.0,1.0,11.0,10.0,,4.0,1.0,3.0,3.0,3.0,17.0,55.0,1.0,0.6470588235294118,0.7333333333333333,0.5483870967741935,0.375,0.8,0.5483870967741935,0.375,0.8,0.5833333333333334,0.375,0.7727272727272727,,0.0967741935483871,0.125,17.02127659574468,0.2615384615384615,0.0985915492957746,0.1923076923076923,0.125,0.2417582417582417,0.1052631578947368,0.1,0.0666666666666666,0.1111111111111111,0.1052631578947368,0.2857142857142857,0.217391304347826,0.2857142857142857,0.238095238095238,,0.5161290322580645,0.5625,0.6428571428571429,0.6666666666666666,0.2903225806451613,0.1935483870967742,0.5,0.5,,1.0,0.375,0.6,0.8333333333333334,,0.5161290322580645,0.4747612903225806,0.5794833333333334,0.47903,0.1142857142857142,0.1142857142857142,0.1428571428571428,0.4047619047619047,6.238709677419355,,0.2606635071090047,5.0,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.1111111111111111,0.5,0.5555555555555556,0.625,0.4,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,3.0,1.0,2.0,3.0,0.2,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2419,1610612738,Tayshaun Prince,Tayshaun Prince,2419,BOS,11891.0,198,24.0,380,383,93.0,87.0,43,763,9.0,10.0,2.0,3.0,2.0,3.0,16.0,11.0,25.0,4.0,2.0,28.0,51.0,8.0,5.0,76.0,394,4.0,5.0,11.0,6.0,12.0,4.0,5.0,23.0,24.0,32.0,2.0,4.0,,14.0,4.0,18.0,1.0,6.0,5.0,40.0,1.0,5.0,9.0,12.0,24.0,6.0,30.0,5.0,4.0,1.0,2.0,,4.0,1.0,7.0,1.0,5.0,6.0,,,3.0,2.0,2.0,2.0,23.0,92.0,3.0,0.4285714285714285,0.4444444444444444,0.5490196078431373,0.8,0.5,0.6016949152542372,0.7857142857142857,0.5625,0.6129032258064516,0.7857142857142857,0.6052631578947368,0.135593220338983,,,15.348837209302326,0.0975609756097561,0.0387596899224806,0.1475409836065573,0.0185185185185185,0.1141304347826086,0.0327868852459016,0.027027027027027,0.0666666666666666,0.032258064516129,0.0227272727272727,0.08,0.1142857142857142,0.1052631578947368,0.1276595744680851,0.2142857142857142,0.1694915254237288,0.9,0.9,0.3333333333333333,0.2711864406779661,0.423728813559322,0.44,0.44,0.0677966101694915,0.4285714285714285,0.6666666666666666,0.1875,0.6666666666666666,0.125,0.3050847457627119,0.4600296610169492,0.5267833333333333,0.45770625,,,0.1447368421052631,0.3026315789473684,12.168627450980397,24.6375,0.2447368421052631,8.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,,1.0,,5.0,1.0,2.0,2.0,15.0,,,2.0,3.0,2.0,2.0,,,,1.0,,1.0,0.625,0.5,0.5,0.625,,0.5,0.5,0.5,0.125,0.7272727272727273,0.0677966101694915,0.75,0.75,1.0,0.5,0.5,1.0,0.1428571428571428,1.0,1.0,0.1428571428571428,,,0.125,1.0,,0.5,3.0,3.0,1.0,0.2307692307692307,,,1.0,1.0,1.0,1.0,,0.5,,2.0,1.0,0.08,,,,,,,,,,,True,,,,,,,,,,,,,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,5009.0,83,21.0,155,157,38.0,22.0,18,312,6.0,12.0,3.0,4.0,2.0,5.0,8.0,6.0,12.0,9.0,3.0,17.0,32.0,10.0,8.0,51.0,154,4.0,6.0,11.0,2.0,5.0,3.0,,4.0,16.0,18.0,6.0,9.0,3.0,3.0,6.0,9.0,1.0,1.0,2.0,24.0,3.0,6.0,5.0,12.0,19.0,9.0,28.0,5.0,3.0,2.0,3.0,,6.0,6.0,12.0,2.0,7.0,10.0,,5.0,,,,,4.0,38.0,,0.4705882352941176,0.5714285714285714,0.53125,0.6666666666666666,0.4,0.5119047619047619,0.6666666666666666,0.25,0.5425531914893617,0.6875,0.25,0.238095238095238,0.09375,0.25,29.94350282485876,0.24,0.1224489795918367,0.1724137931034483,0.1071428571428571,0.2151898734177215,0.1168831168831168,0.1428571428571428,0.1818181818181818,0.0833333333333333,0.0869565217391304,0.2608695652173913,0.2222222222222222,0.2222222222222222,0.1739130434782608,0.1666666666666666,0.2857142857142857,0.5,0.6666666666666666,0.3333333333333333,0.1904761904761904,0.2857142857142857,0.5,0.5,0.2142857142857142,0.6666666666666666,0.75,0.625,0.4,0.375,0.5238095238095238,0.4888845238095238,0.535275,0.56603125,0.1063829787234042,0.1351351351351351,0.2156862745098039,0.0784313725490196,9.556250000000002,25.19,0.2451612903225806,5.0,1.0,1.0,,,,,2.0,,,,3.0,,,,9.0,,,2.0,5.0,3.0,,3.0,,,,,1.0,0.3,,,0.3,,0.5,0.625,0.625,0.4,0.6666666666666666,0.0238095238095238,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,,0.2222222222222222,,2.0,,0.2857142857142857,,,2.0,,1.0,,0.2,,,3.0,,0.1578947368421052,3.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
203515,1610612738,Phil Pressey,Phil Pressey,203515,BOS,2202.0,37,8.0,77,73,15.0,11.0,11,150,2.0,3.0,,,1.0,1.0,1.0,,2.0,4.0,1.0,2.0,6.0,4.0,4.0,17.0,71,,,3.0,1.0,2.0,1.0,2.0,7.0,,4.0,,4.0,,6.0,2.0,8.0,1.0,3.0,3.0,18.0,1.0,,,5.0,5.0,1.0,6.0,2.0,1.0,1.0,,,2.0,1.0,3.0,,5.0,5.0,1.0,2.0,1.0,,,,7.0,15.0,1.0,,,0.3333333333333333,,0.5,0.65,1.5,0.8333333333333334,0.7083333333333334,1.5,0.875,0.4,,,15.909090909090908,0.1923076923076923,,,0.0909090909090909,0.1515151515151515,0.025,,,,0.125,0.2,0.2857142857142857,0.1111111111111111,,,0.3,0.6666666666666666,0.6666666666666666,,0.1,0.2,,,0.4,,,0.3333333333333333,1.0,0.3333333333333333,0.7,0.513015,0.54615,0.4829833333333333,0.1818181818181818,0.2857142857142857,0.1764705882352941,0.4117647058823529,7.316666666666666,25.7,0.1948051948051948,,,,,,,,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,3.0,,3.0,1.0,2.0,2.0,,,,1.0,,0.6666666666666666,0.75,1.0,1.0,0.75,,1.0,,,,,,,,,0.75,0.75,0.6666666666666666,,,,1.0,1.0,1.0,,,1.0,0.75,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,7661.0,128,6.0,242,247,48.0,66.0,23,489,4.0,7.0,1.0,2.0,2.0,3.0,6.0,1.0,6.0,22.0,5.0,6.0,19.0,24.0,7.0,49.0,269,1.0,4.0,5.0,2.0,5.0,5.0,2.0,9.0,4.0,8.0,2.0,21.0,1.0,13.0,11.0,24.0,3.0,5.0,5.0,59.0,,2.0,5.0,4.0,9.0,2.0,11.0,5.0,4.0,1.0,1.0,,5.0,6.0,13.0,1.0,11.0,10.0,1.0,4.0,1.0,2.0,1.0,2.0,9.0,48.0,,0.3333333333333333,0.4,0.3157894736842105,0.25,0.4,0.4883720930232558,0.3571428571428571,0.35,0.5212765957446809,0.3571428571428571,0.375,0.5581395348837209,0.0526315789473684,,18.95910780669145,0.0533333333333333,0.0259740259740259,0.1282051282051282,,0.0789473684210526,0.0178571428571428,0.0416666666666666,,0.0285714285714285,,0.064516129032258,0.0869565217391304,,0.0666666666666666,0.3333333333333333,0.1627906976744186,0.5714285714285714,0.5714285714285714,0.25,0.1395348837209302,0.1395348837209302,0.1666666666666666,0.1666666666666666,0.5116279069767442,0.2857142857142857,0.5,0.3,0.6666666666666666,0.5,0.7209302325581395,0.5263083333333333,0.60522,0.5114833333333334,0.108695652173913,0.1818181818181818,0.1020408163265306,0.1836734693877551,8.668421052631578,26.041666666666668,0.1983471074380165,1.0,1.0,2.0,1.0,1.0,,,9.0,,2.0,1.0,10.0,1.0,3.0,1.0,27.0,3.0,1.0,9.0,8.0,4.0,3.0,1.0,,,,1.0,0.9,0.4166666666666667,0.3333333333333333,0.2,0.4347826086956521,0.1666666666666666,0.8,0.1666666666666666,0.2,,1.0,0.0465116279069767,0.5,1.0,1.0,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.1428571428571428,1.0,1.0,0.2857142857142857,,,,,0.2,0.4285714285714285,3.0,,4.0,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0416666666666666,0.5,0.0416666666666666,,,True,,,,,,,,,,,,,,,
203482,1610612738,Kelly Olynyk,Kelly Olynyk,203482,BOS,1937.0,32,-3.0,59,61,5.0,14.0,6,120,2.0,4.0,,,,,2.0,1.0,2.0,4.0,,4.0,8.0,4.0,,14.0,65,,,,,,,,,8.0,,,4.0,1.0,,1.0,1.0,,,,3.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,,4.0,1.0,5.0,3.0,6.0,1.0,3.0,2.0,,1.0,,2.0,1.0,2.0,,5.0,,1.0,1.0,0.5,,,0.5833333333333334,,,0.5384615384615384,,,0.3333333333333333,0.125,0.25,27.69230769230769,0.0952380952380952,0.05,0.1,0.1428571428571428,0.0967741935483871,0.074074074074074,,0.1428571428571428,,0.1428571428571428,0.0833333333333333,,0.2,0.125,,0.3333333333333333,0.5,0.6666666666666666,1.0,0.1666666666666666,0.1666666666666666,0.5,0.5,0.3333333333333333,,,,,,0.6666666666666666,0.5510291666666666,,,0.0769230769230769,0.1111111111111111,,,7.5875,25.0,0.0847457627118644,1.0,,,,,,,2.0,,,,2.0,,,,6.0,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,0.5,,,0.5,,0.2,0.5,0.5,1.0,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,0.5,,,,,,1.0,,,,1.0,,0.5,,,,,,,,,,,,,2.0,,True,,,,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,4435.0,74,18.0,141,143,42.0,41.0,12,284,4.0,5.0,,,,1.0,2.0,4.0,13.0,5.0,2.0,9.0,20.0,10.0,4.0,34.0,141,1.0,1.0,2.0,1.0,5.0,2.0,4.0,9.0,12.0,6.0,,5.0,2.0,2.0,1.0,3.0,,1.0,,7.0,,,2.0,2.0,4.0,,4.0,,,,3.0,1.0,3.0,,3.0,,3.0,4.0,,,2.0,,,,9.0,41.0,2.0,0.6666666666666666,0.6666666666666666,0.45,1.0,0.2,0.5,0.5,0.3571428571428571,0.53125,0.5,0.5,0.3333333333333333,0.1,0.2,22.29299363057325,0.0454545454545454,,0.0666666666666666,,0.054054054054054,,,,,,,0.0666666666666666,0.0909090909090909,0.0769230769230769,,0.1666666666666666,0.8,1.0,0.75,0.0666666666666666,0.4333333333333333,0.3076923076923077,0.3076923076923077,0.1666666666666666,,,0.1428571428571428,,0.2857142857142857,0.5,0.4789,0.3601,0.40315,,,0.0588235294117647,0.2647058823529412,13.539999999999996,24.59,0.2978723404255319,1.0,2.0,5.0,,1.0,,,2.0,,,1.0,4.0,,1.0,1.0,12.0,,,2.0,1.0,,,,1.0,,,,1.0,0.4,,0.5,0.4,0.5,,0.5,1.0,1.0,0.5,0.1666666666666666,0.4,0.4,1.0,0.4,0.4,1.0,0.5,,,,,,,,0.5,0.4,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,
