EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,SecondChanceTurnovers,BlockedLongMidRange,OffFTReboundPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedArc3,Clear Path Fouls
101249,1610612765,John Lucas III,John Lucas III,101249,DET,778.0,13,-2.0,23,23,3,2,46,1.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,4.0,25,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,2.0,2,2,1.0,1.0,3.0,1.0,0.4,0.3333333333333333,0.3333333333333333,0.1666666666666666,24.0,0.2857142857142857,0.1818181818181818,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.4234666666666666,13.080000000000002,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201202,1610612765,Joel Anthony,Joel Anthony,201202,DET,4621.0,77,21.0,147,156,67,14,303,7.0,7.0,,,,7.0,14.0,,17.0,142,6.0,,,,,,,,,6.0,17,23,3.0,1.0,11.0,2.0,0.5,0.5,0.53125,,11.042944785276074,0.1463414634146341,0.1764705882352941,,0.2105263157894736,0.5,0.5,,,,,0.5,0.4700428571428571,4.692857142857143,,62.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,7.0,2.0,4.0,2.0,6.0,8.0,2.0,2.0,3.0,3.0,6.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,4.0,2.0,10.0,7.0,3.0,10.0,7.0,6.0,62.0,0.5714285714285714,0.6666666666666666,0.4,0.5,0.4,0.5,0.5,0.6,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.5,0.5555555555555556,0.081081081081081,0.2222222222222222,0.1,0.0895522388059701,0.25,0.1304347826086956,0.1428571428571428,0.2083333333333333,0.3333333333333333,0.7,0.7142857142857143,0.8333333333333334,0.8,0.2857142857142857,0.3333333333333333,0.4,0.5,0.5,1.0,0.5146999999999999,0.5274749999999999,0.125,0.125,0.4117647058823529,0.3529411764705882,0.4217687074829932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201973,1610612765,Jonas Jerebko,Jonas Jerebko,201973,DET,42188.0,703,28.0,1332,1341,325,173,2673,57.0,27.0,17.0,38.0,58.0,63.0,122.0,76.0,241.0,1419,40.0,58.0,25.0,16.0,41.0,13.0,15.0,3.0,98.0,52.0,95,142,27.0,6.0,77.0,6.0,0.5163934426229508,0.5303030303030303,0.5584112149532711,0.3838383838383838,15.554115359688918,0.1287128712871287,0.142156862745098,0.1229508196721311,0.1032258064516129,0.2878787878787879,0.1363636363636363,0.1919191919191919,0.4473684210526316,0.4473684210526316,0.2929292929292929,0.6717171717171717,0.5147249999999999,8.12704918032787,25.359210526315792,349.0,35.0,11.0,21.0,10.0,17.0,11.0,31.0,11.0,23.0,6.0,31.0,19.0,37.0,14.0,58.0,86.0,18.0,7.0,15.0,32.0,35.0,8.0,47.0,21.0,10.0,16.0,3.0,26.0,26.0,5.0,7.0,31.0,36.0,12.0,11.0,9.0,2.0,11.0,5.0,58.0,349.0,0.6825396825396826,0.7962962962962963,0.4782608695652174,0.5135135135135135,0.4166666666666667,0.4150943396226415,0.46875,0.4754098360655737,0.0573770491803278,0.1052631578947368,0.037037037037037,0.3846153846153846,0.1777777777777777,0.0772946859903381,0.1682692307692307,0.0607287449392712,0.0711043872919818,0.0909090909090909,0.0471204188481675,0.1653543307086614,0.1503267973856209,0.2181818181818181,0.4545454545454545,0.6140350877192983,0.6862745098039216,0.6,0.4074074074074074,0.4230769230769231,0.7,0.5238095238095238,0.320754716981132,0.5882352941176471,0.6266428571428571,0.5044481132075471,0.0576923076923076,0.0909090909090909,0.1286307053941908,0.2406639004149377,0.262012012012012,7.0,18.0,1.0,3.0,3.0,21.0,4.0,2.0,13.0,28.0,1.0,7.0,2.0,16.0,84.0,21.0,3.0,7.0,3.0,2.0,7.0,1.0,2.0,3.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,2.0,5.0,1.0,0.3684210526315789,0.1428571428571428,0.125,0.3684210526315789,0.0503597122302158,0.0909090909090909,0.1071428571428571,0.0303030303030303,0.6363636363636364,0.8823529411764706,0.0909090909090909,0.3888888888888889,0.3888888888888889,1.0,0.3620689655172414,0.3620689655172414,1.0,0.0909090909090909,0.1,0.3333333333333333,1.0,0.1333333333333333,0.0566037735849056,0.2452830188679245,0.1538461538461538,0.3620689655172414,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201975,1610612765,Jodie Meeks,Jodie Meeks,201975,DET,19953.0,333,16.0,637,634,145,73,1271,33.0,21.0,10.0,31.0,38.0,38.0,85.0,50.0,162.0,697,16.0,38.0,15.0,3.0,18.0,1.0,8.0,6.0,39.0,11.0,17,22,7.0,2.0,22.0,2.0,0.4470588235294118,0.5037037037037037,0.5513698630136986,0.3703703703703703,21.576763485477176,0.0561224489795918,0.054054054054054,0.0806451612903225,0.0491803278688524,0.2444444444444444,0.1555555555555555,0.2296296296296296,0.3225806451612903,0.3225806451612903,0.2814814814814815,0.6148148148148148,0.5183877777777778,9.28235294117647,25.194,131.0,20.0,,,4.0,6.0,8.0,26.0,,2.0,,,7.0,14.0,7.0,27.0,60.0,,2.0,2.0,3.0,5.0,1.0,5.0,5.0,6.0,5.0,2.0,11.0,10.0,,,24.0,28.0,14.0,1.0,1.0,,1.0,,27.0,131.0,0.7894736842105263,0.7894736842105263,,0.5,,0.4166666666666667,,0.4821428571428571,0.0235294117647058,0.0606060606060606,,0.5454545454545454,0.0526315789473684,0.0162162162162162,0.05,0.017391304347826,0.0166666666666666,0.0151515151515151,0.0212765957446808,0.0410958904109589,0.056338028169014,0.0344827586206896,,0.6060606060606061,0.6451612903225806,0.65,0.3809523809523809,0.3809523809523809,,,0.25,0.6666666666666666,0.4446,0.4845020833333334,0.0972222222222222,0.1489361702127659,,0.1666666666666666,0.205651491365777,4.0,12.0,,1.0,3.0,16.0,1.0,2.0,7.0,20.0,,2.0,2.0,10.0,54.0,16.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,,,1.0,,5.0,2.0,2.0,,1.0,0.9,0.4,,0.2,0.4,0.0303030303030303,,,0.0136986301369863,0.875,1.0,0.0888888888888888,0.3333333333333333,0.3333333333333333,1.0,0.4210526315789473,0.4210526315789473,0.875,,0.25,,,0.25,0.125,0.2916666666666667,0.2857142857142857,0.4210526315789473,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
202713,1610612765,Kyle Singler,Kyle Singler,202713,DET,16686.0,278,-49.0,520,525,160,74,1045,12.0,11.0,4.0,11.0,22.0,13.0,34.0,36.0,71.0,578,12.0,22.0,12.0,3.0,15.0,2.0,6.0,2.0,33.0,12.0,24,32,7.0,,26.0,2.0,0.3823529411764705,0.4642857142857143,0.4797297297297297,0.5142857142857142,13.747954173486088,0.08,0.0775510204081632,0.024390243902439,0.0714285714285714,0.1714285714285714,0.1571428571428571,0.1571428571428571,0.3636363636363636,0.3636363636363636,0.3142857142857143,0.6857142857142857,0.5050710144927536,9.53235294117647,25.133333333333336,161.0,7.0,,2.0,,1.0,2.0,6.0,3.0,6.0,1.0,10.0,,5.0,2.0,20.0,14.0,,3.0,3.0,5.0,7.0,5.0,8.0,7.0,6.0,4.0,2.0,10.0,13.0,5.0,1.0,14.0,8.0,4.0,1.0,1.0,,1.0,,20.0,161.0,0.5384615384615384,0.5384615384615384,0.5,,0.5,0.4090909090909091,0.5,0.4347826086956521,0.088235294117647,0.1666666666666666,0.0909090909090909,0.6,0.2777777777777778,0.026595744680851,0.0736842105263157,0.034090909090909,0.0289855072463768,0.037037037037037,0.0476190476190476,0.1320754716981132,0.0571428571428571,0.12,,0.5833333333333334,0.7,0.5714285714285714,0.1818181818181818,0.2,0.2222222222222222,,0.0454545454545454,,0.4417571428571428,0.4956119047619047,0.054054054054054,0.1052631578947368,0.1408450704225352,0.2816901408450704,0.3096153846153846,4.0,14.0,1.0,2.0,9.0,9.0,1.0,3.0,8.0,13.0,1.0,3.0,6.0,17.0,36.0,9.0,1.0,4.0,,,4.0,1.0,1.0,5.0,,1.0,1.0,,2.0,,,,,,0.9230769230769232,0.3611111111111111,0.3333333333333333,0.3529411764705882,0.3611111111111111,0.0153846153846153,0.0238095238095238,,,,0.75,0.2,0.2857142857142857,0.2857142857142857,1.0,0.4090909090909091,0.4090909090909091,0.8888888888888888,,0.2222222222222222,0.5,1.0,0.1111111111111111,0.4090909090909091,0.3636363636363636,0.375,0.4090909090909091,3.0,,1.0,3.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,
203484,1610612765,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DET,14484.0,241,24.0,466,476,168,59,942,23.0,11.0,6.0,18.0,30.0,25.0,52.0,42.0,93.0,509,28.0,29.0,9.0,3.0,12.0,3.0,7.0,1.0,27.0,15.0,27,32,11.0,9.0,24.0,3.0,0.4807692307692308,0.4734042553191489,0.4793814432989691,0.4468085106382978,20.8955223880597,0.1111111111111111,0.119047619047619,0.0888888888888888,0.1509433962264151,0.2446808510638297,0.1170212765957446,0.1914893617021276,0.3333333333333333,0.3333333333333333,0.3191489361702128,0.6914893617021277,0.5060586021505377,8.81153846153846,26.169047619047618,144.0,15.0,1.0,2.0,4.0,5.0,4.0,4.0,1.0,4.0,,5.0,5.0,16.0,2.0,18.0,22.0,2.0,2.0,1.0,4.0,10.0,2.0,5.0,2.0,7.0,8.0,3.0,15.0,13.0,,1.0,10.0,6.0,1.0,1.0,1.0,,1.0,,18.0,144.0,0.44,0.4583333333333333,0.25,0.3125,0.2272727272727272,0.3076923076923077,0.2272727272727272,0.3214285714285714,0.0384615384615384,0.0434782608695652,0.0909090909090909,0.4666666666666667,0.0952380952380952,0.03125,0.1333333333333333,0.0106382978723404,0.0225225225225225,0.0526315789473684,,0.081081081081081,0.1296296296296296,0.1428571428571428,,0.6521739130434783,0.6818181818181818,0.4,0.3636363636363636,0.4,0.1818181818181818,0.5,0.1923076923076923,0.8,0.4759399999999999,0.442082,0.0105263157894736,0.0188679245283018,0.053763440860215,0.1935483870967742,0.3090128755364807,2.0,12.0,1.0,2.0,4.0,11.0,5.0,1.0,6.0,13.0,1.0,7.0,2.0,10.0,27.0,11.0,,1.0,2.0,3.0,4.0,,2.0,6.0,,2.0,,1.0,,,,2.0,,2.0,0.6923076923076923,0.3095238095238095,0.1428571428571428,0.2,0.3170731707317073,0.0277777777777777,,0.0454545454545454,0.04,0.5,0.5,0.1276595744680851,0.1666666666666666,0.1666666666666666,1.0,0.3666666666666666,0.3666666666666666,0.6363636363636364,,0.1818181818181818,0.5,1.0,0.4545454545454545,0.1538461538461538,0.2307692307692307,0.1666666666666666,0.3793103448275862,12.0,,,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,True,,,,,
2406,1610612765,Caron Butler,Caron Butler,2406,DET,25997.0,433,32.0,816,819,100,101,1635,9.0,10.0,12.0,28.0,50.0,23.0,47.0,61.0,116.0,838,14.0,48.0,11.0,2.0,13.0,,7.0,3.0,28.0,41.0,61,70,9.0,4.0,27.0,2.0,0.4893617021276595,0.5046296296296297,0.5178571428571429,0.5648148148148148,13.815090329436767,0.1553030303030303,0.1530343007915567,0.1184210526315789,0.2,0.0833333333333333,0.0925925925925925,0.2592592592592592,0.4285714285714285,0.4285714285714285,0.4629629629629629,0.6481481481481481,0.4944509433962265,13.219148936170212,26.72786885245902,170.0,5.0,3.0,5.0,,,6.0,7.0,8.0,14.0,,19.0,2.0,4.0,2.0,27.0,32.0,6.0,,4.0,5.0,17.0,3.0,9.0,5.0,9.0,9.0,1.0,18.0,15.0,1.0,1.0,10.0,8.0,3.0,,,,,,27.0,170.0,0.6956521739130435,0.8,0.5714285714285714,0.5,0.4523809523809524,0.6578947368421053,0.4523809523809524,0.675,,,,0.5,0.1304347826086956,0.0198412698412698,0.1478260869565217,0.0279720279720279,0.0227848101265822,0.0425531914893617,0.0350877192982456,0.1232876712328767,0.1411764705882353,0.1666666666666666,,0.5555555555555556,0.5555555555555556,0.4,0.6,0.6,0.238095238095238,0.6,,,0.4766125,0.4872176470588235,0.027027027027027,0.06,0.1637931034482758,0.2327586206896551,0.2083333333333333,6.0,11.0,,2.0,4.0,15.0,5.0,5.0,11.0,21.0,1.0,7.0,7.0,15.0,60.0,15.0,2.0,1.0,,3.0,8.0,3.0,1.0,4.0,1.0,1.0,,,,,,1.0,,1.0,0.9523809523809524,0.3442622950819672,0.1428571428571428,0.4666666666666667,0.3559322033898305,0.0119047619047619,,,,1.0,0.6666666666666666,0.1018518518518518,0.5454545454545454,0.5454545454545454,1.0,0.3,0.3,0.9333333333333332,,0.0952380952380952,,,0.238095238095238,0.2105263157894736,0.5789473684210527,0.4545454545454545,0.3125,3.0,,,2.0,0.5,2.0,1.0,0.2,1.0,,,,,,,,,,,,,,,True,,,,,
201229,1610612765,Anthony Tolliver,Anthony Tolliver,201229,DET,594.0,10,14.0,21,19,5,1,40,,1.0,,,1.0,1.0,1.0,2.0,8.0,18,,1.0,,,,,,,,,1,1,,,,,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,13.636363636363637,,0.125,,,,0.3333333333333333,,,,0.3333333333333333,0.6666666666666666,0.5014166666666666,6.8,25.1,8.0,,,,,,1.0,,1.0,1.0,,2.0,,,,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,8.0,1.0,1.0,1.0,,1.0,1.5,1.0,1.5,,,,,,,0.5,,,,,,1.0,,,,,,1.0,1.0,,,,,0.3569,0.6126,,,0.25,0.375,0.3809523809523809,1.0,1.0,,,1.0,1.0,,,,2.0,,,1.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
202328,1610612765,Greg Monroe,Greg Monroe,202328,DET,21952.0,366,39.0,692,700,177,101,1392,109.0,49.0,4.0,6.0,,92.0,164.0,,235.0,732,100.0,,17.0,9.0,26.0,7.0,13.0,3.0,61.0,58.0,94,144,12.0,6.0,20.0,2.0,0.5609756097560976,0.5609756097560976,0.6056701030927835,,26.47058823529412,0.284313725490196,0.2641509433962264,0.328125,0.3424657534246575,0.6646341463414634,0.298780487804878,0.0365853658536585,0.6666666666666666,0.6666666666666666,,0.6646341463414634,0.5386628048780489,3.432317073170731,,188.0,70.0,26.0,39.0,18.0,28.0,18.0,51.0,27.0,43.0,13.0,67.0,21.0,37.0,16.0,58.0,84.0,34.0,11.0,14.0,35.0,26.0,10.0,50.0,6.0,15.0,7.0,11.0,22.0,9.0,2.0,,51.0,71.0,39.0,7.0,6.0,,7.0,4.0,58.0,188.0,0.4565217391304347,0.56,0.627906976744186,0.5675675675675675,0.627906976744186,0.5675675675675675,0.6836734693877551,0.6444444444444445,0.0670731707317073,0.073394495412844,0.0612244897959183,0.6818181818181818,0.4347826086956521,0.1598173515981735,0.2280701754385964,0.1111111111111111,0.1420289855072463,0.1935483870967742,0.0842105263157894,0.1791044776119403,0.2469135802469135,0.1818181818181818,0.5714285714285714,0.6422018348623854,0.693069306930693,0.5,0.3673469387755102,0.391304347826087,0.9069767441860463,0.6666666666666666,0.7567567567567568,0.6428571428571429,0.5851916666666668,0.543354054054054,0.203125,0.203125,0.2851063829787234,0.2468085106382978,0.2716763005780346,,,,,,,,,,,,,,,,,2.0,1.0,8.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,1.0,3.0,2.0,11.0,,2.0,,2.0,,,,,,0.1805555555555555,0.074074074074074,0.1935483870967742,0.1311475409836065,0.2777777777777778,0.5,,,,,,,,0.1923076923076923,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0434782608695652,,,,,,,,,,,True,,,,,
203083,1610612765,Andre Drummond,Andre Drummond,203083,DET,15562.0,259,-26.0,491,483,80,56,974,66.0,30.0,,1.0,,47.0,97.0,,111.0,543,42.0,,3.0,1.0,4.0,1.0,2.0,1.0,9.0,53.0,77,112,9.0,2.0,27.0,5.0,0.4845360824742268,0.4845360824742268,0.4911504424778761,,22.5,0.3333333333333333,0.3111111111111111,0.34,0.3809523809523809,0.6804123711340206,0.3092783505154639,0.0103092783505154,,,,0.6804123711340206,0.5796257731958764,2.8154639175257734,,99.0,37.0,14.0,29.0,3.0,9.0,10.0,17.0,14.0,31.0,6.0,34.0,4.0,12.0,8.0,16.0,52.0,22.0,9.0,11.0,24.0,17.0,7.0,35.0,7.0,5.0,8.0,3.0,13.0,11.0,4.0,1.0,34.0,36.0,17.0,12.0,9.0,3.0,12.0,6.0,16.0,99.0,0.5531914893617021,0.7222222222222222,0.4516129032258064,0.3333333333333333,0.4516129032258064,0.3333333333333333,0.4857142857142857,0.4210526315789473,0.0927835051546391,0.1212121212121212,0.0333333333333333,0.3846153846153846,0.5384615384615384,0.1548387096774193,0.2575757575757575,0.1235955056179775,0.1434426229508196,0.2068965517241379,0.0833333333333333,0.2608695652173913,0.2978723404255319,0.1578947368421052,0.5,0.5606060606060606,0.6379310344827587,0.5135135135135135,0.3333333333333333,0.3448275862068966,0.935483870967742,0.4827586206896552,0.75,0.3333333333333333,0.5949521739130434,0.5802333333333335,0.1545454545454545,0.1545454545454545,0.3063063063063063,0.1441441441441441,0.2016293279022403,,,,,,,,,,,,,,,,,,,8.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,,3.0,,1.0,,,,,,0.1153846153846153,0.1333333333333333,0.2941176470588235,0.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,True,,,,,
